id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/15/value,qualifier/16/value,qualifier/13/value,qualifier/11/value,qualifier/12/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2496953229,6,5,1,0,8,b496gs285it6bheuikox6z9mj,1,21,100.8,2023-01-13T20:00:47.674Z,2023-01-14T04:00:58Z,3975679435,233,6,3975679407,56,Back,3975679409,347,,,,,,,,,,,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953197,6,5,1,0,8,48gk2hpqtsl6p9sx9kjhaydq4,0,79,-0.8,2023-01-13T20:00:47.674Z,2023-01-14T04:00:59Z,3975679439,233,6,3975679229,56,Right,3975679231,347,,,,,,,,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953241,7,1,1,0,20,b496gs285it6bheuikox6z9mj,1,22.4,100,2023-01-13T20:00:58.855Z,2023-01-14T04:01:00Z,3975679475,213,4.4,3975679467,56,Back,3975679471,141,91.5,3975679473,212,7.0,3975679465,107,,3975679469,140,20.5,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953247,8,1,1,0,20,b496gs285it6bheuikox6z9mj,1,20.5,91.5,2023-01-13T20:00:59.603Z,2023-01-14T04:01:04Z,3975679563,213,1.2,3975679561,212,4.6,3975679555,140,22.2,3975679553,56,Back,3976086681,178,,3975679557,141,97.7,,,,,,,blth4klpu88kgh73abpjlgusp,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953253,9,50,1,0,21,b496gs285it6bheuikox6z9mj,1,23.4,98.3,2023-01-13T20:01:00.590Z,2023-01-14T04:01:07Z,3975679637,233,7,3975680049,285,,3975679587,56,Back,,,,,,,,,,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953249,7,7,1,0,21,48gk2hpqtsl6p9sx9kjhaydq4,1,76.6,1.7,2023-01-13T20:01:00.716Z,2023-01-14T04:01:08Z,3975680045,286,,3975679613,233,9,3975679963,167,,3976086729,178,,3976008991,385,,3975679567,56,Right,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953273,8,5,1,0,22,48gk2hpqtsl6p9sx9kjhaydq4,0,74.2,-1,2023-01-13T20:01:01.467Z,2023-01-14T04:01:17Z,3975679797,347,,3975679795,56,Right,3975679901,233,10,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953283,10,5,1,0,22,b496gs285it6bheuikox6z9mj,1,25.8,101,2023-01-13T20:01:01.467Z,2023-01-14T04:01:16Z,3975679845,56,Back,3975679865,233,8,3975679849,347,,,,,,,,,,,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953339,11,1,1,0,35,b496gs285it6bheuikox6z9mj,0,21.3,100,2023-01-13T20:01:14.175Z,2023-01-14T04:01:20Z,3975680165,213,6.1,3975680157,56,Back,3975680159,140,39.4,3975680155,107,,3975680161,141,94.8,3975680163,212,19.5,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953361,9,1,1,0,37,48gk2hpqtsl6p9sx9kjhaydq4,0,57.7,4.2,2023-01-13T20:01:15.831Z,2023-01-14T04:01:24Z,3975680243,56,Center,3975680241,3,,3976086789,178,,3975680247,141,26.0,3975680251,213,1.1,3975680245,140,64.5,3975680249,212,16.5,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953367,12,1,1,0,38,b496gs285it6bheuikox6z9mj,1,31.2,76.9,2023-01-13T20:01:17.337Z,2023-01-14T04:01:37Z,3976086837,178,,3975680291,140,34.2,3975680297,212,7.9,3975680285,56,Back,3975680299,213,1.2,3975680295,141,87.6,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953401,13,1,1,0,39,b496gs285it6bheuikox6z9mj,1,32,86.9,2023-01-13T20:01:17.940Z,2023-01-14T04:01:40Z,3975680475,213,4.7,3975680467,56,Back,3975680471,141,34.9,3975680477,1,,3976086849,178,,3975680469,140,30.0,3975680473,212,35.4,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953413,14,1,1,0,44,b496gs285it6bheuikox6z9mj,0,54.5,23.6,2023-01-13T20:01:23.572Z,2023-01-14T04:01:43Z,3975680539,56,Right,3975680543,141,6.5,3976086861,178,,3975680547,213,5.5,3975680541,140,66.7,3975680545,212,17.3,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497032763,843,43,1,0,46,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2023-01-13T20:01:25.053Z,2023-01-14T04:29:02Z,3976103007,233,918,3976103099,144,67,,,,,,,,,,,,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497032761,918,43,1,0,46,b496gs285it6bheuikox6z9mj,1,0,0,2023-01-13T20:01:25.054Z,2023-01-14T04:29:03Z,3976103019,233,843,3976103101,144,67,,,,,,,,,,,,,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953417,10,61,1,0,46,48gk2hpqtsl6p9sx9kjhaydq4,0,30.5,96.9,2023-01-13T20:01:25.111Z,2023-01-14T04:01:52Z,3975680565,56,Back,3976086975,178,,,,,,,,,,,,,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953425,15,3,1,0,48,b496gs285it6bheuikox6z9mj,0,69.2,13,2023-01-13T20:01:27.304Z,2023-01-14T04:01:57Z,3975680697,233,11,3976087057,178,,3975680591,56,Right,3975680593,286,,3976009113,464,,,,,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953443,11,7,1,0,48,48gk2hpqtsl6p9sx9kjhaydq4,1,30.8,87,2023-01-13T20:01:27.387Z,2023-01-14T04:02:00Z,3976087115,178,,3975680671,285,,3975680669,56,Back,3976009115,383,,3975680687,233,15,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953447,12,49,1,0,50,48gk2hpqtsl6p9sx9kjhaydq4,1,31.1,88.8,2023-01-13T20:01:29.251Z,2023-01-14T04:02:04Z,,,,,,,,,,,,,,,,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953479,13,1,1,0,52,48gk2hpqtsl6p9sx9kjhaydq4,1,28.9,97.1,2023-01-13T20:01:30.820Z,2023-01-14T04:02:05Z,3976087177,178,,3975680853,56,Back,3975680865,213,5.4,3975680857,140,41.0,3975680863,212,18.9,3975680859,141,76.5,3975680849,155,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953491,14,1,1,0,53,48gk2hpqtsl6p9sx9kjhaydq4,1,41.7,77.1,2023-01-13T20:01:32.382Z,2023-01-14T04:02:11Z,3975680911,56,Back,3975680917,212,6.1,3976087215,178,,3975680913,140,41.9,3975680919,213,1.5,3975680915,141,86.1,3976087217,21,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953493,15,50,1,0,55,48gk2hpqtsl6p9sx9kjhaydq4,1,44.7,96.2,2023-01-13T20:01:33.985Z,2023-01-14T04:02:28Z,3975680931,56,Back,3975680975,233,16,3975680933,286,,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953489,16,7,1,0,55,b496gs285it6bheuikox6z9mj,0,55.3,3.8,2023-01-13T20:01:34.683Z,2023-01-14T04:02:30Z,3976009151,385,,3975680903,56,Right,3975680979,233,15,3975680905,285,,3976087359,178,,,,,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953515,16,1,1,0,57,48gk2hpqtsl6p9sx9kjhaydq4,0,47.2,89.2,2023-01-13T20:01:36.718Z,2023-01-14T04:02:36Z,3975681087,140,78.1,3975681093,213,0.1,3975681091,212,32.5,3976087375,178,,3975681085,56,Left,3975681089,141,92.1,3975681095,1,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497032887,920,67,1,1,0,b496gs285it6bheuikox6z9mj,1,22.5,8.2,2023-01-13T20:01:39.700Z,2023-01-14T05:00:11Z,3976103655,233,847,,,,,,,,,,,,,,,,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497032885,847,67,1,1,0,48gk2hpqtsl6p9sx9kjhaydq4,0,77.5,91.8,2023-01-13T20:01:39.701Z,2023-01-14T04:29:54Z,3976103663,233,920,,,,,,,,,,,,,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953517,17,8,1,1,0,b496gs285it6bheuikox6z9mj,1,21,8.5,2023-01-13T20:01:39.706Z,2023-01-14T05:00:11Z,3976087563,178,,3976009167,385,,3975681101,56,Back,,,,,,,,,,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953661,17,5,1,1,1,48gk2hpqtsl6p9sx9kjhaydq4,1,75.6,100.7,2023-01-13T20:01:40.552Z,2023-01-14T04:02:56Z,3975681883,233,18,3975681843,347,,3975681841,56,Left,,,,,,,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953519,18,5,1,1,1,b496gs285it6bheuikox6z9mj,0,24.4,-0.7,2023-01-13T20:01:40.552Z,2023-01-14T04:02:56Z,3975681113,347,,3975681901,233,17,3975681111,56,Back,,,,,,,,,,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953701,18,1,1,1,23,48gk2hpqtsl6p9sx9kjhaydq4,1,73.4,100,2023-01-13T20:02:02.484Z,2023-01-14T04:02:59Z,3975682067,141,90.8,3975682061,107,,3975682063,56,Left,3975682069,212,16.1,3975682065,140,86.9,3975682071,213,5.8,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953711,19,1,1,1,24,48gk2hpqtsl6p9sx9kjhaydq4,1,86.9,90.8,2023-01-13T20:02:03.180Z,2023-01-14T04:03:05Z,3975682129,140,85.9,3975682127,56,Left,3976087703,178,,3975682133,212,2.7,3975682131,141,94.4,3975682137,213,2.0,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953717,20,1,1,1,26,48gk2hpqtsl6p9sx9kjhaydq4,0,86,99.5,2023-01-13T20:02:05.505Z,2023-01-14T04:03:10Z,3975682175,213,4.7,3975682229,233,19,3975682167,56,Left,3976087769,178,,3975682173,212,1.0,3975682227,236,,3975682171,141,98.1,3975682233,286,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,3975682169,140,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953719,19,74,1,1,26,b496gs285it6bheuikox6z9mj,1,9.3,3.1,2023-01-13T20:02:05.573Z,2023-01-14T04:03:20Z,3976087859,178,,3975682223,233,20,3975682177,56,Back,3975682179,285,,,,,,,,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953729,20,6,1,1,28,b496gs285it6bheuikox6z9mj,0,11.6,5,2023-01-13T20:02:07.700Z,2023-01-14T04:03:22Z,3975682255,56,Back,3975682351,233,21,3975682257,73,,,,,,,,,,,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953733,21,6,1,1,28,48gk2hpqtsl6p9sx9kjhaydq4,1,88.4,95,2023-01-13T20:02:07.700Z,2023-01-14T04:03:21Z,3975682273,73,,3975682303,233,20,3975682271,56,Left,,,,,,,,,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496954007,22,1,1,1,57,48gk2hpqtsl6p9sx9kjhaydq4,0,99.3,99.5,2023-01-13T20:02:35.966Z,2023-01-14T04:03:25Z,3975683783,212,28.7,3975683779,140,91.3,3975683771,6,,3975683785,213,4.4,3975683769,2,,3976087925,178,,3976009261,72,,3975683775,224,,6kih58n0fzlod6c792xpey57t,J. Harrison,3975683781,141,59.2,3975683777,56,Center,3975683773,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953999,21,61,1,1,58,b496gs285it6bheuikox6z9mj,1,8.1,45.1,2023-01-13T20:02:37.467Z,2023-01-14T04:31:39Z,3975683725,56,Back,3976088735,178,,3976088733,21,,,,,,,,,,,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496954023,22,61,1,1,59,b496gs285it6bheuikox6z9mj,1,8.3,36.7,2023-01-13T20:02:38.527Z,2023-01-14T04:04:54Z,3975683851,56,Back,3976088757,389,,3976088755,21,,,,,,,,,,,,,,,,,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496954031,23,49,1,2,2,b496gs285it6bheuikox6z9mj,1,10.6,25.7,2023-01-13T20:02:40.743Z,2023-01-14T04:05:35Z,,,,,,,,,,,,,,,,,,,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496954059,24,1,1,2,2,b496gs285it6bheuikox6z9mj,1,10.6,25.7,2023-01-13T20:02:40.852Z,2023-01-14T04:05:39Z,3975684029,141,68.7,3975684025,56,Back,3975684035,1,,3976089091,178,,3975684033,213,0.8,3975684027,140,35.2,3975684031,212,39.0,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496954105,23,45,1,2,10,48gk2hpqtsl6p9sx9kjhaydq4,0,29.7,42.3,2023-01-13T20:02:48.933Z,2023-01-14T04:05:46Z,3975684235,233,25,3975684217,56,Back,3975684219,285,,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496954093,25,3,1,2,10,b496gs285it6bheuikox6z9mj,1,70.3,57.7,2023-01-13T20:02:48.933Z,2023-01-14T04:05:45Z,3975684171,56,Center,3976009307,464,,3975684231,233,23,3976089145,178,,3975684173,286,,,,,,,,,,,blth4klpu88kgh73abpjlgusp,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496954139,26,1,1,2,11,b496gs285it6bheuikox6z9mj,1,72.4,54.6,2023-01-13T20:02:49.834Z,2023-01-14T04:06:03Z,3976089177,178,,3975684369,213,5.5,3975684365,141,33.8,3975688489,210,16,3975684363,140,85.2,3975688491,154,,3975688493,23,,3975684367,212,19.5,blth4klpu88kgh73abpjlgusp,B. Kamara,3975684361,56,Center,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496954143,27,16,1,2,14,b496gs285it6bheuikox6z9mj,1,86.2,37.7,2023-01-13T20:02:53.315Z,2023-01-14T04:06:03Z,3975688537,103,26.6,3975688533,102,53.5,3975684391,56,Center,3975688525,55,26,3975688541,231,47.1,3976009397,395,2.8,3976009399,396,51.8,3975686489,375,02:13.693,4jyrztlaueae7eg18kuvxa489,L. Bailey,3975688539,230,97.6,3975688515,154,,3975686481,17,,,3975688511,77,3976089281,178,3976009395,121,3975686485,374,2023-01-13 20:02:52.429,3975686479,72,3975688519,133,3975686477,23,3975688513,29,,,,,,,,,,,,,,
2496954919,24,1,1,3,28,48gk2hpqtsl6p9sx9kjhaydq4,1,49.9,49.9,2023-01-13T20:04:07.028Z,2023-01-14T10:45:41Z,3975688955,141,57.3,3975688981,189,,3975688959,213,2.7,3976089341,178,,3975688961,279,G,3975688951,56,Back,3975688957,212,12.3,3975688953,140,39.2,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
