id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2474320737,6,5,1,0,6,d5ydtvt96bv7fq04yqm2w2632,1,70.8,-0.8,2022-10-19T18:30:27.984Z,2022-10-20T02:54:49Z,3856363241,233,5,3856363235,347,,3856363233,56,Right,,,,,,,,,,,,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474320855,7,1,1,0,17,d5ydtvt96bv7fq04yqm2w2632,1,72.5,0,2022-10-19T18:30:39.105Z,2022-10-20T02:54:54Z,3856363827,56,Right,3856363831,141,7.4,3856363829,140,87.8,3856363825,107,,3856363835,213,0.3,3856363833,212,16.9,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474320859,8,1,1,0,22,d5ydtvt96bv7fq04yqm2w2632,0,94.2,5.6,2022-10-19T18:30:43.236Z,2022-10-20T02:54:59Z,3857030641,20,,3856363865,213,1.7,3857299973,178,,3857030639,224,,3856363861,141,11.8,3856363855,155,,3856363859,140,93.7,3856364039,286,,dusjrdiyxfadenwx4pjr7catx,A. Armstrong,3856364029,236,3856363863,212,4.2,3856364033,233,6,3856363853,2,3856363857,56,Right,,,,,,,,,,,,,,,,,,,,,,
2474320883,6,12,1,0,22,1pse9ta7a45pi2w2grjim70ge,1,10.3,93,2022-10-19T18:30:43.305Z,2022-10-20T02:55:02Z,3856363961,185,,3857300023,178,,3856364111,233,8,3856363963,56,Back,,,,,,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474320915,7,5,1,0,22,1pse9ta7a45pi2w2grjim70ge,0,6.9,100.6,2022-10-19T18:30:43.922Z,2022-10-20T02:55:09Z,3856364259,233,9,3856364173,347,,3856364169,56,Back,,,,,,,,,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474320911,9,5,1,0,22,d5ydtvt96bv7fq04yqm2w2632,1,93.1,-0.6,2022-10-19T18:30:43.922Z,2022-10-20T02:55:09Z,3856364151,347,,3856364253,233,7,3856364149,56,Right,,,,,,,,,,,,,,,,dusjrdiyxfadenwx4pjr7catx,A. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321353,10,1,1,0,53,d5ydtvt96bv7fq04yqm2w2632,0,89.1,0,2022-10-19T18:31:14.942Z,2022-10-20T02:55:13Z,3856366513,213,1.5,3856366515,1,,3856366507,140,91.1,3856366503,107,,3856366511,212,23.1,3856366509,141,32.6,3856366505,56,Center,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321363,8,12,1,0,55,1pse9ta7a45pi2w2grjim70ge,1,8.4,65.5,2022-10-19T18:31:16.791Z,2022-10-20T02:55:20Z,3856366557,56,Back,3856366559,140,24.9,3856366561,141,96.6,3856366565,213,0.9,3856366595,15,,3857300311,388,,3856366563,212,27.3,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321433,11,1,1,0,59,d5ydtvt96bv7fq04yqm2w2632,0,84.6,2.5,2022-10-19T18:31:20.561Z,2022-10-20T02:55:24Z,3857030963,225,,3856366919,141,33.1,3856366921,212,21.4,3856366915,56,Center,3857030967,72,,3856366917,140,89.4,3856366913,155,,3857030965,387,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,3857300385,178,3856366923,213,1.3,3856366911,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321463,9,12,1,1,0,1pse9ta7a45pi2w2grjim70ge,1,11.7,64.8,2022-10-19T18:31:22.087Z,2022-10-20T02:55:44Z,3856369729,15,,3856367081,212,11.8,3856367083,213,1.6,3856367075,56,Back,3856367079,141,82.2,3857300599,178,,3856367077,140,11.9,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321497,10,12,1,1,3,1pse9ta7a45pi2w2grjim70ge,1,12.4,80.6,2022-10-19T18:31:24.233Z,2022-10-20T02:55:48Z,3857300659,388,,3856367281,212,9.5,3856369795,15,,3856367277,140,21.1,3856367275,56,Back,3856367279,141,76.7,3856367283,213,6.0,,,,y51k2gwbs4xmkao0mnaaa76d,R. Fredericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321503,11,49,1,1,4,1pse9ta7a45pi2w2grjim70ge,1,20.9,75.3,2022-10-19T18:31:25.513Z,2022-10-20T02:55:52Z,,,,,,,,,,,,,,,,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321509,12,1,1,1,4,1pse9ta7a45pi2w2grjim70ge,0,20.9,75.3,2022-10-19T18:31:25.573Z,2022-10-20T02:55:56Z,3856367321,56,Back,3856367319,157,,3857300773,178,,3856367325,141,91.2,3856367329,213,0.7,3856367331,1,,3856367327,212,16.6,3856367323,140,32.9,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321539,12,1,1,1,7,d5ydtvt96bv7fq04yqm2w2632,0,60.5,13.1,2022-10-19T18:31:28.518Z,2022-10-20T02:56:07Z,3856367487,3,,3857300951,178,,3856367489,56,Center,3856367491,140,65.8,3856367495,212,18.3,3856367497,213,1.3,3856367493,141,38.8,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321649,13,1,1,1,13,1pse9ta7a45pi2w2grjim70ge,1,45.6,65.7,2022-10-19T18:31:34.633Z,2022-10-20T02:56:13Z,3856368063,213,1.1,3856368055,56,Left,3856368059,141,95.3,3856368061,212,23.2,3856368057,140,56.5,3857301019,178,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321697,14,1,1,1,17,1pse9ta7a45pi2w2grjim70ge,0,61.9,89.7,2022-10-19T18:31:38.448Z,2022-10-20T02:56:16Z,3856368229,213,5.2,3856368225,212,44.7,3856368211,155,,3856368233,1,,3856368217,140,81.5,3857301033,178,,3856368221,141,31.4,3856368215,56,Center,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321715,13,12,1,1,19,d5ydtvt96bv7fq04yqm2w2632,1,20.7,69.5,2022-10-19T18:31:40.612Z,2022-10-20T02:56:19Z,3856368323,213,5.3,3857301105,388,,3856368317,140,25.9,3857032115,15,,3856368319,141,58.1,3856368321,212,9.5,3856368315,56,Back,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321785,15,1,1,1,22,1pse9ta7a45pi2w2grjim70ge,1,77.2,44.8,2022-10-19T18:31:43.568Z,2022-10-20T02:56:35Z,3857301221,178,,3856368587,140,74.5,3856368589,141,53.7,3856368585,56,Center,3856368591,212,6.7,3856369167,210,13,3856368593,213,2.0,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2474321793,16,13,1,1,23,1pse9ta7a45pi2w2grjim70ge,1,77.2,54,2022-10-19T18:31:45.073Z,2022-10-20T02:56:35Z,3856368631,22,,3856368915,72,,3856368635,56,Center,3856369223,103,9.7,3856369227,230,98.6,3856369211,75,,3856369221,102,39.2,3856369213,29,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,3856369217,55,3857032865,215,,3857301277,178,,3856369225,328,3856369229,231,50.9,,15,3856368633,18,,,,,,,,,,,,,,,,,,
2474321777,14,5,1,1,25,d5ydtvt96bv7fq04yqm2w2632,1,-1.4,59.2,2022-10-19T18:31:46.980Z,2022-10-20T02:56:39Z,3856368569,346,,3856368567,56,Back,3856368745,233,17,,,,,,,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321801,17,5,1,1,25,1pse9ta7a45pi2w2grjim70ge,0,101.4,40.8,2022-10-19T18:31:46.980Z,2022-10-20T02:56:39Z,3856368673,346,,3856368671,56,Center,3856368781,233,14,,,,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322223,15,1,1,1,56,d5ydtvt96bv7fq04yqm2w2632,1,4.2,52.8,2022-10-19T18:32:17.281Z,2022-10-20T02:56:45Z,3856370957,141,70.7,3856370949,124,,3856370953,56,Center,3856370977,74,,3856370955,140,61.3,3856370961,212,61.2,3856370951,155,,3856370969,1,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,3856370965,213,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,
2474322249,16,1,1,2,0,d5ydtvt96bv7fq04yqm2w2632,0,61.3,70.7,2022-10-19T18:32:21.616Z,2022-10-20T02:56:54Z,3856371137,213,0.3,3856371117,3,,3856371133,141,78.3,3856371135,212,17.1,3856371129,56,Center,3856371131,140,76.8,3857301389,388,,3856371123,168,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322259,18,49,1,2,2,1pse9ta7a45pi2w2grjim70ge,1,21.1,22.7,2022-10-19T18:32:23.872Z,2022-10-20T02:56:59Z,,,,,,,,,,,,,,,,,,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322329,19,1,1,2,2,1pse9ta7a45pi2w2grjim70ge,1,21.7,21.2,2022-10-19T18:32:23.934Z,2022-10-20T02:57:03Z,3856371525,212,27.4,3856371523,141,6.7,3856371527,213,5.9,3857301455,178,,3856371517,155,,3856371519,56,Back,3856371521,140,46.0,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322445,20,1,1,2,7,1pse9ta7a45pi2w2grjim70ge,1,57.2,3.8,2022-10-19T18:32:29.083Z,2022-10-20T02:57:10Z,3857301519,178,,3856372107,141,9.7,3856372103,56,Right,3856372111,213,1.0,3856372109,212,4.9,3856372105,140,59.8,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322453,21,3,1,2,14,1pse9ta7a45pi2w2grjim70ge,0,85.2,7.6,2022-10-19T18:32:35.599Z,2022-10-20T02:57:17Z,3857037321,465,,3857301551,178,,3856372279,233,17,3856372139,56,Right,3856372141,286,,,,,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322465,17,7,1,2,14,d5ydtvt96bv7fq04yqm2w2632,0,14.8,92.4,2022-10-19T18:32:35.739Z,2022-10-20T02:57:22Z,3857301573,178,,3856372227,233,21,3856372201,56,Back,3856372203,285,,3857036807,385,,,,,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474501173,1265,67,1,2,14,1pse9ta7a45pi2w2grjim70ge,1,87,8.2,2022-10-19T18:32:35.914Z,2022-10-20T06:21:02Z,3857352869,233,1159,,,,,,,,,,,,,,,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474501169,1159,67,1,2,14,d5ydtvt96bv7fq04yqm2w2632,0,13,91.8,2022-10-19T18:32:35.915Z,2022-10-20T04:41:02Z,3857352877,233,1265,,,,,,,,,,,,,,,,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474443121,921,61,1,2,14,1pse9ta7a45pi2w2grjim70ge,1,88.7,7.8,2022-10-19T18:32:35.986Z,2022-10-20T06:21:03Z,3857301607,178,,3857037043,56,Right,,,,,,,,,,,,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474492455,889,43,1,2,15,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2022-10-19T18:32:36.409Z,2022-10-20T03:20:05Z,3857307843,178,0,3857307855,144,82,,,,,,,,,,,,,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322469,18,49,1,2,15,d5ydtvt96bv7fq04yqm2w2632,1,15.8,91.8,2022-10-19T18:32:36.415Z,2022-10-20T02:57:31Z,,,,,,,,,,,,,,,,,,,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322521,19,1,1,2,16,d5ydtvt96bv7fq04yqm2w2632,1,16,91.8,2022-10-19T18:32:37.460Z,2022-10-20T02:57:35Z,3857301657,178,,3856372467,141,96.8,3856372463,56,Back,3856372465,140,41.5,3856372469,212,27.0,3856372471,213,0.1,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322735,20,1,1,2,19,d5ydtvt96bv7fq04yqm2w2632,1,41.8,96.8,2022-10-19T18:32:40.328Z,2022-10-20T06:31:05Z,3856376203,210,15,3856373533,1,,3856373523,56,Left,3857301685,178,,3856373527,141,90.9,3856373531,213,6.2,3856373525,140,76.9,3856373529,212,37.1,37bmb84zex63yoipqwj01bcgl,J. Aribo,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2474443505,868,3,1,2,25,d5ydtvt96bv7fq04yqm2w2632,0,90.2,72.6,2022-10-19T18:32:46.561Z,2022-10-20T02:57:43Z,3857039451,56,Center,3857039455,464,,3857039453,286,,3857301707,178,,3857039457,467,bvlkh4zxfuo5frhj7ogpnecbt,,,,,,,,,,dusjrdiyxfadenwx4pjr7catx,A. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474492525,957,83,1,2,27,1pse9ta7a45pi2w2grjim70ge,1,13.8,29.5,2022-10-19T18:32:48.430Z,2022-10-20T03:20:53Z,3857308149,399,155511,,,,,,,,,,,,,,,,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322745,21,15,1,2,29,d5ydtvt96bv7fq04yqm2w2632,1,81.9,69.3,2022-10-19T18:32:50.873Z,2022-10-20T06:31:06Z,3856373573,22,,3856376239,55,20,3857039683,18,,3856376253,230,98.1,3856376249,146,88.0,3856373579,56,Center,3856376243,102,51.3,3856376247,215,,dusjrdiyxfadenwx4pjr7catx,A. Armstrong,3856376237,29,3856376233,72,,3856373683,82,,3856376235,78,3857301833,178,,,,3856376245,103,19,3856376251,147,63.5,3856376255,231,53.4,3856373705,233,22,,,,,,,,
2474322755,22,10,1,2,29,1pse9ta7a45pi2w2grjim70ge,1,13.5,27.1,2022-10-19T18:32:51.062Z,2022-10-20T02:58:03Z,3856373621,94,,3856373623,56,Back,3857301873,178,,3856373731,233,21,,,,,,,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322797,23,49,1,2,30,1pse9ta7a45pi2w2grjim70ge,1,22.1,43.6,2022-10-19T18:32:52.057Z,2022-10-20T02:58:09Z,,,,,,,,,,,,,,,,,,,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322817,24,1,1,2,31,1pse9ta7a45pi2w2grjim70ge,1,22.1,43.6,2022-10-19T18:32:52.999Z,2022-10-20T02:58:13Z,3857302035,178,,3856373981,212,12.2,3856373983,213,5.7,3856373975,56,Back,3856373979,141,33.7,3856373977,140,31.8,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322823,25,50,1,2,33,1pse9ta7a45pi2w2grjim70ge,1,32.9,35.1,2022-10-19T18:32:55.168Z,2022-10-20T02:58:18Z,3856373999,56,Back,3856374033,233,22,3856374001,285,,,,,,,,,,,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322813,22,7,1,2,34,d5ydtvt96bv7fq04yqm2w2632,1,67.1,64.9,2022-10-19T18:32:55.234Z,2022-10-20T02:58:21Z,3856374019,286,,3856374015,233,25,3857302123,178,,3856373949,56,Center,3857040937,384,,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322821,23,49,1,2,34,d5ydtvt96bv7fq04yqm2w2632,1,68.1,58.8,2022-10-19T18:32:55.769Z,2022-10-20T02:58:26Z,,,,,,,,,,,,,,,,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322839,24,1,1,2,34,d5ydtvt96bv7fq04yqm2w2632,1,68.1,58.8,2022-10-19T18:32:55.818Z,2022-10-20T02:58:30Z,3856374081,56,Center,3857302191,178,,3856374087,212,5.8,3856374083,140,63.0,3856374089,213,2.7,3856374085,141,62.1,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322841,25,1,1,2,35,d5ydtvt96bv7fq04yqm2w2632,1,63,62.1,2022-10-19T18:32:56.890Z,2022-10-20T02:58:34Z,3856374095,140,65.9,3856374099,212,5.1,3856374093,56,Center,3857302223,178,,3856374097,141,68.1,3856374101,213,0.9,,,,,,,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
