id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value
2512354507,5,1,1,0,11,c8h9bw1l82s06h77xxrelzhur,1,38.7,32.8,2023-02-25T19:45:58.579Z,2023-02-26T04:13:15Z,4056670071,3,,4056670073,56,Center,4057886629,388,,4056670081,213,6.3,4056670075,140,51.9,4056670079,212,13.9,4056670077,141,32.6,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512354533,6,44,1,0,13,c8h9bw1l82s06h77xxrelzhur,1,52.1,28.5,2023-02-25T19:46:00.931Z,2023-02-26T06:28:04Z,4056670241,286,,4056670295,233,7,4056670237,56,Center,,,,,,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512354511,7,44,1,0,13,1c8m2ko0wxq1asfkuykurdr0y,0,47.9,71.5,2023-02-25T19:46:00.932Z,2023-02-26T04:13:21Z,4056670319,233,6,4056670107,285,,4056670103,56,Back,,,,,,,,,,,,,,,,375gnysvjk9bvq02ex1lkmynd,A. Lokonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512354539,7,61,1,0,13,c8h9bw1l82s06h77xxrelzhur,1,52.3,28.9,2023-02-25T19:46:00.971Z,2023-02-26T06:28:04Z,4057886963,15,,4056670277,56,Center,4057886965,388,,,,,,,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512354557,8,49,1,0,15,1c8m2ko0wxq1asfkuykurdr0y,1,41.4,91.2,2023-02-25T19:46:02.646Z,2023-02-26T04:13:46Z,,,,,,,,,,,,,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512354591,9,1,1,0,16,1c8m2ko0wxq1asfkuykurdr0y,0,41.4,91.2,2023-02-25T19:46:03.738Z,2023-02-26T04:13:51Z,4056670607,141,100.0,4056670595,155,,4056670603,140,82.1,4056670611,212,43.3,4056670599,56,Left,4057887311,178,,4056670615,213,0.2,4056670619,1,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512354635,8,5,1,0,19,c8h9bw1l82s06h77xxrelzhur,1,25.9,-1.2,2023-02-25T19:46:07.396Z,2023-02-26T04:13:54Z,4056670973,233,10,4056670899,56,Back,4056670901,347,,,,,,,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512354595,10,5,1,0,19,1c8m2ko0wxq1asfkuykurdr0y,0,74.1,101.2,2023-02-25T19:46:07.396Z,2023-02-26T04:13:54Z,4056671009,233,8,4056670627,56,Left,4056670629,347,,,,,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512354711,9,1,1,0,24,c8h9bw1l82s06h77xxrelzhur,1,9.7,0,2023-02-25T19:46:11.753Z,2023-02-26T04:14:07Z,4056671345,213,1.6,4056671373,189,,4057160121,1,,4056671343,212,23.6,4056671337,56,Back,4056671339,140,8.0,4056671341,141,32.8,4056671335,107,,kvchpptoxgvcyiv358w9gtzp,J. Matip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512354789,11,1,1,0,29,c8h9bw1l82s06h77xxrelzhur,1,9.8,43.7,2023-02-25T19:46:16.554Z,2023-02-26T04:14:15Z,4057887787,178,,4056671791,56,Back,4056671793,140,13.7,4056671795,141,64.1,4056671797,212,14.5,4056671799,213,1.3,,,,,,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512354745,10,43,1,0,29,c8h9bw1l82s06h77xxrelzhur,1,0,0,2023-02-25T19:46:16.852Z,2023-02-25T19:48:55Z,4056671531,212,14.4,4056671589,189,0,4056671523,56,Back,4056671525,140,9.3,4056684509,144,1,4056671535,213,1.7,4056671529,141,35.5,,,,kvchpptoxgvcyiv358w9gtzp,J. Matip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512354821,12,1,1,0,31,c8h9bw1l82s06h77xxrelzhur,1,13.1,64.9,2023-02-25T19:46:18.651Z,2023-02-26T04:14:18Z,4056671995,213,1.1,4056671993,212,21.5,4057887859,178,,4056671989,140,22.8,4056671987,56,Back,4056671991,141,92.7,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512354847,13,1,1,0,33,c8h9bw1l82s06h77xxrelzhur,1,22.5,93.6,2023-02-25T19:46:21.364Z,2023-02-26T04:14:21Z,4056672131,212,11.7,4057887931,178,,4056672125,56,Back,4056672129,141,78.3,4056672127,140,27.5,4056672133,213,5.2,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512354865,14,1,1,0,35,c8h9bw1l82s06h77xxrelzhur,1,23.6,81.4,2023-02-25T19:46:23.338Z,2023-02-26T04:14:25Z,4056672245,141,88.0,4057888037,178,,4056672247,212,10.1,4056672249,213,2.7,4056672243,140,15.0,4056672241,56,Back,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512354913,15,1,1,0,37,c8h9bw1l82s06h77xxrelzhur,1,15,88.1,2023-02-25T19:46:24.897Z,2023-02-26T04:14:30Z,4056672535,56,Back,4056672541,212,6.8,4056672537,140,20.6,4056672539,141,93.0,4057888137,178,,4056672543,213,0.5,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512354915,16,50,1,0,38,c8h9bw1l82s06h77xxrelzhur,1,22.8,93.2,2023-02-25T19:46:25.821Z,2023-02-26T04:14:42Z,4056672563,285,,4056672779,233,11,4056672561,56,Back,,,,,,,,,,,,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512354949,11,7,1,0,39,1c8m2ko0wxq1asfkuykurdr0y,1,77.2,6.8,2023-02-25T19:46:26.976Z,2023-02-26T04:14:49Z,4056672709,56,Right,4056672711,286,,4057888445,178,,4056672739,233,16,4057163585,384,,,,,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512354955,12,49,1,0,40,1c8m2ko0wxq1asfkuykurdr0y,1,80.7,6.7,2023-02-25T19:46:27.693Z,2023-02-26T04:14:59Z,,,,,,,,,,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512354995,13,1,1,0,41,1c8m2ko0wxq1asfkuykurdr0y,1,78.2,5.2,2023-02-25T19:46:28.750Z,2023-02-26T04:15:02Z,4056672979,56,Center,4056672981,140,80.2,4056672985,212,11.9,4056672987,213,1.4,4057888633,178,,4056672983,141,22.5,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512355005,14,3,1,0,42,1c8m2ko0wxq1asfkuykurdr0y,0,81.1,25.6,2023-02-25T19:46:30.379Z,2023-02-26T04:15:15Z,4057888805,178,,4056673273,233,17,4056673035,56,Center,4056673037,286,,4057164227,464,,,,,,,,,,,djgqihf08sxqh0zt2xe2xzv1l,J. Mateta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512355031,17,7,1,0,43,c8h9bw1l82s06h77xxrelzhur,1,18.9,74.4,2023-02-25T19:46:30.441Z,2023-02-26T04:15:21Z,4056673187,285,,4056673225,233,14,4057889151,178,,4056673183,56,Back,4057164317,384,,,,,,,,,,,3xqbru6q5dvtrhv6coe7retp1,J. Milner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512355027,15,61,1,0,43,1c8m2ko0wxq1asfkuykurdr0y,1,80.2,25.8,2023-02-25T19:46:30.572Z,2023-02-26T04:15:30Z,4057889309,178,,4056673175,56,Center,,,,,,,,,,,,,,,,,,,djgqihf08sxqh0zt2xe2xzv1l,J. Mateta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512355035,18,49,1,0,43,c8h9bw1l82s06h77xxrelzhur,1,15.5,60.8,2023-02-25T19:46:31.189Z,2023-02-26T04:15:52Z,,,,,,,,,,,,,,,,,,,,,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512355087,19,1,1,0,45,c8h9bw1l82s06h77xxrelzhur,1,15.5,60.8,2023-02-25T19:46:33.177Z,2023-02-26T04:55:54Z,4056673509,213,4.9,4056673507,212,22.3,4056673505,141,28.5,4056673503,140,18.9,4056673501,56,Back,4057889667,178,,,,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512355131,20,1,1,0,48,c8h9bw1l82s06h77xxrelzhur,0,27.7,18.9,2023-02-25T19:46:36.388Z,2023-02-26T04:16:00Z,4057889801,178,,4056673761,141,27.9,4056673755,155,,4056673763,212,62.7,4056673759,140,87.1,4056673757,56,Center,4056673765,213,0.1,4056673767,1,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512355169,16,12,1,0,53,1c8m2ko0wxq1asfkuykurdr0y,1,7.7,75.7,2023-02-25T19:46:41.034Z,2023-02-26T04:16:08Z,4056673979,213,1.9,4056673977,212,18.6,4056673975,141,100.0,4056673973,140,2.6,4056674057,167,,4057889963,178,,4056673971,56,Back,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512355177,17,5,1,0,55,1c8m2ko0wxq1asfkuykurdr0y,0,6.2,102,2023-02-25T19:46:43.400Z,2023-02-26T04:16:10Z,4056674019,347,,4056674017,56,Back,4056676313,233,21,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512355597,21,5,1,0,55,c8h9bw1l82s06h77xxrelzhur,1,93.8,-2,2023-02-25T19:46:43.400Z,2023-02-26T04:16:10Z,4056676303,233,17,4056676275,347,,4056676273,56,Right,,,,,,,,,,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512355625,22,1,1,1,26,c8h9bw1l82s06h77xxrelzhur,0,88.8,0,2023-02-25T19:47:14.373Z,2023-02-26T04:16:20Z,4056676421,56,Center,4056676423,140,91.9,4056676419,107,,4056676427,212,17.2,4056676429,213,1.4,4056676425,141,23.0,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512355677,18,1,1,1,28,1c8m2ko0wxq1asfkuykurdr0y,1,4.2,80.3,2023-02-25T19:47:15.710Z,2023-02-26T04:16:35Z,4056676725,140,10.9,4056676727,141,91.2,4056676729,212,10.2,4056676723,56,Back,4056676731,213,0.8,4056676721,3,,4057890433,388,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512355703,19,1,1,1,29,1c8m2ko0wxq1asfkuykurdr0y,1,7.4,83.3,2023-02-25T19:47:16.787Z,2023-02-26T04:17:07Z,4056676841,140,15.7,4056676839,56,Back,4056676837,3,,4056678609,168,,4056676847,213,0.5,4056676845,212,9.9,4056676843,141,90.1,4057891121,178,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512355709,20,49,1,1,30,1c8m2ko0wxq1asfkuykurdr0y,1,22.5,94.2,2023-02-25T19:47:18.393Z,2023-02-26T04:17:12Z,,,,,,,,,,,,,,,,,,,,,,,,,djgqihf08sxqh0zt2xe2xzv1l,J. Mateta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512355719,21,1,1,1,31,1c8m2ko0wxq1asfkuykurdr0y,0,15.7,88.2,2023-02-25T19:47:18.426Z,2023-02-26T04:17:18Z,4057891355,178,,4056676931,1,,4056676923,141,84.3,4056676913,157,,4056676925,212,45.2,4056676915,56,Left,4056676919,140,58.7,4056676929,213,6.2,djgqihf08sxqh0zt2xe2xzv1l,J. Mateta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512355773,23,1,1,1,35,c8h9bw1l82s06h77xxrelzhur,1,40.5,15.5,2023-02-25T19:47:23.387Z,2023-02-26T04:17:46Z,4057891687,178,,4056677221,141,2.5,4056677219,140,43.6,4056677217,56,Back,4056677215,3,,4056677225,213,5.1,4056677223,212,9.4,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512355781,24,49,1,1,37,c8h9bw1l82s06h77xxrelzhur,1,41.2,10.1,2023-02-25T19:47:24.797Z,2023-02-26T04:17:48Z,,,,,,,,,,,,,,,,,,,,,,,,,kvchpptoxgvcyiv358w9gtzp,J. Matip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512355833,25,1,1,1,38,c8h9bw1l82s06h77xxrelzhur,1,42.7,1.9,2023-02-25T19:47:25.808Z,2023-02-26T04:17:52Z,4056677607,56,Right,4056677611,140,56.1,4057891915,178,,4056677615,141,1.3,4056677619,213,6.3,4056677617,212,14.1,,,,,,,kvchpptoxgvcyiv358w9gtzp,J. Matip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512355841,26,61,1,1,39,c8h9bw1l82s06h77xxrelzhur,0,54.7,2.5,2023-02-25T19:47:26.876Z,2023-02-26T04:18:00Z,4057892031,178,,4056677647,56,Right,,,,,,,,,,,,,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512356009,22,5,1,1,40,1c8m2ko0wxq1asfkuykurdr0y,1,46,101.5,2023-02-25T19:47:27.895Z,2023-02-26T04:18:06Z,4056678623,233,27,4056678589,347,,4056678587,56,Back,,,,,,,,,,,,,,,,djgqihf08sxqh0zt2xe2xzv1l,J. Mateta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512355847,27,5,1,1,40,c8h9bw1l82s06h77xxrelzhur,0,54,-1.5,2023-02-25T19:47:27.895Z,2023-02-26T04:18:07Z,4056677687,347,,4056677685,56,Right,4056678665,233,22,,,,,,,,,,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512356093,23,1,1,1,54,1c8m2ko0wxq1asfkuykurdr0y,0,53.6,100,2023-02-25T19:47:41.741Z,2023-02-26T04:18:11Z,4056679023,213,5.8,4056679013,107,,4056679015,56,Left,4056679019,141,88.6,4056679017,140,71.9,4056679021,212,21.3,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512588961,930,67,1,1,56,1c8m2ko0wxq1asfkuykurdr0y,1,73.9,85.8,2023-02-25T19:47:43.531Z,2023-02-26T06:28:05Z,4057940117,233,1409,,,,,,,,,,,,,,,,,,,,,,djgqihf08sxqh0zt2xe2xzv1l,J. Mateta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512588959,1409,67,1,1,56,c8h9bw1l82s06h77xxrelzhur,0,26.1,14.2,2023-02-25T19:47:43.532Z,2023-02-26T04:58:10Z,4057940121,233,930,,,,,,,,,,,,,,,,,,,,,,kvchpptoxgvcyiv358w9gtzp,J. Matip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512356125,24,50,1,1,58,1c8m2ko0wxq1asfkuykurdr0y,1,66.4,78.7,2023-02-25T19:47:45.549Z,2023-02-26T04:18:35Z,4056679195,56,Center,4056679437,233,29,4056679197,286,,,,,,,,,,,,,,,,,djgqihf08sxqh0zt2xe2xzv1l,J. Mateta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512356131,28,43,1,1,58,c8h9bw1l82s06h77xxrelzhur,1,0,0,2023-02-25T19:47:45.687Z,2023-02-25T19:49:57Z,4056679217,56,Back,4056689057,144,8,,,,,,,,,,,,,,,,,,,kvchpptoxgvcyiv358w9gtzp,J. Matip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512356165,29,7,1,1,58,c8h9bw1l82s06h77xxrelzhur,0,33.6,21.3,2023-02-25T19:47:46.216Z,2023-02-26T04:18:43Z,4056679393,233,24,4056679385,285,,4057177699,383,,4056679383,56,Back,4057892835,178,,,,,,,,,,,6onkmsi77t7bvk9tpha472vv9,N. Keïta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512356153,25,61,1,1,58,1c8m2ko0wxq1asfkuykurdr0y,1,70.2,86.5,2023-02-25T19:47:46.254Z,2023-02-26T04:18:50Z,4057892981,178,,4056679329,56,Left,,,,,,,,,,,,,,,,,,,djgqihf08sxqh0zt2xe2xzv1l,J. Mateta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512356185,30,49,1,2,0,c8h9bw1l82s06h77xxrelzhur,1,37.1,34,2023-02-25T19:47:47.739Z,2023-02-26T04:18:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6onkmsi77t7bvk9tpha472vv9,N. Keïta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512356253,31,1,1,2,1,c8h9bw1l82s06h77xxrelzhur,1,35.8,25,2023-02-25T19:47:49.344Z,2023-02-26T04:19:01Z,4056679877,141,36.3,4056679869,56,Back,4056679881,212,14.7,4057893159,178,,4056679873,140,23.9,4056679883,213,2.6,,,,,,,6onkmsi77t7bvk9tpha472vv9,N. Keïta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512356273,32,1,1,2,4,c8h9bw1l82s06h77xxrelzhur,0,27.3,30.7,2023-02-25T19:47:51.997Z,2023-02-26T04:19:05Z,4057893235,178,,4056679961,141,11.4,4056679963,212,43.5,4056679957,56,Right,4056679959,140,66.8,4056679969,1,,4056679953,155,,4056679965,213,6.0,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
