id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value,assist
2449271919,6,1,1,0,8,e5p0ehyguld7egzhiedpdnc3w,1,72.2,23.5,2022-08-21T13:00:17.896Z,2022-08-21T20:30:36Z,3723102589,141,33.8,3723102585,56,Center,3723102591,212,9.2,3724326781,178,,3723102593,213,2.3,3723102587,140,66.5,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274539,19,1,1,0,10,e5p0ehyguld7egzhiedpdnc3w,1,66.7,46.2,2022-08-21T13:00:20.763Z,2022-08-21T20:30:42Z,3723114223,213,1.4,3723114219,141,65.8,3723114215,56,Center,3723114221,212,13.6,3724328045,178,,3723114217,140,69.4,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449271839,5,43,1,0,11,4txjdaqveermfryvbfrr4taf7,1,0,0,2022-08-21T13:00:21.093Z,2022-08-21T13:00:22Z,3723102311,144,8,3723102189,56,Back,,,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449271985,7,1,1,0,14,e5p0ehyguld7egzhiedpdnc3w,1,67.4,75.6,2022-08-21T13:00:23.979Z,2022-08-21T20:30:46Z,3723102921,140,61.0,3723102919,56,Left,3723102927,213,2.4,3723102923,141,85.1,3724344249,178,,3723102925,212,9.3,,,,,,,8qwpdf5jof7o6yy47v6iv11hx,L. Trossard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272027,8,1,1,0,16,e5p0ehyguld7egzhiedpdnc3w,0,56.5,88.9,2022-08-21T13:00:26.367Z,2022-08-21T18:55:03Z,3723103051,141,69.9,3723103049,140,44.8,3723103053,212,17.8,3723103047,56,Back,3724349685,178,,3723103055,213,4.0,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272121,9,1,1,0,20,e5p0ehyguld7egzhiedpdnc3w,1,39.3,70.8,2022-08-21T13:00:30.325Z,2022-08-21T20:31:24Z,3723103385,141,48.5,3723103389,213,3.9,3724352529,178,,3723103381,56,Back,3723103387,212,22.6,3723103383,140,23.3,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272169,10,1,1,0,28,e5p0ehyguld7egzhiedpdnc3w,0,26.8,45.1,2022-08-21T13:00:38.142Z,2022-08-21T20:31:32Z,3724353443,178,,3723103627,140,86.6,3723103623,155,,3723103635,1,,3723103631,212,64.5,3723103629,141,23.7,3723103625,56,Center,3723103633,213,6.1,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272177,6,52,1,0,32,4txjdaqveermfryvbfrr4taf7,1,13.9,75.8,2022-08-21T13:00:42.536Z,2022-08-21T20:31:38Z,3723777871,377,,3724353947,178,,,,,,,,,,,,,,,,,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272269,7,1,1,0,34,4txjdaqveermfryvbfrr4taf7,1,13.8,72.5,2022-08-21T13:00:44.582Z,2022-08-21T20:31:44Z,3723104087,140,18.1,3723104083,123,,3723104093,213,4.9,3723104091,212,20.0,3724493759,178,,3723104089,141,43.9,3723104085,56,Back,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272293,8,1,1,0,39,4txjdaqveermfryvbfrr4taf7,1,22.1,43,2022-08-21T13:00:49.153Z,2022-08-21T20:31:54Z,3723104239,212,9.4,3723104235,140,30.3,3723104241,213,5.9,3723104233,56,Back,3723104237,141,37.6,3724496335,178,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272327,9,1,1,0,41,4txjdaqveermfryvbfrr4taf7,1,27,35.3,2022-08-21T13:00:51.028Z,2022-08-21T20:32:02Z,3724500171,178,,3723104391,56,Back,3723104399,213,4.0,3723104397,212,10.9,3723104393,140,19.9,3723104395,141,23.6,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272337,10,1,1,0,44,4txjdaqveermfryvbfrr4taf7,0,21,3.1,2022-08-21T13:00:54.064Z,2022-08-21T20:32:16Z,3723104441,213,6.1,3723104431,157,,3724501997,178,,3723104443,1,,3723104439,212,12.2,3723104437,141,0.0,3723104433,56,Back,3723104435,140,32.3,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272661,11,5,1,0,45,e5p0ehyguld7egzhiedpdnc3w,1,68.8,101,2022-08-21T13:00:55.710Z,2022-08-21T20:32:23Z,3723105887,233,11,3723105879,56,Left,3723105881,347,,,,,,,,,,,,,,,,,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272345,11,5,1,0,45,4txjdaqveermfryvbfrr4taf7,0,31.2,-1,2022-08-21T13:00:55.710Z,2022-08-21T20:32:23Z,3723105909,233,11,3723104473,56,Back,3723104475,347,,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272677,12,1,1,1,5,e5p0ehyguld7egzhiedpdnc3w,1,64.6,100,2022-08-21T13:01:14.827Z,2022-08-21T20:32:30Z,3723105973,141,91.8,3723105969,56,Left,3723105977,213,4.1,3723105971,140,60.3,3723105975,212,7.8,3723105967,107,,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449608301,1383,43,1,1,5,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2022-08-21T13:01:15.714Z,2022-08-21T21:22:37Z,3724931915,178,0,3724932003,144,82,,,,,,,,,,,,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272723,13,1,1,1,5,e5p0ehyguld7egzhiedpdnc3w,1,60.3,91.8,2022-08-21T13:01:15.728Z,2022-08-21T20:32:42Z,3723106289,213,1.3,3723106285,141,98.4,3724518769,178,,3723106287,212,4.7,3723106283,140,61.7,3723106281,56,Left,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272793,14,1,1,1,9,e5p0ehyguld7egzhiedpdnc3w,0,59.4,97.5,2022-08-21T13:01:18.816Z,2022-08-21T20:32:49Z,3723106623,1,,3723106619,212,56.9,3723106615,140,36.7,3723106609,155,,3723106621,213,4.3,3723106617,141,21.5,3723106613,56,Back,3724515709,178,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,3723106611,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272791,13,49,1,1,14,4txjdaqveermfryvbfrr4taf7,1,62.1,87.5,2022-08-21T13:01:23.925Z,2022-08-21T20:33:00Z,,,,,,,,,,,,,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272855,14,13,1,1,18,4txjdaqveermfryvbfrr4taf7,1,78.3,68,2022-08-21T13:01:28.540Z,2022-08-21T20:33:08Z,3723108409,230,98.0,3724534473,178,,3723107251,20,,3723108397,75,,3723108413,231,52.7,3723106961,22,,3723106963,18,,3723108403,215,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,3723108407,458,3723108399,102,38.8,3723108401,103,12.5,3723106965,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272873,15,5,1,1,20,4txjdaqveermfryvbfrr4taf7,0,101.1,38.4,2022-08-21T13:01:30.486Z,2022-08-21T20:33:16Z,3723107057,346,,3723107053,56,Center,3723132391,233,15,,,,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272867,15,5,1,1,20,e5p0ehyguld7egzhiedpdnc3w,1,-1.1,61.6,2022-08-21T13:01:30.486Z,2022-08-21T20:33:17Z,3723107023,346,,3723107141,233,15,3723107021,56,Back,,,,,,,,,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273613,16,1,1,1,54,e5p0ehyguld7egzhiedpdnc3w,0,5.1,40.9,2022-08-21T13:02:04.727Z,2022-08-21T20:33:26Z,3723110415,140,67.5,3723110419,212,66.2,3723110423,1,,3723110421,213,6.1,3723110413,56,Center,3723110417,141,27.4,3723110425,74,,3723110411,124,,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273639,16,1,1,1,58,4txjdaqveermfryvbfrr4taf7,1,28,80.6,2022-08-21T13:02:08.221Z,2022-08-21T20:33:35Z,3723110549,213,5.3,3723110545,141,71.9,3723110541,56,Back,3724794901,178,,3723110543,140,31.8,3723110547,212,7.1,3723110539,3,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273645,17,49,1,1,59,4txjdaqveermfryvbfrr4taf7,1,32,71.9,2022-08-21T13:02:09.250Z,2022-08-21T20:33:43Z,,,,,,,,,,,,,,,,,,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273739,18,1,1,1,59,4txjdaqveermfryvbfrr4taf7,1,31.7,70.8,2022-08-21T13:02:09.300Z,2022-08-21T20:33:50Z,3723110951,56,Back,3724541957,178,,3723110957,212,30.5,3723110953,140,4.8,3723110959,213,3.5,3723110955,141,53.9,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273795,19,1,1,2,4,4txjdaqveermfryvbfrr4taf7,1,4.8,53.9,2022-08-21T13:02:14.002Z,2022-08-21T20:34:07Z,3723111187,213,1.2,3723111179,140,10.9,3723111181,141,80.1,3724550197,178,,3723111185,212,18.9,3723111177,56,Back,,,,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273845,20,1,1,2,7,4txjdaqveermfryvbfrr4taf7,0,13.6,82.7,2022-08-21T13:02:17.119Z,2022-08-21T20:34:17Z,3723111381,212,22.3,3724545587,178,,3723111379,141,88.5,3723111371,155,,3723111385,213,0.2,3723111373,56,Back,3723111377,140,34.5,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273857,17,8,1,2,8,e5p0ehyguld7egzhiedpdnc3w,1,64.2,10.8,2022-08-21T13:02:18.118Z,2022-08-21T20:34:24Z,3723784399,385,,3723111433,56,Right,3724798789,178,,3723111451,15,,,,,,,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273901,18,5,1,2,10,e5p0ehyguld7egzhiedpdnc3w,0,62.2,-0.8,2022-08-21T13:02:20.324Z,2022-08-21T20:34:33Z,3723111593,56,Right,3723111597,347,,3723111673,233,21,,,,,,,,,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273883,21,5,1,2,10,4txjdaqveermfryvbfrr4taf7,1,37.8,100.8,2022-08-21T13:02:20.324Z,2022-08-21T20:34:33Z,3723111725,233,18,3723111517,56,Back,3723111519,347,,,,,,,,,,,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274209,22,1,1,2,22,4txjdaqveermfryvbfrr4taf7,1,45.7,100,2022-08-21T13:02:32.114Z,2022-08-21T20:34:43Z,3723112929,107,,3723112931,56,Back,3723112933,140,32.1,3723112937,212,15.3,3723112939,213,3.5,3723112935,141,94.1,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274275,23,1,1,2,24,4txjdaqveermfryvbfrr4taf7,1,32.1,91.1,2022-08-21T13:02:34.686Z,2022-08-21T20:35:24Z,3724561779,178,,3723113161,56,Back,3723113167,212,18.9,3723113163,140,28.6,3723113169,213,4.5,3723113165,141,63.9,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274311,24,1,1,2,27,4txjdaqveermfryvbfrr4taf7,1,28.6,63.6,2022-08-21T13:02:37.327Z,2022-08-21T20:35:35Z,3723113317,140,35.2,3724565273,178,,3723113321,212,17.9,3723113323,213,1.2,3723113319,141,87.9,3723113315,56,Back,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274337,25,1,1,2,29,4txjdaqveermfryvbfrr4taf7,1,35.2,87.9,2022-08-21T13:02:39.071Z,2022-08-21T20:35:44Z,3723113419,213,4.4,3723113413,140,32.1,3723113417,212,11.0,3723113415,141,72.5,3724555651,178,,3723113411,56,Back,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274417,26,1,1,2,32,4txjdaqveermfryvbfrr4taf7,1,32.3,73.7,2022-08-21T13:02:42.161Z,2022-08-21T20:35:55Z,3723113743,141,92.4,3723113747,213,1.4,3723113739,56,Back,3723113741,140,34.4,3724566001,178,,3723113745,212,12.9,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274525,27,1,1,2,35,4txjdaqveermfryvbfrr4taf7,1,35.1,85.5,2022-08-21T13:02:45.613Z,2022-08-21T20:36:25Z,3723114171,140,28.2,3723114177,213,4.5,3723114173,141,31.3,3723114169,56,Back,3723114175,212,37.6,3723114179,1,,3724566559,178,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274565,28,1,1,2,39,4txjdaqveermfryvbfrr4taf7,1,28,24.2,2022-08-21T13:02:49.620Z,2022-08-21T20:37:14Z,3723114339,213,4.9,3723114335,141,5.0,3723114333,140,30.4,3723114337,212,13.3,3724573067,178,,3723114331,56,Back,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274615,29,1,1,2,42,4txjdaqveermfryvbfrr4taf7,1,30,4.1,2022-08-21T13:02:51.816Z,2022-08-21T20:37:35Z,3723114581,155,,3723114591,213,0.1,3723114583,56,Back,3723114587,141,6.2,3724582717,178,,3723114585,140,49.8,3723114589,212,20.8,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274627,30,1,1,2,43,4txjdaqveermfryvbfrr4taf7,1,50.9,2.7,2022-08-21T13:02:53.245Z,2022-08-21T20:37:47Z,3724813583,21,,3724813579,388,,3723114641,212,6.2,3723114639,141,11.8,3723114643,213,1.5,3723114637,140,51.6,3723114633,56,Right,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274637,31,1,1,2,44,4txjdaqveermfryvbfrr4taf7,0,54.8,14.1,2022-08-21T13:02:54.038Z,2022-08-21T20:37:57Z,3723114677,141,10.8,3723114673,56,Back,3724814277,178,,3723114679,212,8.1,3723114675,140,47.4,3723114681,213,3.4,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274657,20,1,1,2,44,e5p0ehyguld7egzhiedpdnc3w,1,57.9,77.5,2022-08-21T13:02:54.546Z,2022-08-21T20:38:04Z,3723114801,140,59.8,3723114797,3,,3723114807,213,5.4,3723114803,141,73.8,3724814761,178,,3723114799,56,Center,3723114805,212,3.2,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449611235,1386,43,1,2,45,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2022-08-21T13:02:55.102Z,2022-08-21T21:30:21Z,3724947037,178,0,3724947149,144,82,,,,,,,,,,,,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274665,21,61,1,2,45,e5p0ehyguld7egzhiedpdnc3w,1,59.9,72.3,2022-08-21T13:02:55.114Z,2022-08-21T20:38:25Z,3723114823,56,Center,3724816435,178,,,,,,,,,,,,,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274677,22,49,1,2,45,e5p0ehyguld7egzhiedpdnc3w,1,57.7,69.9,2022-08-21T13:02:55.708Z,2022-08-21T20:38:30Z,,,,,,,,,,,,,,,,,,,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
