id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,assist
2453876369,11,4,1,0,32,b496gs285it6bheuikox6z9mj,0,36.9,96,2022-08-31T18:30:39.640Z,2022-09-01T05:49:34Z,3749004905,178,,3747661315,152,,3747661389,233,5,3747661313,56,Back,3747661309,13,,3747661311,294,,3747661317,285,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453876609,6,1,1,1,3,4dsgumo7d4zupm2ugsvm4zm4d,1,63,2.9,2022-08-31T18:31:10.822Z,2022-09-01T05:49:47Z,3747662715,213,2.6,3747662709,140,42.0,3747662713,212,25.9,3747662703,5,,3747662705,152,,3747663905,189,,3747662707,56,Back,3747662711,141,22.9,cnmlhoum9aahwqruxgmz2gcfd,B. White,3749005043,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453876629,8,1,1,1,3,4dsgumo7d4zupm2ugsvm4zm4d,1,39.3,65.3,2022-08-31T18:31:10.948Z,2022-09-01T05:50:05Z,3749005279,178,,3747662813,56,Left,3747662821,212,25.8,3747662815,140,53.8,3747662825,213,0.9,3747662817,141,96.0,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453876613,7,1,1,1,3,4dsgumo7d4zupm2ugsvm4zm4d,1,41.6,23.7,2022-08-31T18:31:10.963Z,2022-09-01T05:49:58Z,3749005191,178,,3747662731,141,57.7,3747662733,212,23.3,3747662729,140,38.7,3747663909,189,,3747662727,56,Back,3747662735,213,1.7,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453876637,9,1,1,1,5,4dsgumo7d4zupm2ugsvm4zm4d,1,55.6,94.8,2022-08-31T18:31:13.039Z,2022-09-01T05:50:12Z,3747662865,141,94.1,3747662863,140,67.0,3747662861,56,Left,3747662867,212,12.0,3747662869,213,6.2,3749005381,178,,,,,,,,8i5ee4fmkqhl1rcuo31qomxud,K. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453876675,10,1,1,1,9,4dsgumo7d4zupm2ugsvm4zm4d,1,58,87,2022-08-31T18:31:16.822Z,2022-09-01T05:50:18Z,3747663105,141,29.7,3747663111,213,4.5,3747663099,56,Back,3747663097,155,,3747663101,140,48.7,3747663107,212,40.2,3749005457,178,,3747663115,1,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453876735,11,1,1,1,14,4dsgumo7d4zupm2ugsvm4zm4d,1,63.2,27.6,2022-08-31T18:31:22.379Z,2022-09-01T05:50:24Z,3747663471,140,69.4,3747663477,213,5.2,3747663469,56,Right,3747663475,212,15.2,3749005565,178,,3747663473,141,7.4,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453876737,12,4,1,1,18,4dsgumo7d4zupm2ugsvm4zm4d,1,66.1,9.9,2022-08-31T18:31:26.086Z,2022-09-01T05:50:29Z,3747663481,13,,3747663653,233,12,3747663487,152,,3747663489,286,,3747663483,294,,3747663485,56,Right,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453876765,12,4,1,1,18,b496gs285it6bheuikox6z9mj,0,33.9,90.1,2022-08-31T18:31:26.087Z,2022-09-01T05:50:29Z,3747663629,13,,3747663635,152,,3747663633,56,Back,3747663631,294,,3749005639,178,,3747663657,233,12,3747663637,285,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877035,13,1,1,1,56,4dsgumo7d4zupm2ugsvm4zm4d,0,66.4,10.4,2022-08-31T18:32:03.924Z,2022-09-01T05:50:36Z,3747665245,155,,3747665243,5,,3747665259,1,,3747665253,141,45.5,3748278513,224,,3747665249,56,Center,3748278515,20,,3747665255,212,34.8,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,3749005747,178,3747665251,140,90.5,3747665257,213,0.8,3747665247,152,3747665241,2,,,,,,,,,,,,,,,,,,,,,,,
2453877047,13,12,1,1,57,b496gs285it6bheuikox6z9mj,1,14,62,2022-08-31T18:32:04.961Z,2022-09-01T05:50:57Z,3747665325,141,61.4,3749006037,388,,3747665323,140,33.3,3747665329,213,6.3,3747665335,15,,3747665327,212,20.3,3747665321,56,Back,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877039,14,43,1,1,59,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2022-08-31T18:32:06.679Z,2022-08-31T18:32:25Z,3747666079,144,44,3747665285,286,0,3747665283,56,Center,,,,,,,,,,,,,,,,d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877055,15,1,1,1,59,4dsgumo7d4zupm2ugsvm4zm4d,1,67.7,39.8,2022-08-31T18:32:07.254Z,2022-09-01T05:51:04Z,3747665389,212,17.8,3747665387,141,57.0,3747665391,213,2.4,3749006155,178,,3747665385,140,54.9,3747665383,56,Center,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877089,16,1,1,2,2,4dsgumo7d4zupm2ugsvm4zm4d,1,56.6,60.9,2022-08-31T18:32:10.441Z,2022-09-01T05:51:11Z,3747665637,213,5.7,3747665639,1,,3747665631,140,91.5,3747665633,141,27.3,3747665635,212,43.2,3749006277,178,,3747665627,155,,3747665629,56,Center,8i5ee4fmkqhl1rcuo31qomxud,K. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877099,14,4,1,2,5,b496gs285it6bheuikox6z9mj,1,10.6,70.8,2022-08-31T18:32:13.172Z,2022-09-01T05:51:17Z,3747665701,13,,3747665709,285,,3747665707,152,,3747665737,233,17,3747665705,56,Back,3747665703,294,,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877093,17,4,1,2,5,4dsgumo7d4zupm2ugsvm4zm4d,0,89.4,29.2,2022-08-31T18:32:13.173Z,2022-09-01T05:51:17Z,3747665775,233,14,3747665665,286,,3747665651,294,,3747665647,13,,3747665655,56,Center,3747665661,152,,3749006361,178,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877389,15,1,1,2,44,b496gs285it6bheuikox6z9mj,0,14,68.2,2022-08-31T18:32:51.839Z,2022-09-01T05:51:24Z,3747667407,155,,3747667421,1,,3747667417,212,41.9,3747667411,56,Center,3747667409,152,,3747667413,140,53.9,3747667415,141,69.0,3747667405,5,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,3747667419,213,3749006441,178,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2453877411,18,1,1,2,46,4dsgumo7d4zupm2ugsvm4zm4d,0,45.6,30.4,2022-08-31T18:32:53.584Z,2022-09-01T05:51:31Z,3747667519,56,Center,3747667517,3,,3749006533,178,,3747667523,141,54.9,3747667525,212,25.7,3747667527,213,0.7,3747667521,140,64.2,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877457,16,1,1,2,48,b496gs285it6bheuikox6z9mj,1,36.2,44.5,2022-08-31T18:32:56.035Z,2022-09-01T05:51:39Z,3749006653,178,,3747667801,212,30.4,3747667797,140,63.7,3747667799,141,58.5,3747667793,157,,3747667805,1,,3747667803,213,0.3,3747667795,56,Center,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877475,17,1,1,2,51,b496gs285it6bheuikox6z9mj,1,63.7,58.5,2022-08-31T18:32:58.974Z,2022-09-01T05:51:47Z,3747667905,3,,3747667911,140,68.5,3747667917,213,6.3,3749006753,388,,3747667913,141,58.4,3747667909,56,Center,3747667907,168,,3747667915,212,5.0,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877499,18,1,1,2,53,b496gs285it6bheuikox6z9mj,1,68.5,58.4,2022-08-31T18:33:01.215Z,2022-09-01T05:51:55Z,3747668063,56,Center,3747668071,213,4.8,3747668065,140,70.8,3747668069,212,21.2,3747668067,141,27.4,3749006863,178,,3747668061,155,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877513,19,1,1,2,55,b496gs285it6bheuikox6z9mj,1,70.8,27.3,2022-08-31T18:33:02.623Z,2022-09-01T05:52:01Z,3747668143,140,82.7,3747668145,141,37.6,3749006931,178,,3747668141,56,Center,3747668147,212,14.3,3747668149,213,0.5,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877527,20,1,1,2,56,b496gs285it6bheuikox6z9mj,1,82.7,37.6,2022-08-31T18:33:04.234Z,2022-09-01T07:27:37Z,3747668237,56,Center,3747668243,212,13.0,3747668239,140,87.6,3747668245,213,1.2,3747689723,154,,3749007005,178,,3747689721,210,13,3747668241,141,55.2,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2454130615,1070,67,1,2,57,b496gs285it6bheuikox6z9mj,1,87.4,57.5,2022-08-31T18:33:05.294Z,2022-09-01T07:27:36Z,3749042329,233,1389,,,,,,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454130611,1389,67,1,2,57,4dsgumo7d4zupm2ugsvm4zm4d,0,12.6,42.5,2022-08-31T18:33:05.295Z,2022-09-01T06:27:31Z,3749042333,233,1070,,,,,,,,,,,,,,,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877531,21,13,1,2,57,b496gs285it6bheuikox6z9mj,1,87.5,53.7,2022-08-31T18:33:05.388Z,2022-09-01T07:27:37Z,3749007169,178,,3747668753,103,81.9,3747668267,17,,3747668431,20,,3747668755,328,,3747689737,55,20,3747689733,154,,3747668265,22,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,3747668751,102,3747668757,230,96.5,3747668759,231,50.2,3747689729,29,3747668269,56,43.5,,Center,3748279719,81,,,,,,,,,,,,,,,,,,
2453877555,19,5,1,2,59,4dsgumo7d4zupm2ugsvm4zm4d,1,-1,53.8,2022-08-31T18:33:06.928Z,2022-09-01T05:52:18Z,3747668417,346,,3747668415,56,Back,3747668457,233,22,,,,,,,,,,,,,,,,b1lcxeihx8z6pfv1jef4j5jh1,M. Ødegaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877545,22,5,1,2,59,b496gs285it6bheuikox6z9mj,0,101,46.2,2022-08-31T18:33:06.928Z,2022-09-01T05:52:18Z,3747668461,233,19,3747668341,56,Center,3747668343,346,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877693,20,1,1,3,18,4dsgumo7d4zupm2ugsvm4zm4d,1,4,50.7,2022-08-31T18:33:25.910Z,2022-09-01T05:52:47Z,3747669393,124,,3747669403,213,5.4,3747669395,56,Back,3747669401,212,19.0,3747669397,140,15.0,3747669399,141,28.5,3747669407,237,,,,,6yovfcug6e9hykfauqy0fq67d,A. Ramsdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877713,21,1,1,3,19,4dsgumo7d4zupm2ugsvm4zm4d,1,17.9,26,2022-08-31T18:33:27.291Z,2022-09-01T05:52:53Z,3747669515,140,27.3,3747669513,56,Back,3749007749,178,,3747669527,213,5.3,3747669523,212,16.6,3747669519,141,6.4,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877795,23,1,1,3,22,4dsgumo7d4zupm2ugsvm4zm4d,1,24.6,4,2022-08-31T18:33:30.018Z,2022-09-01T05:53:00Z,3747670005,56,Back,3749007869,178,,3747670017,212,18.5,3747670009,140,18.8,3747670013,141,29.7,3747670021,213,1.9,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877827,24,1,1,3,28,4dsgumo7d4zupm2ugsvm4zm4d,1,22.7,36.7,2022-08-31T18:33:35.453Z,2022-09-01T05:53:04Z,3747670213,212,18.0,3747670209,140,28.9,3747670207,56,Back,3747670215,213,5.1,3749007915,178,,3747670211,141,12.0,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877857,25,1,1,3,31,4dsgumo7d4zupm2ugsvm4zm4d,1,33.3,12.9,2022-08-31T18:33:38.633Z,2022-09-01T05:53:08Z,3747670377,212,23.3,3747670379,213,0.2,3747670371,56,Right,3749007967,178,,3747670373,140,54.9,3747670375,141,20.7,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454131239,1089,83,1,3,32,b496gs285it6bheuikox6z9mj,1,44.4,79.7,2022-08-31T18:33:40.175Z,2022-09-01T06:30:23Z,3749045029,399,223340,,,,,,,,,,,,,,,,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877879,26,1,1,3,32,4dsgumo7d4zupm2ugsvm4zm4d,1,55,20.7,2022-08-31T18:33:40.203Z,2022-09-01T05:53:15Z,3749008089,178,,3747670513,213,2.8,3747670509,141,27.1,3747670507,140,44.1,3747670505,56,Back,3747670511,212,12.2,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877923,27,1,1,3,35,4dsgumo7d4zupm2ugsvm4zm4d,1,41.3,27.1,2022-08-31T18:33:42.485Z,2022-09-01T05:53:19Z,3747670771,141,24.4,3749008155,178,,3747670777,213,3.2,3747670769,140,25.0,3747670767,56,Back,3747670775,212,17.2,,,,,,,375gnysvjk9bvq02ex1lkmynd,A. Lokonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877953,28,1,1,3,37,4dsgumo7d4zupm2ugsvm4zm4d,1,25,24.4,2022-08-31T18:33:45.228Z,2022-09-01T05:53:24Z,3747670963,56,Back,3749008239,178,,3747670975,213,0.3,3747670971,212,11.7,3747670965,140,35.6,3747670967,141,29.5,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453877999,29,1,1,3,40,4dsgumo7d4zupm2ugsvm4zm4d,1,35.9,28.9,2022-08-31T18:33:47.905Z,2022-09-01T05:53:30Z,3747671229,140,36.3,3747671235,213,4.7,3747671227,56,Back,3747671233,212,13.2,3747671231,141,9.5,3749008341,178,,,,,,,,375gnysvjk9bvq02ex1lkmynd,A. Lokonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453878013,30,1,1,3,43,4dsgumo7d4zupm2ugsvm4zm4d,1,39.8,7.7,2022-08-31T18:33:51.328Z,2022-09-01T05:53:35Z,3747671325,140,55.5,3749008417,178,,3747671331,213,6.2,3747671323,56,Right,3747671327,141,5.0,3747671329,212,16.6,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453878031,31,1,1,3,44,4dsgumo7d4zupm2ugsvm4zm4d,1,55.5,5,2022-08-31T18:33:52.212Z,2022-09-01T05:53:39Z,3747671431,141,22.4,3749008471,178,,3747671429,140,46.1,3747671427,56,Back,3747671435,213,2.3,3747671433,212,15.4,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
