id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/11/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2454897809,5,1,1,0,10,1pse9ta7a45pi2w2grjim70ge,1,36.5,8.2,2022-09-03T14:00:26.608Z,2022-09-04T01:47:21Z,3756048233,388,,3753109321,3,,3753109329,212,11.2,3753109323,56,Back,3753109325,140,46.7,3753109327,141,13.1,3753109331,213,0.3,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454897821,6,1,1,0,11,1pse9ta7a45pi2w2grjim70ge,0,45.2,13.7,2022-09-03T14:00:27.324Z,2022-09-03T23:38:57Z,3756050295,178,,3753109375,56,Right,3753557149,213,6.3,3753557147,212,11.8,3753557141,3,,3753557145,141,13.4,3753557143,140,56.4,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454980513,337,1,1,0,13,1qtaiy11gswx327s0vkibf70n,0,40.2,92.1,2022-09-03T14:00:29.280Z,2022-09-03T23:39:05Z,3753544007,56,Back,3753544011,141,89.4,3753544009,140,38.1,3753544013,212,2.9,3753544015,213,3.8,3756050889,178,,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454897881,7,49,1,0,16,1pse9ta7a45pi2w2grjim70ge,1,64.8,8.9,2022-09-03T14:00:32.002Z,2022-09-03T23:39:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898023,8,1,1,0,19,1pse9ta7a45pi2w2grjim70ge,0,85.3,23.8,2022-09-03T14:00:35.366Z,2022-09-03T23:39:18Z,3753110257,56,Center,3753110269,213,1.6,3753110267,212,12.5,3756051815,178,,3753110259,140,84.4,3753110263,141,42.1,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898103,7,1,1,0,20,1qtaiy11gswx327s0vkibf70n,1,15.9,59.7,2022-09-03T14:00:36.427Z,2022-09-03T23:39:25Z,3753110673,141,87.8,3753110675,212,26.9,3753110667,157,,3756052339,178,,3753110671,140,33.9,3753110677,213,0.8,3753110679,1,,3753110669,56,Back,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898113,8,49,1,0,22,1qtaiy11gswx327s0vkibf70n,1,33.5,86.3,2022-09-03T14:00:38.260Z,2022-09-03T23:39:33Z,,,,,,,,,,,,,,,,,,,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898265,9,1,1,0,25,1qtaiy11gswx327s0vkibf70n,1,33.7,79.2,2022-09-03T14:00:41.051Z,2022-09-03T23:39:38Z,3753111385,140,29.7,3753111383,56,Back,3753111393,213,2.1,3756053041,178,,3753111387,141,88.7,3753111389,212,7.7,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898455,10,1,1,0,27,1qtaiy11gswx327s0vkibf70n,1,29.5,87.3,2022-09-03T14:00:43.092Z,2022-09-03T23:39:43Z,3756053507,178,,3753112307,213,4.9,3753112301,140,36.3,3753112303,141,12.2,3753112305,212,51.6,3753112299,56,Back,3753112297,196,,3753112309,1,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,3753112293,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455462573,876,43,1,0,33,1qtaiy11gswx327s0vkibf70n,1,0,0,2022-09-03T14:00:49.105Z,2022-09-04T00:12:02Z,3756163179,144,82,3756162873,178,0,,,,,,,,,,,,,,,,,,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898465,11,50,1,0,35,1qtaiy11gswx327s0vkibf70n,1,56,9.1,2022-09-03T14:00:51.749Z,2022-09-03T23:39:52Z,3753112347,56,Right,3753112735,233,9,3753112349,286,,,,,,,,,,,,,,,,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898511,9,7,1,0,37,1pse9ta7a45pi2w2grjim70ge,1,44,90.9,2022-09-03T14:00:53.025Z,2022-09-03T23:39:55Z,3756054403,178,,3753112587,285,,3753112689,233,11,3753112585,56,Back,3754912725,384,,,,,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898517,10,49,1,0,39,1pse9ta7a45pi2w2grjim70ge,1,46,67.2,2022-09-03T14:00:55.338Z,2022-09-03T23:40:00Z,,,,,,,,,,,,,,,,,,,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898733,11,1,1,0,41,1pse9ta7a45pi2w2grjim70ge,1,54.5,59,2022-09-03T14:00:57.454Z,2022-09-03T23:40:03Z,3756054975,178,,3753113585,141,87.5,3753113587,212,23.7,3753113581,140,67.5,3753113589,213,1.0,3753113579,56,Left,,,,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898745,12,50,1,0,45,1pse9ta7a45pi2w2grjim70ge,1,71.4,90.4,2022-09-03T14:01:01.325Z,2022-09-03T23:40:11Z,3753113627,56,Left,3753113629,286,,3753113705,233,12,,,,,,,,,,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898751,12,7,1,0,45,1qtaiy11gswx327s0vkibf70n,1,28.6,9.6,2022-09-03T14:01:01.442Z,2022-09-03T23:40:16Z,3753113651,285,,3753113649,56,Back,3753113677,233,12,3756055759,178,,3753113647,167,,3754913337,385,,,,,,,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898791,13,61,1,0,46,1pse9ta7a45pi2w2grjim70ge,1,65.2,95.6,2022-09-03T14:01:01.897Z,2022-09-03T23:40:35Z,3753113815,56,Left,3756056375,178,,,,,,,,,,,,,,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898795,13,5,1,0,46,1qtaiy11gswx327s0vkibf70n,1,31.8,-1.2,2022-09-03T14:01:02.254Z,2022-09-03T23:40:30Z,3753113831,347,,3753113829,56,Back,3753113979,233,14,,,,,,,,,,,,,,,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454898813,14,5,1,0,46,1pse9ta7a45pi2w2grjim70ge,0,68.2,101.2,2022-09-03T14:01:02.254Z,2022-09-03T23:40:30Z,3753114041,233,13,3753113915,347,,3753113913,56,Left,,,,,,,,,,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454899047,14,1,1,0,53,1qtaiy11gswx327s0vkibf70n,1,20.2,0,2022-09-03T14:01:09.400Z,2022-09-03T23:40:44Z,3753114913,213,2.3,3753114909,212,14.6,3753114895,56,Back,3753114891,107,,3753114903,141,14.5,3753114899,140,10.5,,,,,,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454899181,15,1,1,0,57,1qtaiy11gswx327s0vkibf70n,1,13.3,13.7,2022-09-03T14:01:12.985Z,2022-09-03T23:40:47Z,3756058183,178,,3753115507,155,,3753115521,140,35.5,3753115529,212,51.2,3753115515,56,Back,3753115533,1,,3753115525,141,80.7,3753115531,213,1.1,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,3753115511,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454899249,16,1,1,1,1,1qtaiy11gswx327s0vkibf70n,1,35.1,80.7,2022-09-03T14:01:17.278Z,2022-09-03T23:40:51Z,3753115819,213,3.4,3753115817,212,14.8,3753115811,56,Back,3756058461,178,,3753115813,140,21.6,3753115815,141,74.3,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454899347,17,1,1,1,4,1qtaiy11gswx327s0vkibf70n,1,21.2,74.3,2022-09-03T14:01:19.852Z,2022-09-03T23:40:57Z,3753116287,212,21.0,3753116281,56,Back,3753116285,141,52.4,3753116283,140,7.1,3753116289,213,3.9,3756058845,178,,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454899451,18,1,1,1,7,1qtaiy11gswx327s0vkibf70n,1,2.6,48.1,2022-09-03T14:01:23.080Z,2022-09-03T23:41:00Z,3756059077,178,,3753116831,140,13.8,3753116837,213,5.2,3753116835,212,27.5,3753116833,141,11.6,3753116829,56,Back,,,,,,,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454899545,19,1,1,1,10,1qtaiy11gswx327s0vkibf70n,1,17.7,12.4,2022-09-03T14:01:26.457Z,2022-09-03T23:41:02Z,3753117207,140,28.3,3753117205,56,Back,3753117211,212,12.4,3756059343,178,,3753117209,141,4.3,3753117213,213,5.8,,,,,,,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454899725,20,1,1,1,13,1qtaiy11gswx327s0vkibf70n,0,28.3,4.3,2022-09-03T14:01:28.793Z,2022-09-03T23:41:06Z,3753117973,1,,3753117963,141,39.4,3753117965,212,65.5,3753117961,140,86.4,3756059587,178,,3753117959,56,Center,3753117969,213,0.4,3753117955,155,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454899715,15,49,1,1,18,1pse9ta7a45pi2w2grjim70ge,1,14.7,62.1,2022-09-03T14:01:34.138Z,2022-09-03T23:41:08Z,,,,,,,,,,,,,,,,,,,,,,,,,1um5sa7iogc29aadvkabadyad,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454900059,16,1,1,1,20,1pse9ta7a45pi2w2grjim70ge,1,14.8,61.1,2022-09-03T14:01:36.485Z,2022-09-03T23:41:11Z,3753119393,213,5.0,3753119387,212,17.2,3753119381,140,19.8,3753119383,141,37.0,3756060041,178,,3753119379,56,Back,,,,,,,1um5sa7iogc29aadvkabadyad,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454900179,17,1,1,1,26,1pse9ta7a45pi2w2grjim70ge,1,25.9,36.2,2022-09-03T14:01:42.442Z,2022-09-03T23:41:14Z,3753119923,212,20.9,3753119925,213,4.8,3753119919,141,5.8,3756060291,178,,3753119909,56,Back,3753119913,140,28.6,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454900203,18,1,1,1,28,1pse9ta7a45pi2w2grjim70ge,0,28.1,4.1,2022-09-03T14:01:44.649Z,2022-09-03T23:41:19Z,3756060653,178,,3753120051,212,1.9,3753120053,213,0.1,3753120167,286,,3753120159,236,,3753120043,140,29.9,3753120047,141,4.3,3753120041,56,Back,80bmtj7l07ohb2h475w955n9,A. Smith,3753120163,233,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454900215,21,74,1,1,28,1qtaiy11gswx327s0vkibf70n,1,74.9,97.7,2022-09-03T14:01:44.740Z,2022-09-03T23:41:23Z,3753120093,285,,3753120227,233,18,3756060793,178,,3753120091,56,Left,,,,,,,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454900291,19,5,1,1,29,1pse9ta7a45pi2w2grjim70ge,1,25.6,-1.7,2022-09-03T14:01:45.264Z,2022-09-03T23:41:27Z,3753120455,347,,3753120453,56,Back,3753120511,233,22,,,,,,,,,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454900241,22,5,1,1,29,1qtaiy11gswx327s0vkibf70n,0,74.4,101.7,2022-09-03T14:01:45.264Z,2022-09-03T23:41:27Z,3753120263,347,,3753120611,233,19,3753120261,56,Left,,,,,,,,,,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454900795,20,1,1,1,43,1pse9ta7a45pi2w2grjim70ge,1,28.8,0,2022-09-03T14:01:59.162Z,2022-09-03T23:41:37Z,3753122883,107,,3753122885,56,Back,3753122891,212,11.3,3753122887,140,36.4,3753122893,213,0.8,3753122889,141,10.0,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454900863,21,1,1,1,44,1pse9ta7a45pi2w2grjim70ge,1,36.4,10,2022-09-03T14:02:00.136Z,2022-09-03T23:41:42Z,3753123217,141,2.0,3753123257,156,,3753123213,56,Back,3756061787,388,,3753123215,140,24.2,3753123221,213,3.5,3753123219,212,13.9,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454901009,22,1,1,1,46,1pse9ta7a45pi2w2grjim70ge,1,23.8,2.2,2022-09-03T14:02:02.381Z,2022-09-03T23:41:51Z,3753123861,56,Back,3753123867,212,15.0,3753123871,213,3.0,3753123863,140,9.7,3753123865,141,6.1,3756062369,178,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454901017,23,12,1,1,48,1pse9ta7a45pi2w2grjim70ge,1,9.2,5.5,2022-09-03T14:02:04.214Z,2022-09-03T23:42:02Z,3753123909,141,0.0,3753123913,212,4.6,3753123917,213,4.9,3753124061,167,,3753123903,140,10.2,3753123901,56,Back,3756063333,178,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454901287,23,5,1,1,49,1qtaiy11gswx327s0vkibf70n,1,91.6,101.2,2022-09-03T14:02:04.784Z,2022-09-03T23:42:18Z,3753125223,233,24,3753125177,56,Left,3753125183,347,,,,,,,,,,,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454901033,24,5,1,1,49,1pse9ta7a45pi2w2grjim70ge,0,8.4,-1.2,2022-09-03T14:02:04.784Z,2022-09-03T23:42:18Z,3753125251,233,23,3753123981,347,,3753123977,56,Back,,,,,,,,,,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454901367,24,1,1,1,57,1qtaiy11gswx327s0vkibf70n,1,93.3,100,2022-09-03T14:02:13.417Z,2022-09-03T23:42:27Z,3753125605,107,,3753125619,1,,3753125607,56,Left,3753125615,213,3.3,3753125613,212,23.5,3753125609,140,71.3,3753125611,141,94.7,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455512115,1159,83,1,2,0,1pse9ta7a45pi2w2grjim70ge,1,32.2,6,2022-09-03T14:02:15.970Z,2022-09-04T01:32:15Z,3756447681,399,168281,,,,,,,,,,,,,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454901383,25,1,1,2,0,1qtaiy11gswx327s0vkibf70n,0,72.4,96.5,2022-09-03T14:02:16.038Z,2022-09-03T23:42:31Z,3753125701,56,Left,3753125707,212,4.5,3756065253,178,,3753125703,140,76.7,3753125709,213,6.3,3753125705,141,96.3,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454901417,25,61,1,2,0,1pse9ta7a45pi2w2grjim70ge,1,24.2,5.3,2022-09-03T14:02:16.427Z,2022-09-03T23:42:35Z,3753125901,56,Back,3756065555,178,,,,,,,,,,,,,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455512299,1166,67,1,2,2,1pse9ta7a45pi2w2grjim70ge,1,18,5.5,2022-09-03T14:02:17.819Z,2022-09-04T01:47:21Z,3756448565,233,1126,,,,,,,,,,,,,,,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455512297,1126,67,1,2,2,1qtaiy11gswx327s0vkibf70n,0,82,94.5,2022-09-03T14:02:17.820Z,2022-09-04T01:32:31Z,3756448589,233,1166,,,,,,,,,,,,,,,,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
