id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/19/value
2520469083,6,44,1,0,9,d5ydtvt96bv7fq04yqm2w2632,1,30.2,24.8,2023-03-15T19:30:37.772Z,2023-03-16T04:01:27Z,4099640273,233,7,4099640217,285,,4099640215,56,Back,,,,,,,,,,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469097,7,44,1,0,9,7yx5dqhhphyvfisohikodajhv,0,69.8,75.2,2023-03-15T19:30:37.773Z,2023-03-16T03:10:44Z,4099640269,56,Center,4099640271,286,,4099640311,233,6,,,,,,,,,,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469093,7,1,1,0,9,d5ydtvt96bv7fq04yqm2w2632,0,32.4,19.6,2023-03-15T19:30:37.808Z,2023-03-16T04:01:27Z,4099640259,56,Back,4099640267,213,0.4,4099640265,212,9.5,4099640255,3,,4099640257,168,,4099640263,141,25.4,4099640261,140,40.6,4100301615,388,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469107,8,1,1,0,10,7yx5dqhhphyvfisohikodajhv,1,58,75,2023-03-15T19:30:39.097Z,2023-03-16T03:10:52Z,4099640341,212,11.5,4099640337,140,62.6,4099640343,213,1.1,4099640339,141,90.4,4099640335,56,Left,4100301691,178,,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520592285,738,67,1,0,11,7yx5dqhhphyvfisohikodajhv,1,69,88.4,2023-03-15T19:30:40.189Z,2023-03-16T04:01:28Z,4100309537,233,1021,,,,,,,,,,,,,,,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520592283,1021,67,1,0,11,d5ydtvt96bv7fq04yqm2w2632,0,31,11.6,2023-03-15T19:30:40.190Z,2023-03-16T03:34:26Z,4100309541,233,738,,,,,,,,,,,,,,,,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469115,9,1,1,0,11,7yx5dqhhphyvfisohikodajhv,0,62.6,90.4,2023-03-15T19:30:40.192Z,2023-03-16T04:01:28Z,4099640377,212,1.1,4099640375,141,89.2,4099640371,56,Left,4099640373,140,61.9,4099640379,213,4.0,4100301733,178,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469111,8,61,1,0,11,d5ydtvt96bv7fq04yqm2w2632,1,27.7,12.7,2023-03-15T19:30:40.221Z,2023-03-16T03:11:00Z,4100301749,178,,4099640359,56,Back,,,,,,,,,,,,,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469139,10,1,1,0,16,7yx5dqhhphyvfisohikodajhv,1,68.4,96.6,2023-03-15T19:30:44.666Z,2023-03-16T03:11:06Z,4099640529,212,20.0,4099640523,56,Left,4099640531,213,6.1,4099640525,140,87.3,4099640527,141,92.5,4100301811,178,,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469141,11,3,1,0,19,7yx5dqhhphyvfisohikodajhv,0,89.6,94,2023-03-15T19:30:47.481Z,2023-03-16T03:11:15Z,4100301873,178,,4099640537,286,,4099640535,56,Left,4099640559,233,9,4100005163,465,,,,,,,,,,,1h3mduwlaf89ebwtqxuegsodm,K. Schade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469143,9,7,1,0,19,d5ydtvt96bv7fq04yqm2w2632,0,10.4,6,2023-03-15T19:30:47.726Z,2023-03-16T03:11:18Z,4099640541,285,,4100301903,178,,4099640543,233,11,4099640539,56,Back,4100005203,385,,,,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469153,12,61,1,0,19,7yx5dqhhphyvfisohikodajhv,1,88.2,94.8,2023-03-15T19:30:48.110Z,2023-03-16T03:11:24Z,4100301959,178,,4099640591,56,Left,,,,,,,,,,,,,,,,,,,1h3mduwlaf89ebwtqxuegsodm,K. Schade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469629,19,49,1,0,21,d5ydtvt96bv7fq04yqm2w2632,1,5.4,18.9,2023-03-15T19:30:50.358Z,2023-03-16T03:11:32Z,,,,,,,,,,,,,,,,,,,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469165,10,1,1,0,21,d5ydtvt96bv7fq04yqm2w2632,0,8.9,24.9,2023-03-15T19:30:50.366Z,2023-03-16T03:11:34Z,4099640665,233,13,4099640639,140,9.3,4099640643,212,1.2,4099640641,141,23.3,4100302045,178,,4099640637,56,Back,4099640669,286,,4099640645,213,5.1,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,4099640663,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469167,13,74,1,0,21,7yx5dqhhphyvfisohikodajhv,1,89.5,89.6,2023-03-15T19:30:50.449Z,2023-03-16T03:11:37Z,4099640647,56,Left,4099640649,285,,4099640671,233,10,4100302073,178,,,,,,,,,,,,,,1h3mduwlaf89ebwtqxuegsodm,K. Schade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520592387,1022,67,1,0,23,d5ydtvt96bv7fq04yqm2w2632,1,7.6,17.8,2023-03-15T19:30:51.878Z,2023-03-16T04:01:29Z,4100309835,233,744,,,,,,,,,,,,,,,,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520592385,744,67,1,0,23,7yx5dqhhphyvfisohikodajhv,0,92.4,82.2,2023-03-15T19:30:51.879Z,2023-03-16T03:35:37Z,4100309839,233,1022,,,,,,,,,,,,,,,,,,,,,,1h3mduwlaf89ebwtqxuegsodm,K. Schade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469181,11,1,1,0,23,d5ydtvt96bv7fq04yqm2w2632,0,6.9,21.6,2023-03-15T19:30:51.919Z,2023-03-16T04:01:29Z,4099640699,56,Back,4099640705,141,22.6,4099646069,233,14,4099646073,286,,4099640713,213,0.6,4099643501,157,,4100302121,178,,4099640709,212,1.2,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,4099640701,140,7.8,4099643503,1,4099646067,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469175,14,74,1,0,23,7yx5dqhhphyvfisohikodajhv,1,89.3,81,2023-03-15T19:30:51.933Z,2023-03-16T03:35:33Z,4099646091,233,11,4099640689,285,,4099640687,56,Left,4100302173,178,,,,,,,,,,,,,,1h3mduwlaf89ebwtqxuegsodm,K. Schade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469183,12,61,1,0,25,d5ydtvt96bv7fq04yqm2w2632,0,8.7,11.1,2023-03-15T19:30:53.646Z,2023-03-16T03:12:14Z,4100302295,178,,4099640719,56,Back,,,,,,,,,,,,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469683,28,49,1,0,25,7yx5dqhhphyvfisohikodajhv,1,86.2,92.5,2023-03-15T19:30:54.347Z,2023-03-16T03:12:26Z,,,,,,,,,,,,,,,,,,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469191,15,43,1,0,27,7yx5dqhhphyvfisohikodajhv,1,0,0,2023-03-15T19:30:55.565Z,2023-03-15T19:31:04Z,4099641037,144,49,,,,,,,,,,,,,,,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469197,16,1,1,0,27,7yx5dqhhphyvfisohikodajhv,0,88.3,97.3,2023-03-15T19:30:56.052Z,2023-03-16T03:12:30Z,4099640783,140,85.6,4099640813,233,13,4099640785,141,97.3,4100302351,178,,4099640787,212,2.8,4099640817,286,,4099640789,213,3.1,4099640811,236,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,4099640781,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469201,13,74,1,0,27,d5ydtvt96bv7fq04yqm2w2632,1,20.7,4.8,2023-03-15T19:30:56.093Z,2023-03-16T03:12:33Z,4100302367,178,,4099640809,285,,4099640823,233,16,4099640807,56,Back,,,,,,,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469203,14,5,1,0,28,d5ydtvt96bv7fq04yqm2w2632,0,16.8,-1.2,2023-03-15T19:30:57.220Z,2023-03-16T03:12:35Z,4099640933,233,17,4099640819,56,Back,4099640821,347,,,,,,,,,,,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469227,17,5,1,0,28,7yx5dqhhphyvfisohikodajhv,1,83.2,101.2,2023-03-15T19:30:57.220Z,2023-03-16T03:12:34Z,4099640921,56,Left,4099640923,347,,4099640927,233,14,,,,,,,,,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469343,18,1,1,0,50,7yx5dqhhphyvfisohikodajhv,1,87.5,100,2023-03-15T19:31:18.602Z,2023-03-16T03:12:40Z,4099641479,141,96.2,4099641473,107,,4099641475,56,Left,4099641477,140,71.0,4099641481,212,17.7,4099641483,213,3.3,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469359,19,1,1,0,52,7yx5dqhhphyvfisohikodajhv,1,70.8,95.9,2023-03-15T19:31:21.089Z,2023-03-16T03:12:44Z,4099641555,213,4.5,4099641547,56,Center,4100302425,178,,4099641549,140,68.0,4099641551,141,75.0,4099641553,212,14.5,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469371,20,1,1,0,55,7yx5dqhhphyvfisohikodajhv,1,70.5,76.4,2023-03-15T19:31:24.115Z,2023-03-16T03:12:48Z,4099641605,213,1.8,4099641599,140,66.9,4100302447,178,,4099641597,56,Left,4099641601,141,96.9,4099641603,212,14.4,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469377,21,1,1,0,57,7yx5dqhhphyvfisohikodajhv,0,67.9,97.4,2023-03-15T19:31:26.218Z,2023-03-16T03:12:55Z,4099641649,56,Left,4099641653,141,96.9,4099641671,236,,4099641655,212,2.2,4099641657,213,6.1,4099641651,140,70.0,4099641673,233,15,4100302485,178,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,4099641647,155,,4099641677,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469375,15,74,1,0,57,d5ydtvt96bv7fq04yqm2w2632,1,29.8,3.3,2023-03-15T19:31:26.318Z,2023-03-16T03:12:57Z,4099641687,233,21,4100302531,178,,4099641629,285,,4099641627,56,Back,,,,,,,,,,,,,6xdgasd4dvfgg4n23jw38473d,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469383,16,5,1,0,59,d5ydtvt96bv7fq04yqm2w2632,0,33.1,-1.7,2023-03-15T19:31:27.899Z,2023-03-16T03:12:59Z,4099641797,233,22,4099641705,56,Back,4099641707,347,,,,,,,,,,,,,,,,,6xdgasd4dvfgg4n23jw38473d,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469387,22,5,1,0,59,7yx5dqhhphyvfisohikodajhv,1,66.9,101.7,2023-03-15T19:31:27.899Z,2023-03-16T03:12:59Z,4099641777,233,16,4099641733,347,,4099641731,56,Left,,,,,,,,,,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469465,23,1,1,1,12,7yx5dqhhphyvfisohikodajhv,1,59,100,2023-03-15T19:31:40.768Z,2023-03-16T03:13:03Z,4099642177,141,81.3,4099642175,140,73.3,4099642181,213,5.5,4099642179,212,20.4,4099642173,56,Left,4099642171,107,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469477,24,1,1,1,13,7yx5dqhhphyvfisohikodajhv,1,73.3,81.3,2023-03-15T19:31:41.875Z,2023-03-16T03:13:08Z,4100302609,178,,4099642225,56,Left,4099642227,140,63.6,4099642233,213,2.4,4099642231,212,13.7,4099642229,141,94.8,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469487,25,1,1,1,15,7yx5dqhhphyvfisohikodajhv,1,63.7,94.3,2023-03-15T19:31:43.499Z,2023-03-16T03:13:13Z,4099642315,140,87.7,4099642317,141,98.0,4099642319,212,25.3,4099642321,213,0.1,4100302663,178,,4099642311,155,,4099642313,56,Left,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469489,26,61,1,1,18,7yx5dqhhphyvfisohikodajhv,0,87.8,98,2023-03-15T19:31:46.752Z,2023-03-16T03:13:29Z,4099642325,56,Left,4100302827,178,,,,,,,,,,,,,,,,,,,,1h3mduwlaf89ebwtqxuegsodm,K. Schade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469491,17,1,1,1,19,d5ydtvt96bv7fq04yqm2w2632,0,8.7,1.1,2023-03-15T19:31:47.603Z,2023-03-16T03:13:31Z,4100302855,178,,4099642335,212,14.9,4099642327,157,,4099642337,213,0.0,4099642331,140,22.9,4099642333,141,1.7,4099642329,56,Back,4099642339,1,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469495,27,4,1,1,20,7yx5dqhhphyvfisohikodajhv,1,80.7,95.4,2023-03-15T19:31:48.982Z,2023-03-16T03:13:35Z,4099642355,152,,4099642357,265,,4099642359,286,,4099642523,233,18,4099642351,13,,4099642353,56,Left,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469519,18,4,1,1,20,d5ydtvt96bv7fq04yqm2w2632,0,19.3,4.6,2023-03-15T19:31:48.983Z,2023-03-16T03:13:35Z,4099642481,13,,4099642483,56,Back,4099642489,285,,4100302905,178,,4099642537,233,27,4099642485,152,,4099642487,265,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469755,29,1,1,2,2,7yx5dqhhphyvfisohikodajhv,0,82.2,97.3,2023-03-15T19:32:31.241Z,2023-03-16T03:13:39Z,4100006713,72,,4099643711,152,,4099643721,213,5.0,4099643719,212,29.1,4099643709,155,,4100302923,178,,4099643705,2,,4099643717,141,56.5,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,4099643715,140,90.6,4100006711,224,4099643707,5,4099643713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469761,20,44,1,2,4,d5ydtvt96bv7fq04yqm2w2632,1,10.6,41.4,2023-03-15T19:32:32.770Z,2023-03-16T04:01:29Z,4099643759,233,30,4099643743,56,Back,4099643745,285,,,,,,,,,,,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469757,30,44,1,2,4,7yx5dqhhphyvfisohikodajhv,0,89.4,58.6,2023-03-15T19:32:32.771Z,2023-03-16T03:13:47Z,4099643731,56,Center,4099643733,286,,4099643767,233,20,,,,,,,,,,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469767,21,61,1,2,4,d5ydtvt96bv7fq04yqm2w2632,1,11.7,39.3,2023-03-15T19:32:32.842Z,2023-03-16T04:01:30Z,4099643769,56,Back,4100302997,388,,4100302995,21,,,,,,,,,,,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469859,26,49,1,2,5,d5ydtvt96bv7fq04yqm2w2632,1,13.2,65.5,2023-03-15T19:32:34.008Z,2023-03-16T03:13:58Z,,,,,,,,,,,,,,,,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520469793,22,1,1,2,5,d5ydtvt96bv7fq04yqm2w2632,0,14.7,64.9,2023-03-15T19:32:34.037Z,2023-03-16T03:14:05Z,4099643897,213,5.6,4099643895,212,37.7,4099643887,157,,4099643899,1,,4100303053,178,,4099643891,140,43.4,4099643893,141,31.7,4099643889,56,Back,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
