id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value
2509371709,6,1,1,0,31,7vn2i2kd35zuetw6b38gw9jsz,1,22.9,5.5,2023-02-18T17:31:29.902Z,2023-02-19T03:31:01Z,4040939983,212,19.4,4040939985,213,3.1,4040939977,140,4.4,4042544137,178,,4040939979,141,5.5,4040939975,56,Back,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509371735,7,1,1,0,33,7vn2i2kd35zuetw6b38gw9jsz,0,3.5,4,2023-02-18T17:31:32.099Z,2023-02-19T03:31:04Z,4040940121,155,,4040940133,1,,4040940131,213,6.2,4040940123,56,Back,4040940125,140,41.1,4040940129,212,39.5,4042544195,178,,4040940127,141,1.7,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509371741,6,1,1,0,35,c8h9bw1l82s06h77xxrelzhur,1,58.9,95,2023-02-18T17:31:34.139Z,2023-02-19T03:31:09Z,4040940191,212,6.2,4040940189,141,93.0,4040940193,213,6.1,4040940185,56,Left,4040940183,3,,4042544285,388,,4040940187,140,64.7,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509371769,8,1,1,0,36,c8h9bw1l82s06h77xxrelzhur,0,64.6,92.1,2023-02-18T17:31:35.184Z,2023-02-19T03:31:15Z,4040942313,168,,4040940293,141,89.1,4040940295,212,9.7,4040940291,140,73.6,4040940289,56,Left,4040940297,213,6.1,4042544381,178,,,,,aqjq5mpg6qgnaf1exel9usjys,Stefan Bajčetić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509371747,7,43,1,0,36,c8h9bw1l82s06h77xxrelzhur,1,0,0,2023-02-18T17:31:35.684Z,2023-02-18T18:22:44Z,4041159381,144,49,,,,,,,,,,,,,,,,,,,,,,aqjq5mpg6qgnaf1exel9usjys,Stefan Bajčetić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509371815,9,1,1,0,37,7vn2i2kd35zuetw6b38gw9jsz,1,23.4,21.1,2023-02-18T17:31:36.345Z,2023-02-19T03:31:19Z,4040940453,213,0.4,4040940447,140,39.2,4042544429,178,,4040940451,212,18.2,4040940445,56,Back,4040940443,155,,4040940449,141,32.2,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509371777,8,43,1,0,38,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2023-02-18T17:31:37.425Z,2023-02-18T18:22:47Z,4041159703,144,49,,,,,,,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509371821,10,61,1,0,39,7vn2i2kd35zuetw6b38gw9jsz,0,39.2,32.2,2023-02-18T17:31:37.958Z,2023-02-19T03:31:23Z,4042544509,178,,4040940481,56,Back,,,,,,,,,,,,,,,,,,,7x6mnev1ob4u5ffmdsvusb4rt,A. Isak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509371817,9,49,1,0,39,c8h9bw1l82s06h77xxrelzhur,1,54.5,73.7,2023-02-18T17:31:38.607Z,2023-02-19T03:31:27Z,,,,,,,,,,,,,,,,,,,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509371829,10,1,1,0,39,c8h9bw1l82s06h77xxrelzhur,1,56.8,73.6,2023-02-18T17:31:38.639Z,2023-02-19T03:31:32Z,4040940517,140,61.8,4040940527,213,5.3,4040940513,56,Center,4040940523,212,9.1,4042544643,178,,4040940521,141,62.7,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509371839,11,1,1,0,40,c8h9bw1l82s06h77xxrelzhur,0,57.1,61.1,2023-02-18T17:31:38.961Z,2023-02-19T03:31:40Z,4040940573,212,3.8,4040940575,213,2.6,4040940567,56,Center,4040940571,141,64.1,4042544785,178,,4040940569,140,54.0,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509371847,11,49,1,0,40,7vn2i2kd35zuetw6b38gw9jsz,1,65.2,58.8,2023-02-18T17:31:39.341Z,2023-02-19T03:31:53Z,,,,,,,,,,,,,,,,,,,,,,,,,7x6mnev1ob4u5ffmdsvusb4rt,A. Isak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509371889,12,1,1,0,44,7vn2i2kd35zuetw6b38gw9jsz,1,64.9,61.7,2023-02-18T17:31:43.176Z,2023-02-19T03:31:59Z,4040940847,140,71.2,4040940853,213,1.0,4040940851,212,12.4,4040940845,56,Center,4042545119,178,,4040940849,141,77.1,,,,,,,7x6mnev1ob4u5ffmdsvusb4rt,A. Isak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509371915,13,1,1,0,46,7vn2i2kd35zuetw6b38gw9jsz,1,73.3,77.3,2023-02-18T17:31:45.432Z,2023-02-19T03:32:07Z,4042545235,178,,4040940957,140,91.1,4040940959,141,77.7,4040940961,212,18.7,4040940955,56,Center,4040940963,213,0.0,,,,,,,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509371963,14,1,1,0,49,7vn2i2kd35zuetw6b38gw9jsz,1,90.2,86.7,2023-02-18T17:31:48.476Z,2023-02-19T03:32:10Z,4040941227,140,79.4,4040941233,213,3.1,4040941231,212,11.4,4040941225,56,Left,4040941229,141,87.5,4042545283,178,,,,,,,,7x6mnev1ob4u5ffmdsvusb4rt,A. Isak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372001,15,1,1,0,53,7vn2i2kd35zuetw6b38gw9jsz,1,77.8,88.7,2023-02-18T17:31:52.648Z,2023-02-19T03:32:25Z,4042545505,178,,4040941457,140,88.0,4040941459,141,93.6,4040941461,212,11.2,4040941455,56,Left,4040941463,213,0.3,,,,,,,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372015,16,1,1,0,57,7vn2i2kd35zuetw6b38gw9jsz,0,94.4,79.4,2023-02-18T17:31:56.630Z,2023-02-19T03:32:29Z,4040941543,56,Center,4040941545,140,90.5,4041775451,72,,4040941541,155,,4040941549,212,22.5,4040941551,213,4.5,4041775449,387,,4041775447,225,,7x6mnev1ob4u5ffmdsvusb4rt,A. Isak,4040941547,141,46.9,4040941539,2,4042545585,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372033,12,12,1,0,59,c8h9bw1l82s06h77xxrelzhur,1,9.5,60,2023-02-18T17:31:58.080Z,2023-02-19T03:32:43Z,4040941697,213,5.4,4040941691,140,15.5,4040941689,56,Back,4040941693,141,48.2,4040941695,212,10.2,4042545861,178,,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372035,13,49,1,1,0,c8h9bw1l82s06h77xxrelzhur,1,13.8,57.6,2023-02-18T17:31:59.195Z,2023-02-19T03:32:47Z,,,,,,,,,,,,,,,,,,,,,,,,,aqjq5mpg6qgnaf1exel9usjys,Stefan Bajčetić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372103,14,1,1,1,1,c8h9bw1l82s06h77xxrelzhur,0,18.7,54.8,2023-02-18T17:32:00.588Z,2023-02-19T03:32:50Z,4040941911,155,,4040941913,56,Left,4040941915,140,67.2,4040941919,212,55.7,4040941923,1,,4040941921,213,0.4,4040941917,141,87.9,4042545967,178,,aqjq5mpg6qgnaf1exel9usjys,Stefan Bajčetić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372131,17,59,1,1,5,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2023-02-18T17:32:04.488Z,2023-02-19T03:33:02Z,4040942069,56,Back,,,,,,,,,,,,,,,,,,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372135,18,12,1,1,5,7vn2i2kd35zuetw6b38gw9jsz,1,36,20.2,2023-02-18T17:32:04.639Z,2023-02-19T03:33:06Z,4040942073,56,Back,4040942075,140,47.0,4040942087,15,,4040942079,212,11.7,4042546247,178,,4040942077,141,17.6,4040942081,213,6.1,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372165,19,1,1,1,7,7vn2i2kd35zuetw6b38gw9jsz,1,46.3,17.6,2023-02-18T17:32:06.690Z,2023-02-19T03:33:26Z,4040942219,213,5.7,4040942215,141,2.3,4040942213,140,62.4,4040942209,168,,4040942211,56,Right,4042546603,388,,4040942217,212,19.8,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372179,20,49,1,1,10,7vn2i2kd35zuetw6b38gw9jsz,1,58.4,9.5,2023-02-18T17:32:09.665Z,2023-02-19T03:33:33Z,,,,,,,,,,,,,,,,,,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372217,21,1,1,1,14,7vn2i2kd35zuetw6b38gw9jsz,1,58.4,13.3,2023-02-18T17:32:13.494Z,2023-02-19T03:33:44Z,4040942517,140,60.3,4042546925,178,,4040942515,56,Right,4040942519,141,1.6,4040942523,213,5.0,4040942521,212,8.2,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372277,22,1,1,1,16,7vn2i2kd35zuetw6b38gw9jsz,0,58.5,1.9,2023-02-18T17:32:15.075Z,2023-02-19T03:33:48Z,4042547011,178,,4040944003,155,,4040944005,212,17.7,4040942805,56,Right,4040942809,141,0.0,4040944007,213,6.2,4040942807,140,75.2,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372567,16,5,1,1,19,c8h9bw1l82s06h77xxrelzhur,1,26.6,101.4,2023-02-18T17:32:18.709Z,2023-02-19T03:33:54Z,4040944349,347,,4040946523,233,23,4040944347,56,Back,,,,,,,,,,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372549,23,5,1,1,19,7vn2i2kd35zuetw6b38gw9jsz,0,73.4,-1.4,2023-02-18T17:32:18.709Z,2023-02-19T03:33:54Z,4040944289,56,Right,4040946547,233,16,4040944291,347,,,,,,,,,,,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372281,15,43,1,1,22,c8h9bw1l82s06h77xxrelzhur,1,0,0,2023-02-18T17:32:21.129Z,2023-02-18T17:32:34Z,4040943831,144,55,,,,,,,,,,,,,,,,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372587,17,1,1,1,42,c8h9bw1l82s06h77xxrelzhur,1,31.6,100,2023-02-18T17:32:41.521Z,2023-02-19T03:33:57Z,4040944461,212,28.0,4040944455,56,Back,4040944453,107,,4040944463,213,3.5,4040944465,1,,4040944459,141,87.6,4041779241,189,,4040944457,140,6.5,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372633,18,1,1,1,44,c8h9bw1l82s06h77xxrelzhur,1,7.1,87.5,2023-02-18T17:32:43.036Z,2023-02-19T03:34:02Z,4040944705,56,Back,4040944709,141,53.0,4040944713,213,4.7,4040944711,212,23.5,4040944707,140,7.3,4042547243,178,,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372673,19,1,1,1,48,c8h9bw1l82s06h77xxrelzhur,1,10.1,44.1,2023-02-18T17:32:47.792Z,2023-02-19T03:34:07Z,4040944911,213,0.2,4042547379,178,,4040944909,212,15.4,4040944905,140,24.5,4040944903,56,Back,4040944907,141,48.5,,,,,,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372725,20,1,1,1,52,c8h9bw1l82s06h77xxrelzhur,1,29.8,51.3,2023-02-18T17:32:51.514Z,2023-02-19T03:34:11Z,4042547457,178,,4040945135,56,Back,4040945139,141,80.0,4040945137,140,39.9,4040945141,212,22.2,4040945143,213,1.1,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372749,21,1,1,1,56,c8h9bw1l82s06h77xxrelzhur,1,40.4,75.6,2023-02-18T17:32:55.780Z,2023-02-19T03:34:16Z,4040945289,213,1.4,4040945283,140,42.2,4040945285,141,93.8,4040945281,56,Back,4042547567,178,,4040945287,212,12.5,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372769,22,1,1,1,58,c8h9bw1l82s06h77xxrelzhur,1,41.8,94.5,2023-02-18T17:32:57.730Z,2023-02-19T03:34:21Z,4040945399,56,Back,4042547719,178,,4040945403,141,73.5,4040945405,212,14.4,4040945401,140,40.4,4040945407,213,4.6,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372815,23,1,1,2,0,c8h9bw1l82s06h77xxrelzhur,1,40.4,73.5,2023-02-18T17:32:59.094Z,2023-02-19T03:34:26Z,4040945559,212,12.3,4042547809,178,,4040945555,140,28.7,4040945553,56,Back,4040945561,213,3.1,4040945557,141,73.5,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372891,24,1,1,2,3,c8h9bw1l82s06h77xxrelzhur,1,28.7,71.3,2023-02-18T17:33:02.112Z,2023-02-19T03:34:30Z,4040945997,141,36.8,4040946001,213,4.7,4040945999,212,23.5,4042547907,178,,4040945995,140,27.7,4040945993,56,Back,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372925,25,1,1,2,9,c8h9bw1l82s06h77xxrelzhur,1,32.7,37.6,2023-02-18T17:33:08.495Z,2023-02-19T03:34:38Z,4040946145,213,4.8,4040946143,212,20.0,4040946141,141,8.3,4040946139,140,34.7,4040946137,56,Back,4042548003,178,,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509372993,26,1,1,2,11,c8h9bw1l82s06h77xxrelzhur,1,34.7,8.3,2023-02-18T17:33:10.719Z,2023-02-19T03:34:43Z,4042548113,178,,4040946439,56,Back,4040946441,140,28.6,4040946447,213,2.0,4040946443,141,29.9,4040946445,212,16.0,,,,,,,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509373019,27,1,1,2,15,c8h9bw1l82s06h77xxrelzhur,1,28.9,32.2,2023-02-18T17:33:14.660Z,2023-02-19T03:34:48Z,4040946619,213,2.9,4040946613,140,11.3,4040946615,141,39.8,4040946611,56,Back,4042548235,178,,4040946617,212,19.2,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509373045,28,1,1,2,19,c8h9bw1l82s06h77xxrelzhur,0,13.8,44.3,2023-02-18T17:33:18.664Z,2023-02-19T03:34:51Z,4040946753,1,,4040946747,141,80.9,4040946751,213,0.6,4042548301,178,,4040946749,212,43.3,4040946745,140,47.6,4040946743,56,Back,4040946741,155,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509373077,24,1,1,2,22,7vn2i2kd35zuetw6b38gw9jsz,1,51.6,20.8,2023-02-18T17:33:21.149Z,2023-02-19T03:34:58Z,4040946897,56,Right,4040946905,213,0,4040946903,212,9.2,4040946901,141,20.8,4040946899,140,60.4,4042548463,388,,4040946895,3,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509373081,25,49,1,2,25,7vn2i2kd35zuetw6b38gw9jsz,1,60.6,21.5,2023-02-18T17:33:24.041Z,2023-02-19T03:35:13Z,,,,,,,,,,,,,,,,,,,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509373129,26,1,1,2,25,7vn2i2kd35zuetw6b38gw9jsz,1,60.3,22.7,2023-02-18T17:33:24.065Z,2023-02-19T03:35:08Z,4040947207,140,64.6,4040947215,213,5.1,4040947209,141,7.4,4040947211,212,11.3,4040947205,56,Right,4042548639,178,,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509373167,27,1,1,2,29,7vn2i2kd35zuetw6b38gw9jsz,0,65.9,8.6,2023-02-18T17:33:28.596Z,2023-02-19T03:35:21Z,4040947453,4,,4040947419,56,Center,4040947425,212,31.1,4040947423,141,36.8,4040947421,140,89.2,4042548841,178,,4040947427,213,0.7,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
