id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value,assist
2497114451,8,4,1,0,13,6eqit8ye8aomdsrrq0hk3v7gh,0,69.5,93,2023-01-14T12:31:14.444Z,2023-01-14T18:54:59Z,3976515881,286,,3976515877,56,Left,3976515911,233,3,3976515879,152,,3978289695,178,,3976515873,13,,3976515875,294,,,,,3ikhefktnj44ys7rqjzr5q09h,A. Martial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114559,4,1,1,0,39,a3nyxabgsqlnqfkeg41m6tnpp,1,30.1,5.1,2023-01-14T12:31:40.883Z,2023-01-14T18:55:05Z,3976516467,212,17.2,3976516457,5,,3978289955,178,,3976516469,213,3.0,3976516459,152,,3976516465,141,9.4,3976516463,140,14.0,3976516461,56,Back,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114579,5,1,1,0,43,a3nyxabgsqlnqfkeg41m6tnpp,1,13.1,13.5,2023-01-14T12:31:44.470Z,2023-01-14T18:55:10Z,3976516587,213,2.0,3976516579,56,Back,3978290141,178,,3976516585,212,22.3,3976516583,141,43.5,3976516581,140,4.5,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114605,6,1,1,0,47,a3nyxabgsqlnqfkeg41m6tnpp,1,4.4,53.9,2023-01-14T12:31:48.685Z,2023-01-14T18:55:13Z,3978290283,178,,3976516711,140,4.6,3976516717,213,1.6,3976516713,141,78.5,3976516715,212,16.7,3976516709,56,Back,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114663,7,1,1,0,50,a3nyxabgsqlnqfkeg41m6tnpp,1,6.8,82.4,2023-01-14T12:31:51.963Z,2023-01-14T18:55:20Z,3976517017,141,92.6,3976517021,213,0.6,3976517019,212,12.4,3976517013,56,Back,3976517015,140,16.6,3978290539,178,,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497235419,1016,3,1,0,58,a3nyxabgsqlnqfkeg41m6tnpp,0,42.8,81.8,2023-01-14T12:31:59.411Z,2023-01-14T18:55:43Z,3977155111,286,,3977155109,56,Back,3977155115,465,,3977155119,467,awda32rw2clw0sjemf7rkcel1,3978291127,178,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114669,8,4,1,0,58,a3nyxabgsqlnqfkeg41m6tnpp,1,47,68.4,2023-01-14T12:31:59.677Z,2023-01-14T18:55:49Z,3976517045,56,Back,3976517043,13,,3976517049,265,,3976517131,233,9,3976517051,286,,3976517047,152,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114679,9,4,1,0,58,6eqit8ye8aomdsrrq0hk3v7gh,0,53,31.6,2023-01-14T12:31:59.678Z,2023-01-14T18:55:49Z,3976517117,265,,3976517157,233,8,3978291397,178,,3976517111,13,,3976517113,56,Center,3976517115,152,,3976517119,285,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497395387,1023,1,1,1,13,a3nyxabgsqlnqfkeg41m6tnpp,1,52.2,72,2023-01-14T12:32:14.427Z,2023-01-14T18:55:58Z,3978022267,141,85.3,3978291589,178,,3978022271,213,1.7,3978022683,189,,3978022263,56,Left,3978022265,140,51.4,3978022261,152,,3978022269,212,9.1,dqfk7czrayirrvonirtk2mk15,Rodri,3978022259,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114753,9,1,1,1,14,a3nyxabgsqlnqfkeg41m6tnpp,1,52,85.5,2023-01-14T12:32:15.780Z,2023-01-14T18:56:07Z,3976517603,189,,3976517507,212,6.8,3978291801,178,,3976517509,213,6.3,3976517505,141,85.3,3976517503,140,58.5,3976517501,56,Left,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114761,10,1,1,1,18,a3nyxabgsqlnqfkeg41m6tnpp,1,55.4,88.9,2023-01-14T12:32:19.558Z,2023-01-14T18:56:28Z,3978292591,178,,3976517541,141,79.2,3976517545,213,3.6,3976517543,212,15.3,3976517537,56,Back,3976517539,140,42.2,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114765,11,1,1,1,20,a3nyxabgsqlnqfkeg41m6tnpp,1,41.5,78.6,2023-01-14T12:32:22.054Z,2023-01-14T18:56:31Z,3976517581,140,32.0,3976517585,212,14.0,3976517583,141,64.2,3976517579,56,Back,3976517587,213,3.9,3978292723,178,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114821,12,1,1,1,27,a3nyxabgsqlnqfkeg41m6tnpp,1,36.5,61.3,2023-01-14T12:32:28.317Z,2023-01-14T18:56:36Z,3976517933,56,Back,3976517935,140,36.4,3976517937,141,36.0,3978292857,178,,3976517941,213,4.7,3976517939,212,17.2,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114857,13,1,1,1,34,a3nyxabgsqlnqfkeg41m6tnpp,1,39.9,36.4,2023-01-14T12:32:35.358Z,2023-01-14T18:56:41Z,3978293085,178,,3976518217,140,30.0,3976518223,213,2.3,3976518219,141,53.4,3976518221,212,15.5,3976518215,56,Back,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114867,14,1,1,1,42,a3nyxabgsqlnqfkeg41m6tnpp,1,38,57.5,2023-01-14T12:32:43.465Z,2023-01-14T18:56:46Z,3976518299,141,58.7,3976518295,56,Back,3978293299,178,,3976518301,212,7.3,3976518303,213,0.1,3976518297,140,44.9,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114875,15,1,1,1,42,a3nyxabgsqlnqfkeg41m6tnpp,1,44.9,58.7,2023-01-14T12:32:43.998Z,2023-01-14T18:56:50Z,3976518357,140,35.8,3976518359,141,57.2,3978293479,178,,3976518361,212,9.6,3976518355,56,Back,3976518363,213,3.2,,,,,,,atzboo800gv7gic2rgvgo0kq1,E. Haaland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114887,16,1,1,1,45,a3nyxabgsqlnqfkeg41m6tnpp,1,36.5,59.5,2023-01-14T12:32:46.688Z,2023-01-14T18:56:55Z,3978293677,178,,3976518397,56,Back,3976518399,140,44.5,3976518401,141,65.6,3976518405,213,0.5,3976518403,212,9.4,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114891,17,1,1,1,46,a3nyxabgsqlnqfkeg41m6tnpp,1,44.5,65.6,2023-01-14T12:32:47.669Z,2023-01-14T18:56:59Z,3976518427,212,10.1,3976518429,213,3.2,3976518421,56,Back,3978293795,178,,3976518425,141,64.5,3976518423,140,34.9,,,,,,,atzboo800gv7gic2rgvgo0kq1,E. Haaland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114907,18,1,1,1,47,a3nyxabgsqlnqfkeg41m6tnpp,1,37.8,67.5,2023-01-14T12:32:48.765Z,2023-01-14T18:57:03Z,3976518507,140,61.7,3976518505,56,Left,3976518511,212,30.0,3978293971,178,,3976518513,213,0.6,3976518509,141,91.7,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114949,19,1,1,1,49,a3nyxabgsqlnqfkeg41m6tnpp,1,61.7,91.7,2023-01-14T12:32:50.721Z,2023-01-14T18:57:18Z,3978294639,178,,3976518793,212,8.8,3976518795,213,2.8,3976518789,140,53.8,3976518791,141,95.9,3976518787,56,Left,,,,,,,693z0rzfh3m0h0wsma9v8c9ux,P. Foden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114969,20,1,1,1,56,a3nyxabgsqlnqfkeg41m6tnpp,1,41.7,80.4,2023-01-14T12:32:57.481Z,2023-01-14T18:57:41Z,3976518927,56,Back,3976518929,140,33.7,3978295649,178,,3976518933,212,13.5,3976518935,213,4.0,3976518931,141,64.8,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114977,21,1,1,2,0,a3nyxabgsqlnqfkeg41m6tnpp,1,35.2,61,2023-01-14T12:33:01.549Z,2023-01-14T18:57:48Z,3976518997,213,4.6,3978295947,178,,3976518991,140,33.4,3976518989,56,Back,3976518995,212,17.1,3976518993,141,36.0,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497114991,22,1,1,2,1,a3nyxabgsqlnqfkeg41m6tnpp,1,32.6,34.6,2023-01-14T12:33:02.951Z,2023-01-14T18:57:54Z,3976519067,213,3.1,3976519059,56,Back,3978296203,178,,3976519061,140,14.1,3976519063,141,35.5,3976519065,212,19.4,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115001,23,1,1,2,4,a3nyxabgsqlnqfkeg41m6tnpp,1,14.1,32.9,2023-01-14T12:33:05.840Z,2023-01-14T18:58:00Z,3976519137,212,25.2,3976519139,213,5.3,3978296455,178,,3976519131,56,Back,3976519133,140,26.6,3976519135,141,1.3,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115027,24,1,1,2,6,a3nyxabgsqlnqfkeg41m6tnpp,1,26.6,1.3,2023-01-14T12:33:07.294Z,2023-01-14T19:30:44Z,3976519311,140,21.7,3978387977,389,,3976519313,141,22.0,3976519315,212,15.0,3976519309,56,Back,3976519317,213,1.9,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115037,25,1,1,2,12,a3nyxabgsqlnqfkeg41m6tnpp,0,41.5,20.3,2023-01-14T12:33:13.355Z,2023-01-14T18:58:47Z,3976519361,56,Right,3976519365,141,0.0,3976519363,140,55.0,3976519367,212,20.8,3976519369,213,5.5,3978298291,178,,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115041,10,5,1,2,13,6eqit8ye8aomdsrrq0hk3v7gh,1,44.4,101.4,2023-01-14T12:33:14.594Z,2023-01-14T18:58:50Z,3976519405,233,26,3976519383,56,Back,3976519385,347,,,,,,,,,,,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115039,26,5,1,2,13,a3nyxabgsqlnqfkeg41m6tnpp,0,55.6,-1.4,2023-01-14T12:33:14.594Z,2023-01-14T18:58:51Z,3976519371,56,Right,3976519423,233,10,3976519373,347,,,,,,,,,,,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115111,11,1,1,2,17,6eqit8ye8aomdsrrq0hk3v7gh,1,37,100,2023-01-14T12:33:19.005Z,2023-01-14T18:58:58Z,3976519697,212,35.2,3976519703,1,,3976519693,141,68.1,3976519689,140,11.5,3976519683,107,,3976519685,56,Back,3976519699,213,3.8,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115133,12,1,1,2,23,6eqit8ye8aomdsrrq0hk3v7gh,1,13.6,63.7,2023-01-14T12:33:25.064Z,2023-01-14T18:59:05Z,3976519821,1,,3976519819,213,0.6,3976519813,140,44.8,3976519809,155,,3976519815,141,95.6,3976519811,56,Back,3978298953,178,,3976519817,212,39.3,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115135,13,3,1,2,27,6eqit8ye8aomdsrrq0hk3v7gh,0,45.5,96.7,2023-01-14T12:33:28.687Z,2023-01-14T18:59:15Z,3977169067,464,,3976519839,286,,3976519889,233,27,3978299541,178,,3976519837,56,Back,,,,,,,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115141,27,7,1,2,27,a3nyxabgsqlnqfkeg41m6tnpp,0,54.5,3.3,2023-01-14T12:33:28.728Z,2023-01-14T18:59:19Z,3976519881,233,13,3976519879,285,,3977169743,385,,3978299777,178,,3976519877,56,Right,,,,,,,,,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115163,14,1,1,2,29,6eqit8ye8aomdsrrq0hk3v7gh,1,42.8,97.1,2023-01-14T12:33:30.520Z,2023-01-14T18:59:23Z,3976519981,56,Back,3976519987,212,20.6,3976519985,141,86.0,3976519983,140,24.5,3976519989,213,3.5,3978299999,178,,,,,,,,bl8667xvrhy0tft8x3lgopomh,T. Malacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115207,15,1,1,2,32,6eqit8ye8aomdsrrq0hk3v7gh,1,25.7,85.3,2023-01-14T12:33:33.390Z,2023-01-14T18:59:27Z,3976520225,141,57.6,3976520223,140,8.3,3976520221,56,Back,3978300237,178,,3976520229,213,3.9,3976520227,212,26.2,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115229,16,1,1,2,36,6eqit8ye8aomdsrrq0hk3v7gh,1,7.8,52.4,2023-01-14T12:33:37.379Z,2023-01-14T18:59:33Z,3976520323,212,55.5,3976520319,140,54.9,3976520325,213,5.8,3976520321,141,15.2,3978300505,178,,3976520315,155,,3976520327,1,,3976520317,56,Right,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115235,17,44,1,2,39,6eqit8ye8aomdsrrq0hk3v7gh,1,56.9,12.2,2023-01-14T12:33:40.694Z,2023-01-14T20:10:01Z,3976520339,56,Right,3976520353,233,28,3976520341,286,,,,,,,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115225,28,44,1,2,39,a3nyxabgsqlnqfkeg41m6tnpp,0,43.1,87.8,2023-01-14T12:33:40.695Z,2023-01-14T18:59:38Z,3976520363,233,17,3976520299,56,Back,3976520301,285,,,,,,,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115241,18,1,1,2,39,6eqit8ye8aomdsrrq0hk3v7gh,0,55.4,14.4,2023-01-14T12:33:40.722Z,2023-01-14T20:10:02Z,3976520375,212,1.8,3976520373,141,13.7,3976520371,140,57.1,3976520365,3,,3976520369,56,Right,3976520367,168,,3978301059,388,,3976520377,213,6.0,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115233,29,61,1,2,39,a3nyxabgsqlnqfkeg41m6tnpp,1,42.6,88.5,2023-01-14T12:33:40.782Z,2023-01-14T18:59:49Z,3978301265,15,,3978301267,388,,3976520337,56,Back,,,,,,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115243,30,49,1,2,41,a3nyxabgsqlnqfkeg41m6tnpp,1,34.5,80.3,2023-01-14T12:33:43.007Z,2023-01-14T18:59:54Z,,,,,,,,,,,,,,,,,,,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115309,31,1,1,2,43,a3nyxabgsqlnqfkeg41m6tnpp,1,31.3,82.9,2023-01-14T12:33:44.376Z,2023-01-14T18:59:58Z,3976520627,213,3.9,3976520623,141,53.1,3976520625,212,28.7,3976520619,56,Back,3978301587,178,,3976520621,140,11.9,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115341,32,1,1,2,47,a3nyxabgsqlnqfkeg41m6tnpp,1,15.6,50.2,2023-01-14T12:33:48.784Z,2023-01-14T19:00:02Z,3976520777,212,18.3,3978301731,178,,3976520773,140,29.9,3976520775,141,34.7,3976520771,56,Back,3976520779,213,5.7,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497115357,33,1,1,2,53,a3nyxabgsqlnqfkeg41m6tnpp,1,33.4,35.3,2023-01-14T12:33:55.200Z,2023-01-14T19:00:08Z,3978301991,178,,3976520857,212,18.6,3976520851,56,Back,3976520853,140,25.7,3976520855,141,59.9,3976520859,213,2.0,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
