id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId
2500108959,5,44,1,0,13,hzqh7z0mdl3v7gwete66syxp,1,33.6,27.8,2023-01-23T20:19:09.192Z,2023-01-24T05:51:02Z,3992353721,233,7,3992353715,285,,3992353713,56,Back,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500108953,7,44,1,0,13,22doj4sgsocqpxw45h607udje,0,66.4,72.2,2023-01-23T20:19:09.193Z,2023-01-24T04:05:51Z,3992353685,286,,3992353683,56,Center,3992353735,233,5,,,,,,,,,,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500108965,6,1,1,0,13,hzqh7z0mdl3v7gwete66syxp,0,33.6,31.5,2023-01-23T20:19:09.244Z,2023-01-24T05:51:02Z,3992353739,3,,3992353743,140,39.2,3992353741,56,Back,3992353745,141,34.6,3992353749,213,0.3,3992353747,212,6.2,3992653605,388,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500108973,8,1,1,0,14,22doj4sgsocqpxw45h607udje,0,54.1,67.8,2023-01-23T20:19:10.898Z,2023-01-24T04:05:59Z,3992353783,56,Center,3992353791,212,10.1,3992353793,213,0.0,3992653643,178,,3992353789,141,68.2,3992353787,140,63.7,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500108979,7,61,1,0,15,hzqh7z0mdl3v7gwete66syxp,0,34.9,36.6,2023-01-23T20:19:11.549Z,2023-01-24T04:06:07Z,3992653719,178,,3992353827,56,Back,,,,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500176695,1497,67,1,0,16,22doj4sgsocqpxw45h607udje,1,61.3,62.2,2023-01-23T20:19:12.804Z,2023-01-24T07:48:07Z,3992733721,233,1760,,,,,,,,,,,,,,,,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500176693,1760,67,1,0,16,hzqh7z0mdl3v7gwete66syxp,0,38.7,37.8,2023-01-23T20:19:12.805Z,2023-01-24T06:56:09Z,3992733725,233,1497,,,,,,,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109007,9,1,1,0,16,22doj4sgsocqpxw45h607udje,0,61.4,61.4,2023-01-23T20:19:12.817Z,2023-01-24T07:48:08Z,3992353983,56,Center,3992353981,157,,3992353985,140,100.0,3992353989,212,42.6,3992353987,141,50.4,3992353993,1,,3992653767,178,,3992353991,213,6.1,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109013,8,5,1,0,20,hzqh7z0mdl3v7gwete66syxp,1,-1,49,2023-01-23T20:19:16.016Z,2023-01-24T04:06:41Z,3992354015,233,10,3992354013,346,,3992354011,56,Back,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109009,10,5,1,0,20,22doj4sgsocqpxw45h607udje,0,101,51,2023-01-23T20:19:16.016Z,2023-01-24T04:06:42Z,3992354019,233,8,3992353997,346,,3992353995,56,Center,,,,,,,,,,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109163,9,1,1,0,43,hzqh7z0mdl3v7gwete66syxp,0,5.3,48.2,2023-01-23T20:19:39.948Z,2023-01-24T04:06:45Z,3992354813,212,64.8,3992354811,141,33.2,3992354807,56,Center,3992354809,140,66.2,3992354815,213,6.1,3992354821,74,,3992354805,155,,3992354803,124,,2f79rc4i712sxstahjkq6pxp1,B. Leno,3992354817,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109169,11,44,1,0,47,22doj4sgsocqpxw45h607udje,1,33.7,67.4,2023-01-23T20:19:43.404Z,2023-01-24T05:51:03Z,3992354863,233,10,3992354845,285,,3992354843,56,Back,,,,,,,,,,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109167,10,44,1,0,47,hzqh7z0mdl3v7gwete66syxp,0,66.3,32.6,2023-01-23T20:19:43.405Z,2023-01-24T04:06:51Z,3992354907,233,11,3992354827,56,Center,3992354829,286,,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109177,12,1,1,0,47,22doj4sgsocqpxw45h607udje,1,33.9,67.8,2023-01-23T20:19:43.440Z,2023-01-24T05:51:03Z,3992354891,213,6.1,3992354887,141,65.3,3992354889,212,11.7,3992354885,140,44.9,3992354883,56,Back,3992354881,3,,3992654159,388,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109709,29,1,1,0,48,22doj4sgsocqpxw45h607udje,1,43.4,66.8,2023-01-23T20:19:44.864Z,2023-01-24T04:07:00Z,3992358569,213,6.0,3992358567,212,4.7,3992654197,178,,3992358563,140,47.7,3992358561,56,Back,3992358565,141,64.9,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109187,13,49,1,0,49,22doj4sgsocqpxw45h607udje,1,47.3,62.3,2023-01-23T20:19:45.830Z,2023-01-24T04:07:04Z,,,,,,,,,,,,,,,,,,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109191,14,1,1,0,49,22doj4sgsocqpxw45h607udje,1,47.7,63.5,2023-01-23T20:19:45.863Z,2023-01-24T04:07:08Z,3992354989,156,,3992354953,213,1.7,3992354951,212,17.6,3992354947,140,45.9,3992354949,141,89.2,3992354945,56,Back,3992654259,178,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109205,15,1,1,0,53,22doj4sgsocqpxw45h607udje,0,55.1,94.5,2023-01-23T20:19:49.107Z,2023-01-24T04:07:12Z,3992355015,155,,3992355021,141,74.1,3992355023,212,23.7,3992355025,213,5.7,3992654299,178,,3992355019,140,73.4,3992355017,56,Center,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109229,11,1,1,0,54,hzqh7z0mdl3v7gwete66syxp,1,25.2,34.6,2023-01-23T20:19:50.896Z,2023-01-24T04:07:20Z,3992355133,3,,3992355147,213,0.1,3992355143,141,36.1,3992355141,140,35.4,3992355145,212,10.8,3992355137,56,Back,3992654349,388,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109233,12,49,1,0,57,hzqh7z0mdl3v7gwete66syxp,1,39.9,24.5,2023-01-23T20:19:53.137Z,2023-01-24T04:07:27Z,,,,,,,,,,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109243,13,1,1,0,58,hzqh7z0mdl3v7gwete66syxp,1,39.9,24.5,2023-01-23T20:19:54.542Z,2023-01-24T04:07:36Z,3992654471,388,,3992355199,213,4.6,3992355197,212,7.2,3992355191,56,Back,3992355193,140,39.1,3992355195,141,14.0,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109257,14,1,1,1,0,hzqh7z0mdl3v7gwete66syxp,0,39.9,13.8,2023-01-23T20:19:56.305Z,2023-01-24T04:07:50Z,3992355297,141,17.4,3992654555,178,,3992355299,212,44.4,3992355303,1,,3992355301,213,0.1,3992355295,140,82.1,3992355291,56,Right,3992355287,155,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109273,16,12,1,1,3,22doj4sgsocqpxw45h607udje,1,16.1,85.8,2023-01-23T20:19:59.761Z,2023-01-24T04:08:03Z,3992355393,141,100.0,3992355391,140,19.6,3992355395,212,11.0,3992355389,56,Back,3992654681,178,,3992355421,167,,3992355397,213,1.2,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109325,15,5,1,1,5,hzqh7z0mdl3v7gwete66syxp,1,77.2,-1.6,2023-01-23T20:20:01.800Z,2023-01-24T04:08:06Z,3992355729,56,Right,3992355731,347,,3992355741,233,17,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109277,17,5,1,1,5,22doj4sgsocqpxw45h607udje,0,22.8,101.6,2023-01-23T20:20:01.800Z,2023-01-24T04:08:06Z,3992355413,56,Back,3992355415,347,,3992355765,233,15,,,,,,,,,,,,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109339,16,1,1,1,14,hzqh7z0mdl3v7gwete66syxp,1,73.9,0,2023-01-23T20:20:10.012Z,2023-01-24T04:19:49Z,3992355805,140,76.9,3992355803,56,Right,3992355801,107,,3992355811,213,1.2,3992355807,141,10.1,3992355809,212,8.8,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109345,17,1,1,1,14,hzqh7z0mdl3v7gwete66syxp,1,76.9,10.1,2023-01-23T20:20:10.814Z,2023-01-24T04:08:16Z,3992357835,3,,3992355829,56,Right,3992355837,213,4.5,3992355835,212,4.9,3992654771,178,,3992355831,140,75.8,3992355833,141,3.1,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109359,18,1,1,1,16,hzqh7z0mdl3v7gwete66syxp,1,75.8,3.1,2023-01-23T20:20:12.409Z,2023-01-24T04:08:23Z,3992654807,178,,3992355901,141,7.4,3992355897,56,Right,3992355903,212,4.8,3992355905,213,0.7,3992355899,140,79.4,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109363,19,1,1,1,17,hzqh7z0mdl3v7gwete66syxp,0,83.1,6,2023-01-23T20:20:13.220Z,2023-01-24T04:08:29Z,3992599075,233,18,3992355909,56,Right,3992527683,212,1.6,3992527719,286,,3992527681,141,5.8,3992527685,213,6.2,3992527717,236,,3992654835,178,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,3992527679,140,84.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109367,18,74,1,1,17,22doj4sgsocqpxw45h607udje,1,16,93.6,2023-01-23T20:20:13.284Z,2023-01-24T04:08:59Z,3992655035,178,,3992355925,56,Back,3992355927,285,,3992599079,233,19,,,,,,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110071,45,61,1,1,17,hzqh7z0mdl3v7gwete66syxp,1,84.2,7.3,2023-01-23T20:20:13.495Z,2023-01-24T04:09:06Z,3992359893,56,Right,3992655085,178,,,,,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109385,20,61,1,1,19,hzqh7z0mdl3v7gwete66syxp,1,77.2,6.4,2023-01-23T20:20:15.614Z,2023-01-24T04:09:19Z,3992356043,56,Right,3992655199,178,,,,,,,,,,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109403,21,1,1,1,22,hzqh7z0mdl3v7gwete66syxp,1,77.2,8.1,2023-01-23T20:20:18.296Z,2023-01-24T04:09:30Z,3992356157,212,7.0,3992356159,213,5.9,3992655275,178,,3992356155,141,4.4,3992356153,140,83.4,3992356151,56,Right,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109405,22,1,1,1,24,hzqh7z0mdl3v7gwete66syxp,0,89.9,1.5,2023-01-23T20:20:20.707Z,2023-01-24T04:09:34Z,3992356175,155,,3992356173,2,,3992356183,212,32.3,3992356185,213,1.4,3992527829,20,,3992356177,56,Center,3992356181,141,48.0,3992527827,224,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,3992527835,1,,3992356179,140,96.3,3992655301,178,,,,,,,,,,,,,,,,,,,,,,,
2500109421,19,52,1,1,26,22doj4sgsocqpxw45h607udje,1,4.6,52,2023-01-23T20:20:22.236Z,2023-01-24T04:09:38Z,3992527921,376,,3992655341,178,,,,,,,,,,,,,,,,,,,,ombvyo6p3p5khkn91vubvpat,H. Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109495,20,1,1,1,35,22doj4sgsocqpxw45h607udje,1,8,51.8,2023-01-23T20:20:31.409Z,2023-01-24T04:20:12Z,3992356657,123,,3992655383,178,,3992356659,56,Back,3992356667,213,1.1,3992356665,212,16.5,3992356661,140,15.6,3992356663,141,73.1,,,,ombvyo6p3p5khkn91vubvpat,H. Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109509,21,1,1,1,39,22doj4sgsocqpxw45h607udje,1,21.9,74.2,2023-01-23T20:20:35.145Z,2023-01-24T04:09:46Z,3992356761,213,5.7,3992356755,140,36.6,3992655419,178,,3992356753,56,Back,3992356757,141,58.3,3992356759,212,18.8,,,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109511,22,61,1,1,40,22doj4sgsocqpxw45h607udje,0,37.7,59,2023-01-23T20:20:36.334Z,2023-01-24T04:09:56Z,3992356765,56,Back,3992655529,178,,,,,,,,,,,,,,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109503,23,49,1,1,41,hzqh7z0mdl3v7gwete66syxp,1,61.9,48.4,2023-01-23T20:20:37.065Z,2023-01-24T04:10:04Z,,,,,,,,,,,,,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109525,24,1,1,1,45,hzqh7z0mdl3v7gwete66syxp,1,62.1,50.5,2023-01-23T20:20:41.132Z,2023-01-24T04:10:12Z,3992356869,141,71.3,3992356867,140,67.4,3992356873,213,1.2,3992356871,212,15.2,3992655721,178,,3992356865,56,Center,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109579,25,1,1,1,45,hzqh7z0mdl3v7gwete66syxp,1,68.6,70.5,2023-01-23T20:20:41.786Z,2023-01-24T04:10:17Z,3992357137,213,1.9,3992655787,178,,3992357129,56,Left,3992357135,212,16.4,3992357131,140,64.2,3992357133,141,93.7,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109589,23,45,1,1,51,22doj4sgsocqpxw45h607udje,0,13.6,9.6,2023-01-23T20:20:47.458Z,2023-01-24T04:10:24Z,3992357169,285,,3992357167,56,Back,3992357233,233,26,,,,,,,,,,,,,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109597,26,3,1,1,51,hzqh7z0mdl3v7gwete66syxp,1,86.4,90.4,2023-01-23T20:20:47.458Z,2023-01-24T04:10:23Z,3992528293,465,,3992357191,56,Left,3992357193,286,,3992655861,178,,3992357217,233,23,,,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109603,27,1,1,1,53,hzqh7z0mdl3v7gwete66syxp,0,96.7,76.1,2023-01-23T20:20:49.429Z,2023-01-24T04:10:30Z,3992357249,212,13.1,3992528469,72,,3992655921,178,,3992357251,213,4.6,3992528467,386,,3992357247,141,56.9,3992357243,56,Center,3992357245,140,95.3,bgc1psqiv7vagmphfl920nbah,A. Robinson,3992528465,225,,3992357239,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109609,24,12,1,1,54,22doj4sgsocqpxw45h607udje,1,3.3,42.1,2023-01-23T20:20:50.420Z,2023-01-24T04:10:35Z,3992357279,140,9.6,3992357285,213,5.0,3992655987,178,,3992357283,212,26.1,3992357281,141,4.9,3992357277,56,Back,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109615,25,49,1,1,56,22doj4sgsocqpxw45h607udje,1,9.6,4.9,2023-01-23T20:20:52.379Z,2023-01-24T04:10:41Z,,,,,,,,,,,,,,,,,,,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109633,26,1,1,1,57,22doj4sgsocqpxw45h607udje,1,9.6,4.9,2023-01-23T20:20:53.484Z,2023-01-24T04:10:47Z,3992656115,178,,3992357429,141,9.5,3992357427,140,9.3,3992357425,56,Back,3992357431,212,3.1,3992357433,213,1.7,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109649,27,1,1,2,0,22doj4sgsocqpxw45h607udje,0,4.5,6.4,2023-01-23T20:20:56Z,2023-01-24T04:10:59Z,3992357523,140,42.8,3992357521,56,Back,3992357525,141,0.0,3992357531,1,,3992357519,157,,3992357529,213,6.2,3992357527,212,40.5,3992656227,178,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109651,28,5,1,2,2,22doj4sgsocqpxw45h607udje,0,39,-1,2023-01-23T20:20:58.168Z,2023-01-24T04:11:07Z,3992357533,56,Back,3992357535,347,,3992357873,233,28,,,,,,,,,,,,,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
