id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2493237057,4,1,1,0,14,d5ydtvt96bv7fq04yqm2w2632,1,41.2,63.9,2022-12-26T15:01:57.577Z,2022-12-26T23:23:27Z,3956101981,56,Left,3956101985,141,83.2,3956101987,212,17.8,3956101989,213,0.8,3956101983,140,52.6,3957258381,178,,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237115,5,1,1,0,17,d5ydtvt96bv7fq04yqm2w2632,1,53.7,83.9,2022-12-26T15:02:00.682Z,2022-12-26T23:23:32Z,3956102209,141,75.4,3956102203,56,Center,3956102213,212,7.9,3956102205,140,58.8,3957258423,178,,3956102215,213,5.5,,,,,,,67oh9fkwrut68eegfjf5emaui,S. Edozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237241,6,1,1,0,18,d5ydtvt96bv7fq04yqm2w2632,1,55.7,75.8,2022-12-26T15:02:02.387Z,2022-12-26T23:23:36Z,3956102795,56,Left,3956102801,212,11.9,3956102803,213,1.4,3956102799,141,93.0,3957258441,178,,3956102797,140,58.0,,,,,,,6xdgasd4dvfgg4n23jw38473d,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237255,7,1,1,0,21,d5ydtvt96bv7fq04yqm2w2632,1,58,93,2022-12-26T15:02:04.818Z,2022-12-26T23:23:38Z,3956102843,140,61.7,3956102849,213,5.0,3956102847,212,16.0,3956102845,141,70.2,3957258459,178,,3956102841,56,Center,,,,,,,67oh9fkwrut68eegfjf5emaui,S. Edozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237291,8,1,1,0,23,d5ydtvt96bv7fq04yqm2w2632,1,61.7,70.2,2022-12-26T15:02:06.443Z,2022-12-26T23:23:44Z,3957258481,178,,3956103035,56,Center,3956103043,213,4.3,3956103039,141,49.9,3956103041,212,14.8,3956103037,140,56.7,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237375,9,1,1,0,25,d5ydtvt96bv7fq04yqm2w2632,1,56.7,49.9,2022-12-26T15:02:08.610Z,2022-12-26T23:23:50Z,3956103467,141,28.3,3956103469,212,14.9,3957258509,178,,3956103463,56,Center,3956103471,213,4.5,3956103465,140,54.3,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237443,10,1,1,0,30,d5ydtvt96bv7fq04yqm2w2632,1,62.9,16.7,2022-12-26T15:02:14.373Z,2022-12-26T23:23:57Z,3956103817,140,86.8,3956103823,213,0.0,3956103819,141,18.3,3957258545,178,,3956103821,212,25.1,3956103815,56,Right,,,,,,,4042kk7ylrs378rh26b7mh42x,Lyanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493453937,940,67,1,0,33,d5ydtvt96bv7fq04yqm2w2632,1,87.5,20.6,2022-12-26T15:02:16.912Z,2022-12-27T02:52:18Z,3957280087,233,1468,,,,,,,,,,,,,,,,,,,,,,e382powtgetwn8npxf9nqeaga,M. Djenepo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493453935,1468,67,1,0,33,e5p0ehyguld7egzhiedpdnc3w,0,12.5,79.4,2022-12-26T15:02:16.913Z,2022-12-27T00:36:52Z,3957280103,233,940,,,,,,,,,,,,,,,,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237495,11,1,1,0,33,d5ydtvt96bv7fq04yqm2w2632,0,89.6,19.8,2022-12-26T15:02:16.948Z,2022-12-27T02:52:19Z,3956885749,224,,3956104101,56,Center,3956885751,20,,3956104105,141,57.1,3956104099,155,,3956104107,212,25.5,3957258553,178,,3956104103,140,92.0,e382powtgetwn8npxf9nqeaga,M. Djenepo,3956104109,213,1.5,3956104097,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493451887,1058,43,1,0,33,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2022-12-26T15:02:16.963Z,2022-12-26T23:56:39Z,3957268725,233,728,3957268915,144,67,,,,,,,,,,,,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493451885,728,43,1,0,33,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2022-12-26T15:02:16.964Z,2022-12-26T23:56:39Z,3957268917,144,67,3957268729,233,1058,,,,,,,,,,,,,,,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237943,10,44,1,0,35,e5p0ehyguld7egzhiedpdnc3w,1,9.7,43.8,2022-12-26T15:02:18.506Z,2022-12-27T02:52:19Z,3956106333,285,,3956106393,233,12,3956106331,56,Back,,,,,,,,,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237509,12,44,1,0,35,d5ydtvt96bv7fq04yqm2w2632,0,90.3,56.2,2022-12-26T15:02:18.507Z,2022-12-27T00:30:05Z,3956106443,233,10,3956104193,286,,3956104191,56,Center,,,,,,,,,,,,,,,,67oh9fkwrut68eegfjf5emaui,S. Edozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237493,8,12,1,0,35,e5p0ehyguld7egzhiedpdnc3w,1,7.5,45.2,2022-12-26T15:02:18.558Z,2022-12-27T02:52:20Z,3956104089,212,15.5,3956104173,15,,3956104083,56,Back,3956104387,167,,3956104091,213,2.2,3956104087,141,63.5,3956104085,140,0.0,3957258571,388,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237549,9,6,1,0,37,e5p0ehyguld7egzhiedpdnc3w,0,7.8,48.8,2022-12-26T15:02:20.697Z,2022-12-26T23:24:11Z,3956105077,233,13,3956104367,56,Back,3956104369,73,,,,,,,,,,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493237671,13,6,1,0,37,d5ydtvt96bv7fq04yqm2w2632,1,92.2,51.2,2022-12-26T15:02:20.697Z,2022-12-26T23:24:11Z,3956104967,75,,3956105017,233,9,3956104965,56,Center,,,,,,,,,,,,,,,,e382powtgetwn8npxf9nqeaga,M. Djenepo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238279,14,1,1,1,7,d5ydtvt96bv7fq04yqm2w2632,0,99.5,0.5,2022-12-26T15:02:50.591Z,2022-12-26T23:24:15Z,3956886559,20,,3956107933,212,31.0,3957258603,178,,3956107923,155,,3956108241,233,12,3956107935,213,1.6,3956107925,224,,3956107919,2,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,3956107927,56,Center,3956107929,140,97.8,3956107921,6,3956107931,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,
2493238299,11,44,1,1,8,e5p0ehyguld7egzhiedpdnc3w,1,2,53.2,2022-12-26T15:02:51.925Z,2022-12-27T02:52:20Z,3956108055,56,Back,3956108057,285,,3956108887,233,15,,,,,,,,,,,,,,,,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238377,15,44,1,1,8,d5ydtvt96bv7fq04yqm2w2632,0,98,46.8,2022-12-26T15:02:51.926Z,2022-12-27T00:30:26Z,3956108407,56,Center,3956108409,286,,3956108921,233,11,,,,,,,,,,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238321,12,41,1,1,8,e5p0ehyguld7egzhiedpdnc3w,1,1.8,52.4,2022-12-26T15:02:51.956Z,2022-12-27T02:52:21Z,3956108151,212,8.1,3956108303,233,14,3956108153,213,2.0,3956888451,378,,3957258645,388,,3956108147,140,0.0,3956108149,141,63.4,,,,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238323,13,6,1,1,10,e5p0ehyguld7egzhiedpdnc3w,0,0.6,58.7,2022-12-26T15:02:54.302Z,2022-12-26T23:24:29Z,3956108163,56,Back,3956108497,233,16,3956108165,73,,,,,,,,,,,,,,,,,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238381,16,6,1,1,10,d5ydtvt96bv7fq04yqm2w2632,1,99.4,41.3,2022-12-26T15:02:54.302Z,2022-12-26T23:24:28Z,3956108483,233,13,3956109849,75,,3956108423,56,Center,,,,,,,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238855,17,1,1,1,29,d5ydtvt96bv7fq04yqm2w2632,1,99.6,0.4,2022-12-26T15:03:12.861Z,2022-12-26T23:25:14Z,3956110763,212,31.3,3956110755,224,,3957258753,178,,3956110749,2,,3956110765,213,2.0,3956110753,155,,3956888605,20,,3956110751,6,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,3956122241,210,15,3956110757,56,Center,3956122247,154,3956110759,140,88.2,1,3956110761,141,43.0,,,,,,,,,,,,,,,,,,,,
2493238859,18,15,1,1,31,d5ydtvt96bv7fq04yqm2w2632,1,90.2,44.7,2022-12-26T15:03:14.404Z,2022-12-26T23:25:15Z,3956122345,103,5.1,3956110783,17,,3956122343,102,47.3,3956111509,233,15,3956110785,56,Center,3956122333,80,,3956479235,114,,3956111473,20,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,3956122335,29,,3956122337,154,,3956122339,55,3956122331,25,,,3956122351,147,47.7,17,3957258795,178,3956122349,146,98.4,3956122347,328,,,,,,,,,,,,
2493238901,15,10,1,1,32,e5p0ehyguld7egzhiedpdnc3w,1,2.7,51.9,2022-12-26T15:03:16.099Z,2022-12-26T23:25:18Z,3956110995,177,,3956111001,56,Back,3956888945,376,,3956111541,233,18,3956110999,182,,3956110997,180,,,,,,,,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493238891,14,52,1,1,33,e5p0ehyguld7egzhiedpdnc3w,1,2.7,51.9,2022-12-26T15:03:16.611Z,2022-12-26T23:25:20Z,3956889029,376,,3957258831,178,,,,,,,,,,,,,,,,,,,,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239007,16,1,1,1,37,e5p0ehyguld7egzhiedpdnc3w,1,9.8,52.1,2022-12-26T15:03:21.051Z,2022-12-26T23:25:23Z,3956111571,56,Back,3957258843,178,,3956111575,141,78.8,3956111569,123,,3956111577,212,21.6,3956111579,213,1.0,3956111573,140,20.9,,,,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239069,17,1,1,1,39,e5p0ehyguld7egzhiedpdnc3w,1,20.9,78.8,2022-12-26T15:03:23.389Z,2022-12-26T23:25:27Z,3956111811,56,Back,3956111815,141,74.2,3956111817,212,6.3,3957258855,178,,3956111813,140,26.1,3956111819,213,5.8,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239087,18,1,1,1,43,e5p0ehyguld7egzhiedpdnc3w,1,29.9,67.5,2022-12-26T15:03:27.052Z,2022-12-26T23:25:30Z,3956111917,213,4.0,3956111909,56,Back,3956111913,141,61.5,3956111911,140,26.2,3957258877,178,,3956111915,212,5.6,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239133,19,1,1,1,44,e5p0ehyguld7egzhiedpdnc3w,1,27.2,63.4,2022-12-26T15:03:27.592Z,2022-12-26T23:25:35Z,3957258889,178,,3956112155,140,33.6,3956112153,56,Back,3956112161,213,1.2,3956112159,212,17.7,3956112157,141,87.5,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239157,20,1,1,1,46,e5p0ehyguld7egzhiedpdnc3w,1,33.9,89.9,2022-12-26T15:03:30.237Z,2022-12-26T23:25:40Z,3956112299,212,8.9,3956112297,141,95.3,3956112301,213,0.4,3956112295,140,41.6,3957258907,178,,3956112291,56,Back,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239179,21,1,1,1,47,e5p0ehyguld7egzhiedpdnc3w,0,41.6,95.3,2022-12-26T15:03:31.109Z,2022-12-26T23:25:46Z,3956112433,141,75.0,3956112429,56,Back,3957258931,178,,3956112437,213,5.0,3956112435,212,14.2,3956112431,140,44.8,,,,,,,aititrd343hal6ount0dp5zze,K. Mitoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239201,19,49,1,1,49,d5ydtvt96bv7fq04yqm2w2632,1,54.7,31.6,2022-12-26T15:03:32.574Z,2022-12-26T23:25:49Z,,,,,,,,,,,,,,,,,,,,,,,,,6xdgasd4dvfgg4n23jw38473d,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239273,20,61,1,1,50,d5ydtvt96bv7fq04yqm2w2632,0,54.7,31.6,2022-12-26T15:03:34.090Z,2022-12-26T23:26:46Z,3956112837,56,Center,3957258979,178,,,,,,,,,,,,,,,,,,,,6xdgasd4dvfgg4n23jw38473d,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239259,22,49,1,1,51,e5p0ehyguld7egzhiedpdnc3w,1,40.7,73.5,2022-12-26T15:03:34.991Z,2022-12-26T23:26:39Z,,,,,,,,,,,,,,,,,,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239303,23,1,1,1,52,e5p0ehyguld7egzhiedpdnc3w,0,41,72.4,2022-12-26T15:03:35.685Z,2022-12-26T23:26:52Z,3956113073,141,67.8,3956113077,213,6.1,3956113069,56,Center,3956113075,212,14.5,3957259401,178,,3956113071,140,54.5,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493451989,731,67,1,1,53,d5ydtvt96bv7fq04yqm2w2632,1,47.4,35.7,2022-12-26T15:03:37.091Z,2022-12-27T02:52:21Z,3957269709,233,1065,,,,,,,,,,,,,,,,,,,,,,4042kk7ylrs378rh26b7mh42x,Lyanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493451987,1065,67,1,1,53,e5p0ehyguld7egzhiedpdnc3w,0,52.6,64.3,2022-12-26T15:03:37.092Z,2022-12-26T23:59:23Z,3957269715,233,731,,,,,,,,,,,,,,,,,,,,,,8qwpdf5jof7o6yy47v6iv11hx,L. Trossard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239313,21,8,1,1,53,d5ydtvt96bv7fq04yqm2w2632,1,46.4,34.7,2022-12-26T15:03:37.186Z,2022-12-27T02:52:22Z,3956113107,56,Back,3956890613,384,,3957259449,389,,,,,,,,,,,,,,,,,4042kk7ylrs378rh26b7mh42x,Lyanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239437,24,1,1,1,55,e5p0ehyguld7egzhiedpdnc3w,1,54.9,46.7,2022-12-26T15:03:38.990Z,2022-12-26T23:27:05Z,3956113751,141,20.6,3956113747,56,Right,3957259483,178,,3956113749,140,76.5,3956113755,213,5.6,3956113753,212,28.8,,,,,,,f34582vxl4yv5qqudl09a7umt,A. Lallana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239489,25,1,1,1,59,e5p0ehyguld7egzhiedpdnc3w,1,77.2,28.9,2022-12-26T15:03:43.155Z,2022-12-26T23:27:08Z,3957259505,178,,3956114067,141,48.9,3956114061,140,80.8,3956114075,213,1.3,3956114057,56,Center,3956114071,212,14.1,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239493,26,1,1,2,2,e5p0ehyguld7egzhiedpdnc3w,0,81.7,47,2022-12-26T15:03:46.092Z,2022-12-26T23:27:16Z,3956114345,236,,3956114351,286,,3956114095,56,Center,3956114101,212,2.4,3956114103,213,1.3,3956114097,140,82.2,3957259545,178,,3956114099,141,50.4,8qwpdf5jof7o6yy47v6iv11hx,L. Trossard,3956114347,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239517,22,74,1,2,2,d5ydtvt96bv7fq04yqm2w2632,1,19.4,50.3,2022-12-26T15:03:46.254Z,2022-12-26T23:27:19Z,3956114367,233,26,3956114231,285,,3956114229,56,Back,3957259565,178,,,,,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239575,23,49,1,2,4,d5ydtvt96bv7fq04yqm2w2632,1,5,55.5,2022-12-26T15:03:48.257Z,2022-12-27T00:00:33Z,,,,,,,,,,,,,,,,,,,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493239977,24,1,1,2,22,d5ydtvt96bv7fq04yqm2w2632,0,15.1,47.6,2022-12-26T15:04:06.231Z,2022-12-26T23:27:41Z,3956116855,212,56.9,3956116849,56,Center,3956116847,157,,3956116851,140,67.4,3956116853,141,25.6,3957259653,178,,3956116859,1,,3956116857,213,6.0,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493452119,1069,43,1,2,26,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2022-12-26T15:04:09.844Z,2022-12-27T00:03:11Z,3957270843,233,737,3957270915,144,67,,,,,,,,,,,,,,,,,,,573hlc6devy50gjotyav9ql4a,L. Colwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
