id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2495220373,1,34,16,0,0,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-01-05T19:00:05.461Z,2023-01-05T20:01:22Z,3966576725,194,bvw1jgmhfyc896gfi6uj0skwl,3966576727,197,11560,3966576719,59,"1, 28, 32, 8, 6, 26, 22, 20, 29, 17, 10, 5, 9, 13, 14, 23, 30, 42, 56, 67",3966576715,30,"6j3wbk9xlq4om4m8ih6b3tyvp, bvw1jgmhfyc896gfi6uj0skwl, 7c2wnewpcf1idj6ghj6gu0wyd, ehopba709zukxj4vgcync942d, c6pqhaqusk8s1c2m21i5wtrkl, b1srdmp4cmwl9k768h8a2ixn9, 8r547g1qv706wo9iqr5unfnpx, 2jc6sdkse1kxjztsgystidot1, ed20ebhqi5c32vbbsze8r6yuh, e9l5r0txzrjbenli05rn3k4wl, 93soe2rjn0z874cc9ofcesgkp, 9id859f7xnqwj0jazjzkbjzdh, actvnm36s31zf8wh8hjikzlqt, 9l3cvbbgw484v7la0bjv43mj9, 5e2zgfe3ltc6qbnoqdfshqsph, c83h08n0vnjvfgglyefy03h0p, 5ql70wwevaoqpxabylew5f696, 7rs22vzcyiy7txf7tlcbwd7ca, 71bbzkvxtah61qhi34m9n79ck, 8i46yzejeiwdmz0tywmy42o2y",3966576717,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3966576723,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3966576721,130,8,3966576729,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495220389,1,34,16,0,0,a3nyxabgsqlnqfkeg41m6tnpp,1,0,0,2023-01-05T19:00:10.356Z,2023-01-05T20:16:08Z,3966576841,130,24,3966576839,59,"31, 20, 16, 6, 5, 2, 8, 17, 9, 7, 47, 4, 10, 18, 19, 21, 25, 26, 80, 82",3966576847,197,4978,3966576845,194,9wbf00lybk9fqablaqwg5cn2t,3966576849,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3966576843,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3966576835,30,"23637o19ff0sw18pqv8g96ndh, b3974hgsmyff5xtq7qf1onhlh, dqfk7czrayirrvonirtk2mk15, 7jn9kl5wq29d41ekc2fz2rs2d, 3gem1jrrkgye0omb88fk1lsk5, e9wu8dcamrtj3ftbx3nmhusid, 9wbf00lybk9fqablaqwg5cn2t, c2jqa9vozhqu7x79h5rr2n1ed, atzboo800gv7gic2rgvgo0kq1, 29pq64smaxdwlraopnxoleqxh, 693z0rzfh3m0h0wsma9v8c9ux, 99d29g8af71vt1hrur06qvy7d, 72nph557ee2a9tdky8rvk12vp, 5d6d4oc2rpau0mbbbt2dmtzv9, 9ikkuxd19avliz1khcrm82gyy, d4tdx2ctadv6kc3tbq4as8bmx, almf0gtdjmsdm5zhyot1hvydx, exiribcpg9vnuq9ekhlk74dlh, dl10343h8yopcgerzur5samwa, d0azo0spzov2hg6ul40l58e3u",3966576837,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495224971,2,32,1,0,0,a3nyxabgsqlnqfkeg41m6tnpp,1,0,0,2023-01-05T20:00:59.688Z,2023-01-05T20:01:03Z,3966600195,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495224969,2,32,1,0,0,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-01-05T20:00:59.688Z,2023-01-06T02:07:10Z,3966600193,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495224981,3,1,1,0,0,9q0arba2kbnywth8bkxlhgmdr,1,50,50,2023-01-05T20:00:59.708Z,2023-01-06T02:14:31Z,3966600219,212,11.5,3966600213,56,Back,3966600223,279,S,3966700729,178,,3966600221,213,2.9,3966600217,141,53.5,3966600215,140,39.3,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495224983,4,1,1,0,2,9q0arba2kbnywth8bkxlhgmdr,1,36.6,42.5,2023-01-05T20:01:01.897Z,2023-01-06T02:14:40Z,3966600229,140,34.3,3966600231,141,16.4,3966600235,213,4.6,3966600233,212,17.9,3966600227,56,Back,3966700753,178,,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495224991,5,1,1,0,4,9q0arba2kbnywth8bkxlhgmdr,1,33.5,16.5,2023-01-05T20:01:04.006Z,2023-01-06T02:14:51Z,3966700779,178,,3966600261,213,2.0,3966600253,56,Back,3966600259,212,14.5,3966600255,140,27.6,3966600257,141,35.8,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,César Azpilicueta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495224993,6,1,1,0,5,9q0arba2kbnywth8bkxlhgmdr,1,27.3,38,2023-01-05T20:01:05.540Z,2023-01-06T02:14:55Z,3966600273,212,18.0,3966600269,140,27.6,3966700791,178,,3966600267,56,Back,3966600271,141,64.5,3966600275,213,1.6,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225003,7,1,1,0,9,9q0arba2kbnywth8bkxlhgmdr,1,25.3,61.3,2023-01-05T20:01:09.364Z,2023-01-06T02:15:02Z,3966600295,56,Back,3966600297,140,24.9,3966700811,178,,3966600303,213,4.7,3966600299,141,36.2,3966600301,212,17.1,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225009,8,1,1,0,12,9q0arba2kbnywth8bkxlhgmdr,1,24.8,33.3,2023-01-05T20:01:12.060Z,2023-01-06T02:15:08Z,3966600323,213,5.3,3966700819,178,,3966600319,141,4.0,3966600317,140,36.7,3966600321,212,23.5,3966600315,56,Back,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225013,9,1,1,0,14,9q0arba2kbnywth8bkxlhgmdr,0,38.3,4.4,2023-01-05T20:01:13.889Z,2023-01-06T02:15:21Z,3966600333,56,Right,3966600339,212,16.0,3966600341,213,0.5,3966600337,141,16.2,3966700843,178,,3966600335,140,51.5,,,,,,,8r547g1qv706wo9iqr5unfnpx,H. Ziyech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495244525,1081,67,1,0,15,a3nyxabgsqlnqfkeg41m6tnpp,1,47.9,82.5,2023-01-05T20:01:15.102Z,2023-01-06T04:04:54Z,3966707775,233,992,,,,,,,,,,,,,,,,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495244523,992,67,1,0,15,9q0arba2kbnywth8bkxlhgmdr,0,52.1,17.5,2023-01-05T20:01:15.103Z,2023-01-06T03:30:19Z,3966707781,233,1081,,,,,,,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225011,3,8,1,0,15,a3nyxabgsqlnqfkeg41m6tnpp,1,47,83.1,2023-01-05T20:01:15.105Z,2023-01-06T04:04:54Z,3966600331,56,Back,3966683207,384,,3966700855,178,,,,,,,,,,,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225015,4,49,1,0,16,a3nyxabgsqlnqfkeg41m6tnpp,1,39.7,87.3,2023-01-05T20:01:16.653Z,2023-01-06T02:15:39Z,,,,,,,,,,,,,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225019,5,1,1,0,17,a3nyxabgsqlnqfkeg41m6tnpp,0,39.3,87.5,2023-01-05T20:01:16.748Z,2023-01-06T02:15:52Z,3966700885,178,,3966600349,56,Left,3966600353,141,100.0,3966600359,1,,3966600347,155,,3966600355,212,37.6,3966600357,213,0.2,3966600351,140,74.1,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225021,6,5,1,0,20,a3nyxabgsqlnqfkeg41m6tnpp,0,73.6,101.4,2023-01-05T20:01:20.546Z,2023-01-06T02:15:56Z,3966600363,347,,3966600361,56,Left,3966600393,233,10,,,,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225033,10,5,1,0,20,9q0arba2kbnywth8bkxlhgmdr,1,26.4,-1.4,2023-01-05T20:01:20.546Z,2023-01-06T02:15:56Z,3966600385,56,Back,3966600387,347,,3966600389,233,6,,,,,,,,,,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,César Azpilicueta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225035,11,1,1,0,29,9q0arba2kbnywth8bkxlhgmdr,1,17.1,0,2023-01-05T20:01:29.477Z,2023-01-06T03:19:59Z,3966600547,189,,3966600397,107,,3966600403,141,10.4,3966600407,213,1.1,3966600405,212,9.6,3966600399,56,Back,3966600401,140,21.4,,,,bvw1jgmhfyc896gfi6uj0skwl,César Azpilicueta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495243301,914,1,1,0,30,9q0arba2kbnywth8bkxlhgmdr,1,23.1,13,2023-01-05T20:01:30.286Z,2023-01-06T03:20:08Z,3966700903,178,,3966696765,56,Back,3966696771,212,12.9,3966696767,140,12.1,3966696769,141,4.6,3966696763,189,,3966696773,213,3.6,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225037,12,1,1,0,32,9q0arba2kbnywth8bkxlhgmdr,1,14.5,7.3,2023-01-05T20:01:32.649Z,2023-01-06T02:16:18Z,3966600413,56,Back,3966600419,212,31.4,3966700921,178,,3966600411,155,,3966600415,140,40.5,3966600421,213,0.5,3966600417,141,30.0,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225043,13,1,1,0,34,9q0arba2kbnywth8bkxlhgmdr,1,40.5,30,2023-01-05T20:01:34.651Z,2023-01-06T02:16:27Z,3966600441,212,5.8,3966600439,141,26.4,3966600443,213,3.6,3966600435,56,Back,3966600437,140,35.5,3966700929,178,,,,,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225051,14,1,1,0,39,9q0arba2kbnywth8bkxlhgmdr,1,29.1,32,2023-01-05T20:01:38.955Z,2023-01-06T02:16:44Z,3966600469,212,13.6,3966700941,178,,3966600463,56,Back,3966600465,140,26.4,3966600471,213,1.8,3966600467,141,51.5,,,,,,,2jc6sdkse1kxjztsgystidot1,D. Zakaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225055,15,1,1,0,42,9q0arba2kbnywth8bkxlhgmdr,1,29.1,60.2,2023-01-05T20:01:42.541Z,2023-01-06T02:16:48Z,3966600479,56,Back,3966600483,141,82.5,3966600481,140,28.9,3966600485,212,15.2,3966700949,178,,3966600487,213,1.6,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225059,16,1,1,0,45,9q0arba2kbnywth8bkxlhgmdr,1,30.2,86.4,2023-01-05T20:01:44.760Z,2023-01-06T02:16:55Z,3966600503,213,0.7,3966600499,141,95.3,3966600501,212,9.8,3966600497,140,37.6,3966600495,56,Back,3966700965,178,,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225063,17,1,1,0,46,9q0arba2kbnywth8bkxlhgmdr,1,37.8,94.4,2023-01-05T20:01:45.983Z,2023-01-06T02:17:00Z,3966600519,213,5.7,3966600513,140,55.6,3966700977,178,,3966600511,56,Center,3966600515,141,75.1,3966600517,212,22.8,,,,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225065,18,50,1,0,47,9q0arba2kbnywth8bkxlhgmdr,1,56,77.5,2023-01-05T20:01:47.188Z,2023-01-06T02:17:06Z,3966600523,56,Center,3966600541,233,7,3966600525,286,,,,,,,,,,,,,,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225067,7,7,1,0,48,a3nyxabgsqlnqfkeg41m6tnpp,1,44,22.5,2023-01-05T20:01:48.158Z,2023-01-06T02:17:22Z,3966600527,56,Back,3966683285,384,,3966600535,233,18,3966600529,285,,3966701011,178,,,,,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225069,8,49,1,0,49,a3nyxabgsqlnqfkeg41m6tnpp,1,44,20,2023-01-05T20:01:49.062Z,2023-01-06T02:17:35Z,,,,,,,,,,,,,,,,,,,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495244577,1087,67,1,0,49,a3nyxabgsqlnqfkeg41m6tnpp,1,44.6,20.8,2023-01-05T20:01:49.151Z,2023-01-06T04:04:54Z,3966708019,233,1006,,,,,,,,,,,,,,,,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495244575,1006,67,1,0,49,9q0arba2kbnywth8bkxlhgmdr,0,55.4,79.2,2023-01-05T20:01:49.152Z,2023-01-06T03:32:18Z,3966708029,233,1087,,,,,,,,,,,,,,,,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225077,9,1,1,0,51,a3nyxabgsqlnqfkeg41m6tnpp,1,47.9,21.3,2023-01-05T20:01:51.334Z,2023-01-06T02:17:44Z,3966600559,212,11.0,3966600553,56,Center,3966701079,178,,3966600561,213,0.3,3966600555,140,58.0,3966600557,141,25.8,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225081,10,1,1,0,55,a3nyxabgsqlnqfkeg41m6tnpp,1,63.3,16,2023-01-05T20:01:54.803Z,2023-01-06T02:17:52Z,3966600573,141,4.9,3966600569,56,Right,3966701091,178,,3966600571,140,68.0,3966600577,213,5.3,3966600575,212,9.0,,,,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225087,11,1,1,0,56,a3nyxabgsqlnqfkeg41m6tnpp,1,68.1,4.9,2023-01-05T20:01:55.932Z,2023-01-06T02:18:01Z,3966701113,178,,3966600589,56,Right,3966600593,141,9.2,3966600597,213,2.6,3966600595,212,5.9,3966600591,140,63.2,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225089,12,50,1,0,57,a3nyxabgsqlnqfkeg41m6tnpp,1,64.6,8.6,2023-01-05T20:01:57.380Z,2023-01-06T02:18:15Z,3966600603,286,,3966600601,56,Right,3966600619,233,19,,,,,,,,,,,,,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225091,19,7,1,0,57,9q0arba2kbnywth8bkxlhgmdr,1,35.4,91.4,2023-01-05T20:01:57.384Z,2023-01-06T02:18:24Z,3966600605,167,,3966600607,56,Back,3966600615,233,12,3966600609,285,,3966683321,385,,3966701165,178,,,,,,,,2jc6sdkse1kxjztsgystidot1,D. Zakaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225099,13,5,1,0,58,a3nyxabgsqlnqfkeg41m6tnpp,1,62.2,-1.4,2023-01-05T20:01:58.134Z,2023-01-06T02:19:42Z,3966600635,233,20,3966600633,347,,3966600631,56,Right,,,,,,,,,,,,,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225093,20,5,1,0,58,9q0arba2kbnywth8bkxlhgmdr,0,37.8,101.4,2023-01-05T20:01:58.134Z,2023-01-06T02:19:43Z,3966600611,56,Back,3966600613,347,,3966600639,233,13,,,,,,,,,,,,,,,,2jc6sdkse1kxjztsgystidot1,D. Zakaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225111,14,1,1,1,4,a3nyxabgsqlnqfkeg41m6tnpp,1,57.6,0,2023-01-05T20:02:04.510Z,2023-01-06T02:19:48Z,3966600669,213,2.8,3966600663,140,27.0,3966600671,1,,3966600667,212,34.3,3966600659,107,,3966600665,141,16.7,3966600661,56,Back,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225113,15,1,1,1,14,a3nyxabgsqlnqfkeg41m6tnpp,1,32.3,38.3,2023-01-05T20:02:14.424Z,2023-01-06T02:19:58Z,3966600677,140,39.7,3966701239,178,,3966600675,56,Back,3966600679,141,34.3,3966600683,213,5.9,3966600681,212,8.2,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225117,16,1,1,1,15,a3nyxabgsqlnqfkeg41m6tnpp,1,39.7,34.3,2023-01-05T20:02:15.088Z,2023-01-06T02:20:08Z,3966600701,56,Back,3966600705,141,43.7,3966701253,178,,3966600707,212,10.2,3966600709,213,2.5,3966600703,140,32.1,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225123,17,1,1,1,20,a3nyxabgsqlnqfkeg41m6tnpp,1,33.6,47,2023-01-05T20:02:19.818Z,2023-01-06T02:20:13Z,3966600737,213,0.1,3966701259,178,,3966600735,212,21.0,3966600731,140,53.5,3966600729,56,Center,3966600733,141,49.6,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225127,18,1,1,1,21,a3nyxabgsqlnqfkeg41m6tnpp,1,53.5,49.6,2023-01-05T20:02:20.880Z,2023-01-06T02:20:24Z,3966600747,140,44.8,3966635765,155,,3966600745,56,Back,3966600751,212,10.1,3966701281,178,,3966600749,141,43.4,3966600753,213,3.6,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225133,19,44,1,1,22,a3nyxabgsqlnqfkeg41m6tnpp,1,46.2,43,2023-01-05T20:02:22.409Z,2023-01-06T04:04:55Z,3966600775,285,,3966600777,233,21,3966600773,56,Back,,,,,,,,,,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225131,21,44,1,1,22,9q0arba2kbnywth8bkxlhgmdr,0,53.8,57,2023-01-05T20:02:22.410Z,2023-01-06T02:20:28Z,3966600787,233,19,3966600769,56,Center,3966600771,286,,,,,,,,,,,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225137,20,1,1,1,22,a3nyxabgsqlnqfkeg41m6tnpp,0,44.8,43.4,2023-01-05T20:02:22.417Z,2023-01-06T04:04:56Z,3966600789,3,,3966600799,213,5.7,3966600793,140,54.3,3966701335,178,,3966600797,212,11.9,3966600795,141,33.8,3966600791,56,Center,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225141,22,49,1,1,23,9q0arba2kbnywth8bkxlhgmdr,1,48.6,71.1,2023-01-05T20:02:23.403Z,2023-01-06T02:20:46Z,,,,,,,,,,,,,,,,,,,,,,,,,8r547g1qv706wo9iqr5unfnpx,H. Ziyech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225143,23,50,1,1,24,9q0arba2kbnywth8bkxlhgmdr,1,57,72,2023-01-05T20:02:24.233Z,2023-01-06T02:20:55Z,3966600809,286,,3966600843,233,21,3966600807,56,Center,,,,,,,,,,,,,,,,8r547g1qv706wo9iqr5unfnpx,H. Ziyech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225149,21,7,1,1,25,a3nyxabgsqlnqfkeg41m6tnpp,1,43,28,2023-01-05T20:02:25.487Z,2023-01-06T02:20:59Z,3966600839,233,23,3966600829,285,,3966701401,389,,3966683381,384,,3966600827,56,Back,,,,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225151,22,3,1,1,26,a3nyxabgsqlnqfkeg41m6tnpp,0,44.7,8.9,2023-01-05T20:02:26.686Z,2023-01-06T02:21:11Z,3966683403,464,,3966600831,56,Back,3966701433,178,,3966600869,233,24,3966600833,286,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225155,24,7,1,1,27,9q0arba2kbnywth8bkxlhgmdr,0,55.3,91.1,2023-01-05T20:02:26.762Z,2023-01-06T02:21:23Z,3966600849,285,,3966683413,383,,3966600847,56,Left,3966600863,233,22,3966701471,178,,,,,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495225159,23,49,1,1,29,a3nyxabgsqlnqfkeg41m6tnpp,1,32,6.7,2023-01-05T20:02:29.672Z,2023-01-06T02:21:28Z,,,,,,,,,,,,,,,,,,,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
