id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/16/value
2472911261,167,61,1,16,2,6eqit8ye8aomdsrrq0hk3v7gh,0,47.3,92.9,2022-10-16T13:17:26.029Z,2022-10-16T23:55:54Z,3851282063,178,,3848940569,56,Back,,,,,,,,,,,,,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472911315,135,61,1,16,2,7vn2i2kd35zuetw6b38gw9jsz,1,52.5,2.8,2022-10-16T13:17:26.089Z,2022-10-16T23:56:05Z,3848940859,56,Right,3851282347,178,,,,,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472911587,136,5,1,16,3,7vn2i2kd35zuetw6b38gw9jsz,0,45.8,-1.2,2022-10-16T13:17:26.780Z,2022-10-16T23:56:11Z,3848942243,347,,3848946847,361,,3848942241,56,Back,3848949663,233,168,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472911283,168,5,1,16,3,6eqit8ye8aomdsrrq0hk3v7gh,1,54.2,101.2,2022-10-16T13:17:26.780Z,2022-10-16T23:56:12Z,3848949295,361,,3848940727,56,Left,3848949741,233,136,3848940729,347,,,,,,,,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472911611,169,1,1,16,19,6eqit8ye8aomdsrrq0hk3v7gh,1,54.8,100,2022-10-16T13:17:43.269Z,2022-10-16T23:56:29Z,3848942425,140,35.2,3848942427,141,83.9,3848942423,56,Back,3848942431,213,3.7,3848942515,107,,3848942517,1,,3848942429,212,23.8,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472911741,170,1,1,16,27,6eqit8ye8aomdsrrq0hk3v7gh,1,31.5,73.8,2022-10-16T13:17:50.694Z,2022-10-16T23:56:32Z,3848943111,56,Back,3848943119,213,4.8,3848943113,140,32.9,3851283011,178,,3848943115,141,27.9,3848943117,212,31.2,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472911827,171,1,1,16,31,6eqit8ye8aomdsrrq0hk3v7gh,0,42.3,24.4,2022-10-16T13:17:55.525Z,2022-10-16T23:56:41Z,3848943511,141,82.4,3848943509,140,100.0,3848943507,56,Left,3848943505,155,,3848943513,212,72.8,3851283235,178,,3848943517,1,,3848943515,213,0.6,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472911859,137,5,1,16,37,7vn2i2kd35zuetw6b38gw9jsz,1,-1,18.8,2022-10-16T13:18:01.481Z,2022-10-16T23:56:51Z,3848943699,346,,3848943765,233,172,3848943697,56,Back,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472911841,172,5,1,16,37,6eqit8ye8aomdsrrq0hk3v7gh,0,101,81.2,2022-10-16T13:18:01.481Z,2022-10-16T23:56:51Z,3848943587,56,Left,3848943589,346,,3848943823,233,137,,,,,,,,,,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472912255,138,1,1,16,55,7vn2i2kd35zuetw6b38gw9jsz,1,3.6,55.4,2022-10-16T13:18:19.363Z,2022-10-16T23:56:56Z,3848945879,141,38.8,3848945881,212,11.3,3848945887,237,,3848945873,124,,3848945875,56,Back,3848945877,140,4.0,3848945883,213,4.7,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472912309,139,1,1,16,58,7vn2i2kd35zuetw6b38gw9jsz,1,6.8,35.9,2022-10-16T13:18:22.318Z,2022-10-16T23:57:03Z,3848946153,56,Center,3848946161,213,0.3,3848946155,140,61.4,3848946157,141,65.4,3848946149,155,,3851283677,178,,3848946163,1,,3848946159,212,60.7,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472912317,140,44,1,17,2,7vn2i2kd35zuetw6b38gw9jsz,1,62.9,67,2022-10-16T13:18:25.813Z,2022-10-17T01:08:57Z,3848946205,56,Center,3848946339,233,173,3848946207,286,,,,,,,,,,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472912341,173,44,1,17,2,6eqit8ye8aomdsrrq0hk3v7gh,0,37.1,33,2022-10-16T13:18:25.814Z,2022-10-16T23:57:08Z,3848946295,285,,3848946293,56,Back,3848946365,233,140,,,,,,,,,,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472912323,141,1,1,17,2,7vn2i2kd35zuetw6b38gw9jsz,0,61.4,65.4,2022-10-16T13:18:25.940Z,2022-10-17T01:08:57Z,3848946225,213,0.4,3848946221,141,68.7,3848946213,3,,3851283873,388,,3848946223,212,5.9,3848946219,140,66.6,3848946217,56,Center,3848946215,168,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472912413,174,1,1,17,3,6eqit8ye8aomdsrrq0hk3v7gh,1,32.7,30.7,2022-10-16T13:18:27.210Z,2022-10-16T23:57:23Z,3848946711,213,0.0,3848946709,212,12.9,3848946701,56,Back,3848946705,140,45.0,3848946707,141,31.1,3848946697,3,,3851284157,178,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472912415,175,49,1,17,5,6eqit8ye8aomdsrrq0hk3v7gh,1,44.9,31,2022-10-16T13:18:28.830Z,2022-10-16T23:57:30Z,,,,,,,,,,,,,,,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472912427,176,1,1,17,5,6eqit8ye8aomdsrrq0hk3v7gh,1,44.9,31,2022-10-16T13:18:28.877Z,2022-10-16T23:57:39Z,3848946813,141,34.3,3848946815,212,7.8,3848946817,213,2.8,3848946871,156,,3851284551,178,,3848946809,56,Back,3848946811,140,37.8,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472912475,177,1,1,17,5,6eqit8ye8aomdsrrq0hk3v7gh,1,40.5,34.5,2022-10-16T13:18:29.600Z,2022-10-16T23:57:55Z,3848947045,212,9.8,3848947047,213,1.0,3848947043,141,46.8,3851284917,178,,3848947041,140,45.3,3848947039,56,Back,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472912547,178,1,1,17,11,6eqit8ye8aomdsrrq0hk3v7gh,1,74,43.9,2022-10-16T13:18:35.447Z,2022-10-16T23:58:14Z,3848947371,213,4.9,3848947369,212,9.1,3848947365,140,75.6,3848947367,141,30.7,3848948319,210,13,3848947363,56,Center,3851285153,178,,,,,dubi41xs74u89icfnn80vxx3p,Fred,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473352691,935,43,1,17,12,6eqit8ye8aomdsrrq0hk3v7gh,1,0,0,2022-10-16T13:18:36.493Z,2022-10-17T00:29:26Z,3851330157,178,0,3851330227,144,82,,,,,,,,,,,,,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472912573,180,13,1,17,14,6eqit8ye8aomdsrrq0hk3v7gh,1,76.6,30.5,2022-10-16T13:18:38.517Z,2022-10-16T23:58:15Z,3848948373,215,,3848947535,18,,3848947537,56,Center,3848948363,29,,3848947937,72,,3848948375,230,97.7,3848948377,231,46.9,3848948365,55,178,v22q59d00b5v78rgx7v8z3vu,Antony,3848947533,22,3848948369,102,63.0,,,3848948361,77,3848948371,103,90.3,3851285417,178,,,,,,,,,,,,,,,,,,,
2472912559,142,5,1,17,16,7vn2i2kd35zuetw6b38gw9jsz,1,-1.1,45,2022-10-16T13:18:39.697Z,2022-10-16T23:58:21Z,3848947505,233,179,3848947427,56,Back,3848947429,346,,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472912555,179,5,1,17,16,6eqit8ye8aomdsrrq0hk3v7gh,0,101.1,55,2022-10-16T13:18:39.697Z,2022-10-16T23:58:22Z,3848947409,56,Center,3848947565,233,142,3848947411,346,,,,,,,,,,,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913079,143,1,1,17,39,7vn2i2kd35zuetw6b38gw9jsz,1,5.3,49.1,2022-10-16T13:19:02.795Z,2022-10-17T00:02:32Z,3848950103,212,8.6,3848950099,140,6.0,3848950105,213,1.5,3848950101,141,61.7,3848950095,124,,3848950097,56,Back,3848950109,237,,3848950165,189,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913125,144,1,1,17,40,7vn2i2kd35zuetw6b38gw9jsz,1,6.3,62.7,2022-10-16T13:19:04.347Z,2022-10-17T00:02:39Z,3848950363,212,30.2,3851289545,178,,3848950365,213,0.8,3848950359,140,25.6,3848950361,141,95.6,3848950357,56,Back,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473352911,713,43,1,17,43,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2022-10-16T13:19:06.763Z,2022-10-17T00:30:10Z,3851331155,144,82,3851331055,178,0,,,,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913189,145,1,1,17,43,7vn2i2kd35zuetw6b38gw9jsz,1,26.2,96.3,2022-10-16T13:19:06.843Z,2022-10-17T00:02:45Z,3848950729,213,3.8,3848950721,56,Back,3851289621,178,,3848950727,212,14.6,3848950725,141,82.4,3848950723,140,15.6,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913277,146,1,1,17,47,7vn2i2kd35zuetw6b38gw9jsz,1,19,83.3,2022-10-16T13:19:11.268Z,2022-10-17T00:02:50Z,3848951197,1,,3848951167,196,,3848951185,212,56.2,3848951177,140,29.4,3848951171,56,Back,3848951191,213,4.9,3848951163,155,,3848951183,141,2.3,4jwkz8almo2997hvp09zl0p9l,S. Botman,3851289681,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913389,147,1,1,17,50,7vn2i2kd35zuetw6b38gw9jsz,1,29.4,2.3,2022-10-16T13:19:14.268Z,2022-10-17T00:02:57Z,3851289775,388,,3848951711,140,13.6,3848951717,213,2.7,3848951715,212,18.5,3848951713,141,14.3,3848951705,3,,3848951707,56,Back,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913485,148,1,1,17,55,7vn2i2kd35zuetw6b38gw9jsz,1,15.4,9.7,2022-10-16T13:19:19.634Z,2022-10-17T00:03:02Z,3848952201,212,16.5,3848952199,141,32.6,3848952203,213,1.9,3848952195,56,Back,3848952197,140,10.2,3851289885,178,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913619,149,1,1,17,59,7vn2i2kd35zuetw6b38gw9jsz,1,10,32.6,2022-10-16T13:19:23.066Z,2022-10-17T00:03:07Z,3848952783,213,1.3,3848952775,56,Back,3848952777,140,14.2,3851289977,178,,3848952779,141,55.8,3848952781,212,16.4,,,,,,,9s9i1a7hdq5bud8ma2dqi295h,N. Pope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913819,150,1,1,18,3,7vn2i2kd35zuetw6b38gw9jsz,1,19.3,50.6,2022-10-16T13:19:27.633Z,2022-10-17T00:03:13Z,3848953849,212,11.0,3848953841,56,Back,3848953851,213,1.1,3848953845,140,24.1,3848953847,141,65.0,3851290087,178,,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913889,151,1,1,18,12,7vn2i2kd35zuetw6b38gw9jsz,1,31.8,69.8,2022-10-16T13:19:35.755Z,2022-10-17T00:03:17Z,3848954229,141,47.5,3848954231,212,15.7,3851290155,178,,3848954233,213,4.4,3848954227,140,27.8,3848954225,56,Back,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472913981,152,1,1,18,13,7vn2i2kd35zuetw6b38gw9jsz,1,28.1,46.3,2022-10-16T13:19:37.553Z,2022-10-17T00:03:25Z,3848954777,140,33.6,3848954775,56,Back,3848954783,213,5.0,3851290295,178,,3848954779,141,18.5,3848954781,212,19.8,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914005,153,1,1,18,20,7vn2i2kd35zuetw6b38gw9jsz,1,43,14.2,2022-10-16T13:19:43.827Z,2022-10-17T00:03:30Z,3848954897,140,49.1,3848954901,212,9.6,3848954895,56,Back,3851290343,178,,3848954903,213,5.4,3848954899,141,3.7,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914027,154,1,1,18,21,7vn2i2kd35zuetw6b38gw9jsz,0,52.9,2.6,2022-10-16T13:19:45.457Z,2022-10-17T00:03:39Z,3848954991,56,Right,3851290555,178,,3848954997,212,11.1,3848954995,141,12.2,3848954993,140,61.4,3848955005,213,0.6,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914073,182,49,1,18,22,6eqit8ye8aomdsrrq0hk3v7gh,1,39.4,79.2,2022-10-16T13:19:46.145Z,2022-10-17T00:03:47Z,,,,,,,,,,,,,,,,,,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914101,183,1,1,18,23,6eqit8ye8aomdsrrq0hk3v7gh,1,39.6,78.8,2022-10-16T13:19:47.375Z,2022-10-17T00:03:55Z,3848955397,212,20.5,3848955393,141,50.6,3848955387,56,Back,3848955401,213,5.1,3848955389,140,46.5,3851290847,178,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914069,181,43,1,18,24,6eqit8ye8aomdsrrq0hk3v7gh,1,0,0,2022-10-16T13:19:47.949Z,2022-10-16T13:20:11Z,3848955239,285,0,3848955237,56,Back,3848957581,144,7,,,,,,,,,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914125,184,1,1,18,24,6eqit8ye8aomdsrrq0hk3v7gh,1,46.5,50.6,2022-10-16T13:19:48.602Z,2022-10-17T00:04:03Z,3848955509,213,2.1,3848955501,56,Back,3851291039,178,,3848955505,141,55.4,3848955507,212,3.8,3848955503,140,44.6,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914155,185,1,1,18,26,6eqit8ye8aomdsrrq0hk3v7gh,0,45.2,54.5,2022-10-16T13:19:50.634Z,2022-10-17T00:04:15Z,3848955671,213,5.4,3848955669,212,23.9,3848955665,140,60.2,3848955667,141,28.1,3848955663,56,Center,3851291305,178,,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473354119,742,67,1,18,28,7vn2i2kd35zuetw6b38gw9jsz,1,40.8,73.6,2022-10-16T13:19:51.830Z,2022-10-17T01:08:58Z,3851336477,233,950,,,,,,,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473354117,950,67,1,18,28,6eqit8ye8aomdsrrq0hk3v7gh,0,59.2,26.4,2022-10-16T13:19:51.831Z,2022-10-17T00:34:00Z,3851336497,233,742,,,,,,,,,,,,,,,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914179,155,8,1,18,28,7vn2i2kd35zuetw6b38gw9jsz,1,40.9,72.3,2022-10-16T13:19:51.842Z,2022-10-17T01:08:58Z,3851291377,178,,3850302215,383,,3848955771,56,Back,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914211,186,1,1,18,29,6eqit8ye8aomdsrrq0hk3v7gh,1,53,26.3,2022-10-16T13:19:53.122Z,2022-10-17T00:04:37Z,3848955929,212,5.0,3851291569,178,,3848955927,141,32.3,3848955925,140,55.7,3848955923,56,Center,3848955931,213,1.0,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914283,187,1,1,18,30,6eqit8ye8aomdsrrq0hk3v7gh,0,55.8,32.3,2022-10-16T13:19:53.782Z,2022-10-17T00:04:43Z,3848956317,212,28.6,3848956315,141,14.0,3848956313,140,80.3,3848956309,155,,3848956319,213,5.8,3851291729,178,,3848956311,56,Right,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473354301,746,67,1,18,33,7vn2i2kd35zuetw6b38gw9jsz,1,18,84.4,2022-10-16T13:19:56.930Z,2022-10-17T01:08:58Z,3851337409,233,953,,,,,,,,,,,,,,,,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473354295,953,67,1,18,33,6eqit8ye8aomdsrrq0hk3v7gh,0,82,15.6,2022-10-16T13:19:56.931Z,2022-10-17T00:34:40Z,3851337413,233,746,,,,,,,,,,,,,,,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914287,156,8,1,18,33,7vn2i2kd35zuetw6b38gw9jsz,1,18.4,84.9,2022-10-16T13:19:56.977Z,2022-10-17T01:08:59Z,3850303681,385,,3848956327,56,Back,3851292085,389,,,,,,,,,,,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914305,157,5,1,18,34,7vn2i2kd35zuetw6b38gw9jsz,0,16.8,101.2,2022-10-16T13:19:58.260Z,2022-10-17T00:05:02Z,3848956623,233,188,3848956371,56,Back,3848956375,347,,,,,,,,,,,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914337,188,5,1,18,34,6eqit8ye8aomdsrrq0hk3v7gh,1,83.2,-1.2,2022-10-16T13:19:58.260Z,2022-10-17T00:05:02Z,3848956553,347,,3848956597,233,157,3848956551,56,Right,,,,,,,,,,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914759,158,27,1,18,35,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2022-10-16T13:19:59.447Z,2022-10-17T00:05:20Z,3848958689,41,Injury,3848958691,53,4jwkz8almo2997hvp09zl0p9l,3848959163,233,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472914837,189,27,1,18,35,6eqit8ye8aomdsrrq0hk3v7gh,1,0,0,2022-10-16T13:19:59.447Z,2022-10-17T00:05:20Z,3848959107,233,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472917093,159,28,1,20,52,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2022-10-16T13:22:15.700Z,2022-10-17T00:05:55Z,3848970657,55,158,3848970749,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472917085,191,28,1,20,52,6eqit8ye8aomdsrrq0hk3v7gh,1,0,0,2022-10-16T13:22:15.700Z,2022-10-17T00:05:56Z,3848970731,233,159,3848970621,55,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472917229,192,1,1,20,52,6eqit8ye8aomdsrrq0hk3v7gh,1,83,0,2022-10-16T13:22:15.945Z,2022-10-17T00:06:02Z,3848971363,213,2.4,3848971359,141,19.9,3848971353,107,,3848971361,212,21.2,3848971355,56,Right,3848971357,140,68.4,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472917277,193,1,1,20,58,6eqit8ye8aomdsrrq0hk3v7gh,0,67.1,44.5,2022-10-16T13:22:22.035Z,2022-10-17T00:06:18Z,3848971571,141,55.7,3851293825,178,,3848971563,56,Center,3848971567,140,74.6,3848971573,212,11.0,3848971575,213,0.8,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472917245,160,8,1,20,58,7vn2i2kd35zuetw6b38gw9jsz,1,28.3,32.8,2022-10-16T13:22:22.487Z,2022-10-17T00:06:29Z,3850309107,383,,3851294115,178,,3848971437,56,Back,,,,,,,,,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472917265,161,49,1,20,59,7vn2i2kd35zuetw6b38gw9jsz,1,28.6,24.2,2022-10-16T13:22:23.317Z,2022-10-17T00:06:35Z,,,,,,,,,,,,,,,,,,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472917367,162,1,1,21,3,7vn2i2kd35zuetw6b38gw9jsz,0,52.6,15.5,2022-10-16T13:22:27.425Z,2022-10-17T00:06:41Z,3851294337,178,,3848972031,140,71.1,3848972039,1,,3848972027,155,,3848972029,56,Center,3848972033,141,73.4,3848972037,213,1.1,3848972035,212,43.9,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472917419,194,1,1,21,5,6eqit8ye8aomdsrrq0hk3v7gh,0,27.8,22.4,2022-10-16T13:22:29.567Z,2022-10-17T00:06:49Z,3848972291,212,11.7,3848972283,3,,3851294575,388,,3848972287,140,38.9,3848972285,56,Back,3848972293,213,6.2,3848972289,141,20.5,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472917497,163,1,1,21,8,7vn2i2kd35zuetw6b38gw9jsz,1,62.8,82.7,2022-10-16T13:22:32.543Z,2022-10-17T00:07:16Z,3848972683,213,0.5,3848972675,56,Left,3848972677,140,64.9,3851295199,178,,3848972679,141,84.5,3848972681,212,2.5,,,,,,,37d7oej48pb143o5eilue1hhx,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473170421,660,3,1,21,15,7vn2i2kd35zuetw6b38gw9jsz,0,71.7,59.1,2022-10-16T13:22:38.798Z,2022-10-17T00:07:28Z,3850312497,465,,3850312495,286,,3850312493,56,Center,3850312499,467,dubi41xs74u89icfnn80vxx3p,3851295621,178,,,,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472917637,164,4,1,21,15,7vn2i2kd35zuetw6b38gw9jsz,1,73.6,60.2,2022-10-16T13:22:39.029Z,2022-10-17T00:07:44Z,3848973385,13,,3848973387,56,Center,3848973393,286,,3849031983,233,195,3848973391,265,,3848973389,152,,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472917975,195,4,1,21,15,6eqit8ye8aomdsrrq0hk3v7gh,0,26.4,39.8,2022-10-16T13:22:39.030Z,2022-10-17T00:07:44Z,3851296045,178,,3848975133,285,,3848975129,152,,3848975125,13,,3848975127,56,Back,3849032013,233,164,3848975131,265,,,,,dubi41xs74u89icfnn80vxx3p,Fred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472919865,165,15,1,23,10,7vn2i2kd35zuetw6b38gw9jsz,1,75,58.8,2022-10-16T13:24:34.374Z,2022-10-17T00:07:51Z,3848985071,18,,3848985069,26,,3848986453,20,,3848987113,146,86.2,3848992137,233,196,3848987111,458,,3848987119,231,50.7,3848986457,82,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,3848987109,103,3851296243,178,,,19,3848987107,102,3848987105,78,,3848985073,56,3848987115,147,55.4,3848987117,230,51.2,Center,99.3,,,,,,,,,,,
2472920067,196,10,1,23,10,6eqit8ye8aomdsrrq0hk3v7gh,1,13.5,44.3,2022-10-16T13:24:34.604Z,2022-10-17T00:07:58Z,3848989481,239,,3851296477,388,,3848986037,94,,3848992191,233,165,3848986039,56,Back,3851296479,21,,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
