id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/17/value
2518431967,362,1,1,0,10,ehd2iemqmschhj2ec0vayztzz,0,21.7,14,2023-03-11T15:01:29.141Z,2023-03-11T20:17:12Z,4088829265,141,13.1,4088829261,56,Back,4088829259,157,,4088829271,1,,4088829267,212,21.3,4088829263,140,42.0,4090261889,178,,4088829269,213,6.3,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322917,6,1,1,0,13,7yx5dqhhphyvfisohikodajhv,1,62.5,69.7,2023-03-11T15:01:31.287Z,2023-03-11T20:17:29Z,4088256381,3,,4088256385,140,67.7,4090263169,178,,4088256383,56,Left,4088256389,212,9.2,4088256387,141,80.6,4088256391,213,0.9,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518430517,423,1,1,0,13,7yx5dqhhphyvfisohikodajhv,0,66,77.5,2023-03-11T15:01:32.272Z,2023-03-11T20:17:37Z,4088821997,213,5.8,4088821993,141,70.2,4088821989,56,Center,4088821987,3,,4088821991,140,74.3,4088821995,212,10.0,4090263843,178,,,,,ek0k9s7axizns3vtzyy3z5nu,M. Damsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518431465,361,1,1,0,15,ehd2iemqmschhj2ec0vayztzz,0,27.9,33.5,2023-03-11T15:01:33.298Z,2023-03-11T20:17:46Z,4088826739,157,,4088826743,140,30.3,4088826749,213,5.9,4088826747,212,2.8,4088826745,141,31.8,4088826751,1,,4088826741,56,Back,4090264281,388,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323017,7,61,1,0,15,7yx5dqhhphyvfisohikodajhv,1,71,61.4,2023-03-11T15:01:33.368Z,2023-03-11T20:17:56Z,4088256871,56,Center,4090265217,178,,4090265215,15,,,,,,,,,,,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518432471,363,1,1,0,17,ehd2iemqmschhj2ec0vayztzz,1,14.5,27.8,2023-03-11T15:01:36.118Z,2023-03-11T20:18:10Z,4088831825,1,,4088831821,212,25.3,4088831815,56,Back,4088831819,141,14.7,4088831813,157,,4088831823,213,5.9,4088831817,140,37.1,4090266191,178,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323231,6,1,1,0,21,ehd2iemqmschhj2ec0vayztzz,1,24.5,17.6,2023-03-11T15:01:39.551Z,2023-03-11T20:48:39Z,4090363027,388,,4088258067,213,4.8,4088258063,141,10.1,4088258059,56,Back,4088258057,3,,4088258061,140,24.7,4088258065,212,5.1,,,,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518432477,364,49,1,0,22,ehd2iemqmschhj2ec0vayztzz,1,36.4,5.9,2023-03-11T15:01:40.573Z,2023-03-11T20:48:47Z,,,,,,,,,,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518432627,365,1,1,0,22,ehd2iemqmschhj2ec0vayztzz,1,36.4,5.9,2023-03-11T15:01:40.612Z,2023-03-11T20:48:53Z,4090363665,178,,4088832667,212,19.1,4088832669,213,3.0,4088832663,140,18.4,4088832661,56,Back,4088832665,141,9.6,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323321,7,1,1,0,24,ehd2iemqmschhj2ec0vayztzz,0,23.9,9.1,2023-03-11T15:01:42.406Z,2023-03-11T20:48:57Z,4088258507,212,48.9,4088258509,213,6.3,4088258503,140,70.5,4088258499,157,,4090363867,178,,4088258505,141,7.3,4088258515,1,,4088258501,56,Right,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323411,8,1,1,0,28,7yx5dqhhphyvfisohikodajhv,0,24.9,91.2,2023-03-11T15:01:46.451Z,2023-03-11T20:49:02Z,4090364099,388,,4088258973,141,96.5,4088258977,213,0.5,4088258975,212,7.3,4088258971,140,31.0,4088258969,56,Back,4088258967,3,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323555,9,1,1,0,29,ehd2iemqmschhj2ec0vayztzz,1,75.3,12.9,2023-03-11T15:01:48.083Z,2023-03-11T20:49:15Z,4088259615,213,1.7,4088259611,141,40.1,4090364553,178,,4088259609,140,73.1,4088259613,212,18.6,4088259607,56,Center,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323615,10,1,1,0,32,ehd2iemqmschhj2ec0vayztzz,1,73.1,40,2023-03-11T15:01:51.048Z,2023-03-11T20:49:38Z,4088259921,140,76.1,4088259925,212,18.8,4088269861,22,,4090365121,178,,4088269859,210,16,4088259923,141,67.2,4088259919,56,Center,4088259927,213,1.4,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323511,8,43,1,0,33,ehd2iemqmschhj2ec0vayztzz,1,0,0,2023-03-11T15:01:51.354Z,2023-03-11T15:02:10Z,4088262107,144,49,,,,,,,,,,,,,,,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323623,11,16,1,0,36,ehd2iemqmschhj2ec0vayztzz,1,84.5,62.5,2023-03-11T15:01:54.662Z,2023-03-11T20:49:39Z,4088259957,22,,4088270001,81,,4089581793,396,50.4,4088270027,231,51.3,4088263367,375,00:35.400,4088270015,103,22.2,4090365499,178,,4088259963,56,Center,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,4088263363,374,2023-03-11 15:01:53.682,4088263355,17,4089581791,395,1.4,4088270005,55,10,4088270003,29,4088270017,215,4088263353,72,4088270025,230,98.2,4088270011,102,46.4,,,,,,,,,,,,,,,,,
2518326485,9,1,1,1,43,7yx5dqhhphyvfisohikodajhv,1,49.9,50.1,2023-03-11T15:03:02.278Z,2023-03-11T20:58:48Z,4088273889,141,48.7,4088273929,189,,4088273891,212,19.9,4088273895,279,G,4088273893,213,3.2,4088273879,56,Back,4090388803,178,,4088273885,140,31.0,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326875,11,1,1,1,46,7yx5dqhhphyvfisohikodajhv,0,31.1,50.3,2023-03-11T15:03:04.566Z,2023-03-11T20:58:51Z,4088276817,189,,4090128085,213,0.5,4088275857,56,Left,4090128081,141,89.4,4090128079,140,79.5,4090128077,155,,4090388879,178,,4090128083,212,57.4,4iijb6llnz28unsz4rirr3umt,David Raya,,4090128087,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518674831,715,44,1,1,49,ehd2iemqmschhj2ec0vayztzz,1,20.1,11,2023-03-11T15:03:08.281Z,2023-03-11T21:57:39Z,4090130679,189,,4090129293,285,,4090176835,233,977,4090129287,56,Back,,,,,,,,,,,,,6og6s61vrg51rfqxk9cipylzp,M. Keane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518674885,977,44,1,1,50,7yx5dqhhphyvfisohikodajhv,0,79.9,89,2023-03-11T15:03:08.282Z,2023-03-11T20:58:56Z,4090129573,56,Left,4090130605,189,,4090129575,286,,4090176857,233,715,,,,,,,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518675047,716,1,1,1,50,ehd2iemqmschhj2ec0vayztzz,1,20.1,11,2023-03-11T15:03:08.365Z,2023-03-11T21:57:39Z,4090131191,189,,4090130415,140,29.7,4090130411,3,,4090130421,213,0.1,4090130417,141,12.4,4090389211,388,,4090130413,56,Back,4090130419,212,10.1,6og6s61vrg51rfqxk9cipylzp,M. Keane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326649,12,49,1,1,51,ehd2iemqmschhj2ec0vayztzz,1,30.1,18.6,2023-03-11T15:03:09.638Z,2023-03-11T20:59:09Z,4090136255,189,,,,,,,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518676071,717,1,1,1,51,ehd2iemqmschhj2ec0vayztzz,0,29.7,12.4,2023-03-11T15:03:09.664Z,2023-03-11T20:59:13Z,4090135791,157,,4090135795,140,46.6,4090136325,189,,4090135803,1,,4090135799,212,17.9,4090135793,56,Back,4090135797,141,15.9,4090135801,213,0.1,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,4090389619,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518676121,978,1,1,1,53,7yx5dqhhphyvfisohikodajhv,0,55.2,76.9,2023-03-11T15:03:11.823Z,2023-03-11T20:59:20Z,4090136063,56,Center,4090136069,212,15.6,4090136067,141,70.9,4090136061,189,,4090136065,140,69.5,4090389793,178,,4090136071,213,6.0,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326789,13,1,1,1,57,ehd2iemqmschhj2ec0vayztzz,1,30.5,37.7,2023-03-11T15:03:15.293Z,2023-03-11T20:59:31Z,4088275419,213,1.3,4088275403,56,Back,4088275413,141,56.9,4088275409,140,34.5,4088275417,212,13.7,4090390249,178,,4090137443,189,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518733025,732,67,1,1,57,ehd2iemqmschhj2ec0vayztzz,1,36,53.4,2023-03-11T15:03:16.056Z,2023-03-11T21:57:39Z,4090452357,233,1016,,,,,,,,,,,,,,,,,,,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518733019,1016,67,1,1,57,7yx5dqhhphyvfisohikodajhv,0,64,46.6,2023-03-11T15:03:16.057Z,2023-03-11T21:21:38Z,4090452371,233,732,,,,,,,,,,,,,,,,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518678513,718,1,1,1,57,ehd2iemqmschhj2ec0vayztzz,0,34.1,55.6,2023-03-11T15:03:16.072Z,2023-03-11T21:57:40Z,4090149017,140,36.3,4090390475,178,,4090149023,212,2.3,4090149029,213,0,4090149019,141,55.6,4090149389,189,,4090149015,56,Back,,,,7qgt7sht6py670pt6t4wjhqay,D. McNeil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518678519,979,61,1,1,57,7yx5dqhhphyvfisohikodajhv,1,63.7,44.4,2023-03-11T15:03:16.181Z,2023-03-11T20:59:43Z,4090390643,178,,4090149527,189,,4090149069,56,Center,,,,,,,,,,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326713,10,43,1,1,59,7yx5dqhhphyvfisohikodajhv,1,0,0,2023-03-11T15:03:17.846Z,2023-03-11T19:42:21Z,4090130185,144,61,4088275011,56,Center,,,,,,,,,,,,,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518678727,980,61,1,2,0,7yx5dqhhphyvfisohikodajhv,0,57.8,34,2023-03-11T15:03:18.328Z,2023-03-11T20:50:07Z,4090152491,189,,4090293709,178,,4090150303,56,Center,,,,,,,,,,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518679161,719,1,1,2,1,ehd2iemqmschhj2ec0vayztzz,1,49.2,71.8,2023-03-11T15:03:19.866Z,2023-03-11T20:25:54Z,4090152431,140,63.1,4090152435,212,16.0,4090152615,189,,4090152429,56,Left,4090152437,213,0.4,4090292549,178,,4090152433,141,81.5,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326893,14,1,1,2,6,ehd2iemqmschhj2ec0vayztzz,0,88.8,93,2023-03-11T15:03:25.226Z,2023-03-11T20:26:25Z,4088275939,1,,4088275933,141,49.4,4090294283,178,,4089582861,224,,4088275929,56,Center,4088275937,213,5.1,4089582961,345,,4088275925,2,,8ro3lpzufz8ea9pa2j1jivqad,B. Godfrey,,4089582863,72,,4088275935,212,4088275931,140,100.0,4088275927,155,,,,,,,,,,,,,,32.6,,,,,,,,,,,,,,,,
2518327173,12,5,1,2,9,7yx5dqhhphyvfisohikodajhv,1,-1.5,46.4,2023-03-11T15:03:28.088Z,2023-03-11T20:26:28Z,4088278047,233,15,4088277317,56,Back,4088277319,346,,,,,,,,,,,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326905,15,5,1,2,9,ehd2iemqmschhj2ec0vayztzz,0,101.5,53.6,2023-03-11T15:03:28.088Z,2023-03-11T20:26:28Z,4088275985,346,,4088278099,233,12,4088275983,56,Center,,,,,,,,,,,,,,,,8ro3lpzufz8ea9pa2j1jivqad,B. Godfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328401,13,1,1,2,42,7yx5dqhhphyvfisohikodajhv,1,4.3,51.6,2023-03-11T15:04:00.854Z,2023-03-11T20:50:24Z,4088283505,124,,4088283521,212,60.3,4088283525,1,,4088283531,74,,4088283517,141,69.7,4088283523,213,0.2,4088283513,140,60.5,4088283509,56,Center,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328439,14,1,1,2,46,7yx5dqhhphyvfisohikodajhv,0,60.4,69.7,2023-03-11T15:04:04.843Z,2023-03-11T20:50:32Z,4088283773,213,2.7,4088283765,56,Center,4088283769,141,72.3,4088283767,140,56.7,4090367739,178,,4088283771,212,4.3,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328489,16,8,1,2,47,ehd2iemqmschhj2ec0vayztzz,1,38.7,19.4,2023-03-11T15:04:05.644Z,2023-03-11T20:50:38Z,4090368003,178,,4088283995,56,Back,4089583785,383,,,,,,,,,,,,,,,,,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328505,17,49,1,2,48,ehd2iemqmschhj2ec0vayztzz,1,37.8,18.2,2023-03-11T15:04:06.375Z,2023-03-11T20:50:42Z,,,,,,,,,,,,,,,,,,,,,,,,,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328659,18,1,1,2,50,ehd2iemqmschhj2ec0vayztzz,0,40.5,3.2,2023-03-11T15:04:09.049Z,2023-03-11T20:51:00Z,4090368859,178,,4088284819,212,21.8,4088284813,56,Right,4088284817,141,14.4,4088284823,213,0.4,4088284815,140,60.0,,,,,,,8g7clz1z04oqjxhg8xnqc7105,A. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328663,15,49,1,2,51,7yx5dqhhphyvfisohikodajhv,1,29.7,91.1,2023-03-11T15:04:10.073Z,2023-03-11T20:51:05Z,,,,,,,,,,,,,,,,,,,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518734237,740,83,1,2,52,ehd2iemqmschhj2ec0vayztzz,1,64.1,12,2023-03-11T15:04:10.773Z,2023-03-11T21:23:56Z,4090459507,399,128295,,,,,,,,,,,,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328843,16,1,1,2,53,7yx5dqhhphyvfisohikodajhv,1,32.6,86.5,2023-03-11T15:04:12.046Z,2023-03-11T20:51:10Z,4090369305,178,,4088285677,212,16.2,4088285679,213,0.5,4088285671,141,97.2,4088285667,56,Back,4088285669,140,46.4,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328873,17,1,1,2,55,7yx5dqhhphyvfisohikodajhv,1,52.2,95.7,2023-03-11T15:04:13.854Z,2023-03-11T20:51:20Z,4088285799,140,59.0,4088285811,213,5.8,4088285795,56,Left,4090369875,178,,4088285807,212,8.1,4088285803,141,90.2,,,,,,,ek0k9s7axizns3vtzyy3z5nu,M. Damsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518328887,18,1,1,2,56,7yx5dqhhphyvfisohikodajhv,1,59,90.2,2023-03-11T15:04:14.862Z,2023-03-11T20:51:33Z,4090370425,178,,4088285891,213,3.0,4088285929,156,,4088285887,141,91.2,4088285889,212,5.1,4088285883,56,Left,4088285885,140,54.2,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
