id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,keyPass,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId
2536939409,5,44,1,0,11,hzqh7z0mdl3v7gwete66syxp,0,30.8,36.4,2023-04-22T11:30:34.099Z,2023-04-22T17:40:15Z,4207854939,233,8,4207854911,56,Back,4207854913,285,,,,,,,,,,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536939423,9,1,1,0,11,48gk2hpqtsl6p9sx9kjhaydq4,0,67.7,63.3,2023-04-22T11:30:34.129Z,2023-04-22T19:31:10Z,4207854985,140,73.5,4207854983,56,Center,4210090381,388,,4207854981,3,,4207854989,212,14.0,4207854987,141,44.8,4207854991,213,5.2,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536939453,6,1,1,0,13,hzqh7z0mdl3v7gwete66syxp,1,24.5,54.5,2023-04-22T11:30:36.248Z,2023-04-22T17:40:30Z,4210090991,178,,4207855113,140,8.8,4207855115,141,51.8,4207855109,3,,4207855117,212,16.6,4207855119,213,3.3,4207855111,56,Back,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536939455,7,49,1,0,15,hzqh7z0mdl3v7gwete66syxp,1,8.6,51.8,2023-04-22T11:30:38.035Z,2023-04-22T17:40:37Z,,,,,,,,,,,,,,,,,,,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536939553,8,1,1,0,23,hzqh7z0mdl3v7gwete66syxp,1,13.5,43.3,2023-04-22T11:30:46.734Z,2023-04-22T17:40:58Z,4207855557,213,5.2,4207855551,140,22.8,4210093929,178,,4207855553,141,14.1,4207855549,56,Back,4207855555,212,22.1,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536939573,9,1,1,0,27,hzqh7z0mdl3v7gwete66syxp,0,27.6,11.6,2023-04-22T11:30:50.145Z,2023-04-22T17:41:05Z,4210094563,178,,4207855643,213,0.5,4207855635,56,Back,4207855641,212,12.9,4207855639,141,20.4,4207855637,140,38.5,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536939581,10,8,1,0,27,48gk2hpqtsl6p9sx9kjhaydq4,1,65.3,80.8,2023-04-22T11:30:50.501Z,2023-04-22T17:41:09Z,4207855651,56,Left,4208515879,383,,4210095097,178,,,,,,,,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536939609,11,3,1,0,29,48gk2hpqtsl6p9sx9kjhaydq4,0,69.7,80.8,2023-04-22T11:30:52.501Z,2023-04-22T17:42:11Z,4208516509,464,,4210096897,178,,4207855731,56,Left,4207855733,286,,4207856063,233,10,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536939673,10,7,1,0,29,hzqh7z0mdl3v7gwete66syxp,0,30.3,19.2,2023-04-22T11:30:52.557Z,2023-04-22T17:41:55Z,4208516983,385,,4210100221,389,,4207855983,56,Back,4207855985,285,,4207855999,233,11,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536939625,12,49,1,0,31,48gk2hpqtsl6p9sx9kjhaydq4,1,73.4,77.2,2023-04-22T11:30:54.492Z,2023-04-22T17:42:02Z,,,,,,,,,,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536939661,13,50,1,0,33,48gk2hpqtsl6p9sx9kjhaydq4,1,70.2,83.6,2023-04-22T11:30:56.739Z,2023-04-22T17:42:19Z,4207856023,233,15,4207855929,286,,4207855927,56,Left,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940023,15,7,1,0,34,hzqh7z0mdl3v7gwete66syxp,0,29.8,16.4,2023-04-22T11:30:57.151Z,2023-04-22T17:42:25Z,4207857565,285,,4208518267,385,,4207857731,233,13,4207857563,56,Back,4210103515,178,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536939667,14,61,1,0,34,48gk2hpqtsl6p9sx9kjhaydq4,1,68.5,89.3,2023-04-22T11:30:57.278Z,2023-04-22T17:42:29Z,4210103893,178,,4207855969,56,Left,,,,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536939709,11,5,1,0,35,hzqh7z0mdl3v7gwete66syxp,1,28.6,-1.1,2023-04-22T11:30:58.782Z,2023-04-22T17:42:34Z,4207856147,56,Back,4207856151,233,15,4207856149,347,,,,,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536939689,15,5,1,0,35,48gk2hpqtsl6p9sx9kjhaydq4,0,71.4,101.1,2023-04-22T11:30:58.782Z,2023-04-22T17:42:34Z,4207856059,347,,4207856171,233,11,4207856055,56,Left,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536939733,12,1,1,0,37,hzqh7z0mdl3v7gwete66syxp,1,25.1,0,2023-04-22T11:31:00.815Z,2023-04-22T17:42:41Z,4207856293,140,45.5,4207856301,1,,4207856295,141,7.1,4207856299,213,0.3,4207856297,212,22.2,4207856289,107,,4207856291,56,Back,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536939773,13,1,1,0,39,hzqh7z0mdl3v7gwete66syxp,1,46.4,6.4,2023-04-22T11:31:02.342Z,2023-04-22T17:42:47Z,4207856447,140,72.5,4207856449,141,11.3,4207856453,213,0.1,4207856451,212,27.6,4207856445,56,Right,4210105743,178,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536939781,14,1,1,0,43,hzqh7z0mdl3v7gwete66syxp,0,78.9,14.7,2023-04-22T11:31:06.144Z,2023-04-22T17:42:52Z,4208520267,72,,4210106301,178,,4207856523,213,1.0,4207856513,140,93.0,4207856581,233,16,4207856511,56,Center,4207856519,212,26.8,4207856507,2,,dlpk0a4jgiswcm2r75uh1czpx,H. Wilson,4207856509,155,4208520263,224,4207856515,141,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536939791,16,11,1,0,44,48gk2hpqtsl6p9sx9kjhaydq4,1,6,48.7,2023-04-22T11:31:07.467Z,2023-04-22T17:42:55Z,4207856559,56,Back,4207856593,233,14,4207856561,88,,4210106589,388,,4208520899,378,,,,,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536939945,17,80,1,0,59,48gk2hpqtsl6p9sx9kjhaydq4,0,14.8,50.1,2023-04-22T11:31:22.012Z,2023-04-22T17:42:59Z,4210106893,178,,,,,,,,,,,,,,,,,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940051,18,1,1,1,4,48gk2hpqtsl6p9sx9kjhaydq4,1,21.7,53.6,2023-04-22T11:31:27.539Z,2023-04-22T17:43:03Z,4207857719,56,Back,4207857723,141,23.1,4207857725,212,21.1,4210107235,178,,4207857727,213,4.9,4207857721,140,25.4,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940067,19,1,1,1,8,48gk2hpqtsl6p9sx9kjhaydq4,1,37.4,12.8,2023-04-22T11:31:31.482Z,2023-04-22T17:43:06Z,4207857777,212,11.4,4207857779,213,5.6,4207857771,56,Back,4207857773,140,46.0,4207857775,141,2.6,4210107585,178,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940085,20,1,1,1,10,48gk2hpqtsl6p9sx9kjhaydq4,0,46,2.2,2023-04-22T11:31:33.279Z,2023-04-22T17:43:11Z,4207857871,141,12.0,4207857869,140,70.7,4207857867,56,Right,4210107929,178,,4207857875,213,0.3,4207857873,212,26.8,,,,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940115,16,49,1,1,12,hzqh7z0mdl3v7gwete66syxp,1,29.2,81.8,2023-04-22T11:31:35.040Z,2023-04-22T17:43:33Z,,,,,,,,,,,,,,,,,,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940139,17,1,1,1,12,hzqh7z0mdl3v7gwete66syxp,1,29.2,81.8,2023-04-22T11:31:35.131Z,2023-04-22T17:43:30Z,4207858089,56,Back,4207858091,140,32.1,4207858099,213,5.2,4210108827,178,,4207858095,212,6.2,4207858093,141,73.9,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940175,18,1,1,1,13,hzqh7z0mdl3v7gwete66syxp,1,32.8,73.2,2023-04-22T11:31:36.530Z,2023-04-22T17:43:41Z,4207858293,140,45.7,4207858299,213,0.4,4207858297,212,15.0,4210111185,178,,4207858291,56,Back,4207858295,141,82.7,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940179,19,4,1,1,15,hzqh7z0mdl3v7gwete66syxp,1,45,82.5,2023-04-22T11:31:38.461Z,2023-04-22T17:43:47Z,4207858317,13,,4207858323,265,,4207858319,56,Back,4207858325,286,,4207858339,233,21,4207858321,152,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940173,21,4,1,1,15,48gk2hpqtsl6p9sx9kjhaydq4,0,55,17.5,2023-04-22T11:31:38.462Z,2023-04-22T17:43:46Z,4207858287,265,,4207858345,233,19,4207858289,285,,4207858281,13,,4210111685,178,,4207858283,56,Right,4207858285,152,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940331,20,1,1,1,30,hzqh7z0mdl3v7gwete66syxp,1,42.1,75.9,2023-04-22T11:31:53.398Z,2023-04-22T17:43:52Z,4207858993,152,,4207858995,56,Back,4207859003,213,3.5,4210112375,178,,4207858997,140,31.7,4207858999,141,69.0,4207859001,212,11.9,4207858991,5,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940351,21,1,1,1,33,hzqh7z0mdl3v7gwete66syxp,1,33.4,62.7,2023-04-22T11:31:56.629Z,2023-04-22T17:43:56Z,4210112813,178,,4207859079,56,Back,4207859083,141,27.3,4207859085,212,24.4,4207859087,213,4.9,4207859081,140,37.4,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940385,22,1,1,1,36,hzqh7z0mdl3v7gwete66syxp,1,36.6,29.8,2023-04-22T11:31:58.911Z,2023-04-22T17:44:01Z,4207859243,56,Back,4207859245,140,31.9,4207859247,141,65.4,4207859249,212,24.7,4210113273,178,,4207859253,213,1.8,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940417,23,1,1,1,40,hzqh7z0mdl3v7gwete66syxp,1,37.1,80.5,2023-04-22T11:32:02.892Z,2023-04-22T17:44:07Z,4207859383,56,Back,4207859385,140,40.6,4207859389,212,10.1,4210114011,178,,4207859391,213,1.2,4207859387,141,94.4,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940467,24,1,1,1,41,hzqh7z0mdl3v7gwete66syxp,1,36.9,93.3,2023-04-22T11:32:03.950Z,2023-04-22T17:44:12Z,4210114783,178,,4207859601,212,32.7,4207859595,56,Back,4207859599,141,63.0,4207859597,140,12.7,4207859603,213,3.8,4207859605,1,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940511,25,1,1,1,46,hzqh7z0mdl3v7gwete66syxp,1,12.2,58.7,2023-04-22T11:32:08.853Z,2023-04-22T17:44:18Z,4207859821,141,81.5,4210115459,178,,4207859825,213,0.9,4207859819,140,24.4,4207859817,56,Back,4207859823,212,20.1,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940601,26,1,1,1,49,hzqh7z0mdl3v7gwete66syxp,1,24.9,79.9,2023-04-22T11:32:12.117Z,2023-04-22T17:44:24Z,4207860207,213,3.9,4210116149,178,,4207860199,140,11.4,4207860193,56,Back,4207860203,141,61.1,4207860205,212,19.1,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940651,27,1,1,1,54,hzqh7z0mdl3v7gwete66syxp,1,12.2,51.9,2023-04-22T11:32:17.726Z,2023-04-22T17:44:30Z,4207860371,212,22.4,4207860369,141,78.4,4207860367,140,24.8,4207860365,56,Back,4210116599,178,,4207860373,213,0.9,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940667,28,1,1,1,58,hzqh7z0mdl3v7gwete66syxp,1,23.7,81.8,2023-04-22T11:32:20.982Z,2023-04-22T17:44:51Z,4207860451,56,Back,4207860457,212,9.5,4210118793,178,,4207860459,213,1.2,4207860455,141,94.7,4207860453,140,27.1,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940695,29,1,1,1,59,hzqh7z0mdl3v7gwete66syxp,1,27.1,95.4,2023-04-22T11:32:22.201Z,2023-04-22T17:44:57Z,4207860571,140,39.6,4207860567,56,Back,4207860577,213,0.1,4207860575,212,13.2,4207860573,141,97.2,4210119551,178,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940703,30,1,1,2,1,hzqh7z0mdl3v7gwete66syxp,0,39.4,96.6,2023-04-22T11:32:23.900Z,2023-04-22T17:45:04Z,4207860611,168,,4210120247,388,,4207860617,141,89.0,4207860619,212,5.6,4207860615,140,41.4,4207860621,213,5.1,4207860613,56,Back,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940719,22,49,1,2,2,48gk2hpqtsl6p9sx9kjhaydq4,1,57.8,11.6,2023-04-22T11:32:25.572Z,2023-04-22T17:45:11Z,,,,,,,,,,,,,,,,,,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940761,23,1,1,2,2,48gk2hpqtsl6p9sx9kjhaydq4,1,57.8,11.6,2023-04-22T11:32:25.640Z,2023-04-22T17:45:15Z,4207860871,140,72.6,4207860877,213,6.2,4210121379,178,,4207860869,56,Right,4207860875,212,15.6,4207860873,141,10.4,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536940763,24,50,1,2,3,48gk2hpqtsl6p9sx9kjhaydq4,1,73.6,15.2,2023-04-22T11:32:26.356Z,2023-04-22T17:45:22Z,4207860887,286,,4207860989,233,31,4207860885,56,Right,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
