id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2474364387,4,1,1,0,20,6eqit8ye8aomdsrrq0hk3v7gh,1,23.3,11.7,2022-10-19T19:15:29.652Z,2022-10-20T00:42:30Z,3856600609,213,2.3,3856600607,212,24.9,3856600605,141,39.9,3856600603,140,8.2,3857177597,178,,3856600601,56,Back,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474364537,5,1,1,0,23,6eqit8ye8aomdsrrq0hk3v7gh,1,8.2,39.9,2022-10-19T19:15:32.656Z,2022-10-20T00:42:34Z,3856601399,140,21.5,3856601397,56,Back,3856601405,213,1.1,3856601403,212,31.0,3856601401,141,80.6,3857177689,178,,,,,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474364627,6,1,1,0,30,6eqit8ye8aomdsrrq0hk3v7gh,0,32.7,93.7,2022-10-19T19:15:40.285Z,2022-10-20T00:42:38Z,3857177769,178,,3856601819,155,,3856601827,212,24.7,3856601821,56,Left,3856601823,140,55.6,3856601825,141,85.7,3856601829,213,6.1,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474364661,10,44,1,0,32,22doj4sgsocqpxw45h607udje,1,44.9,14.4,2022-10-19T19:15:41.955Z,2022-10-20T02:42:48Z,3856601987,285,,3856601985,56,Back,3856602039,233,7,,,,,,,,,,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474364643,7,44,1,0,32,6eqit8ye8aomdsrrq0hk3v7gh,0,55.1,85.6,2022-10-19T19:15:41.956Z,2022-10-20T00:42:45Z,3856601879,56,Left,3856602135,233,10,3856601881,286,,,,,,,,,,,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474364673,11,1,1,0,32,22doj4sgsocqpxw45h607udje,0,45.4,14.6,2022-10-19T19:15:42.007Z,2022-10-20T02:42:48Z,3856602051,3,,3856602063,213,5.7,3856602055,56,Right,3856602061,212,19.2,3857177983,388,,3856602057,140,60.3,3856602059,141,0.0,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474364743,8,5,1,0,34,6eqit8ye8aomdsrrq0hk3v7gh,1,40.8,101.8,2022-10-19T19:15:43.899Z,2022-10-20T00:42:59Z,3856602451,56,Back,3856602453,347,,3856602487,233,12,,,,,,,,,,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474364715,12,5,1,0,34,22doj4sgsocqpxw45h607udje,0,59.2,-1.8,2022-10-19T19:15:43.899Z,2022-10-20T00:42:59Z,3856602281,56,Right,3856602285,347,,3856602507,233,8,,,,,,,,,,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474364777,9,1,1,0,39,6eqit8ye8aomdsrrq0hk3v7gh,1,40.9,100,2022-10-19T19:15:48.643Z,2022-10-20T00:43:03Z,3856602649,140,25.3,3856602661,213,3.7,3856602653,141,85.9,3856602647,56,Back,3856602657,212,19.7,3856602641,107,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474364915,10,1,1,0,41,6eqit8ye8aomdsrrq0hk3v7gh,1,24.8,83.9,2022-10-19T19:15:51.283Z,2022-10-20T00:43:11Z,3856603429,141,26.1,3856603427,140,31.2,3857178437,178,,3856603431,212,39.9,3856603433,213,4.9,3856603435,1,,3856603423,155,,3856603425,56,Back,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474364989,11,1,1,0,50,6eqit8ye8aomdsrrq0hk3v7gh,1,36.1,26.4,2022-10-19T19:15:59.401Z,2022-10-20T00:43:19Z,3856603875,212,43.8,3857178595,178,,3856603865,155,,3856603879,1,,3856603877,213,1.4,3856603867,196,,3856603869,56,Back,3856603873,141,90.2,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,3856603871,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474365067,12,1,1,0,55,6eqit8ye8aomdsrrq0hk3v7gh,1,41.6,85.9,2022-10-19T19:16:04.635Z,2022-10-20T00:43:23Z,3857178685,178,,3856604405,213,3.9,3856604403,212,11.4,3856604401,141,74.0,3856604399,140,34.0,3856604397,56,Back,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474365135,13,1,1,1,0,6eqit8ye8aomdsrrq0hk3v7gh,1,26.1,71.4,2022-10-19T19:16:09.660Z,2022-10-20T00:43:26Z,3856604833,213,3.9,3856604831,212,20.4,3856604827,140,11.7,3857178721,178,,3856604829,141,51.2,3856604825,56,Back,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474365185,14,1,1,1,3,6eqit8ye8aomdsrrq0hk3v7gh,1,9.7,49.5,2022-10-19T19:16:12.763Z,2022-10-20T00:43:32Z,3856605145,56,Back,3857178809,178,,3856605151,212,22.9,3856605149,141,18.9,3856605147,140,18.9,3856605153,213,5.1,,,,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474365255,15,1,1,1,6,6eqit8ye8aomdsrrq0hk3v7gh,1,26.2,16.1,2022-10-19T19:16:16.072Z,2022-10-20T00:43:48Z,3856605473,155,,3856605483,212,52.7,3856605481,141,92.1,3856605475,196,,3857179015,178,,3856605487,1,,3856605485,213,1.4,3856605479,140,35.9,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,3856605477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474365347,16,1,1,1,11,6eqit8ye8aomdsrrq0hk3v7gh,1,36.7,86,2022-10-19T19:16:20.310Z,2022-10-20T00:43:52Z,3857179079,178,,3856605963,141,77.9,3856605965,212,7.4,3856605959,56,Back,3856605961,140,32.0,3856605967,213,4.0,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474365407,17,1,1,1,16,6eqit8ye8aomdsrrq0hk3v7gh,1,33.7,77.1,2022-10-19T19:16:25.426Z,2022-10-20T00:43:57Z,3857179119,178,,3856606245,140,35.5,3856606257,212,8.2,3856606239,56,Back,3856606251,141,88.8,3856606261,213,1.3,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474365445,18,1,1,1,18,6eqit8ye8aomdsrrq0hk3v7gh,0,37,91.2,2022-10-19T19:16:27.611Z,2022-10-20T00:43:59Z,3856606433,56,Center,3857179137,178,,3856606439,141,70.5,3856606441,212,26.4,3856606437,140,58.3,3856606443,213,5.7,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474477209,1160,67,1,1,19,22doj4sgsocqpxw45h607udje,1,41.2,36.5,2022-10-19T19:16:29.183Z,2022-10-20T02:42:49Z,3857228261,233,1318,,,,,,,,,,,,,,,,,,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474477207,1318,67,1,1,19,6eqit8ye8aomdsrrq0hk3v7gh,0,58.8,63.5,2022-10-19T19:16:29.184Z,2022-10-20T01:33:15Z,3857228281,233,1160,,,,,,,,,,,,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474365467,13,1,1,1,19,22doj4sgsocqpxw45h607udje,1,41.9,36.9,2022-10-19T19:16:29.214Z,2022-10-20T02:42:49Z,3856606587,213,5.8,3856606573,56,Back,3856606581,141,33.0,3856606577,140,46.7,3856606585,212,5.7,3857179227,178,,,,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474365471,14,49,1,1,21,22doj4sgsocqpxw45h607udje,1,46.7,33,2022-10-19T19:16:30.319Z,2022-10-20T00:44:09Z,,,,,,,,,,,,,,,,,,,,,,,,,1g15ehziupxnsy1kvl3pqmbc9,Y. Bissouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474365521,15,1,1,1,21,22doj4sgsocqpxw45h607udje,1,47.9,38.8,2022-10-19T19:16:31.153Z,2022-10-20T00:44:12Z,3856606887,140,60.8,3856606889,141,44.1,3857179299,178,,3856606885,56,Center,3856606891,212,14.0,3856606893,213,0.3,,,,,,,1g15ehziupxnsy1kvl3pqmbc9,Y. Bissouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474365563,16,1,1,1,25,22doj4sgsocqpxw45h607udje,1,60.5,27.7,2022-10-19T19:16:35.084Z,2022-10-20T00:44:23Z,3856607107,140,59.6,3856607113,212,10.2,3856607115,213,4.6,3856607111,141,12.8,3857179461,178,,3856607105,56,Right,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474365649,17,1,1,1,26,22doj4sgsocqpxw45h607udje,1,59.6,12.8,2022-10-19T19:16:35.882Z,2022-10-20T00:44:26Z,3857179499,178,,3856607587,213,2.7,3856607579,56,Back,3856607585,212,15.3,3856607583,141,21.9,3856607581,140,46.3,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474365721,18,1,1,1,32,22doj4sgsocqpxw45h607udje,1,46.5,24.7,2022-10-19T19:16:41.293Z,2022-10-20T00:44:29Z,3856608009,213,0.0,3856608007,212,23.5,3857179585,178,,3856608005,141,25.5,3856608003,140,68.9,3856608001,56,Center,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474365759,19,1,1,1,36,22doj4sgsocqpxw45h607udje,0,61.3,28.3,2022-10-19T19:16:46.166Z,2022-10-20T00:44:32Z,3857179619,178,,3856608207,213,1.1,3856608211,1,,3856608195,155,,3856608203,212,35.4,3856608201,141,75.4,3856608197,56,Center,3856608199,140,75.7,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474365793,19,49,1,1,39,6eqit8ye8aomdsrrq0hk3v7gh,1,25.2,29.6,2022-10-19T19:16:48.336Z,2022-10-20T00:44:38Z,,,,,,,,,,,,,,,,,,,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474365819,20,1,1,1,40,6eqit8ye8aomdsrrq0hk3v7gh,1,25.2,29.6,2022-10-19T19:16:49.765Z,2022-10-20T00:44:42Z,3857179801,178,,3856608535,56,Back,3856608537,140,30.2,3856608543,213,1.0,3856608539,141,42.7,3856608541,212,10.3,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474365853,21,1,1,1,42,6eqit8ye8aomdsrrq0hk3v7gh,1,30.9,45.3,2022-10-19T19:16:51.773Z,2022-10-20T00:44:45Z,3857179877,178,,3856608711,141,73.7,3856608713,212,20.3,3856608715,213,1.9,3856608709,140,24.9,3856608707,56,Back,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474365927,22,1,1,1,44,6eqit8ye8aomdsrrq0hk3v7gh,1,25,74.3,2022-10-19T19:16:53.983Z,2022-10-20T00:44:48Z,3856609119,141,91.4,3856609117,140,31.0,3856609115,56,Back,3857179939,178,,3856609123,213,1.1,3856609121,212,13.2,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474365987,23,1,1,1,48,6eqit8ye8aomdsrrq0hk3v7gh,1,33.7,91.4,2022-10-19T19:16:58.076Z,2022-10-20T00:44:51Z,3856609433,212,9.8,3856609435,213,3.7,3856609431,141,83.9,3856609427,56,Back,3857180043,178,,3856609429,140,25.7,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474366025,24,1,1,1,51,6eqit8ye8aomdsrrq0hk3v7gh,1,26.2,83.4,2022-10-19T19:17:00.830Z,2022-10-20T00:44:54Z,3857180109,178,,3856609619,212,20.8,3856609623,213,5.7,3856609609,56,Back,3856609615,141,67.4,3856609613,140,43.1,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474478001,1357,67,1,1,52,6eqit8ye8aomdsrrq0hk3v7gh,1,43.4,66.9,2022-10-19T19:17:02.050Z,2022-10-20T02:42:49Z,3857231661,233,1186,,,,,,,,,,,,,,,,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474477999,1186,67,1,1,52,22doj4sgsocqpxw45h607udje,0,56.6,33.1,2022-10-19T19:17:02.051Z,2022-10-20T01:38:15Z,3857231669,233,1357,,,,,,,,,,,,,,,,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474366029,25,1,1,1,52,6eqit8ye8aomdsrrq0hk3v7gh,0,43.1,67.4,2022-10-19T19:17:02.073Z,2022-10-20T02:42:50Z,3856614177,236,,3856609641,213,0.8,3856614179,233,20,3856609633,56,Back,3856609637,141,70.7,3856614183,286,,3856609639,212,3.1,3857180225,178,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,3856609635,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474366047,20,74,1,1,52,22doj4sgsocqpxw45h607udje,1,56.1,32.4,2022-10-19T19:17:02.167Z,2022-10-20T00:45:06Z,3856614197,233,25,3856614157,285,,3857180287,178,,3856609737,56,Center,,,,,,,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474366097,21,49,1,1,53,22doj4sgsocqpxw45h607udje,1,65.2,40,2022-10-19T19:17:03.206Z,2022-10-20T00:45:12Z,,,,,,,,,,,,,,,,,,,,,,,,,1g15ehziupxnsy1kvl3pqmbc9,Y. Bissouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474366113,22,1,1,1,55,22doj4sgsocqpxw45h607udje,1,63.9,43.7,2022-10-19T19:17:04.581Z,2022-10-20T00:45:16Z,3856610101,212,15.3,3857180433,178,,3856610095,56,Center,3856610103,213,1.6,3856610097,140,63.1,3856610099,141,66.1,,,,,,,1g15ehziupxnsy1kvl3pqmbc9,Y. Bissouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474366145,23,1,1,1,58,22doj4sgsocqpxw45h607udje,1,65,68.2,2022-10-19T19:17:08.278Z,2022-10-20T00:45:21Z,3856610331,212,8.2,3856610333,213,6.1,3856610329,141,66.3,3856610327,140,72.7,3856610325,56,Center,3857180485,178,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474366217,24,1,1,2,1,22doj4sgsocqpxw45h607udje,1,69.5,64.5,2022-10-19T19:17:10.375Z,2022-10-20T00:45:25Z,3856610751,212,42.1,3856610749,141,2.8,3856610755,1,,3856610753,213,4.8,3856610747,140,73.2,3857180559,178,,3856610745,56,Right,3856610743,196,,b9g4qurpll4wizajo95c406hh,H. Kane,3856610741,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474366253,25,1,1,2,5,22doj4sgsocqpxw45h607udje,1,75,8.2,2022-10-19T19:17:14.757Z,2022-10-20T00:45:28Z,3856610987,141,10.9,3856610979,56,Right,3856610983,140,89.2,3856610991,212,15.0,3857180623,178,,3856610995,213,0.1,,,,,,,31wf775s975qy3il33oora8k5,M. Doherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474366283,26,1,1,2,8,22doj4sgsocqpxw45h607udje,0,91.4,10.9,2022-10-19T19:17:17.524Z,2022-10-20T00:45:32Z,3857043505,386,,3857043503,225,,3856611115,2,,3856611121,140,92.0,3856611125,212,23.5,3856611123,141,45.4,3857180699,178,,3856611119,56,Center,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,3857043507,20,,3856611127,213,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
