id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,keyPass,qualifier/12/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2442494711,6,1,1,0,22,1pse9ta7a45pi2w2grjim70ge,1,14.6,66,2022-08-06T14:00:37.057Z,2022-08-06T21:39:29Z,3687087545,140,6.7,3687087549,212,8.3,3687087547,141,66.1,3687087543,56,Back,3687087551,213,3.1,3689401179,178,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442494817,7,1,1,0,25,1pse9ta7a45pi2w2grjim70ge,1,6.4,65.4,2022-08-06T14:00:39.347Z,2022-08-06T21:39:37Z,3687088029,56,Back,3687088033,141,4.3,3687088027,196,,3687088039,1,,3687088035,212,42.1,3689401399,178,,3687088031,140,12.6,3687088037,213,4.9,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442494911,8,1,1,0,29,1pse9ta7a45pi2w2grjim70ge,1,12.6,4.3,2022-08-06T14:00:43.467Z,2022-08-06T21:39:50Z,3687088425,212,19.6,3687088427,213,0.3,3689401863,178,,3687088421,140,30.6,3687088423,141,11.7,3687088419,56,Back,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442494915,9,4,1,0,31,1pse9ta7a45pi2w2grjim70ge,1,34.8,11.4,2022-08-06T14:00:45.755Z,2022-08-06T21:39:56Z,3687088437,56,Back,3687088439,152,,3687088435,295,,3687088433,13,,3687383611,233,6,3687383615,286,,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442495053,6,4,1,0,31,b496gs285it6bheuikox6z9mj,0,65.2,88.6,2022-08-06T14:00:45.756Z,2022-08-06T21:39:56Z,3689402039,178,,3687088951,56,Left,3687088955,285,,3687383651,233,9,3687088947,13,,3687088949,295,,3687088953,152,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442495963,10,1,1,1,9,1pse9ta7a45pi2w2grjim70ge,1,33.5,14.1,2022-08-06T14:01:23.677Z,2022-08-06T21:40:04Z,3689402267,178,,3687093085,56,Back,3687093091,212,9.9,3687093089,141,8.8,3687093081,5,,3687093087,140,42.3,3687093083,152,,3687093093,213,5.9,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442496143,11,1,1,1,11,1pse9ta7a45pi2w2grjim70ge,1,42.4,8.8,2022-08-06T14:01:26.306Z,2022-08-06T21:40:09Z,3687094069,155,,3687094073,140,92.9,3687094071,56,Center,3687094077,212,54.0,3687094075,141,23.9,3687094081,1,,3687094079,213,0.2,3689402441,178,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442496149,12,3,1,1,21,1pse9ta7a45pi2w2grjim70ge,0,97.6,4.6,2022-08-06T14:01:35.696Z,2022-08-06T21:40:32Z,3687094331,233,7,3689403417,178,,3688205269,464,,3687094103,56,Right,3687094105,286,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442496181,7,7,1,1,22,b496gs285it6bheuikox6z9mj,1,2.4,95.4,2022-08-06T14:01:36.597Z,2022-08-06T21:40:36Z,3687094233,167,,3687094283,233,12,3687094237,285,,3688205481,385,,3687094235,56,Back,3689403511,178,,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442496217,8,6,1,1,22,b496gs285it6bheuikox6z9mj,0,2.3,95.8,2022-08-06T14:01:37.258Z,2022-08-06T21:40:40Z,3687094407,73,,3687094405,56,Back,3687094515,233,13,,,,,,,,,,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442496221,13,6,1,1,22,1pse9ta7a45pi2w2grjim70ge,1,97.7,4.2,2022-08-06T14:01:37.258Z,2022-08-06T21:40:39Z,3687094429,75,,3687094427,56,Right,3687094467,233,8,,,,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497143,14,1,1,1,53,1pse9ta7a45pi2w2grjim70ge,1,99.5,0.5,2022-08-06T14:02:08.016Z,2022-08-06T21:40:45Z,3687098741,223,,3687098745,140,93.4,3689403727,178,,3687098737,6,,3687098739,155,,3687098743,56,Center,3687098747,141,56.9,3688214285,72,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,3687098753,1,3687098749,212,38.9,3687098751,213,1.7,3687098735,2,,,,,,,,,,,,,,,,,,,,,,
2442497199,15,44,1,1,55,1pse9ta7a45pi2w2grjim70ge,1,94.4,55.7,2022-08-06T14:02:10.187Z,2022-08-06T23:04:06Z,3687098987,286,,3687098985,56,Center,3687099019,233,9,,,,,,,,,,,,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497169,9,44,1,1,55,b496gs285it6bheuikox6z9mj,0,5.6,44.3,2022-08-06T14:02:10.188Z,2022-08-06T21:40:52Z,3687098851,56,Back,3687098855,285,,3687099117,233,15,,,,,,,,,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497247,16,1,1,1,56,1pse9ta7a45pi2w2grjim70ge,0,93.4,56.9,2022-08-06T14:02:10.346Z,2022-08-06T23:04:06Z,3687099193,141,44.3,3689403999,388,,3687099197,213,5.1,3687099191,140,96.8,3687099189,56,Center,3687099195,212,9.3,3687099187,3,,,,,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497255,10,61,1,1,56,b496gs285it6bheuikox6z9mj,1,3.4,49.1,2022-08-06T14:02:10.927Z,2022-08-06T21:41:40Z,3689405173,21,,3687099231,56,Back,3689404497,178,,,,,,,,,,,,,,,,,ashza2qkgnak7wb3vuz5bnzyt,D. Ings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497325,17,16,1,1,58,1pse9ta7a45pi2w2grjim70ge,1,91.9,43.1,2022-08-06T14:02:13.006Z,2022-08-06T21:41:34Z,3687109357,102,47.3,3687105441,374,2022-08-06 15:02:12.287,3687109359,103,12.0,3687109363,458,,3689404845,178,,3688217299,396,52.0,3688217297,395,1.1,3687109365,230,98.8,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,3687105433,25,3687105447,375,01:57.980,3687105435,72,,3687099631,17,3687109361,328,3687109355,133,3687099633,56,Center,3687109353,80,3687109367,231,48.7,,,,,,,,,,
2442499317,11,1,1,2,56,b496gs285it6bheuikox6z9mj,1,50.1,50,2022-08-06T14:03:10.487Z,2022-08-06T21:41:51Z,3687109457,213,2.6,3687109451,140,35.8,3687109459,279,G,3687109449,56,Back,3687109455,212,17.5,3687109453,141,63.2,3689405487,178,,,,,ashza2qkgnak7wb3vuz5bnzyt,D. Ings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442499369,12,1,1,2,58,b496gs285it6bheuikox6z9mj,1,33.5,66.2,2022-08-06T14:03:13.077Z,2022-08-06T21:41:56Z,3687109741,212,21.7,3689405585,178,,3687109737,140,39.9,3687109735,56,Back,3687109739,141,96.6,3687109743,213,1.3,,,,,,,cot71zatz9vm1hyzp5ecqhvpx,Diego Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442592897,484,1,1,3,4,b496gs285it6bheuikox6z9mj,1,55.1,95.4,2022-08-06T14:03:19.077Z,2022-08-06T21:42:07Z,3689405815,178,,3687603429,56,Left,3687603433,141,88.4,3687603431,140,56.0,3687603437,213,4.9,3687603435,212,4.9,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442499375,13,50,1,3,5,b496gs285it6bheuikox6z9mj,1,61.2,84.8,2022-08-06T14:03:20.139Z,2022-08-06T21:42:14Z,3687109915,233,18,3687109791,286,,3687109789,56,Left,,,,,,,,,,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442499381,18,7,1,3,6,1pse9ta7a45pi2w2grjim70ge,0,38.8,15.2,2022-08-06T14:03:20.387Z,2022-08-06T21:42:21Z,3687109803,285,,3689406249,178,,3687109847,233,13,3687109801,56,Back,3688219009,383,,,,,,,,,,,2ubxzcc4zioelrh0cvxnae4lx,B. Pearson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442499701,19,45,1,3,8,1pse9ta7a45pi2w2grjim70ge,0,49.2,25.8,2022-08-06T14:03:23.257Z,2022-08-06T21:42:27Z,3687111435,233,486,3687111291,285,,3687111289,56,Back,,,,,,,,,,,,,,,,efq6i6kz6ca3u91snwmptef2t,K. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442593561,486,3,1,3,8,b496gs285it6bheuikox6z9mj,1,50.8,74.2,2022-08-06T14:03:23.257Z,2022-08-06T21:42:27Z,3687606749,233,19,3689406383,178,,3687606741,56,Center,3687606743,286,,3688220195,464,,,,,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442499559,14,1,1,3,12,b496gs285it6bheuikox6z9mj,1,60.5,37.1,2022-08-06T14:03:26.448Z,2022-08-06T21:42:34Z,3689406599,178,,3687110583,213,4.7,3687110575,56,Right,3687110581,212,20.0,3687110579,141,7.7,3687110577,140,60.6,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442499681,15,1,1,3,15,b496gs285it6bheuikox6z9mj,1,60.6,8,2022-08-06T14:03:29.447Z,2022-08-06T21:42:39Z,3687111221,141,32.6,3689406739,178,,3687111225,212,18.4,3687111229,213,2.0,3687111213,56,Center,3687111217,140,53.2,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442499691,16,3,1,3,17,b496gs285it6bheuikox6z9mj,1,52.4,52.4,2022-08-06T14:03:32.256Z,2022-08-06T21:42:44Z,3687111261,286,,3688221183,465,,3687111369,233,360,3689406823,178,,3687111259,56,Center,,,,,,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442593719,360,45,1,3,17,1pse9ta7a45pi2w2grjim70ge,0,47.6,47.6,2022-08-06T14:03:32.256Z,2022-08-06T21:42:44Z,3687607587,233,16,3687607567,56,Back,3687607569,285,,,,,,,,,,,,,,,,,efq6i6kz6ca3u91snwmptef2t,K. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442499815,17,1,1,3,18,b496gs285it6bheuikox6z9mj,1,53.5,35,2022-08-06T14:03:33.196Z,2022-08-06T21:42:46Z,3687111853,56,Back,3687111861,213,2.1,3689406933,178,,3687111855,140,41.2,3687111859,212,27.2,3687111857,141,70.2,,,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442499929,18,1,1,3,22,b496gs285it6bheuikox6z9mj,1,42.9,71.4,2022-08-06T14:03:36.703Z,2022-08-06T21:42:53Z,3687112395,141,78.6,3687112387,56,Center,3687112399,213,0.3,3687112391,140,55.7,3687112397,212,14.3,3689407119,178,,,,,,,,cot71zatz9vm1hyzp5ecqhvpx,Diego Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442500075,19,1,1,3,25,b496gs285it6bheuikox6z9mj,0,56,76.8,2022-08-06T14:03:39.348Z,2022-08-06T21:42:57Z,3687113087,212,24.6,3687113081,56,Center,3687113079,155,,3687113089,213,6.0,3687113085,141,68.0,3689407211,178,,3687113083,140,78.7,,,,3vxh219sef8mooilemi8xbs9h,Philippe Coutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442500083,20,44,1,3,26,1pse9ta7a45pi2w2grjim70ge,1,22.4,33.4,2022-08-06T14:03:41.187Z,2022-08-06T23:04:06Z,3687113119,56,Back,3687113243,233,20,3687113121,285,,,,,,,,,,,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442500087,20,44,1,3,26,b496gs285it6bheuikox6z9mj,0,77.6,66.6,2022-08-06T14:03:41.188Z,2022-08-06T21:43:04Z,3687113409,233,20,3687113139,286,,3687113137,56,Center,,,,,,,,,,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442500093,21,12,1,3,26,1pse9ta7a45pi2w2grjim70ge,1,23.6,34.8,2022-08-06T14:03:41.228Z,2022-08-06T23:04:07Z,3689407557,388,,3687113177,141,40.3,3687113181,212,14.3,3687113175,140,36.7,3687113183,213,0.3,3687596151,15,,3687113173,56,Back,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442500189,22,13,1,3,28,b496gs285it6bheuikox6z9mj,1,77.4,52.8,2022-08-06T14:03:43.018Z,2022-08-06T21:43:17Z,3687113699,22,,3687114361,230,97.6,3687114357,108,,3687114359,458,,3687114363,231,49.5,3687114349,81,,3687114353,103,77.8,3687113703,56,Center,ashza2qkgnak7wb3vuz5bnzyt,D. Ings,3687114351,102,3687113885,20,,3689407705,178,,3687114355,215,3687113701,18,,,,,,,,,,,40.2,,,,,,,,,
2442500157,21,5,1,3,30,b496gs285it6bheuikox6z9mj,0,100.9,49.8,2022-08-06T14:03:45.256Z,2022-08-06T21:43:24Z,3687113525,56,Center,3687113529,346,,3687125155,233,22,,,,,,,,,,,,,,,,ashza2qkgnak7wb3vuz5bnzyt,D. Ings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442501055,22,5,1,3,30,1pse9ta7a45pi2w2grjim70ge,1,-0.9,50.2,2022-08-06T14:03:45.256Z,2022-08-06T21:43:24Z,3687125105,233,21,3687118153,346,,3687118151,56,Back,,,,,,,,,,,,,,,,12l99v9rpet6ug6n121tg6ay1,M. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442501109,23,1,1,3,58,1pse9ta7a45pi2w2grjim70ge,0,4.3,49.9,2022-08-06T14:04:12.687Z,2022-08-06T21:43:31Z,3687118433,213,0.1,3687118425,56,Center,3687118429,141,61.8,3687118427,140,69.0,3687118423,124,,3687118435,1,,3687118439,74,,3687118431,212,68.4,12l99v9rpet6ug6n121tg6ay1,M. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442501207,23,1,1,4,1,b496gs285it6bheuikox6z9mj,1,34.8,28.6,2022-08-06T14:04:16.156Z,2022-08-06T21:43:37Z,3687118967,212,13.2,3687118961,140,47.3,3687118963,141,30.5,3687118971,213,0.1,3689408319,388,,3687118957,3,,3687118959,56,Back,,,,blth4klpu88kgh73abpjlgusp,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442501221,24,61,1,4,4,b496gs285it6bheuikox6z9mj,1,47.3,30.5,2022-08-06T14:04:18.376Z,2022-08-06T21:43:57Z,3689408947,178,,3689408945,21,,3687119031,56,Back,,,,,,,,,,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442501265,25,49,1,4,5,b496gs285it6bheuikox6z9mj,1,42.6,34.6,2022-08-06T14:04:19.516Z,2022-08-06T21:44:03Z,,,,,,,,,,,,,,,,,,,,,,,,,blth4klpu88kgh73abpjlgusp,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442501387,26,1,1,4,5,b496gs285it6bheuikox6z9mj,1,42.6,34.6,2022-08-06T14:04:19.548Z,2022-08-06T21:44:09Z,3687119837,140,61.8,3689409231,178,,3687119841,141,32.3,3687119847,213,6.2,3687119845,212,20.2,3687119833,56,Center,,,,,,,blth4klpu88kgh73abpjlgusp,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442501545,27,1,1,4,9,b496gs285it6bheuikox6z9mj,1,64.5,42.1,2022-08-06T14:04:23.437Z,2022-08-06T21:44:14Z,3689409399,178,,3687120649,1,,3687120647,213,6.0,3687120645,212,33.7,3687120641,140,95.5,3687120639,56,Center,3687120643,141,29.2,3687120637,155,,4jyrztlaueae7eg18kuvxa489,L. Bailey,3688225901,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442501569,28,1,1,4,13,b496gs285it6bheuikox6z9mj,0,97.8,28.1,2022-08-06T14:04:27.307Z,2022-08-06T21:44:20Z,3687120775,141,45.5,3687120779,213,1.7,3687120777,212,11.9,3687120771,56,Center,3687120773,140,96.7,3689409653,178,,,,,,,,ashza2qkgnak7wb3vuz5bnzyt,D. Ings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442501643,24,12,1,4,13,1pse9ta7a45pi2w2grjim70ge,1,2.6,55.2,2022-08-06T14:04:28.107Z,2022-08-06T21:44:26Z,3689409799,178,,3687121171,56,Back,3687121177,212,7.0,3687121179,213,2.2,3687121175,141,63.6,3687121303,167,,3687121173,140,0.0,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442501651,25,6,1,4,15,1pse9ta7a45pi2w2grjim70ge,0,1,59,2022-08-06T14:04:29.505Z,2022-08-06T21:44:29Z,3687121421,233,29,3687121225,73,,3687121223,56,Back,,,,,,,,,,,,,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442501637,29,6,1,4,15,b496gs285it6bheuikox6z9mj,1,99,41,2022-08-06T14:04:29.505Z,2022-08-06T21:44:30Z,3687121129,56,Center,3687121339,233,25,3687121131,75,,,,,,,,,,,,,,,,,ashza2qkgnak7wb3vuz5bnzyt,D. Ings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
