id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value,qualifier/14/value
2442495435,9,1,1,0,17,48gk2hpqtsl6p9sx9kjhaydq4,0,33.3,6.5,2022-08-06T14:01:06.684Z,2022-08-06T21:57:03Z,3687090717,141,38.9,3687090721,212,38.3,3687090709,155,,3687090711,56,Center,3687090727,1,,3687090713,140,63.1,3689428917,178,,3687090725,213,0.6,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442495489,3,1,1,0,19,b9si1jn1lfxfund69e9ogcu2n,1,32.8,50.9,2022-08-06T14:01:08.336Z,2022-08-06T21:57:08Z,3687091001,140,63.6,3687091011,1,,3687091003,141,57.2,3689428979,178,,3687091005,212,32.6,3687090999,56,Center,3687090997,3,,3687091009,213,0.1,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442495501,4,49,1,0,21,b9si1jn1lfxfund69e9ogcu2n,1,63.8,56,2022-08-06T14:01:10.265Z,2022-08-06T21:57:15Z,,,,,,,,,,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442948873,809,83,1,0,22,48gk2hpqtsl6p9sx9kjhaydq4,1,35.8,49.4,2022-08-06T14:01:11.422Z,2022-08-06T22:44:33Z,3689516383,399,200600,,,,,,,,,,,,,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442495607,5,1,1,0,23,b9si1jn1lfxfund69e9ogcu2n,1,71,41.3,2022-08-06T14:01:12.504Z,2022-08-06T21:57:19Z,3687091545,213,5.1,3687091537,56,Right,3687091543,212,15.0,3687091539,140,76.2,3687091541,141,20.7,3689429159,178,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442495629,6,1,1,0,26,b9si1jn1lfxfund69e9ogcu2n,0,74.7,17.4,2022-08-06T14:01:14.888Z,2022-08-06T21:57:31Z,3687091633,140,79.5,3689429351,178,,3687091631,56,Center,3687091643,213,0.5,3687091639,212,5.8,3687091635,141,21.5,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442495671,10,49,1,0,26,48gk2hpqtsl6p9sx9kjhaydq4,1,27.8,76.9,2022-08-06T14:01:15.079Z,2022-08-06T21:57:36Z,,,,,,,,,,,,,,,,,,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442495719,11,1,1,0,28,48gk2hpqtsl6p9sx9kjhaydq4,1,27.8,76.7,2022-08-06T14:01:17.001Z,2022-08-06T21:57:45Z,3687092073,141,72.7,3687092069,140,28.8,3689429609,178,,3687092081,213,5.1,3687092065,56,Back,3687092077,212,2.9,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442495759,12,1,1,0,29,48gk2hpqtsl6p9sx9kjhaydq4,1,28.9,72.6,2022-08-06T14:01:18.056Z,2022-08-06T21:57:52Z,3687092251,140,38.6,3687092253,141,77.9,3687092249,56,Back,3689429793,178,,3687092255,212,10.8,3687092257,213,0.3,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442495835,13,1,1,0,30,48gk2hpqtsl6p9sx9kjhaydq4,1,38.7,77.8,2022-08-06T14:01:18.870Z,2022-08-06T21:58:05Z,3687092541,141,92.7,3687092543,212,10.5,3687092539,140,35.9,3687092537,56,Back,3687092545,213,1.9,3689430013,178,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442495893,14,1,1,0,34,48gk2hpqtsl6p9sx9kjhaydq4,0,37.8,93.9,2022-08-06T14:01:23.364Z,2022-08-06T21:58:16Z,3687092779,1,,3687092777,213,0.1,3687092769,56,Left,3687092775,212,35.1,3687092773,141,96.6,3689430233,178,,3687092771,140,71.2,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442495897,7,49,1,0,38,b9si1jn1lfxfund69e9ogcu2n,1,27.9,6.8,2022-08-06T14:01:26.715Z,2022-08-06T21:58:38Z,,,,,,,,,,,,,,,,,,,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442495959,8,1,1,0,38,b9si1jn1lfxfund69e9ogcu2n,1,25.9,8.5,2022-08-06T14:01:26.751Z,2022-08-06T21:58:34Z,3687093061,212,20.3,3689430637,178,,3687093063,213,2.5,3687093055,56,Back,3687093057,140,10.8,3687093059,141,27.1,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442496021,9,1,1,0,39,b9si1jn1lfxfund69e9ogcu2n,0,11.1,26.7,2022-08-06T14:01:28.580Z,2022-08-06T21:58:41Z,3687093393,56,Back,3687093391,157,,3689430835,178,,3687093397,141,17.9,3687093399,212,39.8,3687093403,1,,3687093395,140,48.6,3687093401,213,6.1,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442496083,15,1,1,0,43,48gk2hpqtsl6p9sx9kjhaydq4,0,52.3,90,2022-08-06T14:01:32.414Z,2022-08-06T21:58:48Z,3687093735,212,28.5,3687093737,213,4.7,3689430935,388,,3687093729,56,Center,3687093727,3,,3687093731,140,52.5,3687093733,141,48.1,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442496183,10,1,1,0,46,b9si1jn1lfxfund69e9ogcu2n,1,46.9,53.4,2022-08-06T14:01:35.501Z,2022-08-06T21:58:53Z,3687094243,141,84.9,3687094239,56,Back,3687094241,140,47.9,3689431001,178,,3687094247,213,1.5,3687094245,212,21.4,,,,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442496259,11,1,1,0,49,b9si1jn1lfxfund69e9ogcu2n,1,54.2,87.4,2022-08-06T14:01:37.735Z,2022-08-06T21:58:59Z,3687094605,140,62.9,3687094607,141,90.9,3687094609,212,9.4,3689431079,178,,3687094611,213,0.3,3687094603,56,Left,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442496291,12,1,1,0,52,b9si1jn1lfxfund69e9ogcu2n,1,76.2,86.5,2022-08-06T14:01:41.318Z,2022-08-06T21:59:04Z,3687094771,212,6.1,3687094773,213,0.9,3687094769,141,93.2,3689431193,178,,3687094767,140,80.0,3687094765,56,Left,,,,,,,6psklvi66inwws7buzf16yjft,Pedro Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442496429,13,1,1,0,54,b9si1jn1lfxfund69e9ogcu2n,1,80.7,93.6,2022-08-06T14:01:43.493Z,2022-08-06T21:59:11Z,3687095325,56,Left,3687095335,213,6.1,3689431319,178,,3687095327,140,90.7,3687095329,141,91.5,3687095333,212,10.6,,,,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442496457,15,1,1,0,56,b9si1jn1lfxfund69e9ogcu2n,0,91.5,93,2022-08-06T14:01:45.440Z,2022-08-06T21:59:19Z,3687095505,236,,3687095455,213,3.5,3687095453,212,3.2,3687095449,140,88.6,3687095507,233,16,3687095511,286,,3687095447,56,Left,3689431553,178,,6psklvi66inwws7buzf16yjft,Pedro Neto,3687095451,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442496411,16,74,1,0,56,48gk2hpqtsl6p9sx9kjhaydq4,1,17.8,3.5,2022-08-06T14:01:45.619Z,2022-08-06T21:59:24Z,3689431673,178,,3687095245,285,,3687095239,56,Back,3687095539,233,15,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442496735,16,5,1,0,57,b9si1jn1lfxfund69e9ogcu2n,1,84.6,101.7,2022-08-06T14:01:46.619Z,2022-08-06T21:59:26Z,3687096917,233,17,3687096827,347,,3687096825,56,Left,,,,,,,,,,,,,,,,6psklvi66inwws7buzf16yjft,Pedro Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442496439,17,5,1,0,57,48gk2hpqtsl6p9sx9kjhaydq4,0,15.4,-1.7,2022-08-06T14:01:46.619Z,2022-08-06T21:59:26Z,3687095395,347,,3687095393,56,Back,3687096991,233,16,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442496453,14,43,1,0,58,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-08-06T14:01:47.513Z,2022-08-06T14:01:52Z,3687095433,286,0,3687095819,144,3,3687095429,56,Left,,,,,,,,,,,,,,,,6psklvi66inwws7buzf16yjft,Pedro Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442496829,17,1,1,1,9,b9si1jn1lfxfund69e9ogcu2n,1,85.5,100,2022-08-06T14:01:58.674Z,2022-08-06T21:59:32Z,3687097249,213,3.3,3687097247,212,41.9,3687097245,141,91.8,3687097251,1,,3687097243,140,46.1,3687097239,107,,3687097241,56,Back,,,,9jxhgh1vhc531ho0ez5alfazu,R. Aït-Nouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442496939,18,1,1,1,13,b9si1jn1lfxfund69e9ogcu2n,1,42.6,90.2,2022-08-06T14:02:02.340Z,2022-08-06T21:59:36Z,3687097773,56,Back,3687097775,140,35.7,3689431855,178,,3687097781,213,4.3,3687097777,141,62.7,3687097779,212,20.1,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497025,19,1,1,1,16,b9si1jn1lfxfund69e9ogcu2n,1,34.2,63.3,2022-08-06T14:02:05.641Z,2022-08-06T21:59:40Z,3687098125,212,16.8,3689431943,178,,3687098127,213,1.4,3687098121,140,37.2,3687098117,56,Back,3687098123,141,87.5,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497099,20,1,1,1,19,b9si1jn1lfxfund69e9ogcu2n,0,38.2,94.2,2022-08-06T14:02:08.677Z,2022-08-06T21:59:56Z,3687098523,140,75.4,3687098533,213,6.1,3689432281,178,,3687098519,155,,3687098521,56,Left,3687098537,1,,3687098529,212,40.1,3687098525,141,80.8,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497187,18,1,1,1,22,48gk2hpqtsl6p9sx9kjhaydq4,1,24.5,18.8,2022-08-06T14:02:11.276Z,2022-08-06T22:00:01Z,3687098939,140,30.8,3687098943,141,17.1,3687098953,213,6.1,3687098933,3,,3687098949,212,6.7,3689432375,388,,3687098935,56,Back,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442761583,758,49,1,1,25,48gk2hpqtsl6p9sx9kjhaydq4,1,28.7,21.3,2022-08-06T14:02:13.945Z,2022-08-06T22:00:07Z,,,,,,,,,,,,,,,,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497213,19,1,1,1,25,48gk2hpqtsl6p9sx9kjhaydq4,0,30.5,17.3,2022-08-06T14:02:13.975Z,2022-08-06T22:00:11Z,3687099055,212,7.5,3687099059,213,1.4,3689432493,388,,3687099051,140,31.5,3687099045,3,,3687099053,141,28.2,3687099049,56,Back,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497235,21,8,1,1,26,b9si1jn1lfxfund69e9ogcu2n,1,71.6,59.4,2022-08-06T14:02:14.870Z,2022-08-06T22:00:15Z,3687099165,56,Center,3688487541,384,,3687099239,15,,3689432555,388,,,,,,,,,,,,,,1emj0rlthc8syfleox4c39kut,L. Dendoncker,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442761747,966,49,1,1,27,b9si1jn1lfxfund69e9ogcu2n,1,70.5,56.5,2022-08-06T14:02:16.110Z,2022-08-06T22:00:17Z,,,,,,,,,,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497281,22,43,1,1,28,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-08-06T14:02:16.865Z,2022-08-06T14:02:21Z,3687100045,144,49,,,,,,,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497321,23,13,1,1,28,b9si1jn1lfxfund69e9ogcu2n,1,72.1,51.2,2022-08-06T14:02:17.208Z,2022-08-06T22:00:22Z,3687099603,18,,3687101903,231,49.8,3687101897,215,,3687101887,29,,3689432701,178,,3687099605,56,Center,3687101899,108,,3687101885,73,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,3687101901,230,99.0,,3687101895,103,20.8,3687101889,55,21,3687099601,22,3687101893,102,59.3,3687100401,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497375,24,5,1,1,30,b9si1jn1lfxfund69e9ogcu2n,0,101.3,59,2022-08-06T14:02:19.134Z,2022-08-06T22:00:26Z,3687099907,346,,3687099905,56,Center,3687276499,233,136,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442531309,136,5,1,1,30,48gk2hpqtsl6p9sx9kjhaydq4,1,-1.3,41,2022-08-06T14:02:19.134Z,2022-08-06T22:00:26Z,3687276019,346,,3687276395,233,24,3687276017,56,Back,,,,,,,,,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497943,20,1,1,1,37,48gk2hpqtsl6p9sx9kjhaydq4,1,4.1,53,2022-08-06T14:02:26.171Z,2022-08-06T22:00:31Z,3687102701,140,7.7,3687277241,124,,3687277337,189,,3687102703,141,64.7,3687102699,56,Back,3687102705,212,8.8,3687277249,237,,3687102707,213,1.1,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442893525,767,1,1,1,44,48gk2hpqtsl6p9sx9kjhaydq4,1,9.8,65.4,2022-08-06T14:02:33.439Z,2022-08-06T22:00:38Z,3689208957,140,13.1,3689208959,141,84.4,3689208955,56,Back,3689433115,178,,3689208963,213,1.3,3689208961,212,13.4,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442893601,768,1,1,1,45,48gk2hpqtsl6p9sx9kjhaydq4,1,13.1,84.4,2022-08-06T14:02:34.394Z,2022-08-06T22:00:46Z,3689209337,141,72.9,3689209339,212,9.4,3689209341,213,4.1,3689209335,140,8.2,3689433397,178,,3689209333,56,Back,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442497985,21,1,1,1,49,48gk2hpqtsl6p9sx9kjhaydq4,0,9.6,90,2022-08-06T14:02:37.789Z,2022-08-06T22:00:51Z,3687102925,213,0.1,3687102917,56,Back,3687102921,141,92.6,3687102919,140,33.2,3689433543,178,,3687102923,212,24.8,3687102915,155,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442498091,25,1,1,1,51,b9si1jn1lfxfund69e9ogcu2n,0,64.1,20.6,2022-08-06T14:02:39.970Z,2022-08-06T22:00:57Z,3687103427,3,,3689433699,178,,3687103429,56,Center,3687103437,213,0.7,3687103435,212,13.8,3687103433,141,34.2,3687103431,140,73.8,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
