id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,assist,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value
2469652907,110,5,1,11,49,48gk2hpqtsl6p9sx9kjhaydq4,1,40.7,-1.2,2022-10-09T13:13:01.654Z,2022-10-09T21:25:40Z,3831589729,233,128,3831589687,347,,3831589685,56,Back,,,,,,,,,,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469652659,128,5,1,11,49,1c8m2ko0wxq1asfkuykurdr0y,0,59.3,101.2,2022-10-09T13:13:01.654Z,2022-10-09T21:25:41Z,3831589789,233,110,3831588415,347,,3831588413,56,Left,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469652995,111,1,1,12,1,48gk2hpqtsl6p9sx9kjhaydq4,1,50.2,0,2022-10-09T13:13:13.175Z,2022-10-09T21:25:47Z,3831590161,107,,3831590165,140,65.7,3831590167,141,4.6,3831590171,213,0.3,3831590163,56,Right,3831590169,212,16.8,,,,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653071,112,1,1,12,2,48gk2hpqtsl6p9sx9kjhaydq4,1,65.9,4.6,2022-10-09T13:13:14Z,2022-10-09T21:25:53Z,3831590589,213,0.9,3831590583,140,85.3,3831590581,56,Center,3831590585,141,42.1,3831590579,157,,3833786853,178,,3831590591,1,,3831590587,212,32.6,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653077,113,61,1,12,5,48gk2hpqtsl6p9sx9kjhaydq4,0,86,46.1,2022-10-09T13:13:17.214Z,2022-10-09T21:59:19Z,3833911233,388,,3831590627,56,Center,,,,,,,,,,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653113,129,61,1,12,6,1c8m2ko0wxq1asfkuykurdr0y,1,11.8,51.6,2022-10-09T13:13:18.402Z,2022-10-09T21:26:31Z,3833787753,178,,3831590809,56,Back,,,,,,,,,,,,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653139,130,49,1,12,9,1c8m2ko0wxq1asfkuykurdr0y,1,2.7,35.9,2022-10-09T13:13:20.728Z,2022-10-09T21:26:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653263,131,1,1,12,12,1c8m2ko0wxq1asfkuykurdr0y,0,8,24.8,2022-10-09T13:13:24.450Z,2022-10-09T21:26:43Z,3831591537,56,Back,3833449047,141,15.5,3833449045,140,10.3,3833449049,212,6.8,3833789425,178,,3833449051,213,5.1,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653261,114,49,1,12,14,48gk2hpqtsl6p9sx9kjhaydq4,1,91.9,83.5,2022-10-09T13:13:25.734Z,2022-10-09T21:26:50Z,,,,,,,,,,,,,,,,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653303,115,1,1,12,15,48gk2hpqtsl6p9sx9kjhaydq4,0,92.4,83.5,2022-10-09T13:13:27.416Z,2022-10-09T21:26:55Z,3831591723,141,58.4,3831591721,140,85.9,3831591725,212,18.4,3831591719,56,Center,3831591727,213,4.3,3833790035,178,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653387,132,12,1,12,16,1c8m2ko0wxq1asfkuykurdr0y,1,17.1,44.2,2022-10-09T13:13:28.545Z,2022-10-09T21:26:59Z,3833790301,178,,3831592197,56,Back,3831592203,212,8.6,3831592201,141,32.6,3831592205,213,4.3,3831592199,140,13.9,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653319,116,61,1,12,17,48gk2hpqtsl6p9sx9kjhaydq4,1,88.5,60.6,2022-10-09T13:13:28.828Z,2022-10-09T21:27:06Z,3833790731,178,,3831591807,56,Center,,,,,,,,,,,,,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470077383,892,83,1,12,19,48gk2hpqtsl6p9sx9kjhaydq4,1,80,60.6,2022-10-09T13:13:30.987Z,2022-10-09T22:00:22Z,3833914623,399,438464,,,,,,,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653393,133,61,1,12,19,1c8m2ko0wxq1asfkuykurdr0y,0,21.3,40.1,2022-10-09T13:13:31.172Z,2022-10-09T21:27:37Z,3831592223,56,Back,3833792547,178,,,,,,,,,,,,,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653503,117,1,1,12,22,48gk2hpqtsl6p9sx9kjhaydq4,1,73.4,53.1,2022-10-09T13:13:34.259Z,2022-10-09T21:27:41Z,3831592769,213,5.1,3833792165,178,,3831592763,140,79.4,3831593985,210,15,3831592765,141,30.6,3831592761,56,Center,3831592767,212,16.5,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653511,118,15,1,12,25,48gk2hpqtsl6p9sx9kjhaydq4,1,78.9,34.6,2022-10-09T13:13:37.509Z,2022-10-09T21:27:42Z,3831593223,82,,3831592809,22,,3831594061,230,99.0,3831594063,231,48.9,3831594051,102,48.2,3831594053,103,19,3833792833,178,,3831594059,147,36.1,6q6i9x4w4vcdwwmiwq8k6sixh,P. Bamford,3831594045,29,,3831593255,233,3831594057,146,3831593219,72,,134,,3831592811,18,81.2,3833449071,80,,3831594047,55,117,3831592813,56,Center,3831594055,215,,,,,,,,,,,,,,
2469653533,134,10,1,12,25,1c8m2ko0wxq1asfkuykurdr0y,1,20.1,68.7,2022-10-09T13:13:37.601Z,2022-10-09T21:27:47Z,3831592951,94,,3831593297,233,118,3831592953,56,Back,3833793173,178,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653543,119,6,1,12,27,48gk2hpqtsl6p9sx9kjhaydq4,1,79.4,32.9,2022-10-09T13:13:39.327Z,2022-10-09T21:27:53Z,3831593149,233,135,3831592993,73,,3831592991,56,Center,,,,,,,,,,,,,,,,6q6i9x4w4vcdwwmiwq8k6sixh,P. Bamford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469653573,135,6,1,12,27,1c8m2ko0wxq1asfkuykurdr0y,0,20.6,67.1,2022-10-09T13:13:39.327Z,2022-10-09T21:27:53Z,3831593111,73,,3831593109,56,Back,3831593165,233,119,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469654525,120,1,1,13,1,48gk2hpqtsl6p9sx9kjhaydq4,0,99.7,99.3,2022-10-09T13:14:12.860Z,2022-10-09T21:27:57Z,3831597975,56,Center,3831597971,155,,3833793727,178,,3831597973,224,,3831597967,2,,3831597969,6,,3831597977,140,92.0,3833449103,72,,6kih58n0fzlod6c792xpey57t,J. Harrison,3831597983,213,4.5,3831597981,212,3831597985,1,3831597979,141,46.0,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469654857,137,61,1,13,2,1c8m2ko0wxq1asfkuykurdr0y,1,9.4,62.3,2022-10-09T13:14:14.666Z,2022-10-09T21:28:10Z,3833794283,178,,3831599893,56,Back,,,,,,,,,,,,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469654745,121,1,1,13,10,48gk2hpqtsl6p9sx9kjhaydq4,1,61.4,4.7,2022-10-09T13:14:22.521Z,2022-10-09T21:28:15Z,3831599195,56,Back,3831599197,140,23.9,3831599209,213,2.8,3833794519,178,,3831599201,141,22.8,3831599205,212,41.3,3831599213,1,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469654825,122,1,1,13,17,48gk2hpqtsl6p9sx9kjhaydq4,0,26.1,24.6,2022-10-09T13:14:29.028Z,2022-10-09T21:28:20Z,3831599731,56,Center,3831599735,141,50.4,3831599729,157,,3831599737,212,61.5,3831599733,140,82.2,3833794817,178,,3831599741,1,,3831599739,213,0.3,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469654865,138,49,1,13,21,1c8m2ko0wxq1asfkuykurdr0y,1,17.5,50.6,2022-10-09T13:14:33.442Z,2022-10-09T21:28:28Z,,,,,,,,,,,,,,,,,,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469654931,139,1,1,13,21,1c8m2ko0wxq1asfkuykurdr0y,1,17.5,50.6,2022-10-09T13:14:33.520Z,2022-10-09T21:28:32Z,3831600265,141,77.4,3831600261,56,Back,3831600267,212,21.5,3833795603,178,,3831600263,140,28.3,3831600269,213,1.0,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469654943,140,3,1,13,23,1c8m2ko0wxq1asfkuykurdr0y,0,26.2,74.6,2022-10-09T13:14:35.349Z,2022-10-09T21:28:58Z,3831600439,233,123,3833449107,465,,3831600323,56,Back,3831600325,285,,3833796123,178,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469654899,123,7,1,13,23,48gk2hpqtsl6p9sx9kjhaydq4,0,73.8,25.4,2022-10-09T13:14:35.450Z,2022-10-09T21:29:02Z,3831600111,286,,3833797785,178,,3833449109,383,,3831600409,233,140,3831600109,56,Center,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470078419,904,83,1,13,26,48gk2hpqtsl6p9sx9kjhaydq4,1,71.5,23.7,2022-10-09T13:14:38.043Z,2022-10-09T22:02:17Z,3833920857,399,443661,,,,,,,,,,,,,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469655001,141,1,1,13,26,1c8m2ko0wxq1asfkuykurdr0y,1,28.4,73.5,2022-10-09T13:14:38.058Z,2022-10-09T21:29:11Z,3831600567,212,4.4,3831600561,56,Back,3831600565,141,67.1,3831600563,140,28.3,3831600571,213,4.7,3833798305,389,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469655009,142,1,1,13,26,1c8m2ko0wxq1asfkuykurdr0y,1,28.3,67.1,2022-10-09T13:14:38.464Z,2022-10-09T21:29:18Z,3831600615,56,Back,3831600629,213,0.9,3833798647,178,,3831600619,140,30.3,3831600625,212,3.5,3831600621,141,71.3,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469655057,143,1,1,13,27,1c8m2ko0wxq1asfkuykurdr0y,0,28.9,77,2022-10-09T13:14:39.567Z,2022-10-09T21:29:30Z,3831600841,140,27.4,3831600847,212,5.7,3831600839,56,Back,3833799567,389,,3831600843,141,85.1,3831600851,213,1.8,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469655031,124,49,1,13,29,48gk2hpqtsl6p9sx9kjhaydq4,1,77.3,22.1,2022-10-09T13:14:41.116Z,2022-10-09T21:29:36Z,,,,,,,,,,,,,,,,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469655091,125,15,1,13,30,48gk2hpqtsl6p9sx9kjhaydq4,1,76,23.7,2022-10-09T13:14:42.399Z,2022-10-09T21:29:40Z,3831605157,231,48.4,3831601027,56,Center,3831604231,72,,3831605145,215,,3831601025,18,,3831605149,146,81.6,3831605139,78,,3831605147,458,,4hmivvhmplqof776e9tbqg251,Rodrigo,3831604259,233,144,3831605143,103,3831605141,102,3831604239,82,,19,,3831605151,147,49.7,3833800183,178,,3831605153,230,98.8,3831601023,22,,,,,,,,,,,,29.8,,,,,
2469655123,144,10,1,13,30,1c8m2ko0wxq1asfkuykurdr0y,1,21.2,77.3,2022-10-09T13:14:42.608Z,2022-10-09T21:29:46Z,3833800579,21,,3831604299,233,125,3831601215,56,Back,3833800575,178,,3831601213,94,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469655157,126,1,1,13,33,48gk2hpqtsl6p9sx9kjhaydq4,1,75.5,28.3,2022-10-09T13:14:44.945Z,2022-10-09T21:29:56Z,3831601395,213,5.2,3831601391,141,19.1,3831601387,56,Right,3833801067,178,,3831601389,140,78.3,3831601393,212,6.9,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470078749,907,43,1,13,33,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2022-10-09T13:14:45.639Z,2022-10-09T22:03:03Z,3833923217,144,82,3833922937,178,0,,,,,,,,,,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469655195,127,1,1,13,34,48gk2hpqtsl6p9sx9kjhaydq4,1,77.1,20.4,2022-10-09T13:14:46.496Z,2022-10-09T21:30:03Z,3833801445,178,,3831601555,56,Center,3831601557,140,73.0,3831601565,213,2.1,3831601561,212,8.4,3831601559,141,31.0,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469655239,128,4,1,13,36,48gk2hpqtsl6p9sx9kjhaydq4,1,71.2,23.8,2022-10-09T13:14:48.484Z,2022-10-09T21:30:11Z,3831601813,152,,3831601887,233,145,3831601817,286,,3831601811,56,Center,3831601815,265,,3831601809,13,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469655243,145,4,1,13,36,1c8m2ko0wxq1asfkuykurdr0y,0,28.8,76.2,2022-10-09T13:14:48.485Z,2022-10-09T21:30:10Z,3831601837,13,,3831601891,233,128,3831601841,152,,3831601845,285,,3831601843,265,,3833801885,178,,3831601839,56,Back,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469655477,146,17,1,13,42,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2022-10-09T13:14:53.696Z,2022-10-09T21:30:22Z,3831603003,31,,3831603005,392,,3831603007,13,243,,,,,,,,,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469656951,129,1,1,14,40,48gk2hpqtsl6p9sx9kjhaydq4,0,71,25,2022-10-09T13:15:52.340Z,2022-10-09T21:30:27Z,3831610495,213,0.7,3831610491,141,52.5,3831610479,2,,3831610481,5,,3831610485,152,,3831610483,155,,3831610493,212,28.5,3833449157,72,,6kih58n0fzlod6c792xpey57t,J. Harrison,3833802809,178,,3831610487,56,3831828473,233,3833449155,223,,Center,,3831610489,140,149,,,,,,,,,,,,,,,,,,,,91.5,,,,,
2469656957,147,44,1,14,41,1c8m2ko0wxq1asfkuykurdr0y,1,8.2,50.8,2022-10-09T13:15:53.594Z,2022-10-09T22:27:44Z,3831610513,56,Back,3831628721,233,130,3831610515,285,,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657011,130,44,1,14,41,48gk2hpqtsl6p9sx9kjhaydq4,0,91.8,49.2,2022-10-09T13:15:53.595Z,2022-10-09T21:30:40Z,3831610783,286,,3831611029,233,147,3831610781,56,Center,,,,,,,,,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469660701,189,12,1,14,41,1c8m2ko0wxq1asfkuykurdr0y,1,8.3,48.2,2022-10-09T13:15:53.623Z,2022-10-09T22:27:45Z,3831630235,140,10.3,3833803813,388,,3831630237,141,53.0,3831630233,56,Back,3831630511,15,,3831630241,213,1.0,3831630239,212,3.9,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657019,148,44,1,14,44,1c8m2ko0wxq1asfkuykurdr0y,1,7,53.6,2022-10-09T13:15:56.051Z,2022-10-09T22:27:45Z,3831610813,56,Back,3831610949,233,194,3831610815,285,,,,,,,,,,,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469664979,194,44,1,14,44,48gk2hpqtsl6p9sx9kjhaydq4,0,93,46.4,2022-10-09T13:15:56.052Z,2022-10-09T21:30:52Z,3831653979,56,Center,3831654093,233,148,3831653983,286,,,,,,,,,,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657035,149,11,1,14,44,1c8m2ko0wxq1asfkuykurdr0y,1,6.3,54.2,2022-10-09T13:15:56.127Z,2022-10-09T22:27:45Z,3831828489,233,129,3833804815,388,,3831610867,88,,3831610865,56,Back,3833449173,378,,,,,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657051,131,43,1,14,44,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2022-10-09T13:15:56.335Z,2022-10-09T13:18:52Z,3831610985,56,Center,3831630191,144,61,,,,,,,,,,,,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657083,150,1,1,14,46,1c8m2ko0wxq1asfkuykurdr0y,1,15.9,50,2022-10-09T13:15:58.182Z,2022-10-09T21:31:02Z,3831611197,213,5.3,3831611185,140,33.6,3831611191,141,13.1,3831611193,212,31.2,3831611227,287,,3831611183,56,Back,3833805111,178,,3831611175,123,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657287,151,1,1,14,53,1c8m2ko0wxq1asfkuykurdr0y,1,39.9,19,2022-10-09T13:16:05.358Z,2022-10-09T21:31:07Z,3831612241,141,29.0,3831612245,213,2.2,3831612239,140,35.0,3831612243,212,8.5,3831612237,56,Back,3833805499,178,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657295,152,3,1,14,57,1c8m2ko0wxq1asfkuykurdr0y,0,35.8,25.5,2022-10-09T13:16:08.910Z,2022-10-09T21:31:18Z,3831612303,286,,3831612301,56,Back,3833449175,465,,3831612501,233,132,3833806321,178,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657327,132,7,1,14,57,48gk2hpqtsl6p9sx9kjhaydq4,1,64.2,74.5,2022-10-09T13:16:09.036Z,2022-10-09T21:31:25Z,3831612489,233,152,3833806829,178,,3833449181,384,,3831612453,56,Center,3831612455,285,,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657333,133,49,1,14,59,48gk2hpqtsl6p9sx9kjhaydq4,1,66.8,73.6,2022-10-09T13:16:11.109Z,2022-10-09T21:31:43Z,,,,,,,,,,,,,,,,,,,,,,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657363,134,1,1,14,59,48gk2hpqtsl6p9sx9kjhaydq4,1,66.6,73.6,2022-10-09T13:16:11.455Z,2022-10-09T21:31:49Z,3831612665,213,0.1,3831612657,56,Center,3831612661,141,74.2,3833808227,178,,3831612663,212,7.2,3831612659,140,73.4,,,,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657389,135,1,1,15,0,48gk2hpqtsl6p9sx9kjhaydq4,1,73.4,74.2,2022-10-09T13:16:12.437Z,2022-10-09T21:31:55Z,3831612801,212,6.1,3831612795,56,Center,3831612797,140,77.3,3833808395,178,,3831612803,213,5.4,3831612799,141,67.5,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657457,136,1,1,15,1,48gk2hpqtsl6p9sx9kjhaydq4,0,74.8,70.9,2022-10-09T13:16:13.052Z,2022-10-09T21:35:38Z,3831613053,140,100.0,3831613055,141,73.3,3833821393,178,,3831613051,56,Center,3831613057,212,27.5,3831613059,213,0.1,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657463,137,5,1,15,4,48gk2hpqtsl6p9sx9kjhaydq4,0,100.8,69.8,2022-10-09T13:16:16.419Z,2022-10-09T21:35:43Z,3831613091,346,,3831616185,233,153,3831613089,56,Center,,,,,,,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657823,153,5,1,15,4,1c8m2ko0wxq1asfkuykurdr0y,1,-0.8,30.2,2022-10-09T13:16:16.419Z,2022-10-09T21:35:43Z,3831614957,56,Back,3831616131,233,137,3831614959,346,,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657867,154,1,1,15,11,1c8m2ko0wxq1asfkuykurdr0y,1,3.7,43.3,2022-10-09T13:16:22.905Z,2022-10-09T21:39:30Z,3831615157,140,9.0,3831615155,56,Back,3831615153,124,,3831615161,212,16.3,3831615167,237,,3831615159,141,65.8,3831615163,213,1.2,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469666821,238,43,1,15,13,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2022-10-09T13:16:24.934Z,2022-10-09T13:24:33Z,3831667005,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470014535,922,1,1,15,14,1c8m2ko0wxq1asfkuykurdr0y,1,14.5,69.7,2022-10-09T13:16:26.631Z,2022-10-09T21:39:28Z,3833551939,141,85.9,3833551947,212,14.1,3833836637,178,,3833551933,140,22.9,3833551953,213,0.9,3833551929,56,Back,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657873,155,1,1,15,18,1c8m2ko0wxq1asfkuykurdr0y,0,18.4,91.1,2022-10-09T13:16:29.751Z,2022-10-09T21:39:26Z,3833836541,178,,3831615193,213,0.1,3831615191,212,8.7,3831615187,140,26.7,3831615185,56,Back,3831615189,141,92.0,3833449303,155,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469666799,208,61,1,15,18,48gk2hpqtsl6p9sx9kjhaydq4,1,71.7,15.3,2022-10-09T13:16:29.877Z,2022-10-09T21:39:39Z,3833837593,178,,3831663527,56,Right,,,,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657857,138,1,1,15,20,48gk2hpqtsl6p9sx9kjhaydq4,0,59.6,8.3,2022-10-09T13:16:31.988Z,2022-10-09T21:39:47Z,3831615123,56,Right,3831615129,212,10.6,3831615131,213,0.2,3831615127,141,11.4,3831615125,140,69.5,3831615121,3,,3833838229,178,,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469657913,156,1,1,15,21,1c8m2ko0wxq1asfkuykurdr0y,1,31.2,85.8,2022-10-09T13:16:33.670Z,2022-10-09T21:39:52Z,3833838479,178,,3831615369,212,7.2,3831615365,140,28.2,3831615367,141,95.4,3831615371,213,2.0,3831615363,56,Back,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
