id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/10/value,assist,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2494900751,5,8,1,0,16,avxknfz4f6ob0rv9dbnxdzde0,1,12.3,7.1,2023-01-03T19:45:28.999Z,2023-01-04T06:38:24Z,3964884637,15,,3965055183,385,,3965124615,178,,3964884635,56,Back,,,,,,,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900755,6,6,1,0,18,avxknfz4f6ob0rv9dbnxdzde0,0,10.8,7,2023-01-03T19:45:30.936Z,2023-01-04T06:38:28Z,3964884653,73,,3964884693,233,7,3964884651,56,Back,,,,,,,,,,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900753,7,6,1,0,18,hzqh7z0mdl3v7gwete66syxp,1,89.2,93,2023-01-03T19:45:30.936Z,2023-01-04T06:38:28Z,3964884675,233,6,3964884645,73,,3964884643,56,Left,,,,,,,,,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900861,8,1,1,0,39,hzqh7z0mdl3v7gwete66syxp,0,99.5,99.5,2023-01-03T19:45:52.118Z,2023-01-04T06:38:34Z,3964885201,56,Center,3964885199,223,,3964885195,6,,3965055189,20,,3964885205,141,62.7,3964885209,213,4.6,3964885197,155,,3964885193,2,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,3964885207,212,25.2,3964885203,140,96.6,3965124703,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900879,7,12,1,0,40,avxknfz4f6ob0rv9dbnxdzde0,1,4.4,29.7,2023-01-03T19:45:53.136Z,2023-01-04T06:38:46Z,3964885307,15,,3964885303,213,1.1,3965124783,388,,3964885299,141,91.7,3964885295,56,Back,3964885301,212,47.1,3964885297,140,24.4,,,,6v1o4s2acog9guff3folo1jh1,J. Vardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900905,9,1,1,0,45,hzqh7z0mdl3v7gwete66syxp,1,76.6,9.5,2023-01-03T19:45:58.009Z,2023-01-04T06:40:07Z,3964885411,213,2.8,3965125171,178,,3964885405,140,62.3,3964885409,212,16.0,3964885403,56,Right,3964885407,141,17.8,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900923,10,1,1,0,48,hzqh7z0mdl3v7gwete66syxp,0,61.7,24.8,2023-01-03T19:46:01.392Z,2023-01-04T06:40:16Z,3964885527,155,,3964885529,56,Left,3964885531,140,97.7,3964885539,1,,3964885535,212,55.3,3965125223,178,,3964885533,141,84.2,3964885537,213,0.8,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900945,8,3,1,0,53,avxknfz4f6ob0rv9dbnxdzde0,0,3.2,16.2,2023-01-03T19:46:05.995Z,2023-01-04T06:40:25Z,3965125257,178,,3964885609,285,,3964885607,56,Back,3965055207,465,,3964885655,233,11,,,,,,,,,,drwacyyicuhy3heg4j0ipqj85,Ayoze Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900943,11,7,1,0,53,hzqh7z0mdl3v7gwete66syxp,1,96.8,83.8,2023-01-03T19:46:06.223Z,2023-01-04T06:40:33Z,3965125281,21,,3965125279,178,,3965055197,385,,3964885597,167,,3964885623,233,8,3964885599,56,Left,3964885601,286,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900955,9,5,1,0,53,avxknfz4f6ob0rv9dbnxdzde0,1,-1.6,17.8,2023-01-03T19:46:06.636Z,2023-01-04T06:40:36Z,3964885671,233,12,3964885659,56,Back,3964885661,346,,,,,,,,,,,,,,,,,drwacyyicuhy3heg4j0ipqj85,Ayoze Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900949,12,5,1,0,53,hzqh7z0mdl3v7gwete66syxp,0,101.6,82.2,2023-01-03T19:46:06.636Z,2023-01-04T06:40:36Z,3964885615,56,Left,3964885677,233,9,3964885617,346,,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494900989,10,1,1,0,59,avxknfz4f6ob0rv9dbnxdzde0,1,2.8,45,2023-01-03T19:46:12.660Z,2023-01-04T11:16:50Z,3964885859,189,,3964885841,56,Back,3964885853,237,,3964885845,141,67.0,3964885839,124,,3964885849,213,1.4,3964885847,212,15.1,3964885843,140,5.0,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901019,11,1,1,1,6,avxknfz4f6ob0rv9dbnxdzde0,1,22.8,72.9,2023-01-03T19:46:19.228Z,2023-01-04T06:41:27Z,3964885999,141,92.9,3964885995,56,Back,3964886003,213,1.3,3964885997,140,27.1,3964886001,212,14.3,3965125485,178,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901035,12,1,1,1,8,avxknfz4f6ob0rv9dbnxdzde0,1,27.1,92.9,2023-01-03T19:46:20.984Z,2023-01-04T06:41:36Z,3964886071,141,95.3,3965125529,178,,3964886075,213,0.2,3964886067,56,Back,3964886069,140,35.0,3964886073,212,8.5,,,,,,,70jmsf551d1sspqnm8t5lrch5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901037,13,61,1,1,8,avxknfz4f6ob0rv9dbnxdzde0,0,35.1,95.4,2023-01-03T19:46:21.659Z,2023-01-04T06:41:45Z,3964886079,56,Back,3965125579,178,,,,,,,,,,,,,,,,,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901025,13,49,1,1,10,hzqh7z0mdl3v7gwete66syxp,1,64.1,5.2,2023-01-03T19:46:23.283Z,2023-01-04T06:41:58Z,,,,,,,,,,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901039,14,1,1,1,12,hzqh7z0mdl3v7gwete66syxp,1,56.4,2.2,2023-01-03T19:46:24.741Z,2023-01-04T06:42:07Z,3964886089,213,3.2,3964886085,141,1.4,3965125687,178,,3964886087,212,7.8,3964886081,56,Back,3964886083,140,49.0,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901043,15,43,1,1,13,hzqh7z0mdl3v7gwete66syxp,1,0,0,2023-01-03T19:46:25.763Z,2023-01-03T19:51:03Z,3964886093,56,Back,3964894277,144,61,,,,,,,,,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494902447,65,50,1,1,13,hzqh7z0mdl3v7gwete66syxp,1,53.5,3.3,2023-01-03T19:46:25.778Z,2023-01-04T06:42:18Z,3964894249,233,14,3964894185,56,Right,3964894187,286,,,,,,,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901057,14,7,1,1,13,avxknfz4f6ob0rv9dbnxdzde0,1,46.5,96.7,2023-01-03T19:46:25.835Z,2023-01-04T06:42:23Z,3964886161,56,Back,3964886185,233,65,3965125801,178,,3964886165,285,,3964886157,167,,3965055219,383,,,,,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901063,15,5,1,1,13,avxknfz4f6ob0rv9dbnxdzde0,0,50.9,101.6,2023-01-03T19:46:26.462Z,2023-01-04T06:42:28Z,3964886181,347,,3964886223,233,16,3964886179,56,Left,,,,,,,,,,,,,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901065,16,5,1,1,13,hzqh7z0mdl3v7gwete66syxp,1,49.1,-1.6,2023-01-03T19:46:26.462Z,2023-01-04T06:42:28Z,3964886203,233,15,3964886199,56,Back,3964886201,347,,,,,,,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901085,17,1,1,1,20,hzqh7z0mdl3v7gwete66syxp,1,47.9,0,2023-01-03T19:46:32.782Z,2023-01-04T06:42:33Z,3964886317,213,2.5,3964886313,141,18.1,3964886309,56,Back,3964886315,212,24.4,3964886307,107,,3964886319,1,,3964886311,140,28.6,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901097,18,1,1,1,23,hzqh7z0mdl3v7gwete66syxp,1,23.1,19.3,2023-01-03T19:46:36.162Z,2023-01-04T06:42:40Z,3964886385,141,53.6,3964886389,213,2.2,3964886383,140,7.4,3964886387,212,28.6,3965125923,178,,3964886381,56,Back,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901113,19,1,1,1,27,hzqh7z0mdl3v7gwete66syxp,1,8.1,55.7,2023-01-03T19:46:39.810Z,2023-01-04T06:42:43Z,3965125945,178,,3964886473,141,78.9,3964886469,56,Back,3964886477,213,1.3,3964886471,140,11.9,3964886475,212,16.3,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901121,20,1,1,1,29,hzqh7z0mdl3v7gwete66syxp,1,13.8,81.8,2023-01-03T19:46:42.602Z,2023-01-04T06:42:47Z,3964886531,213,0.1,3964886525,140,35.3,3965125977,178,,3964886529,212,22.6,3964886523,56,Back,3964886527,141,83.7,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901137,21,1,1,1,31,hzqh7z0mdl3v7gwete66syxp,1,35.4,83.4,2023-01-03T19:46:43.910Z,2023-01-04T06:42:59Z,3965126041,178,,3964886613,56,Back,3964886619,141,70.8,3964886615,140,32.2,3964886623,212,9.2,3964886627,213,4.3,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901151,22,1,1,1,33,hzqh7z0mdl3v7gwete66syxp,1,33.1,66,2023-01-03T19:46:46.506Z,2023-01-04T06:43:05Z,3964886685,212,22.1,3965126073,178,,3964886687,213,4.5,3964886683,141,34.4,3964886679,56,Back,3964886681,140,28.0,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901177,23,1,1,1,37,hzqh7z0mdl3v7gwete66syxp,1,28.8,29.2,2023-01-03T19:46:50.056Z,2023-01-04T06:43:12Z,3964886845,213,5.3,3964886839,140,40.6,3965126109,178,,3964886843,212,21.6,3964886837,56,Back,3964886841,141,3.1,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901181,24,1,1,1,40,hzqh7z0mdl3v7gwete66syxp,0,40,5,2023-01-03T19:46:53.333Z,2023-01-04T06:43:18Z,3964886857,141,8.0,3964886853,56,Back,3964886855,140,46.4,3964886861,213,0.3,3965126145,178,,3964886859,212,7.0,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901183,16,61,1,1,40,avxknfz4f6ob0rv9dbnxdzde0,1,68,81.7,2023-01-03T19:46:53.423Z,2023-01-04T06:43:42Z,3964886881,56,Left,3965126241,178,,,,,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901195,17,1,1,1,41,avxknfz4f6ob0rv9dbnxdzde0,1,52.3,85.5,2023-01-03T19:46:54.546Z,2023-01-04T06:43:52Z,3964886957,140,58.1,3964886959,141,97.3,3965126281,178,,3964886961,212,10.1,3964886963,213,0.9,3964886955,56,Left,,,,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901197,18,49,1,1,42,avxknfz4f6ob0rv9dbnxdzde0,1,65.7,92.6,2023-01-03T19:46:55.382Z,2023-01-04T06:44:33Z,,,,,,,,,,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901199,19,1,1,1,44,avxknfz4f6ob0rv9dbnxdzde0,0,65.7,92.6,2023-01-03T19:46:56.909Z,2023-01-04T06:44:39Z,3965126503,178,,3964886977,141,83.6,3964886969,56,Left,3964886973,140,73.9,3964886983,212,10.6,3964886987,213,5.7,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901209,25,49,1,1,45,hzqh7z0mdl3v7gwete66syxp,1,28.9,17.6,2023-01-03T19:46:57.711Z,2023-01-04T06:44:46Z,,,,,,,,,,,,,,,,,,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901211,20,45,1,1,46,avxknfz4f6ob0rv9dbnxdzde0,0,72,81.8,2023-01-03T19:46:58.781Z,2023-01-04T06:45:11Z,3964887017,56,Left,3964887019,286,,3964887173,233,26,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901233,26,3,1,1,46,hzqh7z0mdl3v7gwete66syxp,1,28,18.2,2023-01-03T19:46:58.781Z,2023-01-04T06:45:11Z,3965055227,465,,3965126617,178,,3964887155,285,,3964887157,233,20,3964887153,56,Back,,,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901237,27,3,1,1,49,hzqh7z0mdl3v7gwete66syxp,0,42.9,9.1,2023-01-03T19:47:02.524Z,2023-01-04T06:45:49Z,3964887179,286,,3965055233,465,,3964887181,211,,3965126683,178,,3964887177,56,Back,,,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901239,21,49,1,1,50,avxknfz4f6ob0rv9dbnxdzde0,1,53.8,91.1,2023-01-03T19:47:03.264Z,2023-01-04T06:45:53Z,,,,,,,,,,,,,,,,,,,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901255,22,1,1,1,51,avxknfz4f6ob0rv9dbnxdzde0,1,48.6,91.5,2023-01-03T19:47:04.520Z,2023-01-04T06:45:58Z,3964887253,56,Left,3964887257,141,85.6,3964887255,140,54.9,3964887259,212,7.7,3965126891,178,,3964887261,213,5.7,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901265,23,1,1,1,52,avxknfz4f6ob0rv9dbnxdzde0,1,54.9,85.6,2023-01-03T19:47:05.119Z,2023-01-04T06:46:03Z,3964887303,56,Back,3964887307,141,87.4,3964887305,140,46.9,3964887309,212,8.5,3964887311,213,3.0,3965126925,178,,,,,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901301,24,1,1,1,54,avxknfz4f6ob0rv9dbnxdzde0,1,46.9,87.4,2023-01-03T19:47:06.740Z,2023-01-04T06:46:06Z,3964887503,140,60.9,3964887505,141,70.6,3964887513,213,5.6,3964887509,212,18.6,3965126957,178,,3964887499,56,Center,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901311,25,1,1,1,58,avxknfz4f6ob0rv9dbnxdzde0,0,76.5,55.9,2023-01-03T19:47:11.207Z,2023-01-04T06:46:19Z,3964887559,4,,3964887541,140,90.6,3964887539,56,Center,3964887545,212,15.0,3964887547,213,0.2,3964887543,141,59.6,3965127059,178,,,,,drwacyyicuhy3heg4j0ipqj85,Ayoze Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901309,28,52,1,2,1,hzqh7z0mdl3v7gwete66syxp,1,9.5,36.8,2023-01-03T19:47:14.240Z,2023-01-04T06:46:26Z,3965055235,376,,3965127091,178,,,,,,,,,,,,,,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901391,29,1,1,2,13,hzqh7z0mdl3v7gwete66syxp,1,12.2,48.5,2023-01-03T19:47:26.343Z,2023-01-04T06:46:33Z,3965127147,178,,3964888095,212,10.8,3964888097,213,1.4,3964888093,141,64.2,3964891133,189,,3964888087,123,,3964888089,56,Back,3964888091,140,13.9,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494901403,30,1,1,2,16,hzqh7z0mdl3v7gwete66syxp,1,13.2,74.4,2023-01-03T19:47:28.907Z,2023-01-04T06:46:37Z,3964888173,213,4.3,3964888171,212,15.9,3964888169,141,52.8,3964888165,56,Back,3965127207,178,,3964888167,140,7.4,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
