id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/16/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2478974837,5,5,1,0,12,hzqh7z0mdl3v7gwete66syxp,0,39.4,-1.6,2022-10-29T16:31:05.016Z,2022-10-30T02:55:25Z,3881017103,233,7,3881017007,347,,3881017005,56,Back,,,,,,,,,,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974853,7,5,1,0,12,ehd2iemqmschhj2ec0vayztzz,1,60.6,101.6,2022-10-29T16:31:05.016Z,2022-10-30T02:55:25Z,3881017063,56,Left,3881017097,233,5,3881017065,347,,,,,,,,,,,,,,,,,374kcix9j7e1cob4uxmfncwyd,D. Calvert-Lewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974887,8,1,1,0,16,ehd2iemqmschhj2ec0vayztzz,1,61.8,100,2022-10-29T16:31:08.691Z,2022-10-30T02:55:26Z,3881017309,141,92.3,3881017303,107,,3881017313,213,3.4,3881017311,212,26.4,3881017315,1,,3881017307,140,37.3,3881017305,56,Back,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478974929,9,1,1,0,19,ehd2iemqmschhj2ec0vayztzz,1,36.7,92,2022-10-29T16:31:11.603Z,2022-10-30T02:55:26Z,3882319439,178,,3881017549,141,50.6,3881017553,213,4.7,3881017547,140,35.5,3881017545,56,Back,3881017551,212,28.2,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975043,10,1,1,0,23,ehd2iemqmschhj2ec0vayztzz,1,35.5,49.4,2022-10-29T16:31:15.321Z,2022-10-30T02:55:27Z,3881018135,140,96.1,3881018143,212,68.5,3881018127,56,Right,3881018123,155,,3881018139,141,11.9,3882319455,178,,3881018147,1,,3881018145,213,5.9,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975145,11,1,1,0,31,ehd2iemqmschhj2ec0vayztzz,1,79.1,3.4,2022-10-29T16:31:23.940Z,2022-10-30T02:55:27Z,3881018643,213,3.1,3882319461,178,,3881751411,189,,3881018639,141,4.6,3881018641,212,21.2,3881018637,140,58.9,3881018633,56,Right,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975189,12,1,1,0,35,ehd2iemqmschhj2ec0vayztzz,1,58.9,4.6,2022-10-29T16:31:27.398Z,2022-10-30T02:55:28Z,3881018943,212,30.4,3882319469,178,,3881018945,213,2.6,3881018939,141,27.1,3881018935,56,Back,3881018937,140,33.9,3881019193,189,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975229,13,1,1,0,39,ehd2iemqmschhj2ec0vayztzz,1,29.9,29.5,2022-10-29T16:31:31.868Z,2022-10-30T02:55:28Z,3881019161,141,67.8,3881019165,213,1.6,3881019157,56,Back,3881019163,212,26.0,3882319481,178,,3881019159,140,29.5,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975303,14,1,1,0,45,ehd2iemqmschhj2ec0vayztzz,0,31.7,59.6,2022-10-29T16:31:37.640Z,2022-10-30T02:55:28Z,3881019491,213,6.1,3881019483,56,Center,3881019485,140,87.9,3882319485,178,,3881019487,141,42.5,3881019481,155,,3881019493,1,,3881019489,212,60.1,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975333,6,49,1,0,49,hzqh7z0mdl3v7gwete66syxp,1,8.6,65.9,2022-10-29T16:31:41.099Z,2022-10-30T02:55:29Z,,,,,,,,,,,,,,,,,,,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975461,7,1,1,0,53,hzqh7z0mdl3v7gwete66syxp,1,12.4,65.2,2022-10-29T16:31:45.810Z,2022-10-30T02:55:30Z,3881020363,213,5.0,3881020357,140,19.0,3882319499,178,,3881020355,56,Back,3881020361,212,26.1,3881020359,141,28.2,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975491,8,1,1,0,58,hzqh7z0mdl3v7gwete66syxp,1,23.1,28.1,2022-10-29T16:31:50.766Z,2022-10-30T02:55:31Z,3881020477,141,71.8,3881020475,140,22.7,3881020473,56,Back,3881020481,213,1.6,3882319517,178,,3881020479,212,29.7,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975529,9,1,1,1,1,hzqh7z0mdl3v7gwete66syxp,1,22.7,71.8,2022-10-29T16:31:53.619Z,2022-10-30T02:55:35Z,3881020603,212,9.8,3882319561,178,,3881020599,140,32.0,3881020601,141,70.9,3881020605,213,6.2,3881020597,56,Back,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975551,10,1,1,1,2,hzqh7z0mdl3v7gwete66syxp,1,32,70.9,2022-10-29T16:31:54.402Z,2022-10-30T02:55:43Z,3881020691,56,Back,3881020695,140,31.4,3881020703,212,18.0,3882319661,178,,3881020707,213,1.6,3881020699,141,97.3,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975555,11,1,1,1,5,hzqh7z0mdl3v7gwete66syxp,0,31.4,97.3,2022-10-29T16:31:57.659Z,2022-10-30T02:55:47Z,3881020725,56,Back,3881020727,140,32.9,3881020833,286,,3882319701,178,,3881020731,212,1.8,3881020827,233,15,3881020733,213,5.8,3881020823,236,,bgc1psqiv7vagmphfl920nbah,A. Robinson,3881020729,141,96.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975565,15,74,1,1,5,ehd2iemqmschhj2ec0vayztzz,1,65.9,4.6,2022-10-29T16:31:57.689Z,2022-10-30T02:55:50Z,3881020757,285,,3881020755,56,Right,3881020863,233,11,3882319737,178,,,,,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975569,16,49,1,1,7,ehd2iemqmschhj2ec0vayztzz,1,65.9,4.6,2022-10-29T16:31:59.494Z,2022-10-30T02:55:57Z,,,,,,,,,,,,,,,,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975591,17,61,1,1,7,ehd2iemqmschhj2ec0vayztzz,0,65.8,4.1,2022-10-29T16:31:59.545Z,2022-10-30T02:56:00Z,3882319833,178,,3881020933,56,Right,,,,,,,,,,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975615,12,49,1,1,9,hzqh7z0mdl3v7gwete66syxp,1,38.2,92,2022-10-29T16:32:01.468Z,2022-10-30T02:56:04Z,,,,,,,,,,,,,,,,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975651,13,1,1,1,10,hzqh7z0mdl3v7gwete66syxp,1,36.4,89.2,2022-10-29T16:32:03.015Z,2022-10-30T02:56:07Z,3881021223,141,79.2,3882319925,178,,3881021219,56,Back,3881021225,212,16.6,3881021227,213,3.6,3881021221,140,22.0,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975705,14,1,1,1,13,hzqh7z0mdl3v7gwete66syxp,1,22.5,75.5,2022-10-29T16:32:05.991Z,2022-10-30T02:56:11Z,3882319967,178,,3881021625,56,Back,3881021627,140,8.5,3881021633,213,4.1,3881021629,141,45.9,3881021631,212,24.9,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975735,15,1,1,1,17,hzqh7z0mdl3v7gwete66syxp,1,9.8,39,2022-10-29T16:32:09.183Z,2022-10-30T02:56:15Z,3881021817,141,12.4,3881021815,140,17.8,3882320035,178,,3881021819,212,19.9,3881021821,213,5.1,3881021813,56,Back,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975765,16,1,1,1,20,hzqh7z0mdl3v7gwete66syxp,1,18.4,12.2,2022-10-29T16:32:12.671Z,2022-10-30T02:56:17Z,3881021949,140,52.5,3881021951,141,41.9,3881021955,213,0.5,3881021957,1,,3881021953,212,41.1,3882320059,178,,3881021947,56,Center,3881021945,155,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975769,17,44,1,1,23,hzqh7z0mdl3v7gwete66syxp,1,55.6,43.8,2022-10-29T16:32:15.392Z,2022-10-30T03:39:46Z,3881022001,233,18,3881021969,286,,3881021967,56,Center,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975773,18,44,1,1,23,ehd2iemqmschhj2ec0vayztzz,0,44.4,56.2,2022-10-29T16:32:15.393Z,2022-10-30T02:56:25Z,3881022017,233,17,3881021985,285,,3881021983,56,Back,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975797,18,1,1,1,23,hzqh7z0mdl3v7gwete66syxp,1,52.5,41.9,2022-10-29T16:32:15.414Z,2022-10-30T03:39:46Z,3881022107,3,,3881022115,212,12.3,3881022117,213,5.4,3881022111,140,60.2,3881022113,141,28.2,3882320111,388,,3881022109,56,Center,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975829,19,1,1,1,24,hzqh7z0mdl3v7gwete66syxp,0,60.2,28.2,2022-10-29T16:32:17.072Z,2022-10-30T02:56:30Z,3882320253,388,,3881022309,141,0.0,3881022313,213,5.1,3881022311,212,21.8,3881022307,140,67.3,3881022305,56,Right,3881022301,3,,,,,1ehvdoglquy9ldibpvajw34d1,N. Kebano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975843,19,5,1,1,28,ehd2iemqmschhj2ec0vayztzz,1,31.2,101.6,2022-10-29T16:32:20.481Z,2022-10-30T02:56:33Z,3881022353,56,Back,3881022381,233,20,3881022355,347,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478975831,20,5,1,1,28,hzqh7z0mdl3v7gwete66syxp,0,68.8,-1.6,2022-10-29T16:32:20.481Z,2022-10-30T02:56:34Z,3881022411,233,19,3881022315,56,Right,3881022317,347,,,,,,,,,,,,,,,,,1ehvdoglquy9ldibpvajw34d1,N. Kebano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478976077,20,1,1,1,39,ehd2iemqmschhj2ec0vayztzz,1,25.7,100,2022-10-29T16:32:31.700Z,2022-10-30T02:56:36Z,3881023451,212,10.7,3881023443,107,,3881024107,189,,3881023447,140,30.5,3881023445,56,Back,3881023453,213,5.2,3881023449,141,87.2,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478976089,21,1,1,1,41,ehd2iemqmschhj2ec0vayztzz,1,30.5,87.2,2022-10-29T16:32:33.225Z,2022-10-30T02:56:46Z,3881023493,140,27.5,3881023491,56,Back,3881023497,212,6.1,3881023495,141,94.8,3881023499,213,2.1,3882320433,178,,,,,,,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478976093,22,1,1,1,42,ehd2iemqmschhj2ec0vayztzz,0,27.5,94.8,2022-10-29T16:32:34.668Z,2022-10-30T02:56:51Z,3881023607,286,,3881023527,213,6.2,3881023521,140,29.1,3881023601,236,,3882320487,178,,3881023519,56,Back,3881023525,212,1.7,3881023603,233,21,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,3881023523,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478976099,21,74,1,1,42,hzqh7z0mdl3v7gwete66syxp,1,64.8,13.5,2022-10-29T16:32:34.826Z,2022-10-30T02:56:56Z,3881023547,56,Right,3881023613,233,22,3882320539,178,,3881023549,285,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478976107,22,5,1,1,44,hzqh7z0mdl3v7gwete66syxp,0,67.6,-1.2,2022-10-29T16:32:36.448Z,2022-10-30T02:56:57Z,3881023617,56,Right,3881023619,347,,3881023771,233,23,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478976121,23,5,1,1,44,ehd2iemqmschhj2ec0vayztzz,1,32.4,101.2,2022-10-29T16:32:36.448Z,2022-10-30T02:56:57Z,3881023697,56,Back,3881023699,347,,3881023715,233,22,,,,,,,,,,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478976271,24,1,1,1,55,ehd2iemqmschhj2ec0vayztzz,1,33.6,100,2022-10-29T16:32:47.700Z,2022-10-30T02:57:00Z,3881024593,140,33.4,3881024595,141,87.6,3881024597,212,9.3,3881024591,56,Back,3881024599,213,4.7,3881024589,107,,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478976281,25,1,1,1,57,ehd2iemqmschhj2ec0vayztzz,1,33.6,87.6,2022-10-29T16:32:49.270Z,2022-10-30T02:57:05Z,3881024649,141,94.4,3881024653,213,1.7,3881024647,140,33.1,3881024645,56,Back,3881024651,212,4.7,3882320635,178,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478976291,26,1,1,1,57,ehd2iemqmschhj2ec0vayztzz,1,33.1,94.4,2022-10-29T16:32:49.950Z,2022-10-30T02:57:10Z,3881024725,212,18.1,3881024727,213,3.6,3881024721,140,17.3,3881024719,56,Back,3881024723,141,83.7,3882320693,178,,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478976307,27,1,1,1,59,ehd2iemqmschhj2ec0vayztzz,1,17.3,83.7,2022-10-29T16:32:51.794Z,2022-10-30T02:57:16Z,3881024809,140,12.8,3882320727,178,,3881024815,213,4.5,3881024811,141,48.8,3881024807,56,Back,3881024813,212,24.2,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478976367,28,1,1,2,2,ehd2iemqmschhj2ec0vayztzz,1,12.8,48.8,2022-10-29T16:32:54.279Z,2022-10-30T02:57:20Z,3882320773,178,,3881025169,212,33.2,3881025173,1,,3881025163,56,Back,3881025167,141,5.8,3881025165,140,27.7,3881025171,213,5.2,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478976473,29,1,1,2,6,ehd2iemqmschhj2ec0vayztzz,1,28.5,5.8,2022-10-29T16:32:58.472Z,2022-10-30T02:57:22Z,3881025707,56,Back,3881025711,141,25.1,3882320793,178,,3881025715,213,2.0,3881025713,212,14.7,3881025709,140,22.2,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478976527,30,1,1,2,12,ehd2iemqmschhj2ec0vayztzz,1,29,45.2,2022-10-29T16:33:05.045Z,2022-10-30T02:57:26Z,3882320823,178,,3881025979,213,1.5,3881025971,56,Back,3881025977,212,21.1,3881025975,141,76.2,3881025973,140,29.9,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478976599,31,1,1,2,15,ehd2iemqmschhj2ec0vayztzz,1,28.5,73.2,2022-10-29T16:33:07.896Z,2022-10-30T02:57:29Z,3881026393,213,4.8,3881026401,1,,3881026379,140,31.3,3882320871,178,,3881026383,141,18.2,3881026389,212,37.5,3881026377,56,Back,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478976661,32,1,1,2,20,ehd2iemqmschhj2ec0vayztzz,1,31.3,18.2,2022-10-29T16:33:12.537Z,2022-10-30T02:57:33Z,3882320911,178,,3881026689,141,3.8,3881026693,213,5.5,3881026687,140,39.9,3881026685,56,Back,3881026691,212,13.3,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478976689,33,1,1,2,22,ehd2iemqmschhj2ec0vayztzz,1,39.8,4,2022-10-29T16:33:14.612Z,2022-10-30T02:57:42Z,3881026877,56,Right,3881026875,155,,3881026879,140,89.8,3881026881,141,20.8,3881026887,1,,3881026885,213,0.2,3881026883,212,53.7,3882320989,178,,8kb5h8df97ju107n9ibigo1cl,A. Iwobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478976723,23,45,1,2,27,hzqh7z0mdl3v7gwete66syxp,0,6,71.2,2022-10-29T16:33:19.622Z,2022-10-30T02:57:46Z,3881031945,233,34,3881027069,56,Back,3881027071,285,,,,,,,,,,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
