id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/16/value
2498714757,91,12,1,9,33,22doj4sgsocqpxw45h607udje,1,2.9,44.3,2023-01-19T20:09:43.594Z,2023-01-20T03:30:16Z,3984982897,140,0.0,3984982901,212,5.7,3984982899,141,38.3,3985209601,178,,3984982895,56,Back,3984982919,167,,3985209603,21,,3984982903,213,3.9,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498714759,92,6,1,9,34,22doj4sgsocqpxw45h607udje,0,4.2,38,2023-01-19T20:09:44.583Z,2023-01-20T03:30:30Z,3984982907,73,,3984982905,56,Back,3984982969,233,101,,,,,,,,,,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498714773,101,6,1,9,34,a3nyxabgsqlnqfkeg41m6tnpp,1,95.8,62,2023-01-19T20:09:44.583Z,2023-01-20T03:30:30Z,3984982965,233,92,3984982957,73,,3984982955,56,Center,,,,,,,,,,,,,,,,atzboo800gv7gic2rgvgo0kq1,E. Haaland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498714855,102,1,1,10,9,a3nyxabgsqlnqfkeg41m6tnpp,0,99.5,99.5,2023-01-19T20:10:18.805Z,2023-01-20T03:30:38Z,3984983465,140,92.4,3985209709,178,,3984983471,213,4.4,3984983469,212,27.2,3984983467,141,61.1,3985108885,72,,3984983457,6,,3984983463,56,Center,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,3984983459,155,3984983461,224,3984983455,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498714857,93,44,1,10,10,22doj4sgsocqpxw45h607udje,1,6.5,37,2023-01-19T20:10:19.772Z,2023-01-20T04:12:30Z,3984983495,233,103,3984983475,56,Back,3984983477,285,,,,,,,,,,,,,,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498714861,103,44,1,10,10,a3nyxabgsqlnqfkeg41m6tnpp,0,93.5,63,2023-01-19T20:10:19.773Z,2023-01-20T03:30:42Z,3984983493,286,,3984983521,233,93,3984983491,56,Center,,,,,,,,,,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498714863,94,12,1,10,10,22doj4sgsocqpxw45h607udje,1,5.4,35.1,2023-01-19T20:10:19.899Z,2023-01-20T04:12:30Z,3984983507,213,6.2,3984983499,56,Back,3984983501,140,15.9,3984983503,141,33.4,3984983525,15,,3985209779,388,,3984983505,212,11.1,,,,anxby26pfxpu4u5bfy9nbuvah,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498714879,95,12,1,10,11,22doj4sgsocqpxw45h607udje,1,16,33.7,2023-01-19T20:10:20.954Z,2023-01-20T03:30:59Z,3984983555,56,Center,3985209841,178,,3984983561,141,23.6,3984983563,212,40.4,3984983557,140,53.9,3984983565,213,6.1,,,,,,,dlf31m2lrfl0biop1demgvh7t,D. Kulusevski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498714895,104,1,1,10,16,a3nyxabgsqlnqfkeg41m6tnpp,1,39.3,74.8,2023-01-19T20:10:25.712Z,2023-01-20T03:31:07Z,3985209873,178,,3984983667,141,42.8,3984983663,56,Back,3984983669,212,27.1,3984983671,213,4.1,3984983665,140,23.9,,,,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498714897,105,1,1,10,23,a3nyxabgsqlnqfkeg41m6tnpp,0,27.5,48.1,2023-01-19T20:10:33.120Z,2023-01-20T03:31:10Z,3985209893,178,,3984983689,213,0.2,3984983685,141,72.6,3984983679,155,,3984983681,56,Center,3984983783,1,,3984983687,212,69.2,3984983683,140,91.5,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498714919,96,52,1,10,28,22doj4sgsocqpxw45h607udje,1,9.7,24.9,2023-01-19T20:10:38.256Z,2023-01-20T03:31:14Z,3985209903,178,,3985108983,377,,,,,,,,,,,,,,,,,,,,ombvyo6p3p5khkn91vubvpat,H. Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498714961,97,1,1,10,34,22doj4sgsocqpxw45h607udje,1,9.2,38.2,2023-01-19T20:10:44.567Z,2023-01-20T03:31:17Z,3985209927,178,,3984984029,123,,3984984043,213,1.5,3984984031,56,Back,3984984037,141,67.8,3984984033,140,9.9,3984984041,212,20.1,,,,ombvyo6p3p5khkn91vubvpat,H. Lloris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498714973,98,1,1,10,39,22doj4sgsocqpxw45h607udje,1,15,73.6,2023-01-19T20:10:49.337Z,2023-01-20T03:31:20Z,3984984115,140,23.9,3984984119,212,10.7,3984984113,56,Back,3984984121,213,5.8,3984984117,141,66.0,3985209949,178,,,,,,,,az7wa6km1zhvsb8y4mndlogyd,E. Dier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498758969,945,67,1,10,40,22doj4sgsocqpxw45h607udje,1,24.7,65.6,2023-01-19T20:10:50.135Z,2023-01-20T04:12:31Z,3985217285,233,1308,,,,,,,,,,,,,,,,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498758965,1308,67,1,10,40,a3nyxabgsqlnqfkeg41m6tnpp,0,75.3,34.4,2023-01-19T20:10:50.136Z,2023-01-20T04:03:38Z,3985217293,233,945,,,,,,,,,,,,,,,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498714985,99,1,1,10,41,22doj4sgsocqpxw45h607udje,1,21.1,68.1,2023-01-19T20:10:51.035Z,2023-01-20T03:31:23Z,3984984181,212,16.1,3984984175,56,Back,3984984183,213,2.1,3984984179,141,88.0,3984984177,140,12.8,3985209973,178,,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498714989,100,1,1,10,44,22doj4sgsocqpxw45h607udje,1,12.7,93.6,2023-01-19T20:10:53.986Z,2023-01-20T03:31:25Z,3984984195,56,Back,3984984201,212,10.9,3985209981,178,,3984984199,141,95.9,3984984197,140,23.0,3984984203,213,0.1,,,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498714993,101,1,1,10,45,22doj4sgsocqpxw45h607udje,1,23.2,95.9,2023-01-19T20:10:54.666Z,2023-01-20T03:31:37Z,3985210043,178,,3984984227,141,88.4,3984984231,212,8.0,3984984223,56,Back,3984984235,213,5.6,3984984225,140,29.1,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498714999,102,1,1,10,46,22doj4sgsocqpxw45h607udje,1,30.3,88,2023-01-19T20:10:55.818Z,2023-01-20T03:31:47Z,3984984263,212,4.4,3984984259,140,27.0,3985210109,21,,3984984261,141,84.1,3984984257,56,Back,3984984265,213,3.8,3984984269,156,,3985210107,388,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498759033,946,67,1,10,47,22doj4sgsocqpxw45h607udje,1,27.9,85.8,2023-01-19T20:10:56.728Z,2023-01-20T04:12:32Z,3985217425,233,1334,,,,,,,,,,,,,,,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498759027,1334,67,1,10,47,a3nyxabgsqlnqfkeg41m6tnpp,0,72.1,14.2,2023-01-19T20:10:56.729Z,2023-01-20T04:04:04Z,3985217429,233,946,,,,,,,,,,,,,,,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715003,103,61,1,10,47,22doj4sgsocqpxw45h607udje,0,29,87.5,2023-01-19T20:10:56.744Z,2023-01-20T04:12:32Z,3985210135,178,,3984984283,56,Back,,,,,,,,,,,,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715011,106,4,1,10,49,a3nyxabgsqlnqfkeg41m6tnpp,1,68,15.1,2023-01-19T20:10:58.921Z,2023-01-20T03:32:01Z,3984984363,13,,3984984365,294,,3984984371,286,,3984984369,152,,3984984367,56,Right,3984984393,233,104,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715015,104,4,1,10,49,22doj4sgsocqpxw45h607udje,0,32,84.9,2023-01-19T20:10:58.922Z,2023-01-20T03:32:01Z,3984984419,233,106,3984984379,294,,3984984385,285,,3985210181,388,,3984984381,56,Back,3984984377,13,,3984984383,152,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715039,107,1,1,10,55,a3nyxabgsqlnqfkeg41m6tnpp,1,62.7,19.2,2023-01-19T20:11:05.349Z,2023-01-20T03:32:08Z,3984984529,212,14.3,3984984525,140,56.6,3984984519,5,,3984984527,141,38.0,3984984521,152,,3984984523,56,Center,3984984531,213,2.0,3985210223,178,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715043,108,1,1,11,1,a3nyxabgsqlnqfkeg41m6tnpp,1,64.4,48.2,2023-01-19T20:11:10.720Z,2023-01-20T03:32:12Z,3985210245,178,,3984984557,140,70.1,3984984555,56,Center,3984984561,212,11.9,3984984559,141,33.0,3984984563,213,5.2,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715045,109,4,1,11,2,a3nyxabgsqlnqfkeg41m6tnpp,1,71.2,34.4,2023-01-19T20:11:11.895Z,2023-01-20T03:32:18Z,3984984569,13,,3984984571,56,Center,3984984577,286,,3984984573,152,,3984984621,233,105,3984984575,265,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715047,105,4,1,11,2,22doj4sgsocqpxw45h607udje,0,28.8,65.6,2023-01-19T20:11:11.896Z,2023-01-20T03:32:17Z,3984984599,152,,3984984601,265,,3984984603,285,,3984984625,233,109,3984984595,13,,3984984597,56,Back,3985210271,178,,,,,7qy1hiitksyuaa9l0irxg240l,B. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715239,110,15,1,12,0,a3nyxabgsqlnqfkeg41m6tnpp,1,75.1,39.4,2023-01-19T20:12:09.955Z,2023-01-20T03:32:24Z,3985210331,178,,3984987025,103,19,3984987035,231,50.2,3984987029,146,81.1,3984987027,458,,3984985747,26,,3984987051,233,106,3984985749,18,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,3984985751,56,3984986729,82,3984987023,102,Center,3984987031,147,3984987021,80,,41.5,48.2,3984986725,72,3984987033,230,99.1,,,,,,,,,,,,,,,,,,,,,,,,
2498715243,106,10,1,12,0,22doj4sgsocqpxw45h607udje,1,19.5,58.5,2023-01-19T20:12:10.253Z,2023-01-20T03:32:34Z,3985210393,388,,3984986735,233,110,3984985773,56,Back,3985210395,15,,3984985771,94,,3984985837,239,,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715269,111,1,1,12,3,a3nyxabgsqlnqfkeg41m6tnpp,1,73.6,49,2023-01-19T20:12:13.166Z,2023-01-20T03:32:47Z,3984985915,56,Center,3984985919,141,38.8,3985210477,178,,3984985921,212,14.4,3984985917,140,61.6,3984985923,213,3.6,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715295,112,1,1,12,7,a3nyxabgsqlnqfkeg41m6tnpp,1,55.8,37.9,2023-01-19T20:12:16.727Z,2023-01-20T03:32:50Z,3984986041,56,Back,3985210501,178,,3984986047,212,31.3,3984986043,140,26.9,3984986049,213,2.9,3984986045,141,49.0,,,,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715303,113,1,1,12,12,a3nyxabgsqlnqfkeg41m6tnpp,1,26.2,45.7,2023-01-19T20:12:22.104Z,2023-01-20T03:32:57Z,3984986105,140,27.5,3985210567,178,,3984986111,213,4.8,3984986103,56,Back,3984986107,141,21.0,3984986109,212,16.9,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715319,107,45,1,12,14,22doj4sgsocqpxw45h607udje,0,70.1,68.2,2023-01-19T20:12:24.498Z,2023-01-20T03:33:03Z,3984986287,233,114,3984986189,286,,3984986187,56,Center,,,,,,,,,,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715325,114,3,1,12,14,a3nyxabgsqlnqfkeg41m6tnpp,1,29.9,31.8,2023-01-19T20:12:24.498Z,2023-01-20T03:33:03Z,3984986211,285,,3984986209,56,Back,3984986245,233,107,3985109507,465,,3985210595,178,,,,,,,,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715343,115,1,1,12,18,a3nyxabgsqlnqfkeg41m6tnpp,1,32.8,42.7,2023-01-19T20:12:28.430Z,2023-01-20T03:33:14Z,3984986337,141,51.3,3984986339,212,5.9,3985210653,178,,3984986333,56,Back,3984986341,213,1.7,3984986335,140,32.0,,,,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715355,116,1,1,12,21,a3nyxabgsqlnqfkeg41m6tnpp,1,33.4,57.8,2023-01-19T20:12:30.705Z,2023-01-20T03:33:17Z,3985210669,178,,3984986405,212,23.3,3984986401,140,44.1,3984986407,213,1.1,3984986399,56,Back,3984986403,141,87.8,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715363,117,1,1,12,25,a3nyxabgsqlnqfkeg41m6tnpp,1,48.1,81.4,2023-01-19T20:12:34.726Z,2023-01-20T03:33:22Z,3984986465,213,4.4,3984986457,56,Back,3984986463,212,9.5,3984986459,140,45.6,3984986461,141,67.9,3985210691,178,,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715365,118,1,1,12,27,a3nyxabgsqlnqfkeg41m6tnpp,1,48.1,66.4,2023-01-19T20:12:37.059Z,2023-01-20T03:33:26Z,3984986483,212,9.4,3984986477,56,Center,3985210709,178,,3984986481,141,54.6,3984986485,213,5.3,3984986479,140,52.8,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715375,119,1,1,12,28,a3nyxabgsqlnqfkeg41m6tnpp,1,53.8,54.4,2023-01-19T20:12:37.750Z,2023-01-20T03:33:29Z,3984986549,213,2.2,3984986545,141,66.4,3984986541,56,Back,3984986547,212,10.1,3985210731,178,,3984986543,140,48.1,,,,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715377,120,1,1,12,32,a3nyxabgsqlnqfkeg41m6tnpp,1,51.8,59.7,2023-01-19T20:12:41.730Z,2023-01-20T03:33:33Z,3984986555,56,Back,3984986561,212,11.4,3984986559,141,44.0,3984986563,213,4.4,3985210759,178,,3984986557,140,48.1,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715381,121,1,1,12,35,a3nyxabgsqlnqfkeg41m6tnpp,1,53.3,36.7,2023-01-19T20:12:44.732Z,2023-01-20T03:33:36Z,3984986583,141,14.6,3985210771,178,,3984986587,213,4.9,3984986581,140,55.7,3984986579,56,Right,3984986585,212,15.2,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715391,122,1,1,12,37,a3nyxabgsqlnqfkeg41m6tnpp,1,53.5,20.7,2023-01-19T20:12:47.556Z,2023-01-20T03:33:38Z,3985210797,178,,3984986659,213,2.4,3984986655,141,39.2,3984986657,212,18.2,3984986651,56,Back,3984986653,140,41.0,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715393,123,1,1,12,42,a3nyxabgsqlnqfkeg41m6tnpp,1,44.7,55.7,2023-01-19T20:12:51.924Z,2023-01-20T03:33:41Z,3984986667,56,Back,3984986675,213,1.6,3985210811,178,,3984986671,141,85.6,3984986669,140,43.6,3984986673,212,20.4,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715397,124,1,1,12,44,a3nyxabgsqlnqfkeg41m6tnpp,1,43.2,90.8,2023-01-19T20:12:54.480Z,2023-01-20T03:33:47Z,3985210831,178,,3984986693,56,Left,3984986701,213,0.3,3984986697,141,94.5,3984986695,140,51.7,3984986699,212,9.3,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715403,125,1,1,12,46,a3nyxabgsqlnqfkeg41m6tnpp,1,43.7,80.2,2023-01-19T20:12:56.576Z,2023-01-20T03:33:52Z,3984986745,212,9.8,3984986739,56,Back,3985210865,178,,3984986743,141,66.1,3984986741,140,42.0,3984986747,213,4.5,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715405,126,4,1,12,48,a3nyxabgsqlnqfkeg41m6tnpp,1,43,66,2023-01-19T20:12:58.076Z,2023-01-20T03:33:54Z,3984986757,265,,3984986751,13,,3984986753,56,Back,3984986771,233,108,3984986759,286,,3984986755,152,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715407,108,4,1,12,48,22doj4sgsocqpxw45h607udje,0,57,34,2023-01-19T20:12:58.077Z,2023-01-20T03:33:54Z,3985210883,178,,3984986763,56,Center,3984986767,265,,3984986761,13,,3984986779,233,126,3984986765,152,,3984986769,285,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715437,127,1,1,12,57,a3nyxabgsqlnqfkeg41m6tnpp,1,45.5,68.1,2023-01-19T20:13:06.970Z,2023-01-20T03:33:56Z,3984986931,140,43.2,3985210907,178,,3984986937,213,4.5,3984986927,152,,3984986933,141,46.6,3984986941,189,,3984986925,5,,3984986929,56,Back,dqfk7czrayirrvonirtk2mk15,Rodri,3984986935,212,,,,,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715451,128,1,1,13,0,a3nyxabgsqlnqfkeg41m6tnpp,1,45.6,42.1,2023-01-19T20:13:10.221Z,2023-01-20T03:34:05Z,3984987015,213,5.2,3984987007,56,Right,3984987013,212,20.6,3984987009,140,55.0,3985210969,178,,3984987011,141,15.5,,,,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715455,129,1,1,13,4,a3nyxabgsqlnqfkeg41m6tnpp,1,55.3,17.4,2023-01-19T20:13:14.022Z,2023-01-20T03:34:07Z,3984987057,140,61.9,3984987063,213,1.0,3984987059,141,31.9,3985210977,178,,3984987061,212,12.1,3984987055,56,Center,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715457,130,1,1,13,5,a3nyxabgsqlnqfkeg41m6tnpp,0,68.7,32.5,2023-01-19T20:13:15.183Z,2023-01-20T03:34:19Z,3984987075,213,3.3,3984987067,56,Center,3985211047,178,,3984987073,212,3.7,3984987459,156,,3984987071,141,31.8,3984987069,140,65.2,,,,9ikkuxd19avliz1khcrm82gyy,J. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715459,109,61,1,13,5,22doj4sgsocqpxw45h607udje,1,35.6,70.5,2023-01-19T20:13:15.372Z,2023-01-20T03:34:22Z,3984987079,56,Back,3985211059,178,,,,,,,,,,,,,,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715467,110,49,1,13,7,22doj4sgsocqpxw45h607udje,1,33.8,57.5,2023-01-19T20:13:16.703Z,2023-01-20T03:34:27Z,,,,,,,,,,,,,,,,,,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715469,111,1,1,13,7,22doj4sgsocqpxw45h607udje,0,33.8,57.6,2023-01-19T20:13:17.464Z,2023-01-20T03:34:30Z,3984987109,141,57.6,3984987105,56,Back,3984987151,233,131,3984987107,140,34.8,3984987149,236,,3984987113,213,0.0,3984987111,212,1.1,3984987155,286,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,3985211105,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715473,131,74,1,13,7,a3nyxabgsqlnqfkeg41m6tnpp,1,63.5,40.3,2023-01-19T20:13:17.500Z,2023-01-20T03:34:33Z,3985211125,178,,3984987131,285,,3984987129,56,Center,3984987169,233,111,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715485,112,1,1,13,8,22doj4sgsocqpxw45h607udje,1,38.7,64.8,2023-01-19T20:13:18.017Z,2023-01-20T03:34:37Z,3984987191,56,Back,3984987197,212,9.8,3985211141,178,,3984987193,140,46.6,3984987199,213,5.7,3984987195,141,57.2,,,,,,,3wp8fuk07m1ph1fpmbqe7tf55,R. Bentancur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715493,113,1,1,13,10,22doj4sgsocqpxw45h607udje,1,46.6,57.2,2023-01-19T20:13:19.619Z,2023-01-20T03:34:42Z,3984987231,213,4.6,3985211157,178,,3984987223,56,Back,3984987227,141,48.4,3984987225,140,46.2,3984987229,212,6.0,,,,,,,b9g4qurpll4wizajo95c406hh,H. Kane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715535,115,4,1,13,12,22doj4sgsocqpxw45h607udje,1,46,47.1,2023-01-19T20:13:21.667Z,2023-01-20T03:34:49Z,3984987425,13,,3984987429,152,,3984987431,265,,3984997989,233,132,3984987427,56,Back,3984987433,286,,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715577,132,4,1,13,12,a3nyxabgsqlnqfkeg41m6tnpp,0,54,52.9,2023-01-19T20:13:21.668Z,2023-01-20T03:34:48Z,3984997993,233,115,3984987649,285,,3985211173,178,,3984987639,13,,3984987645,152,,3984987641,56,Center,3984987647,265,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715533,114,43,1,13,12,22doj4sgsocqpxw45h607udje,1,0,0,2023-01-19T20:13:21.932Z,2023-01-19T20:13:31Z,3984987417,141,16.4,3984987419,212,21.9,3984987413,56,Right,3984987421,213,5.1,3984987473,144,1,3984987415,140,53.2,,,,,,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715647,116,1,1,13,44,22doj4sgsocqpxw45h607udje,1,44.9,42.5,2023-01-19T20:13:53.689Z,2023-01-20T03:34:53Z,3984987997,141,27.9,3984988001,213,4.1,3984987991,152,,3984987993,56,Back,3984987999,212,11.8,3984987989,5,,3985211203,178,,3984987995,140,38.9,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
