id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2451530415,233,5,1,28,0,48gk2hpqtsl6p9sx9kjhaydq4,1,32,101.1,2022-08-27T14:28:26.387Z,2022-08-27T23:21:57Z,3735095493,347,,3735095491,56,Back,3735095627,233,236,,,,,,,,,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530371,236,5,1,28,0,e5p0ehyguld7egzhiedpdnc3w,0,68,-1.1,2022-08-27T14:28:26.387Z,2022-08-27T23:21:57Z,3735095257,56,Right,3735095259,347,,3735095685,233,233,,,,,,,,,,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530661,234,1,1,28,6,48gk2hpqtsl6p9sx9kjhaydq4,1,35.4,100,2022-08-27T14:28:32.368Z,2022-08-27T23:22:04Z,3735096847,56,Back,3735096843,107,,3735096855,141,88.1,3735096851,140,27.5,3735096865,213,4.0,3735096859,212,12.4,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530699,235,1,1,28,10,48gk2hpqtsl6p9sx9kjhaydq4,1,22.7,87.5,2022-08-27T14:28:36.209Z,2022-08-27T23:22:07Z,3735097037,56,Back,3735097043,140,5.3,3735097053,212,22.9,3737824097,178,,3735097049,141,67.1,3735097059,213,3.8,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530767,236,1,1,28,11,48gk2hpqtsl6p9sx9kjhaydq4,0,5.2,67.1,2022-08-27T14:28:37.612Z,2022-08-27T23:22:10Z,3735097547,140,55.9,3735097543,157,,3735097545,56,Center,3735097555,213,6.1,3737824209,178,,3735097551,212,53.9,3735097549,141,54.5,3735097559,1,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530791,237,1,1,28,14,e5p0ehyguld7egzhiedpdnc3w,0,39.9,43.1,2022-08-27T14:28:40.815Z,2022-08-27T23:22:13Z,3735097677,212,17.6,3735097673,140,56.3,3735097669,3,,3735097675,141,37.6,3735097671,56,Center,3735097679,213,6.1,3737824335,388,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530811,237,1,1,28,15,48gk2hpqtsl6p9sx9kjhaydq4,0,43.2,65.3,2022-08-27T14:28:41.957Z,2022-08-27T23:22:16Z,3735097785,140,61.0,3735097791,141,74.3,3737824441,178,,3735097801,213,0.3,3735097783,56,Center,3735097795,212,19.7,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530843,238,49,1,28,16,e5p0ehyguld7egzhiedpdnc3w,1,41.2,30.1,2022-08-27T14:28:43.072Z,2022-08-27T23:22:19Z,,,,,,,,,,,,,,,,,,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530897,239,1,1,28,17,e5p0ehyguld7egzhiedpdnc3w,0,41.2,30.1,2022-08-27T14:28:43.108Z,2022-08-27T23:22:23Z,3735098247,56,Center,3735098257,212,34.4,3735098253,141,35.2,3737824807,178,,3735098267,1,,3735098245,155,,3735098261,213,0.1,3735098249,140,73.8,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451530909,238,49,1,28,19,48gk2hpqtsl6p9sx9kjhaydq4,1,28.9,70.4,2022-08-27T14:28:45.486Z,2022-08-27T23:22:28Z,,,,,,,,,,,,,,,,,,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451531165,239,1,1,28,24,48gk2hpqtsl6p9sx9kjhaydq4,0,29.7,63.5,2022-08-27T14:28:50.260Z,2022-08-27T23:22:33Z,3735099689,1,,3735099681,140,68.2,3735099679,56,Center,3735099683,141,23.2,3735099677,155,,3735099685,212,48.8,3737825319,178,,3735099687,213,5.7,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451531213,240,1,1,28,26,e5p0ehyguld7egzhiedpdnc3w,1,35.3,84.9,2022-08-27T14:28:52.817Z,2022-08-27T23:22:37Z,3735099915,56,Back,3735099923,213,4.2,3735099919,141,71.3,3737825571,178,,3735099921,212,10.8,3735099917,140,30.0,3735099913,3,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451531223,241,49,1,28,28,e5p0ehyguld7egzhiedpdnc3w,1,29.5,72.2,2022-08-27T14:28:54.685Z,2022-08-27T23:22:44Z,,,,,,,,,,,,,,,,,,,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451531293,242,1,1,28,28,e5p0ehyguld7egzhiedpdnc3w,1,29.5,72.2,2022-08-27T14:28:54.728Z,2022-08-27T23:22:48Z,3735100313,212,28.1,3735100309,140,7.5,3737826213,178,,3735100307,56,Back,3735100311,141,48.7,3735100315,213,3.7,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451531373,243,1,1,28,30,e5p0ehyguld7egzhiedpdnc3w,0,7.4,48.2,2022-08-27T14:28:56.934Z,2022-08-27T23:22:51Z,3735100745,212,44.3,3735100741,141,4.9,3735100735,56,Back,3735100749,213,5.6,3737826395,178,,3735100729,157,,3735100753,1,,3735100737,140,38.9,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451531419,240,1,1,28,34,48gk2hpqtsl6p9sx9kjhaydq4,0,63.4,95.4,2022-08-27T14:29:00.371Z,2022-08-27T23:22:54Z,3735100967,213,5.6,3737826519,178,,3735100963,212,8.6,3735100957,56,Left,3735100959,140,69.8,3735100961,141,87.5,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451531479,244,1,1,28,36,e5p0ehyguld7egzhiedpdnc3w,1,29.4,19.3,2022-08-27T14:29:02.098Z,2022-08-27T23:22:57Z,3735101295,212,10.2,3737826737,178,,3735101297,213,0.5,3735101289,140,37.9,3735101285,56,Back,3735101293,141,26.5,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451531673,245,1,1,28,36,e5p0ehyguld7egzhiedpdnc3w,1,37.9,26.5,2022-08-27T14:29:02.965Z,2022-08-27T23:23:00Z,3735102325,213,5.5,3735102317,56,Right,3735102321,141,4.4,3737826913,178,,3735102319,140,52.9,3735102323,212,21.8,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451531683,246,50,1,28,42,e5p0ehyguld7egzhiedpdnc3w,1,80.6,5.2,2022-08-27T14:29:08.403Z,2022-08-27T23:23:30Z,3735102375,56,Right,3735102743,233,241,3735102379,286,,,,,,,,,,,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451531739,241,7,1,28,43,48gk2hpqtsl6p9sx9kjhaydq4,1,19.4,94.8,2022-08-27T14:29:09.826Z,2022-08-27T23:23:33Z,3735102677,285,,3735102675,56,Back,3737828761,178,,3735102701,233,246,3736453193,383,,,,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451531743,242,49,1,28,44,48gk2hpqtsl6p9sx9kjhaydq4,1,7.2,95.7,2022-08-27T14:29:10.864Z,2022-08-27T23:23:38Z,,,,,,,,,,,,,,,,,,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451531809,243,1,1,28,46,48gk2hpqtsl6p9sx9kjhaydq4,1,7.2,95.7,2022-08-27T14:29:12.458Z,2022-08-27T23:23:41Z,3735103047,56,Back,3735103053,212,16.4,3737829303,178,,3735103055,213,0.1,3735103049,140,22.8,3735103051,141,97.7,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451531895,244,1,1,28,49,48gk2hpqtsl6p9sx9kjhaydq4,0,22.9,97.7,2022-08-27T14:29:15.268Z,2022-08-27T23:23:46Z,3735103435,1,,3735103411,155,,3737829679,178,,3735103415,140,55.5,3735103431,212,35.3,3735103413,56,Left,3735103433,213,6.0,3735103429,141,84.9,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451531913,247,49,1,28,51,e5p0ehyguld7egzhiedpdnc3w,1,45.2,17.3,2022-08-27T14:29:17.481Z,2022-08-27T23:23:49Z,,,,,,,,,,,,,,,,,,,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451532067,248,1,1,28,52,e5p0ehyguld7egzhiedpdnc3w,1,45.2,17.3,2022-08-27T14:29:18.690Z,2022-08-27T23:23:53Z,3735104309,140,23.3,3735104315,213,2.4,3735104311,141,47.2,3735104307,56,Back,3735104313,212,30.7,3737830231,178,,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451532121,249,1,1,28,57,e5p0ehyguld7egzhiedpdnc3w,1,23.3,47.5,2022-08-27T14:29:23.182Z,2022-08-27T23:23:56Z,3737830467,178,,3735104677,56,Back,3735104685,213,0.9,3735104681,141,62.0,3735104679,140,30.5,3735104683,212,12.4,,,,,,,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451532223,250,1,1,28,58,e5p0ehyguld7egzhiedpdnc3w,1,30.5,62,2022-08-27T14:29:24.831Z,2022-08-27T23:24:02Z,3735105345,140,31.0,3735105349,212,21.9,3735105351,213,4.7,3735105347,141,29.8,3735105343,56,Back,3737830711,178,,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451532323,251,1,1,29,3,e5p0ehyguld7egzhiedpdnc3w,1,33.5,29.8,2022-08-27T14:29:29.397Z,2022-08-27T23:24:05Z,3735105947,140,30.4,3735105951,141,66.3,3737830839,178,,3735105959,213,1.7,3735105945,56,Back,3735105955,212,25.0,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451532391,252,1,1,29,7,e5p0ehyguld7egzhiedpdnc3w,1,26.2,66,2022-08-27T14:29:33.141Z,2022-08-27T23:24:09Z,3735106339,213,3.9,3735106331,56,Back,3737831087,178,,3735106335,141,44.3,3735106333,140,12.7,3735106337,212,20.5,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451532425,253,1,1,29,9,e5p0ehyguld7egzhiedpdnc3w,1,12.9,44.2,2022-08-27T14:29:35.734Z,2022-08-27T23:24:34Z,3735106549,56,Back,3735106551,140,25.8,3737832355,178,,3735106555,212,14.8,3735106553,141,52.8,3735106557,213,0.4,,,,,,,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451532479,254,1,1,29,10,e5p0ehyguld7egzhiedpdnc3w,1,25.8,52.8,2022-08-27T14:29:36.933Z,2022-08-27T23:24:37Z,3735106845,141,73.1,3735106851,212,14.7,3735106833,56,Back,3735106857,213,1.9,3735106837,140,21.0,3737832473,178,,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451532531,255,1,1,29,12,e5p0ehyguld7egzhiedpdnc3w,1,21,73.1,2022-08-27T14:29:38.561Z,2022-08-27T23:24:41Z,3735107133,56,Back,3735107137,141,85.1,3737832653,178,,3735107139,212,28.3,3735107135,140,46.8,3735107141,213,0.3,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451532541,246,45,1,29,15,48gk2hpqtsl6p9sx9kjhaydq4,0,57.5,19.2,2022-08-27T14:29:41.380Z,2022-08-27T23:24:44Z,3735107531,233,256,3735107175,56,Right,3735107177,285,,,,,,,,,,,,,,,,,dkwkmrmpb7rq4e660efcu5hat,D. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451532577,256,3,1,29,15,e5p0ehyguld7egzhiedpdnc3w,1,42.5,80.8,2022-08-27T14:29:41.380Z,2022-08-27T23:24:44Z,3736455643,464,,3735107493,233,246,3735107419,56,Back,3735107421,286,,3737832843,178,,,,,,,,,,,8qwpdf5jof7o6yy47v6iv11hx,L. Trossard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451532781,257,1,1,29,17,e5p0ehyguld7egzhiedpdnc3w,1,39,75.2,2022-08-27T14:29:43.879Z,2022-08-27T23:24:55Z,3735108505,1,,3735108491,155,,3735108503,213,5.5,3737833199,178,,3735108493,196,,3735108497,140,80.7,3735108501,212,63.0,3735122781,210,15,8qwpdf5jof7o6yy47v6iv11hx,L. Trossard,3735108499,141,8.6,3735108495,56,,,,,,,,,Right,1,,,,,,,,,,,,,,,,,,,,
2451532785,258,15,1,29,25,e5p0ehyguld7egzhiedpdnc3w,1,81.4,40.1,2022-08-27T14:29:51.980Z,2022-08-27T23:24:56Z,3735108531,18,,3735122847,147,48.4,3735122845,146,97.8,3735108529,22,,3737833389,178,,3735108533,56,Center,3735122805,80,,3735122829,103,16.5,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,3735122807,29,,3735122823,102,3735122833,215,3735122811,55,257,3735114309,72,,47.4,,3735114379,233,247,,,,,,,,,,,,,,,,,
2451532789,247,10,1,29,26,48gk2hpqtsl6p9sx9kjhaydq4,1,1,51.5,2022-08-27T14:29:52.554Z,2022-08-27T23:24:58Z,3735108559,182,,3736457109,377,,3735108561,56,Back,3735114405,233,258,3735110187,174,,3735108557,178,,,,,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451533091,248,12,1,29,28,48gk2hpqtsl6p9sx9kjhaydq4,1,14.6,61.2,2022-08-27T14:29:54.384Z,2022-08-27T23:25:04Z,3737833729,389,,3735110143,141,93.3,3735110147,213,0.9,3735110141,140,31.7,3735110145,212,28.3,3735110139,56,Back,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451533045,259,1,1,29,34,e5p0ehyguld7egzhiedpdnc3w,1,75.6,14.9,2022-08-27T14:30:00.127Z,2022-08-27T23:25:08Z,3737834023,178,,3735109897,141,29.6,3735109901,213,2.1,3735109893,56,Center,3735109895,140,69.5,3735109899,212,11.9,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451533229,260,1,1,29,36,e5p0ehyguld7egzhiedpdnc3w,1,70,28.9,2022-08-27T14:30:02.477Z,2022-08-27T23:25:16Z,3737834371,178,,3735110913,56,Left,3735110917,141,83.4,3735110921,213,1.1,3735110911,155,,3735110919,212,42.6,3735110915,140,90.1,3735110923,1,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451533237,261,3,1,29,42,e5p0ehyguld7egzhiedpdnc3w,0,88.4,91.4,2022-08-27T14:30:08.541Z,2022-08-27T23:25:22Z,3735110967,286,,3737834675,178,,3735111191,233,249,3735110965,56,Left,3736458941,464,,,,,,,,,,,8qwpdf5jof7o6yy47v6iv11hx,L. Trossard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451533265,249,7,1,29,42,48gk2hpqtsl6p9sx9kjhaydq4,0,11.6,8.6,2022-08-27T14:30:08.774Z,2022-08-27T23:25:27Z,3737834931,178,,3736459281,385,,3735111165,233,261,3735111105,285,,3735111103,56,Back,,,,,,,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451533379,262,1,1,29,45,e5p0ehyguld7egzhiedpdnc3w,1,70.1,88.2,2022-08-27T14:30:11.446Z,2022-08-27T23:25:30Z,3735111709,140,76.2,3735111713,212,11.2,3735111715,213,5.3,3735111707,56,Center,3735111711,141,74.7,3737835125,178,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451533391,263,50,1,29,46,e5p0ehyguld7egzhiedpdnc3w,1,73,72,2022-08-27T14:30:12.705Z,2022-08-27T23:25:33Z,3735111769,56,Center,3735112169,233,250,3735111771,286,,,,,,,,,,,,,,,,,87g6qlasqe627i5g7ir30j2sp,P. Estupiñán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451533433,250,7,1,29,47,48gk2hpqtsl6p9sx9kjhaydq4,0,27,28,2022-08-27T14:30:13.161Z,2022-08-27T23:25:36Z,3737835441,178,,3735112045,285,,3735112117,233,263,3736460121,385,,3735112041,56,Back,,,,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451533525,264,1,1,29,49,e5p0ehyguld7egzhiedpdnc3w,1,65.7,62.6,2022-08-27T14:30:16.001Z,2022-08-27T23:25:49Z,3735112543,141,41.8,3735112547,213,3.8,3735112541,140,48.0,3735112545,212,23.4,3737835879,178,,3735112539,56,Back,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451533649,265,1,1,29,51,e5p0ehyguld7egzhiedpdnc3w,1,48,41.8,2022-08-27T14:30:17.430Z,2022-08-27T23:25:52Z,3735113195,56,Right,3735113207,213,5.2,3735113199,140,62.6,3735113201,141,3.8,3737835943,178,,3735113205,212,30.0,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451533747,266,1,1,29,56,e5p0ehyguld7egzhiedpdnc3w,0,68.1,4.4,2022-08-27T14:30:22.596Z,2022-08-27T23:25:59Z,3735113733,212,25.6,3735113729,140,92.4,3735113731,141,1.6,3735113727,56,Right,3737836261,178,,3735113735,213,6.2,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451533759,251,49,1,29,59,48gk2hpqtsl6p9sx9kjhaydq4,1,7.9,94.7,2022-08-27T14:30:25.615Z,2022-08-27T23:26:14Z,,,,,,,,,,,,,,,,,,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452067563,1471,43,1,29,59,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2022-08-27T14:30:25.649Z,2022-08-28T00:15:21Z,3738018923,144,82,3738018565,178,0,,,,,,,,,,,,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451533883,252,1,1,30,2,48gk2hpqtsl6p9sx9kjhaydq4,1,6.7,91.5,2022-08-27T14:30:28.844Z,2022-08-27T22:48:24Z,3735114527,56,Back,3735114535,213,5.8,3735114531,141,83.9,3737720949,178,,3735114533,212,11.1,3735114529,140,16.1,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451534039,253,1,1,30,4,48gk2hpqtsl6p9sx9kjhaydq4,1,16.1,83.9,2022-08-27T14:30:30.325Z,2022-08-27T22:48:27Z,3735115373,212,13.2,3735115369,140,28.6,3737721201,178,,3735115367,56,Back,3735115375,213,0.1,3735115371,141,85.4,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451536273,258,50,1,30,5,48gk2hpqtsl6p9sx9kjhaydq4,1,35.5,78.6,2022-08-27T14:30:31.220Z,2022-08-27T22:48:39Z,3735128743,56,Back,3735128745,286,,3737431071,233,273,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451536679,273,7,1,30,5,e5p0ehyguld7egzhiedpdnc3w,1,64.5,21.4,2022-08-27T14:30:31.441Z,2022-08-27T22:48:43Z,3735129753,56,Center,3736462667,383,,3737721875,178,,3737431051,233,258,3735129755,285,,,,,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452036999,1001,67,1,30,6,48gk2hpqtsl6p9sx9kjhaydq4,1,29.2,71.8,2022-08-27T14:30:32.274Z,2022-08-28T00:25:18Z,3737851283,233,845,,,,,,,,,,,,,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452036987,845,67,1,30,6,e5p0ehyguld7egzhiedpdnc3w,0,70.8,28.2,2022-08-27T14:30:32.275Z,2022-08-27T23:30:48Z,3737851297,233,1001,,,,,,,,,,,,,,,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451533947,267,43,1,30,6,e5p0ehyguld7egzhiedpdnc3w,1,0,0,2022-08-27T14:30:32.327Z,2022-08-27T17:46:33Z,3735114893,213,0.9,3735114881,56,Center,3735114887,141,31.3,3736465827,144,1,3735114891,212,3.7,3735114883,140,73.5,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451534051,254,1,1,30,6,48gk2hpqtsl6p9sx9kjhaydq4,0,25.6,71.9,2022-08-27T14:30:32.341Z,2022-08-28T00:25:18Z,3735130815,140,45.0,3737722427,178,,3735130817,141,75.4,3735130821,212,20.5,3735130825,213,0.1,3735115445,56,Back,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451534007,268,49,1,30,8,e5p0ehyguld7egzhiedpdnc3w,1,57.4,28.4,2022-08-27T14:30:34.406Z,2022-08-27T22:49:02Z,,,,,,,,,,,,,,,,,,,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451534069,269,1,1,30,8,e5p0ehyguld7egzhiedpdnc3w,1,57.4,28.4,2022-08-27T14:30:34.540Z,2022-08-27T22:49:06Z,3735115531,141,29.2,3735115535,213,0.1,3735115527,140,65.9,3737723025,178,,3735115533,212,8.9,3735115525,56,Center,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451534083,270,50,1,30,10,e5p0ehyguld7egzhiedpdnc3w,1,67.8,22,2022-08-27T14:30:37.083Z,2022-08-27T22:49:18Z,3735115887,233,255,3735115575,56,Center,3735115579,286,,,,,,,,,,,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451534125,255,7,1,30,11,48gk2hpqtsl6p9sx9kjhaydq4,0,32.2,78,2022-08-27T14:30:37.215Z,2022-08-27T22:49:23Z,3737724045,178,,3735115835,285,,3735115865,233,270,3736468199,383,,3735115831,56,Back,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451534105,271,61,1,30,11,e5p0ehyguld7egzhiedpdnc3w,1,66.1,26,2022-08-27T14:30:37.371Z,2022-08-27T22:49:41Z,3737724941,178,,3735115703,56,Center,,,,,,,,,,,,,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451534185,256,61,1,30,11,48gk2hpqtsl6p9sx9kjhaydq4,1,30.8,83.9,2022-08-27T14:30:37.619Z,2022-08-27T22:49:47Z,3737725165,178,,3735116105,56,Back,,,,,,,,,,,,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451543111,302,50,1,30,11,e5p0ehyguld7egzhiedpdnc3w,1,69.6,16.6,2022-08-27T14:30:37.988Z,2022-08-27T22:50:04Z,3735165557,233,277,3735164263,286,,3735164255,56,Right,,,,,,,,,,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451541873,277,7,1,30,12,48gk2hpqtsl6p9sx9kjhaydq4,0,30.4,83.4,2022-08-27T14:30:38.091Z,2022-08-27T22:50:10Z,3735157611,56,Back,3735157613,285,,3735165487,233,302,3737726429,389,,3736470571,383,,,,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
