id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2481846017,500,1,1,0,8,a3nyxabgsqlnqfkeg41m6tnpp,0,31.6,96.6,2022-11-05T15:00:32.328Z,2022-11-05T21:55:35Z,3897616541,178,,3896088061,140,29.1,3896088069,213,3.3,3896088063,141,96.0,3896088065,212,2.7,3896088059,56,Back,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481846323,274,61,1,0,8,hzqh7z0mdl3v7gwete66syxp,1,65.8,3.5,2022-11-05T15:00:32.437Z,2022-11-05T21:55:39Z,3897616655,178,,3896089657,56,Right,,,,,,,,,,,,,,,,,,,dlpk0a4jgiswcm2r75uh1czpx,H. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481846501,501,1,1,0,11,a3nyxabgsqlnqfkeg41m6tnpp,0,26.5,91.2,2022-11-05T15:00:34.836Z,2022-11-05T21:55:44Z,3897616817,178,,3896090607,212,20.4,3896090609,213,5.9,3896090601,56,Back,3896090605,141,81.1,3896090599,155,,3896090603,140,44.8,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481758509,3,43,1,0,11,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-11-05T15:00:35.318Z,2022-11-05T15:00:45Z,3895634897,212,17.7,3895635157,144,1,3895634899,213,2.7,3895634891,56,Back,3895634893,140,34.6,3895634895,141,60.2,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481758939,11,43,1,0,11,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-11-05T15:00:59.376Z,2022-11-05T15:01:01Z,3895636785,144,70,3895636661,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481846713,275,1,1,0,13,hzqh7z0mdl3v7gwete66syxp,0,54.6,33.3,2022-11-05T15:00:36.608Z,2022-11-05T21:55:50Z,3896091763,3,,3896091777,213,0.6,3896091765,56,Center,3896091773,212,13.5,3897616949,388,,3896091769,141,44.2,3896091767,140,65.4,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481758465,3,43,1,0,15,a3nyxabgsqlnqfkeg41m6tnpp,1,0,0,2022-11-05T15:00:39.172Z,2022-11-05T15:00:41Z,3895634831,144,70,3895634707,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481758537,4,43,1,0,18,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-11-05T15:00:41.511Z,2022-11-05T15:00:44Z,3895635003,140,76.2,3895635011,1,0,3895634999,155,0,3895635005,141,16.7,3895635099,144,1,3895635001,56,Right,3895635009,213,5.7,3895635007,212,52.8,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481847009,502,1,1,0,19,a3nyxabgsqlnqfkeg41m6tnpp,1,30.3,23.3,2022-11-05T15:00:42.675Z,2022-11-05T21:55:53Z,3896093193,56,Back,3896093195,140,22.7,3896093203,213,2.6,3896093201,212,9.1,3896093197,141,29.6,3897617015,178,,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481759099,8,1,1,0,24,a3nyxabgsqlnqfkeg41m6tnpp,1,21.1,38.3,2022-11-05T15:00:47.602Z,2022-11-05T21:55:57Z,3895637351,56,Back,3895637357,212,25.2,3895637359,213,1.5,3897617151,178,,3895637355,141,75.4,3895637353,140,21.9,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481759137,9,1,1,0,33,a3nyxabgsqlnqfkeg41m6tnpp,1,38.5,64.3,2022-11-05T15:00:56.868Z,2022-11-05T21:56:00Z,3897617213,178,,3895637585,141,29.1,3895637583,140,36.1,3895637581,56,Back,3895637589,213,4.6,3895637587,212,24.1,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481759191,10,1,1,0,35,a3nyxabgsqlnqfkeg41m6tnpp,1,33.3,33.5,2022-11-05T15:00:59.441Z,2022-11-05T21:56:04Z,3895637869,213,1.6,3895637867,212,21.8,3897617347,178,,3895637859,56,Back,3895637865,141,65.5,3895637863,140,32.0,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481759195,11,1,1,0,38,a3nyxabgsqlnqfkeg41m6tnpp,1,35.6,74.4,2022-11-05T15:01:02.346Z,2022-11-05T21:56:08Z,3895637891,140,42.4,3895637897,213,0.9,3895637889,56,Back,3895637895,212,12.2,3895637893,141,89.0,3897617423,178,,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481759251,12,1,1,0,40,a3nyxabgsqlnqfkeg41m6tnpp,1,36.2,81.5,2022-11-05T15:01:04.010Z,2022-11-05T21:56:12Z,3897617493,178,,3895638121,56,Back,3895638129,213,0.7,3895638127,212,16.8,3895638123,140,48.6,3895638125,141,97.1,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481759297,13,1,1,0,42,a3nyxabgsqlnqfkeg41m6tnpp,1,47.5,96.5,2022-11-05T15:01:05.983Z,2022-11-05T21:56:16Z,3895638403,140,35.9,3895638405,141,90.6,3895638407,212,12.8,3895638409,213,3.5,3897617563,178,,3895638401,56,Back,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481759373,14,1,1,0,44,a3nyxabgsqlnqfkeg41m6tnpp,1,33.9,89.7,2022-11-05T15:01:08.491Z,2022-11-05T21:56:20Z,3895638757,141,69.4,3895638759,212,15.3,3897617653,178,,3895638761,213,4.3,3895638755,140,27.7,3895638753,56,Back,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481759505,15,1,1,0,49,a3nyxabgsqlnqfkeg41m6tnpp,1,33.4,70,2022-11-05T15:01:13.223Z,2022-11-05T21:56:25Z,3895639343,141,75.2,3895639339,56,Back,3895639345,212,5.3,3897617729,178,,3895639347,213,0.7,3895639341,140,37.1,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481759691,16,1,1,0,52,a3nyxabgsqlnqfkeg41m6tnpp,1,43,71.3,2022-11-05T15:01:15.742Z,2022-11-05T21:56:29Z,3895640213,212,32.8,3895640207,56,Left,3895640209,140,69.4,3895640215,213,0.6,3897617797,178,,3895640205,155,,3895640211,141,97.1,3895640217,1,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481759713,17,1,1,0,57,a3nyxabgsqlnqfkeg41m6tnpp,0,68.2,96.6,2022-11-05T15:01:21.395Z,2022-11-05T21:56:32Z,3897617851,178,,3895640303,140,77.0,3895640305,141,100.0,3895640307,212,9.8,3895640309,213,0.3,3895640301,56,Left,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481759797,14,5,1,1,0,hzqh7z0mdl3v7gwete66syxp,1,21.1,-1.1,2022-11-05T15:01:24.101Z,2022-11-05T21:56:36Z,3895640763,233,18,3895640699,56,Back,3895640701,347,,,,,,,,,,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481759723,18,5,1,1,0,a3nyxabgsqlnqfkeg41m6tnpp,0,78.9,101.1,2022-11-05T15:01:24.101Z,2022-11-05T21:56:36Z,3895640785,233,14,3895640355,56,Left,3895640357,347,,,,,,,,,,,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481759665,13,43,1,1,12,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-11-05T15:01:36.232Z,2022-11-05T15:01:50Z,3895641603,144,55,,,,,,,,,,,,,,,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481760059,15,1,1,1,13,hzqh7z0mdl3v7gwete66syxp,1,29.9,0,2022-11-05T15:01:36.986Z,2022-11-05T21:56:38Z,3895641987,140,10.8,3897518315,1,,3895641991,141,13.9,3895641999,213,2.7,3895641985,56,Back,3895642035,189,,3895641995,212,22.6,3895641983,107,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482112479,622,1,1,1,14,hzqh7z0mdl3v7gwete66syxp,1,8,13.8,2022-11-05T15:01:37.993Z,2022-11-05T21:56:39Z,3897518893,56,Back,3897518901,213,6.1,3897617989,178,,3897518895,140,36.9,3897518903,1,,3897524855,189,,3897518891,157,,3897518899,212,30.8,chn2v9j6dqmuz2haoiuulbd91,I. Diop,3897518897,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482112711,623,1,1,1,15,hzqh7z0mdl3v7gwete66syxp,0,36.9,6.1,2022-11-05T15:01:38.530Z,2022-11-05T21:56:44Z,3897520145,140,40.6,3897524827,189,,3897520139,168,,3897520137,3,,3897520157,213,1.0,3897520149,141,14.1,3897520153,212,6.7,3897618095,388,,dlpk0a4jgiswcm2r75uh1czpx,H. Wilson,3897520141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481848603,503,1,1,1,15,a3nyxabgsqlnqfkeg41m6tnpp,1,58.8,81.4,2022-11-05T15:01:39.188Z,2022-11-05T21:57:02Z,3897519753,141,95.4,3896101315,56,Left,3897519755,212,9.6,3896101439,189,,3897519745,3,,3897519751,140,57.8,3897618445,388,,3897519757,213,1.7,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481760029,19,49,1,1,16,a3nyxabgsqlnqfkeg41m6tnpp,1,54.1,97.1,2022-11-05T15:01:39.806Z,2022-11-05T21:57:12Z,,,,,,,,,,,,,,,,,,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481760191,20,1,1,1,18,a3nyxabgsqlnqfkeg41m6tnpp,1,46.3,95,2022-11-05T15:01:41.650Z,2022-11-05T21:57:17Z,3895642361,141,62.0,3895642367,1,,3897618917,178,,3895642359,140,21.1,3895642357,56,Back,3895642365,213,3.8,3895642363,212,34.7,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481760255,21,1,1,1,22,a3nyxabgsqlnqfkeg41m6tnpp,1,22.6,66.8,2022-11-05T15:01:45.565Z,2022-11-05T21:57:20Z,3895642665,140,29.6,3895642671,213,0.6,3895642663,56,Back,3897619001,178,,3895642667,141,74.9,3895642669,212,9.2,,,,,,,23637o19ff0sw18pqv8g96ndh,Ederson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481760367,22,1,1,1,25,a3nyxabgsqlnqfkeg41m6tnpp,1,33.7,76.3,2022-11-05T15:01:48.889Z,2022-11-05T21:57:24Z,3895643151,212,8.6,3897619115,178,,3895643149,141,78.4,3895643153,213,0.2,3895643147,140,41.8,3895643145,56,Back,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481760431,23,1,1,1,28,a3nyxabgsqlnqfkeg41m6tnpp,1,44.3,73.4,2022-11-05T15:01:52.044Z,2022-11-05T21:57:28Z,3895643481,212,11.1,3895643475,56,Back,3895643477,140,37.4,3895643479,141,61.0,3895643483,213,4.0,3897619223,178,,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481760507,24,1,1,1,30,a3nyxabgsqlnqfkeg41m6tnpp,1,36,57.4,2022-11-05T15:01:54.351Z,2022-11-05T21:57:32Z,3895643821,56,Back,3895643829,213,4.7,3895643827,212,19.9,3895643823,140,35.6,3897619337,178,,3895643825,141,28.2,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481760631,25,1,1,1,33,a3nyxabgsqlnqfkeg41m6tnpp,1,36.2,32.7,2022-11-05T15:01:57.217Z,2022-11-05T21:57:37Z,3895644433,213,2.1,3895644429,141,44.1,3895644427,140,31.6,3897619467,178,,3895644431,212,9.1,3895644425,56,Back,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481760707,26,1,1,1,37,a3nyxabgsqlnqfkeg41m6tnpp,1,37.6,57.6,2022-11-05T15:02:01.232Z,2022-11-05T21:57:41Z,3895644737,141,71.9,3895644739,212,11.2,3895644741,213,1.1,3895644733,56,Back,3895644735,140,42.9,3897619607,178,,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481760751,27,1,1,1,40,a3nyxabgsqlnqfkeg41m6tnpp,1,43.2,76.4,2022-11-05T15:02:03.985Z,2022-11-05T21:57:44Z,3895644933,213,1.5,3895644921,56,Back,3895644929,212,11.8,3895644923,140,44.4,3897619697,178,,3895644925,141,93.6,,,,,,,29pq64smaxdwlraopnxoleqxh,João Cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481760807,28,1,1,1,42,a3nyxabgsqlnqfkeg41m6tnpp,1,45.8,92.9,2022-11-05T15:02:05.596Z,2022-11-05T21:57:49Z,3897619799,178,,3895645161,56,Left,3895645175,213,0.2,3895645169,141,96.5,3895645171,212,16.0,3895645165,140,60.9,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481760849,29,1,1,1,43,a3nyxabgsqlnqfkeg41m6tnpp,1,58.5,94.1,2022-11-05T15:02:07.411Z,2022-11-05T21:57:52Z,3895645399,141,79.1,3895645397,140,47.5,3895645401,212,15.4,3895645403,213,3.9,3897619847,178,,3895645395,56,Back,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481760961,30,1,1,1,46,a3nyxabgsqlnqfkeg41m6tnpp,1,47.3,73.6,2022-11-05T15:02:09.820Z,2022-11-05T21:57:55Z,3895645963,196,,3895645965,56,Right,3895645971,212,49.5,3895645969,141,6.1,3895645973,213,5.1,3897619909,178,,3895645975,1,,3895645961,155,,29pq64smaxdwlraopnxoleqxh,João Cancelo,3895645967,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481761023,31,1,1,1,51,a3nyxabgsqlnqfkeg41m6tnpp,1,66.8,5.3,2022-11-05T15:02:14.552Z,2022-11-05T21:57:59Z,3895646253,213,3.1,3895646247,140,57.2,3895646249,141,5.2,3897620065,178,,3895646245,56,Right,3895646251,212,10.1,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481761053,32,1,1,1,53,a3nyxabgsqlnqfkeg41m6tnpp,1,56.3,6.1,2022-11-05T15:02:16.585Z,2022-11-05T21:58:01Z,3895646393,56,Right,3895646403,213,6.1,3897620113,178,,3895646395,140,65.6,3895646397,141,2.8,3895646399,212,10.0,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481761151,33,1,1,1,53,a3nyxabgsqlnqfkeg41m6tnpp,1,65.2,2.8,2022-11-05T15:02:17.343Z,2022-11-05T21:58:05Z,3895646927,213,2.6,3895646915,140,43.3,3895646911,56,Back,3895646923,212,26.1,3895646919,141,21.0,3897620215,178,,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481761189,34,1,1,2,0,a3nyxabgsqlnqfkeg41m6tnpp,1,55.3,57.4,2022-11-05T15:02:23.722Z,2022-11-05T21:58:08Z,3895647083,212,15.3,3895647079,140,56.3,3895647077,56,Left,3895647085,213,1.5,3897620349,178,,3895647081,141,79.9,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
