id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value,qualifier/17/value
2484957401,8,1,1,0,23,4dsgumo7d4zupm2ugsvm4zm4d,1,58,67.2,2022-11-12T19:47:33.523Z,2022-11-13T02:19:39Z,3912354181,212,22.5,3912354177,140,44.6,3912354175,56,Back,3912931253,178,,3912354183,213,4.0,3912354179,141,41.3,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957433,9,1,1,0,26,4dsgumo7d4zupm2ugsvm4zm4d,1,44.2,37.4,2022-11-12T19:47:36.437Z,2022-11-13T02:19:43Z,3912354403,212,18.2,3912354399,140,54.5,3912354405,213,5.3,3912354397,56,Right,3912354401,141,15.8,3912931301,178,,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957449,10,1,1,0,28,4dsgumo7d4zupm2ugsvm4zm4d,1,57.5,8.2,2022-11-12T19:47:38.575Z,2022-11-13T02:19:44Z,3912354479,213,6.0,3912354473,140,70.3,3912931309,178,,3912354475,141,2.2,3912354477,212,14.0,3912354471,56,Right,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957465,11,1,1,0,29,4dsgumo7d4zupm2ugsvm4zm4d,1,70.3,2.2,2022-11-12T19:47:39.977Z,2022-11-13T02:19:46Z,3912354583,213,3.0,3912354579,141,4.4,3912354577,140,55.9,3912354581,212,15.2,3912931351,178,,3912354575,56,Right,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957527,12,1,1,0,32,4dsgumo7d4zupm2ugsvm4zm4d,1,56.5,7.9,2022-11-12T19:47:42.196Z,2022-11-13T02:19:51Z,3912354923,212,26.5,3912354919,140,43.2,3912354921,141,41.0,3912354917,56,Back,3912354925,213,2.1,3912931395,178,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957555,13,1,1,0,38,4dsgumo7d4zupm2ugsvm4zm4d,1,54.7,57.9,2022-11-12T19:47:48.388Z,2022-11-13T02:19:55Z,3912355047,141,57.5,3912355045,140,63.0,3912931469,178,,3912355051,213,6.3,3912355049,212,8.7,3912355043,56,Center,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957565,14,1,1,0,39,4dsgumo7d4zupm2ugsvm4zm4d,1,61.4,61.7,2022-11-12T19:47:49.036Z,2022-11-13T02:20:21Z,3912355111,212,7.9,3912355107,140,53.9,3912355113,213,3.3,3912355103,56,Center,3912355109,141,60.3,3912931925,178,,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957595,15,1,1,0,41,4dsgumo7d4zupm2ugsvm4zm4d,1,54.1,56.3,2022-11-12T19:47:51.551Z,2022-11-13T02:20:23Z,3912355263,140,57.2,3912355269,213,4.9,3912355261,56,Center,3912931963,178,,3912355267,212,15.6,3912355265,141,33.8,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957647,16,1,1,0,44,4dsgumo7d4zupm2ugsvm4zm4d,1,57.9,28.7,2022-11-12T19:47:54.023Z,2022-11-13T02:20:26Z,3912932005,178,,3912355503,141,1.6,3912355499,56,Right,3912355501,140,72.9,3912355507,213,5.4,3912355505,212,24.2,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957675,17,1,1,0,49,4dsgumo7d4zupm2ugsvm4zm4d,1,76.5,8,2022-11-12T19:47:59.300Z,2022-11-13T02:20:29Z,3912355699,213,2.7,3912355693,140,70.0,3912355695,141,13.3,3912932051,178,,3912355691,56,Right,3912355697,212,7.7,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957691,18,1,1,0,50,4dsgumo7d4zupm2ugsvm4zm4d,1,69.9,10.6,2022-11-12T19:48:00.823Z,2022-11-13T02:20:30Z,3912355779,141,1.4,3912355783,213,5.5,3912932091,178,,3912355777,140,76.5,3912355781,212,9.3,3912355775,56,Right,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957733,19,1,1,0,53,4dsgumo7d4zupm2ugsvm4zm4d,1,77.5,1.4,2022-11-12T19:48:03.869Z,2022-11-13T02:20:34Z,3912355993,213,2.8,3912355989,141,8.5,3912932123,178,,3912355985,56,Right,3912355987,140,65.4,3912355991,212,13.6,,,,,,,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957807,20,1,1,0,55,4dsgumo7d4zupm2ugsvm4zm4d,1,65.8,14.3,2022-11-12T19:48:05.715Z,2022-11-13T02:20:40Z,3912356399,140,54.3,3912356401,141,54.8,3912356395,56,Center,3912932253,178,,3912356403,212,30.1,3912356405,213,2.0,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957865,21,1,1,1,1,4dsgumo7d4zupm2ugsvm4zm4d,1,61.9,72.5,2022-11-12T19:48:11.924Z,2022-11-13T02:20:45Z,3912356689,212,10.0,3912356693,213,1.7,3912356681,140,60.6,3912356675,56,Left,3912356685,141,87.0,3912932335,178,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957925,22,1,1,1,6,4dsgumo7d4zupm2ugsvm4zm4d,1,60.2,63,2022-11-12T19:48:16.845Z,2022-11-13T02:20:50Z,3912357003,212,19.6,3912356999,140,54.9,3912932405,178,,3912356997,56,Center,3912357005,213,4.4,3912357001,141,35.3,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957949,23,1,1,1,12,4dsgumo7d4zupm2ugsvm4zm4d,1,63.8,14.8,2022-11-12T19:48:22.069Z,2022-11-13T02:20:53Z,3912357149,56,Right,3912357155,212,13.3,3912357151,140,73.0,3912357159,213,5.5,3912357153,141,1.4,3912932495,178,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484957995,24,1,1,1,13,4dsgumo7d4zupm2ugsvm4zm4d,1,72.8,1.7,2022-11-12T19:48:23.902Z,2022-11-13T02:20:56Z,3912357407,212,35.2,3912357401,56,Back,3912357411,1,,3912357405,141,25.0,3912932519,178,,3912357403,140,42.9,3912506025,156,,3912357409,213,2.7,8tc7dcuwdeqbjgt7vw5p38xgq,B. Saka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958069,25,1,1,1,18,4dsgumo7d4zupm2ugsvm4zm4d,1,43.6,27.4,2022-11-12T19:48:28.042Z,2022-11-13T02:21:07Z,3912357761,212,21.5,3912357757,140,44.9,3912357755,56,Back,3912932579,178,,3912357759,141,59.0,3912357763,213,1.5,,,,,,,65rqu55qbzswixgqw2efna06i,W. Saliba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958093,26,61,1,1,23,4dsgumo7d4zupm2ugsvm4zm4d,1,46,68.1,2022-11-12T19:48:33.120Z,2022-11-13T02:21:28Z,3912358009,238,,3912357909,56,Back,3912932971,178,,,,,,,,,,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484959237,4,5,1,1,24,b9si1jn1lfxfund69e9ogcu2n,1,42.6,-1,2022-11-12T19:48:34.624Z,2022-11-13T02:21:34Z,3912363867,233,27,3912363829,56,Back,3912363831,347,,,,,,,,,,,,,,,,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958127,27,5,1,1,24,4dsgumo7d4zupm2ugsvm4zm4d,0,57.4,101,2022-11-12T19:48:34.624Z,2022-11-13T02:21:35Z,3912358071,56,Left,3912358073,347,,3912363879,233,4,,,,,,,,,,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484959243,5,27,1,1,41,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-11-12T19:48:51.529Z,2022-11-13T02:21:36Z,3912422563,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484958313,28,27,1,1,41,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2022-11-12T19:48:51.529Z,2022-11-13T02:21:37Z,3912359121,41,Injury,3912359123,53,6264xjr1y00yu7b9j2pknalzp,3912422587,233,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484959663,6,28,1,3,38,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-11-12T19:50:48.438Z,2022-11-13T02:21:41Z,3912366403,233,29,3912366211,55,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484959683,29,28,1,3,38,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2022-11-12T19:50:48.438Z,2022-11-13T02:21:40Z,3912366421,233,6,3912366343,55,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484959731,7,1,1,3,43,b9si1jn1lfxfund69e9ogcu2n,1,51.9,0,2022-11-12T19:50:53.036Z,2022-11-13T02:21:44Z,3912366581,107,,3912366587,141,7.0,3912366591,213,2.6,3912366585,140,44.0,3912366605,238,,3912366589,212,9.9,3912366583,56,Back,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484959739,8,61,1,3,45,b9si1jn1lfxfund69e9ogcu2n,1,45.1,6.8,2022-11-12T19:50:55.808Z,2022-11-13T02:22:02Z,3912366703,238,,3912366669,56,Back,3912933439,178,,,,,,,,,,,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484959781,30,52,1,3,51,4dsgumo7d4zupm2ugsvm4zm4d,1,13.8,59.9,2022-11-12T19:51:01.177Z,2022-11-13T02:22:10Z,3912933639,178,,3912367047,189,,3912763297,376,,,,,,,,,,,,,,,,,6yovfcug6e9hykfauqy0fq67d,A. Ramsdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484959845,31,1,1,3,52,4dsgumo7d4zupm2ugsvm4zm4d,1,15.6,52.8,2022-11-12T19:51:02.549Z,2022-11-13T02:22:14Z,3912367209,213,0.8,3912367203,140,24.1,3912367197,123,,3912367201,56,Back,3912367207,212,12.4,3912933749,178,,3912367205,141,65.4,,,,6yovfcug6e9hykfauqy0fq67d,A. Ramsdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484959855,32,1,1,3,56,4dsgumo7d4zupm2ugsvm4zm4d,1,28,76.1,2022-11-12T19:51:06.858Z,2022-11-13T02:22:19Z,3912367283,212,12.2,3912367279,140,35.0,3912933825,178,,3912367281,141,90.5,3912367277,56,Back,3912367287,213,0.9,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484959915,33,1,1,3,58,4dsgumo7d4zupm2ugsvm4zm4d,1,35,87,2022-11-12T19:51:08.771Z,2022-11-13T02:22:22Z,3912367593,212,12.6,3912367589,140,25.5,3912367595,213,3.8,3912367591,141,75.6,3912933877,178,,3912367587,56,Back,,,,,,,3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484959993,34,1,1,4,4,4dsgumo7d4zupm2ugsvm4zm4d,1,29.6,62.9,2022-11-12T19:51:14.774Z,2022-11-13T02:22:28Z,3912368021,141,20.5,3912368017,56,Back,3912368025,213,4.8,3912933975,178,,3912368019,140,30.7,3912368023,212,28.9,,,,,,,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484960031,35,1,1,4,9,4dsgumo7d4zupm2ugsvm4zm4d,1,35.2,18.1,2022-11-12T19:51:19.523Z,2022-11-13T02:22:33Z,3912368231,213,1.6,3912368227,141,63.9,3912368225,140,33.6,3912934033,178,,3912368223,56,Back,3912368229,212,31.2,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484960073,36,1,1,4,13,4dsgumo7d4zupm2ugsvm4zm4d,1,33.9,68,2022-11-12T19:51:23.858Z,2022-11-13T02:22:38Z,3912368461,1,,3912368451,140,68.9,3912368457,213,0.5,3912934091,178,,3912368455,212,40.9,3912368449,56,Left,3912368447,155,,3912368453,141,94.5,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484960081,37,61,1,4,16,4dsgumo7d4zupm2ugsvm4zm4d,0,68.2,93.2,2022-11-12T19:51:26.493Z,2022-11-13T02:22:53Z,3912934309,21,,3912368499,56,Left,3912934311,388,,,,,,,,,,,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485081003,1028,43,1,4,17,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2022-11-12T19:51:27.837Z,2022-11-13T04:46:43Z,3913052347,399,200402,3913053191,144,83,,,,,,,,,,,,,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484960111,9,61,1,4,19,b9si1jn1lfxfund69e9ogcu2n,0,28.3,10.3,2022-11-12T19:51:29.154Z,2022-11-13T02:23:48Z,3912368603,56,Back,3912934871,178,,,,,,,,,,,,,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485081291,1029,43,1,4,19,4dsgumo7d4zupm2ugsvm4zm4d,1,0,0,2022-11-12T19:51:29.190Z,2022-11-13T06:43:48Z,3913053691,399,200402,3913165027,144,83,,,,,,,,,,,,,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485104559,2033,67,1,4,19,4dsgumo7d4zupm2ugsvm4zm4d,1,68.3,88,2022-11-12T19:51:29.721Z,2022-11-13T07:02:04Z,3913165333,233,1260,,,,,,,,,,,,,,,,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485104555,1260,67,1,4,19,b9si1jn1lfxfund69e9ogcu2n,0,31.7,12,2022-11-12T19:51:29.722Z,2022-11-13T06:44:09Z,3913165345,233,2033,,,,,,,,,,,,,,,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484960127,38,1,1,4,21,4dsgumo7d4zupm2ugsvm4zm4d,1,66.6,81.9,2022-11-12T19:51:31.515Z,2022-11-13T02:23:53Z,3912934919,178,,3912368709,213,4.0,3912368703,140,60.9,3912368705,141,71.7,3912368701,56,Center,3912368707,212,9.2,,,,,,,7ocm7nugzwos59il1pm4eub8q,Gabriel Martinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484960147,39,1,1,4,23,4dsgumo7d4zupm2ugsvm4zm4d,0,60.7,69.5,2022-11-12T19:51:33.469Z,2022-11-13T02:23:56Z,3912368829,213,5.8,3912368825,141,57.5,3912368823,140,74.7,3912934963,178,,3912368821,56,Center,3912368827,212,16.8,,,,,,,dydwiixiims98cx2iihfuf8wl,T. Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484960167,10,49,1,4,24,b9si1jn1lfxfund69e9ogcu2n,1,24.7,44.8,2022-11-12T19:51:34.938Z,2022-11-13T02:24:04Z,,,,,,,,,,,,,,,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484960183,11,1,1,4,24,b9si1jn1lfxfund69e9ogcu2n,0,24.7,44.8,2022-11-12T19:51:34.964Z,2022-11-13T02:24:15Z,3912368989,56,Back,3912368993,141,58.1,3912368995,212,15.9,3912368997,213,0.6,3912935225,178,,3912368991,140,37.1,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484960223,43,49,1,4,26,4dsgumo7d4zupm2ugsvm4zm4d,1,63.2,59.6,2022-11-12T19:51:36.692Z,2022-11-13T02:24:20Z,,,,,,,,,,,,,,,,,,,,,,,,,cnmlhoum9aahwqruxgmz2gcfd,B. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
