id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,keyPass,qualifier/14/value,qualifier/11/value,qualifier/16/value,qualifier/18/value
2504006711,3,12,1,0,14,4txjdaqveermfryvbfrr4taf7,1,7.9,89.9,2023-02-04T17:30:58.068Z,2023-02-05T04:17:52Z,4012703439,213,2.0,4012703433,140,4.3,4012703465,167,,4012703437,212,8.6,4012703435,141,100.0,4012703431,56,Back,4013933421,178,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504006713,4,5,1,0,14,4txjdaqveermfryvbfrr4taf7,0,5.4,101.3,2023-02-04T17:30:58.544Z,2023-02-05T04:17:56Z,4012703443,347,,4012703441,56,Back,4012703565,233,9,,,,,,,,,,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504006721,9,5,1,0,14,7vn2i2kd35zuetw6b38gw9jsz,1,94.6,-1.3,2023-02-04T17:30:58.544Z,2023-02-05T04:17:56Z,4012703491,56,Right,4012703541,233,4,4012703493,347,,,,,,,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504006881,10,1,1,0,29,7vn2i2kd35zuetw6b38gw9jsz,1,93.5,0,2023-02-04T17:31:12.910Z,2023-02-05T04:18:02Z,4012704225,212,9.1,4012704221,140,90.9,4012704223,141,11.5,4012704219,56,Right,4012704217,107,,4012704227,213,1.9,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504006889,11,1,1,0,29,7vn2i2kd35zuetw6b38gw9jsz,1,91,11.5,2023-02-04T17:31:13.665Z,2023-02-05T04:18:07Z,4012704271,212,5.8,4012704265,56,Right,4012704269,141,4.4,4013933801,178,,4012704267,140,88.0,4012704273,213,4.1,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504006897,12,1,1,0,31,7vn2i2kd35zuetw6b38gw9jsz,0,88,5.2,2023-02-04T17:31:15.514Z,2023-02-05T04:18:13Z,4012704303,141,19.0,4012704299,56,Right,4013933891,178,,4012704307,213,0.6,4012704305,212,16.6,4012704301,140,100.0,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504007693,5,5,1,0,34,4txjdaqveermfryvbfrr4taf7,1,-0.6,84.2,2023-02-04T17:31:17.857Z,2023-02-05T04:18:18Z,4012709517,233,18,4012708327,346,,4012709515,343,3,4012708325,56,Back,,,,,,,,,,,,,3o0zpl9cnmna2hyk595ja0xrd,N. Aguerd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504007875,18,5,1,0,34,7vn2i2kd35zuetw6b38gw9jsz,0,100.6,15.8,2023-02-04T17:31:17.857Z,2023-02-05T04:18:18Z,4012709557,233,5,4012709575,343,3,4012709309,56,Right,4012709313,346,,,,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504006917,13,43,1,0,34,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2023-02-04T17:31:18.843Z,2023-02-04T17:32:47Z,4012704415,56,Center,4012706993,22,0,4012704421,212,12.5,4012709233,144,1,4012704423,213,2.2,4012704419,141,33.5,4012704417,140,90.6,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504006923,14,84,1,0,36,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2023-02-04T17:31:20.699Z,2023-02-04T17:32:40Z,4012707025,77,,4012707951,343,2,4012707027,29,,4012705855,375,00:36.194,4012705847,20,,4012707031,55,13,4012704465,56,Center,4012707029,154,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,4012708853,436,16,4012707035,102,52.8,4012707037,103,21.5,4012704461,22,4012707043,231,44.4,4012707041,230,99.0,4012704463,62,4012705851,374,2023-02-04 17:31:20.040,4012707039,214,,,,,,,,,,,,,,,,
2504007453,15,27,1,1,26,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2023-02-04T17:32:10.007Z,2023-02-05T04:19:27Z,4012707079,364,,4012707075,201,,4012707077,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504007615,16,65,1,1,38,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2023-02-04T17:32:21.970Z,2023-02-05T04:19:41Z,4012708001,365,14,4012708571,336,,4012707999,329,,,,,,,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504007739,17,28,1,1,43,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2023-02-04T17:32:27.297Z,2023-02-05T04:19:48Z,4012708549,55,15,4012708547,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504007967,6,1,1,2,3,4txjdaqveermfryvbfrr4taf7,0,2,49.7,2023-02-04T17:32:46.892Z,2023-02-05T04:21:26Z,4012712267,74,,4012709801,56,Center,4012709805,141,67.6,4012712103,1,,4012709807,212,67.3,4012709799,124,,4012709803,140,65.0,4012709809,213,0.2,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,4012710829,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504242307,1189,67,1,2,6,7vn2i2kd35zuetw6b38gw9jsz,1,40.6,24,2023-02-04T17:32:50.416Z,2023-02-05T05:20:07Z,4013988215,233,877,,,,,,,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504242299,877,67,1,2,6,4txjdaqveermfryvbfrr4taf7,0,59.4,76,2023-02-04T17:32:50.417Z,2023-02-05T05:08:02Z,4013988225,233,1189,,,,,,,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037779,474,8,1,2,6,7vn2i2kd35zuetw6b38gw9jsz,1,41.6,26.5,2023-02-04T17:32:50.421Z,2023-02-05T05:20:07Z,4013936495,178,,4013242143,385,,4012867585,56,Back,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504008095,7,61,1,2,8,4txjdaqveermfryvbfrr4taf7,0,52.3,44.3,2023-02-04T17:32:52.337Z,2023-02-05T05:05:32Z,4012710393,56,Center,4013936649,178,,4012710937,189,,,,,,,,,,,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504008573,20,49,1,2,9,7vn2i2kd35zuetw6b38gw9jsz,1,52.2,45.4,2023-02-04T17:32:53.402Z,2023-02-05T05:05:27Z,,,,,,,,,,,,,,,,,,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504037897,475,43,1,2,10,7vn2i2kd35zuetw6b38gw9jsz,1,0,0,2023-02-04T17:32:53.846Z,2023-02-04T18:22:50Z,4012868369,144,49,,,,,,,,,,,,,,,,,,,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504008613,21,1,1,2,10,7vn2i2kd35zuetw6b38gw9jsz,1,52.4,45.4,2023-02-04T17:32:54.673Z,2023-02-05T04:22:49Z,4012714681,154,,4012712493,212,30.6,4012714907,4,,4012712489,140,81.5,4012712491,141,48.1,4012714679,210,16,4012712487,56,Center,4012712495,213,0.1,9pv566tidfz21e00y4t0mbap5,S. Longstaff,4012714683,22,,4013938235,178,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2504008027,19,16,1,2,14,7vn2i2kd35zuetw6b38gw9jsz,1,82.6,49.1,2023-02-04T17:32:58.269Z,2023-02-05T04:22:50Z,4012710001,18,,4012714787,103,4.4,4013243821,395,92.7,4012714785,102,52.5,4012709999,22,,4012714789,214,,4013243819,89,,4012712887,375,02:13.589,66r7rq9kcoyow46ovmhzrtec5,C. Wilson,4012714795,230,92.8,4013243823,396,51.3,4012710003,56,Center,4013938455,178,4012714797,231,49.8,4012714769,76,,4012714791,215,4012712879,72,,4012714775,29,,4012712883,374,2023-02-04 17:32:57.435,4012714779,154,4012714781,55,21,4012714793,328,,,,,
2504009053,8,1,1,3,23,4txjdaqveermfryvbfrr4taf7,1,50,49.7,2023-02-04T17:34:06.938Z,2023-02-05T04:22:54Z,4012714573,56,Back,4012714587,279,G,4013938549,178,,4012714583,212,18.8,4012715377,189,,4012714575,140,32.6,4012714581,141,42.9,4012714585,213,3.4,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504009097,10,1,1,3,26,4txjdaqveermfryvbfrr4taf7,1,26.6,44.3,2023-02-04T17:34:09.943Z,2023-02-05T04:22:59Z,4012714877,212,18.2,4012714879,213,3.1,4012714873,140,9.3,4013938609,178,,4012714871,56,Back,4012714875,141,46.0,,,,,,,bmk0efhzrno1sgr3g8yijoa8l,A. Ogbonna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504009127,11,1,1,3,27,4txjdaqveermfryvbfrr4taf7,1,9.3,46,2023-02-04T17:34:11.740Z,2023-02-05T04:23:17Z,4012715071,213,6.2,4012715065,140,67.4,4012715061,157,,4013938875,178,,4012715069,212,61.1,4012715063,56,Center,4012715067,141,42.2,4012715073,1,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504009089,9,43,1,3,28,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-02-04T17:34:12.109Z,2023-02-04T22:18:50Z,4012714819,140,26.6,4012715421,189,0,4012714823,212,9.7,4012714817,56,Back,4012714825,213,4.0,4013535465,144,1,4012714821,141,44.3,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504009139,12,1,1,3,32,4txjdaqveermfryvbfrr4taf7,0,67.4,42.2,2023-02-04T17:34:15.886Z,2023-02-05T04:23:19Z,4012715151,212,9.3,4012715135,168,,4012715147,141,44.9,4013938917,388,,4012715143,140,76.1,4012715133,3,,4012715139,56,Center,4012715153,213,0.2,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504009171,22,1,1,3,33,7vn2i2kd35zuetw6b38gw9jsz,1,28.8,60.5,2023-02-04T17:34:17.338Z,2023-02-05T04:23:26Z,4012715295,141,68.0,4012715291,56,Back,4012715289,3,,4012715299,213,1.4,4012715293,140,29.7,4012715297,212,5.2,4013938999,178,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504242151,1180,67,1,3,34,7vn2i2kd35zuetw6b38gw9jsz,1,30.7,65.8,2023-02-04T17:34:18.798Z,2023-02-05T05:20:07Z,4013987357,233,875,,,,,,,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504242147,875,67,1,3,34,4txjdaqveermfryvbfrr4taf7,0,69.3,34.2,2023-02-04T17:34:18.799Z,2023-02-05T05:08:28Z,4013987361,233,1180,,,,,,,,,,,,,,,,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504009179,23,1,1,3,34,7vn2i2kd35zuetw6b38gw9jsz,1,29.7,68,2023-02-04T17:34:18.802Z,2023-02-05T05:20:08Z,4012715335,212,19.8,4012715331,140,48.5,4012715329,56,Back,4012715339,1,,4012715333,141,66.0,4012715337,213,6.2,4012715327,157,,4013939059,178,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504009183,24,49,1,3,36,7vn2i2kd35zuetw6b38gw9jsz,1,48.5,66,2023-02-04T17:34:20.668Z,2023-02-05T04:23:38Z,,,,,,,,,,,,,,,,,,,,,,,,,66r7rq9kcoyow46ovmhzrtec5,C. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504009191,25,1,1,3,36,7vn2i2kd35zuetw6b38gw9jsz,1,48.5,66,2023-02-04T17:34:20.680Z,2023-02-05T04:23:43Z,4012715411,141,65.0,4012715415,213,3.3,4013939231,178,,4012715407,56,Back,4012715413,212,4.8,4012715419,156,,4012715409,140,44.0,,,,66r7rq9kcoyow46ovmhzrtec5,C. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504009233,26,1,1,3,38,7vn2i2kd35zuetw6b38gw9jsz,1,44.4,65.5,2023-02-04T17:34:22.133Z,2023-02-05T04:23:47Z,4012715675,140,52.4,4012715681,213,5.1,4012715677,141,32.0,4013939281,178,,4012715673,56,Center,4012715679,212,24.3,,,,,,,c589fk8pfqvbukvtdqu1yhjv9,Joelinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504009267,27,1,1,3,41,7vn2i2kd35zuetw6b38gw9jsz,1,56.2,26.8,2023-02-04T17:34:24.899Z,2023-02-05T04:23:51Z,4012715847,56,Right,4012715853,212,13.3,4012715849,140,60.4,4012715851,141,8.3,4013939357,178,,4012715855,213,5.0,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504009285,28,1,1,3,45,7vn2i2kd35zuetw6b38gw9jsz,1,75.3,10.4,2023-02-04T17:34:29.811Z,2023-02-05T04:23:54Z,4012715999,213,6.1,4012715993,141,6.8,4012715997,212,16.7,4012715991,140,91.0,4013939403,178,,4012715989,56,Right,,,,,,,bijr1ghojrxc61se7ebt72f9x,M. Almirón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504009305,29,1,1,3,46,7vn2i2kd35zuetw6b38gw9jsz,0,91,6.8,2023-02-04T17:34:30.771Z,2023-02-05T04:23:56Z,4012716079,141,28.9,4012716083,213,1.9,4012716077,140,85.8,4012716075,56,Center,4012716081,212,16.0,4013939443,178,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504009311,13,8,1,3,47,4txjdaqveermfryvbfrr4taf7,1,16.8,72.3,2023-02-04T17:34:31.768Z,2023-02-05T04:24:00Z,4013939487,178,,4012716131,56,Back,4013245263,384,,,,,,,,,,,,,,,,,exviw7gzg5p3vaiwaq4ujw9ud,S. Benrahma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504009333,14,49,1,3,47,4txjdaqveermfryvbfrr4taf7,1,4.9,74.1,2023-02-04T17:34:31.803Z,2023-02-05T04:24:22Z,,,,,,,,,,,,,,,,,,,,,,,,,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504009363,15,1,1,3,51,4txjdaqveermfryvbfrr4taf7,0,3,77.4,2023-02-04T17:34:35.254Z,2023-02-05T04:24:27Z,4012716361,155,,4012716371,213,0.3,4013939823,178,,4012716365,140,39.5,4012716367,141,95.7,4012716373,1,,4012716369,212,40.3,4012716363,56,Back,8qezzr83ofw7htqufohg2fwlx,Emerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504009373,30,1,1,3,54,7vn2i2kd35zuetw6b38gw9jsz,1,67,5.6,2023-02-04T17:34:37.857Z,2023-02-05T04:24:40Z,4012716407,141,4.3,4012716409,212,6.0,4012716403,56,Right,4013939993,178,,4012716411,213,3.3,4012716401,3,,4012716405,140,61.3,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504242831,1214,67,1,3,55,7vn2i2kd35zuetw6b38gw9jsz,1,63.5,3.5,2023-02-04T17:34:38.959Z,2023-02-05T05:20:08Z,4013991365,233,891,,,,,,,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504242823,891,67,1,3,55,4txjdaqveermfryvbfrr4taf7,0,36.5,96.5,2023-02-04T17:34:38.960Z,2023-02-05T05:10:07Z,4013991373,233,1214,,,,,,,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504009379,31,1,1,3,55,7vn2i2kd35zuetw6b38gw9jsz,0,61.2,4.4,2023-02-04T17:34:39.048Z,2023-02-05T05:20:09Z,4012716449,140,69.2,4012716453,212,9.1,4013940219,178,,4012716447,56,Right,4012716455,213,0.4,4012716451,141,9.5,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
