id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value
2460650449,4,1,1,0,8,b496gs285it6bheuikox6z9mj,0,34.6,81.5,2022-09-16T19:00:16.202Z,2022-09-17T01:10:27Z,3783742565,212,16.1,3783742563,141,100.0,3783742561,140,42.9,3783742567,213,1.0,3784294151,388,,3783742557,3,,3783742559,56,Back,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460650455,5,5,1,0,12,b496gs285it6bheuikox6z9mj,0,42.5,101.7,2022-09-16T19:00:19.976Z,2022-09-17T00:25:17Z,3783742597,56,Back,3783742599,347,,3783742679,233,8,,,,,,,,,,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460650465,8,5,1,0,12,d5ydtvt96bv7fq04yqm2w2632,1,57.5,-1.7,2022-09-16T19:00:19.976Z,2022-09-17T00:25:17Z,3783742649,56,Right,3783742651,347,,3783742655,233,5,,,,,,,,,,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460650559,9,1,1,0,20,d5ydtvt96bv7fq04yqm2w2632,1,60.5,0,2022-09-16T19:00:28.113Z,2022-09-17T00:25:23Z,3783743107,140,64.7,3783743111,141,12.5,3783743115,212,10.4,3783743101,107,,3783743105,56,Right,3783743117,213,1.1,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460650565,10,1,1,0,21,d5ydtvt96bv7fq04yqm2w2632,0,64.8,12.5,2022-09-16T19:00:29.030Z,2022-09-17T00:25:28Z,3783743185,286,,3783743177,233,6,3783743139,140,69.4,3783743143,212,4.8,3783743141,141,12.2,3783743137,56,Right,3783743145,213,6.2,3784294439,178,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,3783743173,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460650571,6,74,1,0,21,b496gs285it6bheuikox6z9mj,1,41.4,92.1,2022-09-16T19:00:29.193Z,2022-09-17T00:25:32Z,3784294543,178,,3783743203,233,10,3783743165,285,,3783743163,56,Back,,,,,,,,,,,,,blth4klpu88kgh73abpjlgusp,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460650651,12,61,1,0,24,d5ydtvt96bv7fq04yqm2w2632,1,47.5,14.7,2022-09-16T19:00:32.143Z,2022-09-17T00:25:41Z,3783743475,56,Back,3784294715,178,,,,,,,,,,,,,,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460650623,7,44,1,0,25,b496gs285it6bheuikox6z9mj,1,43,89.6,2022-09-16T19:00:32.994Z,2022-09-17T01:10:27Z,3783743353,285,,3783743351,56,Back,3783743363,233,11,,,,,,,,,,,,,,,,blth4klpu88kgh73abpjlgusp,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460650625,11,44,1,0,25,d5ydtvt96bv7fq04yqm2w2632,0,57,10.4,2022-09-16T19:00:32.995Z,2022-09-17T00:25:45Z,3783743355,56,Right,3783743357,286,,3783743367,233,7,,,,,,,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460650639,8,1,1,0,25,b496gs285it6bheuikox6z9mj,1,43.7,90.9,2022-09-16T19:00:33.090Z,2022-09-17T01:10:28Z,3783743423,140,58.9,3783743427,212,16.6,3783743429,213,6.0,3783743421,56,Left,3783743425,141,84.2,3784294861,388,,3783743419,3,,,,,blth4klpu88kgh73abpjlgusp,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460650663,9,1,1,0,27,b496gs285it6bheuikox6z9mj,0,58.9,84.2,2022-09-16T19:00:34.883Z,2022-09-17T00:25:53Z,3783743539,56,Left,3783743543,141,88.5,3783743541,140,65.0,3783743545,212,7.0,3783743537,3,,3783743547,213,0.4,3784294937,388,,,,,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460650671,13,8,1,0,28,d5ydtvt96bv7fq04yqm2w2632,1,37.1,11,2022-09-16T19:00:36.129Z,2022-09-17T00:25:59Z,3784295045,388,,3784171443,385,,3783743583,56,Back,,,,,,,,,,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460650705,14,1,1,0,30,d5ydtvt96bv7fq04yqm2w2632,0,31.5,4,2022-09-16T19:00:38.251Z,2022-09-17T00:26:05Z,3784008241,212,1.8,3784008245,213,0.0,3784008237,140,33.2,3784008239,141,4.0,3784008593,233,10,3783743723,56,Back,3784008597,286,,3784008591,236,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,3784295123,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460650711,10,74,1,0,30,b496gs285it6bheuikox6z9mj,1,63.1,92.2,2022-09-16T19:00:38.319Z,2022-09-17T00:26:10Z,3783743755,56,Left,3783743757,285,,3784008611,233,14,3784295183,178,,,,,,,,,,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460650715,11,49,1,0,31,b496gs285it6bheuikox6z9mj,1,70,88.4,2022-09-16T19:00:39.721Z,2022-09-17T00:27:31Z,,,,,,,,,,,,,,,,,,,,,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460650725,12,3,1,0,31,b496gs285it6bheuikox6z9mj,0,73.6,94.8,2022-09-16T19:00:39.763Z,2022-09-17T00:27:40Z,3784171499,465,,3784296989,178,,3783743831,56,Left,3783744081,233,15,3783743833,286,,,,,,,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460650731,15,7,1,0,32,d5ydtvt96bv7fq04yqm2w2632,0,26.4,5.2,2022-09-16T19:00:39.876Z,2022-09-17T00:27:43Z,3784297021,178,,3783743853,56,Back,3783744029,285,,3783744061,233,12,3784171513,383,,,,,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460650737,13,1,1,0,34,b496gs285it6bheuikox6z9mj,0,71.1,91.1,2022-09-16T19:00:41.986Z,2022-09-17T00:27:48Z,3783743879,56,Left,3783743883,141,89.0,3783743931,236,,3784297183,178,,3783743887,213,5.9,3783743881,140,74.6,3783743933,233,16,3783743885,212,3.9,btvuam6p4391am219taqtcted,J.  McGinn,3783743937,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460650745,16,74,1,0,34,d5ydtvt96bv7fq04yqm2w2632,1,29.8,5,2022-09-16T19:00:42.197Z,2022-09-17T00:27:52Z,3783743921,285,,3783743919,56,Back,3783743961,233,13,3784297273,178,,,,,,,,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460650797,17,4,1,0,35,d5ydtvt96bv7fq04yqm2w2632,1,29.6,4.7,2022-09-16T19:00:43.583Z,2022-09-17T00:28:15Z,3783744185,13,,3783744187,56,Back,3783744191,265,,3783744193,285,,3783744189,152,,3783744203,233,14,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460650757,14,4,1,0,35,b496gs285it6bheuikox6z9mj,0,70.4,95.3,2022-09-16T19:00:43.584Z,2022-09-17T00:28:15Z,3783743989,265,,3783743991,286,,3783743987,152,,3784297637,178,,3783744225,233,17,3783743983,13,,3783743985,56,Left,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651077,18,1,1,1,5,d5ydtvt96bv7fq04yqm2w2632,0,25.4,5.5,2022-09-16T19:01:13.409Z,2022-09-17T00:28:21Z,3783745729,1,,3783745727,213,0.2,3783745715,157,,3783745723,141,21.3,3783745717,152,,3783745719,56,Center,3784297763,178,,3783745713,5,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,3783745725,212,61.8,3783745721,140,83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651091,15,1,1,1,9,b496gs285it6bheuikox6z9mj,1,22.1,77.9,2022-09-16T19:01:17.141Z,2022-09-17T00:28:25Z,3784297885,388,,3783745787,213,0.7,3783745785,212,15.4,3783745781,140,33.3,3783745783,141,92.6,3783745779,56,Back,3783745777,3,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651101,16,1,1,1,11,b496gs285it6bheuikox6z9mj,0,33.3,92.6,2022-09-16T19:01:18.983Z,2022-09-17T00:28:30Z,3784297935,178,,3783745843,3,,3783745851,141,83.7,3783745853,212,6.2,3783745855,213,5.0,3783745849,140,34.7,3783745847,56,Back,,,,3vxh219sef8mooilemi8xbs9h,Philippe Coutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651137,19,1,1,1,12,d5ydtvt96bv7fq04yqm2w2632,1,69.7,28.8,2022-09-16T19:01:20.318Z,2022-09-17T00:28:38Z,3783745999,140,61.1,3783745997,56,Center,3783746001,141,28.3,3783746003,212,9.0,3783746005,213,3.2,3784298091,178,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651169,20,1,1,1,13,d5ydtvt96bv7fq04yqm2w2632,1,61.2,28.6,2022-09-16T19:01:21.634Z,2022-09-17T00:28:41Z,3784298145,178,,3783746177,140,45.6,3783746181,141,46.4,3783746185,212,20.4,3783746175,56,Back,3783746189,213,2.5,,,,,,,6xdgasd4dvfgg4n23jw38473d,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651253,21,1,1,1,16,d5ydtvt96bv7fq04yqm2w2632,1,46,46.4,2022-09-16T19:01:24.828Z,2022-09-17T00:28:45Z,3784298217,178,,3783746559,141,45.5,3783746557,140,25.6,3783746561,212,21.4,3783746563,213,3.2,3783746555,56,Back,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651271,22,1,1,1,21,d5ydtvt96bv7fq04yqm2w2632,0,24.9,31.9,2022-09-16T19:01:29.136Z,2022-09-17T00:28:58Z,3784298481,178,,3783746657,213,5.6,3783746659,1,,3783746653,141,0.0,3783746651,140,50.1,3783746655,212,35.1,3783746649,56,Right,3783746647,155,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651449,17,5,1,1,26,b496gs285it6bheuikox6z9mj,1,48.2,101.9,2022-09-16T19:01:34.314Z,2022-09-17T00:29:10Z,3783747511,347,,3783747517,233,23,3783747509,56,Back,,,,,,,,,,,,,,,,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651289,23,5,1,1,26,d5ydtvt96bv7fq04yqm2w2632,0,51.8,-1.9,2022-09-16T19:01:34.314Z,2022-09-17T00:29:11Z,3783746745,347,,3783746743,56,Right,3783747525,233,17,,,,,,,,,,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651455,18,1,1,1,36,b496gs285it6bheuikox6z9mj,0,47.5,100,2022-09-16T19:01:44.381Z,2022-09-17T00:29:14Z,3783747543,107,,3783747545,56,Left,3783747547,140,67.4,3783747549,141,86.4,3783747551,212,23.2,3783747553,213,5.8,3783747555,1,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651469,24,8,1,1,37,d5ydtvt96bv7fq04yqm2w2632,1,38.8,14.7,2022-09-16T19:01:45.668Z,2022-09-17T00:30:41Z,3783747627,56,Back,3784300723,178,,3784171747,385,,,,,,,,,,,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651479,19,1,1,1,38,b496gs285it6bheuikox6z9mj,0,56,96.2,2022-09-16T19:01:46.806Z,2022-09-17T00:30:50Z,3783747663,3,,3783747665,56,Left,3784300901,178,,3783747673,213,5.7,3783747671,212,21.0,3783747667,140,73.2,3783747669,141,80.4,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651511,25,1,1,1,40,d5ydtvt96bv7fq04yqm2w2632,1,27.3,21.6,2022-09-16T19:01:48.718Z,2022-09-17T00:30:57Z,3784301115,178,,3783747835,3,,3783747839,140,32.5,3783747837,56,Back,3783747845,213,5.3,3783747843,212,10.3,3783747841,141,8.8,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651513,26,61,1,1,41,d5ydtvt96bv7fq04yqm2w2632,0,33.2,5.8,2022-09-16T19:01:49.149Z,2022-09-17T00:31:02Z,3784301307,178,,3783747851,56,Back,,,,,,,,,,,,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651637,20,5,1,1,42,b496gs285it6bheuikox6z9mj,1,65.4,102,2022-09-16T19:01:50.781Z,2022-09-17T00:31:07Z,3783748463,347,,3783748461,56,Left,3783748481,233,27,,,,,,,,,,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651529,27,5,1,1,42,d5ydtvt96bv7fq04yqm2w2632,0,34.6,-2,2022-09-16T19:01:50.781Z,2022-09-17T00:31:08Z,3783747901,347,,3783748517,233,20,3783747899,56,Back,,,,,,,,,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651673,21,1,1,1,48,b496gs285it6bheuikox6z9mj,1,62.4,100,2022-09-16T19:01:56.101Z,2022-09-17T00:31:10Z,3783748633,107,,3783748635,56,Left,3783748639,141,93.1,3783748643,213,3.7,3783748641,212,10.1,3783748637,140,54.3,3783748987,189,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460725793,904,1,1,1,51,b496gs285it6bheuikox6z9mj,1,54.8,90.8,2022-09-16T19:01:58.880Z,2022-09-17T00:31:14Z,3784183553,213,0.3,3784183551,212,10.3,3784183549,141,95.4,3784183547,140,64.1,3784183661,189,,3784301589,178,,3784183545,56,Left,,,,blth4klpu88kgh73abpjlgusp,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460725809,905,1,1,1,51,b496gs285it6bheuikox6z9mj,1,64.1,95.4,2022-09-16T19:01:59.670Z,2022-09-17T00:31:16Z,3784183623,189,,3784301617,178,,3784183625,56,Back,3784183627,140,47.8,3784183633,213,3.3,3784183631,212,17.2,3784183629,141,92.5,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651713,22,1,1,1,54,b496gs285it6bheuikox6z9mj,1,44,89.7,2022-09-16T19:02:02.487Z,2022-09-17T00:31:18Z,3783748827,141,57.6,3783748835,213,4.0,3783748831,212,29.3,3783748825,140,25.4,3783748821,56,Back,3784301737,178,,,,,,,,blth4klpu88kgh73abpjlgusp,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651719,23,1,1,1,59,b496gs285it6bheuikox6z9mj,1,25.4,57.6,2022-09-16T19:02:07.417Z,2022-09-17T00:31:23Z,3784301885,178,,3783748887,212,13.5,3783748893,213,4.8,3783748885,141,37.7,3783748881,56,Back,3783748883,140,25.9,,,,,,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651795,24,1,1,2,4,b496gs285it6bheuikox6z9mj,1,24.8,36.5,2022-09-16T19:02:12.513Z,2022-09-17T00:31:26Z,3783749233,140,26.0,3783749231,56,Back,3783749235,141,8.5,3783749239,213,4.8,3783749237,212,19.1,3784301977,178,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651819,25,1,1,2,6,b496gs285it6bheuikox6z9mj,0,26.3,5.2,2022-09-16T19:02:14.827Z,2022-09-17T00:31:29Z,3783749341,213,0.2,3783749337,141,15.5,3783749339,212,30.9,3783749333,56,Right,3783749335,140,55.0,3784302107,178,,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651821,28,49,1,2,9,d5ydtvt96bv7fq04yqm2w2632,1,45.6,86.2,2022-09-16T19:02:17.199Z,2022-09-17T00:31:33Z,,,,,,,,,,,,,,,,,,,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460651847,29,1,1,2,9,d5ydtvt96bv7fq04yqm2w2632,0,45.6,86.2,2022-09-16T19:02:17.299Z,2022-09-17T00:31:50Z,3784302625,178,,3783749463,141,88.6,3783749471,213,0.1,3783749455,56,Left,3783749467,212,26.8,3783749459,140,71.1,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
