id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/15/value,qualifier/17/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2495080025,72,1,1,12,25,b496gs285it6bheuikox6z9mj,1,49.9,49.7,2023-01-04T20:12:32.836Z,2023-01-05T05:55:25Z,3965860529,279,G,3965860523,141,44.3,3965860539,189,,3966157809,178,,3965860527,213,3.5,3965860521,140,39.9,3965860525,212,11.1,3965860519,56,Back,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495081343,114,1,1,12,27,b496gs285it6bheuikox6z9mj,1,44.6,48.7,2023-01-04T20:12:35.089Z,2023-01-05T05:55:30Z,3965867683,140,39.0,3965867689,213,1.9,3965867687,212,20.1,3965869223,189,,3965867685,141,76.9,3966157847,178,,3965867681,56,Back,,,,blth4klpu88kgh73abpjlgusp,B. Kamara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080033,73,1,1,12,30,b496gs285it6bheuikox6z9mj,1,46.3,77.9,2023-01-04T20:12:38.487Z,2023-01-05T05:55:36Z,3965860601,140,58.5,3965860605,212,18.0,3965860599,56,Left,3965860603,141,96.6,3966157891,178,,3965860607,213,0.8,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080037,74,1,1,12,32,b496gs285it6bheuikox6z9mj,0,58.5,97.1,2023-01-04T20:12:39.729Z,2023-01-05T05:56:16Z,3965860615,140,58.3,3965860619,212,3.1,3965860613,56,Left,3965860621,213,4.6,3966158155,178,,3965860617,141,92.5,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080035,104,61,1,12,32,b9si1jn1lfxfund69e9ogcu2n,1,45.3,6.9,2023-01-04T20:12:39.882Z,2023-01-05T05:56:23Z,3965860611,56,Back,3966158201,178,,,,,,,,,,,,,,,,,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495141895,1329,67,1,12,32,b496gs285it6bheuikox6z9mj,1,56.5,87.4,2023-01-04T20:12:40.204Z,2023-01-05T09:03:16Z,3966180307,233,1246,,,,,,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495141889,1246,67,1,12,32,b9si1jn1lfxfund69e9ogcu2n,0,43.5,12.6,2023-01-04T20:12:40.205Z,2023-01-05T08:44:22Z,3966180319,233,1329,,,,,,,,,,,,,,,,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495081919,122,1,1,12,32,b496gs285it6bheuikox6z9mj,1,54.7,88,2023-01-04T20:12:40.211Z,2023-01-05T09:03:17Z,3965870729,212,14.2,3965870723,56,Back,3966158241,178,,3965870727,141,97.5,3965870731,213,2.7,3965870725,140,42.7,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080089,75,1,1,12,37,b496gs285it6bheuikox6z9mj,1,38.7,94.4,2023-01-04T20:12:45.221Z,2023-01-05T05:56:37Z,3965860925,140,31.1,3965860931,213,4.4,3965860923,56,Back,3966158291,178,,3965860929,212,24.5,3965860927,141,60.3,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080115,76,1,1,12,44,b496gs285it6bheuikox6z9mj,1,36.5,51.8,2023-01-04T20:12:51.998Z,2023-01-05T05:56:41Z,3965861035,212,20.9,3965861031,140,40.6,3966158327,178,,3965861029,56,Back,3965861033,141,81.9,3965861037,213,1.4,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080169,77,1,1,12,47,b496gs285it6bheuikox6z9mj,1,45.3,87.5,2023-01-04T20:12:55.669Z,2023-01-05T05:56:46Z,3965861317,213,0.3,3965861313,141,98.4,3966158377,178,,3965861315,212,25.7,3965861311,140,68.7,3965861309,56,Left,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080171,78,4,1,12,53,b496gs285it6bheuikox6z9mj,1,67.7,97.4,2023-01-04T20:13:01.077Z,2023-01-05T05:57:00Z,3965861337,56,Left,3965861333,13,,3965861341,286,,3965861339,152,,3965861401,233,105,3965861335,294,,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080177,105,4,1,12,53,b9si1jn1lfxfund69e9ogcu2n,0,32.3,2.6,2023-01-04T20:13:01.078Z,2023-01-05T05:56:59Z,3966158447,178,,3965861391,13,,3965861395,56,Back,3965861399,285,,3965861409,233,78,3965861393,294,,3965861397,152,,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080365,79,1,1,13,37,b496gs285it6bheuikox6z9mj,0,71.6,98.4,2023-01-04T20:13:45.557Z,2023-01-05T05:57:04Z,3965862377,5,,3965862381,152,,3965862379,155,,3966158495,178,,3965862375,2,,3965862385,140,87.5,3965862389,212,29.7,3965862391,213,5.3,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,3965862383,56,Center,,3966027777,224,3965862387,141,3966027779,72,,,,,,,,62.3,,,,,,,,,,,,,,,,,,,,,,
2495080387,110,12,1,13,39,b9si1jn1lfxfund69e9ogcu2n,1,14.1,38.9,2023-01-04T20:13:46.882Z,2023-01-05T05:57:11Z,3966158519,178,,3965862509,167,,3965862503,213,5.0,3965862495,56,Back,3965862501,212,28.1,3965862547,15,,3965862497,140,20.8,3965862499,141,0.0,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080395,80,5,1,13,41,b496gs285it6bheuikox6z9mj,1,79.9,101.1,2023-01-04T20:13:49.573Z,2023-01-05T05:57:15Z,3965862523,56,Left,3965862525,347,,3965862527,233,111,,,,,,,,,,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080391,111,5,1,13,41,b9si1jn1lfxfund69e9ogcu2n,0,20.1,-1.1,2023-01-04T20:13:49.573Z,2023-01-05T05:57:16Z,3965862553,233,80,3965862505,56,Back,3965862507,347,,,,,,,,,,,,,,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080419,81,1,1,13,44,b496gs285it6bheuikox6z9mj,1,80.6,100,2023-01-04T20:13:51.823Z,2023-01-05T05:57:37Z,3965862625,140,94.7,3965862621,107,,3965862631,213,5.9,3965862627,141,91.5,3965862623,56,Left,3965862629,212,16.2,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080423,82,61,1,13,45,b496gs285it6bheuikox6z9mj,1,93,90.7,2023-01-04T20:13:53.445Z,2023-01-05T05:57:45Z,3965862643,56,Left,3966158763,178,,,,,,,,,,,,,,,,,,,,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080435,83,61,1,13,47,b496gs285it6bheuikox6z9mj,0,89.4,87.6,2023-01-04T20:13:54.910Z,2023-01-05T05:57:54Z,3965862711,56,Left,3966158827,178,,,,,,,,,,,,,,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495081205,125,49,1,13,48,b9si1jn1lfxfund69e9ogcu2n,1,9.3,29.5,2023-01-04T20:13:56.280Z,2023-01-05T05:57:59Z,,,,,,,,,,,,,,,,,,,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080451,112,1,1,13,48,b9si1jn1lfxfund69e9ogcu2n,0,9,31.3,2023-01-04T20:13:56.337Z,2023-01-05T05:58:03Z,3965862803,141,24.1,3965862799,56,Back,3965866687,157,,3965862807,213,6.1,3965866689,1,,3965862805,212,32.7,3966158897,178,,3965862801,140,39.8,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080989,112,49,1,13,50,b496gs285it6bheuikox6z9mj,1,60.6,76.5,2023-01-04T20:13:58.053Z,2023-01-05T05:58:06Z,,,,,,,,,,,,,,,,,,,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080463,84,1,1,13,53,b496gs285it6bheuikox6z9mj,1,65.3,76.5,2023-01-04T20:14:00.930Z,2023-01-05T05:58:10Z,3966158921,178,,3965862869,56,Left,3965862883,213,1.1,3965862879,212,8.1,3965862873,140,69.0,3965862877,141,86.9,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080481,85,1,1,13,54,b496gs285it6bheuikox6z9mj,1,69,86.9,2023-01-04T20:14:01.737Z,2023-01-05T05:58:16Z,3965862993,141,73.8,3966158959,178,,3965862997,213,3.9,3965862989,56,Center,3965862991,140,59.7,3965862995,212,13.2,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080501,86,1,1,13,57,b496gs285it6bheuikox6z9mj,1,60.6,73.7,2023-01-04T20:14:05.402Z,2023-01-05T05:58:23Z,3965863137,1,,3965863127,56,Right,3966158999,178,,3965863133,212,47.8,3965863123,155,,3965863129,140,82.2,3965863125,196,,3965863131,141,11.8,2smmv9hdoiet7necaf00ol51x,T. Mings,3965863135,213,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080509,87,1,1,14,3,b496gs285it6bheuikox6z9mj,1,82.2,17.5,2023-01-04T20:14:11.220Z,2023-01-05T05:58:29Z,3965863173,140,74.0,3965863179,213,3.5,3966159025,178,,3965863177,212,9.3,3965863175,141,12.4,3965863171,56,Right,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080525,88,1,1,14,5,b496gs285it6bheuikox6z9mj,1,74.7,12.4,2023-01-04T20:14:13.523Z,2023-01-05T05:58:34Z,3965863255,212,12.0,3965863251,140,86.0,3966159059,178,,3965863257,213,6.1,3965863249,56,Right,3965863253,141,9.4,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080537,89,1,1,14,9,b496gs285it6bheuikox6z9mj,1,87.3,9.1,2023-01-04T20:14:16.804Z,2023-01-05T05:58:39Z,3965863317,213,3.2,3965863313,141,7.9,3965863315,212,9.6,3966159087,178,,3965863309,56,Right,3965863311,140,78.2,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080555,90,1,1,14,10,b496gs285it6bheuikox6z9mj,0,78.4,7.9,2023-01-04T20:14:17.864Z,2023-01-05T05:58:43Z,3966159141,178,,3966028359,224,,3965863401,141,42.4,3965863397,56,Center,3966028361,20,,3965863393,2,,3965863403,212,25.0,3965863399,140,86.7,7paw998ux29k7hx4t1g0wu85x,A. Young,3965863395,155,,,3965863405,213,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,
2495080553,113,44,1,14,11,b9si1jn1lfxfund69e9ogcu2n,1,13.1,57.2,2023-01-04T20:14:18.946Z,2023-01-05T09:03:17Z,3965863435,233,91,3965863389,56,Back,3965863391,285,,,,,,,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080561,91,44,1,14,11,b496gs285it6bheuikox6z9mj,0,86.9,42.8,2023-01-04T20:14:18.947Z,2023-01-05T05:58:48Z,3965863485,233,113,3965863429,286,,3965863427,56,Center,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080569,114,12,1,14,11,b9si1jn1lfxfund69e9ogcu2n,1,12.6,55.8,2023-01-04T20:14:19.074Z,2023-01-05T09:03:18Z,3965863453,140,38.7,3966159263,388,,3965863457,212,27.5,3965863483,15,,3965863451,56,Back,3965863455,141,59.4,3965863461,213,0.1,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080585,92,1,1,14,14,b496gs285it6bheuikox6z9mj,1,61.5,39.8,2023-01-04T20:14:22.283Z,2023-01-05T05:58:57Z,3965863543,140,62.5,3965863549,213,1.5,3965863547,212,21.0,3965863545,141,70.7,3965863541,56,Center,3966159349,178,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080605,93,1,1,14,17,b496gs285it6bheuikox6z9mj,1,64.4,74.3,2023-01-04T20:14:24.897Z,2023-01-05T05:59:28Z,3965863665,56,Left,3965863669,141,97.2,3965863673,213,1.2,3966159777,178,,3965863671,212,16.8,3965863667,140,70.4,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495110735,853,3,1,14,19,b496gs285it6bheuikox6z9mj,0,67.1,96,2023-01-04T20:14:27.164Z,2023-01-05T05:59:40Z,3966028637,56,Left,3966159951,178,,3966028641,464,,3966028639,286,,3966028643,467,dl8x6fzdexn8r0sj65vgcgq8l,,,,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080637,94,1,1,14,20,b496gs285it6bheuikox6z9mj,1,68.7,96.8,2023-01-04T20:14:28.203Z,2023-01-05T06:00:12Z,3965863837,56,Back,3965863845,213,3.6,3965863841,141,81.5,3965863839,140,46.6,3966160255,178,,3965863843,212,25.4,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080665,95,1,1,14,25,b496gs285it6bheuikox6z9mj,1,46.8,80.6,2023-01-04T20:14:32.937Z,2023-01-05T06:00:18Z,3965863997,140,37.5,3966160311,178,,3965863999,141,54.8,3965864003,213,4.2,3965864001,212,20.1,3965863995,56,Back,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080679,96,1,1,14,28,b496gs285it6bheuikox6z9mj,1,37.4,55.1,2023-01-04T20:14:36.117Z,2023-01-05T06:00:23Z,3966160363,178,,3965864095,140,41.5,3965864097,141,78.0,3965864101,213,1.3,3965864093,56,Back,3965864099,212,16.2,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080693,97,1,1,14,31,b496gs285it6bheuikox6z9mj,1,42.8,80.7,2023-01-04T20:14:38.892Z,2023-01-05T06:00:27Z,3965864175,140,65.2,3966160403,178,,3965864181,213,0.5,3965864177,141,98.3,3965864173,56,Left,3965864179,212,26.4,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080709,98,1,1,14,32,b496gs285it6bheuikox6z9mj,1,65.2,98.3,2023-01-04T20:14:40.213Z,2023-01-05T06:00:58Z,3965864255,141,83.0,3965864251,56,Left,3965864257,212,13.8,3966160665,178,,3965864253,140,56.6,3965864259,213,4.0,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080727,99,1,1,14,35,b496gs285it6bheuikox6z9mj,1,54.5,81,2023-01-04T20:14:43.227Z,2023-01-05T06:00:35Z,3965864345,141,77.4,3965864341,56,Back,3966160485,178,,3965864347,212,10.6,3965864343,140,44.7,3965864349,213,3.4,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080753,100,1,1,14,37,b496gs285it6bheuikox6z9mj,1,41.8,75.3,2023-01-04T20:14:45.353Z,2023-01-05T06:01:07Z,3966160759,178,,3965864491,212,34.8,3965864489,141,24.2,3965864495,1,,3965864487,140,42.6,3965864493,213,4.7,3965864485,56,Back,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080769,101,1,1,14,41,b496gs285it6bheuikox6z9mj,1,42.6,24.2,2023-01-04T20:14:49.634Z,2023-01-05T06:01:16Z,3965864577,56,Back,3965864581,141,7.0,3965864585,213,5.2,3965864579,140,48.9,3965864583,212,13.4,3966160815,178,,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080787,102,1,1,14,44,b496gs285it6bheuikox6z9mj,1,47.3,10.6,2023-01-04T20:14:51.914Z,2023-01-05T06:01:21Z,3965864679,56,Back,3965864685,212,12.9,3965864681,140,37.1,3965864687,213,2.5,3965864683,141,21.2,3966160853,178,,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080797,103,1,1,14,47,b496gs285it6bheuikox6z9mj,1,39.5,22.6,2023-01-04T20:14:55.607Z,2023-01-05T06:01:29Z,3965864731,140,33.9,3965864735,212,22.7,3965864737,213,1.8,3965864729,56,Back,3966160907,178,,3965864733,141,54.8,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080813,104,1,1,14,50,b496gs285it6bheuikox6z9mj,1,35.8,57.6,2023-01-04T20:14:58.125Z,2023-01-05T06:01:38Z,3965864835,140,41.1,3966160973,178,,3965864833,56,Back,3965864839,212,17.8,3965864841,213,1.3,3965864837,141,82.5,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080827,105,1,1,14,54,b496gs285it6bheuikox6z9mj,1,44.5,84.2,2023-01-04T20:15:02.317Z,2023-01-05T05:34:34Z,3965864913,212,13.2,3966148867,178,,3965864909,140,37.4,3965864911,141,68.1,3965864915,213,4.1,3965864907,56,Back,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080847,106,1,1,14,56,b496gs285it6bheuikox6z9mj,1,37.4,68.1,2023-01-04T20:15:03.800Z,2023-01-05T05:34:41Z,3965865041,140,37.8,3965865039,56,Back,3965865045,212,17.3,3965865047,213,1.5,3966148901,178,,3965865043,141,93.6,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080867,107,1,1,15,0,b496gs285it6bheuikox6z9mj,1,32.5,95.4,2023-01-04T20:15:08.312Z,2023-01-05T05:34:48Z,3965865155,213,3.9,3965865141,56,Back,3965865145,140,11.4,3965865153,212,31.4,3966148939,178,,3965865149,141,62.7,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080891,108,1,1,15,3,b496gs285it6bheuikox6z9mj,1,10.3,60.9,2023-01-04T20:15:11.196Z,2023-01-05T05:34:54Z,3966148987,178,,3965865285,140,17.4,3965865293,1,,3965865287,141,7.3,3965865283,56,Back,3965865289,212,37.2,3965865291,213,4.9,,,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080899,109,1,1,15,6,b496gs285it6bheuikox6z9mj,1,17.4,7.3,2023-01-04T20:15:14.501Z,2023-01-05T05:35:00Z,3965865335,56,Back,3965865343,213,6.1,3965865339,141,2.8,3965865341,212,14.3,3965865337,140,30.7,3966149011,178,,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080905,110,61,1,15,8,b496gs285it6bheuikox6z9mj,0,30.7,2.8,2023-01-04T20:15:15.967Z,2023-01-05T05:35:07Z,3965865357,56,Back,3966149045,178,,,,,,,,,,,,,,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080913,111,5,1,15,8,b496gs285it6bheuikox6z9mj,0,29.4,-1.5,2023-01-04T20:15:16.481Z,2023-01-05T05:35:13Z,3965865383,56,Back,3965865389,347,,3965865433,233,115,,,,,,,,,,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495080917,115,5,1,15,8,b9si1jn1lfxfund69e9ogcu2n,1,70.6,101.5,2023-01-04T20:15:16.481Z,2023-01-05T05:35:12Z,3965865411,347,,3965865409,56,Left,3965865413,233,111,,,,,,,,,,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495081003,116,1,1,15,16,b9si1jn1lfxfund69e9ogcu2n,1,69.7,100,2023-01-04T20:15:24.597Z,2023-01-05T05:35:17Z,3965865825,107,,3965865835,213,4.7,3965865831,141,74.4,3965865827,56,Center,3965865833,212,18.4,3965865829,140,68.7,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495081017,117,1,1,15,20,b9si1jn1lfxfund69e9ogcu2n,1,68.6,72.3,2023-01-04T20:15:28.393Z,2023-01-05T05:35:23Z,3965865913,140,61.8,3966149109,178,,3965865919,213,4.5,3965865917,212,34.4,3965865921,1,,3965865915,141,22.8,3965865911,56,Center,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495081033,118,1,1,15,24,b9si1jn1lfxfund69e9ogcu2n,1,63.4,17.4,2023-01-04T20:15:32.494Z,2023-01-05T05:35:34Z,3965866011,212,13.5,3965866009,141,2.8,3965866007,140,72.1,3965866013,213,5.5,3965866005,56,Right,3966149153,178,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495081047,119,1,1,15,28,b9si1jn1lfxfund69e9ogcu2n,1,71.7,14.1,2023-01-04T20:15:35.857Z,2023-01-05T05:37:15Z,3965866081,56,Right,3965866085,141,5.9,3965866087,212,7.8,3966149667,178,,3965866089,213,3.9,3965866083,140,66.5,,,,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495081073,120,1,1,15,30,b9si1jn1lfxfund69e9ogcu2n,1,63.9,6.8,2023-01-04T20:15:38.131Z,2023-01-05T05:37:20Z,3966149691,178,,3965866207,141,24.3,3965866203,56,Center,3965866211,213,2.3,3965866209,212,15.5,3965866205,140,54.5,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495081085,121,1,1,15,32,b9si1jn1lfxfund69e9ogcu2n,1,54.2,30.1,2023-01-04T20:15:40.667Z,2023-01-05T05:37:33Z,3965866255,213,2.2,3966149751,178,,3965866251,141,49.1,3965866249,140,45.5,3965866247,56,Back,3965866253,212,15.8,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495081101,122,1,1,15,35,b9si1jn1lfxfund69e9ogcu2n,1,45.9,52.7,2023-01-04T20:15:42.895Z,2023-01-05T05:37:36Z,3965866331,140,53.9,3965866335,212,22.4,3965866337,213,1.2,3965866333,141,83.2,3966149761,178,,3965866329,56,Left,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495081141,123,1,1,15,38,b9si1jn1lfxfund69e9ogcu2n,0,58.3,88.3,2023-01-04T20:15:45.764Z,2023-01-05T05:37:40Z,3965866563,212,45.9,3965866557,56,Center,3966149773,178,,3965866567,1,,3965866559,140,100.0,3965866561,141,74.8,3965866565,213,6.1,3965866555,155,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495081147,113,5,1,15,42,b496gs285it6bheuikox6z9mj,1,-1.2,25,2023-01-04T20:15:50.327Z,2023-01-05T05:37:46Z,3965866603,233,124,3965866589,346,,3965866587,56,Back,,,,,,,,,,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
