id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value
2533872907,9,1,1,0,32,a3nyxabgsqlnqfkeg41m6tnpp,1,65,27.7,2023-04-15T16:31:19.784Z,2023-04-16T00:59:02Z,4191559965,56,Center,4191559971,212,19.0,4191559969,141,51.9,4191559973,213,2.1,4193355793,178,,4191559967,140,56.0,,,,,,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533872933,10,1,1,0,35,a3nyxabgsqlnqfkeg41m6tnpp,1,63.2,63,2023-04-15T16:31:23.216Z,2023-04-16T00:59:05Z,4191560139,56,Left,4191560141,140,63.8,4191560143,141,89.0,4191560145,212,17.7,4193355927,178,,4191560147,213,1.5,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533872973,11,1,1,0,37,a3nyxabgsqlnqfkeg41m6tnpp,1,64.7,89.7,2023-04-15T16:31:25.261Z,2023-04-16T00:59:09Z,4191560367,141,98.4,4193356169,178,,4191560363,56,Left,4191560369,212,15.3,4191560371,213,0.4,4191560365,140,78.1,,,,,,,7fmpgkx58o9pivo2bbnxxkt05,Aymeric Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533872981,12,1,1,0,42,a3nyxabgsqlnqfkeg41m6tnpp,1,85.1,88.8,2023-04-15T16:31:29.546Z,2023-04-16T00:59:11Z,4191560403,141,75.5,4191560405,212,10.3,4191560399,56,Center,4191560407,213,5.2,4193356349,178,,4191560401,140,89.7,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533872985,13,61,1,0,42,a3nyxabgsqlnqfkeg41m6tnpp,0,89.7,75.5,2023-04-15T16:31:29.948Z,2023-04-16T00:59:20Z,4191560413,56,Center,4193356961,178,,,,,,,,,,,,,,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533872995,3,49,1,0,43,avxknfz4f6ob0rv9dbnxdzde0,1,15.1,36.7,2023-04-15T16:31:31.226Z,2023-04-16T00:59:28Z,,,,,,,,,,,,,,,,,,,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873009,4,1,1,0,44,avxknfz4f6ob0rv9dbnxdzde0,1,15.1,36.7,2023-04-15T16:31:31.374Z,2023-04-16T00:59:32Z,4191560551,140,19.4,4193358055,178,,4191560555,212,5.6,4191560553,141,41.5,4191560557,213,0.6,4191560549,56,Back,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873033,5,1,1,0,44,avxknfz4f6ob0rv9dbnxdzde0,1,19.4,41.5,2023-04-15T16:31:32.137Z,2023-04-16T00:59:37Z,4191560699,213,4.8,4191560691,56,Back,4191560693,140,21.9,4193358393,178,,4191560695,141,10.0,4191560697,212,21.6,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873035,6,3,1,0,46,avxknfz4f6ob0rv9dbnxdzde0,0,22.4,8.2,2023-04-15T16:31:34.246Z,2023-04-16T00:59:56Z,4193359785,178,,4192242887,465,,4191560759,233,14,4191560705,285,,4191560703,56,Back,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873045,14,7,1,0,47,a3nyxabgsqlnqfkeg41m6tnpp,0,77.6,91.8,2023-04-15T16:31:34.529Z,2023-04-16T01:00:02Z,4191560747,286,,4191560745,56,Left,4192242687,383,,4193360183,389,,4191560753,233,6,,,,,,,,,,7fmpgkx58o9pivo2bbnxxkt05,Aymeric Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873119,7,1,1,0,49,avxknfz4f6ob0rv9dbnxdzde0,1,15.4,10.6,2023-04-15T16:31:36.885Z,2023-04-16T01:00:08Z,4191561143,212,21.1,4191561145,213,1.9,4191561137,56,Back,4193360637,178,,4191561139,140,8.0,4191561141,141,39.4,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873155,8,1,1,0,52,avxknfz4f6ob0rv9dbnxdzde0,1,8,43.4,2023-04-15T16:31:39.514Z,2023-04-16T01:00:11Z,4191561311,140,23.4,4191561319,1,,4193361051,178,,4191561317,213,1.1,4191561309,56,Back,4191561313,141,95.4,4191561315,212,38.9,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873159,9,61,1,0,54,avxknfz4f6ob0rv9dbnxdzde0,0,23.4,95.4,2023-04-15T16:31:41.999Z,2023-04-16T01:00:55Z,4193364315,178,,4191561335,56,Back,,,,,,,,,,,,,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873169,10,5,1,0,56,avxknfz4f6ob0rv9dbnxdzde0,0,24.2,100.7,2023-04-15T16:31:43.880Z,2023-04-16T01:01:34Z,4191561391,347,,4191561389,56,Back,4191562005,233,15,,,,,,,,,,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873307,15,5,1,0,56,a3nyxabgsqlnqfkeg41m6tnpp,1,75.8,-0.7,2023-04-15T16:31:43.880Z,2023-04-16T01:01:34Z,4191561963,347,,4191561959,56,Right,4191562001,233,10,,,,,,,,,,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873321,16,1,1,1,0,a3nyxabgsqlnqfkeg41m6tnpp,1,71.5,0,2023-04-15T16:31:47.425Z,2023-04-16T01:04:11Z,4191562065,189,,4191562039,141,9.5,4191562041,212,21.5,4191562037,140,52.4,4191562043,213,2.8,4191562045,1,,4191562033,107,,4191562035,56,Right,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873383,17,1,1,1,7,a3nyxabgsqlnqfkeg41m6tnpp,1,68.7,23.6,2023-04-15T16:31:54.473Z,2023-04-16T01:01:39Z,4191562397,213,5.2,4191562389,56,Right,4191562395,212,12.5,4191562393,141,7.1,4191562391,140,73.9,4193366985,178,,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873465,18,1,1,1,11,a3nyxabgsqlnqfkeg41m6tnpp,1,77.9,4,2023-04-15T16:31:58.394Z,2023-04-16T01:01:41Z,4193367181,178,,4191562827,212,21.4,4191562823,140,58.9,4191562825,141,15.4,4191562821,56,Right,4191562829,213,2.8,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873517,19,1,1,1,17,a3nyxabgsqlnqfkeg41m6tnpp,1,63.1,35.6,2023-04-15T16:32:04.942Z,2023-04-16T01:01:49Z,4191563059,140,69.3,4191563061,141,18.2,4193367399,178,,4191563063,212,13.5,4191563065,213,5.2,4191563057,56,Right,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873553,20,1,1,1,20,a3nyxabgsqlnqfkeg41m6tnpp,0,69.3,20.5,2023-04-15T16:32:07.570Z,2023-04-16T01:01:51Z,4191563225,56,Center,4191563223,155,,4191563235,213,1.2,4191563227,140,85.0,4193367659,178,,4191563239,1,,4191563229,141,75.3,4191563231,212,40.7,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873563,11,49,1,1,22,avxknfz4f6ob0rv9dbnxdzde0,1,14.7,27.1,2023-04-15T16:32:09.558Z,2023-04-16T01:01:55Z,,,,,,,,,,,,,,,,,,,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873629,12,1,1,1,23,avxknfz4f6ob0rv9dbnxdzde0,1,15.9,23.8,2023-04-15T16:32:10.603Z,2023-04-16T01:01:59Z,4193368261,178,,4191563549,141,23.6,4191563553,213,6.3,4191563545,56,Back,4191563547,140,28.1,4191563551,212,12.8,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873631,13,61,1,1,27,avxknfz4f6ob0rv9dbnxdzde0,0,44.9,8.6,2023-04-15T16:32:14.604Z,2023-04-16T01:02:12Z,4193369127,178,,4191563557,56,Back,,,,,,,,,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873645,21,49,1,1,29,a3nyxabgsqlnqfkeg41m6tnpp,1,57.2,92.7,2023-04-15T16:32:16.594Z,2023-04-16T01:02:16Z,,,,,,,,,,,,,,,,,,,,,,,,,7fmpgkx58o9pivo2bbnxxkt05,Aymeric Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873733,22,1,1,1,30,a3nyxabgsqlnqfkeg41m6tnpp,1,56.5,93.2,2023-04-15T16:32:17.855Z,2023-04-16T01:02:19Z,4191564089,140,46.6,4191564095,213,3.5,4191564093,212,11.3,4193369653,178,,4191564091,141,86.7,4191564087,56,Back,,,,,,,7fmpgkx58o9pivo2bbnxxkt05,Aymeric Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873755,23,1,1,1,39,a3nyxabgsqlnqfkeg41m6tnpp,1,64.6,72,2023-04-15T16:32:26.377Z,2023-04-16T01:02:21Z,4193369879,178,,4191564235,56,Center,4191564243,213,4.3,4191564237,140,59.8,4191564241,212,11.6,4191564239,141,56.6,,,,,,,b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873829,24,1,1,1,41,a3nyxabgsqlnqfkeg41m6tnpp,1,63.5,50.4,2023-04-15T16:32:28.809Z,2023-04-16T01:02:23Z,4191564547,56,Right,4193369957,178,,4191564551,141,7.1,4191564549,140,73.2,4191564555,213,5.0,4191564553,212,31.2,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873853,25,1,1,1,44,a3nyxabgsqlnqfkeg41m6tnpp,1,73.2,7.1,2023-04-15T16:32:31.722Z,2023-04-16T01:02:26Z,4193370091,178,,4191564711,141,19.6,4191564707,56,Right,4191564715,213,2.3,4191564713,212,11.4,4191564709,140,66.0,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873889,26,1,1,1,46,a3nyxabgsqlnqfkeg41m6tnpp,1,66.1,19.3,2023-04-15T16:32:34.147Z,2023-04-16T01:02:29Z,4193370299,178,,4191564879,212,14.1,4191564877,141,4.6,4191564873,56,Right,4191564875,140,75.6,4191564881,213,5.5,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873925,27,1,1,1,49,a3nyxabgsqlnqfkeg41m6tnpp,1,75.8,5.5,2023-04-15T16:32:36.874Z,2023-04-16T01:02:32Z,4193370453,178,,4191565069,213,2.6,4191565061,56,Right,4191565067,212,16.8,4191565065,141,18.2,4191565063,140,62.1,,,,,,,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533873983,28,1,1,1,51,a3nyxabgsqlnqfkeg41m6tnpp,1,60.7,23.9,2023-04-15T16:32:39.267Z,2023-04-16T01:02:34Z,4193370577,178,,4191565329,141,53.7,4191565327,140,57.5,4191565337,213,1.7,4191565333,212,20.5,4191565325,56,Center,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874013,29,1,1,1,55,a3nyxabgsqlnqfkeg41m6tnpp,1,63.6,60.6,2023-04-15T16:32:42.432Z,2023-04-16T01:02:38Z,4191565471,141,82.8,4191565463,56,Left,4191565467,140,62.9,4193370803,178,,4191565473,212,15.1,4191565477,213,1.6,,,,,,,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874029,30,1,1,1,57,a3nyxabgsqlnqfkeg41m6tnpp,1,62.9,83.3,2023-04-15T16:32:44.873Z,2023-04-16T01:02:40Z,4193370969,178,,4191565587,212,17.0,4191565585,141,98.7,4191565583,140,75.7,4191565589,213,0.7,4191565581,56,Left,,,,,,,7fmpgkx58o9pivo2bbnxxkt05,Aymeric Laporte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874059,31,1,1,1,59,a3nyxabgsqlnqfkeg41m6tnpp,1,75.8,98.7,2023-04-15T16:32:47.015Z,2023-04-16T01:02:43Z,4193371163,178,,4191565745,141,92.1,4191565743,140,90.5,4191565747,212,16.1,4191565741,56,Left,4191565749,213,6.0,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874093,32,1,1,2,1,a3nyxabgsqlnqfkeg41m6tnpp,1,90.5,92.1,2023-04-15T16:32:49.223Z,2023-04-16T01:02:46Z,4192255011,72,,4191565949,213,4.8,4191565941,56,Center,4193371331,178,,4191565943,140,95.3,4191565937,2,,4191565939,155,,4191565945,141,26.5,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,4191565951,1,4192255009,224,4191565947,212,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874109,33,1,1,2,6,a3nyxabgsqlnqfkeg41m6tnpp,0,95,25.3,2023-04-15T16:32:53.377Z,2023-04-16T01:02:50Z,4191566019,141,28.7,4191566011,2,,4191566013,155,,4192255681,72,,4191566021,212,2.3,4191566017,140,94.9,4192255679,223,,4193371661,178,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,4191566015,56,4191566023,213,,,,Center,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874107,14,61,1,2,6,avxknfz4f6ob0rv9dbnxdzde0,1,3.5,75,2023-04-15T16:32:53.424Z,2023-04-16T01:03:17Z,4193372017,178,,4191566009,56,Back,,,,,,,,,,,,,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874163,15,12,1,2,6,avxknfz4f6ob0rv9dbnxdzde0,1,7.4,62.1,2023-04-15T16:32:54.124Z,2023-04-16T01:03:21Z,4191566261,213,0.2,4191566245,56,Back,4191566253,141,69.6,4191566249,140,36.8,4191566257,212,31.3,4193373507,178,,,,,,,,ayyswiouwrh2yn1j75owovob9,Ç. Söyüncü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874205,34,1,1,2,10,a3nyxabgsqlnqfkeg41m6tnpp,1,69.5,37,2023-04-15T16:32:58.297Z,2023-04-16T01:03:24Z,4191566409,140,67.9,4191566417,213,1.7,4191566413,212,10.8,4193373667,178,,4191566411,141,52.7,4191566407,56,Center,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874227,35,1,1,2,13,a3nyxabgsqlnqfkeg41m6tnpp,1,68.1,49.6,2023-04-15T16:33:01.259Z,2023-04-16T01:03:26Z,4191566531,141,17.3,4191566529,140,95.9,4191566527,56,Right,4191566537,1,,4191566525,155,,4191566533,212,36.5,4193373737,178,,4191566535,213,5.6,2t5s4f41jefzuzth0bhcixtcl,Rúben Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533874245,36,1,1,2,16,a3nyxabgsqlnqfkeg41m6tnpp,0,95.9,17.3,2023-04-15T16:33:03.819Z,2023-04-16T01:03:28Z,4191566617,140,92.5,4192258913,20,,4192258909,386,,4191566623,213,1.8,4191566613,56,Center,4193373833,178,,4191566605,2,,4191566621,212,17.4,e9wu8dcamrtj3ftbx3nmhusid,K. Walker,4192258905,225,4191566619,141,,,,,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
