id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value
2473999781,9,1,1,0,10,1c8m2ko0wxq1asfkuykurdr0y,1,31.5,64,2022-10-18T19:15:22.005Z,2022-10-19T03:49:45Z,3854653657,140,43.7,3854653659,141,70.2,3854653655,56,Back,3854653661,212,13.5,3854653663,213,0.3,3855283757,178,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474115359,875,83,1,0,12,b9si1jn1lfxfund69e9ogcu2n,1,56.8,30.3,2022-10-18T19:15:23.585Z,2022-10-19T04:44:56Z,3855297777,399,232413,,,,,,,,,,,,,,,,,,,,,,5v5jv44a8y2n7p1tb8jsxt2ei,B. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473999837,10,1,1,0,12,1c8m2ko0wxq1asfkuykurdr0y,1,41.6,69.9,2022-10-18T19:15:23.587Z,2022-10-19T03:49:51Z,3854653957,141,69.5,3854653959,212,23.4,3854653961,213,3.2,3854653953,56,Back,3855283773,178,,3854653955,140,19.3,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473999905,11,1,1,0,14,1c8m2ko0wxq1asfkuykurdr0y,1,19.3,69.5,2022-10-18T19:15:26.172Z,2022-10-19T03:50:08Z,3854654301,140,7.0,3854654305,212,16.5,3855283787,178,,3854654303,141,54.3,3854654299,56,Back,3854654307,213,3.8,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473999939,12,1,1,0,17,1c8m2ko0wxq1asfkuykurdr0y,1,7.3,54,2022-10-18T19:15:29.173Z,2022-10-19T03:50:15Z,3854654501,140,11.7,3854654499,56,Back,3854654505,212,12.6,3854654507,213,1.2,3854654503,141,71.3,3855283801,178,,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474000011,13,1,1,0,17,1c8m2ko0wxq1asfkuykurdr0y,1,11.7,71.3,2022-10-18T19:15:29.216Z,2022-10-19T03:50:41Z,3854654843,141,59.1,3855283845,178,,3854654839,56,Back,3854654847,213,5.7,3854654841,140,23.4,3854654845,212,14.8,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474000077,14,1,1,0,21,1c8m2ko0wxq1asfkuykurdr0y,1,27.5,64.4,2022-10-18T19:15:33.360Z,2022-10-19T03:50:50Z,3854655215,140,40.7,3854655221,213,0.8,3854655217,141,86.8,3854655219,212,20.6,3854655213,56,Back,3855283869,178,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474000085,15,50,1,0,23,1c8m2ko0wxq1asfkuykurdr0y,1,39.6,85.8,2022-10-18T19:15:34.510Z,2022-10-19T03:51:01Z,3854655257,286,,3854655687,233,3,3854655255,56,Back,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474000133,3,7,1,0,23,b9si1jn1lfxfund69e9ogcu2n,1,60.4,14.2,2022-10-18T19:15:35.412Z,2022-10-19T03:51:05Z,3855194685,384,,3854655641,233,15,3854655573,285,,3854655571,56,Right,3855283891,178,,,,,,,,,,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474000145,4,49,1,0,24,b9si1jn1lfxfund69e9ogcu2n,1,59.8,25,2022-10-18T19:15:36.389Z,2022-10-19T04:46:03Z,,,,,,,,,,,,,,,,,,,,,,,,,5v5jv44a8y2n7p1tb8jsxt2ei,B. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474000169,5,1,1,0,25,b9si1jn1lfxfund69e9ogcu2n,1,54.3,15.1,2022-10-18T19:15:36.811Z,2022-10-19T03:51:18Z,3854655739,56,Back,3855283911,178,,3854655743,141,31.0,3854655747,213,2.3,3854655745,212,14.2,3854655741,140,45.6,,,,,,,5v5jv44a8y2n7p1tb8jsxt2ei,B. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474115419,884,43,1,0,26,b9si1jn1lfxfund69e9ogcu2n,1,0,0,2022-10-18T19:15:37.654Z,2022-10-19T04:46:36Z,3855298163,178,0,3855298245,144,82,,,,,,,,,,,,,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474000173,6,50,1,0,26,b9si1jn1lfxfund69e9ogcu2n,1,43.6,34.3,2022-10-18T19:15:37.667Z,2022-10-19T03:51:29Z,3854655775,286,,3854656013,233,16,3854655773,56,Back,,,,,,,,,,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474000201,16,7,1,0,26,1c8m2ko0wxq1asfkuykurdr0y,1,56.4,65.7,2022-10-18T19:15:38.355Z,2022-10-19T03:51:33Z,3855283945,178,,3855194855,384,,3854655961,233,6,3854655903,285,,3854655901,56,Center,,,,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474000205,17,49,1,0,27,1c8m2ko0wxq1asfkuykurdr0y,1,39.9,74.1,2022-10-18T19:15:39.439Z,2022-10-19T03:51:38Z,,,,,,,,,,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474000323,18,1,1,0,29,1c8m2ko0wxq1asfkuykurdr0y,1,38.1,74.1,2022-10-18T19:15:40.859Z,2022-10-19T03:51:41Z,3854656507,213,3.5,3854656495,140,29.1,3854656503,212,10.1,3854656493,56,Back,3854656499,141,68.8,3855283955,178,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474000367,19,1,1,0,33,1c8m2ko0wxq1asfkuykurdr0y,1,29.1,69.5,2022-10-18T19:15:45.165Z,2022-10-19T03:51:50Z,3855284017,178,,3854656745,213,1.3,3854656741,141,86.1,3854656737,56,Back,3854656739,140,31.6,3854656743,212,11.6,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474000477,20,1,1,0,35,1c8m2ko0wxq1asfkuykurdr0y,1,31.6,86.1,2022-10-18T19:15:47.029Z,2022-10-19T03:51:55Z,3854657391,56,Back,3854657395,141,71.6,3854657393,140,22.1,3855284079,178,,3854657401,213,3.9,3854657397,212,14.0,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474000559,21,1,1,0,40,1c8m2ko0wxq1asfkuykurdr0y,0,23.9,62.1,2022-10-18T19:15:52.359Z,2022-10-19T03:52:01Z,3854657861,140,73.0,3854657865,212,65.0,3854657859,56,Right,3854657857,155,,3855284159,178,,3854657863,141,3.8,3854657869,1,,3854657867,213,5.6,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474000635,7,1,1,0,43,b9si1jn1lfxfund69e9ogcu2n,0,24,93.3,2022-10-18T19:15:55.159Z,2022-10-19T03:52:12Z,3854658253,213,5.6,3854658241,3,,3855284281,388,,3854658245,56,Back,3854658251,212,3.3,3854658247,140,26.5,3854658249,141,90.3,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474000747,22,1,1,0,48,1c8m2ko0wxq1asfkuykurdr0y,1,66.1,27.1,2022-10-18T19:16:00.110Z,2022-10-19T03:52:22Z,3854658869,212,23.5,3854658867,141,61.6,3854658863,140,65.5,3854658859,56,Center,3855284411,178,,3854658871,213,1.6,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474000755,23,61,1,0,50,1c8m2ko0wxq1asfkuykurdr0y,0,65.8,64.9,2022-10-18T19:16:01.561Z,2022-10-19T03:52:29Z,3855284495,178,,3854658919,56,Center,,,,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474115545,886,67,1,0,51,b9si1jn1lfxfund69e9ogcu2n,1,35.1,30.7,2022-10-18T19:16:03.070Z,2022-10-19T06:34:55Z,3855299351,233,961,,,,,,,,,,,,,,,,,,,,,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474115541,961,67,1,0,51,1c8m2ko0wxq1asfkuykurdr0y,0,64.9,69.3,2022-10-18T19:16:03.071Z,2022-10-19T04:49:27Z,3855299365,233,886,,,,,,,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474000779,8,1,1,0,51,b9si1jn1lfxfund69e9ogcu2n,0,35.8,32.2,2022-10-18T19:16:03.108Z,2022-10-19T06:34:56Z,3855284631,178,,3854659053,141,34.0,3854659103,233,24,3854659057,213,2.4,3854659051,140,34.6,3854659101,236,,3854659055,212,1.8,3854659113,286,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,3854659049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474000769,24,74,1,0,51,1c8m2ko0wxq1asfkuykurdr0y,1,65.6,64.9,2022-10-18T19:16:03.193Z,2022-10-19T03:52:50Z,3854658995,285,,3855284675,178,,3854659179,233,8,3854658993,56,Center,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474000813,9,49,1,0,53,b9si1jn1lfxfund69e9ogcu2n,1,37.5,39.2,2022-10-18T19:16:05.137Z,2022-10-19T03:53:00Z,,,,,,,,,,,,,,,,,,,,,,,,,5v5jv44a8y2n7p1tb8jsxt2ei,B. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474000855,10,1,1,0,53,b9si1jn1lfxfund69e9ogcu2n,0,37.5,39.2,2022-10-18T19:16:05.219Z,2022-10-19T03:53:04Z,3855284721,178,,3854659403,155,,3854659407,140,68.7,3854659409,141,48.7,3854659411,212,33.4,3854659415,1,,3854659405,56,Center,3854659413,213,0.2,5v5jv44a8y2n7p1tb8jsxt2ei,B. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474000861,25,49,1,0,56,1c8m2ko0wxq1asfkuykurdr0y,1,36,42.3,2022-10-18T19:16:07.630Z,2022-10-19T03:53:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474000979,26,1,1,0,58,1c8m2ko0wxq1asfkuykurdr0y,1,34.9,67.2,2022-10-18T19:16:09.715Z,2022-10-19T03:53:17Z,3855284749,178,,3854660095,141,95.5,3854660099,213,1.2,3854660097,212,21.1,3854660093,140,43.1,3854660089,56,Back,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474001089,27,1,1,1,0,1c8m2ko0wxq1asfkuykurdr0y,1,43.1,95.5,2022-10-18T19:16:12.300Z,2022-10-19T03:53:32Z,3854660673,212,11.2,3855284769,178,,3854660667,56,Left,3854660669,140,53.7,3854660675,213,6.2,3854660671,141,93.5,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474001127,28,1,1,1,2,1c8m2ko0wxq1asfkuykurdr0y,1,47.3,94.6,2022-10-18T19:16:14.033Z,2022-10-19T03:53:40Z,3854660825,213,3.0,3855284781,178,,3854660823,212,8.6,3854660821,141,96.0,3854660819,140,39.2,3854660817,56,Back,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474001181,29,1,1,1,4,1c8m2ko0wxq1asfkuykurdr0y,1,39.2,96,2022-10-18T19:16:15.687Z,2022-10-19T03:53:46Z,3854661091,140,36.3,3854661095,212,6.7,3855284797,178,,3854661093,141,87.2,3854661089,56,Back,3854661097,213,4.2,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474001241,30,1,1,1,7,1c8m2ko0wxq1asfkuykurdr0y,0,36.3,87.2,2022-10-18T19:16:18.516Z,2022-10-19T03:53:49Z,3854661379,155,,3854661387,212,53.1,3854661389,213,0.2,3854661383,140,86.1,3854661391,1,,3854661381,56,Left,3855284805,178,,3854661385,141,100.0,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474001293,11,5,1,1,11,b9si1jn1lfxfund69e9ogcu2n,1,12,-1.6,2022-10-18T19:16:23.129Z,2022-10-19T03:53:56Z,3854661735,233,31,3854661673,56,Back,3854661677,347,,,,,,,,,,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474001247,31,5,1,1,11,1c8m2ko0wxq1asfkuykurdr0y,0,88,101.6,2022-10-18T19:16:23.129Z,2022-10-19T03:53:56Z,3854661749,233,11,3854661421,56,Left,3854661423,347,,,,,,,,,,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474001799,12,1,1,1,31,b9si1jn1lfxfund69e9ogcu2n,1,22.3,0,2022-10-18T19:16:42.664Z,2022-10-19T03:53:59Z,3854664391,140,31.0,3854664395,212,10.5,3854664393,141,5.5,3854664389,56,Back,3854664387,107,,3854664397,213,0.5,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474001857,13,1,1,1,33,b9si1jn1lfxfund69e9ogcu2n,1,29.5,5.8,2022-10-18T19:16:45.485Z,2022-10-19T03:54:20Z,3855284829,178,,3854664655,141,7.9,3854664647,140,19.6,3854664639,56,Back,3854664661,212,10.5,3854664665,213,3.0,,,,,,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474001945,14,1,1,1,35,b9si1jn1lfxfund69e9ogcu2n,1,20.8,7.7,2022-10-18T19:16:46.759Z,2022-10-19T03:54:25Z,3854665163,212,25.9,3854665157,56,Back,3854665159,140,45.4,3854665161,141,5.5,3854665153,155,,3854665165,213,6.2,3855284867,178,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474001951,15,61,1,1,37,b9si1jn1lfxfund69e9ogcu2n,0,45.8,5.3,2022-10-18T19:16:48.607Z,2022-10-19T03:54:40Z,3854665171,56,Back,3855284893,178,,3855284891,21,,,,,,,,,,,,,,,,,6s577yqayjceifu1e05f280yd,Diego Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474001959,16,5,1,1,38,b9si1jn1lfxfund69e9ogcu2n,0,49.2,-1.6,2022-10-18T19:16:49.909Z,2022-10-19T03:54:46Z,3854665249,56,Back,3854665429,233,32,3854665251,347,,,,,,,,,,,,,,,,,6s577yqayjceifu1e05f280yd,Diego Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474001987,32,5,1,1,38,1c8m2ko0wxq1asfkuykurdr0y,1,50.8,101.6,2022-10-18T19:16:49.909Z,2022-10-19T03:54:46Z,3854665411,233,16,3854665385,56,Left,3854665387,347,,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474002203,33,1,1,1,47,1c8m2ko0wxq1asfkuykurdr0y,1,52.3,100,2022-10-18T19:16:59.022Z,2022-10-19T04:52:08Z,3854666531,141,87.7,3854666525,107,,3854667827,189,,3854666527,56,Left,3854666529,140,60.6,3854666537,212,12.8,3854666543,213,5.5,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474098479,869,1,1,1,48,1c8m2ko0wxq1asfkuykurdr0y,0,59.6,79.8,2022-10-18T19:17:00.136Z,2022-10-19T04:52:44Z,3855196813,213,6.1,3855196805,56,Center,3855196891,189,,3855285043,178,,3855196809,141,78.7,3855196807,140,63.1,3855196811,212,3.8,3855196803,168,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474098493,841,61,1,1,48,b9si1jn1lfxfund69e9ogcu2n,1,36.9,21.3,2022-10-18T19:17:00.285Z,2022-10-19T04:52:37Z,3855196921,189,,3855285047,178,,3855196901,56,Back,,,,,,,,,,,,,,,,csinkvzxcphggdjeflmo173zd,N. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474002243,17,49,1,1,50,b9si1jn1lfxfund69e9ogcu2n,1,38.2,20.4,2022-10-18T19:17:02.006Z,2022-10-19T03:56:27Z,3854670369,189,,,,,,,,,,,,,,,,,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474098581,842,3,1,1,51,b9si1jn1lfxfund69e9ogcu2n,0,36.7,26.2,2022-10-18T19:17:02.584Z,2022-10-19T03:56:43Z,3855197399,467,c9pmcoyzgtgcnlc63cl4283bp,3855197397,465,,3855197393,56,Back,3855285081,178,,3855197395,286,,,,,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
