id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass,qualifier/13/value,qualifier/15/value,qualifier/14/value,qualifier/18/value,assist
2448402517,9,1,1,0,18,7yx5dqhhphyvfisohikodajhv,1,35.8,81.2,2022-08-20T14:00:59.877Z,2022-08-20T22:52:07Z,3718513141,213,0.1,3718513135,141,87.5,3721072225,178,,3718513133,140,79.8,3718513145,1,,3718513131,56,Left,3718513129,155,,3718513137,212,46.4,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402525,10,50,1,0,23,7yx5dqhhphyvfisohikodajhv,1,80,86.6,2022-08-20T14:01:05.671Z,2022-08-20T22:52:18Z,3718520819,233,3,3718520691,286,,3718513181,56,Left,,,,,,,,,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402571,3,7,1,0,24,hzqh7z0mdl3v7gwete66syxp,1,20,13.4,2022-08-20T14:01:05.892Z,2022-08-20T22:52:22Z,3718513369,56,Back,3719763683,385,,3718513371,285,,3721072603,178,,3718520777,233,10,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402577,4,49,1,0,26,hzqh7z0mdl3v7gwete66syxp,1,44.4,37.5,2022-08-20T14:01:08.390Z,2022-08-20T22:52:26Z,,,,,,,,,,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402625,5,1,1,0,26,hzqh7z0mdl3v7gwete66syxp,1,44.4,37.5,2022-08-20T14:01:08.461Z,2022-08-20T22:52:30Z,3718513605,213,2.1,3718513597,56,Back,3718513603,212,7.5,3718513599,140,40.8,3721072803,178,,3718513601,141,47.0,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402703,6,1,1,0,28,hzqh7z0mdl3v7gwete66syxp,0,43.8,56.8,2022-08-20T14:01:10.609Z,2022-08-20T22:52:37Z,3721073017,178,,3718513951,141,56.3,3718513953,212,12.1,3718513947,56,Center,3718513955,213,6.3,3718513949,140,55.3,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402681,11,49,1,0,30,7yx5dqhhphyvfisohikodajhv,1,45.8,39.7,2022-08-20T14:01:12.574Z,2022-08-20T22:52:41Z,,,,,,,,,,,,,,,,,,,,,,,,,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402697,12,1,1,0,30,7yx5dqhhphyvfisohikodajhv,0,45.8,39.7,2022-08-20T14:01:12.690Z,2022-08-20T22:52:49Z,3718513921,141,30.7,3721073381,178,,3718513925,213,4.9,3718513919,140,46.7,3718513917,56,Back,3718513923,212,6.2,,,,,,,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402719,7,8,1,0,31,hzqh7z0mdl3v7gwete66syxp,1,53.9,72.1,2022-08-20T14:01:13Z,2022-08-20T22:52:53Z,3721073455,178,,3719774891,383,,3718514019,56,Center,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402753,8,3,1,0,32,hzqh7z0mdl3v7gwete66syxp,1,59.6,70.8,2022-08-20T14:01:14.679Z,2022-08-20T22:52:57Z,3721073561,178,,3718514269,233,13,3718514153,56,Center,3719781381,464,,3718514155,286,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402733,13,45,1,0,32,7yx5dqhhphyvfisohikodajhv,0,40.4,29.2,2022-08-20T14:01:14.679Z,2022-08-20T22:52:57Z,3718514059,285,,3718514057,56,Back,3718514351,233,8,,,,,,,,,,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402761,9,49,1,0,33,hzqh7z0mdl3v7gwete66syxp,1,62.7,71.1,2022-08-20T14:01:15.532Z,2022-08-20T22:53:01Z,,,,,,,,,,,,,,,,,,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402879,10,1,1,0,33,hzqh7z0mdl3v7gwete66syxp,1,62.7,71.1,2022-08-20T14:01:15.614Z,2022-08-20T22:53:08Z,3721073905,178,,3718514705,140,78.3,3718514703,56,Left,3718514707,141,79.5,3718514711,213,0.3,3718514709,212,17.3,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402891,11,50,1,0,38,hzqh7z0mdl3v7gwete66syxp,1,82.6,74.4,2022-08-20T14:01:20.168Z,2022-08-20T22:53:27Z,3718514783,56,Center,3718550985,233,15,3718550803,286,,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402907,15,7,1,0,38,7yx5dqhhphyvfisohikodajhv,0,17.4,25.6,2022-08-20T14:01:20.328Z,2022-08-20T22:53:34Z,3718553919,285,,3719781703,385,,3718554453,233,11,3718514883,56,Back,3721074659,178,,,,,,,,,,,bs7iyv9ys61m88qh4rvb0tpzp,J. Dasilva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402897,14,43,1,0,38,7yx5dqhhphyvfisohikodajhv,1,0,0,2022-08-20T14:01:20.680Z,2022-08-20T14:01:30Z,3718516023,144,12,3718514827,185,0,3718514829,56,Back,,,,,,,,,,,,,,,,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402951,12,1,1,0,40,hzqh7z0mdl3v7gwete66syxp,1,92,73.6,2022-08-20T14:01:22.623Z,2022-08-20T22:53:42Z,3718515101,56,Center,3721074903,178,,3718515109,213,4.8,3718515107,212,11.6,3718515105,141,56.6,3718515103,140,92.9,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402959,13,50,1,0,41,hzqh7z0mdl3v7gwete66syxp,1,92.2,59.4,2022-08-20T14:01:23.233Z,2022-08-20T22:53:55Z,3718515159,286,,3718515157,56,Center,3718515353,233,16,,,,,,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448402987,16,7,1,0,41,7yx5dqhhphyvfisohikodajhv,0,7.8,40.6,2022-08-20T14:01:23.753Z,2022-08-20T22:54:03Z,3718515299,233,13,3721075523,178,,3718515277,56,Back,3719783147,385,,3718515279,285,,,,,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448403079,14,15,1,0,42,hzqh7z0mdl3v7gwete66syxp,1,92,51.2,2022-08-20T14:01:24.503Z,2022-08-20T22:54:11Z,3718530885,231,50.5,3718528183,82,,3718530883,230,97.5,3721075787,178,,3718530881,147,50.9,3718528287,233,17,3718515681,22,,3718515683,17,,adfgsbp3tv9wgatujcr9mfuju,J. Stansfield,3718515685,56,Center,3718530871,458,3718528179,72,3718530879,146,94.9,3718530867,103,19,3718530875,138,3718530873,275,3718530869,328,3718530877,100,3718530865,102,50.4,3718530863,78,,,,,,,,,,,,,,,
2448403061,17,10,1,0,42,7yx5dqhhphyvfisohikodajhv,1,5.7,46.1,2022-08-20T14:01:24.621Z,2022-08-20T22:54:19Z,3718516765,94,,3718515609,56,Back,3721075927,178,,3718652185,233,14,,,,,,,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448403133,15,16,1,0,45,hzqh7z0mdl3v7gwete66syxp,1,98.1,52.8,2022-08-20T14:01:27.119Z,2022-08-20T22:54:44Z,3718525683,282,54,3718525681,281,adfgsbp3tv9wgatujcr9mfuju,3718525669,108,,3719785829,395,99.7,3718525677,231,51.6,3718525661,77,,3718515905,22,,3718519161,20,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,3718525663,102,51.9,3718515909,56,3718525665,103,3718525679,280,ATTEMPT_SAVED,3719785831,396,52.7,3718525667,214,3718525671,328,3718515907,16,3718519171,374,3718525673,458,,3721076349,178,Center,27.8,2022-08-20 15:01:26.363,3718519179,375,00:44.544,3718525675,230,99.3,,,,,,
2448403149,16,43,1,0,48,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-08-20T14:01:29.859Z,2022-08-20T14:01:31Z,3718516187,144,61,3718515979,56,Center,,,,,,,,,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448406251,18,1,1,2,17,7yx5dqhhphyvfisohikodajhv,1,49.9,49.6,2022-08-20T14:02:59.637Z,2022-08-20T22:54:49Z,3718531449,212,28.0,3718531447,141,54.9,3718531453,279,G,3718531451,213,3.0,3721076689,178,,3718531443,56,Back,3718531445,140,23.5,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448406387,19,1,1,2,22,7yx5dqhhphyvfisohikodajhv,0,28.8,43.7,2022-08-20T14:03:04.309Z,2022-08-20T22:54:52Z,3718532149,213,6.1,3718532147,212,65.0,3718532141,56,Center,3721076781,178,,3718532151,1,,3718532139,155,,3718532143,140,89.1,3718532145,141,21.8,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448406395,17,61,1,2,27,hzqh7z0mdl3v7gwete66syxp,0,5.7,82.6,2022-08-20T14:03:09.481Z,2022-08-20T22:55:08Z,3718532207,56,Back,3721077193,178,,3721077191,21,,,,,,,,,,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448406427,18,5,1,2,29,hzqh7z0mdl3v7gwete66syxp,0,8.8,101.4,2022-08-20T14:03:11.542Z,2022-08-20T22:55:12Z,3718532407,347,,3718532403,56,Back,3718532765,233,20,,,,,,,,,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448406467,20,5,1,2,29,7yx5dqhhphyvfisohikodajhv,1,91.2,-1.4,2022-08-20T14:03:11.542Z,2022-08-20T22:55:12Z,3718532619,56,Right,3718532717,233,18,3718532623,347,,,,,,,,,,,,,,,,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448407781,21,1,1,3,10,7yx5dqhhphyvfisohikodajhv,1,88.1,0,2022-08-20T14:03:52.299Z,2022-08-20T22:55:18Z,3718539443,140,90.7,3718539437,107,,3718539445,141,34.4,3718539449,213,1.5,3718539447,212,24.7,3718539441,56,Center,3718539453,1,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448407899,22,44,1,3,12,7yx5dqhhphyvfisohikodajhv,1,91.2,37.1,2022-08-20T14:03:54.326Z,2022-08-21T00:25:02Z,3718540067,233,19,3718540015,56,Center,3718540017,286,,,,,,,,,,,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448407805,19,44,1,3,12,hzqh7z0mdl3v7gwete66syxp,0,8.8,62.9,2022-08-20T14:03:54.327Z,2022-08-20T22:55:22Z,3718539547,56,Back,3718539549,285,,3718540099,233,22,,,,,,,,,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448407931,24,61,1,3,12,7yx5dqhhphyvfisohikodajhv,1,89.6,36.3,2022-08-20T14:03:54.373Z,2022-08-21T00:25:03Z,3718540151,56,Center,3721077773,388,,3721077771,15,,,,,,,,,,,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448407857,20,5,1,3,15,hzqh7z0mdl3v7gwete66syxp,1,-0.8,61,2022-08-20T14:03:56.923Z,2022-08-20T22:55:31Z,3718540093,233,23,3718539809,56,Back,3718539811,346,,,,,,,,,,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448407907,23,5,1,3,15,7yx5dqhhphyvfisohikodajhv,0,100.8,39,2022-08-20T14:03:56.923Z,2022-08-20T22:55:31Z,3718540047,346,,3718540131,233,20,3718540045,56,Center,,,,,,,,,,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448408453,21,1,1,3,27,hzqh7z0mdl3v7gwete66syxp,1,3.8,59.2,2022-08-20T14:04:09.045Z,2022-08-20T22:55:36Z,3718542731,141,29.1,3718542729,140,8.4,3718550243,189,,3718542727,56,Back,3718542743,237,,3718542735,213,4.9,3718542725,124,,3718542733,212,21.0,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448408493,22,1,1,3,31,hzqh7z0mdl3v7gwete66syxp,1,6.3,18.6,2022-08-20T14:04:13.637Z,2022-08-20T22:55:41Z,3718542983,141,6.3,3718542979,56,Back,3718542985,212,12.4,3721078173,178,,3718542987,213,5.5,3718542981,140,15.0,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448408537,23,1,1,3,33,hzqh7z0mdl3v7gwete66syxp,1,15,6.3,2022-08-20T14:04:14.901Z,2022-08-20T22:55:46Z,3718543179,140,7.8,3718543177,56,Back,3718543183,212,9.1,3718543185,213,2.6,3721078269,178,,3718543181,141,13.7,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448408601,24,1,1,3,35,hzqh7z0mdl3v7gwete66syxp,0,7.8,13.7,2022-08-20T14:04:17.339Z,2022-08-20T22:55:50Z,3718543493,140,31.0,3721078415,178,,3718543495,141,6.3,3718543499,213,6.1,3718543497,212,24.9,3718543489,155,,3718543491,56,Back,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448408681,25,1,1,3,37,7yx5dqhhphyvfisohikodajhv,0,64.6,93.5,2022-08-20T14:04:19.328Z,2022-08-20T22:55:54Z,3718543875,141,100.0,3721078525,388,,3718543873,140,89.5,3718543871,56,Left,3718543883,213,0.2,3718543869,3,,3718543879,212,26.6,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448409487,25,5,1,3,42,hzqh7z0mdl3v7gwete66syxp,1,12.9,-1.4,2022-08-20T14:04:24.322Z,2022-08-20T22:55:59Z,3718547943,56,Back,3718548001,233,26,3718547947,347,,,,,,,,,,,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448408693,26,5,1,3,42,7yx5dqhhphyvfisohikodajhv,0,87.1,101.4,2022-08-20T14:04:24.322Z,2022-08-20T22:55:59Z,3718543943,56,Left,3718548069,233,25,3718543945,347,,,,,,,,,,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448409589,26,1,1,3,57,hzqh7z0mdl3v7gwete66syxp,1,15.7,0,2022-08-20T14:04:39.393Z,2022-08-20T22:56:14Z,3718548441,107,,3718548455,1,,3718548449,212,23.1,3718548447,141,23.6,3718548445,140,30.1,3718548451,213,0.9,3718548443,56,Back,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448409611,27,61,1,4,4,hzqh7z0mdl3v7gwete66syxp,0,28.6,31.6,2022-08-20T14:04:45.942Z,2022-08-20T22:56:33Z,3721079497,178,,3718548561,56,Back,,,,,,,,,,,,,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448409671,27,49,1,4,5,7yx5dqhhphyvfisohikodajhv,1,72.6,62.1,2022-08-20T14:04:47.457Z,2022-08-20T22:56:42Z,,,,,,,,,,,,,,,,,,,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448409681,28,1,1,4,5,7yx5dqhhphyvfisohikodajhv,0,72.6,62.1,2022-08-20T14:04:47.494Z,2022-08-20T22:56:48Z,3718548959,212,6.4,3718548957,141,64.7,3718548961,213,0.3,3721079963,178,,3718548953,56,Center,3718548955,140,78.5,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
