id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2468824061,6,5,1,0,6,9q0arba2kbnywth8bkxlhgmdr,1,65.2,101.1,2022-10-08T14:00:39.187Z,2022-10-08T22:34:33Z,3827144855,347,,3827144851,56,Left,3827144927,233,5,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468824225,7,1,1,0,17,9q0arba2kbnywth8bkxlhgmdr,1,65.9,100,2022-10-08T14:00:50.847Z,2022-10-08T22:34:41Z,3827145595,107,,3827145597,56,Back,3827145607,1,,3827145603,212,25.9,3827145601,141,92.3,3827145599,140,42.0,3827145605,213,3.4,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468824311,8,1,1,0,22,9q0arba2kbnywth8bkxlhgmdr,1,41.9,79,2022-10-08T14:00:55.069Z,2022-10-08T22:34:45Z,3827145969,212,24.9,3827145967,141,42.7,3827145963,56,Back,3829739673,178,,3827145965,140,45.3,3827145971,213,4.9,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468824399,9,1,1,0,25,9q0arba2kbnywth8bkxlhgmdr,1,45.8,40.4,2022-10-08T14:00:58.346Z,2022-10-08T22:34:48Z,3827146435,212,26.4,3827146431,140,55.0,3827146429,56,Right,3829739869,178,,3827146437,213,5.1,3827146433,141,4.3,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468824421,10,1,1,0,28,9q0arba2kbnywth8bkxlhgmdr,1,54.6,11.6,2022-10-08T14:01:01.809Z,2022-10-08T22:34:53Z,3827146563,213,1.2,3827146553,140,57.8,3827146557,141,26.1,3827146561,212,10.4,3829740059,178,,3827146549,56,Center,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,César Azpilicueta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468824465,11,1,1,0,29,9q0arba2kbnywth8bkxlhgmdr,1,57.8,26.1,2022-10-08T14:01:02.429Z,2022-10-08T22:35:02Z,3827146789,213,4.2,3827146781,56,Right,3827146785,141,12.8,3827146783,140,53.2,3827146787,212,10.3,3829740483,178,,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468824497,12,1,1,0,31,9q0arba2kbnywth8bkxlhgmdr,1,51.4,12.6,2022-10-08T14:01:03.990Z,2022-10-08T22:35:07Z,3827146939,213,2.7,3827146935,141,22.7,3829740781,178,,3827146931,56,Back,3827146937,212,14.8,3827146933,140,38.9,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,César Azpilicueta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468824563,13,1,1,0,33,9q0arba2kbnywth8bkxlhgmdr,1,39.7,28.9,2022-10-08T14:01:06.188Z,2022-10-08T22:35:11Z,3827147273,56,Back,3827147277,141,53.2,3827147275,140,35.0,3827147281,213,1.9,3827147279,212,17.2,3829740973,178,,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468824631,14,1,1,0,36,9q0arba2kbnywth8bkxlhgmdr,1,36.5,60.6,2022-10-08T14:01:09.002Z,2022-10-08T22:35:15Z,3827147637,141,84.7,3827147641,213,1.4,3827147633,56,Back,3827147639,212,16.6,3829741165,178,,3827147635,140,39.2,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468824697,15,1,1,0,39,9q0arba2kbnywth8bkxlhgmdr,1,40.2,78.8,2022-10-08T14:01:12.359Z,2022-10-08T22:35:23Z,3827147959,213,4.2,3827147957,212,10.3,3827147953,140,35.7,3829741497,178,,3827147951,56,Back,3827147955,141,65.4,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468824765,16,1,1,0,42,9q0arba2kbnywth8bkxlhgmdr,1,33.9,61.8,2022-10-08T14:01:15.080Z,2022-10-08T22:35:27Z,3827148267,212,23.1,3829741597,178,,3827148261,140,38.1,3827148255,56,Back,3827148271,213,4.9,3827148265,141,28.5,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468824861,17,1,1,0,44,9q0arba2kbnywth8bkxlhgmdr,1,38.9,18.5,2022-10-08T14:01:17.770Z,2022-10-08T22:35:32Z,3827148719,212,34.2,3829741787,178,,3827148715,140,69.9,3827148721,213,6.0,3827148713,56,Right,3827148717,141,3.1,3827148723,1,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468825097,18,1,1,0,47,9q0arba2kbnywth8bkxlhgmdr,1,73.4,4.7,2022-10-08T14:01:20.620Z,2022-10-08T22:35:41Z,3827149799,56,Right,3827149819,213,0.4,3827149809,141,15.2,3829742107,178,,3827149803,140,90.0,3827149813,212,18.8,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,César Azpilicueta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468825137,19,1,1,0,54,9q0arba2kbnywth8bkxlhgmdr,1,96.3,2.3,2022-10-08T14:01:27.842Z,2022-10-08T22:35:47Z,3827150033,213,3.0,3827150029,141,3.4,3827150031,212,6.8,3829742341,178,,3827150025,56,Right,3827150027,140,89.9,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468825175,20,1,1,0,55,9q0arba2kbnywth8bkxlhgmdr,1,89.3,3.1,2022-10-08T14:01:28.472Z,2022-10-08T22:35:53Z,3829742527,178,,3827150159,213,1.5,3827150157,212,14.8,3827150153,140,90.0,3827150151,56,Center,3827150155,141,24.8,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,César Azpilicueta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468825233,21,1,1,0,57,9q0arba2kbnywth8bkxlhgmdr,1,90.2,25.4,2022-10-08T14:01:30.490Z,2022-10-08T22:35:59Z,3827150469,213,2.6,3827150461,56,Center,3829742723,178,,3827150465,141,29.5,3827150467,212,5.6,3827150463,140,85.6,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468825245,22,50,1,0,59,9q0arba2kbnywth8bkxlhgmdr,1,89.2,27.6,2022-10-08T14:01:32.391Z,2022-10-08T22:36:18Z,3827746423,233,341,3827150541,56,Center,3827745865,286,,,,,,,,,,,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468937345,341,7,1,1,0,b9si1jn1lfxfund69e9ogcu2n,1,10.8,72.4,2022-10-08T14:01:32.891Z,2022-10-08T22:36:25Z,3828409453,383,,3829743577,178,,3827746347,285,,3827746345,56,Back,3827746381,233,22,,,,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468825545,6,12,1,1,1,b9si1jn1lfxfund69e9ogcu2n,1,4.6,72.6,2022-10-08T14:01:34.251Z,2022-10-08T22:36:32Z,3829743767,178,,3827151903,212,2.1,3827151899,140,6.1,3827151905,213,0.7,3827151895,56,Back,3827151901,141,74.7,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468825409,23,49,1,1,1,9q0arba2kbnywth8bkxlhgmdr,1,92.5,24.4,2022-10-08T14:01:34.340Z,2022-10-09T01:03:50Z,,,,,,,,,,,,,,,,,,,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468825445,24,1,1,1,3,9q0arba2kbnywth8bkxlhgmdr,0,92,23.1,2022-10-08T14:01:36.071Z,2022-10-08T22:36:49Z,3827151439,140,78.1,3829744439,178,,3827151443,212,14.7,3827151441,141,25.8,3827151437,56,Center,3827151445,213,3.0,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469352453,879,67,1,1,4,b9si1jn1lfxfund69e9ogcu2n,1,23.2,75.5,2022-10-08T14:01:37.561Z,2022-10-09T01:24:31Z,3830062237,233,1091,,,,,,,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469352451,1091,67,1,1,4,9q0arba2kbnywth8bkxlhgmdr,0,76.8,24.5,2022-10-08T14:01:37.562Z,2022-10-09T01:04:08Z,3830062245,233,879,,,,,,,,,,,,,,,,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468825559,7,61,1,1,4,b9si1jn1lfxfund69e9ogcu2n,0,24.4,73.5,2022-10-08T14:01:37.602Z,2022-10-09T01:24:31Z,3827151957,56,Back,3829744669,178,,,,,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469352509,1092,67,1,1,6,9q0arba2kbnywth8bkxlhgmdr,1,75.5,24.2,2022-10-08T14:01:39.280Z,2022-10-09T01:24:31Z,3830062701,233,881,,,,,,,,,,,,,,,,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469352503,881,67,1,1,6,b9si1jn1lfxfund69e9ogcu2n,0,24.5,75.8,2022-10-08T14:01:39.281Z,2022-10-09T01:04:26Z,3830062713,233,1092,,,,,,,,,,,,,,,,,,,,,,50y6nq2eok9lnmldevkamkkwl,Daniel Podence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468825575,25,61,1,1,6,9q0arba2kbnywth8bkxlhgmdr,1,73,24.9,2022-10-08T14:01:39.332Z,2022-10-09T01:24:32Z,3827152051,56,Center,3829745043,178,,,,,,,,,,,,,,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468825591,26,61,1,1,6,9q0arba2kbnywth8bkxlhgmdr,1,74.9,23,2022-10-08T14:01:39.371Z,2022-10-08T22:37:13Z,3827152113,56,Center,3829745191,178,,,,,,,,,,,,,,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,César Azpilicueta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468825681,27,1,1,1,7,9q0arba2kbnywth8bkxlhgmdr,1,68,23.9,2022-10-08T14:01:40.702Z,2022-10-08T22:37:21Z,3827152567,140,54.1,3827152573,213,2.2,3827152571,212,26.4,3827152565,56,Center,3829745431,178,,3827152569,141,56.3,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468825709,28,1,1,1,11,9q0arba2kbnywth8bkxlhgmdr,1,52.3,59.6,2022-10-08T14:01:44.001Z,2022-10-08T22:37:28Z,3827152709,140,58.1,3827152711,141,55.8,3827152715,213,5.9,3829745703,178,,3827152713,212,6.6,3827152707,56,Center,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468825725,29,1,1,1,11,9q0arba2kbnywth8bkxlhgmdr,1,58.4,56.7,2022-10-08T14:01:44.873Z,2022-10-08T22:37:33Z,3827152779,212,11.2,3827152781,213,3.0,3827152775,140,47.9,3829745865,178,,3827152805,156,,3827152777,141,59.6,3827152773,56,Back,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468825839,30,1,1,1,14,9q0arba2kbnywth8bkxlhgmdr,1,48.6,60.5,2022-10-08T14:01:47.032Z,2022-10-08T22:37:37Z,3827153305,213,0.8,3827153299,140,54.2,3827153301,141,69.6,3829745987,178,,3827153303,212,8.5,3827153297,56,Center,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468826027,31,1,1,1,15,9q0arba2kbnywth8bkxlhgmdr,1,55.2,73.9,2022-10-08T14:01:48.472Z,2022-10-08T22:37:42Z,3827154153,213,2.2,3827154149,212,14.6,3827154141,140,46.9,3827154145,141,91.1,3829746115,178,,3827154135,56,Back,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468826067,32,1,1,1,19,9q0arba2kbnywth8bkxlhgmdr,1,46,96.8,2022-10-08T14:01:52.073Z,2022-10-08T22:37:48Z,3827154335,140,66.0,3829746325,178,,3827154341,213,6.0,3827154337,141,87.8,3827154333,56,Left,3827154339,212,21.9,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468826207,33,1,1,1,20,9q0arba2kbnywth8bkxlhgmdr,1,66,87.8,2022-10-08T14:01:53.383Z,2022-10-08T22:37:56Z,3828416123,156,,3827155045,141,90.6,3827155041,56,Left,3827155047,212,7.8,3827155043,140,58.8,3827155049,213,2.9,3829746697,178,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468826253,34,1,1,1,22,9q0arba2kbnywth8bkxlhgmdr,1,59.4,84.9,2022-10-08T14:01:55.264Z,2022-10-08T22:38:12Z,3827155239,141,83.9,3827155243,212,14.1,3829747339,178,,3827155235,56,Back,3827155237,140,46.0,3827155245,213,3.2,,,,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468826403,35,1,1,1,24,9q0arba2kbnywth8bkxlhgmdr,1,45.9,86.2,2022-10-08T14:01:57.496Z,2022-10-08T22:38:14Z,3827155947,1,,3827155943,212,33.6,3827155935,56,Back,3827155941,141,36.9,3827155945,213,4.7,3829747467,178,,3827155939,140,44.5,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468826521,36,1,1,1,28,9q0arba2kbnywth8bkxlhgmdr,1,46.6,31,2022-10-08T14:02:01.123Z,2022-10-08T22:38:18Z,3829747559,178,,3827156573,213,5.6,3827156567,212,30.1,3827156563,140,68.9,3827156565,141,3.2,3827156561,56,Right,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468826597,37,1,1,1,31,9q0arba2kbnywth8bkxlhgmdr,1,70.8,6.2,2022-10-08T14:02:04.594Z,2022-10-08T22:38:22Z,3827156983,213,2.0,3827156979,212,12.8,3827156975,141,23.5,3827156971,140,66.0,3827156967,56,Center,3829747669,178,,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,César Azpilicueta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468826669,38,1,1,1,34,9q0arba2kbnywth8bkxlhgmdr,1,66.3,21.5,2022-10-08T14:02:07.204Z,2022-10-08T22:38:34Z,3827157329,141,38.2,3827157331,212,12.1,3827157335,213,1.2,3827157325,56,Center,3829748153,178,,3827157327,140,70.4,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468826753,39,1,1,1,35,9q0arba2kbnywth8bkxlhgmdr,1,70.1,39.2,2022-10-08T14:02:08.076Z,2022-10-08T22:38:39Z,3827157767,140,76.9,3827157773,213,5.7,3827157769,141,32.7,3829748369,178,,3827157771,212,8.4,3827157765,56,Center,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468826765,40,1,1,1,35,9q0arba2kbnywth8bkxlhgmdr,0,75.2,34.9,2022-10-08T14:02:08.824Z,2022-10-08T22:38:44Z,3827157837,56,Center,3827157841,141,30.7,3827157845,213,3.7,3827157839,140,70.4,3827157843,212,5.8,3829748543,178,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469352901,882,67,1,1,36,b9si1jn1lfxfund69e9ogcu2n,1,27.9,65.6,2022-10-08T14:02:09.381Z,2022-10-09T01:24:32Z,3830065665,233,1117,,,,,,,,,,,,,,,,,,,,,,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469352897,1117,67,1,1,36,9q0arba2kbnywth8bkxlhgmdr,0,72.1,34.4,2022-10-08T14:02:09.382Z,2022-10-09T01:06:11Z,3830065681,233,882,,,,,,,,,,,,,,,,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
