id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value
2474321147,6,5,1,0,7,9q0arba2kbnywth8bkxlhgmdr,0,70.6,101,2022-10-19T18:31:01.221Z,2022-10-20T00:26:38Z,3856365391,347,,3856365389,56,Left,3856366043,233,3,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321293,4,1,1,0,17,7yx5dqhhphyvfisohikodajhv,1,22.4,0,2022-10-19T18:31:10.881Z,2022-10-20T00:26:38Z,3856366163,212,7.4,3856366153,56,Back,3856366157,140,28.0,3856366161,141,5.9,3856366165,213,0.7,3856366149,107,,,,,,,,45zetxtrvjb3muvcrr9b5it3p,M. Jørgensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321295,5,50,1,0,18,7yx5dqhhphyvfisohikodajhv,1,33.1,7.2,2022-10-19T18:31:12.225Z,2022-10-20T00:54:35Z,3856366243,233,7,3856366171,285,,3856366169,56,Back,,,,,,,,,,,,,,,,34b0oqo4725okjxxngin9piw9,F. Onyeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321303,7,7,1,0,18,9q0arba2kbnywth8bkxlhgmdr,1,66.9,92.8,2022-10-19T18:31:12.622Z,2022-10-20T00:26:39Z,3857166077,178,,3857019899,384,,3856366205,56,Left,3856366239,286,,3856366235,233,5,,,,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321307,8,49,1,0,19,9q0arba2kbnywth8bkxlhgmdr,1,63.3,92.6,2022-10-19T18:31:12.982Z,2022-10-20T00:26:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321313,9,1,1,0,19,9q0arba2kbnywth8bkxlhgmdr,1,63.3,92.6,2022-10-19T18:31:13.477Z,2022-10-20T00:26:40Z,3856366263,141,91.3,3857166091,178,,3856366267,213,3.6,3856366259,56,Left,3856366265,212,1.9,3856366261,140,61.7,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321341,10,1,1,0,20,9q0arba2kbnywth8bkxlhgmdr,1,61.7,91.3,2022-10-19T18:31:14.391Z,2022-10-20T00:26:40Z,3856366437,212,4.8,3856366433,141,84.9,3856366425,56,Left,3856366429,140,63.7,3856366443,213,5.2,3857166095,178,,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321349,11,1,1,0,21,9q0arba2kbnywth8bkxlhgmdr,1,63.7,84.9,2022-10-19T18:31:14.927Z,2022-10-20T00:26:40Z,3856366487,213,3.1,3856366485,212,5.8,3856366479,56,Left,3856366481,140,58.2,3856366523,156,,3856366483,141,84.9,3857166099,178,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321395,12,1,1,0,22,9q0arba2kbnywth8bkxlhgmdr,1,58.2,84.9,2022-10-19T18:31:16.318Z,2022-10-20T00:26:41Z,3856366733,140,38.7,3857166103,178,,3856366729,56,Back,3856366737,212,23.1,3856366739,213,3.6,3856366735,141,69.3,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321453,13,1,1,0,24,9q0arba2kbnywth8bkxlhgmdr,1,38.7,69.3,2022-10-19T18:31:18.376Z,2022-10-20T00:26:41Z,3856367037,56,Back,3856367045,213,4.6,3856367041,141,37.4,3856367039,140,36.2,3857166107,178,,3856367043,212,21.9,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321487,14,1,1,0,27,9q0arba2kbnywth8bkxlhgmdr,1,36.2,36.7,2022-10-19T18:31:20.986Z,2022-10-20T00:26:41Z,3856367249,212,18.4,3856367245,140,40.3,3857166113,178,,3856367251,213,4.9,3856367247,141,10.4,3856367243,56,Back,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,César Azpilicueta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321519,15,1,1,0,31,9q0arba2kbnywth8bkxlhgmdr,1,40.1,10.4,2022-10-19T18:31:25.219Z,2022-10-20T00:26:42Z,3857166121,178,,3856367397,141,18.8,3856367395,140,21.6,3856367399,212,20.2,3856367393,56,Back,3856367401,213,2.9,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321543,16,1,1,0,33,9q0arba2kbnywth8bkxlhgmdr,1,21.6,18.8,2022-10-19T18:31:26.998Z,2022-10-20T00:26:42Z,3856367517,141,30.5,3856367519,212,19.4,3856367515,140,4.8,3856367513,56,Back,3856367521,213,2.7,3857166125,178,,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,César Azpilicueta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321573,17,1,1,0,36,9q0arba2kbnywth8bkxlhgmdr,0,5,30.7,2022-10-19T18:31:30.163Z,2022-10-20T00:26:42Z,3856367699,212,50.0,3856367691,157,,3856367695,140,52.2,3856367701,213,0.1,3856367697,141,40.5,3856367703,1,,3857166129,178,,3856367693,56,Center,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321577,7,49,1,0,39,7yx5dqhhphyvfisohikodajhv,1,33.7,59.6,2022-10-19T18:31:33.182Z,2022-10-20T00:26:43Z,,,,,,,,,,,,,,,,,,,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474470193,1062,43,1,0,42,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2022-10-19T18:31:35.957Z,2022-10-20T00:56:29Z,3857194369,144,83,3857193995,399,51927,,,,,,,,,,,,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474470241,1063,83,1,0,42,9q0arba2kbnywth8bkxlhgmdr,1,58.3,41.2,2022-10-19T18:31:35.958Z,2022-10-20T00:56:25Z,3857194285,399,51927,,,,,,,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321641,8,1,1,0,42,7yx5dqhhphyvfisohikodajhv,1,35.2,57.5,2022-10-19T18:31:36Z,2022-10-20T00:26:43Z,3856368015,141,43.6,3856368019,213,4.2,3856368011,56,Back,3856368013,140,29.6,3857166135,178,,3856368017,212,11.1,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321685,9,1,1,0,45,7yx5dqhhphyvfisohikodajhv,1,33.2,39.4,2022-10-19T18:31:38.941Z,2022-10-20T00:26:44Z,3857166139,178,,3856368173,213,5.9,3856368171,212,27.9,3856368167,140,57.8,3856368165,56,Center,3856368169,141,24.0,,,,,,,45zetxtrvjb3muvcrr9b5it3p,M. Jørgensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321691,10,61,1,0,46,7yx5dqhhphyvfisohikodajhv,0,57.9,23.1,2022-10-19T18:31:39.955Z,2022-10-20T00:26:44Z,3856368205,56,Center,3857166155,178,,,,,,,,,,,,,,,,,,,,34b0oqo4725okjxxngin9piw9,F. Onyeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321869,11,45,1,0,46,7yx5dqhhphyvfisohikodajhv,0,59.2,20.3,2022-10-19T18:31:40.748Z,2022-10-20T00:26:45Z,3856369093,56,Right,3856369095,285,,3856376219,233,31,,,,,,,,,,,,,,,,34b0oqo4725okjxxngin9piw9,F. Onyeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322273,31,3,1,0,46,9q0arba2kbnywth8bkxlhgmdr,1,40.8,79.7,2022-10-19T18:31:40.748Z,2022-10-20T00:26:45Z,3856376147,286,,3856376205,233,11,3857166159,178,,3857020303,465,,3856376143,56,Back,,,,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321719,18,49,1,0,48,9q0arba2kbnywth8bkxlhgmdr,1,38.5,81.9,2022-10-19T18:31:42.485Z,2022-10-20T00:26:45Z,,,,,,,,,,,,,,,,,,,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321737,19,1,1,0,48,9q0arba2kbnywth8bkxlhgmdr,1,38.2,81.1,2022-10-19T18:31:42.562Z,2022-10-20T00:26:46Z,3856368423,141,69.0,3856368419,56,Back,3856368427,213,4.3,3857166183,178,,3856368421,140,35.2,3856368425,212,8.8,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321803,20,1,1,0,49,9q0arba2kbnywth8bkxlhgmdr,1,34.9,69,2022-10-19T18:31:43.353Z,2022-10-20T00:26:46Z,3857166193,178,,3856368677,140,25.5,3856368681,212,11.7,3856368679,141,78.2,3856368675,56,Back,3856368683,213,2.6,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321849,21,1,1,0,53,9q0arba2kbnywth8bkxlhgmdr,1,25,78.7,2022-10-19T18:31:47.705Z,2022-10-20T00:26:46Z,3856368977,141,57.5,3857166197,178,,3856368981,213,3.8,3856368979,212,23.8,3856368975,140,7.0,3856368973,56,Back,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321913,22,1,1,0,57,9q0arba2kbnywth8bkxlhgmdr,1,7,57.5,2022-10-19T18:31:50.948Z,2022-10-20T00:26:47Z,3856369393,141,53.8,3856369389,56,Back,3857166201,178,,3856369391,140,22.4,3856369395,212,16.4,3856369397,213,6.1,,,,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321945,23,1,1,1,6,9q0arba2kbnywth8bkxlhgmdr,1,59.6,32.8,2022-10-19T18:32:00.016Z,2022-10-20T00:26:47Z,3857166217,178,,3856369585,213,4.9,3856369581,141,22.1,3856369579,140,60.6,3856369577,56,Center,3856369583,212,7.4,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321961,24,1,1,1,8,9q0arba2kbnywth8bkxlhgmdr,1,64.8,16.1,2022-10-19T18:32:02.554Z,2022-10-20T00:26:48Z,3857166221,178,,3856369663,56,Right,3856369669,212,10.2,3856369665,140,69.9,3856369667,141,3.4,3856369671,213,5.3,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474321993,25,1,1,1,10,9q0arba2kbnywth8bkxlhgmdr,1,69.2,4.2,2022-10-19T18:32:03.944Z,2022-10-20T00:26:48Z,3856369833,140,64.3,3857166225,178,,3856369837,212,13.5,3856369831,56,Center,3856369839,213,2.0,3856369835,141,22.5,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322025,26,1,1,1,13,9q0arba2kbnywth8bkxlhgmdr,1,64.3,24,2022-10-19T18:32:07.234Z,2022-10-20T00:26:48Z,3856369983,56,Right,3857166229,178,,3856369997,212,12.2,3856369987,140,75.4,3856369999,213,6.0,3856369991,141,18.6,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322031,27,50,1,1,14,9q0arba2kbnywth8bkxlhgmdr,1,75.7,14.3,2022-10-19T18:32:08.381Z,2022-10-20T00:26:49Z,3856370015,56,Right,3856370205,286,,3857119145,233,12,,,,,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322059,12,7,1,1,15,7yx5dqhhphyvfisohikodajhv,0,24.3,85.7,2022-10-19T18:32:09.245Z,2022-10-20T00:26:49Z,3857166235,178,,3856370121,56,Back,3857119139,233,27,3856370123,285,,3857020697,384,,,,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474440333,1047,61,1,1,15,9q0arba2kbnywth8bkxlhgmdr,1,67.3,15.3,2022-10-19T18:32:09.391Z,2022-10-20T00:26:49Z,3857020837,56,Right,3857166239,178,,,,,,,,,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322097,13,1,1,1,17,7yx5dqhhphyvfisohikodajhv,0,22.5,84.2,2022-10-19T18:32:11.014Z,2022-10-20T00:26:50Z,3856370321,212,31.2,3856370325,1,,3856370307,157,,3856370313,140,52.2,3856370311,56,Left,3856370323,213,0.1,3856370317,141,86.5,3857166245,178,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322187,28,1,1,1,22,9q0arba2kbnywth8bkxlhgmdr,1,45.2,11.6,2022-10-19T18:32:15.796Z,2022-10-20T00:26:58Z,3856370815,212,18.6,3856370819,213,2.3,3856370811,141,32.8,3856370803,56,Back,3857166321,388,,3856370807,140,34.0,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,César Azpilicueta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322257,29,1,1,1,25,9q0arba2kbnywth8bkxlhgmdr,1,33.1,35.3,2022-10-19T18:32:19.785Z,2022-10-20T00:27:07Z,3856371153,56,Back,3856371163,212,31.7,3856371161,141,81.9,3856371165,213,1.5,3857166375,178,,3856371159,140,34.0,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322349,32,1,1,1,30,9q0arba2kbnywth8bkxlhgmdr,1,34.5,77.4,2022-10-19T18:32:24.562Z,2022-10-20T00:27:10Z,3857166413,178,,3856371625,196,,3856371629,140,44.9,3856371633,212,46.9,3856371627,56,Back,3856371635,213,4.9,3856371631,141,10.4,3856371623,155,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,3856371637,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322367,33,1,1,1,35,9q0arba2kbnywth8bkxlhgmdr,0,61.3,7.9,2022-10-19T18:32:29.314Z,2022-10-20T00:27:14Z,3857166439,178,,3856371733,141,17.8,3856371729,56,Right,3856371737,213,0.4,3856371735,212,16.4,3856371731,140,75.5,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,César Azpilicueta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322363,14,49,1,1,37,7yx5dqhhphyvfisohikodajhv,1,25.7,79.3,2022-10-19T18:32:30.796Z,2022-10-20T00:27:21Z,,,,,,,,,,,,,,,,,,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322413,15,1,1,1,38,7yx5dqhhphyvfisohikodajhv,1,26.9,75.9,2022-10-19T18:32:32.353Z,2022-10-20T00:27:24Z,3857166487,178,,3856371933,212,9.6,3856371925,56,Back,3856371929,140,35.3,3856371935,213,0.4,3856371931,141,81.4,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322567,16,1,1,1,41,7yx5dqhhphyvfisohikodajhv,1,35.7,79,2022-10-19T18:32:35.064Z,2022-10-20T00:27:31Z,3856372693,212,8.8,3856372687,56,Back,3857166527,178,,3856372689,140,43.1,3856372691,141,85.1,3856372695,213,0.5,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322659,17,1,1,1,47,7yx5dqhhphyvfisohikodajhv,1,84.5,98.3,2022-10-19T18:32:41.736Z,2022-10-20T00:27:37Z,3856373115,212,27.3,3856373111,140,84.7,3856373117,213,4.7,3857166567,178,,3856373109,56,Center,3856373113,141,58.2,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474470965,720,3,1,1,49,7yx5dqhhphyvfisohikodajhv,1,85.7,59.5,2022-10-19T18:32:43.680Z,2023-02-01T15:42:26Z,4006580659,178,,4006580371,56,Center,4006580373,286,,4006580717,465,,4006580543,233,2061,,,,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502839395,2061,45,1,1,49,9q0arba2kbnywth8bkxlhgmdr,0,14.3,40.5,2022-10-19T18:32:43.680Z,2023-02-01T15:42:17Z,4006580421,285,,4006580547,233,720,4006580419,56,Back,,,,,,,,,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322697,18,1,1,1,53,7yx5dqhhphyvfisohikodajhv,1,96.3,67.2,2022-10-19T18:32:47.446Z,2022-10-20T00:27:42Z,3857166601,178,,3856373317,213,3.4,3856373315,212,3.4,3856373311,140,93.2,3856373313,141,65.8,3856373307,56,Center,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474322709,19,1,1,1,54,7yx5dqhhphyvfisohikodajhv,0,94.3,67,2022-10-19T18:32:48.541Z,2022-10-20T00:27:54Z,3856373383,140,95.0,3857166645,178,,3856373387,212,12.5,3856373389,213,4.8,3856373385,141,48.7,3856373381,56,Center,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
