id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2481980653,185,7,1,0,9,avxknfz4f6ob0rv9dbnxdzde0,1,42,72.2,2022-11-05T17:32:04.624Z,2022-11-06T02:56:14Z,3897975067,178,,3896793319,233,5,3896793311,56,Back,3897607223,383,,3896793313,285,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482198597,1351,43,1,0,11,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2022-11-05T17:32:06.295Z,2022-11-06T03:35:43Z,3898009505,144,82,3898009477,178,0,,,,,,,,,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481967633,6,49,1,0,11,avxknfz4f6ob0rv9dbnxdzde0,1,48.3,82.7,2022-11-05T17:32:06.316Z,2022-11-06T02:56:20Z,,,,,,,,,,,,,,,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481967705,7,1,1,0,13,avxknfz4f6ob0rv9dbnxdzde0,1,55.9,87.1,2022-11-05T17:32:07.805Z,2022-11-06T02:56:30Z,3896726793,140,64.4,3896726797,212,9.0,3897975255,178,,3896726795,141,85.9,3896726799,213,6.2,3896726791,56,Left,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482208463,1525,83,1,0,16,ehd2iemqmschhj2ec0vayztzz,1,28.3,14.1,2022-11-05T17:32:10.768Z,2022-11-06T04:40:56Z,3898075057,399,215413,,,,,,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481967713,6,45,1,0,16,ehd2iemqmschhj2ec0vayztzz,0,23.6,14.5,2022-11-05T17:32:11.401Z,2022-11-06T02:56:41Z,3896726833,56,Back,3896726835,285,,3896726957,233,8,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481967729,8,3,1,0,16,avxknfz4f6ob0rv9dbnxdzde0,1,76.4,85.5,2022-11-05T17:32:11.401Z,2022-11-06T02:56:41Z,3896726931,56,Left,3896726949,233,6,3896726937,286,,3897607539,465,,3897975399,178,,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481967763,9,1,1,0,18,avxknfz4f6ob0rv9dbnxdzde0,1,90.2,83.5,2022-11-05T17:32:13.482Z,2022-11-06T02:56:57Z,3897975549,178,,3896727487,210,13,3896727143,140,87.5,3896727147,212,18.3,3896727149,213,4.6,3896727141,56,Center,3896727145,141,56.9,3896727489,154,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481967771,11,13,1,0,19,avxknfz4f6ob0rv9dbnxdzde0,1,87.5,56.9,2022-11-05T17:32:14.384Z,2022-11-06T02:56:57Z,3896727527,230,98.8,3896727523,103,6.9,3897975601,178,,3896727513,29,,3896727517,55,9,3896727265,20,,3896727193,56,Center,3896727515,154,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,3896727191,17,3896727511,75,3896727525,328,3896727521,102,30.4,3896727189,22,3896727529,231,50.9,,,,,,,,,,,,,,,,,,,,,,,
2481967757,7,5,1,0,22,ehd2iemqmschhj2ec0vayztzz,1,-0.4,66.1,2022-11-05T17:32:17.567Z,2022-11-06T02:57:07Z,3896727125,56,Back,3896727229,233,10,3896727127,346,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481967769,10,5,1,0,22,avxknfz4f6ob0rv9dbnxdzde0,0,100.4,33.9,2022-11-05T17:32:17.567Z,2022-11-06T02:57:07Z,3896727181,346,,3896727315,233,7,3896727179,56,Center,,,,,,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968117,8,1,1,0,41,ehd2iemqmschhj2ec0vayztzz,1,4.2,50.9,2022-11-05T17:32:35.917Z,2022-11-06T02:57:20Z,3896728983,124,,3896728991,212,56.5,3896728987,140,56.3,3896728995,1,,3896728985,56,Center,3896728993,213,6.0,3896728989,141,30.0,3896728997,74,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968125,9,61,1,0,45,ehd2iemqmschhj2ec0vayztzz,0,56.3,30,2022-11-05T17:32:40.419Z,2022-11-06T02:57:35Z,3896729037,56,Center,3897975933,178,,,,,,,,,,,,,,,,,,,,374kcix9j7e1cob4uxmfncwyd,D. Calvert-Lewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482198795,1372,67,1,0,46,avxknfz4f6ob0rv9dbnxdzde0,1,41.6,63.6,2022-11-05T17:32:41.750Z,2022-11-06T04:46:35Z,3898010545,233,1249,,,,,,,,,,,,,,,,,,,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482198793,1249,67,1,0,46,ehd2iemqmschhj2ec0vayztzz,0,58.4,36.4,2022-11-05T17:32:41.751Z,2022-11-06T03:37:25Z,3898010549,233,1372,,,,,,,,,,,,,,,,,,,,,,374kcix9j7e1cob4uxmfncwyd,D. Calvert-Lewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968113,12,1,1,0,47,avxknfz4f6ob0rv9dbnxdzde0,0,42.5,63.9,2022-11-05T17:32:41.772Z,2022-11-06T04:46:36Z,3896728957,56,Back,3896728965,213,5.0,3896728961,141,55.5,3897976093,178,,3896728963,212,6.1,3896728959,140,44.4,,,,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968141,10,1,1,0,47,ehd2iemqmschhj2ec0vayztzz,1,59.8,47.8,2022-11-05T17:32:42.730Z,2022-11-06T02:57:45Z,3896744919,140,51.1,3897976145,178,,3896744923,212,9.1,3896744921,141,47.8,3896744917,56,Center,3896744925,213,3.1,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968151,11,1,1,0,48,ehd2iemqmschhj2ec0vayztzz,1,51.6,53.4,2022-11-05T17:32:43.296Z,2022-11-06T02:57:50Z,3897976211,178,,3896745693,140,57.0,3896745689,155,,3896745697,212,28.1,3896745695,141,93.8,3896745699,213,1.4,3896745691,56,Left,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968269,12,1,1,0,52,ehd2iemqmschhj2ec0vayztzz,1,65,89.9,2022-11-05T17:32:47.647Z,2022-11-06T02:57:56Z,3896729737,141,70.2,3896729733,56,Center,3896729735,140,87.5,3897976287,178,,3896729739,212,27.2,3896729741,213,5.8,,,,,,,9o1vesnpfiucpoq35ihhpstex,V. Mykolenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968303,13,1,1,0,59,ehd2iemqmschhj2ec0vayztzz,1,76.5,50.3,2022-11-05T17:32:54.498Z,2022-11-06T02:58:00Z,3896729957,212,20.4,3896729953,140,62.5,3897976337,178,,3896729955,141,29.5,3896729951,56,Center,3896729959,213,3.9,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968359,14,1,1,1,3,ehd2iemqmschhj2ec0vayztzz,1,62.2,30.1,2022-11-05T17:32:58.158Z,2022-11-06T02:58:06Z,3896730273,140,51.3,3896730277,212,23.1,3896730275,141,59.6,3897976389,178,,3896730279,213,2.1,3896730271,56,Center,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968407,15,1,1,1,6,ehd2iemqmschhj2ec0vayztzz,1,40,54.3,2022-11-05T17:33:01.611Z,2022-11-06T02:58:10Z,3896730507,140,23.0,3896730511,212,19.3,3896730513,213,3.5,3896730505,56,Back,3897976435,178,,3896730509,141,43.4,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968411,16,1,1,1,12,ehd2iemqmschhj2ec0vayztzz,0,25.9,44,2022-11-05T17:33:07.631Z,2022-11-06T02:58:14Z,3896730541,56,Right,3896730539,155,,3896730549,213,5.9,3896733403,1,,3896730547,212,50.9,3896730543,140,71.6,3897976489,178,,3896730545,141,18.9,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482199321,1419,67,1,1,16,avxknfz4f6ob0rv9dbnxdzde0,1,24.1,78.1,2022-11-05T17:33:11.046Z,2022-11-06T04:46:36Z,3898014231,233,1286,,,,,,,,,,,,,,,,,,,,,,6icypdqtfk2k81ax0i49j5xpl,J. Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482199319,1286,67,1,1,16,ehd2iemqmschhj2ec0vayztzz,0,75.9,21.9,2022-11-05T17:33:11.047Z,2022-11-06T03:43:30Z,3898014235,233,1419,,,,,,,,,,,,,,,,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481974485,112,8,1,1,16,avxknfz4f6ob0rv9dbnxdzde0,1,25,75.6,2022-11-05T17:33:11.055Z,2022-11-06T04:46:36Z,3896761415,56,Back,3897611171,384,,3897976551,178,,,,,,,,,,,,,,,,,6icypdqtfk2k81ax0i49j5xpl,J. Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968491,17,43,1,1,16,ehd2iemqmschhj2ec0vayztzz,1,0,0,2022-11-05T17:33:11.360Z,2022-11-05T17:39:36Z,3896730911,56,Right,3896757599,144,61,,,,,,,,,,,,,,,,,,,4n782p6eaok71ai7ecj1jo1jp,D. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968457,13,49,1,1,18,avxknfz4f6ob0rv9dbnxdzde0,1,29.4,69.7,2022-11-05T17:33:12.971Z,2022-11-06T02:58:26Z,,,,,,,,,,,,,,,,,,,,,,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968475,14,1,1,1,18,avxknfz4f6ob0rv9dbnxdzde0,1,28.6,68.1,2022-11-05T17:33:13.110Z,2022-11-06T02:58:34Z,3897976693,178,,3896730835,212,7.7,3896730831,140,31.3,3896730833,141,57.5,3896730837,213,5.1,3896730829,56,Back,,,,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968487,15,1,1,1,19,avxknfz4f6ob0rv9dbnxdzde0,1,31.3,57.5,2022-11-05T17:33:14.203Z,2022-11-06T02:58:41Z,3896730877,213,3.5,3896730869,56,Back,3896730873,141,50.6,3897976783,178,,3896730875,212,14.2,3896730871,140,18.5,3896730899,156,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968513,16,1,1,1,22,avxknfz4f6ob0rv9dbnxdzde0,1,17.7,41.6,2022-11-05T17:33:16.834Z,2022-11-06T02:58:48Z,3896731061,140,20.7,3896731065,212,17.0,3897976853,178,,3896731059,56,Back,3896731067,213,4.9,3896731063,141,17.1,,,,,,,enyatxtjef9lacem6c8cc1mmt,D. Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968573,17,1,1,1,25,avxknfz4f6ob0rv9dbnxdzde0,1,19.1,23.7,2022-11-05T17:33:20.128Z,2022-11-06T02:58:55Z,3896731357,140,3.6,3897976925,178,,3896731361,212,23.0,3896731363,213,2.4,3896731355,56,Back,3896731359,141,47.6,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968643,18,1,1,1,28,avxknfz4f6ob0rv9dbnxdzde0,1,2.7,50.6,2022-11-05T17:33:22.780Z,2022-11-06T02:59:00Z,3896731759,141,94.1,3897976969,178,,3896731763,213,0.8,3896731755,56,Back,3896731761,212,41.9,3896731757,140,31.0,3896731753,155,,3896731765,1,,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968657,19,1,1,1,34,avxknfz4f6ob0rv9dbnxdzde0,1,61.3,91.7,2022-11-05T17:33:29.319Z,2022-11-06T02:59:05Z,3896731833,213,1.3,3897977017,178,,3896731829,141,96.3,3896731825,56,Left,3896731831,212,3.2,3896731827,140,62.0,,,,,,,6icypdqtfk2k81ax0i49j5xpl,J. Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968715,20,1,1,1,35,avxknfz4f6ob0rv9dbnxdzde0,1,62.2,96.3,2022-11-05T17:33:30.523Z,2022-11-06T02:59:12Z,3897977095,178,,3896732059,56,Left,3896732063,141,90.9,3896732067,213,4.0,3896732061,140,59.3,3896732065,212,4.8,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968753,21,1,1,1,38,avxknfz4f6ob0rv9dbnxdzde0,1,60.6,94.8,2022-11-05T17:33:32.932Z,2022-11-06T02:59:19Z,3897977165,178,,3896732307,213,0.1,3896732303,141,96.5,3896732299,56,Left,3896732305,212,8.4,3896732301,140,68.5,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482199255,1411,67,1,1,39,avxknfz4f6ob0rv9dbnxdzde0,1,67.8,95.8,2022-11-05T17:33:33.842Z,2022-11-06T04:46:37Z,3898013885,233,1285,,,,,,,,,,,,,,,,,,,,,,6icypdqtfk2k81ax0i49j5xpl,J. Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482199253,1285,67,1,1,39,ehd2iemqmschhj2ec0vayztzz,0,32.2,4.2,2022-11-05T17:33:33.843Z,2022-11-06T03:42:49Z,3898013889,233,1411,,,,,,,,,,,,,,,,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968759,22,1,1,1,39,avxknfz4f6ob0rv9dbnxdzde0,0,67.8,97.5,2022-11-05T17:33:33.849Z,2022-11-06T04:46:37Z,3897977211,178,,3896732367,213,0.9,3896732351,56,Left,3896732353,140,69.7,3896732357,141,100.0,3896732361,212,3.3,,,,,,,6icypdqtfk2k81ax0i49j5xpl,J. Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968823,18,5,1,1,40,ehd2iemqmschhj2ec0vayztzz,1,31.8,-0.8,2022-11-05T17:33:35.158Z,2022-11-06T02:59:27Z,3896732703,233,23,3896732655,347,,3896732653,56,Back,,,,,,,,,,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968769,23,5,1,1,40,avxknfz4f6ob0rv9dbnxdzde0,0,68.2,100.8,2022-11-05T17:33:35.158Z,2022-11-06T02:59:27Z,3896732405,347,,3896732403,56,Left,3896732735,233,18,,,,,,,,,,,,,,,,6icypdqtfk2k81ax0i49j5xpl,J. Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968911,19,1,1,1,52,ehd2iemqmschhj2ec0vayztzz,0,36.2,0,2022-11-05T17:33:46.772Z,2022-11-06T02:59:28Z,3896733213,213,0.2,3896733205,56,Right,3896733209,141,8.3,3896733275,189,,3896733203,107,,3896733207,140,64.5,3896733215,1,,3896733211,212,30.4,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968921,24,49,1,1,53,avxknfz4f6ob0rv9dbnxdzde0,1,31.6,89.4,2022-11-05T17:33:48.172Z,2022-11-06T02:59:31Z,,,,,,,,,,,,,,,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481968981,25,1,1,1,55,avxknfz4f6ob0rv9dbnxdzde0,1,27.8,84.4,2022-11-05T17:33:50.030Z,2022-11-06T02:59:38Z,3896733517,140,14.5,3897977347,178,,3896733513,56,Back,3896733523,212,22.8,3896733527,213,4.1,3896733519,141,57.9,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481969027,26,1,1,1,59,avxknfz4f6ob0rv9dbnxdzde0,1,14.3,54.2,2022-11-05T17:33:53.928Z,2022-11-06T02:59:46Z,3896733773,141,33.0,3896733777,213,5.3,3897977455,178,,3896733771,140,23.5,3896733775,212,17.4,3896733769,56,Back,,,,,,,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481969117,27,1,1,2,3,avxknfz4f6ob0rv9dbnxdzde0,1,24.6,35.8,2022-11-05T17:33:57.979Z,2022-11-06T02:59:51Z,3897977527,178,,3896734277,140,26.4,3896734281,212,25.9,3896734279,141,73.8,3896734283,213,1.5,3896734275,56,Back,,,,,,,enyatxtjef9lacem6c8cc1mmt,D. Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
