id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,keyPass,qualifier/13/value,qualifier/11/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/19/value
2448367929,1,34,16,0,0,b496gs285it6bheuikox6z9mj,1,0,0,2022-08-20T12:57:45.775Z,2022-08-20T13:11:29Z,3718349017,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3718349011,130,4,3718349007,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",3718349013,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3718349015,194,btvuam6p4391am219taqtcted,3718380365,197,16360,3718349005,30,"3zl1q2gk6tdmzirsyfgm38no5, 1e9txzr9hqz94xtun6byo0vs9, e8gz0tmmdh1ql8qrn1ncrvnpx, blth4klpu88kgh73abpjlgusp, 8qys6qtdwgsycxducl062zld5, 2smmv9hdoiet7necaf00ol51x, btvuam6p4391am219taqtcted, bhsh1n3qfg8awmctxlh8k7yzt, 5m0j33eoa5c8pqlr0tdf7undh, 4jyrztlaueae7eg18kuvxa489, l0qqn9tlgov91p5d1zzdupcl, 7j84ozqdpgupzxevbxemi5tyh, ashza2qkgnak7wb3vuz5bnzyt, 172klpuv2h1enskc8fz79xg45, eb48g14m2erkf7yzqz8gj4u6t, 7paw998ux29k7hx4t1g0wu85x, bq2q90k6q53nlf53et7j46cid, 3vxh219sef8mooilemi8xbs9h, 4myy5br8yj5678xlji3up1ryt, 7gaf68yeu28zp80kkb0tqgpd6",3718349009,59,"1, 2, 27, 44, 4, 5, 7, 41, 11, 31, 10, 6, 9, 16, 17, 18, 19, 23, 25, 35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448370637,1,34,16,0,0,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2022-08-20T13:04:40.937Z,2022-08-20T14:03:44Z,3718362197,130,4,3718362193,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",3718379193,197,406,3718362203,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3718362201,194,1rz6bw398na1i3t29rop7ikt1,3718362191,30,"8k88isvd2hwr5e4gn9oxzr2t, 1rz6bw398na1i3t29rop7ikt1, 6dqnwhx0eglxhelidxg0dphm2, 19m0uqmf1otcekssb7tbrl1m2, 5wkso3mls5ulkilr0xzfix1p1, 9ipux4xiejibplsbbhqz8d5gp, 6ebb2xcovp1tx5nv5yyncb7x1, 4wic6z72nwmhkheme209fcmp5, c9pmcoyzgtgcnlc63cl4283bp, 9c927a1i8iqblent14xat7aad, 9ikkppq7uewf36gahgz0kzaol, 3xthf6r5hvlx8oje4rqcs3it, m2c4lckkcr7yilnqxrrsgh2i, djgqihf08sxqh0zt2xe2xzv1l, ezrn62nekq3wpw1qs1yu1ezmd, dbebh5mvzowjrp7h4qvzxvaol, 5frs9u0spep2j3gszu06awo9h, 1j33u4pcdl987f0pm1hpkynai, 5nsag404623qznyyizl8yuwkq, c6pfpm73pimu0fdt32g86xyei",3718362195,59,"13, 2, 3, 28, 16, 6, 15, 10, 22, 9, 11, 4, 7, 14, 17, 19, 21, 23, 26, 41",3718362199,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448401707,2,32,1,0,0,b496gs285it6bheuikox6z9mj,1,0,0,2022-08-20T14:00:24.893Z,2022-08-20T14:00:25Z,3718509581,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448401717,2,32,1,0,0,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2022-08-20T14:00:24.893Z,2022-08-20T20:43:06Z,3718509609,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448401781,3,1,1,0,0,b496gs285it6bheuikox6z9mj,1,49.9,49.9,2022-08-20T14:00:24.983Z,2022-08-20T20:48:05Z,3718509899,279,S,3718509895,213,2.7,3718509885,140,36.1,3718509883,56,Back,3720844697,178,,3718509887,141,60.9,3718509891,212,16.3,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448401863,4,1,1,0,2,b496gs285it6bheuikox6z9mj,1,36.1,62.1,2022-08-20T14:00:27.723Z,2022-08-20T20:48:08Z,3718510311,1,,3718510307,212,46.2,3718510301,56,Right,3718510303,140,60.8,3718510305,141,5.9,3718510309,213,5.3,3718510299,155,,3720844789,178,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448401873,5,50,1,0,8,b496gs285it6bheuikox6z9mj,1,68.4,4.4,2022-08-20T14:00:32.924Z,2022-08-20T20:48:20Z,3718510349,286,,3718510385,233,3,3718510347,56,Right,,,,,,,,,,,,,,,,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448401869,3,7,1,0,8,1c8m2ko0wxq1asfkuykurdr0y,1,31.6,95.6,2022-08-20T14:00:33.805Z,2022-08-20T20:48:26Z,3719841823,384,,3718510343,285,,3718510365,233,5,3720845551,389,,3718510341,56,Back,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448401875,4,49,1,0,9,1c8m2ko0wxq1asfkuykurdr0y,1,24.2,93.5,2022-08-20T14:00:34.675Z,2022-08-20T20:48:30Z,,,,,,,,,,,,,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448401907,5,1,1,0,9,1c8m2ko0wxq1asfkuykurdr0y,1,24.3,92.6,2022-08-20T14:00:34.724Z,2022-08-20T20:48:37Z,3720845897,178,,3718510465,212,21.5,3718510463,141,84.9,3718510461,140,44.2,3718510459,56,Back,3718510467,213,6.0,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
