id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2526485671,7,1,1,0,8,1c8m2ko0wxq1asfkuykurdr0y,0,65.4,92.1,2023-04-01T14:01:03.369Z,2023-04-01T23:02:22Z,4152277465,3,,4152277473,212,6.9,4152277469,140,69.5,4155182221,388,,4152277467,56,Left,4152277475,213,5.4,4152277471,141,84.2,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485715,5,1,1,0,9,avxknfz4f6ob0rv9dbnxdzde0,1,30.3,10.3,2023-04-01T14:01:03.979Z,2023-04-01T23:02:31Z,4152277685,56,Back,4155182443,178,,4152277691,212,14.5,4152277689,141,2.6,4152277687,140,43.2,4152277693,213,5.9,4152277683,3,,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485727,6,61,1,0,11,avxknfz4f6ob0rv9dbnxdzde0,0,43.2,2.6,2023-04-01T14:01:06.050Z,2023-04-01T23:03:03Z,4155183093,21,,4155183095,178,,4152277775,56,Back,,,,,,,,,,,,,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485785,8,1,1,0,13,1c8m2ko0wxq1asfkuykurdr0y,1,53,94.1,2023-04-01T14:01:08.543Z,2023-04-01T23:03:08Z,4155183201,178,,4152278013,56,Left,4152278019,212,18.9,4152278011,155,,4152278017,141,96.9,4152278015,140,70.9,4152278021,213,0.1,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485897,9,1,1,0,15,1c8m2ko0wxq1asfkuykurdr0y,1,70.9,96.9,2023-04-01T14:01:10.503Z,2023-04-01T23:03:17Z,4152278555,213,5.9,4152278551,141,84.3,4155183483,178,,4152278549,140,90.6,4152278547,56,Left,4152278553,212,22.4,4152278545,155,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485987,10,1,1,0,21,1c8m2ko0wxq1asfkuykurdr0y,1,94.3,73.2,2023-04-01T14:01:16.244Z,2023-04-01T23:03:24Z,4152279049,140,85.6,4152279047,56,Center,4152279053,212,20.0,4152848199,195,,4152281703,210,15,4152279055,213,4.2,4155183691,178,,4152279051,141,47.0,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,1,4152281707,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485993,11,15,1,0,23,1c8m2ko0wxq1asfkuykurdr0y,1,87.3,49.7,2023-04-01T14:01:18.004Z,2023-04-01T23:03:24Z,4152281755,231,51.3,4152281103,82,,4152281751,147,49.3,4153776475,80,,4152281753,230,98.8,4152281227,233,7,4152281099,20,,4152281737,154,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,4152281747,103,19,4152279097,56,Center,4155183847,178,4152279093,17,4152281735,29,4152281741,55,10,4152281749,146,89.4,4152279091,22,4152281745,102,47.2,,,,,,,,,,,,,,
2526485963,7,10,1,0,23,avxknfz4f6ob0rv9dbnxdzde0,1,11.1,49.1,2023-04-01T14:01:18.047Z,2023-04-01T23:03:29Z,4155184073,178,,4152281247,233,11,4152278949,56,Back,4152278947,94,,,,,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526485999,8,49,1,0,24,avxknfz4f6ob0rv9dbnxdzde0,1,30.3,53.6,2023-04-01T14:01:19.052Z,2023-04-01T23:03:32Z,,,,,,,,,,,,,,,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486011,9,61,1,0,25,avxknfz4f6ob0rv9dbnxdzde0,0,29.9,54.3,2023-04-01T14:01:19.820Z,2023-04-01T23:03:38Z,4152279201,56,Back,4155184393,178,,,,,,,,,,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486039,12,49,1,0,26,1c8m2ko0wxq1asfkuykurdr0y,1,66.8,30.1,2023-04-01T14:01:21.443Z,2023-04-01T23:03:40Z,,,,,,,,,,,,,,,,,,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486219,13,1,1,0,26,1c8m2ko0wxq1asfkuykurdr0y,1,66.8,30.1,2023-04-01T14:01:21.615Z,2023-04-01T23:03:45Z,4152280129,213,5.7,4152280127,212,18.6,4152280117,56,Right,4152280119,140,81.1,4152280123,141,14.0,4155184671,178,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527052385,864,83,1,0,30,avxknfz4f6ob0rv9dbnxdzde0,1,21.3,84.6,2023-04-01T14:01:25.422Z,2023-04-01T23:51:31Z,4155342989,399,443661,,,,,,,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486237,14,61,1,0,30,1c8m2ko0wxq1asfkuykurdr0y,1,85.2,16,2023-04-01T14:01:25.540Z,2023-04-01T23:03:50Z,4155184907,178,,4152280179,56,Right,,,,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486319,15,1,1,0,32,1c8m2ko0wxq1asfkuykurdr0y,1,88.1,12.7,2023-04-01T14:01:27.176Z,2023-04-01T23:03:53Z,4152280527,213,3.4,4155185003,178,,4152280521,141,8.5,4152280515,56,Right,4152280525,212,9.9,4152280519,140,79.1,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486215,10,43,1,0,33,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2023-04-01T14:01:28.253Z,2023-04-01T14:01:49Z,4152280097,285,0,4152280095,56,Back,4152282877,144,7,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486345,16,1,1,0,34,1c8m2ko0wxq1asfkuykurdr0y,1,79.1,8.5,2023-04-01T14:01:29.014Z,2023-04-01T23:03:57Z,4152280665,213,5.9,4152280661,141,5.6,4152280657,56,Right,4155185151,178,,4152280659,140,84.4,4152280663,212,5.9,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486381,17,1,1,0,36,1c8m2ko0wxq1asfkuykurdr0y,1,84.4,5.8,2023-04-01T14:01:30.703Z,2023-04-01T23:04:02Z,4152280823,141,11.3,4152280819,56,Right,4152280825,212,13.0,4152280821,140,96.3,4155185251,178,,4152280827,213,0.3,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486407,18,1,1,0,37,1c8m2ko0wxq1asfkuykurdr0y,0,98,11.5,2023-04-01T14:01:32.659Z,2023-04-01T23:04:06Z,4152280947,2,,4152280949,155,,4152861975,233,12,4155185337,178,,4153780863,20,,4153780861,224,,4152280953,140,97.6,4152280955,141,14.3,1rz6bw398na1i3t29rop7ikt1,J. Ward,,4152280957,212,1.9,4152280959,213,1.8,4152280951,56,,,,,,,,,,,,,,,,Right,,,,,,,,,,,,,
2526486419,11,61,1,0,38,avxknfz4f6ob0rv9dbnxdzde0,1,5.6,84.2,2023-04-01T14:01:32.723Z,2023-04-01T23:04:13Z,4155185511,178,,4152281043,56,Back,,,,,,,,,,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526486489,12,11,1,0,39,avxknfz4f6ob0rv9dbnxdzde0,1,3.4,50.6,2023-04-01T14:01:34.250Z,2023-04-01T23:04:18Z,4152861921,88,,4153781287,378,,4152861985,233,18,4152861919,56,Back,4155185721,388,,,,,,,,,,,bm9qgspytvdwy514kk6ytztg5,D. Iversen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487045,13,1,1,0,49,avxknfz4f6ob0rv9dbnxdzde0,1,8.3,49.3,2023-04-01T14:01:44.598Z,2023-04-01T23:04:26Z,4152283951,56,Back,4152283959,212,10.4,4152283955,141,63.9,4152283953,140,11.4,4152283961,213,1.3,4155185787,178,,4152283949,123,,,,,bm9qgspytvdwy514kk6ytztg5,D. Iversen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526596977,417,1,1,0,55,avxknfz4f6ob0rv9dbnxdzde0,1,17.9,62.7,2023-04-01T14:01:50.012Z,2023-04-01T23:04:49Z,4152863103,140,32.6,4152863101,56,Back,4152863109,213,6.0,4152863107,212,16.2,4152863105,141,55.7,4155186865,178,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526990671,851,1,1,0,57,avxknfz4f6ob0rv9dbnxdzde0,1,28.5,62,2023-04-01T14:01:52.659Z,2023-04-01T23:04:54Z,4154998045,213,1.9,4155187085,178,,4154998041,141,89.6,4154998039,140,22.9,4154998043,212,19.7,4154998037,56,Back,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487087,14,1,1,1,0,avxknfz4f6ob0rv9dbnxdzde0,0,26.1,88.4,2023-04-01T14:01:55.164Z,2023-04-01T23:05:01Z,4152284179,155,,4155187323,178,,4152284183,140,65.9,4152284185,141,85.3,4152284191,1,,4152284187,212,41.8,4152284181,56,Left,4152284189,213,6.2,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487117,19,49,1,1,3,1c8m2ko0wxq1asfkuykurdr0y,1,29.3,11.6,2023-04-01T14:01:58.625Z,2023-04-01T23:06:20Z,,,,,,,,,,,,,,,,,,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487167,20,1,1,1,4,1c8m2ko0wxq1asfkuykurdr0y,1,29,11.8,2023-04-01T14:01:58.751Z,2023-04-01T23:06:25Z,4152284579,213,0.2,4152284571,140,34.9,4152284577,212,6.3,4152284569,56,Back,4152284573,141,13.6,4155190573,178,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487231,21,1,1,1,4,1c8m2ko0wxq1asfkuykurdr0y,1,34.9,13.6,2023-04-01T14:01:59.264Z,2023-04-01T23:06:31Z,4155190729,178,,4152284845,213,2.6,4152284841,141,20.0,4152284835,56,Back,4152284839,140,27.7,4152284843,212,8.7,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487301,22,1,1,1,6,1c8m2ko0wxq1asfkuykurdr0y,0,27.7,20,2023-04-01T14:02:01.162Z,2023-04-01T23:06:35Z,4152285191,213,6.2,4152285187,212,37.6,4152285195,1,,4152285173,157,,4152285175,56,Right,4155190853,178,,4152285183,141,16.3,4152285179,140,63.4,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487409,15,1,1,1,9,avxknfz4f6ob0rv9dbnxdzde0,0,34.5,84.1,2023-04-01T14:02:04.040Z,2023-04-01T23:06:40Z,4152285725,141,84.7,4152285717,3,,4152285719,56,Left,4152285729,213,0.0,4152285721,140,56.0,4152285727,212,22.6,4155191063,178,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487519,23,1,1,1,13,1c8m2ko0wxq1asfkuykurdr0y,1,48.9,10.9,2023-04-01T14:02:08.071Z,2023-04-01T23:06:44Z,4152286265,56,Back,4152286273,213,4.2,4152286269,141,3.5,4152286267,140,46.4,4155191221,178,,4152286271,212,5.7,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487533,24,43,1,1,16,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2023-04-01T14:02:10.860Z,2023-04-01T14:51:55Z,4152286565,233,16,4152858139,144,50,4152286349,56,Back,4152286351,286,0,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487527,16,43,1,1,16,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2023-04-01T14:02:10.861Z,2023-04-01T14:52:01Z,4152858739,144,7,4152286303,285,0,4152286301,56,Left,,,,,,,,,,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487719,25,4,1,1,17,1c8m2ko0wxq1asfkuykurdr0y,1,35.2,6.3,2023-04-01T14:02:11.878Z,2023-04-01T23:06:48Z,4152287293,286,,4152287285,13,,4152287325,233,17,4152287291,152,,4152287287,294,,4152287289,56,Back,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526487709,17,4,1,1,17,avxknfz4f6ob0rv9dbnxdzde0,0,64.8,93.7,2023-04-01T14:02:11.879Z,2023-04-01T23:06:48Z,4152287343,233,25,4152287223,294,,4155191449,178,,4152287227,56,Left,4152287229,152,,4152287217,13,,4152287231,285,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488223,27,1,1,1,29,1c8m2ko0wxq1asfkuykurdr0y,1,27.2,4.4,2023-04-01T14:02:24.628Z,2023-04-01T23:06:59Z,4154998351,152,,4152289713,212,26.1,4155192037,178,,4152289711,141,37.1,4152289715,213,2.1,4154998349,5,,4152289707,56,Back,4152289709,140,14.1,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488177,26,43,1,1,31,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2023-04-01T14:02:25.775Z,2023-04-01T21:37:02Z,4152289503,5,0,4152289523,213,2.4,4154997587,144,1,4152289515,141,22.3,4152289507,152,0,4152289509,56,Back,4152289521,212,15.5,4152859063,189,0,1rz6bw398na1i3t29rop7ikt1,J. Ward,,4152289511,140,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488293,28,1,1,1,34,1c8m2ko0wxq1asfkuykurdr0y,1,12.9,48.7,2023-04-01T14:02:28.695Z,2023-04-01T23:07:14Z,4152290013,140,18.9,4155192949,178,,4152290015,141,73.1,4152290019,213,1.2,4152290011,56,Back,4152290017,212,17.7,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488425,29,1,1,1,37,1c8m2ko0wxq1asfkuykurdr0y,1,18.9,72.5,2023-04-01T14:02:32.214Z,2023-04-01T23:07:24Z,4155193523,178,,4152290641,140,19.4,4152290653,213,4.7,4152290645,212,38.2,4152290643,141,16.4,4152290639,56,Back,4152290657,1,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488501,30,1,1,1,42,1c8m2ko0wxq1asfkuykurdr0y,1,28.7,14.5,2023-04-01T14:02:37.031Z,2023-04-01T23:07:27Z,4152291033,212,30.8,4152291027,56,Center,4152291029,140,52.6,4152291035,213,0.6,4155193797,178,,4152291031,141,40.7,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526491671,46,1,1,1,43,1c8m2ko0wxq1asfkuykurdr0y,0,54.1,41.5,2023-04-01T14:02:38.236Z,2023-04-01T23:07:37Z,4152306789,56,Center,4153827439,140,81.3,4153827443,212,29.7,4153827441,141,29.7,4155194417,178,,4153827445,213,6.0,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488523,18,43,1,1,45,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2023-04-01T14:02:40.334Z,2023-04-01T14:04:05Z,4152291109,56,Back,4152307201,144,8,,,,,,,,,,,,,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488661,19,49,1,1,47,avxknfz4f6ob0rv9dbnxdzde0,1,15.5,64.6,2023-04-01T14:02:42.515Z,2023-04-01T23:07:41Z,,,,,,,,,,,,,,,,,,,,,,,,,bm9qgspytvdwy514kk6ytztg5,D. Iversen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488733,20,1,1,1,48,avxknfz4f6ob0rv9dbnxdzde0,1,15.5,64.6,2023-04-01T14:02:43.024Z,2023-04-01T23:07:45Z,4155194827,178,,4152292123,213,0.2,4152292113,140,23.7,4152292115,141,67.2,4152292111,56,Back,4152292119,212,8.8,,,,,,,bm9qgspytvdwy514kk6ytztg5,D. Iversen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526488833,21,1,1,1,50,avxknfz4f6ob0rv9dbnxdzde0,1,24.4,63,2023-04-01T14:02:45.577Z,2023-04-01T23:07:49Z,4152292593,140,26.2,4155194957,178,,4152292597,141,41.5,4152292601,213,4.8,4152292591,56,Back,4152292599,212,14.7,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
