id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/11/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value,qualifier/20/value
2443300285,9,1,1,0,16,7yx5dqhhphyvfisohikodajhv,1,31.1,95,2022-08-07T13:00:28.130Z,2022-08-07T21:16:08Z,3691352555,141,83.7,3691352559,213,4.3,3691352549,56,Back,3691352553,140,27.6,3693134751,178,,3691352557,212,8.5,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300333,10,1,1,0,20,7yx5dqhhphyvfisohikodajhv,1,32.5,87.8,2022-08-07T13:00:32.836Z,2022-08-07T21:19:25Z,3691352823,213,5.5,3693142131,178,,3691352817,140,53.3,3691352815,56,Center,3691352821,212,30.1,3691352813,155,,3691352819,141,57.3,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300393,11,1,1,0,23,7yx5dqhhphyvfisohikodajhv,1,52.4,46.9,2022-08-07T13:00:35.853Z,2022-08-07T21:19:34Z,3691353067,141,20.3,3691353071,213,4.8,3691353063,56,Right,3691353069,212,18.1,3691353065,140,53.5,3693142399,178,,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300505,12,1,1,0,27,7yx5dqhhphyvfisohikodajhv,1,58.5,11.3,2022-08-07T13:00:38.994Z,2022-08-07T21:19:39Z,3691353705,141,3.7,3693142513,178,,3691353703,140,68.1,3691353709,213,5.8,3691353707,212,11.3,3691353701,56,Right,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503087393,1416,3,1,0,32,7yx5dqhhphyvfisohikodajhv,1,81.9,15.3,2022-08-07T13:00:44.010Z,2023-02-02T11:24:22Z,4007886231,286,,4007886951,465,,4007935427,233,1758,4007886229,56,Right,,,,,,,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503087395,1758,45,1,0,32,avxknfz4f6ob0rv9dbnxdzde0,0,18.1,84.7,2022-08-07T13:00:44.010Z,2023-02-02T11:24:22Z,4007886235,285,,4007886233,56,Back,4007935443,233,1416,,,,,,,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443496827,783,43,1,0,32,7yx5dqhhphyvfisohikodajhv,1,0,0,2022-08-07T13:00:44.127Z,2022-08-11T09:22:25Z,3693142679,178,0,3692403395,56,Right,3692403397,286,0,3692403399,465,0,3698112417,144,3,,,,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443496823,897,43,1,0,32,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2022-08-07T13:00:44.127Z,2022-08-11T09:22:23Z,3698112255,144,45,3692962589,233,783,3692403375,56,Back,3692403377,285,0,,,,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300533,13,1,1,0,34,7yx5dqhhphyvfisohikodajhv,1,87.9,12.8,2022-08-07T13:00:46.665Z,2022-08-07T21:20:03Z,3693143259,178,,3691353847,212,8.6,3691353841,56,Right,3691353845,141,6.5,3691353843,140,80.8,3691353849,213,3.7,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300567,14,1,1,0,36,7yx5dqhhphyvfisohikodajhv,1,80.3,6.5,2022-08-07T13:00:48.082Z,2022-08-07T21:20:07Z,3691354039,141,11.9,3691354041,212,9.2,3691354035,56,Right,3691354043,213,2.7,3691354037,140,72.3,3693143443,178,,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300595,15,1,1,0,37,7yx5dqhhphyvfisohikodajhv,1,72.3,11.9,2022-08-07T13:00:49.809Z,2022-08-07T21:20:41Z,3693144677,178,,3691354175,141,4.6,3691354179,213,5.6,3691354173,140,78.5,3691354177,212,8.2,3691354171,56,Right,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300609,16,1,1,0,39,7yx5dqhhphyvfisohikodajhv,0,78.7,4.6,2022-08-07T13:00:51.514Z,2022-08-07T21:20:47Z,3693144917,178,,3691354259,140,79.9,3691354263,212,2.2,3692403417,224,,3691354255,155,,3691354257,56,Right,3691354261,141,7.3,3692403419,20,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,3691354265,213,1.0,3691354253,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300627,3,61,1,0,39,avxknfz4f6ob0rv9dbnxdzde0,1,17.7,94.5,2022-08-07T13:00:51.535Z,2022-08-07T21:20:54Z,3691354341,56,Back,3693145183,178,,,,,,,,,,,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300681,4,49,1,0,43,avxknfz4f6ob0rv9dbnxdzde0,1,2.3,84.7,2022-08-07T13:00:55.377Z,2022-08-07T21:21:00Z,,,,,,,,,,,,,,,,,,,,,,,,,enyatxtjef9lacem6c8cc1mmt,D. Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300719,5,1,1,0,43,avxknfz4f6ob0rv9dbnxdzde0,1,2.3,84.7,2022-08-07T13:00:55.461Z,2022-08-07T21:21:04Z,3691354827,56,Back,3691354833,212,14.2,3693145635,178,,3691354835,213,0.4,3691354831,141,93.3,3691354829,140,14.6,3691354825,155,,,,,enyatxtjef9lacem6c8cc1mmt,D. Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300729,6,1,1,0,44,avxknfz4f6ob0rv9dbnxdzde0,0,14.1,93.3,2022-08-07T13:00:56.473Z,2022-08-07T21:21:09Z,3691354887,212,15.4,3691354877,3,,3691354881,56,Back,3693145775,388,,3691354885,141,96.0,3691354883,140,28.7,3691354889,213,0.1,3691354879,168,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300791,17,1,1,0,45,7yx5dqhhphyvfisohikodajhv,1,71.5,7.1,2022-08-07T13:00:57.738Z,2022-08-07T21:21:15Z,3691355193,141,15.2,3691355195,212,6.8,3691355189,56,Right,3693146041,178,,3691355191,140,75.3,3691355197,213,0.9,3691355187,3,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300795,18,49,1,0,47,7yx5dqhhphyvfisohikodajhv,1,74.6,15.4,2022-08-07T13:00:59.013Z,2022-08-07T21:21:24Z,,,,,,,,,,,,,,,,,,,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443641171,938,83,1,0,47,avxknfz4f6ob0rv9dbnxdzde0,1,23.9,83.2,2022-08-07T13:00:59.641Z,2022-08-07T21:52:57Z,3693209331,399,472713,,,,,,,,,,,,,,,,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300805,19,61,1,0,47,7yx5dqhhphyvfisohikodajhv,1,74.6,15.4,2022-08-07T13:00:59.742Z,2022-08-07T21:21:29Z,3691355261,56,Right,3693146521,178,,,,,,,,,,,,,,,,,,,,9xfrrmf19uv4i69ge0kg1hh7u,A. Hickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300809,20,1,1,0,48,7yx5dqhhphyvfisohikodajhv,0,73.6,19,2022-08-07T13:01:00.879Z,2022-08-07T21:21:35Z,3691355293,212,6.5,3691355289,140,78.8,3691355295,213,0.6,3693146667,178,,3691355291,141,24.2,3691355287,56,Center,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300813,7,1,1,0,49,avxknfz4f6ob0rv9dbnxdzde0,0,21.6,65.7,2022-08-07T13:01:01.632Z,2022-08-07T21:21:42Z,3691355309,56,Back,3691355317,213,0.5,3691355311,140,24.8,3691355313,141,68.1,3693146887,178,,3691355315,212,3.7,,,,,,,7o49rb7fgi2ml87up7hh2z0t1,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300827,21,61,1,0,49,7yx5dqhhphyvfisohikodajhv,1,75.1,26.3,2022-08-07T13:01:01.845Z,2022-08-07T21:21:52Z,3693147189,178,,3693147187,21,,3691355391,56,Center,,,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300839,8,49,1,0,50,avxknfz4f6ob0rv9dbnxdzde0,1,28.3,70.2,2022-08-07T13:01:02.788Z,2022-08-07T21:22:01Z,,,,,,,,,,,,,,,,,,,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300921,9,1,1,0,53,avxknfz4f6ob0rv9dbnxdzde0,1,33.2,75.3,2022-08-07T13:01:04.969Z,2022-08-07T21:22:07Z,3691355799,56,Back,3691355801,140,32.0,3691355807,213,1.7,3693147693,178,,3691355805,212,12.2,3691355803,141,93.2,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300953,10,1,1,0,56,avxknfz4f6ob0rv9dbnxdzde0,1,28.1,95.1,2022-08-07T13:01:07.958Z,2022-08-07T21:22:12Z,3691355939,140,19.1,3691355941,141,78.2,3691355933,56,Back,3693147825,178,,3691355943,212,14.9,3691355945,213,4.0,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443300999,11,1,1,0,58,avxknfz4f6ob0rv9dbnxdzde0,1,19,78.1,2022-08-07T13:01:10.078Z,2022-08-07T21:22:16Z,3691356135,212,18.5,3691356121,56,Back,3691356127,140,7.7,3691356139,213,4.0,3693147981,178,,3691356131,141,57.3,,,,,,,enyatxtjef9lacem6c8cc1mmt,D. Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301061,12,1,1,1,1,avxknfz4f6ob0rv9dbnxdzde0,1,7.8,56,2022-08-07T13:01:13.103Z,2022-08-07T21:22:21Z,3691356381,212,24.0,3691356377,140,20.5,3691356375,56,Back,3693148159,178,,3691356383,213,5.3,3691356379,141,26.7,,,,,,,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301143,13,1,1,1,8,avxknfz4f6ob0rv9dbnxdzde0,1,29.4,17.7,2022-08-07T13:01:20.369Z,2022-08-07T21:22:24Z,3693148249,178,,3691356821,56,Back,3691356827,212,12.5,3691356825,141,17.7,3691356829,213,0,3691356823,140,41.3,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301167,14,1,1,1,9,avxknfz4f6ob0rv9dbnxdzde0,1,41.3,17.7,2022-08-07T13:01:21.222Z,2022-08-07T21:22:30Z,3691356973,141,37.0,3691356979,213,2.1,3693148441,178,,3691356975,212,15.3,3691356969,56,Back,3691356971,140,33.8,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301235,15,1,1,1,12,avxknfz4f6ob0rv9dbnxdzde0,1,32.8,38.9,2022-08-07T13:01:24.284Z,2022-08-07T21:22:36Z,3691357355,213,2.5,3691357345,140,24.7,3691357353,212,10.4,3691357343,56,Back,3691357349,141,47.8,3693148681,178,,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301355,16,1,1,1,16,avxknfz4f6ob0rv9dbnxdzde0,1,24.8,47.2,2022-08-07T13:01:27.997Z,2022-08-07T21:22:40Z,3693148807,178,,3691358017,141,31.9,3691358021,213,4.9,3691358015,140,26.2,3691358019,212,10.5,3691358013,56,Back,,,,,,,7o49rb7fgi2ml87up7hh2z0t1,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301431,17,1,1,1,21,avxknfz4f6ob0rv9dbnxdzde0,1,30.6,36.9,2022-08-07T13:01:33.657Z,2022-08-07T21:22:45Z,3691358385,141,62.6,3691358383,140,34.8,3691358389,213,1.3,3693148951,178,,3691358387,212,18.0,3691358381,56,Back,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301493,18,1,1,1,26,avxknfz4f6ob0rv9dbnxdzde0,1,38.6,66.6,2022-08-07T13:01:38.209Z,2022-08-07T21:22:49Z,3691358683,212,16.7,3693149109,178,,3691358685,213,1.6,3691358677,140,38.9,3691358681,141,91.1,3691358671,56,Back,,,,,,,7o49rb7fgi2ml87up7hh2z0t1,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301525,19,1,1,1,27,avxknfz4f6ob0rv9dbnxdzde0,1,38.9,91.1,2022-08-07T13:01:39.875Z,2022-08-07T21:22:53Z,3691358837,141,97.8,3693149219,178,,3691358839,212,15.2,3691358841,213,0.3,3691358833,56,Left,3691358835,140,52.7,,,,,,,enyatxtjef9lacem6c8cc1mmt,D. Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301573,20,1,1,1,30,avxknfz4f6ob0rv9dbnxdzde0,1,52.8,98,2022-08-07T13:01:41.957Z,2022-08-07T21:23:02Z,3691359057,56,Back,3691359061,141,95.0,3693149615,178,,3691359059,140,37.3,3691359065,213,3.3,3691359063,212,16.4,,,,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301711,21,1,1,1,31,avxknfz4f6ob0rv9dbnxdzde0,1,36.9,93.5,2022-08-07T13:01:43.753Z,2022-08-07T21:23:06Z,3691359635,56,Back,3693149751,178,,3691359641,212,17.3,3691359639,141,69.1,3691359643,213,4.4,3691359637,140,32.1,,,,,,,enyatxtjef9lacem6c8cc1mmt,D. Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301863,22,1,1,1,38,avxknfz4f6ob0rv9dbnxdzde0,1,31.9,62.6,2022-08-07T13:01:50.179Z,2022-08-07T21:23:10Z,3691360279,213,4.1,3693149953,178,,3691360265,56,Back,3691360275,141,40.7,3691360277,212,17.8,3691360271,140,22.6,,,,,,,7o49rb7fgi2ml87up7hh2z0t1,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301947,23,1,1,1,43,avxknfz4f6ob0rv9dbnxdzde0,1,23.2,39.2,2022-08-07T13:01:55.198Z,2022-08-07T21:23:16Z,3691360707,56,Back,3691360713,212,19.4,3691360715,213,1.4,3691360709,140,25.7,3691360711,141,67.5,3693150187,178,,,,,,,,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443301993,24,1,1,1,45,avxknfz4f6ob0rv9dbnxdzde0,1,26.3,67.6,2022-08-07T13:01:57.833Z,2022-08-07T21:23:19Z,3691360931,140,33.9,3691360937,212,8.1,3691360929,56,Back,3691360943,213,0.1,3693150243,178,,3691360935,141,69.3,,,,,,,7o49rb7fgi2ml87up7hh2z0t1,J. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443302007,25,1,1,1,46,avxknfz4f6ob0rv9dbnxdzde0,1,33.9,69.3,2022-08-07T13:01:58.816Z,2022-08-07T21:23:23Z,3691361031,156,,3693150333,178,,3691361017,212,25.4,3691361011,56,Back,3691361015,141,45.7,3691361019,213,3.8,3691361013,140,15.1,,,,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443302071,26,1,1,1,50,avxknfz4f6ob0rv9dbnxdzde0,1,15,43.7,2022-08-07T13:02:02.265Z,2022-08-07T21:23:27Z,3691361295,141,20.0,3691361293,140,21.2,3691361299,213,5.1,3693150477,178,,3691361297,212,17.4,3691361291,56,Back,,,,,,,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443302133,27,1,1,1,52,avxknfz4f6ob0rv9dbnxdzde0,1,22.5,17.1,2022-08-07T13:02:04.723Z,2022-08-07T21:23:33Z,3691361601,212,8.9,3691361607,213,5.2,3691361587,56,Back,3691361597,141,5.6,3693150675,178,,3691361593,140,26.6,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
