id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2476220151,8,50,1,0,18,b496gs285it6bheuikox6z9mj,1,85.3,1.7,2022-10-23T13:01:41.868Z,2022-10-23T20:07:09Z,3866374999,233,3,3866374809,286,,3866374807,56,Right,,,,,,,,,,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220165,3,7,1,0,18,7yx5dqhhphyvfisohikodajhv,0,14.7,98.3,2022-10-23T13:01:41.963Z,2022-10-23T20:07:14Z,3866374933,233,8,3868477205,178,,3866374871,285,,3866374869,56,Back,3867452771,385,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220253,9,1,1,0,20,b496gs285it6bheuikox6z9mj,1,77.9,2.7,2022-10-23T13:01:43.319Z,2022-10-23T20:07:18Z,3866375251,56,Center,3866375257,141,38.0,3866375253,140,86.3,3868477477,178,,3866375263,212,25.6,3867454093,224,,3867454097,20,,3866375267,213,1.2,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,3866375245,2,3866375247,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220287,10,1,1,0,22,b496gs285it6bheuikox6z9mj,1,86.2,37.1,2022-10-23T13:01:45.395Z,2022-10-23T20:07:25Z,3866375431,212,7.8,3866375425,56,Center,3866375427,140,78.8,3866375429,141,37.5,3868477749,178,,3866375433,213,3.1,3866378145,210,15,,,,ashza2qkgnak7wb3vuz5bnzyt,D. Ings,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220299,11,15,1,0,24,b496gs285it6bheuikox6z9mj,1,79.8,46.9,2022-10-23T13:01:47.212Z,2022-10-23T20:07:26Z,3866377381,233,4,3866378183,29,,3868477993,178,,3866378181,78,,3866377337,82,,3866378199,147,47.3,3866378197,146,82.4,3866375495,22,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,3866378187,55,3866378201,230,,10,98.0,3866378203,231,49.5,3866375499,56,Center,3866378191,102,49.9,3866377333,72,3866378195,215,3866378193,103,19,3866375497,18,,,,,,,,,,,,,,,,
2476220343,4,10,1,0,24,7yx5dqhhphyvfisohikodajhv,1,18.2,52.4,2022-10-23T13:01:47.280Z,2022-10-23T20:07:33Z,3866377421,233,11,3866375751,56,Back,3866375749,94,,3868478399,178,,,,,,,,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476628643,792,3,1,0,28,b496gs285it6bheuikox6z9mj,1,92.2,84.9,2022-10-23T13:01:51.070Z,2023-02-02T09:25:01Z,4007731293,286,,4007731289,56,Left,4007736099,233,1277,4007745609,465,,,,,,,,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503057407,1277,45,1,0,28,7yx5dqhhphyvfisohikodajhv,0,7.8,15.1,2022-10-23T13:01:51.070Z,2023-02-02T09:18:06Z,4007736103,233,792,4007732303,56,Back,4007732305,285,,,,,,,,,,,,,,,,,68n1ydedtlw2s6toghw9qiprd,M. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220433,12,1,1,0,29,b496gs285it6bheuikox6z9mj,0,98.2,80.8,2022-10-23T13:01:52.910Z,2023-02-02T09:14:30Z,3867458715,72,,3868478623,178,,3866376219,155,,3867458713,224,,3866376229,213,4.5,3866376221,56,Center,3866376227,212,18.1,3866376225,141,54.6,4jyrztlaueae7eg18kuvxa489,L. Bailey,3866376217,2,3866376223,140,,,94.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220475,5,12,1,0,30,7yx5dqhhphyvfisohikodajhv,1,5,41.9,2022-10-23T13:01:53.801Z,2022-10-23T20:07:41Z,3866376439,141,11.6,3866376425,56,Back,3868478799,178,,3866376447,213,4.4,3866376443,212,21.7,3866376539,167,,3866376433,140,0.0,,,,45zetxtrvjb3muvcrr9b5it3p,M. Jørgensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220487,6,6,1,0,31,7yx5dqhhphyvfisohikodajhv,0,6.8,23.9,2022-10-23T13:01:54.622Z,2022-10-23T20:07:45Z,3866377711,73,,3866376495,56,Back,3866377767,233,13,,,,,,,,,,,,,,,,45zetxtrvjb3muvcrr9b5it3p,M. Jørgensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476220577,13,6,1,0,31,b496gs285it6bheuikox6z9mj,1,93.2,76.1,2022-10-23T13:01:54.622Z,2022-10-23T20:07:45Z,3866377727,233,6,3866376967,73,,3866376965,56,Center,,,,,,,,,,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476221061,14,1,1,0,58,b496gs285it6bheuikox6z9mj,1,99.5,99.5,2022-10-23T13:02:21.968Z,2022-10-23T20:07:51Z,3866379499,56,Left,3866379507,141,86.5,3866379511,213,3.7,3868479249,178,,3866379509,212,16.3,3866379501,140,86.5,3866379497,6,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476221103,15,1,1,1,0,b496gs285it6bheuikox6z9mj,1,86.7,86.6,2022-10-23T13:02:23.443Z,2022-10-23T20:07:53Z,3866379745,213,5.9,3866379737,141,80.5,3866379729,56,Left,3866379733,140,96.7,3868479359,178,,3866379741,212,11.3,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476221171,16,1,1,1,2,b496gs285it6bheuikox6z9mj,1,96.3,81.2,2022-10-23T13:02:25.207Z,2022-10-23T20:08:10Z,3866380143,140,87.2,3866384659,25,,3866380145,141,56.3,3866380147,212,19.4,3866380141,56,Center,3866380149,213,4.2,3866385143,195,,3866384655,210,16,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,3866384657,154,3868479907,178,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2476221177,17,16,1,1,3,b496gs285it6bheuikox6z9mj,1,86.9,54.8,2022-10-23T13:02:26.877Z,2022-10-23T20:08:11Z,3866382403,72,,3866380185,17,,3866388985,343,2,3866382401,25,,3866384731,154,,3866384733,55,16,3866382407,374,2022-10-23 14:02:26.078,3867463025,396,47.5,4jyrztlaueae7eg18kuvxa489,L. Bailey,3866380187,56,3867463021,395,,Center,1.1,3866384739,103,18.4,3866384741,328,,3866384727,76,,3868480481,178,3866382413,375,3866384743,230,98.8,3866384729,29,,01:03.008,3866384745,231,51.1,3866384737,102,52.7,,,,,,,,
2476222771,18,27,1,2,12,b496gs285it6bheuikox6z9mj,1,0,0,2022-10-23T13:03:35.834Z,2022-10-23T20:08:33Z,3866388503,201,,3866388505,207,,3866388507,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476222879,19,65,1,2,19,b496gs285it6bheuikox6z9mj,1,0,0,2022-10-23T13:03:42.181Z,2022-10-23T20:09:10Z,3866389071,329,,3866389791,335,,3866389073,365,17,,,,,,,,,,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223007,20,28,1,2,37,b496gs285it6bheuikox6z9mj,1,0,0,2022-10-23T13:04:00.334Z,2022-10-23T20:09:17Z,3866389749,364,,3866389751,55,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223279,7,1,1,2,38,7yx5dqhhphyvfisohikodajhv,1,50.3,50.4,2022-10-23T13:04:01.137Z,2022-10-23T20:09:26Z,3866391249,279,G,3866391241,141,47.8,3866391239,140,28.3,3866391243,212,23.2,3868485371,178,,3866391237,56,Back,3866391245,213,3.2,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223413,8,1,1,2,40,7yx5dqhhphyvfisohikodajhv,0,28.3,47.8,2022-10-23T13:04:03.716Z,2022-10-23T20:09:30Z,3868485617,178,,3866391901,56,Center,3866391909,213,0.4,3866391907,212,49.4,3866391911,1,,3866391905,141,74.2,3866391899,157,,3866391903,140,72.1,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223281,21,44,1,2,44,b496gs285it6bheuikox6z9mj,1,26,25.4,2022-10-23T13:04:07.584Z,2022-10-23T20:38:22Z,3866392727,233,13,3866391261,56,Back,3866391263,285,,,,,,,,,,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223519,13,44,1,2,44,7yx5dqhhphyvfisohikodajhv,0,74,74.6,2022-10-23T13:04:07.585Z,2022-10-23T20:09:34Z,3866392849,233,21,3866392487,286,,3866392485,56,Center,,,,,,,,,,,,,,,,b36foqukxn8obd969q6sea7yt,I. Toney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223295,22,1,1,2,44,b496gs285it6bheuikox6z9mj,0,23.9,27.1,2022-10-23T13:04:07.618Z,2022-10-23T20:38:22Z,3868485975,388,,3866391319,56,Back,3866391329,212,12.0,3866391321,140,34.9,3866391335,213,6.0,3866391325,141,22.1,3866391317,3,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223417,9,3,1,2,46,7yx5dqhhphyvfisohikodajhv,0,69.5,79,2022-10-23T13:04:09.608Z,2022-10-23T20:09:41Z,3866767949,233,23,3868486209,178,,3866391933,56,Left,3867470199,465,,3866391935,286,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223343,23,7,1,2,47,b496gs285it6bheuikox6z9mj,0,30.5,21,2022-10-23T13:04:10.073Z,2022-10-23T20:09:45Z,3868486511,178,,3866391985,233,9,3866391559,285,,3866391557,56,Back,3867470505,384,,,,,,,,,,,1emj0rlthc8syfleox4c39kut,L. Dendoncker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223441,10,50,1,2,47,7yx5dqhhphyvfisohikodajhv,1,71.7,80.4,2022-10-23T13:04:10.985Z,2022-10-23T20:09:49Z,3866392041,56,Left,3866392043,286,,3866392279,233,24,,,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223377,24,7,1,2,48,b496gs285it6bheuikox6z9mj,0,28.3,19.6,2022-10-23T13:04:11.170Z,2022-10-23T20:09:52Z,3866391691,56,Back,3868486931,178,,3866391693,285,,3867471095,384,,3866392213,233,10,,,,,,,,,,1emj0rlthc8syfleox4c39kut,L. Dendoncker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476629235,825,67,1,2,48,7yx5dqhhphyvfisohikodajhv,1,74.3,79.7,2022-10-23T13:04:12.046Z,2022-10-23T20:38:23Z,3868532709,233,795,,,,,,,,,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476629231,795,67,1,2,48,b496gs285it6bheuikox6z9mj,0,25.7,20.3,2022-10-23T13:04:12.047Z,2022-10-23T20:24:29Z,3868532751,233,825,,,,,,,,,,,,,,,,,,,,,,1emj0rlthc8syfleox4c39kut,L. Dendoncker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223461,11,50,1,2,49,7yx5dqhhphyvfisohikodajhv,1,72.9,81.2,2022-10-23T13:04:12.072Z,2022-10-23T20:38:23Z,3866392113,286,,3866392389,233,25,3866392111,56,Left,,,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223425,25,7,1,2,49,b496gs285it6bheuikox6z9mj,1,27.1,18.8,2022-10-23T13:04:12.121Z,2022-10-23T20:09:59Z,3867471549,385,,3866391973,56,Back,3866391975,285,,3866391971,167,,3868487281,178,,3866392327,233,11,,,,,,,1emj0rlthc8syfleox4c39kut,L. Dendoncker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223553,14,5,1,2,50,7yx5dqhhphyvfisohikodajhv,1,62.6,101.6,2022-10-23T13:04:14.009Z,2022-10-23T20:10:03Z,3866392633,347,,3866392631,56,Left,3866392713,233,26,,,,,,,,,,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223455,26,5,1,2,50,b496gs285it6bheuikox6z9mj,0,37.4,-1.6,2022-10-23T13:04:14.009Z,2022-10-23T20:10:04Z,3866392087,56,Back,3866392785,233,14,3866392089,347,,,,,,,,,,,,,,,,,1emj0rlthc8syfleox4c39kut,L. Dendoncker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223471,12,43,1,2,51,7yx5dqhhphyvfisohikodajhv,1,0,0,2022-10-23T13:04:14.130Z,2022-10-23T13:04:34Z,3866394503,144,50,3866392167,56,Center,3866392169,286,0,,,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223751,15,1,1,3,0,7yx5dqhhphyvfisohikodajhv,0,62.6,100,2022-10-23T13:04:23.619Z,2022-10-23T20:10:07Z,3866393655,141,91.8,3866393657,212,29.1,3866393653,140,89.7,3866393649,107,,3866393663,1,,3866393659,213,6.1,3866393651,56,Left,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223739,27,61,1,3,2,b496gs285it6bheuikox6z9mj,1,8.5,12.8,2022-10-23T13:04:25.754Z,2022-10-23T20:10:10Z,3866393601,56,Back,3868488015,178,,,,,,,,,,,,,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223759,28,49,1,3,3,b496gs285it6bheuikox6z9mj,1,5.1,9.7,2022-10-23T13:04:27.026Z,2022-10-23T20:10:13Z,,,,,,,,,,,,,,,,,,,,,,,,,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223793,29,1,1,3,3,b496gs285it6bheuikox6z9mj,1,5,8.7,2022-10-23T13:04:27.047Z,2022-10-23T20:10:16Z,3866393875,213,6.2,3868488387,178,,3866393877,1,,3866393863,157,,3866393867,140,25.5,3866393873,212,21.6,3866393865,56,Back,3866393871,141,6.9,1e9txzr9hqz94xtun6byo0vs9,M. Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223807,30,1,1,3,5,b496gs285it6bheuikox6z9mj,1,26.4,6.8,2022-10-23T13:04:28.392Z,2022-10-23T20:10:20Z,3866393953,141,6.1,3866393947,168,,3866393945,3,,3866393955,212,9.8,3866393957,213,6.2,3866393951,140,35.7,3868488709,388,,3866393949,56,Back,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223813,31,3,1,3,7,b496gs285it6bheuikox6z9mj,0,38.3,4.6,2022-10-23T13:04:30.071Z,2022-10-23T20:10:24Z,3866393991,286,,3868488913,178,,3866393989,56,Back,3867474995,464,,3866394285,233,16,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223851,16,7,1,3,7,7yx5dqhhphyvfisohikodajhv,0,61.7,95.4,2022-10-23T13:04:30.204Z,2022-10-23T20:10:26Z,3867474679,385,,3866394205,56,Left,3868489053,178,,3866394207,285,,3866394253,233,31,,,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223843,32,61,1,3,7,b496gs285it6bheuikox6z9mj,1,35.8,6.1,2022-10-23T13:04:30.402Z,2022-10-23T20:10:32Z,3868489447,178,,3868489445,15,,3866394145,56,Back,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476224117,17,5,1,3,7,7yx5dqhhphyvfisohikodajhv,1,64,102,2022-10-23T13:04:30.983Z,2022-10-23T20:10:37Z,3866395695,233,33,3866395643,347,,3866395639,56,Left,,,,,,,,,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476223883,33,5,1,3,7,b496gs285it6bheuikox6z9mj,0,36,-2,2022-10-23T13:04:30.983Z,2022-10-23T20:10:37Z,3866395729,233,17,3866394381,56,Back,3866394383,347,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476224173,18,1,1,3,21,7yx5dqhhphyvfisohikodajhv,1,63.7,100,2022-10-23T13:04:45.035Z,2022-10-23T20:10:40Z,3866395933,212,11.4,3866395929,140,69.9,3866395935,213,5.3,3866395927,56,Left,3866395925,107,,3866395931,141,88.3,,,,,,,d9a62lhx21b0ym73rxd6mw8h5,E. Pinnock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
