id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/13/value,qualifier/17/value
2530239953,7,49,1,0,21,avxknfz4f6ob0rv9dbnxdzde0,1,34,79.6,2023-04-08T14:00:31.543Z,2023-04-08T21:54:44Z,,,,,,,,,,,,,,,,,,,,,,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530618221,890,83,1,0,22,1pse9ta7a45pi2w2grjim70ge,1,65.4,20.8,2023-04-08T14:00:32.674Z,2023-04-08T22:16:33Z,4174242935,399,225902,,,,,,,,,,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530239981,8,1,1,0,22,avxknfz4f6ob0rv9dbnxdzde0,1,34,79.6,2023-04-08T14:00:32.676Z,2023-04-08T21:54:48Z,4172254159,140,20.1,4174215243,178,,4172254157,56,Back,4172254165,213,3.2,4172254161,141,79.4,4172254163,212,14.6,,,,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240003,9,1,1,0,25,avxknfz4f6ob0rv9dbnxdzde0,1,15,81,2023-04-08T14:00:35.643Z,2023-04-08T21:54:52Z,4172254271,213,4.2,4174215321,178,,4172254269,212,21.9,4172254265,140,4.4,4172254267,141,53.2,4172254263,56,Back,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240047,10,1,1,0,27,avxknfz4f6ob0rv9dbnxdzde0,0,4.4,53.2,2023-04-08T14:00:37.511Z,2023-04-08T21:54:54Z,4172254463,212,29.3,4172254457,56,Back,4172254467,1,,4172254461,141,66.2,4174215395,178,,4172254455,157,,4172254459,140,31.0,4172254465,213,0.3,bm9qgspytvdwy514kk6ytztg5,D. Iversen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240081,5,1,1,0,30,1pse9ta7a45pi2w2grjim70ge,1,63.6,19.4,2023-04-08T14:00:40.896Z,2023-04-09T00:36:14Z,4172254607,56,Right,4172254615,213,3.3,4172254611,141,17.8,4172254605,3,,4172254609,140,55.2,4172254613,212,8.9,4174579355,388,,,,,2u0613a3yx2fk1pefmb722rbp,J. Rothwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240085,6,49,1,0,32,1pse9ta7a45pi2w2grjim70ge,1,54.4,15.8,2023-04-08T14:00:42.582Z,2023-04-08T21:55:15Z,,,,,,,,,,,,,,,,,,,,,,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240167,7,1,1,0,32,1pse9ta7a45pi2w2grjim70ge,0,54.4,15.8,2023-04-08T14:00:42.656Z,2023-04-08T21:55:17Z,4172254987,155,,4172254989,56,Right,4174215925,178,,4172254991,140,98.4,4172254997,213,6.2,4172254993,141,8.9,4172254999,1,,4172254995,212,46.4,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240175,11,49,1,0,39,avxknfz4f6ob0rv9dbnxdzde0,1,1.9,85.7,2023-04-08T14:00:49.834Z,2023-04-08T21:55:25Z,,,,,,,,,,,,,,,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240255,12,1,1,0,39,avxknfz4f6ob0rv9dbnxdzde0,1,1.9,85.7,2023-04-08T14:00:49.854Z,2023-04-08T21:55:28Z,4172255341,140,14.5,4172255343,141,95.4,4172255347,213,0.5,4172255345,212,14.8,4172255339,56,Back,4174216155,178,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240329,13,1,1,0,45,avxknfz4f6ob0rv9dbnxdzde0,1,27.1,95.4,2023-04-08T14:00:55.172Z,2023-04-08T21:55:32Z,4172255665,212,27.8,4172255663,141,68.3,4172255667,213,5.6,4174216263,178,,4172255661,140,46.9,4172255659,56,Back,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240423,14,1,1,0,48,avxknfz4f6ob0rv9dbnxdzde0,1,57.2,50.9,2023-04-08T14:00:58.840Z,2023-04-08T21:55:36Z,4172256125,141,17.8,4172256129,213,5.2,4172256127,212,25.8,4174216355,178,,4172256123,140,69.2,4172256121,56,Right,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240467,15,1,1,0,53,avxknfz4f6ob0rv9dbnxdzde0,0,75.2,25.9,2023-04-08T14:01:03.863Z,2023-04-08T21:55:39Z,4172256311,155,,4172256309,2,,4172256321,213,0.8,4172256317,141,54.9,4172256313,56,Center,4173520209,20,,4173520511,224,,4172256315,140,94.3,33p3p5buydosugm9alv57o0r9,Ricardo Pereira,4172256319,212,28.1,4174216405,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240459,8,44,1,0,55,1pse9ta7a45pi2w2grjim70ge,1,5.6,43.4,2023-04-08T14:01:05.160Z,2023-04-09T01:24:22Z,4172256287,285,,4172256455,233,16,4172256285,56,Back,,,,,,,,,,,,,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240483,16,44,1,0,55,avxknfz4f6ob0rv9dbnxdzde0,0,94.4,56.6,2023-04-08T14:01:05.161Z,2023-04-08T21:55:44Z,4172256395,286,,4172256393,56,Center,4172256485,233,8,,,,,,,,,,,,,,,,6v1o4s2acog9guff3folo1jh1,J. Vardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240479,9,12,1,0,55,1pse9ta7a45pi2w2grjim70ge,1,5.5,41.8,2023-04-08T14:01:05.246Z,2023-04-09T01:24:22Z,4172256399,15,,4172256371,56,Back,4172256377,212,13.2,4174216531,388,,4172256373,140,2.3,4172256379,213,4.5,4172256375,141,23.0,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240557,17,1,1,1,0,avxknfz4f6ob0rv9dbnxdzde0,0,98.8,72,2023-04-08T14:01:10.474Z,2023-04-08T21:55:54Z,4172256865,236,,4172256751,56,Center,4172256757,212,3.5,4172256753,140,98.3,4172256871,286,,4172256867,233,10,4174216583,178,,4172256755,141,66.9,a1yoz8f4985o166nzcyigpj2t,J. Maddison,4172256759,213,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240569,10,74,1,1,0,1pse9ta7a45pi2w2grjim70ge,1,1.8,24.5,2023-04-08T14:01:10.553Z,2023-04-08T21:55:57Z,4174216625,178,,4172256803,56,Back,4172256935,233,17,4172256805,285,,,,,,,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240589,11,6,1,1,1,1pse9ta7a45pi2w2grjim70ge,0,0.6,29,2023-04-08T14:01:11.387Z,2023-04-08T21:55:59Z,4172257003,233,18,4172256885,56,Back,4172256951,73,,,,,,,,,,,,,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530240599,18,6,1,1,1,avxknfz4f6ob0rv9dbnxdzde0,1,99.4,71,2023-04-08T14:01:11.387Z,2023-04-08T21:55:58Z,4172256953,56,Center,4172256989,233,11,4172256955,73,,,,,,,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241047,19,1,1,1,26,avxknfz4f6ob0rv9dbnxdzde0,1,99.5,99.5,2023-04-08T14:01:36.704Z,2023-04-08T21:58:01Z,4172258985,212,11.5,4172258979,56,Left,4174216705,178,,4172258983,141,83.5,4172258987,213,4.4,4172258981,140,96.0,4172258977,6,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241071,20,1,1,1,27,avxknfz4f6ob0rv9dbnxdzde0,1,96,83.5,2023-04-08T14:01:37.731Z,2023-04-08T21:56:06Z,4174216773,178,,4172259101,56,Left,4172259115,213,2.0,4172259103,140,91.5,4172259109,212,10.9,4172259105,141,97.9,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241089,21,1,1,1,29,avxknfz4f6ob0rv9dbnxdzde0,0,87.9,98.6,2023-04-08T14:01:39.663Z,2023-04-08T21:56:08Z,4174216793,178,,4172259205,56,Center,4172259209,141,55.3,4172259211,212,30.3,4173524041,223,,4172259213,213,4.9,4173523839,20,,4172259203,155,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,4172259207,140,94.6,4172259201,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241123,12,12,1,1,30,1pse9ta7a45pi2w2grjim70ge,1,3.6,48.2,2023-04-08T14:01:40.839Z,2023-04-08T21:56:11Z,4174216833,388,,4172259373,213,1.1,4172259389,15,,4172259363,56,Back,4172259367,141,61.8,4172259365,140,8.4,4172259369,212,10.5,,,,bvlkh4zxfuo5frhj7ogpnecbt,C. Mepham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241157,13,12,1,1,33,1pse9ta7a45pi2w2grjim70ge,1,11.6,61.4,2023-04-08T14:01:43.163Z,2023-04-08T21:56:17Z,4174216901,178,,4172259519,213,0.7,4172259515,141,77.3,4172259517,212,17.3,4172259513,140,24.5,4172259511,56,Back,4172259535,15,,,,,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241185,14,49,1,1,35,1pse9ta7a45pi2w2grjim70ge,1,23.4,85.7,2023-04-08T14:01:45.573Z,2023-04-08T22:18:16Z,,,,,,,,,,,,,,,,,,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241209,15,4,1,1,37,1pse9ta7a45pi2w2grjim70ge,1,23.9,88.6,2023-04-08T14:01:47.616Z,2023-04-08T21:56:25Z,4172259715,56,Back,4172259719,285,,4172259935,233,22,4172259717,152,,4172259713,294,,4172259711,13,,,,,,,,cr4c6htcw2jewsvboj6s8p045,R. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241245,22,4,1,1,37,avxknfz4f6ob0rv9dbnxdzde0,0,76.1,11.4,2023-04-08T14:01:47.617Z,2023-04-08T21:56:25Z,4172259869,13,,4174217063,178,,4172259875,152,,4172259877,286,,4172259955,233,15,4172259873,56,Right,4172259871,294,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241819,16,1,1,2,10,1pse9ta7a45pi2w2grjim70ge,1,20.3,70.8,2023-04-08T14:02:20.446Z,2023-04-08T21:58:21Z,4172262477,5,,4172262485,140,58.7,4172262489,212,40.7,4172262491,213,0.1,4172262481,152,,4172263937,1,,4172262483,56,Center,4172262487,141,78.6,1um5sa7iogc29aadvkabadyad,Neto,4172262479,155,,4174217157,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241889,17,44,1,2,13,1pse9ta7a45pi2w2grjim70ge,1,61.2,79.8,2023-04-08T14:02:23.836Z,2023-04-09T01:24:22Z,4172262857,286,,4172262873,233,23,4172262855,56,Left,,,,,,,,,,,,,,,,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241841,23,44,1,2,13,avxknfz4f6ob0rv9dbnxdzde0,0,38.8,20.2,2023-04-08T14:02:23.837Z,2023-04-08T21:56:35Z,4172262909,233,17,4172262595,56,Back,4172262597,285,,,,,,,,,,,,,,,,,33p3p5buydosugm9alv57o0r9,Ricardo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241905,18,1,1,2,13,1pse9ta7a45pi2w2grjim70ge,0,58.7,78.6,2023-04-08T14:02:23.913Z,2023-04-09T01:24:23Z,4172605293,168,,4172262959,3,,4172262961,56,Center,4172262967,212,7.7,4172262963,140,64.8,4174217291,388,,4172262965,141,72.3,4172262969,213,5.7,dg4782hj9xdqg46w225kzph5g,D. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241869,24,49,1,2,16,avxknfz4f6ob0rv9dbnxdzde0,1,25.6,29,2023-04-08T14:02:26.054Z,2023-04-08T21:56:43Z,,,,,,,,,,,,,,,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241915,25,1,1,2,16,avxknfz4f6ob0rv9dbnxdzde0,1,25.6,29,2023-04-08T14:02:26.098Z,2023-04-08T21:56:47Z,4174217437,178,,4172263025,213,6.2,4172263017,140,36.1,4172263021,141,27.7,4172263011,56,Back,4172263023,212,11.1,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241979,26,1,1,2,17,avxknfz4f6ob0rv9dbnxdzde0,1,31.9,28.7,2023-04-08T14:02:27.831Z,2023-04-08T21:56:51Z,4174217477,178,,4172263271,141,34.3,4172263273,212,21.2,4172263275,213,3.0,4172263267,140,12.0,4172263263,56,Back,,,,,,,6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530618989,876,67,1,2,20,avxknfz4f6ob0rv9dbnxdzde0,1,12,34.2,2023-04-08T14:02:30.524Z,2023-04-09T01:24:23Z,4174246311,233,892,,,,,,,,,,,,,,,,,,,,,,bm9qgspytvdwy514kk6ytztg5,D. Iversen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530618987,892,67,1,2,20,1pse9ta7a45pi2w2grjim70ge,0,88,65.8,2023-04-08T14:02:30.525Z,2023-04-08T22:18:56Z,4174246319,233,876,,,,,,,,,,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530241993,27,1,1,2,20,avxknfz4f6ob0rv9dbnxdzde0,0,11.9,34.3,2023-04-08T14:02:30.568Z,2023-04-09T01:24:23Z,4174217543,178,,4172263731,233,19,4172263735,286,,4172263371,213,0.4,4172263373,1,,4172263365,140,13.2,4172263369,212,1.5,4172263361,157,,bm9qgspytvdwy514kk6ytztg5,D. Iversen,4172263729,236,,4172263363,56,Back,4172263367,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,
2530242055,19,74,1,2,20,1pse9ta7a45pi2w2grjim70ge,1,88.1,62.7,2023-04-08T14:02:30.590Z,2023-04-08T21:57:01Z,4174217613,178,,4172263763,233,27,4172263687,285,,4172263685,56,Center,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242145,28,1,1,2,22,avxknfz4f6ob0rv9dbnxdzde0,0,14.9,34.8,2023-04-08T14:02:32.277Z,2023-04-08T21:57:05Z,4172264187,141,100.0,4172264183,56,Left,4172264181,157,,4172264189,212,73.6,4172264185,140,70.1,4172264193,1,,4174217665,178,,4172264191,213,0.7,bm9qgspytvdwy514kk6ytztg5,D. Iversen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242385,20,5,1,2,28,1pse9ta7a45pi2w2grjim70ge,1,31.3,-1,2023-04-08T14:02:38.537Z,2023-04-08T21:58:46Z,4172265401,347,,4172265473,233,29,4172265399,56,Back,,,,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242157,29,5,1,2,28,avxknfz4f6ob0rv9dbnxdzde0,0,68.7,101,2023-04-08T14:02:38.537Z,2023-04-08T21:58:46Z,4172264237,347,,4172265501,233,20,4172264235,56,Left,,,,,,,,,,,,,,,,bm9qgspytvdwy514kk6ytztg5,D. Iversen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242407,21,1,1,2,34,1pse9ta7a45pi2w2grjim70ge,1,30.5,0,2023-04-08T14:02:43.942Z,2023-04-08T21:58:55Z,4172265549,213,2.1,4172265545,141,31.7,4172265541,56,Back,4172265543,140,17.5,4172265547,212,26.1,4172265559,189,,4172265539,107,,4172265551,1,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242425,22,1,1,2,36,1pse9ta7a45pi2w2grjim70ge,1,15.4,7.3,2023-04-08T14:02:46.191Z,2023-04-08T21:58:58Z,4172265647,141,46.6,4172265697,189,,4172265643,56,Back,4172265649,212,27.7,4172265645,140,8.3,4172265651,213,1.8,4174219853,178,,,,,e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530590285,872,1,1,2,38,1pse9ta7a45pi2w2grjim70ge,1,8.6,40.6,2023-04-08T14:02:48.739Z,2023-04-08T21:59:09Z,4174094109,212,24.6,4174094105,140,13.1,4174094111,213,1.4,4174220047,178,,4174095115,189,,4174094107,141,76.1,4174094103,56,Back,,,,1um5sa7iogc29aadvkabadyad,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242481,23,1,1,2,42,1pse9ta7a45pi2w2grjim70ge,0,14.1,81,2023-04-08T14:02:52.194Z,2023-04-08T21:59:15Z,4172265959,56,Left,4172265957,155,,4174220171,178,,4172265969,1,,4172265965,212,59.1,4172265967,213,0.1,4172265963,141,89.0,4172265961,140,70.1,7gyfpskzbb3r5nhiniky22o6h,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530242553,31,1,1,2,45,avxknfz4f6ob0rv9dbnxdzde0,1,38.1,12.6,2023-04-08T14:02:55.710Z,2023-04-08T21:59:24Z,4172266303,212,9.0,4172266297,56,Back,4174220317,178,,4172266301,141,13.2,4172266305,213,0.0,4172266299,140,46.7,,,,,,,enyatxtjef9lacem6c8cc1mmt,D. Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
