id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/13/value,qualifier/9/value,assist,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2518321379,6,8,1,0,18,avxknfz4f6ob0rv9dbnxdzde0,1,78.5,95.6,2023-03-11T15:00:34.015Z,2023-03-11T21:51:15Z,4088249297,15,,4090521817,388,,4089473539,385,,4088249249,56,Left,,,,,,,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321429,6,1,1,0,19,9q0arba2kbnywth8bkxlhgmdr,1,16,4.6,2023-03-11T15:00:35.204Z,2023-03-11T21:51:19Z,4088249481,213,0.3,4088249471,3,,4088249479,212,4.9,4088249477,141,6.6,4088249473,56,Back,4090522003,388,,4088249475,140,20.5,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321439,7,61,1,0,20,9q0arba2kbnywth8bkxlhgmdr,0,19.5,6.6,2023-03-11T15:00:35.750Z,2023-03-11T21:51:26Z,4088249505,56,Back,4090522343,178,,,,,,,,,,,,,,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321463,7,49,1,0,21,avxknfz4f6ob0rv9dbnxdzde0,1,82.2,97.5,2023-03-11T15:00:37.087Z,2023-03-11T21:51:30Z,,,,,,,,,,,,,,,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518760907,941,43,1,0,21,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2023-03-11T15:00:37.120Z,2023-03-12T01:10:45Z,4090970573,144,67,4090603099,233,996,,,,,,,,,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518760899,996,43,1,0,21,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-03-11T15:00:37.121Z,2023-03-12T01:10:45Z,4090970559,144,67,4090603135,233,941,,,,,,,,,,,,,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321503,8,45,1,0,23,9q0arba2kbnywth8bkxlhgmdr,0,23.1,4.3,2023-03-11T15:00:39.169Z,2023-03-11T21:51:57Z,4088249695,285,,4088250021,233,8,4088249691,56,Back,,,,,,,,,,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321557,8,3,1,0,23,avxknfz4f6ob0rv9dbnxdzde0,1,76.9,95.7,2023-03-11T15:00:39.169Z,2023-03-11T21:51:57Z,4088250007,233,8,4089475279,465,,4088249981,56,Left,4090522873,178,,4088249983,286,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321571,9,1,1,0,26,avxknfz4f6ob0rv9dbnxdzde0,0,90.5,88.4,2023-03-11T15:00:41.653Z,2023-03-11T21:52:01Z,4088250055,212,2.1,4088250049,56,Left,4088250057,213,4.6,4088250053,141,85.3,4088250151,286,,4088250145,233,9,4088250051,140,90.2,4088250141,236,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,4090523525,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321581,9,74,1,0,26,9q0arba2kbnywth8bkxlhgmdr,1,9.5,13.9,2023-03-11T15:00:41.797Z,2023-03-11T21:52:04Z,4088250191,233,9,4088250083,56,Back,4088250085,285,,4090523661,178,,,,,,,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321643,10,5,1,0,28,avxknfz4f6ob0rv9dbnxdzde0,1,81.2,101.2,2023-03-11T15:00:44.377Z,2023-03-11T21:52:08Z,4088250373,56,Left,4088250375,347,,4088250397,233,10,,,,,,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321621,10,5,1,0,28,9q0arba2kbnywth8bkxlhgmdr,0,18.8,-1.2,2023-03-11T15:00:44.377Z,2023-03-11T21:52:09Z,4088250423,233,10,4088250285,56,Back,4088250287,347,,,,,,,,,,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321981,11,1,1,0,41,avxknfz4f6ob0rv9dbnxdzde0,1,85.3,100,2023-03-11T15:00:57.070Z,2023-03-11T21:52:10Z,4088251879,56,Left,4088251877,107,,4088251885,212,12.1,4088251881,140,93.1,4088251883,141,88.3,4088251887,213,5.5,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321991,12,50,1,0,42,avxknfz4f6ob0rv9dbnxdzde0,1,90,90.3,2023-03-11T15:00:58.111Z,2023-03-11T21:52:18Z,4088251943,56,Left,4088251945,286,,4088252287,233,11,,,,,,,,,,,,,,,,otz9c2ifww514ummo10nfoix,P. Daka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322029,11,7,1,0,43,9q0arba2kbnywth8bkxlhgmdr,0,10,9.7,2023-03-11T15:00:58.607Z,2023-03-11T21:52:21Z,4088252123,285,,4088252119,56,Back,4089477749,385,,4088252167,233,12,4090524281,178,,,,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322069,13,50,1,0,44,avxknfz4f6ob0rv9dbnxdzde0,1,94.3,93.6,2023-03-11T15:00:59.698Z,2023-03-11T21:52:26Z,4088252395,233,12,4088252303,286,,4088252301,56,Left,,,,,,,,,,,,,,,,otz9c2ifww514ummo10nfoix,P. Daka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322079,12,7,1,0,44,9q0arba2kbnywth8bkxlhgmdr,1,5.7,6.4,2023-03-11T15:01:00.101Z,2023-03-11T21:52:29Z,4088252335,56,Back,4089478509,385,,4088252337,285,,4088252333,167,,4088252377,233,13,4090524585,178,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322087,13,5,1,0,45,9q0arba2kbnywth8bkxlhgmdr,0,2.5,-0.9,2023-03-11T15:01:01.371Z,2023-03-11T21:52:33Z,4088252373,347,,4088252371,56,Back,4088252629,233,14,,,,,,,,,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322137,14,5,1,0,45,avxknfz4f6ob0rv9dbnxdzde0,1,97.5,100.9,2023-03-11T15:01:01.371Z,2023-03-11T21:52:32Z,4088252583,233,13,4088252563,347,,4088252561,56,Left,,,,,,,,,,,,,,,,otz9c2ifww514ummo10nfoix,P. Daka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322305,15,1,1,0,54,avxknfz4f6ob0rv9dbnxdzde0,1,98.1,100,2023-03-11T15:01:10.435Z,2023-03-11T21:52:37Z,4088253445,141,75.1,4088253439,107,,4088253441,56,Center,4088253443,140,89.2,4088253447,212,19.8,4088253449,213,4.2,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322353,16,1,1,0,57,avxknfz4f6ob0rv9dbnxdzde0,1,87.5,73.2,2023-03-11T15:01:12.811Z,2023-03-11T21:53:04Z,4088253651,140,78.6,4088253649,56,Center,4088253653,141,69.6,4088253657,213,3.4,4088253655,212,9.7,4088256509,210,15,4090525215,178,,,,,51xwrb0qit04oz9x01p2gghjp,K. Ịheanachọ,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322373,17,15,1,0,59,avxknfz4f6ob0rv9dbnxdzde0,1,77.6,63.5,2023-03-11T15:01:14.704Z,2023-03-11T21:53:04Z,4088255379,82,,4088256895,233,14,4088255367,20,,4088253751,18,,4088256639,29,,4088256655,147,59.6,4088256649,103,19,4088256653,146,82.8,2bkp1lcaxmvwoanxwo0775cdl,K. Dewsbury-Hall,4088256657,230,,98.0,4090525795,178,4088253753,56,Center,4088253749,22,4088256637,78,4088256651,215,4088256647,102,48.9,4088256643,55,16,4088256659,231,51.4,,,,,,,,,,,,,,,
2518322391,14,10,1,0,59,9q0arba2kbnywth8bkxlhgmdr,1,18.4,41.9,2023-03-11T15:01:14.918Z,2023-03-11T21:53:10Z,4090525991,21,,4090525989,178,,4088253807,94,,4088255545,233,17,4088253809,56,Back,,,,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323389,20,61,1,0,59,9q0arba2kbnywth8bkxlhgmdr,1,20.5,43.9,2023-03-11T15:01:15.048Z,2023-03-11T21:53:25Z,4088258827,56,Back,4090526427,15,,4090526429,178,,,,,,,,,,,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322503,18,1,1,1,2,avxknfz4f6ob0rv9dbnxdzde0,1,54.2,47.3,2023-03-11T15:01:18.388Z,2023-03-11T21:53:29Z,4090526643,178,,4088254353,212,28.8,4088254343,56,Left,4088254349,141,89.6,4088254355,213,1.5,4088254345,140,55.9,,,,,,,enyatxtjef9lacem6c8cc1mmt,D. Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322609,19,1,1,1,5,avxknfz4f6ob0rv9dbnxdzde0,1,55.9,89.6,2023-03-11T15:01:20.685Z,2023-03-11T21:53:32Z,4088254855,212,13.3,4088254857,213,0.4,4088254853,141,97.8,4088254849,56,Left,4088254851,140,67.4,4090526787,178,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322693,20,1,1,1,7,avxknfz4f6ob0rv9dbnxdzde0,1,67.8,94.5,2023-03-11T15:01:23.044Z,2023-03-11T21:53:34Z,4088255259,140,76.5,4090526849,178,,4088255247,56,Left,4088255271,212,13.7,4088255265,141,79.4,4088255275,213,5.4,,,,,,,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322829,21,1,1,1,11,avxknfz4f6ob0rv9dbnxdzde0,1,78.8,82.1,2023-03-11T15:01:26.505Z,2023-03-11T21:53:40Z,4090527135,178,,4088255935,141,95.0,4088255931,56,Left,4088255939,213,0.9,4088255937,212,11.6,4088255933,140,86.0,,,,,,,otz9c2ifww514ummo10nfoix,P. Daka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322847,22,1,1,1,14,avxknfz4f6ob0rv9dbnxdzde0,0,82.3,91.3,2023-03-11T15:01:29.828Z,2023-03-11T21:53:44Z,4089482475,223,,4089482477,20,,4090527299,178,,4088256049,213,5.3,4088256047,212,3.2,4088256043,140,84.0,4088256041,56,Left,4088256039,155,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,4088256045,141,,87.4,4088256037,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322857,15,61,1,1,14,9q0arba2kbnywth8bkxlhgmdr,1,17.2,13,2023-03-11T15:01:29.918Z,2023-03-11T21:53:47Z,4088256085,56,Back,4090527407,178,,,,,,,,,,,,,,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322909,16,12,1,1,16,9q0arba2kbnywth8bkxlhgmdr,1,12.7,47.8,2023-03-11T15:01:31.931Z,2023-03-11T21:53:54Z,4090527725,388,,4088256345,56,Back,4088256405,15,,4088256347,140,31.2,4088256351,212,19.6,4088256349,141,52.0,4088256353,213,0.1,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322993,17,49,1,1,17,9q0arba2kbnywth8bkxlhgmdr,1,30.9,52,2023-03-11T15:01:33.345Z,2023-03-11T21:53:58Z,,,,,,,,,,,,,,,,,,,,,,,,,ay02byqc6zdrh5xy3d4fy5qay,M. Mudryk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323061,18,1,1,1,17,9q0arba2kbnywth8bkxlhgmdr,1,31.5,50.7,2023-03-11T15:01:33.390Z,2023-03-11T21:54:09Z,4088257133,213,3.2,4088257125,56,Back,4090528381,178,,4088257131,212,5.3,4088257127,140,26.5,4088257129,141,50.3,,,,,,,ay02byqc6zdrh5xy3d4fy5qay,M. Mudryk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323073,19,4,1,1,18,9q0arba2kbnywth8bkxlhgmdr,1,28.6,54.4,2023-03-11T15:01:34.358Z,2023-03-11T21:54:41Z,4088257191,152,,4088257193,265,,4088257189,56,Back,4088257187,13,,4088257257,233,23,4088257195,285,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323041,23,4,1,1,18,avxknfz4f6ob0rv9dbnxdzde0,0,71.4,45.6,2023-03-11T15:01:34.359Z,2023-03-11T21:54:41Z,4088257005,265,,4088257293,233,19,4088257003,152,,4088257007,286,,4088257001,56,Center,4088256999,13,,4090529559,178,,,,,33p3p5buydosugm9alv57o0r9,Ricardo Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324303,21,27,1,1,50,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-03-11T15:02:06.388Z,2023-03-11T21:55:04Z,4088263299,41,Injury,4088263391,233,24,4088263301,53,4z60ztggqxzfbp8w9ijoqefop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324103,24,27,1,1,50,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2023-03-11T15:02:06.388Z,2023-03-11T21:55:04Z,4088263357,233,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326561,22,28,1,3,6,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-03-11T15:03:22.236Z,2023-03-11T21:55:09Z,4088274283,55,21,4088319715,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518326797,25,28,1,3,6,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2023-03-11T15:03:22.236Z,2023-03-11T21:55:09Z,4088275447,55,24,4088319635,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327549,23,1,1,3,24,9q0arba2kbnywth8bkxlhgmdr,0,27.6,49.3,2023-03-11T15:03:39.837Z,2023-03-11T21:55:17Z,4088279203,213,6.0,4088279169,5,,4088279205,1,,4088279177,152,,4088279173,155,,4088279181,56,Center,4088279191,141,26.6,4088279187,140,72.5,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,4088279197,212,,49.6,4090530705,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327621,26,44,1,3,27,avxknfz4f6ob0rv9dbnxdzde0,1,25.8,77.1,2023-03-11T15:03:43.414Z,2023-03-11T23:01:19Z,4088279523,285,,4088279521,56,Back,4088279579,233,24,,,,,,,,,,,,,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327581,24,44,1,3,27,9q0arba2kbnywth8bkxlhgmdr,0,74.2,22.9,2023-03-11T15:03:43.415Z,2023-03-11T21:56:00Z,4088279343,56,Center,4088279619,233,26,4088279345,286,,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327653,27,1,1,3,27,avxknfz4f6ob0rv9dbnxdzde0,1,25.2,76.7,2023-03-11T15:03:43.436Z,2023-03-11T23:01:19Z,4088279713,212,11.2,4088279719,213,0.2,4088279699,56,Back,4088279697,3,,4088279707,141,80.6,4088279703,140,35.6,4090532405,388,,,,,dfqpevw7bneap02x7mxo74pgp,H. Souttar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327667,28,49,1,3,28,avxknfz4f6ob0rv9dbnxdzde0,1,32.8,80.8,2023-03-11T15:03:44.130Z,2023-03-11T21:56:08Z,,,,,,,,,,,,,,,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327763,29,1,1,3,28,avxknfz4f6ob0rv9dbnxdzde0,1,34.5,78.7,2023-03-11T15:03:44.183Z,2023-03-11T21:56:12Z,4088280255,212,7.6,4088280253,141,68.4,4088280257,213,4.3,4090532695,178,,4088280247,56,Back,4088280251,140,31.6,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518327821,30,1,1,3,30,avxknfz4f6ob0rv9dbnxdzde0,1,31.8,67,2023-03-11T15:03:45.692Z,2023-03-11T21:56:19Z,4088280575,212,7.6,4088280567,141,55.9,4088280563,140,31.1,4088280577,213,4.6,4090532991,178,,4088280559,56,Back,,,,,,,7wu5l9m2kt30c4nifxdi3btg5,N. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
