id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2465581091,188,5,1,19,19,7yx5dqhhphyvfisohikodajhv,0,63.4,101.1,2022-10-01T14:19:27.046Z,2022-10-02T00:58:14Z,3809811653,347,,3809816769,233,178,3809811645,56,Left,,,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465581351,179,1,1,19,36,1pse9ta7a45pi2w2grjim70ge,0,45.7,0,2022-10-01T14:19:44.669Z,2022-10-02T00:58:18Z,3809813097,212,23.4,3809813103,213,0.3,3809813083,56,Right,3809813093,141,7.3,3809813089,140,67.3,3809813081,107,,3809813105,1,,,,,80bmtj7l07ohb2h475w955n9,A. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465581381,189,1,1,19,38,7yx5dqhhphyvfisohikodajhv,0,28.8,95.1,2022-10-01T14:19:46.757Z,2022-10-02T00:58:25Z,3809813215,56,Back,3812935057,388,,3809813219,141,93.8,3809813223,213,6.2,3809813217,140,37.0,3809813221,212,8.7,3809813213,3,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465581455,180,1,1,19,39,1pse9ta7a45pi2w2grjim70ge,1,62.5,7.1,2022-10-01T14:19:47.630Z,2022-10-02T00:58:40Z,3809813655,212,12.1,3809813647,3,,3812935769,178,,3809813649,56,Right,3809813657,213,0.4,3809813651,140,73.2,3809813653,141,13.7,,,,djelmk2oafas355n2u0d1bumt,L. Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466159937,754,43,1,19,40,1pse9ta7a45pi2w2grjim70ge,1,0,0,2022-10-01T14:19:48.450Z,2022-10-02T01:23:14Z,3813003447,144,82,3813003227,178,0,,,,,,,,,,,,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465581597,181,1,1,19,40,1pse9ta7a45pi2w2grjim70ge,1,73.4,13.7,2022-10-01T14:19:48.535Z,2022-10-02T00:58:53Z,3809814447,212,7.0,3809814445,141,23.2,3809814441,56,Center,3809814449,213,2.0,3809814443,140,70.9,3812936533,178,,,,,,,,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465581695,182,1,1,19,45,1pse9ta7a45pi2w2grjim70ge,0,75,43.7,2022-10-01T14:19:53.208Z,2022-10-02T00:59:00Z,3809814993,140,84.4,3809815001,212,20.0,3809814991,56,Center,3809814997,141,69.2,3812936829,178,,3809815003,213,1.1,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466160317,1009,67,1,19,46,7yx5dqhhphyvfisohikodajhv,1,15.6,31,2022-10-01T14:19:54.196Z,2022-10-02T01:41:02Z,3813005199,233,758,,,,,,,,,,,,,,,,,,,,,,32bvxwhceid2xdcfx6cd8a8d1,K. Ajer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466160311,758,67,1,19,46,1pse9ta7a45pi2w2grjim70ge,0,84.4,69,2022-10-01T14:19:54.197Z,2022-10-02T01:23:58Z,3813005219,233,1009,,,,,,,,,,,,,,,,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465588857,198,12,1,19,46,7yx5dqhhphyvfisohikodajhv,1,15.1,33.2,2022-10-01T14:19:54.373Z,2022-10-02T01:41:02Z,3809858437,56,Back,3809867525,141,15.9,3812937675,389,,3809867523,140,10.0,3809867527,212,12.9,3809867529,213,4.3,,,,,,,32bvxwhceid2xdcfx6cd8a8d1,K. Ajer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465581701,190,43,1,19,48,7yx5dqhhphyvfisohikodajhv,1,0,0,2022-10-01T14:19:56.631Z,2022-10-01T14:22:43Z,3809843661,265,0,3809843665,285,0,3809815017,56,Back,3809843657,13,0,3809843659,152,0,3809845547,144,4,,,,,,,32bvxwhceid2xdcfx6cd8a8d1,K. Ajer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465582021,183,1,1,19,50,1pse9ta7a45pi2w2grjim70ge,0,94.1,84.8,2022-10-01T14:19:57.938Z,2022-10-02T00:59:20Z,3811230987,224,,3811230989,72,,3809816561,141,29.6,3809816557,56,Center,3809816559,140,100.0,3809816571,213,4.9,3812937901,178,,3809816553,155,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,3809816573,1,,3809816545,2,3809816565,212,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465582045,184,5,1,19,52,1pse9ta7a45pi2w2grjim70ge,0,101,50.4,2022-10-01T14:20:00.247Z,2022-10-02T00:59:29Z,3809816643,56,Center,3809853211,233,192,3809816645,346,,,,,,,,,,,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465587745,192,5,1,19,52,7yx5dqhhphyvfisohikodajhv,1,-1,49.6,2022-10-01T14:20:00.247Z,2022-10-02T00:59:29Z,3809848295,56,Back,3809848297,346,,3809853111,233,184,,,,,,,,,,,,,,,,32bvxwhceid2xdcfx6cd8a8d1,K. Ajer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465581851,191,43,1,19,53,7yx5dqhhphyvfisohikodajhv,1,0,0,2022-10-01T14:20:01.015Z,2022-10-01T14:22:33Z,3809815831,346,0,3809815829,56,Back,3809816803,233,184,3809843959,144,5,,,,,,,,,,,,,32bvxwhceid2xdcfx6cd8a8d1,K. Ajer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465584235,185,27,1,21,4,1pse9ta7a45pi2w2grjim70ge,1,0,0,2022-10-01T14:21:12.254Z,2022-10-02T00:59:50Z,3809828897,364,,3809828891,201,,3809828895,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465584949,186,65,1,21,5,1pse9ta7a45pi2w2grjim70ge,1,0,0,2022-10-01T14:21:12.780Z,2022-10-02T00:59:54Z,3809832995,331,,3809832997,365,182,3809848143,335,,,,,,,,,,,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465587807,188,28,1,22,20,1pse9ta7a45pi2w2grjim70ge,1,0,0,2022-10-01T14:22:28.059Z,2022-10-02T01:25:06Z,3809848641,364,,3809848645,55,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465586927,187,43,1,22,24,1pse9ta7a45pi2w2grjim70ge,1,0,0,2022-10-01T14:22:32.509Z,2022-10-01T14:22:43Z,3809845491,144,28,3809843809,364,0,3809843813,55,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465588233,193,1,1,22,57,7yx5dqhhphyvfisohikodajhv,1,4.5,48.7,2022-10-01T14:23:05.228Z,2022-10-02T01:00:20Z,3809850799,140,63.9,3809850797,56,Center,3809850807,1,,3809850801,141,76.3,3809850803,212,65.1,3809850805,213,0.3,3809850795,124,,3809850811,74,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465588333,194,1,1,23,2,7yx5dqhhphyvfisohikodajhv,1,64.3,71.5,2022-10-01T14:23:10.094Z,2022-10-02T01:00:31Z,3812941083,178,,3809851421,212,11.4,3809851409,56,Center,3809851415,140,70.9,3809851419,141,58.2,3809851423,213,5.4,,,,,,,ek0k9s7axizns3vtzyy3z5nu,M. Damsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465588493,195,1,1,23,4,7yx5dqhhphyvfisohikodajhv,1,71.4,49.7,2022-10-01T14:23:12.314Z,2022-10-02T01:00:37Z,3809852293,56,Center,3809852301,212,22.1,3809852297,141,26.5,3812941381,178,,3809852305,213,5.5,3809852295,140,86.2,,,,,,,84xefpsrml48n7czpnruzxkru,S. Baptiste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465588513,196,1,1,23,8,7yx5dqhhphyvfisohikodajhv,0,91.7,25.8,2022-10-01T14:23:16.182Z,2022-10-02T01:00:43Z,3809853789,286,,3809852365,141,28.5,3809853783,236,,3809853785,233,189,3809852363,140,93.0,3812941651,178,,3809852361,56,Center,3809852367,212,2.3,32bvxwhceid2xdcfx6cd8a8d1,K. Ajer,3809852369,213,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465588583,189,74,1,23,8,1pse9ta7a45pi2w2grjim70ge,1,5.2,75.6,2022-10-01T14:23:16.244Z,2022-10-02T01:00:48Z,3812941891,178,,3809853569,285,,3809853807,233,196,3809852707,56,Back,,,,,,,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465588733,190,5,1,23,12,1pse9ta7a45pi2w2grjim70ge,0,7.4,101.6,2022-10-01T14:23:20.515Z,2022-10-02T01:00:53Z,3809853527,347,,3809866199,233,197,3809853523,56,Back,,,,,,,,,,,,,,,,918sxflcvngsy0xvc9dh3jaei,J. Zemura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465588753,197,5,1,23,12,7yx5dqhhphyvfisohikodajhv,1,92.6,-1.6,2022-10-01T14:23:20.515Z,2022-10-02T01:00:52Z,3809853641,347,,3809853639,56,Right,3809866057,233,190,,,,,,,,,,,,,,,,32bvxwhceid2xdcfx6cd8a8d1,K. Ajer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465589767,199,1,1,23,40,7yx5dqhhphyvfisohikodajhv,1,93.4,0,2022-10-01T14:23:48.527Z,2022-10-02T01:01:16Z,3809859097,107,,3809859099,56,Right,3809859109,212,11.5,3809859101,140,92.5,3809859113,213,1.7,3809859105,141,15.9,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465589797,200,1,1,23,41,7yx5dqhhphyvfisohikodajhv,1,92.1,15.9,2022-10-01T14:23:49.571Z,2022-10-02T01:01:22Z,3809859265,140,92.0,3812943559,178,,3809859271,213,4.7,3809859267,141,7.4,3809859269,212,5.8,3809859263,56,Right,,,,,,,84xefpsrml48n7czpnruzxkru,S. Baptiste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465589879,201,1,1,23,43,7yx5dqhhphyvfisohikodajhv,1,91.5,7.4,2022-10-01T14:23:51.497Z,2022-10-02T01:01:30Z,3812943897,178,,3809859745,212,20.8,3809859743,141,12.6,3809859741,140,72.0,3809859747,213,3.0,3809859739,56,Right,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465589999,202,2,1,23,45,7yx5dqhhphyvfisohikodajhv,1,72.6,15.9,2022-10-01T14:23:53.617Z,2022-10-02T01:01:36Z,3809862053,2,,3812944219,178,,3811249579,387,,3811249581,20,,3811249577,225,,3809860429,140,94.1,3809862011,7,4j6a6qec8m58zgojpbv8wxnf9,3809860437,1,,ek0k9s7axizns3vtzyy3z5nu,M. Damsgaard,3809860431,141,67.3,3809860427,56,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2465590009,191,55,1,23,45,1pse9ta7a45pi2w2grjim70ge,1,11,38.6,2022-10-01T14:23:53.618Z,2022-10-02T01:01:36Z,,,,,,,,,,,,,,,,,,,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465590017,203,43,1,23,50,7yx5dqhhphyvfisohikodajhv,1,0,0,2022-10-01T14:23:58.638Z,2022-10-01T14:24:03Z,3809860535,56,Center,3809860537,286,0,3809861333,144,44,3809860867,233,191,,,,,,,,,,,,,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465590033,192,43,1,23,51,1pse9ta7a45pi2w2grjim70ge,1,0,0,2022-10-01T14:23:58.876Z,2022-10-01T14:24:02Z,3809860955,15,0,3809860625,141,35.8,3809860623,140,7.2,3809861133,144,12,3809860629,213,3.1,3809860627,212,0,3809860621,56,Back,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465591285,193,1,1,24,23,1pse9ta7a45pi2w2grjim70ge,0,9.2,40.6,2022-10-01T14:24:31.571Z,2022-10-02T01:01:43Z,3809867403,155,,3809867425,1,,3809867401,5,,3809867417,212,63.0,3809867421,213,6.2,3809867405,241,,3809877677,189,,3809867409,140,68.7,1um5sa7iogc29aadvkabadyad,Neto,3809867407,56,Center,3809867413,141,3812944561,178,,,,,,,29.2,,,,,,,,,,,,,,,,,,,,,,,,,
2465591339,204,1,1,24,26,7yx5dqhhphyvfisohikodajhv,0,36.4,69.4,2022-10-01T14:24:33.962Z,2022-10-02T01:01:49Z,3809867753,140,41.1,3809867765,213,0.0,3809867757,141,69.6,3809867749,56,Back,3809867761,212,4.9,3809867741,3,,3812944841,388,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465591387,194,1,1,24,27,1pse9ta7a45pi2w2grjim70ge,1,59,33.1,2022-10-01T14:24:34.907Z,2022-10-02T01:01:59Z,3809868069,212,5.6,3809868061,140,63.3,3809868057,56,Center,3812945347,178,,3809868053,3,,3809868073,213,0.6,3809868065,141,37.9,,,,efq6i6kz6ca3u91snwmptef2t,K. Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466162985,760,67,1,24,29,1pse9ta7a45pi2w2grjim70ge,1,63.4,38,2022-10-01T14:24:36.820Z,2022-10-02T01:41:03Z,3813018951,233,1041,,,,,,,,,,,,,,,,,,,,,,33cny48k38nlo8pcx3i24ldqt,P. Billing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466162977,1041,67,1,24,29,7yx5dqhhphyvfisohikodajhv,0,36.6,62,2022-10-01T14:24:36.821Z,2022-10-02T01:28:42Z,3813018975,233,760,,,,,,,,,,,,,,,,,,,,,,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465591395,195,1,1,24,29,1pse9ta7a45pi2w2grjim70ge,0,63.4,37.9,2022-10-01T14:24:36.822Z,2022-10-02T01:41:03Z,3809868125,141,38.8,3809868157,236,,3809868159,233,205,3809868121,56,Center,3809868127,212,4.3,3812945673,178,,3809868129,213,0.1,3809868123,140,67.5,33cny48k38nlo8pcx3i24ldqt,P. Billing,3809868163,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465591373,205,74,1,24,29,7yx5dqhhphyvfisohikodajhv,1,36.1,58.4,2022-10-01T14:24:36.884Z,2022-10-02T01:02:11Z,3809868241,233,195,3812945877,178,,3809867963,285,,3809867961,56,Back,,,,,,,,,,,,,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465591629,196,1,1,24,33,1pse9ta7a45pi2w2grjim70ge,1,47.4,44.6,2022-10-01T14:24:41.439Z,2022-10-02T01:02:23Z,3812946479,178,,3809869413,140,38.3,3809869419,213,2.2,3809869411,56,Back,3809869417,212,16.7,3809869415,141,64.8,,,,,,,6gxyeuqjnyj9bl4n8kz14sv6d,J. Lerma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465591755,197,1,1,24,36,1pse9ta7a45pi2w2grjim70ge,0,38.1,68.3,2022-10-01T14:24:44.732Z,2022-10-02T01:02:28Z,3809870053,1,,3812946707,178,,3809870045,140,72.5,3809870051,213,0.6,3809870049,212,42.5,3809870047,141,100.0,3809870041,155,,3809870043,56,Left,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465591767,198,5,1,24,39,1pse9ta7a45pi2w2grjim70ge,0,74.9,101.2,2022-10-01T14:24:47.321Z,2022-10-02T01:02:35Z,3809870083,56,Left,3809874089,233,206,3809870085,347,,,,,,,,,,,,,,,,,95pzsjfh0wf6isp6qpf9lddyh,M. Senesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465592483,206,5,1,24,39,7yx5dqhhphyvfisohikodajhv,1,25.1,-1.2,2022-10-01T14:24:47.321Z,2022-10-02T01:02:35Z,3809873981,56,Back,3809874077,233,198,3809873983,347,,,,,,,,,,,,,,,,,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465592517,207,1,1,24,58,7yx5dqhhphyvfisohikodajhv,1,22.8,0,2022-10-01T14:25:06.630Z,2022-10-02T01:02:40Z,3809874165,107,,3809874173,212,12.4,3809874171,141,16.4,3809874167,56,Back,3809874169,140,26.4,3809874175,213,1.3,,,,,,,32bvxwhceid2xdcfx6cd8a8d1,K. Ajer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465592695,208,1,1,25,0,7yx5dqhhphyvfisohikodajhv,1,26.4,16.4,2022-10-01T14:25:08.283Z,2022-10-02T01:02:48Z,3809875067,56,Back,3809875069,140,25.5,3809875075,213,4.6,3812947477,178,,3809875073,212,7.2,3809875071,141,5.9,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465592757,209,1,1,25,5,7yx5dqhhphyvfisohikodajhv,1,27.9,15.9,2022-10-01T14:25:13.634Z,2022-10-02T01:02:54Z,3809875353,140,28.7,3809875359,213,1.5,3812947691,178,,3809875357,212,13.3,3809875351,56,Back,3809875355,141,35.4,,,,,,,32bvxwhceid2xdcfx6cd8a8d1,K. Ajer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465592809,210,1,1,25,7,7yx5dqhhphyvfisohikodajhv,1,29.3,35.2,2022-10-01T14:25:15.313Z,2022-10-02T01:03:00Z,3809875729,213,4.1,3809875727,212,12.8,3809875721,56,Back,3812948011,178,,3809875723,140,22.6,3809875725,141,19.4,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465592913,211,1,1,25,8,7yx5dqhhphyvfisohikodajhv,1,23.5,22.5,2022-10-01T14:25:16.614Z,2022-10-02T01:03:06Z,3809876285,140,15.3,3809876291,213,1.8,3809876283,56,Back,3809876289,212,31.5,3809876287,141,67.0,3812948337,178,,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465593019,212,1,1,25,12,7yx5dqhhphyvfisohikodajhv,1,14.5,66.7,2022-10-01T14:25:20.004Z,2022-10-02T01:03:15Z,3809876735,56,Back,3812948831,178,,3809876743,213,0.8,3809876737,140,32.2,3809876741,212,26.5,3809876739,141,94.5,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465593093,213,1,1,25,14,7yx5dqhhphyvfisohikodajhv,1,31.5,92.3,2022-10-01T14:25:22.585Z,2022-10-02T01:03:23Z,3809877169,141,79.3,3809877167,140,22.3,3812949183,178,,3809877173,213,3.9,3809877165,56,Back,3809877171,212,13.1,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465593199,214,1,1,25,16,7yx5dqhhphyvfisohikodajhv,1,24.9,72.6,2022-10-01T14:25:24.524Z,2022-10-02T01:03:28Z,3809877729,212,24.6,3809877731,213,4.6,3812949377,178,,3809877719,140,21.3,3809877725,141,36.9,3809877715,56,Back,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465593425,215,1,1,25,20,7yx5dqhhphyvfisohikodajhv,1,22.4,31.5,2022-10-01T14:25:27.825Z,2022-10-02T01:03:35Z,3809878987,56,Back,3809878989,140,30.1,3809878993,212,16.1,3809878991,141,11.0,3812949763,178,,3809878995,213,5.2,,,,,,,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465593493,216,1,1,25,24,7yx5dqhhphyvfisohikodajhv,1,40.9,6.4,2022-10-01T14:25:32.125Z,2022-10-02T01:03:40Z,3809879367,213,6.2,3809879365,212,19.6,3809879361,140,59.5,3812949933,178,,3809879363,141,4.3,3809879359,56,Right,,,,,,,32bvxwhceid2xdcfx6cd8a8d1,K. Ajer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465593569,217,1,1,25,25,7yx5dqhhphyvfisohikodajhv,1,57.1,4.4,2022-10-01T14:25:33.485Z,2022-10-02T01:03:45Z,3812950083,178,,3809879733,140,43.2,3809879739,213,2.9,3809879731,56,Back,3809879737,212,14.9,3809879735,141,9.1,,,,,,,84xefpsrml48n7czpnruzxkru,S. Baptiste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465593611,218,1,1,25,27,7yx5dqhhphyvfisohikodajhv,1,42.8,9.4,2022-10-01T14:25:35.701Z,2022-10-02T01:03:49Z,3812950319,178,,3809879955,213,1.5,3809879951,141,23.0,3809879947,56,Back,3809879949,140,43.6,3809879953,212,9.3,,,,,,,32bvxwhceid2xdcfx6cd8a8d1,K. Ajer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465593647,219,1,1,25,30,7yx5dqhhphyvfisohikodajhv,1,43.5,23,2022-10-01T14:25:38.035Z,2022-10-02T01:03:56Z,3812950631,178,,3809880189,213,5.6,3809880179,56,Back,3809880181,140,48.1,3809880187,212,6.3,3809880183,141,17.0,,,,,,,9k8gysrsy1a261nhcszo4aoyx,V. Janelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465593727,220,1,1,25,30,7yx5dqhhphyvfisohikodajhv,1,45.8,19.8,2022-10-01T14:25:38.652Z,2022-10-02T01:04:02Z,3809880553,56,Back,3809880561,213,2.6,3809880557,141,31.8,3809880555,140,32.1,3812950925,178,,3809880559,212,16.5,,,,,,,84xefpsrml48n7czpnruzxkru,S. Baptiste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465593829,221,1,1,25,33,7yx5dqhhphyvfisohikodajhv,1,29.3,35.2,2022-10-01T14:25:41.331Z,2022-10-02T01:04:09Z,3809881071,212,20.5,3809881073,213,1.6,3812951245,178,,3809881063,140,29.4,3809881067,141,65.4,3809881061,56,Back,,,,,,,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465594053,222,1,1,25,35,7yx5dqhhphyvfisohikodajhv,1,29.3,68.2,2022-10-01T14:25:43.739Z,2022-10-02T01:04:16Z,3809882359,141,86.9,3809882357,140,32.7,3812951561,178,,3809882361,212,13.2,3809882363,213,1.3,3809882355,56,Back,,,,,,,66939rcic8zhw13nlcniiq4t1,B. Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466164281,772,83,1,25,40,1pse9ta7a45pi2w2grjim70ge,1,71,6.8,2022-10-01T14:25:48.679Z,2022-10-02T01:31:27Z,3813025363,399,207283,,,,,,,,,,,,,,,,,,,,,,b3gobhr43y8oxpafvp4f8rgmh,M. Tavernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465594111,223,1,1,25,40,7yx5dqhhphyvfisohikodajhv,1,27.8,92.7,2022-10-01T14:25:48.685Z,2022-10-02T01:04:23Z,3809882663,140,9.4,3809882669,213,3.9,3809882667,212,26.2,3809882661,56,Back,3812951851,178,,3809882665,141,66.7,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465594253,224,1,1,25,43,7yx5dqhhphyvfisohikodajhv,1,9.4,63.7,2022-10-01T14:25:51.100Z,2022-10-02T01:04:28Z,3809883395,213,4.7,3812951999,178,,3809883383,140,8.0,3809883389,141,28.3,3809883377,56,Back,3809883393,212,24.1,,,,,,,4iijb6llnz28unsz4rirr3umt,David Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465594339,225,1,1,25,46,7yx5dqhhphyvfisohikodajhv,1,6.8,27.7,2022-10-01T14:25:54.559Z,2022-10-02T01:04:33Z,3812952213,178,,3809883851,140,15.0,3809883859,212,15.9,3809883849,56,Back,3809883861,213,5.3,3809883855,141,8.0,,,,,,,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465594487,226,1,1,25,49,7yx5dqhhphyvfisohikodajhv,1,15,9.2,2022-10-01T14:25:57.456Z,2022-10-02T01:04:40Z,3809884583,141,33.3,3809884579,56,Back,3809884581,140,30.4,3809884587,213,0.8,3812952517,178,,3809884585,212,23.0,,,,,,,32bvxwhceid2xdcfx6cd8a8d1,K. Ajer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
