id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value,qualifier/17/value
2454249367,1,34,16,0,0,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2022-09-01T18:00:02.798Z,2022-09-01T18:59:43Z,3749646023,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3749646015,130,7,3749646021,197,16498,3749646019,194,7o49rb7fgi2ml87up7hh2z0t1,3749646011,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3749646017,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3749646009,30,"5h2biadv4hd2ntcd7zo2c8639, 6icypdqtfk2k81ax0i49j5xpl, 70jmsf551d1sspqnm8t5lrch5, egi71rvlclvis07nzbvjhl9m1, 6tma6gvgf6xphc5gm2el35vbp, 7o49rb7fgi2ml87up7hh2z0t1, a1yoz8f4985o166nzcyigpj2t, eo4uva2gnx08xdazfaqzyz2dx, 6v1o4s2acog9guff3folo1jh1, 2bkp1lcaxmvwoanxwo0775cdl, 18paf5a7rfe4kutxjl4cwd695, ayyswiouwrh2yn1j75owovob9, xm50j2dki5ml1gzx3y0i0zbp, 51xwrb0qit04oz9x01p2gghjp, drwacyyicuhy3heg4j0ipqj85, otz9c2ifww514ummo10nfoix, 8prtj2o0lz1zbzpuw4ah4qhud, p87gxg8kc9ta6iipqt5fxmtx, bm9qgspytvdwy514kk6ytztg5, dhx0lu8rw0jupzzmbvqe8txwp",3749646013,59,"1, 2, 33, 42, 25, 6, 10, 8, 9, 22, 7, 4, 11, 14, 17, 20, 26, 27, 31, 34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454249369,1,34,16,0,0,6eqit8ye8aomdsrrq0hk3v7gh,1,0,0,2022-09-01T18:00:05.575Z,2022-09-01T18:00:05Z,3749646037,194,3vtjjrqof5z2tjj84ehadqc45,3749646031,59,"1, 20, 12, 14, 19, 6, 36, 39, 10, 8, 25, 2, 5, 7, 17, 18, 22, 34, 49, 40",3749646041,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3749646033,130,8,3749646029,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3749646027,30,"e00004wkpfc8jawioejmpu1n9, 3f3jcsa7gk6in9fskp9w5a5t5, bl8667xvrhy0tft8x3lgopomh, awda32rw2clw0sjemf7rkcel1, 3dph74ixutmbpscaon0b25sl, b17tkj4ea4jld8yupekcolall, 5wengf05apke7rv3kms186j56, 9fvo9v5e9r0ptibied6ejv3zd, 604osk9a3lxpfpkavuziqmn6x, 3vtjjrqof5z2tjj84ehadqc45, cv8egyrq9dlfgeamk6b7fdgq1, a3ms8havadt1y9x381l325txx, 1vz038uyzmq8saskeeo0qhm8l, h17s3qts1dz1zqjw19jazzkl, dubi41xs74u89icfnn80vxx3p, 6nb8hub5usi3iasywa2fjf1lh, 84hisj17nuwx4scnizuxap239, 6gruusc463fdln5uz1uzhne8l, e5eiuko5p1yms97xndrvcr0bu, cs4aca71qkt1ru20ppmi6djl6",3749646039,197,418,3749646035,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454261011,2,32,1,0,0,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2022-09-01T19:00:24.862Z,2022-09-02T01:55:29Z,3749715391,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454261007,2,32,1,0,0,6eqit8ye8aomdsrrq0hk3v7gh,1,0,0,2022-09-01T19:00:24.862Z,2022-09-01T19:00:25Z,3749715373,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454261021,3,1,1,0,0,6eqit8ye8aomdsrrq0hk3v7gh,1,50.1,50,2022-09-01T19:00:24.863Z,2022-09-02T04:42:07Z,3749715435,279,S,3750022657,178,,3749715427,140,35.3,3749715429,141,49.6,3749715433,213,3.2,3749715425,56,Back,3749715431,212,15.5,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454261055,4,1,1,0,2,6eqit8ye8aomdsrrq0hk3v7gh,0,36.2,49.3,2022-09-01T19:00:26.865Z,2022-09-02T04:42:10Z,3749715617,212,72.4,3749715611,140,100.0,3749715613,141,12.4,3749715609,56,Right,3749715607,155,,3749715623,1,,3749715621,213,5.9,3750022669,178,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454261075,3,56,1,0,7,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2022-09-01T19:00:32.643Z,2022-09-02T04:42:14Z,3749715735,56,Back,,,,,,,,,,,,,,,,,,,,,,70jmsf551d1sspqnm8t5lrch5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454261077,4,5,1,0,9,avxknfz4f6ob0rv9dbnxdzde0,1,-1.1,88.6,2022-09-01T19:00:34.578Z,2022-09-02T04:42:16Z,3749715745,233,5,3749715737,56,Back,3749715739,346,,,,,,,,,,,,,,,,,70jmsf551d1sspqnm8t5lrch5,L. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454261057,5,5,1,0,9,6eqit8ye8aomdsrrq0hk3v7gh,0,101.1,11.4,2022-09-01T19:00:34.578Z,2022-09-02T04:42:16Z,3749715627,346,,3749715759,233,4,3749715625,56,Right,,,,,,,,,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454261203,5,1,1,0,35,avxknfz4f6ob0rv9dbnxdzde0,0,4.5,41.5,2022-09-01T19:01:00.172Z,2022-09-02T04:42:21Z,3749716557,212,57.1,3749716551,56,Right,3749716553,140,55.9,3749716563,74,,3749716549,124,,3749716559,213,5.9,3749716561,1,,3749716555,141,13.9,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
