id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/13/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2519334007,9,1,1,0,15,7vn2i2kd35zuetw6b38gw9jsz,0,39,92.2,2023-03-12T16:31:55.267Z,2023-03-12T23:41:00Z,4094990901,178,,4093608143,56,Left,4093608145,140,56.5,4093608147,141,100.0,4093608151,213,0.3,4093608149,212,19.4,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334309,3,5,1,0,16,b9si1jn1lfxfund69e9ogcu2n,1,43.8,-1.4,2023-03-12T16:31:56.691Z,2023-03-12T23:41:02Z,4093609767,347,,4093609763,56,Back,4093609779,233,10,,,,,,,,,,,,,,,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334015,10,5,1,0,16,7vn2i2kd35zuetw6b38gw9jsz,0,56.2,101.4,2023-03-12T16:31:56.691Z,2023-03-12T23:41:02Z,4093608191,347,,4093608189,56,Left,4093609809,233,3,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334325,4,1,1,0,31,b9si1jn1lfxfund69e9ogcu2n,1,46.3,0,2023-03-12T16:32:10.980Z,2023-03-12T23:41:06Z,4093609885,141,6.4,4093609879,107,,4093609887,212,6.7,4093609889,213,2.2,4093609883,140,42.5,4093609881,56,Back,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334353,5,1,1,0,32,b9si1jn1lfxfund69e9ogcu2n,0,42.5,6.4,2023-03-12T16:32:11.952Z,2023-03-12T23:41:10Z,4093610067,213,0.1,4093610065,212,19.4,4094991203,178,,4093610059,56,Right,4093610063,141,8.0,4093610061,140,60.9,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334359,11,49,1,0,33,7vn2i2kd35zuetw6b38gw9jsz,1,35.9,91.5,2023-03-12T16:32:13.086Z,2023-03-12T23:41:13Z,,,,,,,,,,,,,,,,,,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334381,12,1,1,0,33,7vn2i2kd35zuetw6b38gw9jsz,1,35.7,91.2,2023-03-12T16:32:13.150Z,2023-03-12T23:41:17Z,4093610227,56,Back,4093610237,212,9.3,4093610243,213,4.9,4093610231,141,77.8,4093610229,140,37.4,4094991443,178,,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334443,13,1,1,0,35,7vn2i2kd35zuetw6b38gw9jsz,1,36.4,76,2023-03-12T16:32:14.982Z,2023-03-12T23:41:23Z,4094991569,178,,4093610595,213,5.2,4093610593,212,20.2,4093610589,140,45.9,4093610591,141,50.2,4093610587,56,Back,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334473,14,1,1,0,37,7vn2i2kd35zuetw6b38gw9jsz,1,45.1,49.5,2023-03-12T16:32:17.318Z,2023-03-12T23:41:27Z,4093610739,213,4.3,4093610737,212,15.6,4093610735,141,28.9,4094991685,178,,4093610731,56,Back,4093610733,140,38.5,,,,,,,37d7oej48pb143o5eilue1hhx,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334537,15,1,1,0,39,7vn2i2kd35zuetw6b38gw9jsz,0,38.2,28.9,2023-03-12T16:32:19.769Z,2023-03-12T23:41:31Z,4093611115,213,0.0,4093611117,1,,4094991783,178,,4093611111,141,31.2,4093611099,56,Center,4093611095,155,,4093611109,140,93.0,4093611113,212,57.6,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334555,6,52,1,0,43,b9si1jn1lfxfund69e9ogcu2n,1,13.4,71,2023-03-12T16:32:23.136Z,2023-03-12T23:41:33Z,4094991823,178,,4094627349,377,,,,,,,,,,,,,,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334903,7,1,1,0,54,b9si1jn1lfxfund69e9ogcu2n,0,16.4,42.4,2023-03-12T16:32:34.756Z,2023-03-12T23:41:35Z,4093612971,56,Back,4093612981,1,,4093613017,287,,4093612969,123,,4093612973,140,41.2,4093612975,141,4.9,4093612979,213,5.5,4093612977,212,36.4,71rob1lsnmdviy1siakkzpqdx,José Sá,4094991891,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519644943,1288,67,1,0,57,7vn2i2kd35zuetw6b38gw9jsz,1,59.5,93.7,2023-03-12T16:32:37.018Z,2023-03-13T04:58:28Z,4095288261,233,1440,,,,,,,,,,,,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519644941,1440,67,1,0,57,b9si1jn1lfxfund69e9ogcu2n,0,40.5,6.3,2023-03-12T16:32:37.019Z,2023-03-13T04:18:33Z,4095288273,233,1288,,,,,,,,,,,,,,,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334933,16,8,1,0,57,7vn2i2kd35zuetw6b38gw9jsz,1,60,93.8,2023-03-12T16:32:37.055Z,2023-03-13T04:58:28Z,4093613157,56,Left,4094628325,385,,4094992139,178,,,,,,,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335111,8,5,1,0,59,b9si1jn1lfxfund69e9ogcu2n,1,46.2,-1.5,2023-03-12T16:32:38.967Z,2023-03-12T23:41:53Z,4093614029,233,17,4093614005,347,,4093614003,56,Back,,,,,,,,,,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519334967,17,5,1,0,59,7vn2i2kd35zuetw6b38gw9jsz,0,53.8,101.5,2023-03-12T16:32:38.967Z,2023-03-12T23:41:53Z,4093614083,233,8,4093613295,56,Left,4093613297,347,,,,,,,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335145,9,1,1,1,7,b9si1jn1lfxfund69e9ogcu2n,1,51.4,0,2023-03-12T16:32:47.325Z,2023-03-12T23:41:57Z,4093614199,56,Right,4093614195,107,,4093614209,212,7.8,4093614205,141,4.3,4093614203,140,57.8,4093614215,213,0.5,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335151,10,50,1,1,8,b9si1jn1lfxfund69e9ogcu2n,1,58.6,7.6,2023-03-12T16:32:48.446Z,2023-03-12T23:42:02Z,4093614233,286,,4093614407,233,18,4093614231,56,Right,,,,,,,,,,,,,,,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335169,18,7,1,1,8,7vn2i2kd35zuetw6b38gw9jsz,0,41.4,92.4,2023-03-12T16:32:48.795Z,2023-03-12T23:42:06Z,4093614307,285,,4094992641,178,,4093614303,56,Back,4093614355,233,10,4094630677,385,,,,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335175,11,61,1,1,9,b9si1jn1lfxfund69e9ogcu2n,1,57.8,4.3,2023-03-12T16:32:48.863Z,2023-03-12T23:42:11Z,4094992759,178,,4093614331,56,Right,,,,,,,,,,,,,,,,,,,e83zd56y74k8uecxqyo5xw7v9,Adama Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335213,19,49,1,1,10,7vn2i2kd35zuetw6b38gw9jsz,1,64.2,95.5,2023-03-12T16:32:49.931Z,2023-03-12T23:42:19Z,,,,,,,,,,,,,,,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519599611,1141,83,1,1,11,b9si1jn1lfxfund69e9ogcu2n,1,44.7,5.3,2023-03-12T16:32:51.227Z,2023-03-13T00:35:05Z,4095052095,399,200089,,,,,,,,,,,,,,,,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335283,20,1,1,1,13,7vn2i2kd35zuetw6b38gw9jsz,1,55.2,97.2,2023-03-12T16:32:53.614Z,2023-03-12T23:42:23Z,4093614925,140,36.4,4093614931,213,3.2,4093614929,212,19.8,4093614927,141,95.7,4094993089,178,,4093614923,56,Back,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335333,21,1,1,1,15,7vn2i2kd35zuetw6b38gw9jsz,1,36.5,96.4,2023-03-12T16:32:55.823Z,2023-03-12T23:42:27Z,4094993171,178,,4093615181,213,4.1,4093615173,56,Back,4093615175,140,28.1,4093615179,212,16.0,4093615177,141,76.8,,,,,,,6f1ljb0an6d0g4nbap6xgxsyd,D. Burn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335481,22,1,1,1,18,7vn2i2kd35zuetw6b38gw9jsz,1,31.9,74.8,2023-03-12T16:32:57.903Z,2023-03-12T23:42:29Z,4093615939,56,Back,4093615945,141,43.9,4093615949,213,4.7,4093615947,212,21.0,4094993229,178,,4093615941,140,31.3,,,,,,,4jwkz8almo2997hvp09zl0p9l,S. Botman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335631,23,1,1,1,26,7vn2i2kd35zuetw6b38gw9jsz,0,47.3,23.3,2023-03-12T16:33:05.946Z,2023-03-12T23:42:35Z,4093616651,213,6.0,4093616641,155,,4093616643,56,Back,4093616647,141,22.3,4093616649,212,2.3,4093616645,140,49.4,4094993341,178,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519336029,15,61,1,1,26,b9si1jn1lfxfund69e9ogcu2n,1,50.7,78.3,2023-03-12T16:33:05.989Z,2023-03-12T23:42:45Z,4093618765,56,Center,4094993569,389,,,,,,,,,,,,,,,,,,,,5wa8lzp50ccfhxg3j4f65gt79,R. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335645,24,44,1,1,30,7vn2i2kd35zuetw6b38gw9jsz,1,88.8,3.4,2023-03-12T16:33:09.870Z,2023-03-13T04:58:28Z,4093616699,286,,4093616787,233,12,4093616697,56,Right,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335615,12,44,1,1,30,b9si1jn1lfxfund69e9ogcu2n,0,11.2,96.6,2023-03-12T16:33:09.871Z,2023-03-12T23:42:52Z,4093616581,285,,4093616579,56,Back,4093616835,233,24,,,,,,,,,,,,,,,,7wzwqegxhekjwq361dd2nidp1,Jonny Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335685,25,1,1,1,30,7vn2i2kd35zuetw6b38gw9jsz,1,86.6,5,2023-03-12T16:33:09.903Z,2023-03-13T04:58:29Z,4093616935,213,0.9,4094993823,388,,4093616923,3,,4093616925,56,Right,4093616931,141,14.5,4093616929,140,91.3,4093616933,212,8.1,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335739,26,1,1,1,32,7vn2i2kd35zuetw6b38gw9jsz,0,97.4,15.9,2023-03-12T16:33:12.793Z,2023-03-12T23:43:09Z,4093617193,2,,4094633411,20,,4093617201,141,54.6,4094633407,225,,4093617565,233,13,4094633409,387,,4093617205,213,1.8,4093617197,56,Center,37d7oej48pb143o5eilue1hhx,J. Murphy,4093617199,140,92.5,4094994093,178,4093617203,212,26.8,4093617195,155,,,,,,,,,,,,,,,,,,,,,,,,,
2519335765,13,11,1,1,34,b9si1jn1lfxfund69e9ogcu2n,0,8.6,49.1,2023-03-12T16:33:14.697Z,2023-03-12T23:43:32Z,4093617327,56,Back,4093617329,88,,4094633843,378,,4093617477,233,26,4094994665,388,,,,,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519337097,20,61,1,1,35,b9si1jn1lfxfund69e9ogcu2n,1,10,53.6,2023-03-12T16:33:15.082Z,2023-03-12T23:43:44Z,4094995007,178,,4093624283,56,Back,,,,,,,,,,,,,,,,,,,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519335795,14,52,1,1,36,b9si1jn1lfxfund69e9ogcu2n,1,10.6,52.4,2023-03-12T16:33:16.522Z,2023-03-12T23:43:48Z,4094635185,376,,4094995087,389,,,,,,,,,,,,,,,,,,,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519336245,16,1,1,1,47,b9si1jn1lfxfund69e9ogcu2n,1,13.4,52.6,2023-03-12T16:33:27.650Z,2023-03-12T23:44:03Z,4094995423,178,,4093619871,141,68.0,4093619867,140,9.7,4093619865,56,Back,4093619875,212,11.2,4093619863,123,,4093619879,213,1.9,4093620065,189,,71rob1lsnmdviy1siakkzpqdx,José Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519572297,827,1,1,1,49,b9si1jn1lfxfund69e9ogcu2n,1,11,68.9,2023-03-12T16:33:29.690Z,2023-03-12T23:44:07Z,4094910153,140,17.9,4094995489,178,,4094910151,56,Back,4094911065,189,,4094910155,141,94.5,4094910157,212,18.9,4094910159,213,1.2,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519572327,828,1,1,1,53,b9si1jn1lfxfund69e9ogcu2n,0,33.9,86.7,2023-03-12T16:33:33.835Z,2023-03-12T23:44:12Z,4094911037,189,,4094995637,178,,4094910343,213,4.9,4094910341,212,8.4,4094910335,56,Back,4094910337,140,35.5,4094910339,141,74.6,,,,7wzwqegxhekjwq361dd2nidp1,Jonny Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519572441,709,1,1,1,55,7vn2i2kd35zuetw6b38gw9jsz,1,64.1,27.7,2023-03-12T16:33:34.861Z,2023-03-12T23:44:16Z,4094910993,141,16.4,4094910987,189,,4094910989,56,Right,4094910991,140,65.3,4094995721,178,,4094910997,213,4.9,4094910995,212,7.8,,,,9pv566tidfz21e00y4t0mbap5,S. Longstaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519336253,27,49,1,1,55,7vn2i2kd35zuetw6b38gw9jsz,1,62.4,12.6,2023-03-12T16:33:35.391Z,2023-03-12T23:44:20Z,,,,,,,,,,,,,,,,,,,,,,,,,37d7oej48pb143o5eilue1hhx,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519336283,28,1,1,1,57,7vn2i2kd35zuetw6b38gw9jsz,1,62.7,8.9,2023-03-12T16:33:36.907Z,2023-03-12T23:44:24Z,4094995945,178,,4093620103,213,2.0,4093620101,212,6.2,4093620099,141,17.4,4093620097,140,60.5,4093620095,56,Right,,,,,,,37d7oej48pb143o5eilue1hhx,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519336421,29,1,1,1,58,7vn2i2kd35zuetw6b38gw9jsz,1,66.1,27.3,2023-03-12T16:33:38.391Z,2023-03-12T23:44:40Z,4093620665,56,Right,4093620673,213,5.5,4093620667,140,80.2,4093620669,141,7.2,4093620671,212,20.1,4094996367,178,,,,,,,,7x6mnev1ob4u5ffmdsvusb4rt,A. Isak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519336527,30,1,1,2,4,7vn2i2kd35zuetw6b38gw9jsz,1,93.9,15.9,2023-03-12T16:33:43.969Z,2023-03-12T23:44:42Z,4093621223,155,,4094638111,20,,4093621233,213,1.5,4094638447,225,,4094638449,387,,4093621227,140,95.6,4093621229,141,88.8,4093621235,1,,37d7oej48pb143o5eilue1hhx,J. Murphy,4094996403,178,,4093621221,2,4093621225,56,Left,4093621231,212,49.6,,,,,,,,,,,,,,,,,,,,,,,,
2519336531,31,50,1,2,8,7vn2i2kd35zuetw6b38gw9jsz,1,94,90.2,2023-03-12T16:33:48.474Z,2023-03-12T23:44:48Z,4093621249,286,,4093621247,56,Left,4093621671,233,17,,,,,,,,,,,,,,,,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519336575,17,7,1,2,9,b9si1jn1lfxfund69e9ogcu2n,1,6,9.8,2023-03-12T16:33:48.979Z,2023-03-12T23:44:50Z,4093621483,167,,4094996557,178,,4094638813,385,,4093621599,233,31,4093621485,56,Back,4093621487,285,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519336591,18,5,1,2,10,b9si1jn1lfxfund69e9ogcu2n,0,11.8,-1.2,2023-03-12T16:33:50.676Z,2023-03-12T23:44:55Z,4093621563,347,,4093622529,233,32,4093621561,56,Back,,,,,,,,,,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519336761,32,5,1,2,10,7vn2i2kd35zuetw6b38gw9jsz,1,88.2,101.2,2023-03-12T16:33:50.676Z,2023-03-12T23:44:55Z,4093622471,233,18,4093622441,347,,4093622439,56,Left,,,,,,,,,,,,,,,,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
