id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,assist
2506276999,7,49,1,0,45,hzqh7z0mdl3v7gwete66syxp,1,41.7,92.3,2023-02-11T15:02:17.896Z,2023-02-12T01:33:40Z,,,,,,,,,,,,,,,,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277129,8,1,1,0,47,hzqh7z0mdl3v7gwete66syxp,1,39.5,97.7,2023-02-11T15:02:19.632Z,2023-02-12T00:58:41Z,4024629471,56,Back,4024629479,213,3.6,4027145739,178,,4024629475,141,81.4,4024629473,140,15.7,4024629477,212,27.3,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277199,9,1,1,0,52,hzqh7z0mdl3v7gwete66syxp,0,11.6,93.5,2023-02-11T15:02:24.618Z,2023-02-12T00:58:50Z,4024629835,213,6.2,4024629831,141,87.5,4024629837,1,,4027145993,178,,4024629829,140,43.3,4024629827,56,Back,4024629825,155,,4024629833,212,33.5,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277321,11,1,1,0,54,1qtaiy11gswx327s0vkibf70n,0,55,9.1,2023-02-11T15:02:26.800Z,2023-02-12T00:58:57Z,4024630367,141,6.1,4024630365,140,68.6,4027146073,388,,4024630361,3,,4024630363,56,Right,4024630371,213,6.1,4024630369,212,14.4,,,,cfpqqzqrpzv6dq89yw7nfd1p1,W. Boly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277329,10,44,1,0,57,hzqh7z0mdl3v7gwete66syxp,1,29.8,92.2,2023-02-11T15:02:29.521Z,2023-02-12T04:06:24Z,4024630421,285,,4024630417,56,Back,4024630459,233,12,,,,,,,,,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277335,12,44,1,0,57,1qtaiy11gswx327s0vkibf70n,0,70.2,7.8,2023-02-11T15:02:29.522Z,2023-02-12T00:59:03Z,4024630429,56,Right,4024630553,233,10,4024630431,286,,,,,,,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277355,11,1,1,0,57,hzqh7z0mdl3v7gwete66syxp,0,27.8,95,2023-02-11T15:02:29.567Z,2023-02-12T04:06:24Z,4024630531,141,100.0,4024630535,213,0.6,4024630529,140,33.8,4027146433,388,,4024630527,56,Back,4024630525,3,,4024630533,212,7.5,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277377,12,5,1,0,58,hzqh7z0mdl3v7gwete66syxp,0,38.4,101.8,2023-02-11T15:02:30.759Z,2023-02-12T00:59:24Z,4024630653,347,,4024631219,233,13,4024630651,56,Back,,,,,,,,,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277507,13,5,1,0,58,1qtaiy11gswx327s0vkibf70n,1,61.6,-1.8,2023-02-11T15:02:30.759Z,2023-02-12T00:59:24Z,4024631171,233,12,4024631111,347,,4024631109,56,Right,,,,,,,,,,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277577,14,1,1,1,6,1qtaiy11gswx327s0vkibf70n,1,56.4,0,2023-02-11T15:02:38.861Z,2023-02-12T00:59:37Z,4024631461,213,0.5,4024631453,141,7.0,4024631441,107,,4024631445,56,Right,4024631449,140,66.5,4024631455,212,12.1,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277849,15,2,1,1,7,1qtaiy11gswx327s0vkibf70n,1,68.9,10.4,2023-02-11T15:02:40.055Z,2023-02-12T00:59:45Z,4024632665,141,17.6,4024632653,7,cjdycctu96jilvbvnl7ndh9sl,4024632659,56,Right,4027147269,388,,4024632655,3,,4024632663,140,78.5,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506277663,13,55,1,1,7,hzqh7z0mdl3v7gwete66syxp,1,22,74.2,2023-02-11T15:02:40.056Z,2023-02-12T00:59:45Z,,,,,,,,,,,,,,,,,,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278443,14,1,1,1,30,hzqh7z0mdl3v7gwete66syxp,1,21.2,76.9,2023-02-11T15:03:03.034Z,2023-02-12T00:59:48Z,4024635509,56,Back,4024635517,212,18.7,4024635521,213,4.3,4024635505,5,,4024635515,141,51.8,4024635511,140,14.0,4024635507,241,,4027147357,178,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278705,15,1,1,1,35,hzqh7z0mdl3v7gwete66syxp,1,15.5,55.1,2023-02-11T15:03:07.778Z,2023-02-12T01:00:00Z,4024636761,141,21.2,4027147611,178,,4024636759,140,22.9,4024636767,213,5.0,4024636757,56,Back,4024636763,212,24.3,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278791,16,1,1,1,42,hzqh7z0mdl3v7gwete66syxp,1,35.9,11.9,2023-02-11T15:03:15.050Z,2023-02-12T01:00:21Z,4024637179,140,53.5,4027148103,178,,4024637183,212,19.2,4024637181,141,19.7,4024637177,56,Right,4024637185,213,0.3,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278809,17,1,1,1,44,hzqh7z0mdl3v7gwete66syxp,1,53.5,19.7,2023-02-11T15:03:17.057Z,2023-02-12T01:00:26Z,4024637267,140,52.5,4024637273,213,4.6,4024637265,56,Right,4027148153,178,,4024637271,212,10.3,4024637269,141,4.7,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278883,18,1,1,1,45,hzqh7z0mdl3v7gwete66syxp,1,52.5,4.7,2023-02-11T15:03:18.109Z,2023-02-12T01:00:33Z,4024637627,212,11.1,4024637625,141,4.6,4027148329,178,,4024637621,56,Right,4024637623,140,63.1,4024637629,213,6.3,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278907,19,1,1,1,46,hzqh7z0mdl3v7gwete66syxp,0,63.1,4.6,2023-02-11T15:03:18.974Z,2023-02-12T01:00:42Z,4024637745,155,,4024637753,212,6.5,4024637747,56,Right,4024637755,213,1.0,4024637749,140,66.2,4024637751,141,12.8,4027148517,178,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506278963,16,1,1,1,47,1qtaiy11gswx327s0vkibf70n,0,30.3,87.2,2023-02-11T15:03:20.338Z,2023-02-12T01:00:48Z,4024638033,56,Back,4024638039,212,12.6,4027148697,388,,4024638037,141,75.6,4024638043,213,5.6,4024638031,3,,4024638035,140,39.7,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279105,20,1,1,1,50,hzqh7z0mdl3v7gwete66syxp,1,64.8,16.1,2023-02-11T15:03:23.345Z,2023-02-12T01:00:53Z,4024638699,141,5.6,4024638703,213,5.0,4024638695,56,Right,4027148841,178,,4024638701,212,7.5,4024638697,140,67.0,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279153,21,1,1,1,52,hzqh7z0mdl3v7gwete66syxp,1,66.7,3.1,2023-02-11T15:03:24.560Z,2023-02-12T01:00:59Z,4024638937,56,Right,4027149023,178,,4024638941,140,56.6,4024638947,141,11.4,4024638953,212,12.0,4024638961,213,2.7,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279233,17,45,1,1,53,1qtaiy11gswx327s0vkibf70n,0,43.2,88.4,2023-02-11T15:03:25.886Z,2023-02-12T01:01:09Z,4024639265,56,Back,4024639445,233,22,4024639269,285,,,,,,,,,,,,,,,,,6jbeiiziegtchyv2zjt87kslx,Gustavo Scarpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279179,22,3,1,1,53,hzqh7z0mdl3v7gwete66syxp,1,56.8,11.6,2023-02-11T15:03:25.886Z,2023-02-12T01:01:08Z,4027149195,178,,4024639045,56,Right,4026025887,464,,4024639319,233,17,4024639047,286,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279323,23,1,1,1,54,hzqh7z0mdl3v7gwete66syxp,1,53.8,12.8,2023-02-11T15:03:26.529Z,2023-02-12T01:01:13Z,4024639657,56,Back,4024639663,212,9.9,4027149309,178,,4024639665,213,3.6,4024639661,141,6.2,4024639659,140,45.4,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279411,24,1,1,1,56,hzqh7z0mdl3v7gwete66syxp,0,51.1,3.8,2023-02-11T15:03:29.220Z,2023-02-12T01:01:17Z,4024640081,213,5.8,4024640077,141,0.0,4024640075,140,58.3,4024640073,56,Right,4024640079,212,8.5,4027149395,178,,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279847,18,5,1,1,57,1qtaiy11gswx327s0vkibf70n,1,41.5,101.4,2023-02-11T15:03:29.615Z,2023-02-12T01:01:26Z,4024642163,347,,4024642161,56,Back,4024642283,233,25,,,,,,,,,,,,,,,,6jbeiiziegtchyv2zjt87kslx,Gustavo Scarpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506279427,25,5,1,1,57,hzqh7z0mdl3v7gwete66syxp,0,58.5,-1.4,2023-02-11T15:03:29.615Z,2023-02-12T01:01:27Z,4024640129,56,Right,4024642325,233,18,4024640131,347,,,,,,,,,,,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280173,19,1,1,2,17,1qtaiy11gswx327s0vkibf70n,1,42.1,100,2023-02-11T15:03:49.997Z,2023-02-12T01:01:33Z,4024643785,212,22.9,4024643777,107,,4024643781,140,62.7,4024643787,213,5.9,4024643789,1,,4024643783,141,90.8,4024643779,56,Left,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280181,20,44,1,2,18,1qtaiy11gswx327s0vkibf70n,1,65,87,2023-02-11T15:03:51.378Z,2023-02-12T04:06:25Z,4024643829,56,Left,4024643831,286,,4024644291,233,26,,,,,,,,,,,,,,,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280233,26,44,1,2,18,hzqh7z0mdl3v7gwete66syxp,0,35,13,2023-02-11T15:03:51.379Z,2023-02-12T01:01:41Z,4024644321,233,20,4024644111,56,Back,4024644115,285,,,,,,,,,,,,,,,,,2qy2d8xkwkbeyw5v8ljlzb845,K. Tete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280251,21,1,1,2,18,1qtaiy11gswx327s0vkibf70n,1,63.7,90.5,2023-02-11T15:03:51.435Z,2023-02-12T04:06:25Z,4024644201,140,69.6,4024644203,141,86.8,4024644205,212,6.7,4024644207,213,5.9,4024644199,56,Left,4027150085,388,,4024644197,168,,4024644195,3,,55yy0p6johtu9nxk90zsfctt5,M. Gibbs-White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280345,22,1,1,2,20,1qtaiy11gswx327s0vkibf70n,1,66.2,83.9,2023-02-11T15:03:53.191Z,2023-02-12T01:01:53Z,4024644703,1,,4024644683,196,,4024644679,155,,4027150141,178,,4024644697,212,53.1,4024644689,140,69.2,4024644687,56,Right,4024644693,141,6.0,cjdycctu96jilvbvnl7ndh9sl,C. Wood,4024644701,213,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280425,23,1,1,2,24,1qtaiy11gswx327s0vkibf70n,1,70.4,3.6,2023-02-11T15:03:57.349Z,2023-02-12T01:02:02Z,4024645063,140,59.4,4024645071,213,3.0,4027150365,178,,4024645069,212,11.6,4024645065,141,5.6,4024645061,56,Right,,,,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280529,24,1,1,2,28,1qtaiy11gswx327s0vkibf70n,1,58.7,2.3,2023-02-11T15:04:01.155Z,2023-02-12T01:02:07Z,4024645621,141,18.0,4024645617,56,Back,4024645625,213,2.7,4027150457,178,,4024645619,140,36.9,4024645623,212,25.3,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280641,25,1,1,2,31,1qtaiy11gswx327s0vkibf70n,1,35.6,23.3,2023-02-11T15:04:04.277Z,2023-02-12T01:02:11Z,4024646127,56,Back,4024646133,212,29.9,4024646131,141,53.1,4027150559,178,,4024646137,213,2.4,4024646129,140,14.6,,,,,,,cfpqqzqrpzv6dq89yw7nfd1p1,W. Boly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280793,26,1,1,2,34,1qtaiy11gswx327s0vkibf70n,1,14.6,53.1,2023-02-11T15:04:06.477Z,2023-02-12T01:02:16Z,4024646887,212,15.0,4024646881,56,Back,4027150683,178,,4024646885,141,72.1,4024646891,213,1.0,4024646883,140,21.9,,,,,,,9sme7jykdv8msgfu0nxx6h39x,K. Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506280929,27,1,1,2,37,1qtaiy11gswx327s0vkibf70n,1,23.9,66.4,2023-02-11T15:04:09.980Z,2023-02-12T01:02:22Z,4024647609,141,24.1,4024647613,213,4.8,4024647607,140,25.7,4024647611,212,28.8,4027150867,178,,4024647605,56,Back,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281091,28,1,1,2,42,1qtaiy11gswx327s0vkibf70n,1,27.1,27.6,2023-02-11T15:04:15.008Z,2023-02-12T01:02:28Z,4024648403,212,19.4,4024648399,140,14.8,4027151003,178,,4024648397,56,Back,4024648405,213,2.3,4024648401,141,48.8,,,,,,,cfpqqzqrpzv6dq89yw7nfd1p1,W. Boly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281225,29,1,1,2,46,1qtaiy11gswx327s0vkibf70n,1,18.5,54.3,2023-02-11T15:04:18.861Z,2023-02-12T01:02:32Z,4024649001,140,25.9,4024648999,56,Back,4027151143,178,,4024649005,212,18.0,4024649007,213,1.1,4024649003,141,78.1,,,,,,,9sme7jykdv8msgfu0nxx6h39x,K. Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506281357,30,1,1,2,49,1qtaiy11gswx327s0vkibf70n,0,36.8,81.7,2023-02-11T15:04:22.199Z,2023-02-12T01:02:37Z,4024649675,141,80.5,4024649669,155,,4024649671,56,Left,4027151227,178,,4024649677,212,43.3,4024649683,1,,4024649679,213,6.3,4024649673,140,78.0,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
