id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2472486255,914,43,1,0,13,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2022-10-15T11:30:45.774Z,2022-10-15T20:18:16Z,3846709477,144,67,3846704681,233,981,,,,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472487175,920,67,1,0,13,1c8m2ko0wxq1asfkuykurdr0y,1,74.1,84.6,2022-10-15T11:30:45.775Z,2022-10-15T22:02:29Z,3846709611,233,1002,,,,,,,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472486253,981,43,1,0,13,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2022-10-15T11:30:45.775Z,2022-10-15T20:18:16Z,3846704699,233,914,3846709445,144,67,,,,,,,,,,,,,,,,,,,otz9c2ifww514ummo10nfoix,P. Daka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472487171,1002,67,1,0,13,avxknfz4f6ob0rv9dbnxdzde0,0,25.9,15.4,2022-10-15T11:30:45.776Z,2022-10-15T20:18:20Z,3846709617,233,920,,,,,,,,,,,,,,,,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472487023,999,43,1,0,14,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2022-10-15T11:30:47.073Z,2022-10-15T21:31:27Z,3846708857,399,232413,3846888335,144,83,,,,,,,,,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471906521,7,1,1,0,15,1c8m2ko0wxq1asfkuykurdr0y,1,66.7,95.4,2022-10-15T11:30:48.513Z,2022-10-15T19:43:35Z,3846608751,178,,3843627651,212,20.9,3843627647,140,49.0,3843627653,213,3.6,3843627645,56,Back,3843627649,141,81.2,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471906571,8,1,1,0,18,1c8m2ko0wxq1asfkuykurdr0y,1,49.3,79.3,2022-10-15T11:30:50.919Z,2022-10-15T19:43:39Z,3843627843,213,4.3,3846608923,178,,3843627837,140,38.2,3843627835,56,Back,3843627841,212,27.8,3843627839,141,42.2,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471906593,9,1,1,0,21,1c8m2ko0wxq1asfkuykurdr0y,1,38.1,35.7,2022-10-15T11:30:54.285Z,2022-10-15T19:43:42Z,3846609151,178,,3843627921,212,22.3,3843627917,140,42.9,3843627915,56,Back,3843627919,141,3.7,3843627923,213,4.9,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471906599,10,61,1,0,23,1c8m2ko0wxq1asfkuykurdr0y,0,42.9,3.7,2022-10-15T11:30:56.234Z,2022-10-15T19:43:48Z,3843627935,56,Back,3846609497,178,,,,,,,,,,,,,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471906751,5,5,1,0,24,avxknfz4f6ob0rv9dbnxdzde0,1,56.8,101.6,2022-10-15T11:30:57.182Z,2022-10-15T19:43:51Z,3843628621,233,11,3843628619,347,,3843628617,56,Left,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471906607,11,5,1,0,24,1c8m2ko0wxq1asfkuykurdr0y,0,43.2,-1.6,2022-10-15T11:30:57.182Z,2022-10-15T19:43:51Z,3843627967,347,,3843628645,233,5,3843627965,56,Back,,,,,,,,,,,,,,,,1rz6bw398na1i3t29rop7ikt1,J. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471906771,6,1,1,0,37,avxknfz4f6ob0rv9dbnxdzde0,1,67.4,100,2022-10-15T11:31:10.330Z,2022-10-15T19:44:21Z,3843628661,107,,3843628673,213,5.1,3843628663,56,Left,3843628667,140,69.3,3843628671,212,5.3,3843628669,141,94.5,,,,,,,6icypdqtfk2k81ax0i49j5xpl,J. Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471906801,7,1,1,0,38,avxknfz4f6ob0rv9dbnxdzde0,1,68.6,93.5,2022-10-15T11:31:11.412Z,2022-10-15T19:44:25Z,3846611251,178,,3843628791,212,17.7,3843628785,56,Center,3843628789,141,71.1,3843628793,213,4.2,3843628787,140,60.0,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471906841,8,1,1,0,42,avxknfz4f6ob0rv9dbnxdzde0,1,63.5,62.6,2022-10-15T11:31:14.759Z,2022-10-15T19:44:29Z,3843628965,212,29.9,3843628959,56,Center,3843628963,141,22.0,3843628967,213,5.1,3846611587,178,,3843628961,140,74.4,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471906853,9,1,1,0,44,avxknfz4f6ob0rv9dbnxdzde0,0,74.7,21.8,2022-10-15T11:31:17.459Z,2022-10-15T19:44:32Z,3843629015,2,,3844538589,224,,3843629019,56,Center,3843629027,213,0.9,3843629023,141,42.4,3844538593,20,,3843629025,212,18.0,3843629021,140,85.5,p87gxg8kc9ta6iipqt5fxmtx,T. Castagne,3846611793,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471906915,12,12,1,0,45,1c8m2ko0wxq1asfkuykurdr0y,1,11.7,49.4,2022-10-15T11:31:18.446Z,2022-10-15T19:44:37Z,3843629315,213,0.5,3843629313,212,19.7,3843629307,56,Back,3846612053,178,,3843629309,140,27.9,3843629311,141,63.9,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471906911,10,1,1,0,47,avxknfz4f6ob0rv9dbnxdzde0,0,65.8,32.6,2022-10-15T11:31:19.803Z,2022-10-15T19:44:43Z,3843629303,213,6.0,3843629291,56,Center,3843629293,140,73.8,3843629297,141,29.6,3843629301,212,8.6,3843629289,3,,3846612541,178,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471906923,13,44,1,0,49,1c8m2ko0wxq1asfkuykurdr0y,1,23.8,68.6,2022-10-15T11:31:22.160Z,2022-10-15T22:02:30Z,3843629349,285,,3843629347,56,Back,3843629401,233,11,,,,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471906917,11,44,1,0,49,avxknfz4f6ob0rv9dbnxdzde0,0,76.2,31.4,2022-10-15T11:31:22.161Z,2022-10-15T19:44:47Z,3843629317,56,Center,3843629469,233,13,3843629319,286,,,,,,,,,,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471906933,14,1,1,0,49,1c8m2ko0wxq1asfkuykurdr0y,1,21.1,68.4,2022-10-15T11:31:22.221Z,2022-10-15T22:02:30Z,3843629407,56,Back,3843629405,3,,3843629411,141,60.8,3843629409,140,27.3,3843629415,213,5.6,3846612909,388,,3843629413,212,8.3,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471906959,15,49,1,0,51,1c8m2ko0wxq1asfkuykurdr0y,1,29.6,60.5,2022-10-15T11:31:23.626Z,2022-10-15T19:44:55Z,,,,,,,,,,,,,,,,,,,,,,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471906969,16,1,1,0,51,1c8m2ko0wxq1asfkuykurdr0y,1,29.6,60.5,2022-10-15T11:31:23.649Z,2022-10-15T19:45:01Z,3843629581,141,58.4,3844547439,156,,3843629579,140,27.0,3843629577,56,Back,3846613721,388,,3843629583,212,3.1,3843629585,213,3.6,,,,9ikkppq7uewf36gahgz0kzaol,W. Zaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471907033,17,1,1,0,51,1c8m2ko0wxq1asfkuykurdr0y,0,27,57.9,2022-10-15T11:31:24.321Z,2022-10-15T19:45:09Z,3843629849,213,0.2,3843629851,1,,3843629845,141,67.9,3846614231,178,,3843629841,56,Center,3843629843,140,64.2,3843629847,212,39.6,3843629839,155,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471907015,12,49,1,0,56,avxknfz4f6ob0rv9dbnxdzde0,1,38.7,27.7,2022-10-15T11:31:29.193Z,2022-10-15T19:45:23Z,,,,,,,,,,,,,,,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471907089,13,1,1,0,57,avxknfz4f6ob0rv9dbnxdzde0,1,36.8,28,2022-10-15T11:31:30.125Z,2022-10-15T19:45:58Z,3843630107,140,21.5,3843630111,141,43.6,3843630115,213,2.6,3843630101,56,Back,3846616843,178,,3843630113,212,19.3,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471907097,14,1,1,1,3,avxknfz4f6ob0rv9dbnxdzde0,1,19.6,41.2,2022-10-15T11:31:35.823Z,2022-10-15T19:46:01Z,3843630167,56,Back,3843630171,141,20.0,3843630169,140,22.0,3843630175,213,4.9,3846617011,178,,3843630173,212,14.6,,,,,,,5h2biadv4hd2ntcd7zo2c8639,D. Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471907159,15,1,1,1,6,avxknfz4f6ob0rv9dbnxdzde0,1,22.8,31.3,2022-10-15T11:31:39.090Z,2022-10-15T19:46:07Z,3843630483,212,28.6,3846617395,178,,3843630485,213,1.4,3843630479,140,27.1,3843630481,141,72.9,3843630477,56,Back,,,,,,,enyatxtjef9lacem6c8cc1mmt,D. Amartey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471907187,16,1,1,1,9,avxknfz4f6ob0rv9dbnxdzde0,1,30.3,77.6,2022-10-15T11:31:42.401Z,2022-10-15T19:46:10Z,3843630625,212,15.8,3843630617,140,39.9,3843630627,213,0.9,3843630615,56,Back,3846617549,178,,3843630621,141,95.4,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471907233,17,1,1,1,12,avxknfz4f6ob0rv9dbnxdzde0,0,42.2,95.6,2022-10-15T11:31:44.710Z,2022-10-15T19:46:14Z,3843630873,1,,3843630861,155,,3843630865,140,90.2,3843630871,213,6.1,3843630869,212,51.2,3843630867,141,82.1,3843630863,56,Left,3846617867,178,,6icypdqtfk2k81ax0i49j5xpl,J. Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471907231,18,49,1,1,16,1c8m2ko0wxq1asfkuykurdr0y,1,6.8,17.6,2022-10-15T11:31:49.106Z,2022-10-15T19:46:19Z,,,,,,,,,,,,,,,,,,,,,,,,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471907313,19,1,1,1,16,1c8m2ko0wxq1asfkuykurdr0y,0,6.4,17,2022-10-15T11:31:49.150Z,2022-10-15T19:46:22Z,3843631185,212,39.0,3843631183,141,7.1,3843631193,1,,3843631177,157,,3843631191,213,6.1,3843631181,140,43.0,3843631179,56,Back,3846618227,178,,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471907343,18,44,1,1,19,avxknfz4f6ob0rv9dbnxdzde0,1,56.2,94.4,2022-10-15T11:31:52.285Z,2022-10-15T22:02:30Z,3843631295,56,Left,3843631311,233,20,3843631297,286,,,,,,,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471907329,20,44,1,1,19,1c8m2ko0wxq1asfkuykurdr0y,0,43.8,5.6,2022-10-15T11:31:52.286Z,2022-10-15T19:46:26Z,3843631231,285,,3843631319,233,18,3843631229,56,Back,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471907359,19,61,1,1,19,avxknfz4f6ob0rv9dbnxdzde0,1,55.5,96,2022-10-15T11:31:52.332Z,2022-10-15T22:02:31Z,3843631337,56,Left,3846620043,21,,3846620045,388,,,,,,,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471907349,21,61,1,1,19,1c8m2ko0wxq1asfkuykurdr0y,1,43.1,7.1,2022-10-15T11:31:52.390Z,2022-10-15T19:46:31Z,3843631309,56,Back,3846618749,21,,3846618751,388,,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471907407,20,5,1,1,21,avxknfz4f6ob0rv9dbnxdzde0,1,55.4,101.6,2022-10-15T11:31:53.782Z,2022-10-15T19:47:02Z,3843631511,56,Left,3843636723,233,22,3843637189,361,,3843631513,347,,,,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471907387,22,5,1,1,21,1c8m2ko0wxq1asfkuykurdr0y,0,44.6,-1.6,2022-10-15T11:31:53.782Z,2022-10-15T19:47:03Z,3843631453,56,Back,3843636667,233,20,3843631455,347,,3843637285,361,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471907537,21,1,1,1,31,avxknfz4f6ob0rv9dbnxdzde0,1,57.1,100,2022-10-15T11:32:04.069Z,2022-10-15T19:47:35Z,3843632107,213,5.7,3843632103,141,92.3,3843632105,212,12.0,3843632101,140,66.8,3843632097,107,,3843632099,56,Left,,,,,,,6icypdqtfk2k81ax0i49j5xpl,J. Justin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472428383,957,61,1,1,32,avxknfz4f6ob0rv9dbnxdzde0,0,67.9,88.7,2022-10-15T11:32:05.239Z,2022-10-15T19:47:32Z,3846622577,178,,3846388933,56,Left,,,,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471907569,23,1,1,1,34,1c8m2ko0wxq1asfkuykurdr0y,1,32.5,15.3,2022-10-15T11:32:06.708Z,2022-10-15T19:47:44Z,3843632259,212,8.4,3843632255,140,32.3,3843632261,213,4.7,3843632253,56,Back,3843632257,141,2.9,3846623223,178,,3843632251,3,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471907581,25,1,1,1,35,1c8m2ko0wxq1asfkuykurdr0y,0,38,2.3,2022-10-15T11:32:08.173Z,2022-10-15T19:47:48Z,3846623425,178,,3843632301,141,4.3,3843632305,213,0.1,3843632299,140,48.3,3843632297,56,Back,3843632303,212,10.9,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472488727,1049,43,1,1,37,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2022-10-15T11:32:10.026Z,2022-10-15T20:21:56Z,3846720841,144,67,3846718107,233,934,,,,,,,,,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472488717,934,43,1,1,37,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2022-10-15T11:32:10.027Z,2022-10-15T20:21:57Z,3846720859,144,67,3846718193,233,1049,,,,,,,,,,,,,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472489315,1058,67,1,1,37,avxknfz4f6ob0rv9dbnxdzde0,1,52.8,93.4,2022-10-15T11:32:10.027Z,2022-10-15T22:02:31Z,3846721157,233,952,,,,,,,,,,,,,,,,,,,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472489309,952,67,1,1,37,1c8m2ko0wxq1asfkuykurdr0y,0,47.2,6.6,2022-10-15T11:32:10.028Z,2022-10-15T20:22:02Z,3846721193,233,1058,,,,,,,,,,,,,,,,,,,,,,c9pmcoyzgtgcnlc63cl4283bp,O. Édouard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471907607,22,1,1,1,37,avxknfz4f6ob0rv9dbnxdzde0,1,55.3,98.1,2022-10-15T11:32:10.089Z,2022-10-15T22:02:32Z,3843632411,155,,3846623711,178,,3843632413,56,Left,3843632415,140,68.4,3843632421,213,6.0,3843632417,141,92.0,3843632419,212,14.4,,,,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471907573,24,43,1,1,38,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2022-10-15T11:32:10.826Z,2022-10-15T11:33:37Z,3843639153,144,49,,,,,,,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471907631,24,1,1,1,38,avxknfz4f6ob0rv9dbnxdzde0,1,68.2,92.1,2022-10-15T11:32:11.383Z,2022-10-15T19:48:06Z,3843640521,3,,3843632537,141,98.1,3843632533,56,Left,3846624447,388,,3843632535,140,69.2,3843632541,213,1.3,3843632539,212,4.2,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
