id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2493763173,143,5,1,19,46,48gk2hpqtsl6p9sx9kjhaydq4,1,-0.9,42.3,2022-12-28T20:21:05.524Z,2022-12-29T03:36:02Z,3958891339,56,Back,3958891383,233,276,3958891341,346,,,,,,,,,,,,,,,,,ao2tl1brzen40y5leuuc3b5qt,A. Forshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763175,276,5,1,19,46,a3nyxabgsqlnqfkeg41m6tnpp,0,100.9,57.7,2022-12-28T20:21:05.524Z,2022-12-29T03:36:01Z,3958891387,233,143,3958891351,56,Center,3958891353,346,,,,,,,,,,,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763347,144,1,1,20,17,48gk2hpqtsl6p9sx9kjhaydq4,0,3.6,51.2,2022-12-28T20:21:37.184Z,2022-12-29T03:36:07Z,3958892367,212,60.6,3958892363,140,56.7,3958892373,74,,3958892365,141,16.1,3958892369,213,5.9,3958892357,124,,3958892361,56,Right,3958892371,1,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763375,277,1,1,20,21,a3nyxabgsqlnqfkeg41m6tnpp,0,39.5,82.1,2022-12-28T20:21:40.778Z,2022-12-29T03:36:12Z,3958892495,213,6.3,3958892489,140,59.0,3958892493,212,20.5,3958892491,141,81.8,3958892487,56,Left,3959159167,388,,3958892485,3,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763385,145,61,1,20,23,48gk2hpqtsl6p9sx9kjhaydq4,0,39.4,23.6,2022-12-28T20:21:43.198Z,2022-12-29T03:36:27Z,3959159243,178,,3958892573,56,Back,,,,,,,,,,,,,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763387,278,49,1,20,24,a3nyxabgsqlnqfkeg41m6tnpp,1,56.6,80.9,2022-12-28T20:21:44.290Z,2022-12-29T03:36:32Z,,,,,,,,,,,,,,,,,,,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763415,279,61,1,20,28,a3nyxabgsqlnqfkeg41m6tnpp,0,68,54.6,2022-12-28T20:21:47.915Z,2022-12-29T03:36:41Z,3958892719,56,Center,3959159329,178,,,,,,,,,,,,,,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763429,146,49,1,20,29,48gk2hpqtsl6p9sx9kjhaydq4,1,19.3,51,2022-12-28T20:21:49.177Z,2022-12-29T03:36:54Z,,,,,,,,,,,,,,,,,,,,,,,,,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763441,147,1,1,20,29,48gk2hpqtsl6p9sx9kjhaydq4,1,19.3,51,2022-12-28T20:21:49.206Z,2022-12-29T03:36:52Z,3958892891,213,0.9,3958892887,212,12.1,3958892883,141,64.6,3959159413,178,,3958892879,140,26.7,3958892877,56,Back,,,,,,,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763461,148,1,1,20,32,48gk2hpqtsl6p9sx9kjhaydq4,1,25.7,67.2,2022-12-28T20:21:51.856Z,2022-12-29T03:37:02Z,3958893021,140,21.9,3958893019,56,Back,3958893025,212,6.8,3959159471,178,,3958893023,141,75.3,3958893027,213,2.2,,,,,,,9z2j13bl5yh4i1vyofautc9yi,W. Gnonto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763483,149,1,1,20,33,48gk2hpqtsl6p9sx9kjhaydq4,1,22.4,77.3,2022-12-28T20:21:53.303Z,2022-12-29T03:37:09Z,3958893123,140,33.7,3958893127,212,14.2,3958893125,141,88.9,3958893129,213,0.6,3959159521,178,,3958893121,56,Back,,,,,,,ao2tl1brzen40y5leuuc3b5qt,A. Forshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493818393,910,67,1,20,35,48gk2hpqtsl6p9sx9kjhaydq4,1,36.8,91,2022-12-28T20:21:54.823Z,2022-12-29T04:23:08Z,3959172493,233,1585,,,,,,,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493818391,1585,67,1,20,35,a3nyxabgsqlnqfkeg41m6tnpp,0,63.2,9,2022-12-28T20:21:54.824Z,2022-12-29T04:17:32Z,3959172501,233,910,,,,,,,,,,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763485,150,61,1,20,35,48gk2hpqtsl6p9sx9kjhaydq4,0,33.7,88.9,2022-12-28T20:21:54.841Z,2022-12-29T04:23:09Z,3958893135,56,Back,3959159603,178,,,,,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763489,280,49,1,20,37,a3nyxabgsqlnqfkeg41m6tnpp,1,63.7,2.3,2022-12-28T20:21:56.875Z,2022-12-29T03:41:59Z,,,,,,,,,,,,,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763523,281,1,1,20,37,a3nyxabgsqlnqfkeg41m6tnpp,1,62.4,3.5,2022-12-28T20:21:56.893Z,2022-12-29T03:41:56Z,3958893327,140,36.2,3958893333,213,2.6,3958893325,56,Back,3958893335,1,,3958893329,141,28.7,3959159725,178,,3958893331,212,32.4,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763535,282,1,1,20,40,a3nyxabgsqlnqfkeg41m6tnpp,1,36.6,30.5,2022-12-28T20:21:59.483Z,2022-12-29T03:37:59Z,3958893409,213,0.3,3958893417,189,,3958893401,56,Back,3959159879,178,,3958893403,140,46.1,3958893407,212,10.4,3958893405,141,35.0,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763563,283,1,1,20,43,a3nyxabgsqlnqfkeg41m6tnpp,1,46.3,35.9,2022-12-28T20:22:03.129Z,2022-12-29T03:38:05Z,3958893533,213,1.5,3958893527,140,46.8,3959159911,178,,3958893525,56,Back,3958893529,141,69.9,3958893531,212,23.1,,,,,,,9wbf00lybk9fqablaqwg5cn2t,İ. Gündoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763607,151,27,1,21,20,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2022-12-28T20:22:39.946Z,2022-12-29T03:38:45Z,3958907345,233,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493763663,284,27,1,21,20,a3nyxabgsqlnqfkeg41m6tnpp,1,0,0,2022-12-28T20:22:39.946Z,2022-12-29T03:38:45Z,3958894005,41,Injury,3958907349,233,151,3958894007,53,72nph557ee2a9tdky8rvk12vp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764003,152,28,1,22,7,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2022-12-28T20:23:27.241Z,2022-12-29T03:38:59Z,3958907353,233,285,3958895697,55,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764037,285,28,1,22,7,a3nyxabgsqlnqfkeg41m6tnpp,1,0,0,2022-12-28T20:23:27.241Z,2022-12-29T03:38:58Z,3958895867,55,284,3958907357,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764121,286,68,1,22,20,a3nyxabgsqlnqfkeg41m6tnpp,1,0,0,2022-12-28T20:23:39.507Z,2022-12-29T03:39:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764125,153,68,1,22,20,48gk2hpqtsl6p9sx9kjhaydq4,0,0,0,2022-12-28T20:23:39.844Z,2022-12-29T03:39:08Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764173,287,1,1,22,23,a3nyxabgsqlnqfkeg41m6tnpp,1,47.2,51.2,2022-12-28T20:23:43.358Z,2022-12-29T03:39:15Z,3958896587,140,45.3,3958896591,212,18.7,3959160447,178,,3958896585,56,Back,3958896589,141,78.6,3958896593,213,1.7,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764229,288,1,1,22,27,a3nyxabgsqlnqfkeg41m6tnpp,1,42.7,78.6,2022-12-28T20:23:46.617Z,2022-12-29T03:39:23Z,3958896841,56,Back,3959160501,178,,3958896849,213,4.2,3958896845,141,51.6,3958896847,212,21.7,3958896843,140,31.7,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764237,289,1,1,22,34,a3nyxabgsqlnqfkeg41m6tnpp,1,46.5,40.3,2022-12-28T20:23:54.101Z,2022-12-29T03:39:31Z,3959160563,178,,3958896915,213,5.0,3958896909,140,55.0,3958896913,212,27.6,3958896907,56,Right,3958896911,141,1.9,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764251,290,1,1,22,38,a3nyxabgsqlnqfkeg41m6tnpp,1,62.3,1.7,2022-12-28T20:23:58.095Z,2022-12-29T03:39:40Z,3958896991,56,Right,3958896999,213,5.9,3959160629,178,,3958896995,141,0.4,3958896993,140,64.3,3958896997,212,2.3,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764273,291,1,1,22,39,a3nyxabgsqlnqfkeg41m6tnpp,1,63.5,0.9,2022-12-28T20:23:58.648Z,2022-12-29T03:39:47Z,3958897111,213,2.2,3958897107,141,26.4,3958897103,56,Center,3958897105,140,52.3,3958897109,212,21.0,3959160669,178,,,,,,,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764281,292,1,1,22,42,a3nyxabgsqlnqfkeg41m6tnpp,1,52.1,26.2,2022-12-28T20:24:02.279Z,2022-12-29T03:40:43Z,3959160975,178,,3958897155,212,9.2,3958897153,141,39.7,3958897157,213,1.6,3958897151,140,52.1,3958897149,56,Center,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764301,293,1,1,22,45,a3nyxabgsqlnqfkeg41m6tnpp,1,52.5,40.4,2022-12-28T20:24:04.561Z,2022-12-29T03:40:57Z,3958897217,140,53.5,3958897223,213,1.5,3958897215,56,Center,3958897219,141,78.0,3958897221,212,25.6,3959161071,178,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764305,294,1,1,22,47,a3nyxabgsqlnqfkeg41m6tnpp,1,53.7,78,2022-12-28T20:24:06.957Z,2022-12-29T03:41:03Z,3958897237,212,17.3,3959161101,178,,3958897233,140,65.2,3958897235,141,96.3,3958897239,213,0.8,3958897231,56,Left,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764319,295,1,1,22,50,a3nyxabgsqlnqfkeg41m6tnpp,1,61.8,96.2,2022-12-28T20:24:09.692Z,2022-12-29T03:41:11Z,3959161155,178,,3958897311,140,46.3,3958897317,213,3.6,3958897313,141,85.8,3958897309,56,Back,3958897315,212,17.7,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764345,296,1,1,22,53,a3nyxabgsqlnqfkeg41m6tnpp,1,51.7,82.5,2022-12-28T20:24:13.399Z,2022-12-29T03:41:16Z,3958897451,141,70.4,3959161189,178,,3958897449,140,41.2,3958897455,213,3.8,3958897447,56,Back,3958897453,212,13.8,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764351,297,1,1,22,56,a3nyxabgsqlnqfkeg41m6tnpp,1,47,73.4,2022-12-28T20:24:16.348Z,2022-12-29T04:22:38Z,3958897489,56,Left,3958897495,212,14.7,3958897493,141,93.0,3958897497,213,1.1,3959161235,178,,3958897491,140,52.9,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764387,298,1,1,22,59,a3nyxabgsqlnqfkeg41m6tnpp,0,53.5,94.5,2022-12-28T20:24:18.456Z,2022-12-29T03:42:24Z,3958897705,140,92.6,3958897711,212,42.0,3958897707,141,81.3,3958897701,56,Left,3959161641,178,,3958897717,1,,3958897697,155,,3958897715,213,6.1,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764409,154,1,1,23,3,48gk2hpqtsl6p9sx9kjhaydq4,1,7,17.8,2022-12-28T20:24:23.178Z,2022-12-29T03:42:29Z,3958897869,141,4.0,3958897861,56,Back,3958897873,212,10.1,3959161671,178,,3958897865,140,3.4,3958897875,213,4.3,,,,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764415,155,49,1,23,5,48gk2hpqtsl6p9sx9kjhaydq4,1,5.6,5,2022-12-28T20:24:25.392Z,2022-12-29T03:42:35Z,,,,,,,,,,,,,,,,,,,,,,,,,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764431,156,1,1,23,5,48gk2hpqtsl6p9sx9kjhaydq4,1,5.6,5,2022-12-28T20:24:25.405Z,2022-12-29T03:42:40Z,3958897971,141,4.4,3958897969,140,13.9,3958897975,213,6.2,3958897967,56,Back,3958897973,212,8.7,3959161731,178,,,,,,,,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764451,157,1,1,23,7,48gk2hpqtsl6p9sx9kjhaydq4,1,13.6,4.3,2022-12-28T20:24:27.166Z,2022-12-29T03:42:47Z,3958898123,140,14.9,3958898127,212,5.4,3958898125,141,12.0,3959161769,178,,3958898129,213,1.3,3958898121,56,Back,,,,,,,7oikovl62nfxs6z54dzd85gx5,S. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764469,158,1,1,23,10,48gk2hpqtsl6p9sx9kjhaydq4,0,15.8,9.7,2022-12-28T20:24:29.700Z,2022-12-29T03:43:38Z,3958898231,140,40.4,3958898239,212,28.3,3959162005,178,,3958898235,141,26.8,3958898227,56,Back,3958898243,213,0.4,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764465,299,49,1,23,12,a3nyxabgsqlnqfkeg41m6tnpp,1,57,69.5,2022-12-28T20:24:32.281Z,2022-12-29T03:43:49Z,,,,,,,,,,,,,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764499,300,1,1,23,12,a3nyxabgsqlnqfkeg41m6tnpp,1,55.6,69.6,2022-12-28T20:24:32.347Z,2022-12-29T03:43:57Z,3958898391,141,26.5,3959162109,178,,3958898387,56,Center,3958898395,213,4.5,3958898389,140,51.0,3958898393,212,29.7,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764511,301,1,1,23,17,a3nyxabgsqlnqfkeg41m6tnpp,1,49.3,25.4,2022-12-28T20:24:37.180Z,2022-12-29T03:44:04Z,3958898475,212,7.0,3958898473,141,35.1,3958898477,213,1.2,3958898471,140,51.6,3959162141,178,,3958898469,56,Center,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764521,302,1,1,23,19,a3nyxabgsqlnqfkeg41m6tnpp,1,52.1,37.4,2022-12-28T20:24:38.627Z,2022-12-29T03:44:09Z,3958898513,140,52.6,3958898517,212,9.6,3958898515,141,51.5,3958898519,213,1.5,3958898511,56,Center,3959162177,178,,,,,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764525,303,1,1,23,21,a3nyxabgsqlnqfkeg41m6tnpp,1,56.2,54,2022-12-28T20:24:41.214Z,2022-12-29T03:44:18Z,3958898539,141,52.2,3958898541,212,6.1,3958898537,140,61.9,3958898543,213,6.1,3959162243,178,,3958898535,56,Center,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764533,304,1,1,23,22,a3nyxabgsqlnqfkeg41m6tnpp,1,61.9,52.2,2022-12-28T20:24:41.767Z,2022-12-29T03:44:29Z,3958898577,140,55.0,3958898581,212,9.5,3958898575,56,Center,3959162315,178,,3958898579,141,43.1,3958898583,213,3.8,,,,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764553,305,1,1,23,24,a3nyxabgsqlnqfkeg41m6tnpp,1,55.1,42.2,2022-12-28T20:24:43.596Z,2022-12-29T03:44:36Z,3958898727,212,23.7,3958898723,140,62.8,3959162373,178,,3958898725,141,9.5,3958898729,213,5.1,3958898721,56,Right,,,,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764581,306,1,1,23,30,a3nyxabgsqlnqfkeg41m6tnpp,1,68.2,20.9,2022-12-28T20:24:49.690Z,2022-12-29T03:44:42Z,3958898897,140,60.7,3958898895,56,Center,3959162419,178,,3958898903,212,14.2,3958898907,213,2.2,3958898899,141,38.3,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764597,307,1,1,23,32,a3nyxabgsqlnqfkeg41m6tnpp,1,61.1,38.8,2022-12-28T20:24:51.584Z,2022-12-29T03:44:50Z,3958899019,140,67.5,3958899021,141,74.3,3958899023,212,25.1,3958899017,56,Center,3958899025,213,1.3,3959162489,178,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764611,308,1,1,23,34,a3nyxabgsqlnqfkeg41m6tnpp,1,68.8,77.3,2022-12-28T20:24:54.029Z,2022-12-29T03:45:00Z,3958899151,56,Left,3958899159,213,1.0,3959162547,178,,3958899155,141,94.5,3958899157,212,13.9,3958899153,140,76.0,,,,,,,7jn9kl5wq29d41ekc2fz2rs2d,N. Aké,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764631,309,1,1,23,39,a3nyxabgsqlnqfkeg41m6tnpp,1,68.9,82.2,2022-12-28T20:24:58.805Z,2022-12-29T03:45:07Z,3958899277,140,51.6,3958899281,212,22.5,3959162583,178,,3958899275,56,Center,3958899279,141,62.6,3958899283,213,3.8,,,,,,,72nph557ee2a9tdky8rvk12vp,J. Grealish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764643,310,1,1,23,41,a3nyxabgsqlnqfkeg41m6tnpp,1,52.1,57.5,2022-12-28T20:25:01.335Z,2022-12-29T03:45:12Z,3958899327,140,60.4,3958899323,56,Center,3958899335,212,13.6,3958899339,213,5.4,3959162609,178,,3958899331,141,42.1,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764653,311,1,1,23,43,a3nyxabgsqlnqfkeg41m6tnpp,1,59.4,42.8,2022-12-28T20:25:03.151Z,2022-12-29T03:45:18Z,3958899403,212,12.3,3958899399,140,52.8,3958899405,213,2.2,3958899397,56,Center,3959162633,178,,3958899401,141,57.8,,,,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764673,312,1,1,23,47,a3nyxabgsqlnqfkeg41m6tnpp,1,54.5,56.4,2022-12-28T20:25:06.657Z,2022-12-29T03:45:27Z,3958899493,212,9.2,3958899489,140,57.0,3958899495,213,5.0,3959162687,178,,3958899487,56,Center,3958899491,141,43.4,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764683,313,1,1,23,50,a3nyxabgsqlnqfkeg41m6tnpp,1,57,35.2,2022-12-28T20:25:09.512Z,2022-12-29T03:45:35Z,3959162739,178,,3958899559,141,7.3,3958899565,212,19.0,3958899553,56,Right,3958899555,140,58.0,3958899571,213,4.8,,,,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764703,314,1,1,23,52,a3nyxabgsqlnqfkeg41m6tnpp,1,58,7.3,2022-12-28T20:25:11.629Z,2022-12-29T03:45:42Z,3958899663,213,0.2,3958899659,141,10.9,3958899661,212,11.2,3958899655,56,Right,3959162767,178,,3958899657,140,68.4,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764715,315,1,1,23,54,a3nyxabgsqlnqfkeg41m6tnpp,1,68.4,9.8,2022-12-28T20:25:13.457Z,2022-12-29T03:45:48Z,3958899729,213,5.0,3959162789,178,,3958899721,56,Right,3958899727,212,6.2,3958899723,140,70.0,3958899725,141,1.0,,,,,,,c2jqa9vozhqu7x79h5rr2n1ed,K. De Bruyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764747,316,1,1,23,56,a3nyxabgsqlnqfkeg41m6tnpp,1,67.4,1.7,2022-12-28T20:25:15.829Z,2022-12-29T03:46:00Z,3958899907,56,Right,3958899915,213,2.9,3958899911,141,5.9,3958899909,140,53.9,3959162841,178,,3958899913,212,14.5,,,,,,,exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764753,317,1,1,24,2,a3nyxabgsqlnqfkeg41m6tnpp,1,54.7,28.3,2022-12-28T20:25:22.104Z,2022-12-29T03:46:08Z,3958899945,56,Center,3958899947,140,59.7,3958899953,213,0.7,3959162875,178,,3958899951,212,7.1,3958899949,141,35.3,,,,,,,3gem1jrrkgye0omb88fk1lsk5,J. Stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764765,318,1,1,24,3,a3nyxabgsqlnqfkeg41m6tnpp,1,59.7,35.3,2022-12-28T20:25:23.234Z,2022-12-29T03:46:14Z,3958900069,141,43.9,3958900071,212,11.1,3958900067,140,50.7,3959162913,178,,3958900073,213,2.6,3958900065,56,Center,,,,,,,d0azo0spzov2hg6ul40l58e3u,R. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764775,319,1,1,24,7,a3nyxabgsqlnqfkeg41m6tnpp,1,53.7,59.6,2022-12-28T20:25:26.840Z,2022-12-29T03:46:19Z,3958900129,213,1.1,3958900121,56,Left,3958900127,212,14.9,3958900123,140,59.6,3959162933,178,,3958900125,141,79.5,,,,,,,almf0gtdjmsdm5zhyot1hvydx,M. Akanji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764797,320,1,1,24,10,a3nyxabgsqlnqfkeg41m6tnpp,0,58.9,78.6,2022-12-28T20:25:29.805Z,2022-12-29T03:46:25Z,3959162983,178,,3958900269,213,5.1,3958900257,155,,3958900271,1,,3958900261,56,Right,3958900259,196,,3958900267,212,59.0,3958900263,140,80.2,dqfk7czrayirrvonirtk2mk15,Rodri,,3958900265,141,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2493764847,159,5,1,24,15,48gk2hpqtsl6p9sx9kjhaydq4,1,21,101.8,2022-12-28T20:25:34.643Z,2022-12-29T03:46:30Z,3958900505,56,Back,3958900507,347,,3958900509,233,321,,,,,,,,,,,,,,,,b275i2lg3anqae5lv9gmrzmqx,P. Struijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493764801,321,5,1,24,15,a3nyxabgsqlnqfkeg41m6tnpp,0,79,-1.8,2022-12-28T20:25:34.643Z,2022-12-29T03:46:31Z,3958900513,233,159,3958900287,56,Right,3958900289,347,,,,,,,,,,,,,,,,,dqfk7czrayirrvonirtk2mk15,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
