id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2482430727,5,50,1,0,16,7vn2i2kd35zuetw6b38gw9jsz,1,33.6,85.5,2022-11-06T14:01:03.851Z,2022-11-06T19:32:52Z,3899138221,286,,3899138381,233,7,3899138219,56,Back,,,,,,,,,,,,,,,,37d7oej48pb143o5eilue1hhx,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482430721,7,7,1,0,17,d5ydtvt96bv7fq04yqm2w2632,1,66.4,14.5,2022-11-06T14:01:04.877Z,2022-11-06T19:32:55Z,3899138169,56,Right,3900181315,383,,3899138321,285,,3900828579,178,,3899138317,233,5,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482430787,8,50,1,0,19,d5ydtvt96bv7fq04yqm2w2632,1,65.4,9.8,2022-11-06T14:01:07.041Z,2022-11-06T19:33:07Z,3899138529,56,Right,3899524169,233,6,3899138531,286,,,,,,,,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482430773,6,7,1,0,20,7vn2i2kd35zuetw6b38gw9jsz,0,34.6,90.2,2022-11-06T14:01:08.238Z,2022-11-06T19:33:12Z,3899138595,233,8,3899138469,56,Back,3900181613,383,,3900829421,178,,3899138471,285,,,,,,,,,,,37d7oej48pb143o5eilue1hhx,J. Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482430815,9,1,1,0,21,d5ydtvt96bv7fq04yqm2w2632,0,65.2,8.5,2022-11-06T14:01:08.744Z,2022-11-06T19:33:27Z,3899147053,141,8.1,3899147109,233,7,3899138645,56,Right,3899147049,140,66.7,3899147059,213,6.1,3899147055,212,1.6,3899147107,236,,3900830297,178,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,3899147113,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482430819,7,74,1,0,21,7vn2i2kd35zuetw6b38gw9jsz,1,32.6,94.8,2022-11-06T14:01:08.758Z,2022-11-06T19:33:33Z,3899138665,56,Back,3899147185,233,9,3900830569,178,,3899138667,285,,,,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482430837,8,5,1,0,22,7vn2i2kd35zuetw6b38gw9jsz,0,31.4,100.6,2022-11-06T14:01:10.044Z,2022-11-06T19:33:36Z,3899138775,56,Back,3899139405,233,10,3899138777,347,,,,,,,,,,,,,,,,,5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482430843,10,5,1,0,22,d5ydtvt96bv7fq04yqm2w2632,1,68.6,-0.6,2022-11-06T14:01:10.044Z,2022-11-06T19:33:36Z,3899138785,56,Right,3899139363,233,8,3899138787,347,,,,,,,,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431097,11,1,1,0,32,d5ydtvt96bv7fq04yqm2w2632,1,70.4,0,2022-11-06T14:01:20.434Z,2022-11-06T19:33:39Z,3899140147,212,15.4,3899140137,56,Right,3899140141,140,57.2,3899140135,107,,3899140149,213,2.7,3899140145,141,7.9,,,,,,,ebazcy0x20885rn9qx2acoi6s,Juan Larios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431155,12,1,1,0,35,d5ydtvt96bv7fq04yqm2w2632,1,53.6,15.7,2022-11-06T14:01:23.694Z,2022-11-06T19:33:45Z,3899140463,56,Back,3899140465,140,34.8,3899140469,141,49.4,3900831481,178,,3899140473,212,30.2,3899140477,213,2.3,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431229,13,1,1,0,39,d5ydtvt96bv7fq04yqm2w2632,1,33.1,49.1,2022-11-06T14:01:27.179Z,2022-11-06T19:33:48Z,3899140835,212,15.4,3899140831,140,18.8,3899140833,141,43.9,3899140837,213,3.4,3900831715,178,,3899140829,56,Back,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431251,14,1,1,0,41,d5ydtvt96bv7fq04yqm2w2632,0,18.8,43.9,2022-11-06T14:01:29.396Z,2022-11-06T19:33:52Z,3900831949,178,,3899140951,140,57.3,3899140947,157,,3899140953,141,52.2,3899140955,212,40.8,3899140961,1,,3899140949,56,Center,3899140957,213,0.1,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431277,9,1,1,0,43,7vn2i2kd35zuetw6b38gw9jsz,0,44.4,45.2,2022-11-06T14:01:31.367Z,2022-11-06T19:33:57Z,3899141117,141,46.1,3900832265,178,,3899141121,213,0.1,3899141119,212,11.0,3899141115,140,54.9,3899141113,56,Center,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431287,15,1,1,0,44,d5ydtvt96bv7fq04yqm2w2632,0,48.3,54.9,2022-11-06T14:01:32.188Z,2022-11-06T19:34:03Z,3899141175,213,6.0,3899141173,212,7.7,3899141171,141,52.2,3900832693,178,,3899141167,56,Center,3899141169,140,55.4,,,,,,,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431317,10,49,1,0,45,7vn2i2kd35zuetw6b38gw9jsz,1,48.1,45.7,2022-11-06T14:01:32.867Z,2022-11-06T19:34:09Z,,,,,,,,,,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431483,11,1,1,0,47,7vn2i2kd35zuetw6b38gw9jsz,1,49.4,47,2022-11-06T14:01:34.936Z,2022-11-06T19:34:13Z,3899142085,212,59.8,3899142079,140,96.1,3899142075,155,,3900833525,178,,3899142081,141,97.4,3899142077,56,Left,3899142091,1,,3899142087,213,0.6,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431521,12,1,1,0,52,7vn2i2kd35zuetw6b38gw9jsz,0,95.8,96.9,2022-11-06T14:01:40.622Z,2022-11-06T19:34:20Z,3899142295,141,46.4,3899142299,213,4.7,3899142287,2,,3900185657,72,,3899142437,233,16,3899142293,140,94.7,3899142291,56,Center,3900185655,224,,37d7oej48pb143o5eilue1hhx,J. Murphy,3899142297,212,3900833993,178,,3899142289,155,,34.4,3899142301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482431543,16,11,1,0,55,d5ydtvt96bv7fq04yqm2w2632,1,2.6,51.2,2022-11-06T14:01:42.798Z,2022-11-06T19:34:24Z,3900185991,378,,3899142387,88,,3900834323,388,,3899142465,233,12,3899142385,56,Back,,,,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482432229,17,1,1,1,15,d5ydtvt96bv7fq04yqm2w2632,1,14.4,52.1,2022-11-06T14:02:03.279Z,2022-11-06T19:34:28Z,3899145749,140,55.8,3899145745,56,Center,3899145757,1,,3899145743,199,,3899145753,212,43.5,3899145751,141,49.3,3899145755,213,6.2,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482432359,18,4,1,1,21,d5ydtvt96bv7fq04yqm2w2632,1,55,46,2022-11-06T14:02:09.434Z,2022-11-06T19:34:34Z,3899146439,152,,3899146435,295,,3899146441,286,,3899146433,13,,3899146437,56,Center,3899146503,233,13,,,,,,,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482432355,13,4,1,1,21,7vn2i2kd35zuetw6b38gw9jsz,0,45,54,2022-11-06T14:02:09.435Z,2022-11-06T19:34:34Z,3900834979,178,,3899146563,233,18,3899146417,152,,3899146415,56,Back,3899146419,285,,3899146411,13,,3899146413,295,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482432807,19,1,1,1,38,d5ydtvt96bv7fq04yqm2w2632,1,54.1,44.9,2022-11-06T14:02:26.633Z,2022-11-06T19:34:38Z,3900835203,178,,3899148657,141,9.1,3899148649,5,,3899148661,213,4.8,3899148659,212,24.5,3899148655,140,56.8,3899148651,152,,3899148653,56,Right,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482432813,20,1,1,1,42,d5ydtvt96bv7fq04yqm2w2632,1,57,14.6,2022-11-06T14:02:30.477Z,2022-11-06T19:34:46Z,3899148683,212,8.2,3899148681,141,24.5,3899148679,140,61.5,3900835875,178,,3899148685,213,1.0,3899148677,56,Center,,,,,,,ebazcy0x20885rn9qx2acoi6s,Juan Larios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482432995,21,1,1,1,43,d5ydtvt96bv7fq04yqm2w2632,1,61.5,24.5,2022-11-06T14:02:31.202Z,2022-11-06T19:34:50Z,3899149693,213,3.1,3899149691,212,20.1,3899149681,56,Back,3900836119,178,,3899149685,140,42.4,3899149689,141,24.7,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482433031,22,1,1,1,48,d5ydtvt96bv7fq04yqm2w2632,1,42.1,34,2022-11-06T14:02:36.105Z,2022-11-06T19:34:55Z,3899149899,141,68.4,3899149895,56,Back,3899149901,212,23.6,3899149903,213,1.7,3899149897,140,39.3,3900836425,178,,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482433113,23,1,1,1,50,d5ydtvt96bv7fq04yqm2w2632,1,39.7,67.2,2022-11-06T14:02:38.236Z,2022-11-06T19:34:58Z,3899150345,141,37.3,3899150349,213,4.5,3899150341,56,Back,3899150343,140,36.2,3900836673,178,,3899150347,212,20.7,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482433253,24,1,1,1,54,d5ydtvt96bv7fq04yqm2w2632,1,35.8,38.2,2022-11-06T14:02:41.858Z,2022-11-06T19:35:01Z,3899151093,140,18.6,3899151091,56,Back,3899151099,213,2.6,3899151095,141,52.5,3900836903,178,,3899151097,212,20.5,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482762851,953,43,1,1,55,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2022-11-06T14:02:43.348Z,2022-11-06T20:11:07Z,3900967393,144,82,3900965771,178,0,,,,,,,,,,,,,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482433335,25,1,1,1,59,d5ydtvt96bv7fq04yqm2w2632,0,26.1,50.7,2022-11-06T14:02:46.728Z,2022-11-06T19:35:03Z,3900837055,178,,3899151557,56,Left,3899151567,1,,3899151563,212,53.0,3899151555,155,,3899151561,141,96.8,3899151559,140,66.8,3899151565,213,0.6,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482433339,14,44,1,2,2,7vn2i2kd35zuetw6b38gw9jsz,1,30.8,3.8,2022-11-06T14:02:49.931Z,2022-11-06T21:55:43Z,3899151593,285,,3899151591,56,Back,3899151667,233,26,,,,,,,,,,,,,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482433347,26,44,1,2,2,d5ydtvt96bv7fq04yqm2w2632,0,69.2,96.2,2022-11-06T14:02:49.932Z,2022-11-06T19:35:08Z,3899151627,286,,3899151833,233,14,3899151625,56,Left,,,,,,,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482433383,15,1,1,2,2,7vn2i2kd35zuetw6b38gw9jsz,0,30.3,4.6,2022-11-06T14:02:49.959Z,2022-11-06T21:55:43Z,3899151821,213,6.3,3899151805,3,,3899151809,56,Back,3899151815,141,4.0,3900837717,388,,3899151811,140,43.7,3899151817,212,14.1,,,,65z99j774kjnbf7vm0u2q0jit,K. Trippier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482433423,27,1,1,2,5,d5ydtvt96bv7fq04yqm2w2632,1,64.8,90.3,2022-11-06T14:02:53.148Z,2022-11-06T20:12:18Z,3899152099,56,Center,3899152105,212,11.3,3899152103,141,74.0,3899152101,140,62.7,3900973915,178,,3899152107,213,4.5,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482433527,28,1,1,2,7,d5ydtvt96bv7fq04yqm2w2632,1,62.4,74.9,2022-11-06T14:02:54.845Z,2022-11-06T19:35:26Z,3899152629,213,2.8,3899152623,212,19.3,3899152621,141,84.3,3899152613,56,Back,3900838669,178,,3899152617,140,45.1,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482433591,29,1,1,2,11,d5ydtvt96bv7fq04yqm2w2632,1,54,91.4,2022-11-06T14:02:59.607Z,2022-11-06T19:35:31Z,3899152969,56,Left,3899152977,213,5.9,3899152975,212,14.6,3899152971,140,66.9,3900838873,178,,3899152973,141,83.4,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482770269,1020,67,1,2,12,d5ydtvt96bv7fq04yqm2w2632,1,67.6,83,2022-11-06T14:03:00.408Z,2022-11-06T21:55:44Z,3901004019,233,901,,,,,,,,,,,,,,,,,,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482770259,901,67,1,2,12,7vn2i2kd35zuetw6b38gw9jsz,0,32.4,17,2022-11-06T14:03:00.409Z,2022-11-06T20:18:03Z,3901004087,233,1020,,,,,,,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482433607,30,1,1,2,12,d5ydtvt96bv7fq04yqm2w2632,0,66.8,81.8,2022-11-06T14:03:00.462Z,2022-11-06T21:55:44Z,3900839993,178,,3899153099,156,,3899153053,213,2.0,3899153047,140,66.2,3899153051,212,1.7,3899153045,56,Left,3899153049,141,84.1,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482434507,20,61,1,2,12,7vn2i2kd35zuetw6b38gw9jsz,1,33.3,28.9,2022-11-06T14:03:00.517Z,2022-11-06T19:36:15Z,3900842143,178,,3899157399,56,Back,,,,,,,,,,,,,,,,,,,dxxc4dioaioidmvamkzqr4b85,F. Schär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482771415,909,67,1,2,13,7vn2i2kd35zuetw6b38gw9jsz,1,36,15.2,2022-11-06T14:03:01.634Z,2022-11-06T21:55:45Z,3901010111,233,1034,,,,,,,,,,,,,,,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482771411,1034,67,1,2,13,d5ydtvt96bv7fq04yqm2w2632,0,64,84.8,2022-11-06T14:03:01.635Z,2022-11-06T20:19:08Z,3901010155,233,909,,,,,,,,,,,,,,,,,,,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482433655,16,1,1,2,13,7vn2i2kd35zuetw6b38gw9jsz,0,36.2,13.3,2022-11-06T14:03:01.647Z,2022-11-06T21:55:45Z,3899153319,212,10.4,3899153315,140,34.1,3899153313,56,Back,3899153317,141,0.0,3899153321,213,4.5,3900842507,178,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482433663,17,5,1,2,15,7vn2i2kd35zuetw6b38gw9jsz,0,34.8,-1.6,2022-11-06T14:03:03.095Z,2022-11-06T19:36:34Z,3899153515,233,31,3899153347,56,Back,3899153349,347,,,,,,,,,,,,,,,,,72m84nwa6dshu3ibmy13dz5rd,Bruno Guimarães,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482433671,31,5,1,2,15,d5ydtvt96bv7fq04yqm2w2632,1,65.2,101.6,2022-11-06T14:03:03.095Z,2022-11-06T19:36:34Z,3899153367,347,,3899153363,56,Left,3899153463,233,17,,,,,,,,,,,,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482433825,32,1,1,2,18,d5ydtvt96bv7fq04yqm2w2632,1,66.3,100,2022-11-06T14:03:05.887Z,2022-11-06T19:36:39Z,3899154055,140,71.8,3899154059,212,9.0,3899154063,213,5.4,3899154051,107,,3899154053,56,Left,3899154057,141,91.5,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
