id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2494348359,6,1,1,0,12,d5ydtvt96bv7fq04yqm2w2632,0,47.1,57.7,2022-12-31T15:02:20.857Z,2022-12-31T23:17:06Z,3961984897,56,Center,3961984895,3,,3961984905,213,5.9,3962277787,178,,3961984899,140,67.6,3961984901,141,43.5,3961984903,212,23.6,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348369,5,1,1,0,14,hzqh7z0mdl3v7gwete66syxp,0,32.7,49.4,2022-12-31T15:02:22.705Z,2022-12-31T23:17:11Z,3962277811,388,,3961984935,141,75.1,3961984937,212,22.4,3961984933,140,46.1,3961984931,56,Back,3961984929,3,,3961984939,213,0.9,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348379,7,8,1,0,16,d5ydtvt96bv7fq04yqm2w2632,1,59,27.6,2022-12-31T15:02:24.187Z,2022-12-31T23:17:18Z,3962277839,388,,3961984973,56,Center,3962173049,383,,3961984979,15,,,,,,,,,,,,,,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348383,6,43,1,0,19,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-12-31T15:02:27.259Z,2022-12-31T17:09:22Z,3962141329,144,49,,,,,,,,,,,,,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348389,7,43,1,0,19,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-12-31T15:02:27.876Z,2022-12-31T17:09:23Z,3962141343,144,61,3961985005,56,Center,,,,,,,,,,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494405155,1058,43,1,0,19,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-12-31T15:02:28.048Z,2023-01-01T03:45:23Z,3962289223,399,154043,3962327963,144,83,,,,,,,,,,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348395,8,43,1,0,21,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2022-12-31T15:02:29.665Z,2022-12-31T17:09:56Z,3962141635,144,49,,,,,,,,,,,,,,,,,,,,,,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348401,9,50,1,0,21,d5ydtvt96bv7fq04yqm2w2632,1,45.2,16.1,2022-12-31T15:02:29.861Z,2023-01-01T03:46:07Z,3961985099,233,8,3961985039,56,Back,3961985041,286,,,,,,,,,,,,,,,,,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348407,8,7,1,0,22,hzqh7z0mdl3v7gwete66syxp,0,54.8,83.9,2022-12-31T15:02:30.131Z,2023-01-01T00:09:02Z,3961985059,285,,3962173039,385,,3962277927,178,,3961985095,233,9,3961985057,56,Left,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348449,10,1,1,0,23,d5ydtvt96bv7fq04yqm2w2632,1,39.2,9.5,2022-12-31T15:02:31.746Z,2022-12-31T23:17:50Z,3962277983,178,,3961985277,212,33.1,3961985275,141,39.3,3961985281,1,,3961985279,213,2.5,3961985273,140,14.3,3961985271,56,Back,,,,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348475,11,1,1,0,28,d5ydtvt96bv7fq04yqm2w2632,0,15.5,37.2,2022-12-31T15:02:37.075Z,2022-12-31T23:18:22Z,3961985391,1,,3961985381,56,Center,3961985383,140,91.7,3961985389,213,6.2,3962278095,178,,3961985379,157,,3961985385,141,26.1,3961985387,212,80.4,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348479,9,49,1,0,34,hzqh7z0mdl3v7gwete66syxp,1,7,73.5,2022-12-31T15:02:43.050Z,2022-12-31T23:18:28Z,,,,,,,,,,,,,,,,,,,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348573,10,1,1,0,46,hzqh7z0mdl3v7gwete66syxp,1,10.3,48.7,2022-12-31T15:02:55.079Z,2023-01-01T00:10:57Z,3961985827,212,16.4,3961985825,141,25.5,3962278143,178,,3961985829,213,5.0,3961985823,140,14.5,3961985821,56,Back,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348599,11,1,1,0,52,hzqh7z0mdl3v7gwete66syxp,1,20.7,26.7,2022-12-31T15:03:00.541Z,2022-12-31T23:18:38Z,3961985947,56,Back,3961985955,213,2.1,3961985951,141,56.9,3961985949,140,9.8,3961985953,212,23.5,3962278169,178,,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348613,12,1,1,0,58,hzqh7z0mdl3v7gwete66syxp,1,15.3,51.6,2022-12-31T15:03:06.101Z,2022-12-31T23:18:44Z,3961986035,141,76.0,3961986037,212,17.1,3962278203,178,,3961986039,213,1.3,3961986031,56,Back,3961986033,140,19.2,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348627,13,1,1,1,1,hzqh7z0mdl3v7gwete66syxp,1,24.6,80.9,2022-12-31T15:03:09.263Z,2022-12-31T23:18:51Z,3961986099,141,97.5,3961986101,212,12.9,3961986103,213,1.1,3962278237,178,,3961986095,56,Back,3961986097,140,30.5,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348633,14,1,1,1,2,hzqh7z0mdl3v7gwete66syxp,0,30.9,96,2022-12-31T15:03:10.879Z,2022-12-31T23:19:05Z,3961986177,233,12,3961986175,236,,3962278295,178,,3961986181,286,,3961986137,140,35.4,3961986135,56,Back,3961986143,213,6.2,3961986139,141,95.7,bgc1psqiv7vagmphfl920nbah,A. Robinson,3961986141,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348639,12,74,1,1,2,d5ydtvt96bv7fq04yqm2w2632,1,69.3,9.2,2022-12-31T15:03:11.067Z,2022-12-31T23:19:14Z,3961986173,285,,3961986195,233,14,3961986169,56,Right,3962278357,178,,3962278355,21,,,,,,,,,,,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348671,15,1,1,1,4,hzqh7z0mdl3v7gwete66syxp,1,32.3,94.8,2022-12-31T15:03:12.392Z,2022-12-31T23:19:20Z,3961986313,212,12.0,3962278367,178,,3961986311,141,84.7,3962177987,157,,3961986309,140,41.7,3961986315,213,5.7,3961986307,56,Back,3962177989,1,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494405281,813,43,1,1,8,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2022-12-31T15:03:16.571Z,2023-01-01T03:47:24Z,3962289821,399,128389,3962328333,144,83,,,,,,,,,,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348683,16,1,1,1,9,hzqh7z0mdl3v7gwete66syxp,1,33.6,79.4,2022-12-31T15:03:17.802Z,2022-12-31T23:19:32Z,3961986379,141,80.2,3962278427,178,,3961986383,213,3.1,3961986375,56,Back,3961986377,140,24.9,3961986381,212,9.2,,,,,,,b27pmpcvny40pkcx87tdddsyd,A. Mitrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348695,17,1,1,1,10,hzqh7z0mdl3v7gwete66syxp,1,25.3,80.3,2022-12-31T15:03:18.867Z,2022-12-31T23:19:38Z,3961986457,212,13.8,3961986455,141,97.1,3961986453,140,32.7,3961986451,56,Back,3961986459,213,1.0,3962278459,178,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348747,18,1,1,1,12,hzqh7z0mdl3v7gwete66syxp,0,33.2,96.2,2022-12-31T15:03:20.991Z,2022-12-31T23:19:44Z,3961986679,212,58.2,3961986671,155,,3961986673,56,Center,3961986681,213,5.9,3961986677,141,63.4,3961986675,140,84.4,3961986683,1,,3962278501,178,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348741,13,52,1,1,17,d5ydtvt96bv7fq04yqm2w2632,1,14,37.4,2022-12-31T15:03:25.179Z,2022-12-31T23:19:49Z,3962178249,376,,3962278533,178,,,,,,,,,,,,,,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348835,19,27,1,1,19,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-12-31T15:03:27.691Z,2022-12-31T23:40:18Z,3961987045,41,Injury,3961987047,53,ah7iqgru0htz9lh1bff94cjbp,3961988401,233,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349113,21,27,1,1,19,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2022-12-31T15:03:27.691Z,2022-12-31T23:40:18Z,3961988405,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348961,20,28,1,1,47,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-12-31T15:03:55.688Z,2022-12-31T23:40:27Z,3961988421,233,22,3961987647,55,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349117,22,28,1,1,47,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2022-12-31T15:03:55.688Z,2022-12-31T23:40:26Z,3961988361,55,21,3961988425,233,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348951,15,68,1,1,49,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2022-12-31T15:03:57.327Z,2022-12-31T23:40:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348969,21,68,1,1,49,hzqh7z0mdl3v7gwete66syxp,0,0,0,2022-12-31T15:03:57.488Z,2022-12-31T23:40:43Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494361915,361,49,1,1,50,d5ydtvt96bv7fq04yqm2w2632,1,13.2,53.1,2022-12-31T15:03:58.569Z,2022-12-31T23:40:53Z,,,,,,,,,,,,,,,,,,,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348971,16,1,1,1,55,d5ydtvt96bv7fq04yqm2w2632,0,19.5,36.5,2022-12-31T15:04:03.808Z,2022-12-31T23:40:58Z,3961987695,1,,3962278765,178,,3961987685,56,Right,3961987687,140,73.2,3962260783,155,,3961987689,141,9.3,3961987691,212,59.3,3961987693,213,6.0,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348987,22,61,1,1,58,hzqh7z0mdl3v7gwete66syxp,1,35.3,87.6,2022-12-31T15:04:06.977Z,2022-12-31T23:21:07Z,3962278809,21,,3961987771,56,Back,3962278811,178,,,,,,,,,,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349017,17,5,1,2,0,d5ydtvt96bv7fq04yqm2w2632,1,63.4,-1.7,2022-12-31T15:04:09.031Z,2022-12-31T23:21:12Z,3961987885,347,,3961987901,233,23,3961987883,56,Right,,,,,,,,,,,,,,,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494348995,23,5,1,2,0,hzqh7z0mdl3v7gwete66syxp,0,36.6,101.7,2022-12-31T15:04:09.031Z,2022-12-31T23:21:12Z,3961987803,56,Back,3961987805,347,,3961987909,233,17,,,,,,,,,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349023,18,1,1,2,5,d5ydtvt96bv7fq04yqm2w2632,1,78.9,0,2022-12-31T15:04:13.857Z,2023-01-01T00:15:50Z,3961987923,213,1.3,3961987919,141,8.5,3961987921,212,7.4,3961987913,107,,3961987915,56,Right,3961987917,140,81.1,,,,,,,dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494405375,1073,43,1,2,7,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-12-31T15:04:15.854Z,2023-01-01T03:48:39Z,3962328577,144,83,3962290205,399,200439,,,,,,,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349027,19,1,1,2,9,d5ydtvt96bv7fq04yqm2w2632,0,81.1,8.5,2022-12-31T15:04:18.022Z,2022-12-31T23:21:40Z,3962278925,178,,3961987949,212,4.9,3961987947,141,4.3,3961987945,140,84.9,3961987951,213,5.7,3961987943,56,Right,,,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349035,24,8,1,2,10,hzqh7z0mdl3v7gwete66syxp,1,23.3,88.9,2022-12-31T15:04:18.216Z,2022-12-31T23:21:49Z,3962278947,178,,3962179857,385,,3961987985,56,Back,,,,,,,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349049,20,5,1,2,10,d5ydtvt96bv7fq04yqm2w2632,1,74.6,-1.2,2022-12-31T15:04:19.027Z,2022-12-31T23:21:55Z,3961988047,347,,3961988045,56,Right,3961988059,233,25,,,,,,,,,,,,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349039,25,5,1,2,10,hzqh7z0mdl3v7gwete66syxp,0,25.4,101.2,2022-12-31T15:04:19.027Z,2022-12-31T23:21:56Z,3961988005,56,Back,3961988007,347,,3961988075,233,20,,,,,,,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349145,23,1,1,2,33,d5ydtvt96bv7fq04yqm2w2632,0,82.9,0,2022-12-31T15:04:41.483Z,2022-12-31T23:22:42Z,3961988495,107,,3961988497,56,Center,3961988505,213,1.3,3961988501,141,22.5,3961988503,212,17.2,3961988499,140,87.5,,,,,,,4042kk7ylrs378rh26b7mh42x,Lyanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349161,26,44,1,2,35,hzqh7z0mdl3v7gwete66syxp,1,10,70.8,2022-12-31T15:04:43.167Z,2023-01-01T04:30:53Z,3961988557,56,Back,3961988559,285,,3961988587,233,24,,,,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349149,24,44,1,2,35,d5ydtvt96bv7fq04yqm2w2632,0,90,29.2,2022-12-31T15:04:43.168Z,2022-12-31T23:22:47Z,3961988591,233,26,3961988511,286,,3961988509,56,Center,,,,,,,,,,,,,,,,37bmb84zex63yoipqwj01bcgl,J. Aribo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349163,27,12,1,2,35,hzqh7z0mdl3v7gwete66syxp,1,33,6,2022-12-31T15:04:43.265Z,2023-01-01T04:30:53Z,3961989337,140,32.9,3962279191,21,,3961988561,56,Back,3962279189,388,,3961989339,141,11.0,3961989341,212,3.4,3961989343,213,1.6,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349245,27,61,1,2,35,d5ydtvt96bv7fq04yqm2w2632,1,88.8,32.2,2022-12-31T15:04:43.268Z,2022-12-31T23:23:17Z,3961988931,56,Center,3962279245,388,,3962279243,21,,,,,,,,,,,,,,,,,37bmb84zex63yoipqwj01bcgl,J. Aribo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494349177,25,1,1,2,38,d5ydtvt96bv7fq04yqm2w2632,0,91.4,23.2,2022-12-31T15:04:46.504Z,2022-12-31T23:23:40Z,3962279293,178,,3961988625,212,16.9,3961988627,213,0.9,3962180051,225,,3961988615,2,,3962180053,386,,3961988617,155,,3962180055,20,,7zkku0gboniozaks9yx0ous8a,A. Bella-Kotchap,3961988623,141,43.0,3961988619,56,Center,3961988621,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
