id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2539317981,929,67,1,0,21,b9si1jn1lfxfund69e9ogcu2n,0,21.9,5.2,2023-04-25T18:30:33.725Z,2023-04-26T03:19:08Z,4220574775,233,979,,,,,,,,,,,,,,,,,,,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182605,9,1,1,0,21,1c8m2ko0wxq1asfkuykurdr0y,1,76.5,94.5,2023-04-25T18:30:33.754Z,2023-04-26T03:22:42Z,4219842279,141,91.2,4219842281,212,4.1,4219842275,56,Left,4220521965,178,,4219842277,140,73.2,4219842283,213,3.7,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182607,10,1,1,0,22,1c8m2ko0wxq1asfkuykurdr0y,1,73.2,91.2,2023-04-25T18:30:34.367Z,2023-04-26T01:57:50Z,4219842287,56,Left,4219842291,141,90.9,4219842295,213,6.3,4220522025,178,,4219842293,212,11.3,4219842289,140,84.0,,,,,,,dbebh5mvzowjrp7h4qvzxvaol,W. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182609,11,1,1,0,22,1c8m2ko0wxq1asfkuykurdr0y,1,83.6,91.5,2023-04-25T18:30:35.007Z,2023-04-26T01:57:53Z,4219842323,156,,4219842301,140,77.8,4220522081,178,,4219842305,212,7.5,4219842299,56,Left,4219842307,213,2.5,4219842303,141,97.9,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539341017,1214,83,1,0,24,b9si1jn1lfxfund69e9ogcu2n,1,25,3.4,2023-04-25T18:30:36.279Z,2023-04-26T06:46:12Z,4220691679,399,244723,,,,,,,,,,,,,,,,,,,,,,dl8x6fzdexn8r0sj65vgcgq8l,Hwang Hee-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182625,12,1,1,0,24,1c8m2ko0wxq1asfkuykurdr0y,1,79.7,95.1,2023-04-25T18:30:36.348Z,2023-04-26T01:58:30Z,4219842373,56,Left,4219842377,141,87.3,4219842375,140,92.8,4220522461,178,,4219842379,212,14.7,4219842381,213,5.9,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182629,13,50,1,0,28,1c8m2ko0wxq1asfkuykurdr0y,1,96.1,75.7,2023-04-25T18:30:40.378Z,2023-04-26T01:58:39Z,4219842391,286,,4219842411,233,5,4219842389,56,Center,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182627,5,7,1,0,29,b9si1jn1lfxfund69e9ogcu2n,0,3.9,24.3,2023-04-25T18:30:41.580Z,2023-04-26T01:58:41Z,4220522517,178,,4219842385,56,Back,4220275335,383,,4219842407,233,13,4219842387,285,,,,,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182825,22,61,1,0,29,1c8m2ko0wxq1asfkuykurdr0y,1,97.2,74.9,2023-04-25T18:30:41.620Z,2023-04-26T01:58:47Z,4220522645,178,,4219843499,56,Center,,,,,,,,,,,,,,,,,,,4wic6z72nwmhkheme209fcmp5,E. Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182633,6,49,1,0,30,b9si1jn1lfxfund69e9ogcu2n,1,4.4,24,2023-04-25T18:30:42.681Z,2023-04-26T01:59:11Z,,,,,,,,,,,,,,,,,,,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182641,7,1,1,0,30,b9si1jn1lfxfund69e9ogcu2n,0,5.7,24,2023-04-25T18:30:42.832Z,2023-04-26T01:59:21Z,4219842463,212,47.7,4219842467,1,,4219842457,56,Back,4219842459,140,46.4,4219842465,213,0.5,4219842455,155,,4220523141,178,,4219842461,141,55.2,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182647,14,49,1,0,33,1c8m2ko0wxq1asfkuykurdr0y,1,53.2,40.6,2023-04-25T18:30:46.092Z,2023-04-26T01:59:27Z,,,,,,,,,,,,,,,,,,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182659,15,1,1,0,35,1c8m2ko0wxq1asfkuykurdr0y,1,51.3,38.2,2023-04-25T18:30:47.780Z,2023-04-26T01:59:32Z,4219842535,56,Back,4219842539,141,47.2,4219842541,212,29.1,4220523257,178,,4219842543,213,2.9,4219842537,140,24.2,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182665,16,1,1,0,38,1c8m2ko0wxq1asfkuykurdr0y,1,23.3,47.6,2023-04-25T18:30:50.860Z,2023-04-26T01:59:37Z,4219842579,56,Back,4219842581,140,29.9,4220523311,178,,4219842585,212,18.7,4219842583,141,73.2,4219842587,213,1.2,,,,,,,5frs9u0spep2j3gszu06awo9h,S. Johnstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182675,17,1,1,0,41,1c8m2ko0wxq1asfkuykurdr0y,1,30,68.9,2023-04-25T18:30:53.497Z,2023-04-26T01:59:42Z,4219842635,56,Back,4219842641,212,8.4,4219842639,141,57.3,4219842643,213,5.1,4219842637,140,32.7,4220523377,178,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182691,18,1,1,0,42,1c8m2ko0wxq1asfkuykurdr0y,1,32.7,57.3,2023-04-25T18:30:54.483Z,2023-04-26T01:59:47Z,4219842737,56,Back,4219842743,212,19.5,4220523427,178,,4219842741,141,55.5,4219842739,140,14.2,4219842745,213,3.2,,,,,,,3xthf6r5hvlx8oje4rqcs3it,L. Milivojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182697,19,1,1,0,45,1c8m2ko0wxq1asfkuykurdr0y,1,14.6,54.6,2023-04-25T18:30:57.770Z,2023-04-26T01:59:51Z,4219842781,140,43.8,4219842779,56,Back,4220523453,178,,4219842789,1,,4219842785,212,42.1,4219842787,213,5.5,4219842783,141,12.1,4219842777,155,,5frs9u0spep2j3gszu06awo9h,S. Johnstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182709,20,1,1,0,47,1c8m2ko0wxq1asfkuykurdr0y,1,43.8,12.4,2023-04-25T18:31:00.070Z,2023-04-26T02:00:01Z,4220523631,21,,4219842847,212,6.1,4219842843,140,46.9,4219842845,141,4.9,4220523629,388,,4219842849,213,5.3,4219842841,56,Back,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539318199,995,67,1,0,49,1c8m2ko0wxq1asfkuykurdr0y,1,45.2,3.8,2023-04-25T18:31:01.672Z,2023-04-26T03:22:42Z,4220575953,233,938,,,,,,,,,,,,,,,,,,,,,,5nsag404623qznyyizl8yuwkq,C. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539318197,938,67,1,0,49,b9si1jn1lfxfund69e9ogcu2n,0,54.8,96.2,2023-04-25T18:31:01.673Z,2023-04-26T03:20:37Z,4220575957,233,995,,,,,,,,,,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182713,21,1,1,0,49,1c8m2ko0wxq1asfkuykurdr0y,0,46.9,4.6,2023-04-25T18:31:01.704Z,2023-04-26T03:22:42Z,4219842859,56,Back,4219842865,212,5.3,4219842861,140,45.0,4220523671,178,,4219842863,141,11.8,4219842867,213,2.0,,,,,,,5nsag404623qznyyizl8yuwkq,C. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182711,8,61,1,0,49,b9si1jn1lfxfund69e9ogcu2n,1,57.2,90,2023-04-25T18:31:01.738Z,2023-04-26T02:00:10Z,4219842857,56,Left,4220523703,178,,,,,,,,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182717,9,49,1,0,50,b9si1jn1lfxfund69e9ogcu2n,1,58.3,86.6,2023-04-25T18:31:02.713Z,2023-04-26T02:00:13Z,,,,,,,,,,,,,,,,,,,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182725,10,1,1,0,50,b9si1jn1lfxfund69e9ogcu2n,1,58.3,86.6,2023-04-25T18:31:02.810Z,2023-04-26T02:00:18Z,4220523759,178,,4219842927,212,28.0,4219842923,140,31.7,4219842929,213,3.2,4219842921,56,Back,4219842925,141,84.9,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182735,11,1,1,0,53,b9si1jn1lfxfund69e9ogcu2n,1,34.3,84.4,2023-04-25T18:31:05.733Z,2023-04-26T02:00:23Z,4220523779,178,,4219842975,141,64.2,4219842979,213,4.6,4219842971,56,Back,4219842977,212,13.8,4219842973,140,32.7,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182749,12,1,1,0,55,b9si1jn1lfxfund69e9ogcu2n,1,30.5,65.7,2023-04-25T18:31:08.092Z,2023-04-26T02:00:53Z,4219843053,56,Back,4219843057,141,30.6,4219843055,140,30.7,4219843061,213,4.7,4220524037,178,,4219843059,212,23.9,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182765,13,1,1,0,59,b9si1jn1lfxfund69e9ogcu2n,1,31.1,31.1,2023-04-25T18:31:11.476Z,2023-04-26T02:00:58Z,4219843151,56,Back,4219843159,213,1.5,4220524099,178,,4219843155,141,58.9,4219843157,212,18.9,4219843153,140,31.7,,,,,,,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182807,14,1,1,1,3,b9si1jn1lfxfund69e9ogcu2n,1,41.5,68.4,2023-04-25T18:31:15.591Z,2023-04-26T02:01:03Z,4219843415,212,54.9,4219843405,56,Left,4219843419,1,,4219843411,141,88.8,4219843417,213,0.3,4220524185,178,,4219843407,140,92.1,4219843403,155,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182811,15,1,1,1,11,b9si1jn1lfxfund69e9ogcu2n,1,87.6,95.4,2023-04-25T18:31:23.861Z,2023-04-26T02:01:14Z,4219843433,212,11.7,4220524329,178,,4219843429,140,78.3,4219843435,213,3.7,4219843427,56,Left,4219843431,141,85.8,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182821,16,1,1,1,12,b9si1jn1lfxfund69e9ogcu2n,1,78.3,85.8,2023-04-25T18:31:24.546Z,2023-04-26T02:01:23Z,4220524515,178,,4219843491,212,6.0,4219843487,140,77.9,4219843489,141,94.6,4219843493,213,1.6,4219843485,56,Left,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182833,17,1,1,1,15,b9si1jn1lfxfund69e9ogcu2n,1,73.6,87.5,2023-04-25T18:31:27.708Z,2023-04-26T02:01:35Z,4219843551,141,74.6,4219843549,140,57.5,4219843555,213,3.6,4220524639,178,,4219843547,56,Center,4219843553,212,19.0,,,,,,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182839,18,1,1,1,17,b9si1jn1lfxfund69e9ogcu2n,1,56.2,74.1,2023-04-25T18:31:29.970Z,2023-04-26T02:01:39Z,4219843577,56,Center,4219843583,212,21.1,4220524757,178,,4219843585,213,4.7,4219843579,140,56.9,4219843581,141,43.1,,,,,,,2nz313c0ot91untg011l3pc6h,M. Kilman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182863,19,1,1,1,20,b9si1jn1lfxfund69e9ogcu2n,1,58.1,36.5,2023-04-25T18:31:32.803Z,2023-04-26T02:01:44Z,4219843715,56,Right,4219843723,213,5.2,4219843719,141,4.1,4220524787,178,,4219843717,140,69.6,4219843721,212,25.1,,,,,,,8kw1y8mzxtwl4fv8qkc8hoc7p,Rúben Neves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182869,20,1,1,1,25,b9si1jn1lfxfund69e9ogcu2n,1,68.8,15.1,2023-04-25T18:31:38.029Z,2023-04-26T02:01:49Z,4219843753,140,60.7,4219843757,212,8.5,4220524839,178,,4219843755,141,15.4,4219843751,56,Right,4219843759,213,3.1,,,,,,,3fhoof7n4sjaizvotcmypb9at,Nélson Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182877,21,1,1,1,27,b9si1jn1lfxfund69e9ogcu2n,1,60.7,15.4,2023-04-25T18:31:39.470Z,2023-04-26T02:01:54Z,4219843813,56,Center,4219843817,141,41.7,4219843821,213,1.7,4220524911,178,,4219843815,140,58.5,4219843819,212,18.0,,,,,,,2unorlgh6lxy19g0pgydg65ed,C. Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182899,22,1,1,1,32,b9si1jn1lfxfund69e9ogcu2n,1,57.6,26.4,2023-04-25T18:31:44.966Z,2023-04-26T02:02:00Z,4219843963,141,18.6,4219843967,213,3.7,4219843965,212,9.7,4219843955,56,Back,4220525033,178,,4219843961,140,49.9,,,,,,,8rfgwq7hbi4a3imda845vdyvp,M. Lemina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182937,23,1,1,1,38,b9si1jn1lfxfund69e9ogcu2n,1,57.6,13.4,2023-04-25T18:31:50.426Z,2023-04-26T02:02:07Z,4220525127,178,,4219844155,196,,4219844165,213,1.2,4219844157,56,Left,4219844153,155,,4219844167,1,,4219844163,212,59.9,4219844161,141,96.6,2unorlgh6lxy19g0pgydg65ed,C. Dawson,4219844159,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182947,24,1,1,1,46,b9si1jn1lfxfund69e9ogcu2n,1,81.2,83.9,2023-04-25T18:31:58.279Z,2023-04-26T02:02:15Z,4219844223,212,12.8,4220525277,178,,4219844219,140,92.8,4219844225,213,0.3,4219844217,56,Left,4219844221,141,89.7,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182975,25,1,1,1,47,b9si1jn1lfxfund69e9ogcu2n,1,92.8,89.7,2023-04-25T18:31:59.789Z,2023-04-26T02:02:43Z,4220275999,387,,4219844345,56,Center,4220275997,225,,4219844349,141,43.8,4219844341,2,,4219844351,212,31.5,4219844957,210,15,4219844959,154,,f1lellpt59ka10kyngi7vsqy2,Hugo Bueno,4219844353,213,4.6,1,4220276001,72,4220525435,178,4219844343,155,4219844347,140,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2539182979,26,15,1,1,51,b9si1jn1lfxfund69e9ogcu2n,1,88.3,43.8,2023-04-25T18:32:03.530Z,2023-04-26T02:02:43Z,4220525569,178,,4219844975,103,17.7,4219845011,233,23,4219844961,80,,4219844979,147,48.0,4219844977,146,98.1,4219844487,72,,4219844973,102,45.9,6s577yqayjceifu1e05f280yd,Diego Costa,4219844963,29,,,4219844967,133,4219844369,56,4219844969,55,4219844367,17,,Center,25,4219844365,22,4219844965,154,,,,,,,,,,,,,,,,,,,,
2539182981,23,10,1,1,52,1c8m2ko0wxq1asfkuykurdr0y,1,2.1,53.3,2023-04-25T18:32:04.182Z,2023-04-26T02:03:01Z,4220276249,377,,4219844385,56,Back,4219844517,179,,4219844379,173,,4219844383,182,,4219844549,233,26,,,,,,,5frs9u0spep2j3gszu06awo9h,S. Johnstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
