id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,assist,qualifier/14/value
2539178279,1,34,16,0,0,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2023-04-25T18:00:04.323Z,2023-04-25T18:55:18Z,4219815103,30,"8szyip8c62bier901hmpqc7vt, 983mn5yig2f4upkq9e97hx87p, 9rfwfsz5cmckyjripqgtbc7op, 4r6jcuotjs6rz8iwu20996z85, 1zumt9vkrqd8d3p3eqtwezi6t, 6clj9dk6hdeaomo6yi7vcsv6d, 6kih58n0fzlod6c792xpey57t, 288nn7pbq5ewriiyb9o7da86h, 6q6i9x4w4vcdwwmiwq8k6sixh, 4hmivvhmplqof776e9tbqg251, 7xlnqr43lvc8coshx65qd5omh, ao2tl1brzen40y5leuuc3b5qt, 8rrcscn29rs1gk8mi1pwpu92i, 7sdbx7mzjxhvofvke9mp26kbu, b275i2lg3anqae5lv9gmrzmqx, ax5fuknlz3zc3fcesya61iod1, e8ekkg0yayhhmmhinl0v9une, dn3llv8xjdbbndltfym5ar561, 9z2j13bl5yh4i1vyofautc9yi, 7oikovl62nfxs6z54dzd85gx5",4219815111,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4219815109,130,8,4219815115,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4219815107,59,"1, 2, 3, 8, 5, 6, 11, 28, 9, 19, 23, 4, 7, 10, 21, 22, 24, 25, 29, 42",4219815113,194,6clj9dk6hdeaomo6yi7vcsv6d,4219900285,197,4773,4219815105,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539178293,1,34,16,0,0,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2023-04-25T18:00:07.908Z,2023-04-25T19:28:46Z,4220016159,197,16498,4219815217,30,"bm9qgspytvdwy514kk6ytztg5, p87gxg8kc9ta6iipqt5fxmtx, bwai2k262meugz2fj7s2g58iy, egi71rvlclvis07nzbvjhl9m1, 72d5uxwcmvhd6mzthxuvev1sl, ayyswiouwrh2yn1j75owovob9, 79nno03ww57p02dz5o0g60rqi, eo4uva2gnx08xdazfaqzyz2dx, 51xwrb0qit04oz9x01p2gghjp, a1yoz8f4985o166nzcyigpj2t, 18paf5a7rfe4kutxjl4cwd695, 5h2biadv4hd2ntcd7zo2c8639, 6v1o4s2acog9guff3folo1jh1, dfqpevw7bneap02x7mxo74pgp, enyatxtjef9lacem6c8cc1mmt, otz9c2ifww514ummo10nfoix, 2bkp1lcaxmvwoanxwo0775cdl, 7wu5l9m2kt30c4nifxdi3btg5, 6tma6gvgf6xphc5gm2el35vbp, 8prtj2o0lz1zbzpuw4ah4qhud",4219815225,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4219815219,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",4219815229,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4219815221,59,"31, 27, 16, 42, 3, 4, 37, 8, 14, 10, 7, 1, 9, 15, 18, 20, 22, 24, 25, 26",4219815223,130,8,4219815227,194,eo4uva2gnx08xdazfaqzyz2dx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539196655,2,32,1,0,0,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2023-04-25T19:00:10.448Z,2023-04-25T19:00:10Z,4219916103,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539196679,2,32,1,0,0,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2023-04-25T19:00:10.448Z,2023-04-26T01:29:44Z,4219916219,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539196721,3,1,1,0,0,avxknfz4f6ob0rv9dbnxdzde0,1,50.1,50,2023-04-25T19:00:10.648Z,2023-04-26T02:57:04Z,4219916415,141,51.6,4219916421,279,S,4220566065,178,,4219916411,56,Back,4219916417,212,18.1,4219916419,213,3.1,4219916413,140,32.9,,,,79nno03ww57p02dz5o0g60rqi,Tetê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539196749,4,1,1,0,3,avxknfz4f6ob0rv9dbnxdzde0,0,34.6,51.5,2023-04-25T19:00:13.875Z,2023-04-26T02:57:06Z,4219916615,141,84.3,4219916621,1,,4219916609,155,,4219916611,56,Left,4219916617,212,46.4,4220566093,178,,4219916619,213,0.5,4219916613,140,73.3,72d5uxwcmvhd6mzthxuvev1sl,W. Faes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539196785,3,1,1,0,5,48gk2hpqtsl6p9sx9kjhaydq4,0,30.3,21.5,2023-04-25T19:00:16.176Z,2023-04-26T02:57:10Z,4219916807,141,0.0,4219916801,3,,4219916805,140,56.6,4219916809,212,31.7,4219916811,213,5.8,4219916803,56,Right,4220566099,388,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539196791,5,56,1,0,9,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2023-04-25T19:00:19.570Z,2023-04-26T02:57:15Z,4219916839,56,Back,,,,,,,,,,,,,,,,,,,,,,ayyswiouwrh2yn1j75owovob9,Ç. Söyüncü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539196789,4,5,1,0,11,48gk2hpqtsl6p9sx9kjhaydq4,0,57.2,-1.2,2023-04-25T19:00:22.320Z,2023-04-26T02:57:17Z,4219916821,347,,4219917079,233,6,4219916819,56,Right,,,,,,,,,,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539196819,6,5,1,0,11,avxknfz4f6ob0rv9dbnxdzde0,1,42.8,101.2,2023-04-25T19:00:22.320Z,2023-04-26T02:57:17Z,4219917031,233,4,4219917001,347,,4219916999,56,Back,,,,,,,,,,,,,,,,ayyswiouwrh2yn1j75owovob9,Ç. Söyüncü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539196921,7,1,1,0,21,avxknfz4f6ob0rv9dbnxdzde0,0,48,100,2023-04-25T19:00:32.241Z,2023-04-26T02:57:21Z,4219917589,213,5.9,4219917583,140,66.0,4219917585,141,89.6,4219917579,107,,4219917587,212,20.4,4219917581,56,Left,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539196933,5,1,1,0,23,48gk2hpqtsl6p9sx9kjhaydq4,1,30.3,13.5,2023-04-25T19:00:34.105Z,2023-04-26T02:57:25Z,4219917649,140,38.0,4219917653,212,8.1,4219917651,141,12.0,4219917647,56,Back,4220566199,388,,4219917645,3,,4219917655,213,6.2,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539196939,6,49,1,0,24,48gk2hpqtsl6p9sx9kjhaydq4,1,37.8,12,2023-04-25T19:00:34.906Z,2023-04-26T02:57:37Z,,,,,,,,,,,,,,,,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539196963,7,1,1,0,24,48gk2hpqtsl6p9sx9kjhaydq4,1,37.8,12,2023-04-25T19:00:35.378Z,2023-04-26T02:57:43Z,4219917785,213,1.5,4219917779,140,38.1,4220566295,178,,4219917781,141,25.3,4219917783,212,9.0,4219917777,56,Back,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197027,8,1,1,0,27,48gk2hpqtsl6p9sx9kjhaydq4,1,40.5,29.1,2023-04-25T19:00:37.479Z,2023-04-26T02:57:47Z,4220566315,178,,4219918141,213,1.8,4219918123,56,Back,4219918129,140,35.7,4219918139,212,18.6,4219918133,141,55.4,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197045,9,1,1,0,28,48gk2hpqtsl6p9sx9kjhaydq4,1,35.8,56.1,2023-04-25T19:00:39.088Z,2023-04-26T02:57:52Z,4219918247,140,30.1,4219918251,212,6.2,4219918245,56,Back,4219918253,213,3.4,4219918249,141,53.7,4220566323,178,,,,,,,,9rfwfsz5cmckyjripqgtbc7op,Junior Firpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197095,10,1,1,0,30,48gk2hpqtsl6p9sx9kjhaydq4,1,30.5,54,2023-04-25T19:00:41.001Z,2023-04-26T02:57:57Z,4219918521,155,,4219918527,141,90.3,4219918525,140,60.1,4219918531,213,0.7,4219918529,212,39.7,4219918523,56,Left,4219918533,1,,4220566327,178,,6clj9dk6hdeaomo6yi7vcsv6d,L. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197127,11,1,1,0,36,48gk2hpqtsl6p9sx9kjhaydq4,1,58.6,85.3,2023-04-25T19:00:47.310Z,2023-04-26T02:58:02Z,4219918677,141,69.9,4219918683,213,4.8,4219918673,140,59.4,4219918669,56,Center,4219918681,212,10.5,4220566343,178,,,,,,,,7xlnqr43lvc8coshx65qd5omh,L. Sinisterra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197155,12,1,1,0,38,48gk2hpqtsl6p9sx9kjhaydq4,1,58.8,73.2,2023-04-25T19:00:48.496Z,2023-04-26T02:58:06Z,4219918781,140,44.6,4219918787,213,2.5,4219918779,56,Back,4219918785,212,19.3,4219918783,141,91.2,4220566347,178,,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197179,13,1,1,0,40,48gk2hpqtsl6p9sx9kjhaydq4,1,45.3,91.2,2023-04-25T19:00:50.993Z,2023-04-26T02:58:09Z,4219918923,141,74.1,4219918919,56,Center,4219918921,140,66.3,4219918927,212,24.9,4219918917,155,,4220566351,178,,4219918931,213,5.8,,,,9rfwfsz5cmckyjripqgtbc7op,Junior Firpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197193,14,1,1,0,43,48gk2hpqtsl6p9sx9kjhaydq4,1,65.3,73.8,2023-04-25T19:00:53.466Z,2023-04-26T02:58:13Z,4219919007,141,73.8,4219919005,140,59.4,4219919003,56,Center,4219919011,213,3.1,4219919009,212,6.2,4220566375,178,,,,,,,,6q6i9x4w4vcdwwmiwq8k6sixh,P. Bamford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197195,15,1,1,0,43,48gk2hpqtsl6p9sx9kjhaydq4,0,59.4,73.8,2023-04-25T19:00:53.952Z,2023-04-26T02:58:18Z,4219919017,140,62.3,4219919021,212,3.4,4219919015,56,Center,4220566379,178,,4219919019,141,76.0,4219919023,213,0.5,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197199,8,8,1,0,43,avxknfz4f6ob0rv9dbnxdzde0,1,41.1,27.1,2023-04-25T19:00:54.424Z,2023-04-26T02:58:32Z,4219919041,56,Back,4220302389,383,,4220566383,178,,,,,,,,,,,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197219,9,4,1,0,45,avxknfz4f6ob0rv9dbnxdzde0,1,47.6,28.2,2023-04-25T19:00:55.960Z,2023-04-26T02:58:42Z,4219919163,152,,4219919491,233,16,4219919171,286,,4219919161,56,Back,4219919167,265,,4219919159,13,,,,,,,,a1yoz8f4985o166nzcyigpj2t,J. Maddison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197267,16,4,1,0,45,48gk2hpqtsl6p9sx9kjhaydq4,0,52.4,71.8,2023-04-25T19:00:55.961Z,2023-04-26T02:58:41Z,4219919459,56,Center,4219919465,285,,4219919461,152,,4219919457,13,,4219919531,233,9,4220566431,389,,4219919463,265,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197753,10,1,1,1,30,avxknfz4f6ob0rv9dbnxdzde0,0,53.3,28,2023-04-25T19:01:41.059Z,2023-04-26T02:58:45Z,4219922099,56,Left,4219922103,141,85.7,4219922107,213,0.9,4219922095,155,,4219922093,5,,4220566437,178,,4219922109,1,,4219922101,140,82.2,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,4219922097,152,4219922105,212,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197757,17,44,1,1,33,48gk2hpqtsl6p9sx9kjhaydq4,1,17.3,14.6,2023-04-25T19:01:44.191Z,2023-04-26T04:05:14Z,4219922119,285,,4219922117,56,Back,4219922149,233,11,,,,,,,,,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197761,11,44,1,1,33,avxknfz4f6ob0rv9dbnxdzde0,0,82.7,85.4,2023-04-25T19:01:44.192Z,2023-04-26T02:58:51Z,4219922381,233,17,4219922125,56,Left,4219922127,286,,,,,,,,,,,,,,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197781,18,1,1,1,33,48gk2hpqtsl6p9sx9kjhaydq4,0,15.7,15.7,2023-04-25T19:01:44.282Z,2023-04-26T04:05:14Z,4219922259,213,6.0,4219922253,140,31.3,4219922249,3,,4219922251,56,Back,4219922257,212,16.9,4220566489,388,,4219922255,141,9.5,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197793,12,44,1,1,36,avxknfz4f6ob0rv9dbnxdzde0,1,69.6,91,2023-04-25T19:01:47.137Z,2023-04-26T04:05:15Z,4219922333,286,,4219922377,233,19,4219922331,56,Left,,,,,,,,,,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197787,19,44,1,1,36,48gk2hpqtsl6p9sx9kjhaydq4,0,30.4,9,2023-04-25T19:01:47.138Z,2023-04-26T02:58:57Z,4219922311,56,Back,4219922313,285,,4219922463,233,12,,,,,,,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197807,13,1,1,1,36,avxknfz4f6ob0rv9dbnxdzde0,1,70.5,91.2,2023-04-25T19:01:47.163Z,2023-04-26T04:05:15Z,4220566541,388,,4219922437,212,8.0,4219922433,140,62.9,4219922431,56,Left,4219922435,141,90.0,4219922439,213,3.2,4219922429,3,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197817,14,1,1,1,37,avxknfz4f6ob0rv9dbnxdzde0,1,62.9,90,2023-04-25T19:01:48.160Z,2023-04-26T02:59:13Z,4219922519,141,89.4,4220566551,178,,4219922523,212,9.8,4219922509,155,,4219922511,56,Left,4219922515,140,72.2,4219922527,213,6.2,,,,egi71rvlclvis07nzbvjhl9m1,B. Soumaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197825,15,1,1,1,39,avxknfz4f6ob0rv9dbnxdzde0,1,72.5,90.3,2023-04-25T19:01:49.657Z,2023-04-26T02:59:21Z,4219927189,141,94.4,4220566579,178,,4219927191,212,3.4,4219927325,156,,4219927187,140,70.7,4219922559,56,Left,4219927195,213,2.2,,,,18paf5a7rfe4kutxjl4cwd695,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197835,16,1,1,1,40,avxknfz4f6ob0rv9dbnxdzde0,0,74.3,95.6,2023-04-25T19:01:50.614Z,2023-04-26T02:59:29Z,4219922659,236,,4219922665,286,,4219922583,140,75.6,4219922589,213,5.2,4219922661,233,20,4219922585,141,91.7,4220566623,178,,4219922581,56,Left,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,4219922587,212,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197831,20,74,1,1,40,48gk2hpqtsl6p9sx9kjhaydq4,1,25,8.2,2023-04-25T19:01:50.772Z,2023-04-26T02:59:31Z,4219922653,233,16,4219922575,56,Back,4220566627,178,,4219922579,285,,,,,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197837,21,49,1,1,41,48gk2hpqtsl6p9sx9kjhaydq4,1,22.7,6.2,2023-04-25T19:01:52Z,2023-04-26T02:59:40Z,,,,,,,,,,,,,,,,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197861,22,1,1,1,42,48gk2hpqtsl6p9sx9kjhaydq4,1,22.7,6.2,2023-04-25T19:01:52.574Z,2023-04-26T02:59:43Z,4219922727,141,14.0,4219922731,213,1.0,4219922725,140,26.0,4219922723,56,Back,4219922729,212,6.3,4220566691,178,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197867,23,1,1,1,44,48gk2hpqtsl6p9sx9kjhaydq4,1,24.9,15.8,2023-04-25T19:01:54.650Z,2023-04-26T02:59:48Z,4219922749,56,Back,4219922753,141,22.4,4219922757,213,0.6,4219922751,140,30.9,4219922755,212,7.7,4220566697,178,,,,,,,,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197925,24,1,1,1,44,48gk2hpqtsl6p9sx9kjhaydq4,1,30.9,22.4,2023-04-25T19:01:55.323Z,2023-04-26T02:59:51Z,4219923029,213,4.7,4219923023,140,31.3,4219923025,141,4.7,4220566705,178,,4219923021,56,Back,4219923027,212,12.0,,,,,,,288nn7pbq5ewriiyb9o7da86h,W. McKennie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197941,25,1,1,1,48,48gk2hpqtsl6p9sx9kjhaydq4,0,44.4,7.6,2023-04-25T19:01:58.811Z,2023-04-26T02:59:54Z,4219923113,212,13.2,4219923107,56,Right,4220566717,178,,4219923109,140,53.9,4219923111,141,20.3,4219923115,213,0.7,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539321193,927,67,1,1,49,avxknfz4f6ob0rv9dbnxdzde0,1,45,76.5,2023-04-25T19:01:59.802Z,2023-04-26T04:05:15Z,4220595011,233,795,,,,,,,,,,,,,,,,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539321191,795,67,1,1,49,48gk2hpqtsl6p9sx9kjhaydq4,0,55,23.5,2023-04-25T19:01:59.803Z,2023-04-26T03:44:56Z,4220595015,233,927,,,,,,,,,,,,,,,,,,,,,,6q6i9x4w4vcdwwmiwq8k6sixh,P. Bamford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197947,17,8,1,1,49,avxknfz4f6ob0rv9dbnxdzde0,1,44.2,76.2,2023-04-25T19:01:59.808Z,2023-04-26T04:05:16Z,4219923141,56,Back,4220302875,383,,4220566735,178,,,,,,,,,,,,,,,,,eo4uva2gnx08xdazfaqzyz2dx,Y. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197967,18,45,1,1,51,avxknfz4f6ob0rv9dbnxdzde0,0,40,80.3,2023-04-25T19:02:02.426Z,2023-04-26T03:00:01Z,4219923467,233,26,4219923239,285,,4219923237,56,Back,,,,,,,,,,,,,,,,ayyswiouwrh2yn1j75owovob9,Ç. Söyüncü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539197997,26,3,1,1,51,48gk2hpqtsl6p9sx9kjhaydq4,1,60,19.7,2023-04-25T19:02:02.426Z,2023-04-26T03:00:01Z,4220566755,178,,4219923425,233,18,4219923369,286,,4220303027,465,,4219923367,56,Right,,,,,,,,,,6q6i9x4w4vcdwwmiwq8k6sixh,P. Bamford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539321257,928,43,1,1,52,avxknfz4f6ob0rv9dbnxdzde0,1,0,0,2023-04-25T19:02:02.609Z,2023-04-26T03:45:21Z,4220595271,399,106617,4220595321,144,83,,,,,,,,,,,,,,,,,,,ayyswiouwrh2yn1j75owovob9,Ç. Söyüncü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539342601,1517,83,1,1,52,avxknfz4f6ob0rv9dbnxdzde0,1,35.8,77.3,2023-04-25T19:02:02.653Z,2023-04-26T07:00:03Z,4220699721,399,106617,,,,,,,,,,,,,,,,,,,,,,ayyswiouwrh2yn1j75owovob9,Ç. Söyüncü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539198003,27,50,1,1,53,48gk2hpqtsl6p9sx9kjhaydq4,1,68.2,21.8,2023-04-25T19:02:03.823Z,2023-04-26T03:00:10Z,4219923405,56,Center,4219923407,286,,4219923635,233,19,,,,,,,,,,,,,,,,6q6i9x4w4vcdwwmiwq8k6sixh,P. Bamford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539198027,19,7,1,1,54,avxknfz4f6ob0rv9dbnxdzde0,1,31.8,78.2,2023-04-25T19:02:04.849Z,2023-04-26T03:00:16Z,4219923515,56,Back,4220303115,384,,4219923517,285,,4219923579,233,27,4220566825,389,,,,,,,,,,,ayyswiouwrh2yn1j75owovob9,Ç. Söyüncü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539198031,20,49,1,1,55,avxknfz4f6ob0rv9dbnxdzde0,1,27.2,81.3,2023-04-25T19:02:06.313Z,2023-04-26T03:00:25Z,,,,,,,,,,,,,,,,,,,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539198057,21,1,1,1,55,avxknfz4f6ob0rv9dbnxdzde0,1,27.2,81.3,2023-04-25T19:02:06.317Z,2023-04-26T03:00:29Z,4219923679,140,31.9,4219923687,141,80.9,4219923701,213,6.2,4219923695,212,4.9,4220566911,178,,4219923677,56,Back,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539198081,22,1,1,1,56,avxknfz4f6ob0rv9dbnxdzde0,1,31.9,80.9,2023-04-25T19:02:07.426Z,2023-04-26T03:00:33Z,4219923793,212,8.5,4219923789,140,28.0,4219923795,213,2.1,4220566929,178,,4219923787,56,Back,4219923791,141,91.8,,,,,,,ayyswiouwrh2yn1j75owovob9,Ç. Söyüncü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539198117,23,1,1,1,59,avxknfz4f6ob0rv9dbnxdzde0,0,28.1,94.5,2023-04-25T19:02:09.492Z,2023-04-26T03:17:24Z,4219924009,141,100.0,4219924003,155,,4219924011,212,24.9,4219924005,56,Left,4220573497,178,,4219924007,140,51.4,4219924013,213,0.2,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539198123,24,5,1,2,1,avxknfz4f6ob0rv9dbnxdzde0,0,50.6,101.2,2023-04-25T19:02:11.705Z,2023-04-26T03:17:42Z,4219924037,56,Left,4219924933,233,28,4219924041,347,,,,,,,,,,,,,,,,,bwai2k262meugz2fj7s2g58iy,V. Kristiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539198287,28,5,1,2,1,48gk2hpqtsl6p9sx9kjhaydq4,1,49.4,-1.2,2023-04-25T19:02:11.705Z,2023-04-26T03:17:41Z,4219924909,233,24,4219924897,347,,4219924895,56,Back,,,,,,,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539198323,29,1,1,2,14,48gk2hpqtsl6p9sx9kjhaydq4,1,46.7,0,2023-04-25T19:02:24.518Z,2023-04-26T03:20:48Z,4219925103,56,Back,4219925111,213,2.9,4219925109,212,24.4,4219926489,189,,4219925107,141,7.9,4219925101,107,,4219925113,1,,4219925105,140,24.3,983mn5yig2f4upkq9e97hx87p,L. Ayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539198335,30,1,1,2,17,48gk2hpqtsl6p9sx9kjhaydq4,1,22.1,9.1,2023-04-25T19:02:27.629Z,2023-04-26T03:20:55Z,4219925141,212,23.6,4219925139,141,30.7,4219925143,213,2.5,4219925135,56,Back,4219926563,189,,4219925137,140,4.5,4220573753,178,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539198349,31,1,1,2,19,48gk2hpqtsl6p9sx9kjhaydq4,0,4.5,30.7,2023-04-25T19:02:29.685Z,2023-04-26T03:17:56Z,4219925213,140,47.0,4219925219,213,0.3,4219925215,141,48.7,4219925221,1,,4219925211,56,Back,4219925209,157,,4220573811,178,,4219925217,212,46.3,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
