id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2474724433,4,1,1,0,9,b496gs285it6bheuikox6z9mj,1,39.6,93.3,2022-10-20T18:31:19.395Z,2022-10-21T01:58:09Z,3858523965,56,Back,3858523963,3,,3858523971,212,3.3,3858523967,140,40.6,3858523969,141,88.7,3858523973,213,5.0,3859033149,388,,,,,5m0j33eoa5c8pqlr0tdf7undh,O. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474822177,687,43,1,0,10,b496gs285it6bheuikox6z9mj,1,0,0,2022-10-20T18:31:20.429Z,2022-10-21T02:33:39Z,3859060393,144,82,3859060145,178,0,3859060147,21,0,,,,,,,,,,,,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724443,6,61,1,0,10,b496gs285it6bheuikox6z9mj,0,40.6,88.7,2022-10-20T18:31:20.480Z,2022-10-21T01:58:21Z,3858523989,56,Back,3859033279,178,,,,,,,,,,,,,,,,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724425,7,61,1,0,11,hzqh7z0mdl3v7gwete66syxp,1,46.7,13.2,2022-10-20T18:31:21.138Z,2022-10-21T01:58:28Z,3858523957,56,Back,3859033459,178,,,,,,,,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474822275,880,43,1,0,11,hzqh7z0mdl3v7gwete66syxp,1,0,0,2022-10-20T18:31:21.237Z,2022-10-21T02:33:59Z,3859060711,144,82,3859060589,178,0,,,,,,,,,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724441,8,49,1,0,12,hzqh7z0mdl3v7gwete66syxp,1,41.5,10.3,2022-10-20T18:31:22.232Z,2022-10-21T01:58:40Z,,,,,,,,,,,,,,,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724453,9,1,1,0,12,hzqh7z0mdl3v7gwete66syxp,1,41.5,10.3,2022-10-20T18:31:22.316Z,2022-10-21T01:58:45Z,3858524031,212,8.8,3858524027,140,37.1,3859033757,178,,3858524025,56,Back,3858524033,213,2.1,3858524029,141,21.3,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724469,10,1,1,0,13,hzqh7z0mdl3v7gwete66syxp,1,37.1,21.3,2022-10-20T18:31:23.715Z,2022-10-21T01:58:59Z,3858524129,212,10.6,3858524123,56,Back,3858524125,140,33.0,3859033933,178,,3858524127,141,35.5,3858524131,213,2.0,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724527,11,1,1,0,15,hzqh7z0mdl3v7gwete66syxp,1,28.3,37.1,2022-10-20T18:31:25.555Z,2022-10-21T01:59:04Z,3858524407,140,13.1,3859034035,178,,3858524413,213,2.5,3858524405,56,Back,3858524411,212,19.5,3858524409,141,53.7,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724555,12,1,1,0,22,hzqh7z0mdl3v7gwete66syxp,1,14.4,49.9,2022-10-20T18:31:32.672Z,2022-10-21T01:59:17Z,3858524563,56,Back,3858524565,140,27.8,3859034249,178,,3858524571,213,1.1,3858524567,141,95.6,3858524569,212,34.1,3858524573,1,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724621,13,1,1,0,25,hzqh7z0mdl3v7gwete66syxp,1,28.3,95.7,2022-10-20T18:31:35.399Z,2022-10-21T01:59:21Z,3859034341,178,,3858524891,140,22.9,3858524897,213,4.3,3858524895,212,12.8,3858524889,56,Back,3858524893,141,78.8,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724647,14,1,1,0,30,hzqh7z0mdl3v7gwete66syxp,1,21.8,60.8,2022-10-20T18:31:40.215Z,2022-10-21T01:59:26Z,3858525043,213,4.4,3858525037,140,14.9,3858525035,56,Back,3859034451,178,,3858525039,141,30.1,3858525041,212,22.1,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724673,15,1,1,0,35,hzqh7z0mdl3v7gwete66syxp,1,21.9,32.2,2022-10-20T18:31:45.527Z,2022-10-21T01:59:30Z,3858525147,212,21.6,3858525143,140,7.5,3858525145,141,54.8,3858525141,56,Back,3859034557,178,,3858525149,213,2.3,,,,,,,chn2v9j6dqmuz2haoiuulbd91,I. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724713,16,1,1,0,38,hzqh7z0mdl3v7gwete66syxp,1,7.5,57.6,2022-10-20T18:31:48.551Z,2022-10-21T01:59:34Z,3859034637,178,,3858525361,140,12.8,3858525365,212,11.3,3858525363,141,72.1,3858525367,213,1.1,3858525359,56,Back,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724745,17,1,1,0,41,hzqh7z0mdl3v7gwete66syxp,1,15.4,76.3,2022-10-20T18:31:51.463Z,2022-10-21T01:59:38Z,3858525497,213,0.6,3858525495,212,23.3,3858525493,141,96.8,3859034697,178,,3858525491,140,33.2,3858525489,56,Back,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724757,18,1,1,0,44,hzqh7z0mdl3v7gwete66syxp,0,36,97.2,2022-10-20T18:31:54.277Z,2022-10-21T01:59:46Z,3858525549,140,54.6,3858525551,141,93.6,3858525545,56,Left,3858525555,213,6.2,3858525553,212,19.7,3859034885,178,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724759,7,49,1,0,46,b496gs285it6bheuikox6z9mj,1,43.5,7.4,2022-10-20T18:31:56.032Z,2022-10-21T01:59:52Z,,,,,,,,,,,,,,,,,,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724779,8,1,1,0,46,b496gs285it6bheuikox6z9mj,0,43.5,7.2,2022-10-20T18:31:56.039Z,2022-10-21T01:59:57Z,3858525675,212,16.7,3858525673,141,6.7,3858525669,56,Right,3858525677,213,6.3,3859035015,178,,3858525667,155,,3858525671,140,59.4,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724805,19,1,1,0,47,hzqh7z0mdl3v7gwete66syxp,0,38.4,92.6,2022-10-20T18:31:56.974Z,2022-10-21T02:00:02Z,3858525769,213,0,3858525763,140,52.3,3858525765,141,92.6,3859035089,388,,3858525759,3,,3858525767,212,14.6,3858525761,56,Left,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724799,9,44,1,0,49,b496gs285it6bheuikox6z9mj,1,46.2,8.6,2022-10-20T18:31:59.145Z,2022-10-21T04:13:27Z,3858525809,233,20,3858525725,56,Back,3858525727,285,,,,,,,,,,,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724807,20,44,1,0,49,hzqh7z0mdl3v7gwete66syxp,0,53.8,91.4,2022-10-20T18:31:59.146Z,2022-10-21T02:00:06Z,3858525831,233,9,3858525775,286,,3858525773,56,Left,,,,,,,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724841,10,1,1,0,49,b496gs285it6bheuikox6z9mj,1,45.4,9.8,2022-10-20T18:31:59.199Z,2022-10-21T04:13:27Z,3858525951,141,4.1,3858525949,140,53.0,3858525945,3,,3859035263,388,,3858525955,213,5.8,3858525953,212,8.9,3858525947,56,Right,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724843,11,61,1,0,50,b496gs285it6bheuikox6z9mj,0,54.2,4.1,2022-10-20T18:32:00.678Z,2022-10-21T02:00:34Z,3859035591,178,,3858525963,56,Right,,,,,,,,,,,,,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474822751,695,43,1,0,50,b496gs285it6bheuikox6z9mj,1,0,0,2022-10-20T18:32:00.790Z,2022-10-21T02:36:08Z,3859062669,144,82,3859062645,178,0,,,,,,,,,,,,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724863,12,5,1,0,51,b496gs285it6bheuikox6z9mj,0,59.6,-1.6,2022-10-20T18:32:01.479Z,2022-10-21T02:00:40Z,3858526069,56,Right,3858526193,233,21,3858526073,347,,,,,,,,,,,,,,,,,bhsh1n3qfg8awmctxlh8k7yzt,J. Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724879,21,5,1,0,51,hzqh7z0mdl3v7gwete66syxp,1,40.4,101.6,2022-10-20T18:32:01.479Z,2022-10-21T02:00:40Z,3858526173,347,,3858526171,56,Back,3858526189,233,12,,,,,,,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724935,22,1,1,1,1,hzqh7z0mdl3v7gwete66syxp,0,38.3,100,2022-10-20T18:32:11.790Z,2022-10-21T02:00:48Z,3858526487,141,94.2,3858526483,56,Left,3858526485,140,56.4,3858526491,213,6.0,3858526481,107,,3858526489,212,19.7,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724947,13,1,1,1,3,b496gs285it6bheuikox6z9mj,1,43.3,11,2022-10-20T18:32:13.030Z,2022-10-21T02:00:54Z,3859035879,388,,3858526587,212,5.2,3858526579,3,,3858526585,141,16.8,3858526583,140,46.5,3858526581,56,Back,3858526589,213,0.9,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724949,14,44,1,1,5,b496gs285it6bheuikox6z9mj,1,48.5,15.4,2022-10-20T18:32:14.815Z,2022-10-21T04:13:28Z,3858526595,285,,3858526593,56,Back,3858526615,233,23,,,,,,,,,,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724945,23,44,1,1,5,hzqh7z0mdl3v7gwete66syxp,0,51.5,84.6,2022-10-20T18:32:14.816Z,2022-10-21T02:00:57Z,3858526625,233,14,3858526621,286,,3858526575,56,Left,,,,,,,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724957,15,1,1,1,5,b496gs285it6bheuikox6z9mj,0,46.5,16.8,2022-10-20T18:32:14.888Z,2022-10-21T04:13:28Z,3858526657,141,16.6,3859035955,388,,3858526653,56,Right,3858526661,213,6.3,3858526655,140,54.9,3858526649,3,,3858526651,168,,3858526659,212,8.8,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724969,24,1,1,1,6,hzqh7z0mdl3v7gwete66syxp,1,41.9,76.3,2022-10-20T18:32:15.972Z,2022-10-21T02:01:08Z,3858526717,213,1.4,3858526707,155,,3858526713,141,90.5,3858526715,212,9.8,3858526711,140,43.7,3858526709,56,Back,3859036145,178,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474724987,25,1,1,1,7,hzqh7z0mdl3v7gwete66syxp,0,43.7,90.9,2022-10-20T18:32:17.179Z,2022-10-21T02:01:14Z,3858526831,140,57.2,3858526827,3,,3858526837,213,0,3859036189,388,,3858526835,212,14.2,3858526833,141,90.9,3858526829,56,Left,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474725011,16,1,1,1,8,b496gs285it6bheuikox6z9mj,1,44.3,9.9,2022-10-20T18:32:18.496Z,2022-10-21T02:01:19Z,3858526969,140,41.8,3858526975,213,2.6,3858526973,212,3.0,3858526965,3,,3858526971,141,12.0,3859036321,388,,3858526967,56,Back,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474725019,17,49,1,1,10,b496gs285it6bheuikox6z9mj,1,41.3,12.8,2022-10-20T18:32:20.614Z,2022-10-21T02:01:26Z,,,,,,,,,,,,,,,,,,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474725049,18,1,1,1,10,b496gs285it6bheuikox6z9mj,1,41.6,15.1,2022-10-20T18:32:20.677Z,2022-10-21T02:01:34Z,3858527159,212,13.2,3859036515,178,,3858527155,140,29.3,3858527153,56,Back,3858527161,213,2.9,3858527157,141,19.4,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474725063,19,1,1,1,12,b496gs285it6bheuikox6z9mj,1,29.9,23.1,2022-10-20T18:32:22.423Z,2022-10-21T02:01:44Z,3858527249,141,47.6,3858527251,212,25.1,3858527243,56,Back,3859036683,178,,3858527247,140,12.0,3858527253,213,2.4,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474725107,20,1,1,1,17,b496gs285it6bheuikox6z9mj,1,12.2,54.4,2022-10-20T18:32:27.018Z,2022-10-21T02:01:47Z,3858527491,212,16.5,3859036767,178,,3858527489,141,30.4,3858527487,140,14.7,3858527493,213,4.9,3858527485,56,Back,,,,,,,3zl1q2gk6tdmzirsyfgm38no5,E. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474725135,21,1,1,1,22,b496gs285it6bheuikox6z9mj,1,23.2,23.6,2022-10-20T18:32:32.303Z,2022-10-21T02:01:50Z,3858527619,213,5.3,3858527611,56,Back,3859036815,178,,3858527615,141,7.9,3858527613,140,30.1,3858527617,212,12.9,,,,,,,1tbc8iokapjgu8zjrc1knq28l,J. Bednarek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474725143,22,1,1,1,24,b496gs285it6bheuikox6z9mj,0,30.1,4.1,2022-10-20T18:32:34.265Z,2022-10-21T02:01:55Z,3858527651,212,3.2,3858527649,141,3.8,3858527673,236,,3858527645,56,Back,3858527679,286,,3859036873,178,,3858527675,233,26,3858527653,213,6.2,8qys6qtdwgsycxducl062zld5,E. Konsa,3858527647,140,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474725147,26,74,1,1,24,hzqh7z0mdl3v7gwete66syxp,1,67.2,96.8,2022-10-20T18:32:34.441Z,2022-10-21T02:02:00Z,3858527667,285,,3859036951,178,,3858527711,233,22,3858527665,56,Left,,,,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474725205,23,5,1,1,25,b496gs285it6bheuikox6z9mj,1,33.4,-1.4,2022-10-20T18:32:34.961Z,2022-10-21T02:02:03Z,3858528027,233,27,3858528015,347,,3858528013,56,Back,,,,,,,,,,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474725149,27,5,1,1,25,hzqh7z0mdl3v7gwete66syxp,0,66.6,101.4,2022-10-20T18:32:34.961Z,2022-10-21T02:02:04Z,3858527721,347,,3858528039,233,23,3858527719,56,Left,,,,,,,,,,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474725223,24,1,1,1,30,b496gs285it6bheuikox6z9mj,1,38.2,0,2022-10-20T18:32:40.579Z,2022-10-21T02:02:08Z,3858528131,107,,3858528137,141,5.4,3858528141,213,0.3,3858528133,56,Right,3858528135,140,53.7,3858528139,212,16.9,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474725231,25,1,1,1,33,b496gs285it6bheuikox6z9mj,1,46.7,5.3,2022-10-20T18:32:43.372Z,2022-10-21T02:02:27Z,3858528163,213,3.4,3858528159,141,4.1,3858528157,140,43.1,3858528161,212,3.9,3859037369,178,,3858528155,56,Back,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474725237,26,1,1,1,34,b496gs285it6bheuikox6z9mj,0,43.1,4.1,2022-10-20T18:32:44.393Z,2022-10-21T02:02:31Z,3858528209,213,0.6,3858528201,56,Center,3858528205,141,27.0,3858528203,140,65.5,3858528199,155,,3859037461,178,,3858528207,212,28.2,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
