id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value
2528651167,251,1,1,21,51,c8h9bw1l82s06h77xxrelzhur,1,15.6,62,2023-04-04T19:22:04.770Z,2023-04-05T04:06:11Z,4163779475,212,22.3,4163779469,56,Back,4163779471,140,23.8,4163779477,213,5.1,4163779473,141,31.7,4164523847,178,,,,,,,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651185,252,1,1,21,55,c8h9bw1l82s06h77xxrelzhur,1,25.8,28.3,2023-04-04T19:22:09.076Z,2023-04-05T04:06:13Z,4163779563,212,13.3,4163779559,140,29.3,4163779561,141,9.5,4163779557,56,Back,4164523873,178,,4163779565,213,5.0,,,,,,,kvchpptoxgvcyiv358w9gtzp,J. Matip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651249,253,1,1,21,57,c8h9bw1l82s06h77xxrelzhur,1,29.4,9.2,2023-04-04T19:22:11.308Z,2023-04-05T04:06:16Z,4163779891,213,6.2,4163779887,141,5.6,4163779883,56,Back,4163779889,212,20.8,4163779885,140,49.1,4164523891,178,,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651275,254,1,1,22,1,c8h9bw1l82s06h77xxrelzhur,1,41.7,21.4,2023-04-04T19:22:15.669Z,2023-04-05T04:06:21Z,4164523939,178,,4163780031,213,3.9,4163780027,141,14.8,4163780023,140,37.2,4163780029,212,6.5,4163780019,56,Back,,,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651331,255,1,1,22,4,c8h9bw1l82s06h77xxrelzhur,1,37.2,14.8,2023-04-04T19:22:17.951Z,2023-04-05T04:06:23Z,4163780259,141,33.5,4164523963,178,,4163780261,212,16.0,4163780257,140,28.0,4163780263,213,2.2,4163780255,56,Back,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651355,256,1,1,22,8,c8h9bw1l82s06h77xxrelzhur,1,33.5,31.7,2023-04-04T19:22:22.603Z,2023-04-05T04:06:26Z,4163780415,212,9.3,4164523995,178,,4163780411,140,35.6,4163780409,56,Back,4163780417,213,5.0,4163780413,141,18.4,,,,,,,kvchpptoxgvcyiv358w9gtzp,J. Matip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651377,257,1,1,22,10,c8h9bw1l82s06h77xxrelzhur,1,35.6,16.1,2023-04-04T19:22:24.756Z,2023-04-05T04:06:29Z,4163780543,213,5.3,4163780541,212,10.5,4163780539,141,3.7,4163780537,140,41.5,4163780535,56,Back,4164524039,178,,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651421,258,1,1,22,11,c8h9bw1l82s06h77xxrelzhur,1,41.5,3.7,2023-04-04T19:22:25.729Z,2023-04-05T04:06:34Z,4164524095,178,,4163780823,213,0.1,4163780815,56,Right,4163780821,212,29.6,4163780819,141,8.0,4163780817,140,69.6,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651469,241,45,1,22,16,9q0arba2kbnywth8bkxlhgmdr,0,28.4,91,2023-04-04T19:22:29.807Z,2023-04-05T04:06:40Z,4163781031,285,,4163781029,56,Back,4163781209,233,259,,,,,,,,,,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651439,259,3,1,22,16,c8h9bw1l82s06h77xxrelzhur,1,71.6,9,2023-04-04T19:22:29.807Z,2023-04-05T04:06:39Z,4164030877,464,,4163780893,286,,4163780891,56,Right,4163781057,233,241,4164524153,178,,,,,,,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651435,240,45,1,22,16,9q0arba2kbnywth8bkxlhgmdr,0,30,90.8,2023-04-04T19:22:30.371Z,2023-04-05T04:06:45Z,4163780877,56,Back,4163781417,285,,4163781511,233,260,,,,,,,,,,,,,,,,7usl4495egoptlrd762f0arbp,B. Chilwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651451,260,3,1,22,16,c8h9bw1l82s06h77xxrelzhur,1,70,9.2,2023-04-04T19:22:30.371Z,2023-04-05T04:06:45Z,4164524217,178,,4163780965,286,,4163781469,233,240,4164030891,464,,4163780963,56,Right,,,,,,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651465,261,1,1,22,17,c8h9bw1l82s06h77xxrelzhur,1,67.4,9.5,2023-04-04T19:22:31.529Z,2023-04-05T04:06:51Z,4163781005,141,31.6,4163781003,140,63.8,4163781007,212,15.5,4163781009,213,1.8,4164524281,178,,4163781001,56,Center,,,,,,,bz2p1aiij462e1emd7sh5psd1,Diogo Jota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651471,262,1,1,22,18,c8h9bw1l82s06h77xxrelzhur,1,63.8,31.6,2023-04-04T19:22:32.746Z,2023-04-05T04:06:56Z,4163781035,140,64.3,4164524331,178,,4163781033,56,Center,4163781037,141,23.8,4163781039,212,5.3,4163781041,213,4.8,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651493,263,1,1,22,19,c8h9bw1l82s06h77xxrelzhur,1,64.3,23.8,2023-04-04T19:22:33.430Z,2023-04-05T04:06:58Z,4163781179,56,Center,4163781181,140,66.6,4163781185,212,8.1,4164524353,178,,4163781187,213,1.3,4163781183,141,35.2,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651505,264,1,1,22,21,c8h9bw1l82s06h77xxrelzhur,1,65.9,36.8,2023-04-04T19:22:35.081Z,2023-04-05T04:07:02Z,4163781235,141,56.3,4163781233,140,54.7,4163781237,212,17.7,4163781239,213,2.3,4163781231,56,Center,4164524405,178,,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651555,265,1,1,22,23,c8h9bw1l82s06h77xxrelzhur,1,54.7,56.4,2023-04-04T19:22:37.754Z,2023-04-05T04:07:05Z,4164524447,178,,4163781537,213,5.0,4163781533,141,46.7,4163781529,56,Center,4163781535,212,6.9,4163781531,140,56.5,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651597,266,1,1,22,27,c8h9bw1l82s06h77xxrelzhur,1,58.1,53.6,2023-04-04T19:22:41.495Z,2023-04-05T04:07:16Z,4163781767,213,5.8,4163781763,141,45.6,4163781761,140,68.9,4163781759,56,Center,4163783613,210,15,4163781765,212,12.6,4164524487,178,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2528651601,267,15,1,22,30,c8h9bw1l82s06h77xxrelzhur,1,72.7,40,2023-04-04T19:22:44.070Z,2023-04-05T04:07:16Z,4163783639,102,49.7,4163783641,103,19,4163781779,18,,4163783633,29,,4163783635,55,266,4163781781,56,Center,4163781777,22,,4163783645,147,41.5,6b9erfx1rf9nff83300tntadx,Roberto Firmino,4163783647,230,4163783455,20,4164524537,178,4163783459,82,4163783851,215,,96.4,,,,4163783469,233,242,4163783631,78,,4163783649,231,4163783643,146,76.9,,,,,,,48.9
2528651611,242,10,1,22,30,9q0arba2kbnywth8bkxlhgmdr,1,23,55.5,2023-04-04T19:22:44.184Z,2023-04-05T04:07:20Z,4164524563,178,,4163783477,233,267,4163781847,94,,4163781849,56,Back,,,,,,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651691,243,3,1,22,33,9q0arba2kbnywth8bkxlhgmdr,1,34.4,27.1,2023-04-04T19:22:47.249Z,2023-04-05T04:07:30Z,4163782319,233,268,4164031081,465,,4163782255,56,Back,4164524661,178,,4164524663,15,,4163782323,286,,,,,,,,am70epdl0361z5af8ahskcdsl,N. Kanté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651703,268,45,1,22,33,c8h9bw1l82s06h77xxrelzhur,0,65.6,72.9,2023-04-04T19:22:47.249Z,2023-04-05T04:07:30Z,4163782357,233,243,4163782295,285,,4163782293,56,Center,,,,,,,,,,,,,,,,3kdl679ra6mlobdg09xqf7fft,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651701,244,49,1,22,35,9q0arba2kbnywth8bkxlhgmdr,1,38,17.3,2023-04-04T19:22:49.666Z,2023-04-05T04:07:36Z,,,,,,,,,,,,,,,,,,,,,,,,,am70epdl0361z5af8ahskcdsl,N. Kanté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651785,245,1,1,22,39,9q0arba2kbnywth8bkxlhgmdr,1,70.4,12.5,2023-04-04T19:22:53.059Z,2023-04-05T04:07:40Z,4164524775,178,,4163782733,213,0.2,4163782729,141,16.4,4163782731,212,17.0,4163782727,140,86.4,4163782725,56,Right,,,,,,,am70epdl0361z5af8ahskcdsl,N. Kanté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651819,246,1,1,22,43,9q0arba2kbnywth8bkxlhgmdr,1,84.7,15.8,2023-04-04T19:22:57.320Z,2023-04-05T04:07:44Z,4163782897,56,Center,4163782917,213,1.5,4163782899,140,87.1,4163782901,141,62.3,4164524797,178,,4163782915,212,31.7,4163782895,155,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651837,247,1,1,22,45,9q0arba2kbnywth8bkxlhgmdr,0,87.3,62.3,2023-04-04T19:22:59.479Z,2023-04-05T04:07:49Z,4163782987,3,,4163782993,141,54.0,4163782997,213,5.7,4163782989,56,Center,4163782991,140,95.5,4164524847,388,,4163782995,212,10.3,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651855,269,61,1,22,46,c8h9bw1l82s06h77xxrelzhur,0,7,43.6,2023-04-04T19:23:00.547Z,2023-04-05T04:08:02Z,4164524973,15,,4163783107,56,Back,4164524975,388,,,,,,,,,,,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651871,248,56,1,22,48,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-04-04T19:23:02.580Z,2023-04-05T04:08:12Z,4163783177,56,Center,,,,,,,,,,,,,,,,,,,,,,ehopba709zukxj4vgcync942d,M. Kovačić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651899,249,6,1,22,50,9q0arba2kbnywth8bkxlhgmdr,1,95.8,63.3,2023-04-04T19:23:03.978Z,2023-04-05T04:08:14Z,4163783313,56,Center,4163783315,73,,4163783367,233,270,,,,,,,,,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528651867,270,6,1,22,50,c8h9bw1l82s06h77xxrelzhur,0,4.2,36.7,2023-04-04T19:23:03.978Z,2023-04-05T04:08:14Z,4163783167,73,,4163783381,233,249,4163783165,56,Back,,,,,,,,,,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528652205,250,1,1,23,20,9q0arba2kbnywth8bkxlhgmdr,1,99.5,99.5,2023-04-04T19:23:34.467Z,2023-04-05T04:08:24Z,4163785023,155,,4163785029,140,92.2,4163786951,154,,4163785033,212,31.9,4163785019,2,,4163785027,56,Center,4163785031,141,54.0,4164031239,72,,7usl4495egoptlrd762f0arbp,B. Chilwell,4163785021,6,4163785035,213,4163786949,210,4164525155,178,4163785025,224,,,4.5,1,13,,,,,,,,,,,,,,,,,,
2528652217,251,43,1,23,21,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-04-04T19:23:34.796Z,2023-04-04T19:24:35Z,4163785091,56,Center,4163785093,286,0,4163788033,144,44,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528652689,272,43,1,23,21,c8h9bw1l82s06h77xxrelzhur,1,0,0,2023-04-04T19:23:34.797Z,2023-04-04T19:24:35Z,4163787511,285,0,4163787677,233,251,4163787985,144,44,4163787509,56,Back,,,,,,,,,,,,,kvchpptoxgvcyiv358w9gtzp,J. Matip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528652225,252,13,1,23,22,9q0arba2kbnywth8bkxlhgmdr,1,92.1,54.3,2023-04-04T19:23:36.057Z,2023-04-05T04:08:24Z,4163786983,230,98.6,4164525215,388,,4163785135,17,,4163785137,56,Center,4163786971,55,250,4163785983,153,,4163786985,231,52.5,4163785977,15,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,4163786965,75,4163786967,29,4163785975,25,4163786979,146,4163785981,328,,,,,,4163786975,102,40.3,4163786981,147,46.8,4163786969,154,4163786977,103,1.4,97.5,,,,,,
2528652311,253,2,1,23,22,9q0arba2kbnywth8bkxlhgmdr,1,91.9,57.5,2023-04-04T19:23:36.108Z,2023-04-05T04:08:31Z,4163785721,8,,4163785563,141,47.0,4163785557,3,,4163785561,140,96.6,4163785559,56,Center,4164525265,388,,4163785555,7,1zxwich342p8fholev7ddkwh6,4163790083,343,2,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528652247,271,55,1,23,22,c8h9bw1l82s06h77xxrelzhur,1,6.8,55.7,2023-04-04T19:23:36.109Z,2023-04-05T04:08:31Z,,,,,,,,,,,,,,,,,,,,,,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528652835,254,27,1,24,12,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-04-04T19:24:26.202Z,2023-04-05T04:10:00Z,4163788255,207,,4163788257,364,,4163788253,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528653179,255,65,1,24,22,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-04-04T19:24:36.563Z,2023-04-05T04:10:07Z,4163790111,365,253,4163790109,341,,4163791813,335,,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528653495,256,28,1,25,23,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-04-04T19:25:36.950Z,2023-04-05T04:10:15Z,4163791807,55,254,4163791805,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528653677,257,27,1,25,40,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-04-04T19:25:54.186Z,2023-04-05T04:10:18Z,4163792773,233,273,4163792723,246,,4163792721,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528653681,273,27,1,25,40,c8h9bw1l82s06h77xxrelzhur,1,0,0,2023-04-04T19:25:54.186Z,2023-04-05T04:10:17Z,4163792733,246,,4163792811,233,257,4163792731,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654293,258,28,1,26,46,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-04-04T19:27:00.178Z,2023-04-05T04:10:26Z,4163796011,55,257,4163796039,233,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654261,274,28,1,26,46,c8h9bw1l82s06h77xxrelzhur,1,0,0,2023-04-04T19:27:00.178Z,2023-04-05T04:10:26Z,4163796061,233,258,4163795841,55,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654407,275,1,1,26,57,c8h9bw1l82s06h77xxrelzhur,1,3.1,50.7,2023-04-04T19:27:11.733Z,2023-04-05T04:10:28Z,4163796657,212,14.2,4163796653,140,9.7,4163796659,213,1.1,4164526385,178,,4163796645,241,,4163796643,5,,4163796649,56,Back,4163796655,141,69.0,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654425,276,1,1,27,0,c8h9bw1l82s06h77xxrelzhur,1,11.7,69.2,2023-04-04T19:27:14.623Z,2023-04-05T04:10:33Z,4163796779,155,,4163796785,141,77.4,4163796783,140,41.6,4163796787,212,31.9,4163796789,213,0.2,4164526441,178,,4163796781,56,Back,,,,2zfjgh5747ge9r9q0thbk123t,I. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654435,277,44,1,27,3,c8h9bw1l82s06h77xxrelzhur,1,44.3,76.4,2023-04-04T19:27:16.839Z,2023-04-05T05:11:55Z,4163796853,233,259,4163796835,285,,4163796833,56,Back,,,,,,,,,,,,,,,,6b9erfx1rf9nff83300tntadx,Roberto Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654429,259,44,1,27,3,9q0arba2kbnywth8bkxlhgmdr,0,55.7,23.6,2023-04-04T19:27:16.840Z,2023-04-05T04:10:37Z,4163796811,286,,4163796887,233,277,4163796809,56,Center,,,,,,,,,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654449,278,1,1,27,3,c8h9bw1l82s06h77xxrelzhur,0,41.6,77.4,2023-04-04T19:27:16.936Z,2023-04-05T05:11:55Z,4163796907,3,,4163796917,213,0.1,4163796913,141,77.9,4163796909,56,Back,4163796911,140,44.3,4164526499,388,,4163796915,212,2.9,,,,6b9erfx1rf9nff83300tntadx,Roberto Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654441,260,61,1,27,3,9q0arba2kbnywth8bkxlhgmdr,1,53,24.6,2023-04-04T19:27:17.016Z,2023-04-05T04:10:46Z,4164526573,15,,4163796861,56,Center,4164526575,388,,,,,,,,,,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654461,261,1,1,27,4,9q0arba2kbnywth8bkxlhgmdr,1,50.8,31.8,2023-04-04T19:27:18.654Z,2023-04-05T04:10:53Z,4164526629,178,,4163797005,56,Center,4163797007,140,59.3,4163797003,3,,4163797013,213,6.1,4163797009,141,30.0,4163797011,212,9.0,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654465,262,49,1,27,6,9q0arba2kbnywth8bkxlhgmdr,1,59.2,30.1,2023-04-04T19:27:19.851Z,2023-04-05T04:10:59Z,,,,,,,,,,,,,,,,,,,,,,,,,am70epdl0361z5af8ahskcdsl,N. Kanté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654481,263,1,1,27,6,9q0arba2kbnywth8bkxlhgmdr,1,58.6,30.1,2023-04-04T19:27:19.887Z,2023-04-05T04:11:04Z,4163797101,212,14.8,4163797095,56,Right,4163797103,213,4.5,4163797099,141,8.8,4163797097,140,55.5,4164526701,178,,,,,,,,am70epdl0361z5af8ahskcdsl,N. Kanté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654487,264,61,1,27,7,9q0arba2kbnywth8bkxlhgmdr,0,55.5,8.9,2023-04-04T19:27:21.122Z,2023-04-05T04:11:12Z,4163797127,56,Right,4164526743,178,,,,,,,,,,,,,,,,,,,,7yirx71oya71zjsgldj5ucqcq,W. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654491,279,49,1,27,8,c8h9bw1l82s06h77xxrelzhur,1,39.2,82.2,2023-04-04T19:27:22.426Z,2023-04-05T04:11:15Z,,,,,,,,,,,,,,,,,,,,,,,,,3kdl679ra6mlobdg09xqf7fft,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654507,280,1,1,27,9,c8h9bw1l82s06h77xxrelzhur,1,40.7,85.7,2023-04-04T19:27:23.539Z,2023-04-05T04:11:18Z,4163797243,141,92.4,4163797247,213,2.2,4163797239,56,Back,4163797241,140,37.5,4164526797,178,,4163797245,212,5.7,,,,,,,3kdl679ra6mlobdg09xqf7fft,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654559,281,1,1,27,11,c8h9bw1l82s06h77xxrelzhur,1,39.5,97.1,2023-04-04T19:27:25.156Z,2023-04-05T04:11:22Z,4163797483,140,70.5,4163797487,212,32.9,4164526835,178,,4163797489,213,6.1,4163797491,1,,4163797481,56,Left,4163797479,155,,4163797485,141,89.7,3kwkd3b95n8qzqtq4idxav45x,K. Tsimikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654601,282,1,1,27,15,c8h9bw1l82s06h77xxrelzhur,1,71.8,87.5,2023-04-04T19:27:28.798Z,2023-04-05T04:11:26Z,4163797679,56,Center,4164526875,178,,4163797685,212,24.9,4163797681,140,73.3,4163797683,141,51.0,4163797687,213,4.8,,,,,,,5e300bc3sbmy6iqpvmic34qju,D. Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654629,283,1,1,27,17,c8h9bw1l82s06h77xxrelzhur,1,73.3,51,2023-04-04T19:27:31.603Z,2023-04-05T04:11:33Z,4163797815,212,9.5,4164526939,178,,4163797811,140,75.3,4163797817,213,4.9,4163797813,141,37.3,4163797809,56,Center,,,,,,,6b9erfx1rf9nff83300tntadx,Roberto Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654641,284,1,1,27,20,c8h9bw1l82s06h77xxrelzhur,0,77,35.9,2023-04-04T19:27:33.821Z,2023-04-05T04:11:37Z,4163797869,141,37.0,4163797863,155,,4163797871,212,2.3,4163798193,233,265,4163797865,56,Center,4164526997,178,,4163798191,236,,4163797867,140,79.1,25yu90pekqr1lhs098f3uxy39,J. Henderson,4163797873,213,4163798197,286,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,
2528654637,265,74,1,27,20,9q0arba2kbnywth8bkxlhgmdr,1,20.9,58.1,2023-04-04T19:27:33.899Z,2023-04-05T04:11:40Z,4163797857,56,Back,4164527017,178,,4163798203,233,284,4163798135,285,,,,,,,,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654661,266,49,1,27,22,9q0arba2kbnywth8bkxlhgmdr,1,22.4,50.3,2023-04-04T19:27:36.021Z,2023-04-05T04:11:43Z,,,,,,,,,,,,,,,,,,,,,,,,,am70epdl0361z5af8ahskcdsl,N. Kanté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528793143,1097,83,1,27,22,c8h9bw1l82s06h77xxrelzhur,1,78.5,48.9,2023-04-04T19:27:36.487Z,2023-04-05T04:48:36Z,4164548671,399,116594,,,,,,,,,,,,,,,,,,,,,,3kdl679ra6mlobdg09xqf7fft,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654669,267,61,1,27,22,9q0arba2kbnywth8bkxlhgmdr,0,21.6,52.1,2023-04-04T19:27:36.516Z,2023-04-05T04:11:50Z,4163797995,56,Back,4164527095,178,,,,,,,,,,,,,,,,,,,,am70epdl0361z5af8ahskcdsl,N. Kanté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654703,285,1,1,27,23,c8h9bw1l82s06h77xxrelzhur,1,74.3,43.1,2023-04-04T19:27:37.137Z,2023-04-05T04:11:57Z,4163798179,213,4.0,4163798173,140,72.5,4163798177,212,2.8,4163798171,56,Center,4164527161,178,,4163798175,141,40.1,,,,,,,3kdl679ra6mlobdg09xqf7fft,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654705,286,49,1,27,23,c8h9bw1l82s06h77xxrelzhur,1,71.6,46.9,2023-04-04T19:27:37.514Z,2023-04-05T04:12:04Z,,,,,,,,,,,,,,,,,,,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654721,287,1,1,27,24,c8h9bw1l82s06h77xxrelzhur,1,71.5,48.7,2023-04-04T19:27:38.759Z,2023-04-05T04:12:08Z,4163798283,56,Left,4163798287,141,81.2,4163798289,212,22.3,4164527285,178,,4163798291,213,1.7,4163798285,140,68.9,,,,,,,25yu90pekqr1lhs098f3uxy39,J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654743,288,1,1,27,29,c8h9bw1l82s06h77xxrelzhur,1,70.4,83.4,2023-04-04T19:27:42.922Z,2023-04-05T04:12:12Z,4164527341,178,,4163798395,212,10.8,4163798393,141,89.7,4163798397,213,0.4,4163798389,56,Left,4163798391,140,79.8,,,,,,,3kwkd3b95n8qzqtq4idxav45x,K. Tsimikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528654773,289,1,1,27,32,c8h9bw1l82s06h77xxrelzhur,1,73,84.8,2023-04-04T19:27:46.178Z,2023-04-05T04:12:15Z,4164527369,178,,4163798551,140,65.2,4163798559,1,,4163798557,213,4.5,4163798553,141,38.3,4163798555,212,32.7,4163798549,56,Center,4163798547,155,,5e300bc3sbmy6iqpvmic34qju,D. Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
