id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/15/value
2494440473,3,1,1,0,3,22doj4sgsocqpxw45h607udje,0,42.7,52.4,2023-01-01T14:00:40.180Z,2023-01-01T22:55:54Z,3962507057,141,49.7,3963032279,178,,3962507053,157,,3962507061,213,6.2,3962457925,56,Center,3962507059,212,28.1,3962507055,140,69.4,3962507063,1,,4zxrdmwphkxvkvo6bt30uanrp,P. Højbjerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440489,5,1,1,0,6,b496gs285it6bheuikox6z9mj,1,25.1,43,2023-01-01T14:00:43.378Z,2023-01-01T21:45:36Z,3962457997,140,2.2,3962458001,212,25.5,3963032307,178,,3962458003,213,2.8,3962457995,56,Back,3962457999,141,55.7,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440513,6,1,1,0,10,b496gs285it6bheuikox6z9mj,1,4.4,60.5,2023-01-01T14:00:47.377Z,2023-01-01T21:45:38Z,3962458139,212,31.3,3962458135,140,33.7,3962458131,155,,3962458133,56,Back,3963032323,178,,3962458141,213,0.2,3962458137,141,69.1,,,,4myy5br8yj5678xlji3up1ryt,R. Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440515,7,61,1,0,14,b496gs285it6bheuikox6z9mj,0,36.5,74.4,2023-01-01T14:00:50.770Z,2023-01-01T21:45:46Z,3962458145,56,Back,3963032357,178,,,,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494548399,960,67,1,0,15,22doj4sgsocqpxw45h607udje,1,63.7,16.7,2023-01-01T14:00:52.119Z,2023-01-01T22:55:55Z,3963041059,233,798,,,,,,,,,,,,,,,,,,,,,,31wf775s975qy3il33oora8k5,M. Doherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494548395,798,67,1,0,15,b496gs285it6bheuikox6z9mj,0,36.3,83.3,2023-01-01T14:00:52.120Z,2023-01-01T22:17:49Z,3963041063,233,960,,,,,,,,,,,,,,,,,,,,,,l0qqn9tlgov91p5d1zzdupcl,E. Buendía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440519,4,1,1,0,15,22doj4sgsocqpxw45h607udje,0,60.3,14.8,2023-01-01T14:00:52.192Z,2023-01-01T22:55:55Z,3962458157,212,15.9,3962458153,140,74.8,3963032485,178,,3962458155,141,21.4,3962458159,213,0.3,3962458151,56,Center,,,,,,,31wf775s975qy3il33oora8k5,M. Doherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440533,8,1,1,0,16,b496gs285it6bheuikox6z9mj,1,24.6,82,2023-01-01T14:00:53.561Z,2023-01-01T21:46:03Z,3962458233,213,5.9,3962458227,140,29.7,3962458231,212,5.7,3962458225,56,Back,3962458229,141,79.0,3963032503,178,,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440555,9,1,1,0,18,b496gs285it6bheuikox6z9mj,1,27.9,82.1,2023-01-01T14:00:55.582Z,2023-01-01T21:46:09Z,3962458351,213,2.9,3962458343,140,14.3,3962458349,212,14.6,3963032531,178,,3962458347,141,86.5,3962458339,56,Back,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440561,10,1,1,0,20,b496gs285it6bheuikox6z9mj,1,14.3,86.5,2023-01-01T14:00:57.366Z,2023-01-01T21:46:12Z,3962458375,141,96.2,3962458379,213,0.6,3962458371,56,Back,3962458373,140,23.5,3963032559,178,,3962458377,212,11.7,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440567,11,1,1,0,21,b496gs285it6bheuikox6z9mj,1,23.5,96.2,2023-01-01T14:00:58.582Z,2023-01-01T21:46:16Z,3962458387,56,Back,3962458391,141,85.1,3963032575,178,,3962458395,213,4.9,3962458389,140,24.5,3962458393,212,7.6,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440575,12,1,1,0,22,b496gs285it6bheuikox6z9mj,1,24.5,85.1,2023-01-01T14:00:59.319Z,2023-01-01T21:46:22Z,3962458423,56,Back,3963032603,178,,3962458429,141,83.0,3962458427,140,9.8,3962458431,212,15.5,3962458433,213,3.2,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440595,13,1,1,0,24,b496gs285it6bheuikox6z9mj,1,9.8,83,2023-01-01T14:01:01.143Z,2023-01-01T21:46:25Z,3962458519,140,1.8,3963032619,178,,3962458523,212,19.8,3962458521,141,56.7,3962458517,56,Back,3962458525,213,4.3,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440607,14,1,1,0,27,b496gs285it6bheuikox6z9mj,1,3.2,50.4,2023-01-01T14:01:04.079Z,2023-01-01T21:49:16Z,3962458571,56,Back,3963033243,178,,3962458579,213,5.2,3962458575,141,4.9,3962458573,140,20.3,3962458581,1,,3962458577,212,35.8,,,,4myy5br8yj5678xlji3up1ryt,R. Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440617,15,1,1,0,30,b496gs285it6bheuikox6z9mj,1,27.9,2.3,2023-01-01T14:01:06.899Z,2023-01-01T21:49:20Z,3962458637,213,2.6,3962458629,56,Back,3962458633,141,17.4,3963033247,178,,3962458635,212,19.1,3962458631,140,12.6,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440631,16,1,1,0,33,b496gs285it6bheuikox6z9mj,1,9.6,25.6,2023-01-01T14:01:10.356Z,2023-01-01T21:49:22Z,3963033255,178,,3962458703,56,Back,3962458711,213,1.6,3962458709,212,28.2,3962458705,140,9.9,3962458707,141,67.0,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440647,17,1,1,0,36,b496gs285it6bheuikox6z9mj,1,9.8,70.5,2023-01-01T14:01:13.596Z,2023-01-01T21:49:24Z,3962458817,213,0.8,3962458813,141,94.4,3963033259,178,,3962458815,212,23.0,3962458809,56,Back,3962458811,140,25.3,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440673,18,1,1,0,40,b496gs285it6bheuikox6z9mj,1,29.6,95.6,2023-01-01T14:01:17.393Z,2023-01-01T21:49:28Z,3962458911,213,3.7,3962458909,212,19.3,3962458905,140,14.0,3962458903,56,Back,3963033283,178,,3962458907,141,80.5,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440695,19,1,1,0,46,b496gs285it6bheuikox6z9mj,1,23.3,69.7,2023-01-01T14:01:23.511Z,2023-01-01T21:49:31Z,3962459031,56,Back,3962459039,213,4.8,3962459035,141,38.6,3962459033,140,25.4,3963033287,178,,3962459037,212,21.3,,,,,,,2smmv9hdoiet7necaf00ol51x,T. Mings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440697,20,1,1,0,53,b496gs285it6bheuikox6z9mj,1,37.8,26.7,2023-01-01T14:01:29.826Z,2023-01-01T21:49:34Z,3962459047,141,3.1,3963033301,178,,3962459043,56,Right,3962459051,213,5.5,3962459049,212,23.7,3962459045,140,54.4,,,,,,,8qys6qtdwgsycxducl062zld5,E. Konsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440709,21,1,1,0,55,b496gs285it6bheuikox6z9mj,1,54.6,3.2,2023-01-01T14:01:32.080Z,2023-01-01T21:49:39Z,3962459101,213,1.5,3962459099,212,6.8,3962459095,140,55.0,3962459093,56,Right,3962459097,141,13.2,3963033317,178,,,,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494548495,961,83,1,0,57,22doj4sgsocqpxw45h607udje,1,40,87.7,2023-01-01T14:01:34.514Z,2023-01-01T22:19:19Z,3963041487,399,215711,,,,,,,,,,,,,,,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440717,22,1,1,0,57,b496gs285it6bheuikox6z9mj,1,58,10.1,2023-01-01T14:01:34.533Z,2023-01-01T21:49:44Z,3963033339,178,,3962459149,140,59.4,3962459153,212,5.3,3962459151,141,2.6,3962459155,213,5.0,3962459147,56,Right,,,,,,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440719,23,50,1,0,58,b496gs285it6bheuikox6z9mj,1,63.2,5.3,2023-01-01T14:01:35.347Z,2023-01-01T21:49:57Z,3962459161,286,,3962459159,56,Right,3962462437,233,6,,,,,,,,,,,,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440723,5,43,1,0,58,22doj4sgsocqpxw45h607udje,1,0,0,2023-01-01T14:01:35.502Z,2023-01-01T14:04:36Z,3962459179,233,23,3962462431,144,7,3962459175,56,Back,3962459177,285,0,,,,,,,,,,,,,2gsq05yyxwe4f8t79j6d49q6t,I. Perišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440729,6,7,1,0,58,22doj4sgsocqpxw45h607udje,1,36.8,94.7,2023-01-01T14:01:35.510Z,2023-01-01T21:49:59Z,3962462433,233,23,3962459207,167,,3962459211,285,,3962961597,385,,3962459209,56,Back,3963033393,178,,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440731,7,5,1,0,59,22doj4sgsocqpxw45h607udje,0,35.4,101.2,2023-01-01T14:01:35.749Z,2023-01-01T21:50:04Z,3962459215,347,,3962459213,56,Back,3962459221,233,24,,,,,,,,,,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440727,24,5,1,0,59,b496gs285it6bheuikox6z9mj,1,64.6,-1.2,2023-01-01T14:01:35.749Z,2023-01-01T21:50:05Z,3962459217,233,7,3962459203,56,Right,3962459205,347,,,,,,,,,,,,,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440791,25,1,1,1,15,b496gs285it6bheuikox6z9mj,1,60.3,0,2023-01-01T14:01:51.787Z,2023-01-01T21:50:11Z,3962459551,141,4.7,3962459555,213,0.2,3962459545,107,,3962459553,212,19.2,3962459549,140,78.2,3962459547,56,Right,,,,,,,7paw998ux29k7hx4t1g0wu85x,A. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440797,26,1,1,1,18,b496gs285it6bheuikox6z9mj,1,75.6,8.5,2023-01-01T14:01:55.425Z,2023-01-01T21:50:19Z,3963033453,178,,3962459587,141,16.5,3962459583,56,Right,3962459591,213,2.3,3962459585,140,71.4,3962459589,212,7.0,,,,,,,btvuam6p4391am219taqtcted,J.  McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440807,27,1,1,1,21,b496gs285it6bheuikox6z9mj,1,69.1,26.4,2023-01-01T14:01:57.865Z,2023-01-01T21:50:25Z,3962459649,56,Left,3962459653,141,98.3,3962459655,212,50.9,3962459659,1,,3962459651,140,82.6,3962459657,213,1.3,3963033465,178,,3962459647,196,,4jyrztlaueae7eg18kuvxa489,L. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440809,28,61,1,1,25,b496gs285it6bheuikox6z9mj,0,83.8,98.6,2023-01-01T14:02:01.941Z,2023-01-01T21:50:30Z,3962459663,56,Left,3963033491,178,,,,,,,,,,,,,,,,,,,,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440811,8,49,1,1,26,22doj4sgsocqpxw45h607udje,1,11,9,2023-01-01T14:02:02.860Z,2023-01-01T21:50:35Z,,,,,,,,,,,,,,,,,,,,,,,,,31wf775s975qy3il33oora8k5,M. Doherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440827,9,1,1,1,27,22doj4sgsocqpxw45h607udje,1,6.3,5.2,2023-01-01T14:02:04.037Z,2023-01-01T21:50:37Z,3962459741,56,Back,3962459749,213,1.7,3962459745,141,18.6,3962459743,140,5.2,3963033517,178,,3962459747,212,9.2,,,,,,,31wf775s975qy3il33oora8k5,M. Doherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440831,10,1,1,1,29,22doj4sgsocqpxw45h607udje,1,4.1,18.1,2023-01-01T14:02:06.161Z,2023-01-01T21:50:41Z,3962459781,213,5.0,3963033529,178,,3962459775,140,6.8,3962459779,212,10.5,3962459777,141,3.3,3962459769,56,Back,,,,,,,2w7i4jfw5wgh3j2wuworoumeh,C. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440839,11,1,1,1,30,22doj4sgsocqpxw45h607udje,1,6.9,3.3,2023-01-01T14:02:07.090Z,2023-01-01T21:50:46Z,3962459797,212,9.7,3962459793,140,12.9,3962459799,213,0.9,3962459795,141,14.2,3963033561,178,,3962459791,56,Back,,,,,,,31wf775s975qy3il33oora8k5,M. Doherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440845,12,1,1,1,31,22doj4sgsocqpxw45h607udje,1,13.2,14.2,2023-01-01T14:02:08.033Z,2023-01-01T21:50:48Z,3962459827,213,5.4,3962459819,56,Back,3962459821,140,19.1,3963033573,178,,3962459825,212,9.4,3962459823,141,3.9,,,,,,,1g15ehziupxnsy1kvl3pqmbc9,Y. Bissouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440847,13,61,1,1,35,22doj4sgsocqpxw45h607udje,0,29.1,5.2,2023-01-01T14:02:11.664Z,2023-01-01T21:50:57Z,3963033603,178,,3962459835,56,Back,,,,,,,,,,,,,,,,,,,cjd62gwj9ptwrrtu6y6xnpeui,Bryan Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440849,29,49,1,1,35,b496gs285it6bheuikox6z9mj,1,68.5,98,2023-01-01T14:02:12.553Z,2023-01-01T21:51:03Z,,,,,,,,,,,,,,,,,,,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494532387,781,3,1,1,38,b496gs285it6bheuikox6z9mj,1,65.3,89.6,2023-01-01T14:02:14.842Z,2023-01-01T21:51:08Z,3962961859,56,Left,3963033635,178,,3962997265,233,947,3962961861,286,,3962961879,464,,,,,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494532389,947,45,1,1,38,22doj4sgsocqpxw45h607udje,0,34.7,10.4,2023-01-01T14:02:14.842Z,2023-01-01T21:51:09Z,3962961869,285,,3962997269,233,781,3962961867,56,Back,,,,,,,,,,,,,,,,cjd62gwj9ptwrrtu6y6xnpeui,Bryan Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494532433,782,3,1,1,40,b496gs285it6bheuikox6z9mj,0,66.3,69.4,2023-01-01T14:02:16.885Z,2023-01-01T21:51:16Z,3963033657,178,,3962962149,467,1g15ehziupxnsy1kvl3pqmbc9,3962962145,286,,3962962147,464,,3962962143,56,Center,,,,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440855,30,4,1,1,40,b496gs285it6bheuikox6z9mj,1,67.6,71.6,2023-01-01T14:02:17.503Z,2023-01-01T21:51:20Z,3962459879,152,,3962459875,13,,3962459883,286,,3962459881,265,,3962459877,56,Center,3962459907,233,14,,,,,,,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440859,14,4,1,1,40,22doj4sgsocqpxw45h607udje,0,32.4,28.4,2023-01-01T14:02:17.504Z,2023-01-01T21:51:19Z,3962459897,13,,3963033689,178,,3962459899,56,Back,3962459903,265,,3962459905,285,,3962459927,233,30,3962459901,152,,,,,1g15ehziupxnsy1kvl3pqmbc9,Y. Bissouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440997,31,1,1,2,23,b496gs285it6bheuikox6z9mj,1,69.6,61.8,2023-01-01T14:02:59.879Z,2023-01-01T21:51:46Z,3962461609,210,15,3962461611,154,,3962460607,56,Center,3963033699,178,,3962460611,141,37.7,3962460605,152,,3962460609,140,72.5,3962460615,213,4.9,7j84ozqdpgupzxevbxemi5tyh,Douglas Luiz,1,3962460603,5,3962460613,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494440999,32,15,1,2,25,b496gs285it6bheuikox6z9mj,1,72.5,37.7,2023-01-01T14:03:02.126Z,2023-01-01T21:51:47Z,3962461651,233,15,3962463687,78,,3962461191,20,,3962461617,154,,3962461195,82,,3962461189,24,,3962461615,29,,3962461619,55,31,7paw998ux29k7hx4t1g0wu85x,A. Young,,3962461625,103,3962461629,146,78.5,19,3963033721,178,3962461623,102,51.0,3962460623,18,3962460625,56,Center,3962461631,147,40.6,3962461627,328,3962461633,230,98.9,3962461635,231,48.7,,,,,,,,
2494440993,15,10,1,2,25,22doj4sgsocqpxw45h607udje,1,24.1,62,2023-01-01T14:03:02.259Z,2023-01-01T21:51:42Z,3962461237,233,32,3962460583,56,Back,3962460581,94,,3963033759,388,,,,,,,,,,,,,,12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
