id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2494506687,6,5,1,0,17,1qtaiy11gswx327s0vkibf70n,1,61.5,101.2,2023-01-01T16:31:13.336Z,2023-01-01T23:30:19Z,3962819407,347,,3962819429,233,6,3962819405,56,Left,,,,,,,,,,,,,,,,95uxoznu15m2xywirv43rcmol,O. Mangala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494506595,6,5,1,0,17,9q0arba2kbnywth8bkxlhgmdr,0,38.5,-1.2,2023-01-01T16:31:13.336Z,2023-01-01T23:30:20Z,3962819451,233,6,3962818913,347,,3962818911,56,Back,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494506693,7,1,1,0,22,1qtaiy11gswx327s0vkibf70n,1,54.8,100,2023-01-01T16:31:18.040Z,2023-01-01T23:30:59Z,3962820663,189,,3962820549,140,56.6,3962820545,107,,3962820555,213,4.9,3962820547,56,Left,3962820551,141,88.8,3962820553,212,9.0,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494548143,604,1,1,0,23,1qtaiy11gswx327s0vkibf70n,1,57,85.6,2023-01-01T16:31:18.877Z,2023-01-01T23:31:04Z,3963063027,178,,3963039945,141,97.4,3963039949,213,1.8,3963039939,189,,3963039943,140,55.0,3963039947,212,8.3,3963039941,56,Left,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494506707,8,1,1,0,25,1qtaiy11gswx327s0vkibf70n,1,43.5,94.1,2023-01-01T16:31:20.873Z,2023-01-01T23:31:11Z,3962819525,141,90.0,3962819529,213,3.4,3962819523,140,31.1,3963063067,178,,3962819527,212,13.3,3962819521,56,Back,,,,,,,59wmst2hxu6y4zut9a48jxiw9,Renan Lodi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494506793,9,1,1,0,28,1qtaiy11gswx327s0vkibf70n,1,31.1,90,2023-01-01T16:31:24.141Z,2023-01-01T23:31:17Z,3962819933,1,,3963063083,178,,3962819925,140,29.8,3962819929,212,38.5,3962819931,213,4.7,3962819927,141,33.4,3962819923,56,Back,,,,cfpqqzqrpzv6dq89yw7nfd1p1,W. Boly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494506827,10,1,1,0,34,1qtaiy11gswx327s0vkibf70n,0,38.7,20.4,2023-01-01T16:31:30.374Z,2023-01-01T23:31:26Z,3962820101,1,,3963063145,178,,3962820093,140,85.4,3962820091,56,Center,3962820097,212,49.1,3962820089,155,,3962820099,213,0.1,3962820095,141,24.3,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494506825,7,52,1,0,38,9q0arba2kbnywth8bkxlhgmdr,1,14.7,73.3,2023-01-01T16:31:33.721Z,2023-01-01T23:31:35Z,3962978003,377,,3963063211,178,,,,,,,,,,,,,,,,,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494506897,8,1,1,0,41,9q0arba2kbnywth8bkxlhgmdr,1,15.2,63.3,2023-01-01T16:31:37.416Z,2023-01-01T23:31:38Z,3962820527,212,11.8,3962820519,123,,3962820521,56,Back,3962820523,140,18.1,3963063241,178,,3962820529,213,5.0,3962820525,141,46.6,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494506925,9,1,1,0,45,9q0arba2kbnywth8bkxlhgmdr,1,20.8,36,2023-01-01T16:31:40.967Z,2023-01-01T23:31:42Z,3962820691,212,21.9,3963063277,178,,3962820693,213,5.0,3962820683,140,26.9,3962820681,56,Back,3962820687,141,5.2,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494506971,10,1,1,0,48,9q0arba2kbnywth8bkxlhgmdr,1,28.8,4.7,2023-01-01T16:31:43.946Z,2023-01-01T23:31:48Z,3962821009,140,22.9,3962821011,141,26.5,3962821013,212,16.1,3962821007,56,Back,3962821015,213,2.0,3963063301,178,,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,César Azpilicueta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494507013,11,1,1,0,53,9q0arba2kbnywth8bkxlhgmdr,1,37.3,47.3,2023-01-01T16:31:49.596Z,2023-01-01T23:31:51Z,3962821241,212,13.3,3962821235,56,Back,3962821239,141,65.5,3962821243,213,1.9,3962821237,140,32.7,3963063313,178,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494507085,12,1,1,0,58,9q0arba2kbnywth8bkxlhgmdr,1,36.7,63,2023-01-01T16:31:54.262Z,2023-01-01T23:31:53Z,3962821645,212,13.9,3962821647,213,4.7,3962821641,140,36.2,3962821643,141,42.5,3963063327,178,,3962821639,56,Back,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494507111,13,1,1,1,4,9q0arba2kbnywth8bkxlhgmdr,1,48.9,36,2023-01-01T16:32:00.612Z,2023-01-01T23:31:55Z,3962821789,213,5.0,3962821785,141,5.2,3963063345,178,,3962821781,56,Right,3962821787,212,21.9,3962821783,140,55.1,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494507155,14,1,1,1,7,9q0arba2kbnywth8bkxlhgmdr,1,55.7,4.9,2023-01-01T16:32:03.686Z,2023-01-01T23:32:00Z,3962822059,141,29.5,3962822055,56,Back,3962822061,212,20.9,3962822063,213,2.2,3963063401,178,,3962822057,140,43.7,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,César Azpilicueta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494507187,15,1,1,1,10,9q0arba2kbnywth8bkxlhgmdr,1,40,34.5,2023-01-01T16:32:06.414Z,2023-01-01T23:32:04Z,3962822217,141,40.7,3962822213,56,Back,3963063433,178,,3962822219,212,21.1,3962822215,140,20.3,3962822221,213,2.9,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494507287,16,1,1,1,13,9q0arba2kbnywth8bkxlhgmdr,1,20.4,39.1,2023-01-01T16:32:09.571Z,2023-01-01T23:32:13Z,3962822717,141,57.8,3963063517,178,,3962822713,56,Back,3962822719,212,15.4,3962822715,140,28.7,3962822721,213,1.0,,,,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494507315,17,1,1,1,18,9q0arba2kbnywth8bkxlhgmdr,1,32.3,52.4,2023-01-01T16:32:14.349Z,2023-01-01T23:32:17Z,3962822875,140,40.0,3962822879,212,32.4,3962822881,213,5.0,3962822873,56,Back,3963063553,178,,3962822877,141,6.2,3962822883,1,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494507355,18,1,1,1,21,9q0arba2kbnywth8bkxlhgmdr,1,44,5.6,2023-01-01T16:32:17.587Z,2023-01-01T23:32:22Z,3962823059,213,1.6,3962823055,141,30.3,3962823051,56,Back,3962823057,212,16.8,3963063597,178,,3962823053,140,43.4,,,,,,,bvw1jgmhfyc896gfi6uj0skwl,César Azpilicueta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494507391,19,1,1,1,24,9q0arba2kbnywth8bkxlhgmdr,1,44.9,32.1,2023-01-01T16:32:20.428Z,2023-01-01T23:32:25Z,3962823217,140,40.7,3963063611,178,,3962823215,56,Back,3962823219,141,63.4,3962823221,212,21.7,3962823223,213,1.8,,,,,,,2jc6sdkse1kxjztsgystidot1,D. Zakaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494507417,20,1,1,1,27,9q0arba2kbnywth8bkxlhgmdr,1,42,63.1,2023-01-01T16:32:23.102Z,2023-01-01T23:32:29Z,3963063623,178,,3962823365,212,10.9,3962823363,141,55.4,3962823361,140,51.1,3962823359,56,Center,3962823367,213,5.8,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494507475,21,1,1,1,28,9q0arba2kbnywth8bkxlhgmdr,1,51.7,54.3,2023-01-01T16:32:24.228Z,2023-01-01T23:32:35Z,3962823763,212,17.5,3963063683,178,,3962823761,141,31.3,3962823759,140,44.3,3962823765,213,4.3,3962823757,56,Back,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494507497,22,1,1,1,35,9q0arba2kbnywth8bkxlhgmdr,1,52.6,32.4,2023-01-01T16:32:31.428Z,2023-01-01T23:32:46Z,3962823865,141,27.4,3962823869,213,5.9,3962823863,140,59.8,3963063751,178,,3962823867,212,8.3,3962823861,56,Center,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494507559,23,1,1,1,38,9q0arba2kbnywth8bkxlhgmdr,1,59.3,30.9,2023-01-01T16:32:33.808Z,2023-01-01T23:32:51Z,3962824263,213,2.3,3963063771,178,,3962824261,212,22.6,3962824259,141,56.1,3962824255,56,Back,3962824257,140,45.3,,,,,,,2jc6sdkse1kxjztsgystidot1,D. Zakaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494507669,24,1,1,1,43,9q0arba2kbnywth8bkxlhgmdr,1,46.6,55.8,2023-01-01T16:32:38.894Z,2023-01-01T23:32:57Z,3962824821,56,Back,3962824827,212,10.1,3962824823,140,46.8,3963063823,178,,3962824829,213,4.7,3962824825,141,40.9,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494507721,25,1,1,1,49,9q0arba2kbnywth8bkxlhgmdr,1,52.3,34.9,2023-01-01T16:32:44.784Z,2023-01-01T23:33:04Z,3962825079,213,0.6,3962825069,155,,3962825073,140,84.7,3962825077,212,41.9,3962826643,210,13,3962825071,56,Center,3962825075,141,70.9,3962826645,154,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,1,3962825081,1,3963063845,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494507729,26,13,1,1,52,9q0arba2kbnywth8bkxlhgmdr,1,89.2,69.7,2023-01-01T16:32:48.173Z,2023-01-01T23:33:05Z,3962825103,22,,3962825107,56,Center,3963063921,178,,3962826653,29,,3962825469,72,,3962826665,230,98.4,3962826657,55,25,3962826651,86,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,3962826655,154,3962826667,231,54.9,3962826661,102,59.2,3962826663,103,40.3,3962825105,64,,,,,,,,,,,,,,,,,,,,,
2494507749,11,5,1,1,53,1qtaiy11gswx327s0vkibf70n,1,-0.4,47.2,2023-01-01T16:32:48.952Z,2023-01-01T23:33:10Z,3962825207,56,Back,3962825251,233,27,3962825209,346,,,,,,,,,,,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494507753,27,5,1,1,53,9q0arba2kbnywth8bkxlhgmdr,0,100.4,52.8,2023-01-01T16:32:48.952Z,2023-01-01T23:33:10Z,3962825221,56,Center,3962825275,233,11,3962825223,346,,,,,,,,,,,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494508103,12,1,1,2,16,1qtaiy11gswx327s0vkibf70n,1,4.3,50.1,2023-01-01T16:33:12.046Z,2023-01-01T23:33:43Z,3962827141,212,47.4,3962827121,124,,3962827127,155,,3962827139,141,5.5,3962827143,213,5.6,3962827137,140,39.0,3962978937,189,,3962827133,56,Back,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,3962827149,74,3962827145,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494508105,13,50,1,2,19,1qtaiy11gswx327s0vkibf70n,1,43.4,10.8,2023-01-01T16:33:15.125Z,2023-01-01T23:34:24Z,3962827191,233,28,3962827155,286,,3962827153,56,Back,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494508075,28,7,1,2,19,9q0arba2kbnywth8bkxlhgmdr,0,56.6,89.2,2023-01-01T16:33:15.447Z,2023-01-01T23:36:03Z,3962826991,285,,3962978971,383,,3963065073,21,,3962827175,233,13,3962826987,56,Left,3963064439,178,,,,,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494527075,246,61,1,2,20,1qtaiy11gswx327s0vkibf70n,1,41.5,12,2023-01-01T16:33:15.741Z,2023-01-01T23:36:08Z,3963065121,21,,3962930379,56,Back,3963065123,178,,,,,,,,,,,,,,,,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494508095,29,61,1,2,20,9q0arba2kbnywth8bkxlhgmdr,0,54.6,80.5,2023-01-01T16:33:16.013Z,2023-01-01T23:36:14Z,3963065179,178,,3962827093,56,Left,,,,,,,,,,,,,,,,,,,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494508129,14,1,1,2,21,1qtaiy11gswx327s0vkibf70n,0,38.5,9.3,2023-01-01T16:33:17.401Z,2023-01-01T23:36:20Z,3962827299,56,Back,3962846057,233,30,3963065223,178,,3962845739,213,2.5,3962845735,141,10.8,3962845737,212,1.6,3962846061,286,,3962846055,236,,8pb6iiphpyxdlpbs4dpunr8wl,S. Aurier,,3962845733,140,,,,,,,,,,,,37.3,,,,,,,,,,,,,,,,,,,,
2494508119,30,74,1,2,21,9q0arba2kbnywth8bkxlhgmdr,1,55.5,78.5,2023-01-01T16:33:17.532Z,2023-01-01T23:36:23Z,3963065255,178,,3962846011,285,,3962846087,233,14,3962827265,56,Center,,,,,,,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494527085,535,61,1,2,22,9q0arba2kbnywth8bkxlhgmdr,0,59.4,72.6,2023-01-01T16:33:18.121Z,2023-01-01T23:36:31Z,3962930479,56,Center,3963065311,389,,,,,,,,,,,,,,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494508163,15,4,1,2,23,1qtaiy11gswx327s0vkibf70n,1,45.8,18.7,2023-01-01T16:33:19.162Z,2023-01-01T23:36:37Z,3962827489,233,31,3962831865,294,,3962827479,13,,3962827483,152,,3962827481,56,Back,3962827487,286,,,,,,,,ece7xph4emgawvh7mr56319ex,R. Yates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494508147,31,4,1,2,23,9q0arba2kbnywth8bkxlhgmdr,0,54.2,81.3,2023-01-01T16:33:19.163Z,2023-01-01T23:36:36Z,3962827507,233,15,3963065363,178,,3962827411,56,Left,3962827409,13,,3962827417,285,,3962831945,294,,3962827413,152,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494508353,16,1,1,2,39,1qtaiy11gswx327s0vkibf70n,1,44.5,17,2023-01-01T16:33:35.287Z,2023-01-01T23:36:43Z,3963065397,178,,3962828597,152,,3962828605,212,10.9,3962828595,5,,3962828601,140,35.4,3962828599,56,Back,3962828607,213,2.6,3962828603,141,24.7,1tuivl8zdnsaz8vbed2z582qx,J. Worrall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494508417,17,1,1,2,44,1qtaiy11gswx327s0vkibf70n,1,39.5,21.6,2023-01-01T16:33:40.223Z,2023-01-01T23:36:49Z,3962828891,212,28.4,3962828879,56,Center,3962828893,213,6.3,3963065443,178,,3962828883,140,66.5,3962828887,141,21.3,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494508439,18,1,1,2,45,1qtaiy11gswx327s0vkibf70n,0,65.5,21.1,2023-01-01T16:33:41.114Z,2023-01-01T23:36:56Z,3962832065,168,,3962828995,56,Right,3962832071,141,18.2,3963065475,178,,3962832075,212,17.2,3962832079,213,6.2,3962832067,140,81.8,,,,1l228p52d8wdf8qhfxqu8rca,B. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494508395,32,49,1,2,48,9q0arba2kbnywth8bkxlhgmdr,1,21.2,77.3,2023-01-01T16:33:44.106Z,2023-01-01T23:37:08Z,,,,,,,,,,,,,,,,,,,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494508449,33,1,1,2,48,9q0arba2kbnywth8bkxlhgmdr,1,19.7,80.2,2023-01-01T16:33:44.146Z,2023-01-01T23:37:05Z,3963065569,178,,3962829057,140,5.0,3962829059,141,64.2,3962829055,56,Back,3962829061,212,18.9,3962829063,213,3.8,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494508503,34,1,1,2,51,9q0arba2kbnywth8bkxlhgmdr,1,4.8,60.6,2023-01-01T16:33:47.354Z,2023-01-01T23:37:13Z,3962829361,140,19.0,3962829359,56,Back,3962829367,213,5.1,3963065621,178,,3962829363,141,10.6,3962829369,1,,3962829365,212,37.1,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
