id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId
2506331883,186,49,1,25,31,1c8m2ko0wxq1asfkuykurdr0y,1,2.6,71.1,2023-02-11T15:26:01.429Z,2023-02-11T21:09:58Z,,,,,,,,,,,,,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506332181,187,1,1,25,33,1c8m2ko0wxq1asfkuykurdr0y,1,3.5,84.4,2023-02-11T15:26:03.242Z,2023-02-11T21:10:05Z,4024913305,1,,4024913297,140,46.0,4026710279,178,,4024913277,155,,4024913303,213,0.0,4024913301,212,44.6,4024913291,56,Back,4024913299,141,85.0,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506332193,188,4,1,25,35,1c8m2ko0wxq1asfkuykurdr0y,1,47,88.7,2023-02-11T15:26:05.572Z,2023-02-11T21:10:14Z,4024913357,56,Back,4024913355,13,,4024957235,294,,4024913363,286,,4024913443,233,321,4024913359,152,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506332139,321,4,1,25,35,e5p0ehyguld7egzhiedpdnc3w,0,53,11.3,2023-02-11T15:26:05.573Z,2023-02-11T21:10:14Z,4024913087,152,,4024913085,56,Right,4024913487,233,188,4026710663,178,,4024913083,294,,4024913081,13,,4024913089,285,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506333889,189,1,1,26,27,1c8m2ko0wxq1asfkuykurdr0y,1,46.8,80.4,2023-02-11T15:26:57.763Z,2023-02-11T21:10:18Z,4024922707,140,38.6,4024922705,56,Back,4024922713,213,4.2,4024922703,152,,4026710853,178,,4024922701,5,,4024922711,212,16.7,4024922709,141,59.3,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506333977,190,1,1,26,31,1c8m2ko0wxq1asfkuykurdr0y,1,38.2,57.7,2023-02-11T15:27:01.258Z,2023-02-11T21:10:20Z,4024923235,212,25.0,4024923237,213,3.3,4024923233,141,51.5,4024923229,56,Back,4024923231,140,14.7,4026710987,178,,,,,,,,z0btpgav68n4lqoht3ax3845,J. Tomkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506334055,191,1,1,26,33,1c8m2ko0wxq1asfkuykurdr0y,0,14.7,51.5,2023-02-11T15:27:04.170Z,2023-02-11T21:10:22Z,4024923683,56,Back,4026711219,178,,4024923681,157,,4024923697,213,0.6,4024923689,141,83.5,4024923701,1,,4024923693,212,36.2,4024923685,140,42.2,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506334155,323,4,1,26,37,e5p0ehyguld7egzhiedpdnc3w,1,59.3,18.8,2023-02-11T15:27:07.701Z,2023-02-11T21:10:32Z,4024924255,265,,4024924257,286,,4024924249,13,,4024924251,56,Right,4024924673,233,192,4024924253,152,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506334217,192,4,1,26,37,1c8m2ko0wxq1asfkuykurdr0y,0,40.7,81.2,2023-02-11T15:27:07.702Z,2023-02-11T21:10:31Z,4024924713,233,323,4024924637,56,Back,4024924635,13,,4024924643,285,,4024924639,152,,4026711585,178,,4024924641,265,,,,,dbebh5mvzowjrp7h4qvzxvaol,W. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506334401,193,17,1,26,45,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2023-02-11T15:27:16.024Z,2023-02-11T21:10:51Z,4024925675,31,,4024925677,392,,4024925679,13,243,,,,,,,,,,,,,,,,dbebh5mvzowjrp7h4qvzxvaol,W. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506335623,325,1,1,27,19,e5p0ehyguld7egzhiedpdnc3w,1,63.4,10,2023-02-11T15:27:50.107Z,2023-02-11T21:10:57Z,4024932217,213,2.6,4024932215,212,5.2,4024932205,5,,4024932207,152,,4026712927,178,,4024932211,140,59.2,4024932209,56,Right,4024932213,141,14.0,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506335739,326,1,1,27,21,e5p0ehyguld7egzhiedpdnc3w,1,59.4,15,2023-02-11T15:27:51.922Z,2023-02-11T21:11:00Z,4024932733,212,18.1,4024932731,141,4.1,4024932729,140,75.1,4026713127,178,,4024932735,213,5.9,4024932727,56,Right,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506335823,327,1,1,27,24,e5p0ehyguld7egzhiedpdnc3w,1,76,5,2023-02-11T15:27:54.508Z,2023-02-11T21:11:03Z,4024933209,213,2.7,4024933195,140,68.2,4026713267,178,,4024933205,212,8.9,4024933191,56,Right,4024933199,141,10.0,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506335941,328,1,1,27,26,e5p0ehyguld7egzhiedpdnc3w,1,68.2,10,2023-02-11T15:27:56.661Z,2023-02-11T21:51:18Z,4026129587,72,,4024933815,140,93.3,4024938377,154,,4024933809,2,,4026129585,223,,4024933817,141,55.1,4026713343,178,,4024933821,213,0.9,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,4024938375,210,13,4024933813,56,Center,1,4024933811,155,4024933819,212,40.4,4024933823,1,,,,,,,,,,,,,,,,,,,,,,
2506564585,1075,44,1,27,28,e5p0ehyguld7egzhiedpdnc3w,1,91.4,51,2023-02-11T15:27:58.311Z,2023-02-11T21:51:18Z,4026508553,233,628,4026130977,286,,4026130975,56,Center,,,,,,,,,,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506564593,628,44,1,27,28,1c8m2ko0wxq1asfkuykurdr0y,0,8.6,49,2023-02-11T15:27:58.312Z,2023-02-11T21:11:14Z,4026131011,285,,4026131009,56,Back,4026508577,233,1075,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506335947,329,13,1,27,28,e5p0ehyguld7egzhiedpdnc3w,1,93.2,54.1,2023-02-11T15:27:58.379Z,2023-02-11T21:51:18Z,4024938617,55,328,4024938621,102,60.8,4024933843,17,,4024938629,230,98.0,4024938623,103,15.3,4024938633,231,51.8,4026713939,178,,4024938615,154,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,4024936535,15,,4024936539,328,,,4024938627,391,4024936533,24,,4024938613,29,,4024938611,73,4024938625,214,,4024933845,56,Center,,,,,,,,,,,,,
2506335913,194,5,1,27,29,1c8m2ko0wxq1asfkuykurdr0y,1,-1.4,40,2023-02-11T15:27:59.328Z,2023-02-11T21:11:21Z,4024933649,56,Back,4024933651,346,,4024934059,233,330,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506335975,330,5,1,27,29,e5p0ehyguld7egzhiedpdnc3w,0,101.4,60,2023-02-11T15:27:59.328Z,2023-02-11T21:11:20Z,4024933973,346,,4024934089,233,194,4024933971,56,Center,,,,,,,,,,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506336907,195,1,1,27,48,1c8m2ko0wxq1asfkuykurdr0y,1,4.4,52,2023-02-11T15:28:18.813Z,2023-02-11T21:11:27Z,4024938867,141,27.2,4024938865,140,9.7,4024938875,237,,4024938869,212,17.8,4024939803,189,,4024938861,124,,4024938871,213,5.0,4024938863,56,Back,8k88isvd2hwr5e4gn9oxzr2t,Guaita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506643409,636,1,1,27,51,1c8m2ko0wxq1asfkuykurdr0y,1,9.2,28.8,2023-02-11T15:28:21.291Z,2023-02-11T21:11:29Z,4026545653,141,30.0,4026545649,56,Back,4026545651,140,25.9,4026714483,178,,4026545657,213,0.0,4026545655,212,17.6,4026545647,189,,,,,z0btpgav68n4lqoht3ax3845,J. Tomkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506336917,196,1,1,27,53,1c8m2ko0wxq1asfkuykurdr0y,1,27.9,24.4,2023-02-11T15:28:23.616Z,2023-02-11T21:11:40Z,4024938923,141,7.0,4024938919,56,Back,4024938921,140,25.5,4026715107,178,,4024938925,212,12.1,4024938927,213,4.5,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506336931,197,1,1,27,55,1c8m2ko0wxq1asfkuykurdr0y,0,25.5,7,2023-02-11T15:28:25.605Z,2023-02-11T21:11:51Z,4024939007,155,,4024939017,213,0.4,4024939015,212,26.0,4024939013,141,22.2,4024939011,140,48.2,4024939009,56,Back,4026715621,178,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506336959,331,8,1,27,56,e5p0ehyguld7egzhiedpdnc3w,1,54.2,83.6,2023-02-11T15:28:27.065Z,2023-02-11T21:12:05Z,4026716629,388,,4026132311,384,,4024939121,56,Left,,,,,,,,,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506337023,332,49,1,27,59,e5p0ehyguld7egzhiedpdnc3w,1,35.8,69.6,2023-02-11T15:28:29.833Z,2023-02-11T21:12:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506337211,333,1,1,27,59,e5p0ehyguld7egzhiedpdnc3w,1,33.7,69.4,2023-02-11T15:28:29.864Z,2023-02-11T21:12:25Z,4024940345,141,57.3,4024940347,212,27.7,4024940343,140,8.5,4024940341,56,Back,4026717585,178,,4024940349,213,3.4,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506337529,334,1,1,28,3,e5p0ehyguld7egzhiedpdnc3w,1,10.2,56.7,2023-02-11T15:28:33.710Z,2023-02-11T21:12:27Z,4024942033,141,36.9,4024942029,56,Back,4024942031,140,22.6,4026717693,178,,4024942037,213,5.5,4024942035,212,18.7,,,,,,,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506337597,335,1,1,28,12,e5p0ehyguld7egzhiedpdnc3w,1,33.7,36.6,2023-02-11T15:28:42.824Z,2023-02-11T21:12:30Z,4026717765,178,,4024942369,140,38.0,4024942371,141,41.8,4024942379,213,0.7,4024942367,56,Back,4024942375,212,5.7,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506337773,336,1,1,28,14,e5p0ehyguld7egzhiedpdnc3w,1,36.3,42.8,2023-02-11T15:28:44.573Z,2023-02-11T21:12:32Z,4024943301,213,1.9,4026717927,178,,4024943299,212,15.4,4024943293,56,Back,4024943297,141,64.0,4024943295,140,31.2,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506337825,337,1,1,28,17,e5p0ehyguld7egzhiedpdnc3w,1,33.2,61.7,2023-02-11T15:28:48.092Z,2023-02-11T21:12:35Z,4024943579,212,18.4,4024943573,56,Back,4024943581,213,4.7,4024943575,140,33.7,4024943577,141,34.6,4026718049,178,,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506337929,338,1,1,28,20,e5p0ehyguld7egzhiedpdnc3w,1,33.5,32.4,2023-02-11T15:28:50.359Z,2023-02-11T21:13:23Z,4024944091,140,45.3,4024944093,141,3.1,4026720931,178,,4024944089,56,Back,4024944097,213,5.3,4024944095,212,23.5,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338001,339,1,1,28,22,e5p0ehyguld7egzhiedpdnc3w,1,45.3,2.8,2023-02-11T15:28:52.969Z,2023-02-11T21:13:29Z,4024944523,56,Back,4024944533,213,2.1,4024944529,141,12.5,4024944527,140,41.6,4024944531,212,7.7,4026721225,178,,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338045,340,1,1,28,25,e5p0ehyguld7egzhiedpdnc3w,1,41.6,12.9,2023-02-11T15:28:55.766Z,2023-02-11T21:13:31Z,4024944737,212,17.9,4024944721,56,Right,4024944731,141,11.6,4026721409,178,,4024944741,213,6.2,4024944723,140,58.6,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338079,341,1,1,28,26,e5p0ehyguld7egzhiedpdnc3w,1,58.6,11.6,2023-02-11T15:28:56.750Z,2023-02-11T21:13:35Z,4024944935,213,4.2,4024944965,156,,4024944927,56,Right,4024944931,141,3.1,4024944929,140,55.2,4026721647,178,,4024944933,212,6.8,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338305,342,1,1,28,29,e5p0ehyguld7egzhiedpdnc3w,1,54.3,2.3,2023-02-11T15:28:59.424Z,2023-02-11T21:13:38Z,4024946075,213,2.5,4024946071,141,12.5,4026721805,178,,4024946073,212,12.4,4024946067,56,Back,4024946069,140,44.5,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338475,343,1,1,28,33,e5p0ehyguld7egzhiedpdnc3w,1,44.6,12.9,2023-02-11T15:29:03.190Z,2023-02-11T21:13:41Z,4024947057,56,Back,4024947065,212,14.6,4024947069,213,2.3,4024947059,140,35.3,4024947061,141,28.8,4026721875,178,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338559,344,1,1,28,38,e5p0ehyguld7egzhiedpdnc3w,1,43.2,26.8,2023-02-11T15:29:08.667Z,2023-02-11T21:13:44Z,4024947527,141,7.0,4026722023,178,,4024947529,212,14.0,4024947519,56,Back,4024947533,213,5.0,4024947523,140,47.0,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338725,345,1,1,28,41,e5p0ehyguld7egzhiedpdnc3w,1,45.5,4.4,2023-02-11T15:29:11.447Z,2023-02-11T21:13:47Z,4024948387,141,1.7,4024948391,212,14.3,4024948377,56,Right,4026722257,178,,4024948395,213,6.2,4024948381,140,59.0,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338751,346,1,1,28,44,e5p0ehyguld7egzhiedpdnc3w,0,56.3,16.4,2023-02-11T15:29:14.528Z,2023-02-11T21:13:50Z,4024948575,56,Back,4024948577,140,49.0,4026722389,178,,4024948581,212,9.5,4024948583,213,2.5,4024948579,141,24.6,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338765,198,8,1,28,45,1c8m2ko0wxq1asfkuykurdr0y,1,53.4,74.5,2023-02-11T15:29:15.422Z,2023-02-11T21:13:55Z,4026722675,178,,4026134015,383,,4024948651,56,Center,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338815,199,49,1,28,46,1c8m2ko0wxq1asfkuykurdr0y,1,54.2,75.8,2023-02-11T15:29:16.452Z,2023-02-11T21:13:59Z,,,,,,,,,,,,,,,,,,,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338885,200,1,1,28,46,1c8m2ko0wxq1asfkuykurdr0y,1,52.9,76,2023-02-11T15:29:17.050Z,2023-02-11T21:14:03Z,4024949317,213,2.7,4024949315,212,8.1,4024949311,140,45.9,4024949309,56,Back,4026723163,178,,4024949313,141,81.1,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338895,201,3,1,28,48,1c8m2ko0wxq1asfkuykurdr0y,1,46.9,87,2023-02-11T15:29:18.769Z,2023-02-11T21:14:07Z,4026723397,178,,4024949387,56,Back,4026134549,465,,4024949647,233,347,4024949389,286,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506338921,347,45,1,28,48,e5p0ehyguld7egzhiedpdnc3w,0,53.1,13,2023-02-11T15:29:18.769Z,2023-02-11T21:14:08Z,4024949553,285,,4024950273,233,201,4024949551,56,Right,,,,,,,,,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339063,202,1,1,28,48,1c8m2ko0wxq1asfkuykurdr0y,1,46.6,83.3,2023-02-11T15:29:19.178Z,2023-02-11T21:14:10Z,4024950365,213,5.6,4024950357,56,Center,4024950359,140,55.5,4024950361,141,71.6,4024950363,212,12.3,4026723509,178,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339165,203,1,1,28,53,1c8m2ko0wxq1asfkuykurdr0y,1,63.7,80.6,2023-02-11T15:29:23.791Z,2023-02-11T21:14:12Z,4024950923,141,92.8,4024950919,56,Left,4024950921,140,77.9,4026723645,178,,4024950925,212,17.1,4024950927,213,0.5,,,,,,,9c927a1i8iqblent14xat7aad,J. Ayew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339241,204,1,1,28,57,1c8m2ko0wxq1asfkuykurdr0y,0,84.9,95.6,2023-02-11T15:29:27.543Z,2023-02-11T21:14:15Z,4024951335,56,Center,4026135129,224,,4024951337,140,91.3,4024951345,213,5.0,4026135131,72,,4024951341,141,58.8,4024951331,2,,4026723825,178,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,4024951333,155,,4024951343,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339383,348,12,1,28,58,e5p0ehyguld7egzhiedpdnc3w,1,7.6,39.1,2023-02-11T15:29:28.726Z,2023-02-11T21:14:18Z,4024952131,140,37.4,4024952139,212,31.6,4024952143,213,6.1,4026724099,178,,4024952135,141,32.2,4024952127,56,Back,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506692509,1968,67,1,29,0,e5p0ehyguld7egzhiedpdnc3w,1,36.8,31.3,2023-02-11T15:29:30.701Z,2023-02-11T21:51:19Z,4026813121,233,869,,,,,,,,,,,,,,,,,,,,,,6rutvrgco8li4nyz7tfayxb6x,D. Undav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506692501,869,67,1,29,0,1c8m2ko0wxq1asfkuykurdr0y,0,63.2,68.7,2023-02-11T15:29:30.702Z,2023-02-11T21:47:18Z,4026813137,233,1968,,,,,,,,,,,,,,,,,,,,,,dbebh5mvzowjrp7h4qvzxvaol,W. Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339397,349,61,1,29,0,e5p0ehyguld7egzhiedpdnc3w,0,37.4,30.7,2023-02-11T15:29:30.720Z,2023-02-11T21:51:19Z,4026724469,178,,4024952237,56,Back,,,,,,,,,,,,,,,,,,,6rutvrgco8li4nyz7tfayxb6x,D. Undav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339615,205,1,1,29,2,1c8m2ko0wxq1asfkuykurdr0y,1,66.6,69.8,2023-02-11T15:29:32.615Z,2023-02-11T21:14:26Z,4024953271,141,82.6,4026724741,178,,4024953273,212,13.8,4024953269,140,56.4,4024953275,213,2.5,4024953267,56,Left,,,,,,,z0btpgav68n4lqoht3ax3845,J. Tomkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339815,206,1,1,29,8,1c8m2ko0wxq1asfkuykurdr0y,1,47.1,91.7,2023-02-11T15:29:38.897Z,2023-02-11T21:14:29Z,4024954385,213,4.9,4024954377,56,Center,4024954381,141,54.6,4024954383,212,25.8,4026725043,178,,4024954379,140,52.4,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339893,207,1,1,29,14,1c8m2ko0wxq1asfkuykurdr0y,1,57.9,38.8,2023-02-11T15:29:44.627Z,2023-02-11T21:14:34Z,4024954739,212,22.5,4024954741,213,4.2,4024954733,56,Back,4024954737,141,10.3,4026725357,178,,4024954735,140,47.1,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506339989,208,1,1,29,16,1c8m2ko0wxq1asfkuykurdr0y,1,47.3,11.2,2023-02-11T15:29:46.623Z,2023-02-11T21:14:37Z,4024955297,141,2.0,4024955295,140,60.3,4024955301,213,5.9,4024955299,212,15.0,4026725515,178,,4024955293,56,Right,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506340103,209,1,1,29,19,1c8m2ko0wxq1asfkuykurdr0y,1,60.3,2,2023-02-11T15:29:49.711Z,2023-02-11T21:14:39Z,4024955883,140,44.4,4024955879,56,Back,4024955889,213,3.0,4026725703,178,,4024955885,141,5.3,4024955887,212,16.8,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506340187,210,1,1,29,22,1c8m2ko0wxq1asfkuykurdr0y,1,57.8,11.5,2023-02-11T15:29:52.525Z,2023-02-11T21:14:41Z,4024956327,140,70.8,4024956325,56,Center,4026725783,178,,4024956333,213,0.7,4024956329,141,27.8,4024956331,212,17.6,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506340243,211,1,1,29,25,1c8m2ko0wxq1asfkuykurdr0y,1,70.8,27.8,2023-02-11T15:29:55.367Z,2023-02-11T21:14:45Z,4024956623,212,8.5,4024956619,140,74.5,4024956621,141,16.7,4026726055,389,,4024956617,56,Right,4024956625,213,5.2,,,,,,,djgqihf08sxqh0zt2xe2xzv1l,J. Mateta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506340249,212,61,1,29,25,1c8m2ko0wxq1asfkuykurdr0y,0,74.5,16.7,2023-02-11T15:29:55.763Z,2023-02-11T21:14:51Z,4026726401,178,,4024956659,56,Right,,,,,,,,,,,,,,,,,,,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506340241,350,49,1,29,26,e5p0ehyguld7egzhiedpdnc3w,1,28.3,72.7,2023-02-11T15:29:56.570Z,2023-02-11T21:14:56Z,,,,,,,,,,,,,,,,,,,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506340359,351,1,1,29,26,e5p0ehyguld7egzhiedpdnc3w,1,28.3,72.7,2023-02-11T15:29:56.683Z,2023-02-11T21:14:57Z,4024957259,212,9.5,4024957261,213,0.9,4024957253,56,Back,4026726735,178,,4024957255,140,34.1,4024957257,141,83.5,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506340403,352,1,1,29,30,e5p0ehyguld7egzhiedpdnc3w,1,47,91.8,2023-02-11T15:30:00.680Z,2023-02-11T21:15:26Z,4024957525,140,56.8,4024957527,141,95.4,4024957523,56,Left,4024957531,213,0.2,4026726975,178,,4024957529,212,10.6,,,,,,,aititrd343hal6ount0dp5zze,K. Mitoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506340423,353,1,1,29,31,e5p0ehyguld7egzhiedpdnc3w,0,56.8,95.4,2023-02-11T15:30:01.502Z,2023-02-11T21:15:50Z,4024957633,212,18.6,4024957629,141,72.1,4024957621,56,Center,4024957615,155,,4024957637,213,5.3,4024957625,140,66.0,4026729641,178,,,,,6rutvrgco8li4nyz7tfayxb6x,D. Undav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506340737,213,12,1,29,32,1c8m2ko0wxq1asfkuykurdr0y,1,35.8,38.3,2023-02-11T15:30:02.724Z,2023-02-11T21:15:47Z,4026729521,388,,4024959391,56,Back,4024959399,141,33.2,4024959401,212,4.1,4024959403,213,5.3,4024959395,140,37.9,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
