id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2497169299,1,34,16,0,0,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2023-01-14T14:00:09.104Z,2023-01-16T10:15:17Z,3976802977,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3976802985,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3976802983,197,425,3976802969,59,"31, 4, 2, 27, 6, 22, 24, 45, 10, 8, 23, 3, 7, 9, 11, 13, 15, 18, 19, 26",3976802965,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3976802981,194,7r6vds5j65fohi1k28cnqjqvp,3976802973,130,8,3976802963,30,"8jw1c54yfsk2m13uyl5yi5hm2, 4042kk7ylrs378rh26b7mh42x, 2uiza5b6fbum38chxtvmnkzqh, 6xdgasd4dvfgg4n23jw38473d, 6gymgqxnu2zavuxgp6amm3zkl, 2r1u01vlym0nwcwx86bwbuusq, 6tckvu2rw7ns18dq7dim0sout, dgjl6ks0r7lbh09fe8cuwj7ro, 59ujnkvl7rlffomi2bqpsmbpx, 7r6vds5j65fohi1k28cnqjqvp, 67oh9fkwrut68eegfjf5emaui, dzsd79k6345s9105mb2r4fqol, 37bmb84zex63yoipqwj01bcgl, dusjrdiyxfadenwx4pjr7catx, 1v8r5d4v9eh3011wmwhk3v36d, 6bhm9cfkwxv5ojh49rqv11g45, 67qku7vyvbw76086eu05nowd1, 1qcj2upaz0xa98zkc835djo8a, e382powtgetwn8npxf9nqeaga, 18qxb54ol1s4mtgl7n3224ciy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497169319,1,34,16,0,0,ehd2iemqmschhj2ec0vayztzz,1,0,0,2023-01-14T14:00:11.100Z,2023-01-16T10:15:05Z,3976803063,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3976803055,30,"e8dina16u5kt5ho4u5igtmimt, 9nq9bocnqq6bu8ho4m26qmkt1, 9o1vesnpfiucpoq35ihhpstex, 35jaxclh329duzefna708jk5x, ed4w2l6hglrrxu2a75bn0tt5h, 8ro3lpzufz8ea9pa2j1jivqad, do3duah478rhz9cg2icde4h9m, ceerfv28fygp7m2euv5n5uu39, 374kcix9j7e1cob4uxmfncwyd, 8kb5h8df97ju107n9ibigo1cl, 4n782p6eaok71ai7ecj1jo1jp, 4njl5iqybub0cxbhjh2xbft9l, 7qgt7sht6py670pt6t4wjhqay, 8mjj0wgufggpc1ai2dk21h90p, d4vdrtte9kb9qmlkrx1rvgk45, 5tlxrhab4kdeud8d2r9z9hk2d, 8g7clz1z04oqjxhg8xnqc7105, xu7mykgl15kaib3olilmsez9, cpd8prwzxf0rzevtk33fpryt, 4b3axlxopby87f4luevihgwdl",3976803065,194,9nq9bocnqq6bu8ho4m26qmkt1,3976803061,130,17,3976803071,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3976803059,59,"1, 23, 19, 2, 30, 22, 8, 27, 9, 17, 11, 4, 7, 10, 13, 15, 16, 20, 26, 50",3976803057,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",3976803067,197,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212653,2,32,1,0,0,ehd2iemqmschhj2ec0vayztzz,1,0,0,2023-01-14T15:01:09.807Z,2023-01-14T22:57:23Z,3977034543,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212609,2,32,1,0,0,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2023-01-14T15:01:09.807Z,2023-01-14T15:01:09Z,3977034313,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212691,3,1,1,0,0,d5ydtvt96bv7fq04yqm2w2632,1,49.9,50,2023-01-14T15:01:09.827Z,2023-01-14T23:03:03Z,3978678385,178,,3977034741,141,50.1,3977034747,279,S,3977034739,140,29.6,3977034737,56,Back,3977034743,212,21.3,3977034745,213,3.1,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212769,4,1,1,0,2,d5ydtvt96bv7fq04yqm2w2632,1,29.3,51.9,2023-01-14T15:01:12.289Z,2023-01-14T23:03:09Z,3977035119,212,45.5,3977035117,141,95.0,3977035121,213,0.7,3978221941,157,,3977035113,56,Left,3977035115,140,62.4,3977035123,1,,3978678421,178,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212775,5,44,1,0,5,d5ydtvt96bv7fq04yqm2w2632,1,65.1,95.2,2023-01-14T15:01:14.840Z,2023-01-15T00:34:50Z,3977035155,56,Left,3977035357,233,3,3977035157,286,,,,,,,,,,,,,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212803,3,44,1,0,5,ehd2iemqmschhj2ec0vayztzz,0,34.9,4.8,2023-01-14T15:01:14.841Z,2023-01-14T23:03:12Z,3977035289,56,Back,3977035311,233,5,3977035291,285,,,,,,,,,,,,,,,,,8ro3lpzufz8ea9pa2j1jivqad,B. Godfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214709,14,1,1,0,5,d5ydtvt96bv7fq04yqm2w2632,0,59.1,95.2,2023-01-14T15:01:14.955Z,2023-01-15T00:34:50Z,3977044439,141,92.7,3977044437,140,59.5,3977044443,212,1.8,3978678477,388,,3977044445,213,5.0,3977044433,3,,3977044435,56,Left,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212837,4,61,1,0,5,ehd2iemqmschhj2ec0vayztzz,1,34.1,5.5,2023-01-14T15:01:14.995Z,2023-01-14T23:03:20Z,3978678577,388,,3978678575,15,,3977035417,56,Back,,,,,,,,,,,,,,,,8ro3lpzufz8ea9pa2j1jivqad,B. Godfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212879,6,1,1,0,8,d5ydtvt96bv7fq04yqm2w2632,0,41.7,97.7,2023-01-14T15:01:18.753Z,2023-01-14T23:03:25Z,3977510045,1,,3977035663,212,24.3,3977510043,157,,3977035665,213,5.7,3977035661,141,77.9,3977035659,140,61.0,3978678603,178,,3977035657,56,Center,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212875,5,49,1,0,10,ehd2iemqmschhj2ec0vayztzz,1,35.5,29.2,2023-01-14T15:01:20.618Z,2023-01-15T00:46:42Z,,,,,,,,,,,,,,,,,,,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212943,6,1,1,0,10,ehd2iemqmschhj2ec0vayztzz,0,36.4,29.6,2023-01-14T15:01:20.635Z,2023-01-14T23:03:36Z,3977035977,213,6.0,3977035967,157,,3977035971,140,86.5,3977035979,1,,3977035969,56,Right,3978678727,178,,3977035975,212,54.8,3977035973,141,7.0,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497212967,7,49,1,0,16,d5ydtvt96bv7fq04yqm2w2632,1,13.5,94.7,2023-01-14T15:01:25.833Z,2023-01-14T23:03:46Z,,,,,,,,,,,,,,,,,,,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213005,8,1,1,0,16,d5ydtvt96bv7fq04yqm2w2632,1,13.5,94.7,2023-01-14T15:01:25.841Z,2023-01-14T23:03:50Z,3977036307,212,16.8,3977036309,213,4.0,3977036301,56,Back,3978678855,178,,3977036305,141,76.3,3977036303,140,2.8,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213057,9,1,1,0,17,d5ydtvt96bv7fq04yqm2w2632,1,2.8,76.3,2023-01-14T15:01:27.171Z,2023-01-14T23:03:52Z,3977036537,56,Back,3978678861,178,,3977036539,140,39.5,3977036545,212,38.6,3977036543,141,74.7,3977036535,157,,3977036547,213,6.3,3977036549,1,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213099,10,1,1,0,20,d5ydtvt96bv7fq04yqm2w2632,0,41.1,75.7,2023-01-14T15:01:30.055Z,2023-01-14T23:04:01Z,3977036759,213,0.7,3977036747,3,,3977036751,56,Left,3977036757,212,21.4,3977036749,168,,3978678915,388,,3977036753,140,56.5,3977036755,141,96.3,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213109,7,49,1,0,23,ehd2iemqmschhj2ec0vayztzz,1,38.2,4.3,2023-01-14T15:01:33.004Z,2023-01-14T23:04:12Z,,,,,,,,,,,,,,,,,,,,,,,,,8ro3lpzufz8ea9pa2j1jivqad,B. Godfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213157,8,1,1,0,23,ehd2iemqmschhj2ec0vayztzz,0,38.2,4.3,2023-01-14T15:01:33.077Z,2023-01-14T23:04:17Z,3977037023,212,27.9,3977037025,213,6.1,3978679113,178,,3977037015,157,,3977037021,141,0.0,3977037027,1,,3977037019,140,64.5,3977037017,56,Right,8ro3lpzufz8ea9pa2j1jivqad,B. Godfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213171,9,5,1,0,24,ehd2iemqmschhj2ec0vayztzz,0,61.3,-1.7,2023-01-14T15:01:33.959Z,2023-01-14T23:04:21Z,3977039367,233,11,3977037067,56,Right,3977037073,347,,,,,,,,,,,,,,,,,8ro3lpzufz8ea9pa2j1jivqad,B. Godfrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497213605,11,5,1,0,24,d5ydtvt96bv7fq04yqm2w2632,1,38.7,101.7,2023-01-14T15:01:33.959Z,2023-01-14T23:04:20Z,3977039333,233,9,3977039237,347,,3977039235,56,Back,,,,,,,,,,,,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214389,10,27,1,0,36,ehd2iemqmschhj2ec0vayztzz,1,0,0,2023-01-14T15:01:46.263Z,2023-01-14T23:04:52Z,3977204169,233,12,3977042935,41,Injury,3977042937,53,8ro3lpzufz8ea9pa2j1jivqad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214487,12,27,1,0,36,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2023-01-14T15:01:46.263Z,2023-01-14T23:04:52Z,3977204225,233,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497214679,13,43,1,1,22,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2023-01-14T15:02:32.500Z,2023-01-14T15:02:50Z,3977044303,55,12,3977047157,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497216161,11,28,1,2,7,ehd2iemqmschhj2ec0vayztzz,1,0,0,2023-01-14T15:03:17.218Z,2023-01-14T23:04:58Z,3977204275,233,15,3977052103,55,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497216337,15,28,1,2,7,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2023-01-14T15:03:17.218Z,2023-01-14T23:04:58Z,3977053003,55,12,3977204287,233,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497216449,16,1,1,2,14,d5ydtvt96bv7fq04yqm2w2632,1,54.3,100,2023-01-14T15:03:24.712Z,2023-01-14T23:05:00Z,3977053539,140,39.5,3977053537,56,Back,3977053545,212,16.4,3977053535,107,,3977053541,141,94.0,3977053547,213,3.5,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497216567,17,1,1,2,17,d5ydtvt96bv7fq04yqm2w2632,1,38.5,86.3,2023-01-14T15:03:27.605Z,2023-01-14T23:05:05Z,3977054177,140,42.4,3977054185,212,45.3,3978679659,178,,3977054169,196,,3977054193,1,,3977054181,141,20.0,3977054189,213,4.8,3977054173,56,Back,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497216627,18,1,1,2,21,d5ydtvt96bv7fq04yqm2w2632,1,44.1,15.9,2023-01-14T15:03:31.655Z,2023-01-14T23:05:08Z,3978679683,178,,3977054487,212,9.8,3977054489,213,5.6,3977054481,56,Right,3977054485,141,7.0,3977054483,140,51.4,,,,,,,4042kk7ylrs378rh26b7mh42x,Lyanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497216803,19,1,1,2,24,d5ydtvt96bv7fq04yqm2w2632,1,52.1,6.1,2023-01-14T15:03:34.722Z,2023-01-14T23:05:13Z,3977055411,140,45.4,3977055417,213,2.0,3978679747,178,,3977055407,56,Back,3977055413,141,27.9,3977055415,212,16.4,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497216827,20,1,1,2,25,d5ydtvt96bv7fq04yqm2w2632,1,45.3,29.5,2023-01-14T15:03:35.490Z,2023-01-14T23:05:18Z,3978679775,178,,3977055601,212,12.5,3977055595,140,43.3,3977055599,141,11.4,3977055591,56,Back,3977055605,213,4.5,,,,,,,6xdgasd4dvfgg4n23jw38473d,I. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497216861,21,1,1,2,29,d5ydtvt96bv7fq04yqm2w2632,1,43,11.4,2023-01-14T15:03:39.258Z,2023-01-14T23:05:20Z,3978679809,178,,3977055785,56,Right,3977055791,212,19.2,3977055789,141,12.0,3977055787,140,61.3,3977055793,213,0.0,,,,,,,4042kk7ylrs378rh26b7mh42x,Lyanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497301183,401,1,1,2,30,d5ydtvt96bv7fq04yqm2w2632,1,68.5,15.2,2023-01-14T15:03:40.309Z,2023-01-14T23:05:22Z,3977513019,213,4.4,3977513011,56,Right,3977513017,212,7.9,3978224017,156,,3978679833,178,,3977513013,140,66.4,3977513015,141,4.1,,,,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497216935,22,1,1,2,31,d5ydtvt96bv7fq04yqm2w2632,0,66.1,4,2023-01-14T15:03:41.777Z,2023-01-14T23:05:25Z,3977056177,56,Right,3977056185,212,24.0,3977056187,213,0.1,3977056181,140,88.8,3977056183,141,8.5,3978679847,178,,,,,,,,dgjl6ks0r7lbh09fe8cuwj7ro,R. Lavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497518201,807,67,1,2,35,ehd2iemqmschhj2ec0vayztzz,1,7.9,86.2,2023-01-14T15:03:45.257Z,2023-01-15T00:34:51Z,3978693381,233,817,,,,,,,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497518195,817,67,1,2,35,d5ydtvt96bv7fq04yqm2w2632,0,92.1,13.8,2023-01-14T15:03:45.258Z,2023-01-14T23:24:44Z,3978693389,233,807,,,,,,,,,,,,,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497518165,806,43,1,2,35,ehd2iemqmschhj2ec0vayztzz,1,0,0,2023-01-14T15:03:45.261Z,2023-01-14T23:24:02Z,3978693303,144,67,3978693261,233,812,,,,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497518163,812,43,1,2,35,d5ydtvt96bv7fq04yqm2w2632,1,0,0,2023-01-14T15:03:45.262Z,2023-01-14T23:24:01Z,3978693265,233,806,3978693301,144,67,,,,,,,,,,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497216993,12,12,1,2,35,ehd2iemqmschhj2ec0vayztzz,1,8.1,84.8,2023-01-14T15:03:45.342Z,2023-01-15T00:34:51Z,3977056577,212,11.3,3977056657,167,,3977056579,213,1.7,3978679919,389,,3977056571,56,Back,3977056575,141,100.0,3977056573,140,6.9,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497217001,13,5,1,2,36,ehd2iemqmschhj2ec0vayztzz,0,8.3,101.2,2023-01-14T15:03:45.940Z,2023-01-14T23:05:36Z,3977057707,233,23,3977056625,347,,3977056623,56,Back,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497217157,23,5,1,2,36,d5ydtvt96bv7fq04yqm2w2632,1,91.7,-1.2,2023-01-14T15:03:45.940Z,2023-01-14T23:05:35Z,3977057487,347,,3977057485,56,Right,3977057595,233,13,,,,,,,,,,,,,,,,7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497217735,24,1,1,2,58,d5ydtvt96bv7fq04yqm2w2632,0,92.1,0,2023-01-14T15:04:08.403Z,2023-01-14T23:05:39Z,3977060593,141,34.9,3977060595,212,24.5,3977060587,56,Center,3977060599,1,,3977060591,140,92.2,3977060597,213,1.6,3977060583,107,,,,,4042kk7ylrs378rh26b7mh42x,Lyanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497217805,14,12,1,3,0,ehd2iemqmschhj2ec0vayztzz,1,9.1,71,2023-01-14T15:04:10.210Z,2023-01-14T23:05:42Z,3977060929,140,32.3,3977060931,141,78.0,3977060939,213,0.2,3978680073,388,,3977060991,15,,3977060935,212,24.8,3977060925,56,Back,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497217837,15,1,1,3,2,ehd2iemqmschhj2ec0vayztzz,0,32.4,78.2,2023-01-14T15:04:12.617Z,2023-01-14T23:05:53Z,3977061105,141,71.6,3977061103,140,36.3,3977061107,212,6.1,3977061099,3,,3977061101,56,Back,3978680203,388,,3977061109,213,5.5,,,,374kcix9j7e1cob4uxmfncwyd,D. Calvert-Lewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497217931,25,1,1,3,4,d5ydtvt96bv7fq04yqm2w2632,1,65.1,37.6,2023-01-14T15:04:13.949Z,2023-01-14T23:05:57Z,3977061681,141,61.2,3977061687,212,25.2,3977061675,56,Back,3978680269,178,,3977061677,140,46.6,3977061691,213,2.5,,,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497218101,26,1,1,3,6,d5ydtvt96bv7fq04yqm2w2632,1,46.6,61.2,2023-01-14T15:04:16.730Z,2023-01-14T23:06:00Z,3977062569,56,Left,3977062571,140,56.3,3978680291,178,,3977062577,213,1.1,3977062573,141,94.4,3977062575,212,24.8,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497218201,27,1,1,3,13,d5ydtvt96bv7fq04yqm2w2632,1,55.4,93.6,2023-01-14T15:04:23.080Z,2023-01-14T23:06:07Z,3977063165,212,27.0,3977063163,141,57.5,3977063167,213,4.3,3977063161,140,44.7,3977063159,56,Back,3978680359,178,,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497218245,28,1,1,3,16,d5ydtvt96bv7fq04yqm2w2632,1,43.2,50.4,2023-01-14T15:04:26.266Z,2023-01-14T23:06:11Z,3977063465,141,18.3,3977063463,140,45.7,3977063467,212,22.0,3977063469,213,4.8,3978680449,178,,3977063461,56,Back,,,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497218349,29,1,1,3,19,d5ydtvt96bv7fq04yqm2w2632,1,44.1,16.4,2023-01-14T15:04:29.474Z,2023-01-14T23:06:14Z,3977064037,141,28.2,3978680485,178,,3977064039,212,10.9,3977064035,140,37.1,3977064033,56,Back,3977064041,213,2.3,,,,,,,4042kk7ylrs378rh26b7mh42x,Lyanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497218455,30,1,1,3,21,d5ydtvt96bv7fq04yqm2w2632,1,34.2,28.6,2023-01-14T15:04:31.482Z,2023-01-14T23:06:19Z,3977064567,213,2.6,3977064559,56,Back,3977064561,140,14.4,3977064565,212,24.5,3978680567,178,,3977064563,141,47.6,,,,,,,6gymgqxnu2zavuxgp6amm3zkl,D. Ćaleta-Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497218525,31,1,1,3,24,d5ydtvt96bv7fq04yqm2w2632,0,18,48.1,2023-01-14T15:04:34.638Z,2023-01-14T23:06:46Z,3977065443,155,,3978680903,178,,3977064893,56,Left,3977064913,212,57.6,3977064933,1,,3977064905,141,95.6,3977064923,213,0.6,3977064899,140,63.4,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497218557,16,12,1,3,28,ehd2iemqmschhj2ec0vayztzz,1,30.6,11.2,2023-01-14T15:04:38.219Z,2023-01-14T23:06:51Z,3977065119,56,Back,3977065373,167,,3977065121,140,25.7,3977065127,213,4.2,3977065157,15,,3977065123,141,0.0,3978680961,388,,3977065125,212,9.8,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497218595,17,5,1,3,29,ehd2iemqmschhj2ec0vayztzz,0,31,-1.2,2023-01-14T15:04:39.475Z,2023-01-14T23:06:57Z,3977065317,347,,3977065495,233,32,3977065313,56,Back,,,,,,,,,,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497218605,32,5,1,3,29,d5ydtvt96bv7fq04yqm2w2632,1,69,101.2,2023-01-14T15:04:39.475Z,2023-01-14T23:06:56Z,3977065459,233,17,3977065385,347,,3977065383,56,Left,,,,,,,,,,,,,,,,8jw1c54yfsk2m13uyl5yi5hm2,G. Bazunu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497218799,33,1,1,3,33,d5ydtvt96bv7fq04yqm2w2632,1,75.9,100,2023-01-14T15:04:43.276Z,2023-01-14T23:07:02Z,3977066457,213,4.3,3977066449,56,Left,3977066451,140,73.2,3977066447,107,,3977066455,212,7.2,3977066453,141,91.3,,,,,,,2uiza5b6fbum38chxtvmnkzqh,K. Walker-Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497218849,34,1,1,3,37,d5ydtvt96bv7fq04yqm2w2632,1,59.4,93.4,2023-01-14T15:04:47.169Z,2023-01-14T23:07:12Z,3977066703,56,Back,3978681197,178,,3977066705,140,48.4,3977066709,212,11.6,3977066707,141,92.1,3977066711,213,3.2,,,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497218881,35,1,1,3,38,d5ydtvt96bv7fq04yqm2w2632,1,48.3,93,2023-01-14T15:04:48.317Z,2023-01-14T23:07:16Z,3977066931,141,97.5,3977066933,212,6.3,3977066927,56,Left,3977066929,140,53.5,3977066943,213,0.5,3978681241,178,,,,,,,,2r1u01vlym0nwcwx86bwbuusq,M. Salisu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497218943,36,1,1,3,40,d5ydtvt96bv7fq04yqm2w2632,1,53.8,96.9,2023-01-14T15:04:50.406Z,2023-01-14T23:07:20Z,3978681253,178,,3977067291,141,91.1,3977067287,56,Left,3977067289,140,61.5,3977067295,213,5.8,3977067293,212,9.0,,,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497218965,37,1,1,3,41,d5ydtvt96bv7fq04yqm2w2632,1,62.7,92.3,2023-01-14T15:04:51.386Z,2023-01-14T23:07:22Z,3977067403,56,Left,3977067405,140,61.3,3977067409,212,3.6,3977067407,141,97.2,3978681297,178,,3977067411,213,2.0,,,,,,,67oh9fkwrut68eegfjf5emaui,S. Edozie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497218995,38,1,1,3,43,d5ydtvt96bv7fq04yqm2w2632,1,61.3,97.2,2023-01-14T15:04:52.954Z,2023-01-14T23:07:27Z,3977067591,213,4.9,3977067583,56,Left,3977067585,140,62.3,3978681371,178,,3977067589,212,4.8,3977067587,141,90.3,,,,,,,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
