id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2461925757,7,1,1,0,11,4txjdaqveermfryvbfrr4taf7,1,52.1,44.8,2022-09-18T13:15:21.902Z,2022-09-18T22:48:11Z,3792703555,178,,3790434767,212,13.3,3790434765,141,25.3,3790434761,56,Center,3790434763,140,53.3,3790434769,213,4.8,3790434759,3,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461925815,8,2,1,0,13,4txjdaqveermfryvbfrr4taf7,1,53,32,2022-09-18T13:15:23.306Z,2022-09-18T22:48:16Z,3792703737,178,,3790435101,140,75.4,3790435099,56,Center,3790435097,7,3c7vnmec038bhz5rq36ywi2fp,3790435103,141,60.4,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461925799,5,55,1,0,13,ehd2iemqmschhj2ec0vayztzz,1,26.6,41.5,2022-09-18T13:15:23.307Z,2022-09-18T22:48:16Z,,,,,,,,,,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461926067,6,1,1,0,25,ehd2iemqmschhj2ec0vayztzz,1,27.3,38.9,2022-09-18T13:15:35.595Z,2022-09-18T22:48:21Z,3790436553,213,1.7,3790436547,140,25.0,3790436545,56,Back,3790436541,5,,3790436551,212,19.8,3790436543,241,,3790436549,141,67.8,3792703891,178,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461926105,7,1,1,0,28,ehd2iemqmschhj2ec0vayztzz,1,24.4,67.9,2022-09-18T13:15:38.178Z,2022-09-18T22:48:24Z,3790436833,56,Back,3790436839,212,25.2,3792704031,178,,3790436841,213,4.8,3790436837,141,30.9,3790436835,140,25.9,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461926203,8,1,1,0,30,ehd2iemqmschhj2ec0vayztzz,1,25.2,31.9,2022-09-18T13:15:40.679Z,2022-09-18T22:48:26Z,3790437309,56,Back,3790437313,141,68.2,3790437315,212,24.7,3790437317,213,1.6,3792704107,178,,3790437311,140,24.1,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461926259,9,1,1,0,34,ehd2iemqmschhj2ec0vayztzz,1,23.5,70.8,2022-09-18T13:15:44.359Z,2022-09-18T22:48:30Z,3790437623,140,7.8,3790437629,213,3.9,3790437627,212,21.9,3790437625,141,49.7,3790437621,56,Back,3792704171,178,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461926307,10,1,1,0,36,ehd2iemqmschhj2ec0vayztzz,1,7.8,49.7,2022-09-18T13:15:46.623Z,2022-09-18T22:48:32Z,3792704263,178,,3790437895,213,5.3,3790437891,141,23.3,3790437889,140,20.1,3790437893,212,22.1,3790437887,56,Back,,,,,,,5tlxrhab4kdeud8d2r9z9hk2d,A. Begović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461926345,11,1,1,0,39,ehd2iemqmschhj2ec0vayztzz,1,20.1,23.9,2022-09-18T13:15:49.409Z,2022-09-18T22:48:37Z,3790438099,212,21.8,3790438093,56,Back,3792704397,178,,3790438095,140,7.7,3790438101,213,2.2,3790438097,141,49.6,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461926455,12,1,1,0,41,ehd2iemqmschhj2ec0vayztzz,1,7.7,49.6,2022-09-18T13:15:51.607Z,2022-09-18T22:48:40Z,3790438733,141,88.3,3792704511,178,,3790438735,212,29.1,3790438729,56,Back,3790438737,213,1.1,3790438731,140,19.6,,,,,,,5tlxrhab4kdeud8d2r9z9hk2d,A. Begović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461926511,13,1,1,0,47,ehd2iemqmschhj2ec0vayztzz,1,19.8,88.6,2022-09-18T13:15:57.543Z,2022-09-18T22:48:43Z,3792704607,178,,3790439135,140,26.9,3790439137,141,86.3,3790439141,213,6.1,3790439139,212,7.6,3790439133,56,Back,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461926559,14,1,1,0,48,ehd2iemqmschhj2ec0vayztzz,1,25.5,83.8,2022-09-18T13:15:58.679Z,2022-09-18T22:48:46Z,3790439405,140,4.9,3790439407,141,34.8,3790439411,213,4.1,3790439409,212,39.7,3790439403,56,Back,3790439413,1,,3792704775,178,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461926631,15,1,1,0,52,ehd2iemqmschhj2ec0vayztzz,0,4.9,34,2022-09-18T13:16:01.964Z,2022-09-18T22:48:50Z,3790439805,56,Back,3790439801,155,,3790439813,141,15.6,3790439809,140,22.7,3790439823,212,22.5,3790439829,213,5.7,3792704879,178,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461926655,9,61,1,0,54,4txjdaqveermfryvbfrr4taf7,1,76.7,83.7,2022-09-18T13:16:04.555Z,2022-09-18T22:49:16Z,3792705867,15,,3792705869,388,,3790439959,56,Left,,,,,,,,,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461926715,10,45,1,0,56,4txjdaqveermfryvbfrr4taf7,0,79.2,87,2022-09-18T13:16:06.597Z,2022-09-18T22:49:22Z,3790440283,286,,3790440281,56,Left,3790440431,233,16,,,,,,,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461926725,16,3,1,0,56,ehd2iemqmschhj2ec0vayztzz,1,20.8,13,2022-09-18T13:16:06.597Z,2022-09-18T22:49:21Z,3790440325,285,,3790440369,233,10,3790440323,56,Back,3792706071,178,,3791396219,464,,,,,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461926763,17,1,1,0,59,ehd2iemqmschhj2ec0vayztzz,1,14.7,2.3,2022-09-18T13:16:09.380Z,2022-09-18T22:49:25Z,3790440539,213,2.1,3790440527,140,9.3,3790440521,56,Back,3792706161,178,,3790440535,212,11.7,3790440531,141,17.4,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461926785,18,1,1,1,0,ehd2iemqmschhj2ec0vayztzz,0,10,16.4,2022-09-18T13:16:10.640Z,2022-09-18T22:49:28Z,3790440623,56,Back,3790440629,212,33.9,3790440631,213,0.2,3790440627,141,26.5,3790440633,1,,3790440625,140,41.6,3790440621,155,,3792706247,178,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461926843,11,1,1,1,2,4txjdaqveermfryvbfrr4taf7,1,57.7,77.1,2022-09-18T13:16:12.387Z,2022-09-18T22:49:32Z,3790440999,213,0.5,3790440985,140,63.7,3790440981,56,Left,3790440995,212,7.3,3790440989,141,82.6,3792706401,178,,3790440975,3,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461926847,12,49,1,1,3,4txjdaqveermfryvbfrr4taf7,1,62.3,80.1,2022-09-18T13:16:13.167Z,2022-09-18T22:49:58Z,,,,,,,,,,,,,,,,,,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461926859,13,1,1,1,3,4txjdaqveermfryvbfrr4taf7,0,62.3,80.1,2022-09-18T13:16:13.212Z,2022-09-18T22:50:02Z,3790441065,212,13.3,3790441067,213,5.5,3790441063,141,66.2,3790441061,140,71.2,3790441059,56,Center,3792707495,178,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461926881,19,49,1,1,4,ehd2iemqmschhj2ec0vayztzz,1,32,31,2022-09-18T13:16:14.830Z,2022-09-19T01:24:12Z,,,,,,,,,,,,,,,,,,,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462394891,1172,83,1,1,6,4txjdaqveermfryvbfrr4taf7,1,68.1,71.1,2022-09-18T13:16:16.292Z,2022-09-19T01:24:33Z,3793018279,399,243571,,,,,,,,,,,,,,,,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461926895,20,61,1,1,6,ehd2iemqmschhj2ec0vayztzz,0,32,31,2022-09-18T13:16:16.296Z,2022-09-19T01:24:13Z,3792708141,178,,3790441231,56,Back,,,,,,,,,,,,,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461926933,14,49,1,1,7,4txjdaqveermfryvbfrr4taf7,1,70.9,72.5,2022-09-18T13:16:16.997Z,2022-09-18T22:50:24Z,,,,,,,,,,,,,,,,,,,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461926997,15,1,1,1,7,4txjdaqveermfryvbfrr4taf7,1,71.1,73.1,2022-09-18T13:16:17.596Z,2022-09-18T22:50:33Z,3790441733,141,82.7,3792708549,178,,3790441741,213,0.6,3790441729,56,Left,3790441737,212,11.1,3790441731,140,79.7,,,,,,,at7mm2zrj2hjhu4bnq1f9noix,Lucas Paquetá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462396061,1173,67,1,1,9,4txjdaqveermfryvbfrr4taf7,1,80.3,81.5,2022-09-18T13:16:19.524Z,2022-09-19T02:21:50Z,3793024315,233,1468,,,,,,,,,,,,,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462396057,1468,67,1,1,9,ehd2iemqmschhj2ec0vayztzz,0,19.7,18.5,2022-09-18T13:16:19.525Z,2022-09-19T01:27:40Z,3793024333,233,1173,,,,,,,,,,,,,,,,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461927011,16,3,1,1,9,4txjdaqveermfryvbfrr4taf7,0,78.7,82.4,2022-09-18T13:16:19.605Z,2022-09-18T23:02:27Z,3790442571,233,22,3791399653,465,,3790441815,286,,3790441809,56,Left,3792708819,178,,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461927167,22,7,1,1,9,ehd2iemqmschhj2ec0vayztzz,1,21.3,17.6,2022-09-18T13:16:19.639Z,2022-09-18T22:50:45Z,3791399847,383,,3790442547,233,16,3790442525,285,,3792708939,389,,3790442523,56,Back,,,,,,,,,,a559ewan4122b6orx6d0f6s16,N. Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462107385,878,3,1,1,11,ehd2iemqmschhj2ec0vayztzz,0,19.9,19.4,2022-09-18T13:16:20.950Z,2022-09-18T22:50:51Z,3791405023,464,,3791405025,467,6aix9yu384pv1caanqiol231l,3791405473,285,,3792709153,178,,3791405019,56,Back,,,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461927077,21,4,1,1,13,ehd2iemqmschhj2ec0vayztzz,1,22,14.4,2022-09-18T13:16:22.999Z,2022-09-18T22:50:53Z,3790442149,56,Back,3790442155,285,,3790442321,233,17,3790442151,152,,3790442145,13,,3790442153,265,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461927095,17,4,1,1,13,4txjdaqveermfryvbfrr4taf7,0,78,85.6,2022-09-18T13:16:23Z,2022-09-18T22:50:52Z,3790442331,233,21,3790442223,56,Left,3790442229,286,,3792709241,178,,3790442221,13,,3790442227,265,,3790442225,152,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461927687,23,1,1,1,35,ehd2iemqmschhj2ec0vayztzz,1,28,10,2022-09-18T13:16:45.734Z,2022-09-18T22:50:56Z,3790445277,212,46.7,3790445269,152,,3790445281,1,,3790445265,5,,3792709435,178,,3790445275,141,24.1,3790445271,56,Center,3790445279,213,0.2,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,3790445273,140,71.5,3790445267,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461927701,24,44,1,1,38,ehd2iemqmschhj2ec0vayztzz,1,75,24.8,2022-09-18T13:16:48.533Z,2022-09-19T02:21:50Z,3790445455,233,18,3790445339,56,Center,3790445343,286,,,,,,,,,,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461927691,18,44,1,1,38,4txjdaqveermfryvbfrr4taf7,0,25,75.2,2022-09-18T13:16:48.534Z,2022-09-18T22:50:59Z,3790445465,233,24,3790445307,56,Back,3790445309,285,,,,,,,,,,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461927733,25,1,1,1,38,ehd2iemqmschhj2ec0vayztzz,0,70.1,19,2022-09-18T13:16:48.554Z,2022-09-19T02:21:51Z,3790445525,213,0.5,3790445521,141,36.3,3790445515,3,,3790445517,56,Center,3790445523,212,25.8,3792709855,388,,3790445519,140,92.0,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461927737,19,52,1,1,41,4txjdaqveermfryvbfrr4taf7,1,8.8,64.3,2022-09-18T13:16:51.344Z,2022-09-18T22:51:08Z,3792710011,389,,3791408293,376,,,,,,,,,,,,,,,,,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461928069,20,1,1,1,52,4txjdaqveermfryvbfrr4taf7,1,12.9,56.6,2022-09-18T13:17:02.774Z,2022-09-18T22:51:12Z,3790447269,141,39.1,3790447271,212,12.3,3790447263,56,Back,3790447273,213,5.0,3790447261,123,,3792710173,178,,3790447265,140,15.7,,,,eagrmpe9ft8daly57l1ja8lhx,Ł. Fabiański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461928131,21,1,1,1,56,4txjdaqveermfryvbfrr4taf7,1,17.9,39.7,2022-09-18T13:17:06.483Z,2022-09-18T22:51:15Z,3792710217,178,,3790447595,140,23.1,3790447597,141,73.5,3790447599,212,23.6,3790447601,213,1.3,3790447593,56,Back,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461928181,22,1,1,1,59,4txjdaqveermfryvbfrr4taf7,1,24.5,72.5,2022-09-18T13:17:09.073Z,2022-09-18T22:51:19Z,3790447933,140,21.7,3790447939,213,4.6,3792710285,178,,3790447931,56,Back,3790447937,212,19.7,3790447935,141,43.9,,,,,,,cm0gwoyh5rdb216fx685a7l5h,T. Kehrer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461928215,23,1,1,2,2,4txjdaqveermfryvbfrr4taf7,1,23.1,36.2,2022-09-18T13:17:12.527Z,2022-09-18T22:51:23Z,3790448175,56,Back,3790448177,140,26.6,3790448183,213,4.9,3790448179,141,5.2,3790448181,212,21.4,3792710401,178,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461928225,24,50,1,2,4,4txjdaqveermfryvbfrr4taf7,1,26.7,3.6,2022-09-18T13:17:14.109Z,2022-09-18T22:51:28Z,3790448231,285,,3790448229,56,Back,3790448659,233,26,,,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461928291,26,7,1,2,5,ehd2iemqmschhj2ec0vayztzz,1,73.3,96.4,2022-09-18T13:17:15.181Z,2022-09-18T22:51:31Z,3790448589,286,,3790448587,56,Left,3790448585,167,,3791409983,385,,3792710667,178,,3790448647,233,24,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461928321,25,5,1,2,6,4txjdaqveermfryvbfrr4taf7,1,27.2,-1.2,2022-09-18T13:17:16.783Z,2022-09-18T22:51:33Z,3790448765,347,,3790448841,233,27,3790448763,56,Back,3790454413,361,,,,,,,,,,,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461928293,27,5,1,2,6,ehd2iemqmschhj2ec0vayztzz,0,72.8,101.2,2022-09-18T13:17:16.783Z,2022-09-18T22:51:33Z,3790448867,233,25,3790448611,56,Left,3790448613,347,,3790455121,361,,,,,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461928485,26,1,1,2,15,4txjdaqveermfryvbfrr4taf7,0,32.4,0,2022-09-18T13:17:25.881Z,2022-09-18T22:51:36Z,3790449711,140,52.7,3790449715,212,25.6,3790449707,107,,3790449717,213,0.6,3790449719,1,,3790449709,56,Right,3790449713,141,19.0,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
