id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2475274963,6,61,1,0,7,1qtaiy11gswx327s0vkibf70n,0,71.1,96.2,2022-10-22T11:30:17.770Z,2022-10-22T18:24:49Z,3863999041,178,,3861407467,56,Left,,,,,,,,,,,,,,,,,,,55eiicx10oqok1601fqyovt1x,T. Awoniyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475274973,3,49,1,0,8,c8h9bw1l82s06h77xxrelzhur,1,26.7,9.1,2022-10-22T11:30:18.504Z,2022-10-22T18:24:52Z,,,,,,,,,,,,,,,,,,,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275001,4,1,1,0,8,c8h9bw1l82s06h77xxrelzhur,1,26.7,9.1,2022-10-22T11:30:18.696Z,2022-10-22T18:24:58Z,3861407629,56,Back,3861407637,213,3.0,3863999545,178,,3861407631,140,19.3,3861407635,212,7.8,3861407633,141,10.6,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275039,5,1,1,0,10,c8h9bw1l82s06h77xxrelzhur,1,18.9,11.3,2022-10-22T11:30:20.352Z,2022-10-22T18:25:03Z,3861407831,140,4.7,3861407833,141,48.2,3861407835,212,29.2,3861407837,213,2.1,3863999919,178,,3861407829,56,Back,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275073,6,1,1,0,14,c8h9bw1l82s06h77xxrelzhur,1,7.3,50.7,2022-10-22T11:30:23.960Z,2022-10-22T18:25:08Z,3861407985,141,90.5,3861407981,140,18.5,3864000437,178,,3861407989,213,1.2,3861407977,56,Back,3861407987,212,29.5,,,,,,,53d0pvr7ylvfhp6p749iniqc5,Alisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275089,7,1,1,0,16,c8h9bw1l82s06h77xxrelzhur,1,18.5,90.5,2022-10-22T11:30:26.278Z,2022-10-22T18:25:12Z,3861408047,56,Back,3864000839,178,,3861408051,141,71.6,3861408049,140,8.3,3861408055,212,16.7,3861408059,213,4.0,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275125,8,1,1,0,18,c8h9bw1l82s06h77xxrelzhur,1,8.3,71.6,2022-10-22T11:30:28.414Z,2022-10-22T18:25:17Z,3861408205,140,20.8,3861408203,56,Back,3861408207,141,60.3,3864001169,178,,3861408211,213,5.8,3861408209,212,15.2,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275169,9,1,1,0,21,c8h9bw1l82s06h77xxrelzhur,1,23.1,54.6,2022-10-22T11:30:31.738Z,2022-10-22T18:25:25Z,3861408411,140,23.2,3861408415,212,19.5,3861408413,141,25.9,3861408409,56,Back,3864001827,178,,3861408417,213,4.7,,,,,,,3kdl679ra6mlobdg09xqf7fft,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275225,10,1,1,0,25,c8h9bw1l82s06h77xxrelzhur,1,26,28.9,2022-10-22T11:30:35.858Z,2022-10-22T18:25:30Z,3861408677,213,1.6,3861408669,56,Back,3861408675,212,26.6,3861408673,141,68.0,3864002139,178,,3861408671,140,25.3,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275249,11,1,1,0,30,c8h9bw1l82s06h77xxrelzhur,1,33.1,68.4,2022-10-22T11:30:40.859Z,2022-10-22T18:25:34Z,3861408767,212,8.6,3861408769,213,1.2,3861408761,56,Back,3861408763,140,36.2,3861408765,141,80.1,3864002415,178,,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275283,12,1,1,0,32,c8h9bw1l82s06h77xxrelzhur,1,36.2,80.1,2022-10-22T11:30:42.726Z,2022-10-22T18:25:41Z,3864003011,178,,3861408931,141,96.9,3861408935,213,0.8,3861408933,212,16.0,3861408927,56,Back,3861408929,140,46.9,,,,,,,3kdl679ra6mlobdg09xqf7fft,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275303,13,1,1,0,34,c8h9bw1l82s06h77xxrelzhur,1,47,96.8,2022-10-22T11:30:44.031Z,2022-10-22T18:25:56Z,3861409027,140,38.6,3861409029,141,84.9,3864004343,178,,3861409033,213,3.9,3861409025,56,Back,3861409031,212,12.0,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275333,14,1,1,0,36,c8h9bw1l82s06h77xxrelzhur,1,38.7,82.7,2022-10-22T11:30:46.177Z,2022-10-22T18:26:01Z,3864004643,178,,3861409179,141,65.1,3861409177,140,31.8,3861409175,56,Back,3861409183,213,4.2,3861409181,212,14.0,,,,,,,3kdl679ra6mlobdg09xqf7fft,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275383,15,1,1,0,38,c8h9bw1l82s06h77xxrelzhur,1,32.2,63.6,2022-10-22T11:30:48.567Z,2022-10-22T18:26:05Z,3864004981,178,,3861409451,213,4.9,3861409443,56,Back,3861409445,140,35.9,3861409447,141,30.4,3861409449,212,22.9,,,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275425,16,1,1,0,42,c8h9bw1l82s06h77xxrelzhur,1,39.8,28.4,2022-10-22T11:30:52.128Z,2022-10-22T18:26:10Z,3864005339,178,,3861409631,212,16.2,3861409633,213,4.8,3861409625,56,Back,3861409627,140,41.1,3861409629,141,4.6,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275457,17,1,1,0,44,c8h9bw1l82s06h77xxrelzhur,1,41.1,4.6,2022-10-22T11:30:54.434Z,2022-10-22T18:26:14Z,3864005595,178,,3861409785,213,2.5,3861409781,212,12.9,3861409775,140,31.3,3861409771,56,Back,3861409777,141,16.1,,,,,,,3xqbru6q5dvtrhv6coe7retp1,J. Milner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275497,18,1,1,0,47,c8h9bw1l82s06h77xxrelzhur,1,31.6,20,2022-10-22T11:30:57.023Z,2022-10-22T18:26:19Z,3861410025,213,1.6,3861410023,212,21.3,3861410021,141,51.3,3864005883,178,,3861410017,56,Back,3861410019,140,31.2,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275543,19,1,1,0,50,c8h9bw1l82s06h77xxrelzhur,1,36.5,59.1,2022-10-22T11:31:00.369Z,2022-10-22T18:26:22Z,3861410251,140,56.0,3861410255,212,32.0,3864006063,178,,3861410253,141,95.3,3861410257,213,0.9,3861410249,56,Left,3861410259,1,,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275575,20,1,1,0,53,c8h9bw1l82s06h77xxrelzhur,1,56.6,95.4,2022-10-22T11:31:03.722Z,2022-10-22T18:26:27Z,3861410415,212,15.6,3861410413,141,77.7,3861410409,56,Back,3861410411,140,47.1,3861410417,213,4.0,3864006357,178,,,,,,,,eziqega9e25bg939pfh4vjp3p,A. Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275617,21,1,1,0,56,c8h9bw1l82s06h77xxrelzhur,1,47.1,74,2022-10-22T11:31:06.092Z,2022-10-22T18:26:32Z,3861410517,213,4.6,3864006615,178,,3861410511,140,45.6,3861410513,141,53.6,3861410509,56,Back,3861410515,212,14.0,,,,,,,3kdl679ra6mlobdg09xqf7fft,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275643,22,1,1,0,59,c8h9bw1l82s06h77xxrelzhur,1,45.9,47.3,2022-10-22T11:31:09.070Z,2022-10-22T18:26:37Z,3861410615,141,30.7,3861410619,213,4.7,3861410613,140,46.3,3861410611,56,Back,3861410617,212,11.3,3864006937,178,,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275679,23,1,1,1,1,c8h9bw1l82s06h77xxrelzhur,1,46.1,30.5,2022-10-22T11:31:11.511Z,2022-10-22T18:26:40Z,3861410827,212,27.9,3861410829,213,5.6,3864007187,178,,3861410825,141,4.4,3861410823,140,66.6,3861410821,56,Right,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275701,24,1,1,1,4,c8h9bw1l82s06h77xxrelzhur,1,66.6,4.4,2022-10-22T11:31:14.002Z,2022-10-22T18:26:44Z,3861410979,56,Right,3861410987,141,16.1,3861410995,213,0.7,3861410991,212,12.9,3864007407,178,,3861410983,140,76.3,,,,,,,3xqbru6q5dvtrhv6coe7retp1,J. Milner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275709,25,1,1,1,5,c8h9bw1l82s06h77xxrelzhur,0,77.5,20.4,2022-10-22T11:31:15.745Z,2022-10-22T18:26:50Z,3861411035,141,31.2,3861411033,140,79.9,3861411031,56,Center,3861411039,213,1.2,3864007795,178,,3861411037,212,7.8,,,,,,,dz2rfsmhib89jwilpuub10qcq,H. Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275711,7,8,1,1,6,1qtaiy11gswx327s0vkibf70n,1,19.8,68.4,2022-10-22T11:31:16.173Z,2022-10-22T18:26:55Z,3862159123,384,,3861411041,56,Back,3864008135,178,,,,,,,,,,,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275737,8,49,1,1,7,1qtaiy11gswx327s0vkibf70n,1,22.7,67.9,2022-10-22T11:31:16.914Z,2022-10-22T18:27:01Z,,,,,,,,,,,,,,,,,,,,,,,,,a6m9jcx0e4l6krv1u0pbfuoyd,C. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275763,9,1,1,1,8,1qtaiy11gswx327s0vkibf70n,0,20.2,74.4,2022-10-22T11:31:17.977Z,2022-10-22T18:27:05Z,3861411267,155,,3861411277,213,0.2,3861411269,56,Back,3861411273,141,81.0,3861411275,212,29.6,3861411271,140,48.1,3864008647,178,,,,,a6m9jcx0e4l6krv1u0pbfuoyd,C. Kouyaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275797,26,1,1,1,10,c8h9bw1l82s06h77xxrelzhur,1,51.9,22.1,2022-10-22T11:31:20.501Z,2022-10-22T18:27:11Z,3861411469,213,5.4,3864009175,178,,3861411459,3,,3861411467,212,11.3,3861411465,141,9.3,3861411463,140,58.8,3861411461,56,Right,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275811,27,1,1,1,12,c8h9bw1l82s06h77xxrelzhur,1,58.2,11.3,2022-10-22T11:31:21.918Z,2022-10-22T18:27:15Z,3861411551,56,Back,3861411553,140,41.1,3861411555,141,33.5,3861411559,213,2.4,3861411557,212,23.5,3864009457,178,,3861640439,155,,,,,3xqbru6q5dvtrhv6coe7retp1,J. Milner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275819,28,1,1,1,14,c8h9bw1l82s06h77xxrelzhur,0,41.2,33.5,2022-10-22T11:31:24.676Z,2022-10-22T18:27:22Z,3861411597,213,5.3,3864010003,388,,3861411587,3,,3861411591,140,42.4,3861411589,56,Back,3861411595,212,2.5,3861411593,141,30.4,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275841,10,1,1,1,15,1qtaiy11gswx327s0vkibf70n,1,61.8,71.8,2022-10-22T11:31:25.747Z,2022-10-22T18:27:27Z,3864010299,178,,3861411729,212,7.3,3861411727,141,81.1,3861411731,213,1.0,3861411725,140,65.3,3861411723,56,Left,,,,,,,55eiicx10oqok1601fqyovt1x,T. Awoniyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275843,11,50,1,1,16,1qtaiy11gswx327s0vkibf70n,1,66.3,79.4,2022-10-22T11:31:26.726Z,2022-10-22T18:27:40Z,3861411735,56,Left,3861411737,286,,3861411835,233,29,,,,,,,,,,,,,,,,5f72vvw62zdlyrj3mwux2udat,J. Lingard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275851,29,7,1,1,17,c8h9bw1l82s06h77xxrelzhur,0,33.7,20.6,2022-10-22T11:31:27.599Z,2022-10-22T18:27:44Z,3862167937,384,,3861411771,285,,3864011631,178,,3861411819,233,11,3861411769,56,Back,,,,,,,,,,3xqbru6q5dvtrhv6coe7retp1,J. Milner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475316901,329,1,1,1,18,1qtaiy11gswx327s0vkibf70n,0,67.1,79.8,2022-10-22T11:31:28.353Z,2022-10-22T18:27:59Z,3861622547,212,1.0,3861622549,213,4.7,3864012809,178,,3861622541,56,Center,3861622543,140,67.1,3861622545,141,78.3,,,,,,,5f72vvw62zdlyrj3mwux2udat,J. Lingard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275869,30,61,1,1,18,c8h9bw1l82s06h77xxrelzhur,1,34.3,27.5,2022-10-22T11:31:28.445Z,2022-10-22T18:28:03Z,3864013231,178,,3861411873,56,Back,,,,,,,,,,,,,,,,,,,7mms3tmwizhtvzakotl4hv0et,Fabinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275857,12,61,1,1,18,1qtaiy11gswx327s0vkibf70n,1,66,79.7,2022-10-22T11:31:28.706Z,2022-10-22T18:28:21Z,3864014711,389,,3861411797,56,Left,,,,,,,,,,,,,,,,,,,5f72vvw62zdlyrj3mwux2udat,J. Lingard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275879,31,49,1,1,20,c8h9bw1l82s06h77xxrelzhur,1,27.2,21.1,2022-10-22T11:31:30.273Z,2022-10-22T18:28:26Z,,,,,,,,,,,,,,,,,,,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275897,32,1,1,1,20,c8h9bw1l82s06h77xxrelzhur,1,27.2,21.1,2022-10-22T11:31:30.343Z,2022-10-22T18:28:30Z,3861411997,140,40.3,3861411999,141,3.7,3861412003,213,5.6,3861412001,212,18.1,3861411995,56,Back,3864015325,178,,,,,,,,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275939,33,1,1,1,23,c8h9bw1l82s06h77xxrelzhur,1,42.4,3.8,2022-10-22T11:31:33.231Z,2022-10-22T18:28:35Z,3861412195,56,Back,3861412197,140,47.4,3864015725,178,,3861412199,141,10.9,3861412201,212,7.1,3861412203,213,0.7,,,,,,,dz2rfsmhib89jwilpuub10qcq,H. Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475797063,1505,67,1,1,24,c8h9bw1l82s06h77xxrelzhur,1,47.2,10.8,2022-10-22T11:31:34.095Z,2022-10-22T19:41:33Z,3864172277,233,765,,,,,,,,,,,,,,,,,,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475797053,765,67,1,1,24,1qtaiy11gswx327s0vkibf70n,0,52.8,89.2,2022-10-22T11:31:34.096Z,2022-10-22T19:07:25Z,3864172283,233,1505,,,,,,,,,,,,,,,,,,,,,,3mgjcyaseuexxlssgatjgsand,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475796361,1481,43,1,1,24,c8h9bw1l82s06h77xxrelzhur,1,0,0,2022-10-22T11:31:34.196Z,2022-10-22T19:07:13Z,3864168711,233,759,3864171397,144,67,,,,,,,,,,,,,,,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475796355,759,43,1,1,24,1qtaiy11gswx327s0vkibf70n,1,0,0,2022-10-22T11:31:34.197Z,2022-10-22T19:07:14Z,3864168757,233,1481,3864171455,144,67,,,,,,,,,,,,,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275945,34,50,1,1,24,c8h9bw1l82s06h77xxrelzhur,1,47.2,9.5,2022-10-22T11:31:34.220Z,2022-10-22T18:28:50Z,3861412221,286,,3861412455,233,13,3861412219,56,Back,,,,,,,,,,,,,,,,5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275977,13,7,1,1,25,1qtaiy11gswx327s0vkibf70n,1,52.8,90.5,2022-10-22T11:31:34.914Z,2022-10-22T18:28:54Z,3861412409,285,,3861412407,56,Left,3864016985,178,,3862180947,384,,3861412439,233,34,,,,,,,,,,19nlw3sa0khwz0el4wqc7zrp,R. Freuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475275987,14,49,1,1,29,1qtaiy11gswx327s0vkibf70n,1,24.8,68.5,2022-10-22T11:31:38.936Z,2022-10-22T18:28:58Z,,,,,,,,,,,,,,,,,,,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475276039,15,1,1,1,29,1qtaiy11gswx327s0vkibf70n,1,23.2,73,2022-10-22T11:31:39.013Z,2022-10-22T18:29:02Z,3864017547,178,,3861412665,213,4.2,3861412663,212,23.1,3861412661,141,42.9,3861412659,140,13.1,3861412657,56,Back,,,,,,,12cgiy0t282ywdbr5j78hrxsl,S. McKenna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475276083,16,1,1,1,33,1qtaiy11gswx327s0vkibf70n,0,12.8,35.1,2022-10-22T11:31:43.159Z,2022-10-22T18:29:05Z,3861412901,140,63.7,3861412903,141,35.7,3864017711,178,,3861412905,212,53.4,3861412897,157,,3861412909,1,,3861412907,213,0.0,3861412899,56,Center,5z8ycnd0smdkumi5fgtzf7c9h,D. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475276113,35,1,1,1,36,c8h9bw1l82s06h77xxrelzhur,1,34.6,66.8,2022-10-22T11:31:46.226Z,2022-10-22T18:29:11Z,3861413047,56,Back,3861413049,140,44.0,3864018189,178,,3861413053,212,10.3,3861413055,213,0.3,3861413045,3,,3861413051,141,71.1,,,,dxze3b3fsfl814bjcs7q6wcet,V. van Dijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
