id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/12/value,qualifier/13/value,qualifier/16/value,assist,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2529029371,85,5,1,12,40,7yx5dqhhphyvfisohikodajhv,1,71.6,-1.2,2023-04-05T19:13:43.554Z,2023-04-06T03:09:24Z,4165797035,233,157,4165797029,347,,4165797027,56,Right,,,,,,,,,,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029353,157,5,1,12,40,6eqit8ye8aomdsrrq0hk3v7gh,0,28.4,101.2,2023-04-05T19:13:43.554Z,2023-04-06T03:09:24Z,4165797043,233,85,4165796887,347,,4165796885,56,Back,,,,,,,,,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029547,86,1,1,13,1,7yx5dqhhphyvfisohikodajhv,1,77.4,0,2023-04-05T19:14:04.293Z,2023-04-06T03:09:27Z,4165798041,213,1.4,4165798037,141,19.4,4165798039,212,14.6,4165798031,56,Right,4165798035,140,80.4,4165798029,107,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029567,87,1,1,13,3,7yx5dqhhphyvfisohikodajhv,1,80.4,19.4,2023-04-05T19:14:06.514Z,2023-04-06T03:09:32Z,4165798127,213,3.2,4165798111,56,Right,4165798119,141,18.4,4166641413,178,,4165798123,212,8.8,4165798113,140,72.0,,,,,,,68n1ydedtlw2s6toghw9qiprd,M. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029573,88,1,1,13,6,7yx5dqhhphyvfisohikodajhv,0,73.2,18.4,2023-04-05T19:14:09.105Z,2023-04-06T03:09:34Z,4165798215,140,83.8,4165798213,56,Center,4165798219,212,22.2,4165798211,155,,4165798217,141,46.7,4165798221,213,1.0,4166133779,20,,4166133777,224,,ek0k9s7axizns3vtzyy3z5nu,M. Damsgaard,,4166641461,178,4165798209,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029577,158,1,1,13,7,6eqit8ye8aomdsrrq0hk3v7gh,0,13.8,50,2023-04-05T19:14:10.177Z,2023-04-06T03:09:39Z,4165798259,141,52.1,4165798257,140,30.7,4165798263,213,0.1,4165798249,3,,4165798261,212,17.8,4165798253,56,Back,4166641511,178,,,,,9fvo9v5e9r0ptibied6ejv3zd,S. McTominay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029589,89,1,1,13,9,7yx5dqhhphyvfisohikodajhv,1,72,41,2023-04-05T19:14:12.241Z,2023-04-06T03:09:41Z,4166641591,178,,4165798325,213,5.4,4165798323,212,12.3,4165798317,56,Center,4165798319,140,79.2,4165798321,141,26.8,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029605,90,1,1,13,10,7yx5dqhhphyvfisohikodajhv,1,79.2,26.8,2023-04-05T19:14:13.323Z,2023-04-06T03:09:50Z,4165798443,213,5.1,4165798437,140,85.5,4165798439,141,2.2,4166641859,388,,4165798441,212,18.0,4165798435,56,Right,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029617,91,1,1,13,13,7yx5dqhhphyvfisohikodajhv,1,85.5,2.2,2023-04-05T19:14:16.446Z,2023-04-06T03:09:53Z,4165798505,141,4.6,4165798509,213,3.0,4165798507,212,9.5,4165798501,56,Right,4166641971,178,,4165798503,140,76.6,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029635,92,1,1,13,14,7yx5dqhhphyvfisohikodajhv,1,76.6,4.6,2023-04-05T19:14:17.687Z,2023-04-06T03:09:56Z,4165798611,141,5.9,4166642079,178,,4165798607,56,Right,4165798609,140,66.8,4165798615,213,3.1,4165798613,212,10.3,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029657,93,1,1,13,17,7yx5dqhhphyvfisohikodajhv,0,66.1,5.9,2023-04-05T19:14:20.013Z,2023-04-06T03:09:59Z,4165798731,56,Right,4165798737,141,5.2,4165798739,212,9.4,4165798741,213,6.2,4165798735,140,75.0,4166642177,178,,,,,,,,ek0k9s7axizns3vtzyy3z5nu,M. Damsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029669,159,49,1,13,18,6eqit8ye8aomdsrrq0hk3v7gh,1,23.9,96,2023-04-05T19:14:21.049Z,2023-04-06T03:10:03Z,,,,,,,,,,,,,,,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529209749,1893,67,1,13,18,6eqit8ye8aomdsrrq0hk3v7gh,1,26.2,94.2,2023-04-05T19:14:21.102Z,2023-04-06T05:56:12Z,4166775931,233,1170,,,,,,,,,,,,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529209743,1170,67,1,13,18,7yx5dqhhphyvfisohikodajhv,0,73.8,5.8,2023-04-05T19:14:21.103Z,2023-04-06T05:01:58Z,4166775935,233,1893,,,,,,,,,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029691,160,1,1,13,18,6eqit8ye8aomdsrrq0hk3v7gh,1,23.9,96,2023-04-05T19:14:21.167Z,2023-04-06T05:56:13Z,4165798927,212,8.1,4165798921,56,Back,4165798929,213,5.9,4166642393,178,,4165798923,140,30.9,4165798925,141,91.1,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029699,161,1,1,13,18,6eqit8ye8aomdsrrq0hk3v7gh,1,32.5,94.2,2023-04-05T19:14:21.654Z,2023-04-06T04:36:34Z,4166748163,21,,4165799915,56,Back,4165799923,213,4.1,4165799917,140,31.2,4165799919,141,91.3,4165799921,212,2.4,4166748161,178,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029715,163,4,1,13,19,6eqit8ye8aomdsrrq0hk3v7gh,1,29.7,88.2,2023-04-05T19:14:22.365Z,2023-04-06T04:36:38Z,4165799051,265,,4165799049,152,,4165799047,56,Back,4165799053,285,,4165799085,233,94,4165799045,13,,,,,,,,8cho2d1nz18i5o0zt6aysd68l,M. Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029717,94,4,1,13,19,7yx5dqhhphyvfisohikodajhv,0,70.3,11.8,2023-04-05T19:14:22.366Z,2023-04-06T04:36:38Z,4165799067,286,,4165799061,56,Right,4165799065,265,,4166748221,178,,4165799089,233,163,4165799063,152,,4165799059,13,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030007,164,1,1,13,45,6eqit8ye8aomdsrrq0hk3v7gh,1,30.4,82.5,2023-04-05T19:14:48.472Z,2023-04-06T04:36:44Z,4165800671,212,21.5,4166748307,178,,4165800669,141,64.1,4165800661,152,,4165800667,140,13.8,4165800659,5,,4165800663,56,Back,4165800673,213,3.8,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030043,165,1,1,13,48,6eqit8ye8aomdsrrq0hk3v7gh,1,13.9,64.1,2023-04-05T19:14:51.347Z,2023-04-06T04:36:47Z,4165800853,56,Back,4165800867,213,0.9,4165800859,141,80.9,4165800863,212,14.6,4165800857,140,22.6,4166748375,178,,,,,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030097,166,1,1,13,52,6eqit8ye8aomdsrrq0hk3v7gh,1,21.5,79.4,2023-04-05T19:14:54.773Z,2023-04-06T04:36:49Z,4165801169,213,4.0,4165801167,212,24.7,4165801161,56,Back,4165801165,141,51.8,4165801163,140,6.2,4166748423,178,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030135,167,1,1,13,57,6eqit8ye8aomdsrrq0hk3v7gh,1,7.6,44.9,2023-04-05T19:15:00.122Z,2023-04-06T04:36:51Z,4165801421,141,11.2,4165801427,1,,4165801417,56,Back,4165801419,140,39.2,4166748431,178,,4165801425,213,5.7,4165801423,212,40.3,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030139,168,1,1,13,59,6eqit8ye8aomdsrrq0hk3v7gh,0,39.1,11.2,2023-04-05T19:15:02.169Z,2023-04-06T04:36:56Z,4165801437,168,,4165801439,56,Back,4165801445,212,6.0,4166748489,178,,4165801443,141,8.0,4165801441,140,44.4,4165801447,213,5.9,,,,8cho2d1nz18i5o0zt6aysd68l,M. Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030171,95,49,1,14,0,7yx5dqhhphyvfisohikodajhv,1,54.5,89.7,2023-04-05T19:15:03.269Z,2023-04-06T04:37:01Z,,,,,,,,,,,,,,,,,,,,,,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030187,96,1,1,14,0,7yx5dqhhphyvfisohikodajhv,1,54.5,89.7,2023-04-05T19:15:03.324Z,2023-04-06T04:37:06Z,4165801723,140,73.5,4165801725,141,85.2,4165801719,155,,4165801721,56,Left,4166748635,178,,4165801729,213,6.1,4165801727,212,20.2,,,,2nzefp5pwvldt2ttmxfeakamt,R. Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030195,97,1,1,14,1,7yx5dqhhphyvfisohikodajhv,0,74.1,81.8,2023-04-05T19:15:04.571Z,2023-04-06T04:37:28Z,4165811681,141,74.4,4165811853,3,,4166748907,388,,4165801757,56,Center,4165811685,213,6.1,4165811683,212,26.2,4165811677,168,,4165811679,140,98.6,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030277,171,52,1,14,4,6eqit8ye8aomdsrrq0hk3v7gh,1,0.8,27.9,2023-04-05T19:15:07.529Z,2023-04-06T04:37:34Z,4166134971,376,,4166748991,178,,,,,,,,,,,,,,,,,,,,e00004wkpfc8jawioejmpu1n9,David de Gea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030193,169,43,1,14,5,6eqit8ye8aomdsrrq0hk3v7gh,1,0,0,2023-04-05T19:15:08.231Z,2023-04-05T19:18:46Z,4165801751,56,Back,4165801843,233,98,4165801753,346,0,4165814333,144,5,,,,,,,,,,,,,8cho2d1nz18i5o0zt6aysd68l,M. Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030205,98,43,1,14,7,7yx5dqhhphyvfisohikodajhv,1,0,0,2023-04-05T19:15:10.022Z,2023-04-05T19:18:48Z,4165801831,56,Center,4165814407,144,5,4165801833,346,0,,,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030265,170,1,1,14,10,6eqit8ye8aomdsrrq0hk3v7gh,1,11.4,41.7,2023-04-05T19:15:13.145Z,2023-04-06T04:37:41Z,4165802173,213,1.2,4165802223,189,,4165816845,287,,4165802165,56,Back,4166749069,178,,4165802175,1,,4165816729,123,,4165802169,141,88.8,e00004wkpfc8jawioejmpu1n9,David de Gea,,4165802167,140,4165802171,212,34.6,,,,,,,,,,,,,,,,,,23.8,,,,,,,,,,,,,,,,,,,
2529032963,234,1,1,14,12,6eqit8ye8aomdsrrq0hk3v7gh,1,27.6,82.2,2023-04-05T19:15:15.263Z,2023-04-06T04:37:44Z,4165818559,140,34.3,4165818563,212,9.0,4165818557,56,Back,4165818565,213,5.6,4166749121,178,,4165818561,141,74.0,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030319,172,1,1,14,15,6eqit8ye8aomdsrrq0hk3v7gh,1,44.3,92.4,2023-04-05T19:15:18.618Z,2023-04-06T04:37:50Z,4165802509,141,92.0,4165802507,140,61.9,4166749223,178,,4165802511,212,18.5,4165802505,56,Left,4165802513,213,6.3,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030339,99,45,1,14,19,7yx5dqhhphyvfisohikodajhv,0,39.5,24.1,2023-04-05T19:15:21.859Z,2023-04-06T04:37:59Z,4165802615,285,,4165802775,233,173,4165802613,56,Back,,,,,,,,,,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030353,173,3,1,14,19,6eqit8ye8aomdsrrq0hk3v7gh,1,60.5,75.9,2023-04-05T19:15:21.859Z,2023-04-06T04:37:59Z,4165802715,286,,4165802713,56,Center,4166135631,465,,4166749307,178,,4165802735,233,99,,,,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529055757,534,42,1,14,19,6eqit8ye8aomdsrrq0hk3v7gh,1,62.7,82.7,2023-04-05T19:15:22.538Z,2023-04-06T04:38:03Z,,,,,,,,,,,,,,,,,,,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030371,174,1,1,14,21,6eqit8ye8aomdsrrq0hk3v7gh,1,53.3,58.2,2023-04-05T19:15:24.330Z,2023-04-06T04:38:08Z,4166749425,178,,4165802797,213,4.9,4165802791,140,55.5,4165802789,56,Center,4165802793,141,43.9,4165802795,212,10.0,,,,,,,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030377,175,1,1,14,22,6eqit8ye8aomdsrrq0hk3v7gh,1,55.5,43.9,2023-04-05T19:15:25.124Z,2023-04-06T04:38:11Z,4165802835,212,9.4,4166749459,178,,4165802829,56,Back,4165802833,141,40.1,4165802837,213,3.4,4165802831,140,46.9,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030401,176,1,1,14,24,6eqit8ye8aomdsrrq0hk3v7gh,1,48.8,41.5,2023-04-05T19:15:27.492Z,2023-04-06T04:38:14Z,4165802969,213,1.2,4165802967,212,18.5,4165802961,56,Center,4166749503,178,,4165802963,140,55.7,4165802965,141,66.5,,,,,,,3dph74ixutmbpscaon0b25sl,R. Varane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030431,177,1,1,14,26,6eqit8ye8aomdsrrq0hk3v7gh,1,55.7,66.3,2023-04-05T19:15:28.962Z,2023-04-06T04:38:17Z,4165803159,56,Back,4165803163,141,64.1,4166749527,178,,4165803165,212,9.2,4165803169,213,3.3,4165803161,140,47.1,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030465,178,1,1,14,30,6eqit8ye8aomdsrrq0hk3v7gh,1,53.2,67.8,2023-04-05T19:15:33.609Z,2023-04-06T04:38:19Z,4165803353,140,71.2,4166749561,178,,4165803355,141,65.6,4165803359,213,6.2,4165803357,212,19.0,4165803351,56,Center,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030467,179,50,1,14,33,6eqit8ye8aomdsrrq0hk3v7gh,1,72.8,66.2,2023-04-05T19:15:36.252Z,2023-04-06T04:38:31Z,4165803365,286,,4165803671,233,102,4165803363,56,Center,,,,,,,,,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030519,102,7,1,14,33,7yx5dqhhphyvfisohikodajhv,1,27.2,33.8,2023-04-05T19:15:36.296Z,2023-04-06T04:39:03Z,4165803633,56,Back,4165803665,233,179,4166750297,178,,4165803635,285,,4166136047,385,,,,,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529032833,125,61,1,14,33,7yx5dqhhphyvfisohikodajhv,1,25.2,34,2023-04-05T19:15:36.659Z,2023-04-06T04:39:08Z,4165816789,56,Back,4166750369,178,,,,,,,,,,,,,,,,,,,,ek0k9s7axizns3vtzyy3z5nu,M. Damsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529032739,231,61,1,14,34,6eqit8ye8aomdsrrq0hk3v7gh,1,76.6,62.3,2023-04-05T19:15:36.806Z,2023-04-06T04:39:18Z,4165816265,56,Center,4166750515,389,,,,,,,,,,,,,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030523,103,49,1,14,35,7yx5dqhhphyvfisohikodajhv,1,20.9,33.5,2023-04-05T19:15:37.905Z,2023-04-06T04:39:20Z,,,,,,,,,,,,,,,,,,,,,,,,,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030529,104,1,1,14,35,7yx5dqhhphyvfisohikodajhv,0,20.9,33.5,2023-04-05T19:15:38.024Z,2023-04-06T04:39:23Z,4165803681,141,34.9,4165803685,213,0.2,4165803683,212,6.1,4165803679,140,26.6,4166750591,178,,4165803677,56,Back,,,,,,,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030483,180,49,1,14,35,6eqit8ye8aomdsrrq0hk3v7gh,1,66.1,57.8,2023-04-05T19:15:38.671Z,2023-04-06T04:39:27Z,,,,,,,,,,,,,,,,,,,,,,,,,9fvo9v5e9r0ptibied6ejv3zd,S. McTominay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030499,181,1,1,14,36,6eqit8ye8aomdsrrq0hk3v7gh,1,66.1,57.8,2023-04-05T19:15:39.574Z,2023-04-06T04:39:31Z,4165803545,213,5.8,4165803537,56,Center,4165803539,140,74.6,4165803543,212,10.2,4165803541,141,50.4,4166750753,178,,,,,,,,9fvo9v5e9r0ptibied6ejv3zd,S. McTominay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529210125,1171,83,1,14,38,7yx5dqhhphyvfisohikodajhv,1,23.3,66.6,2023-04-05T19:15:41.649Z,2023-04-06T05:03:30Z,4166777597,399,176297,,,,,,,,,,,,,,,,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030503,182,61,1,14,38,6eqit8ye8aomdsrrq0hk3v7gh,1,74.8,50.1,2023-04-05T19:15:41.652Z,2023-04-06T04:39:36Z,4165803553,56,Center,4166750851,178,,,,,,,,,,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030515,183,15,1,14,41,6eqit8ye8aomdsrrq0hk3v7gh,1,79.9,34.5,2023-04-05T19:15:43.810Z,2023-04-06T04:39:38Z,4166136605,78,,4165804819,102,49.0,4165803613,56,Center,4166750915,178,,4165804535,82,,4165803609,22,,4165804821,103,19,4165804829,230,97.7,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,4165804823,215,4165804815,55,182,4165803611,18,4165821529,233,105,4165804827,147,4165804813,29,4165804831,231,47.5,4165804531,20,4165804825,146,,,35.6,,81.4,,,,,,,,,,,,,,,,
2529030537,105,10,1,14,41,7yx5dqhhphyvfisohikodajhv,1,19.4,65.1,2023-04-05T19:15:43.935Z,2023-04-06T04:39:40Z,4166750973,178,,4165821497,56,Back,4165821559,233,183,4165821495,94,,,,,,,,,,,,,,dtol82tjlq48bs0s70sisguz9,M. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030587,184,1,1,14,44,6eqit8ye8aomdsrrq0hk3v7gh,1,89.2,1.1,2023-04-05T19:15:47.469Z,2023-04-06T04:39:44Z,4165803997,213,2.4,4165803991,140,80.9,4166751053,178,,4165803995,212,11.4,4165803989,56,Right,4165803993,141,11.9,,,,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030597,186,61,1,14,47,6eqit8ye8aomdsrrq0hk3v7gh,0,80.3,18.5,2023-04-05T19:15:50.629Z,2023-04-06T04:39:51Z,4166751191,178,,4165804045,56,Right,,,,,,,,,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030589,185,43,1,14,48,6eqit8ye8aomdsrrq0hk3v7gh,1,0,0,2023-04-05T19:15:51.287Z,2023-04-05T19:15:52Z,4165804007,286,0,4165804005,56,Right,4165804069,144,45,,,,,,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030607,107,49,1,14,49,7yx5dqhhphyvfisohikodajhv,1,18.4,68.6,2023-04-05T19:15:52.180Z,2023-04-06T04:39:55Z,,,,,,,,,,,,,,,,,,,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030615,108,1,1,14,49,7yx5dqhhphyvfisohikodajhv,0,18.4,68.6,2023-04-05T19:15:52.682Z,2023-04-06T04:39:59Z,4165804127,141,60.3,4165804129,212,14.6,4165804123,56,Back,4165804131,213,5.9,4166751335,178,,4165804125,140,31.2,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529206583,1855,67,1,14,50,6eqit8ye8aomdsrrq0hk3v7gh,1,69.9,50.2,2023-04-05T19:15:53.458Z,2023-04-06T04:50:59Z,4166760963,233,1139,,,,,,,,,,,,,,,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529206581,1139,67,1,14,50,7yx5dqhhphyvfisohikodajhv,0,30.1,49.8,2023-04-05T19:15:53.459Z,2023-04-06T04:48:03Z,4166760975,233,1855,,,,,,,,,,,,,,,,,,,,,,v78uhwxgzojcec8lsdvucusp,B. Mbeumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030629,187,8,1,14,50,6eqit8ye8aomdsrrq0hk3v7gh,1,74.6,46.8,2023-04-05T19:15:53.495Z,2023-04-06T04:51:00Z,4165804215,56,Center,4166751375,178,,4166136965,384,,,,,,,,,,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529033915,255,49,1,14,51,6eqit8ye8aomdsrrq0hk3v7gh,1,75.1,56.5,2023-04-05T19:15:54.083Z,2023-04-06T04:40:06Z,,,,,,,,,,,,,,,,,,,,,,,,,8cho2d1nz18i5o0zt6aysd68l,M. Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030635,188,1,1,14,51,6eqit8ye8aomdsrrq0hk3v7gh,1,77.5,49.7,2023-04-05T19:15:54.182Z,2023-04-06T04:40:13Z,4166137363,168,,4165823921,141,46.0,4165823917,56,Center,4165823919,140,81.1,4165823925,213,5.7,4165823923,212,4.5,4166751605,178,,,,,8cho2d1nz18i5o0zt6aysd68l,M. Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030639,189,50,1,14,52,6eqit8ye8aomdsrrq0hk3v7gh,1,81.8,47,2023-04-05T19:15:54.850Z,2023-04-06T04:40:17Z,4165804251,286,,4165804249,56,Center,4165804361,233,109,,,,,,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030655,109,7,1,14,52,7yx5dqhhphyvfisohikodajhv,1,18.2,53,2023-04-05T19:15:55.173Z,2023-04-06T04:40:20Z,4166751715,178,,4165804339,56,Back,4166137559,383,,4165804349,233,189,4165804341,285,,,,,,,,,,,8ju1opnca42o8i00wq3onzmqd,C. Nørgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
