id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/11/value,qualifier/9/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2469915825,4,1,1,0,19,ehd2iemqmschhj2ec0vayztzz,1,13.3,53.1,2022-10-09T18:00:45.581Z,2022-10-10T03:33:47Z,3833003393,213,5.1,3833003383,123,,3833003385,56,Back,3833003391,212,18.3,3833003387,140,19.2,3834402833,178,,3833003389,141,27.8,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469915837,5,1,1,0,23,ehd2iemqmschhj2ec0vayztzz,1,23.1,14.9,2022-10-09T18:00:49.606Z,2022-10-10T03:33:51Z,3834402929,178,,3833003471,140,31.6,3833003477,213,5.6,3833003475,212,11.1,3833003469,56,Back,3833003473,141,5.2,,,,,,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469915853,6,3,1,0,25,ehd2iemqmschhj2ec0vayztzz,1,38.7,3.6,2022-10-09T18:00:51.583Z,2022-10-10T03:33:58Z,3833003523,233,8,3834403027,178,,3833003519,56,Back,3833003527,286,,3833730253,464,,,,,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469915839,8,45,1,0,25,6eqit8ye8aomdsrrq0hk3v7gh,0,61.3,96.4,2022-10-09T18:00:51.583Z,2022-10-10T03:33:59Z,3833003529,233,6,3833003481,56,Left,3833003483,285,,,,,,,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469915879,7,1,1,0,27,ehd2iemqmschhj2ec0vayztzz,1,27.3,13.6,2022-10-09T18:00:53.629Z,2022-10-10T03:34:02Z,3833003679,213,3.0,3834403089,178,,3833003673,140,10.2,3833003677,212,18.2,3833003671,56,Back,3833003675,141,18.1,,,,,,,9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469915891,8,1,1,0,31,ehd2iemqmschhj2ec0vayztzz,0,7.5,12.2,2022-10-09T18:00:57.744Z,2022-10-10T03:34:08Z,3833003733,213,0.1,3833003723,157,,3833003725,56,Back,3833003727,140,27.1,3833003731,212,20.6,3833003735,1,,3833003729,141,14.3,3834403163,178,,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469915893,9,49,1,0,33,6eqit8ye8aomdsrrq0hk3v7gh,1,67.7,92.9,2022-10-09T18:00:59.398Z,2022-10-10T03:34:12Z,,,,,,,,,,,,,,,,,,,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469915919,10,1,1,0,33,6eqit8ye8aomdsrrq0hk3v7gh,1,67.4,92.9,2022-10-09T18:00:59.479Z,2022-10-10T03:34:16Z,3833003849,56,Center,3834403281,178,,3833003851,140,73.5,3833003855,212,15.6,3833003857,213,5.1,3833003853,141,72.0,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469915921,11,1,1,0,34,6eqit8ye8aomdsrrq0hk3v7gh,0,73.5,72,2022-10-09T18:01:01.251Z,2022-10-10T03:34:21Z,3833003871,141,70.1,3833003875,213,3.3,3833003869,140,66.1,3833003873,212,7.9,3833003867,56,Center,3834403363,178,,3833003893,156,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469915923,9,8,1,0,35,ehd2iemqmschhj2ec0vayztzz,1,35.1,35.8,2022-10-09T18:01:01.827Z,2022-10-10T03:34:27Z,3833003889,56,Back,3833733089,383,,3834403427,178,,,,,,,,,,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469915935,10,49,1,0,36,ehd2iemqmschhj2ec0vayztzz,1,37.3,32.3,2022-10-09T18:01:03.285Z,2022-10-10T03:34:40Z,,,,,,,,,,,,,,,,,,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469915957,11,3,1,0,37,ehd2iemqmschhj2ec0vayztzz,1,42,23.8,2022-10-09T18:01:03.655Z,2022-10-10T03:34:47Z,3833004013,286,,3833004011,56,Back,3833004015,233,12,3833733291,465,,3834403683,178,,,,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469915947,12,45,1,0,37,6eqit8ye8aomdsrrq0hk3v7gh,0,58,76.2,2022-10-09T18:01:03.655Z,2022-10-10T03:34:47Z,3833003969,285,,3833003967,56,Center,3833004037,233,11,,,,,,,,,,,,,,,,7uxt9a7t22ij4reg1uire5uqd,L. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916003,12,1,1,0,38,ehd2iemqmschhj2ec0vayztzz,1,56.6,16,2022-10-09T18:01:04.719Z,2022-10-10T03:34:53Z,3833004215,212,6.7,3833004217,213,5.8,3833004211,140,62.3,3833004209,56,Right,3834403749,178,,3833004213,141,11.6,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916033,13,1,1,0,42,ehd2iemqmschhj2ec0vayztzz,0,83.4,10.4,2022-10-09T18:01:08.742Z,2022-10-10T03:34:57Z,3834403807,178,,3833004533,345,,3833734283,224,,3833004391,155,,3833004395,140,97.5,3833004397,141,100.0,3833734285,20,,3833004393,56,Left,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,3833004401,213,1.3,3833004389,2,3833004399,212,63.4,3833004403,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916057,13,5,1,0,46,6eqit8ye8aomdsrrq0hk3v7gh,1,4.4,-1.2,2022-10-09T18:01:13.285Z,2022-10-10T03:35:00Z,3833004493,56,Back,3833004497,233,14,3833004495,347,,,,,,,,,,,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916039,14,5,1,0,46,ehd2iemqmschhj2ec0vayztzz,0,95.6,101.2,2022-10-09T18:01:13.285Z,2022-10-10T03:35:01Z,3833004415,56,Left,3833004507,233,13,3833004417,347,,,,,,,,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916187,14,1,1,1,5,6eqit8ye8aomdsrrq0hk3v7gh,1,7,0,2022-10-09T18:01:31.672Z,2022-10-10T03:35:07Z,3833005221,213,0.4,3833005219,212,13.4,3833005213,56,Back,3833005215,140,18.9,3833005217,141,5.8,3833005211,107,,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916199,15,1,1,1,6,6eqit8ye8aomdsrrq0hk3v7gh,1,19.1,5.8,2022-10-09T18:01:32.433Z,2022-10-10T03:35:13Z,3833005265,56,Back,3833005267,140,11.2,3833005273,213,3.1,3833005283,156,,3834403973,178,,3833005271,212,8.3,3833005269,141,6.8,,,,v22q59d00b5v78rgx7v8z3vu,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916217,16,1,1,1,7,6eqit8ye8aomdsrrq0hk3v7gh,1,11.5,7,2022-10-09T18:01:33.817Z,2022-10-10T03:35:18Z,3833005353,56,Back,3833005357,141,13.4,3833005355,140,15.4,3833005359,212,6.0,3834404049,178,,3833005361,213,0.8,,,,,,,3f3jcsa7gk6in9fskp9w5a5t5,Diogo Dalot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916231,17,1,1,1,9,6eqit8ye8aomdsrrq0hk3v7gh,1,15.7,13.7,2022-10-09T18:01:35.429Z,2022-10-10T03:35:26Z,3833005441,212,10.9,3833005443,213,5.5,3834404151,178,,3833005439,141,2.2,3833005435,56,Back,3833005437,140,22.9,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470165323,1056,67,1,1,9,6eqit8ye8aomdsrrq0hk3v7gh,1,23.4,1.1,2022-10-09T18:01:36.317Z,2022-10-10T05:31:45Z,3834434327,233,837,,,,,,,,,,,,,,,,,,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470165319,837,67,1,1,9,ehd2iemqmschhj2ec0vayztzz,0,76.6,98.9,2022-10-09T18:01:36.318Z,2022-10-10T04:15:14Z,3834434335,233,1056,,,,,,,,,,,,,,,,,,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916251,18,1,1,1,9,6eqit8ye8aomdsrrq0hk3v7gh,0,23.4,1.7,2022-10-09T18:01:36.359Z,2022-10-10T05:31:46Z,3833005579,140,47.3,3833005589,213,0.1,3833005587,212,25.1,3834404265,178,,3833005577,56,Back,3833005583,141,4.0,3833005573,168,,,,,3vtjjrqof5z2tjj84ehadqc45,Bruno Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916279,15,49,1,1,12,ehd2iemqmschhj2ec0vayztzz,1,51.2,95,2022-10-09T18:01:39.231Z,2022-10-10T03:35:38Z,,,,,,,,,,,,,,,,,,,,,,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916297,16,1,1,1,12,ehd2iemqmschhj2ec0vayztzz,1,51.2,95,2022-10-09T18:01:39.303Z,2022-10-10T03:35:43Z,3833005807,56,Back,3833005823,1,,3833005819,213,3.9,3833005811,141,59.4,3833005815,212,34.9,3834404421,178,,3833005809,140,27.3,,,,35jaxclh329duzefna708jk5x,J. Tarkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916313,17,1,1,1,15,ehd2iemqmschhj2ec0vayztzz,1,23.7,57.6,2022-10-09T18:01:42.032Z,2022-10-10T03:35:49Z,3833005919,56,Back,3833005931,213,5.3,3833005921,140,29.9,3833005925,141,43.7,3834404507,178,,3833005929,212,11.5,,,,,,,e8dina16u5kt5ho4u5igtmimt,J. Pickford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916337,18,1,1,1,20,ehd2iemqmschhj2ec0vayztzz,0,39.5,32.8,2022-10-09T18:01:46.682Z,2022-10-10T03:35:56Z,3833006051,140,75.5,3833006055,141,54.6,3833006069,1,,3834404601,178,,3833006047,155,,3833006049,56,Center,3833006065,213,0.4,3833006061,212,40.6,ed4w2l6hglrrxu2a75bn0tt5h,C. Coady,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916347,19,1,1,1,22,6eqit8ye8aomdsrrq0hk3v7gh,1,25.7,41,2022-10-09T18:01:48.994Z,2022-10-10T03:36:01Z,3833006121,213,0.9,3833006119,212,10.6,3833006113,56,Back,3834404711,388,,3833006117,141,53.4,3833006111,3,,3833006115,140,31.8,,,,a3ms8havadt1y9x381l325txx,V. Lindelöf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916351,20,49,1,1,24,6eqit8ye8aomdsrrq0hk3v7gh,1,31.8,53.4,2022-10-09T18:01:50.400Z,2022-10-10T03:36:05Z,,,,,,,,,,,,,,,,,,,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916397,21,1,1,1,24,6eqit8ye8aomdsrrq0hk3v7gh,1,31.7,53.4,2022-10-09T18:01:50.530Z,2022-10-10T03:36:11Z,3833006423,56,Back,3833006429,212,6.0,3834404965,388,,3833006431,213,4.9,3833006425,140,32.9,3833006427,141,44.8,,,,,,,awda32rw2clw0sjemf7rkcel1,C. Eriksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916401,22,4,1,1,27,6eqit8ye8aomdsrrq0hk3v7gh,1,30.8,60,2022-10-09T18:01:54.034Z,2022-10-10T03:36:19Z,3833006459,233,19,3833006449,13,,3833006453,152,,3833006455,265,,3833006457,285,,3833006451,56,Back,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916391,19,4,1,1,27,ehd2iemqmschhj2ec0vayztzz,0,69.2,40,2022-10-09T18:01:54.035Z,2022-10-10T03:36:18Z,3833006383,265,,3833006379,56,Center,3834405149,389,,3833006385,286,,3833006381,152,,3833006469,233,22,3833006377,13,,,,,do3duah478rhz9cg2icde4h9m,A. Onana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916569,23,1,1,1,49,6eqit8ye8aomdsrrq0hk3v7gh,1,32.1,57.9,2022-10-09T18:02:15.537Z,2022-10-10T03:36:22Z,3833007301,141,34.4,3833007307,213,4.9,3833007305,212,16.2,3833007293,152,,3834405247,178,,3833007291,5,,3833007297,140,34.7,3833007295,56,Back,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916591,24,1,1,1,52,6eqit8ye8aomdsrrq0hk3v7gh,1,34.8,34.3,2022-10-09T18:02:18.812Z,2022-10-10T03:36:25Z,3834405353,178,,3833007429,212,17.0,3833007423,140,47.5,3833007421,56,Back,3833007425,141,49.9,3833007431,213,0.7,,,,,,,a3ms8havadt1y9x381l325txx,V. Lindelöf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916629,25,1,1,1,53,6eqit8ye8aomdsrrq0hk3v7gh,1,47.5,49.9,2022-10-09T18:02:20.064Z,2022-10-10T03:36:32Z,3833007629,213,2.4,3833007623,140,37.6,3834405467,178,,3833007625,141,64.5,3833007627,212,14.4,3833007621,56,Back,,,,,,,6nb8hub5usi3iasywa2fjf1lh,Casemiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916681,26,1,1,1,58,6eqit8ye8aomdsrrq0hk3v7gh,1,41,65.6,2022-10-09T18:02:24.778Z,2022-10-10T03:36:37Z,3834405545,178,,3833007855,140,42.2,3833007867,213,4.8,3833007861,141,36.2,3833007865,212,20.0,3833007853,56,Back,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916711,27,1,1,2,3,6eqit8ye8aomdsrrq0hk3v7gh,1,50.7,27.4,2022-10-09T18:02:29.756Z,2022-10-10T03:36:42Z,3833008007,141,58.7,3834405617,178,,3833008003,140,47.6,3833007997,56,Back,3833008011,213,1.7,3833008009,212,21.5,,,,,,,a3ms8havadt1y9x381l325txx,V. Lindelöf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916727,28,1,1,2,7,6eqit8ye8aomdsrrq0hk3v7gh,1,52.7,63.2,2022-10-09T18:02:33.842Z,2022-10-10T03:36:47Z,3833008105,212,26.8,3833008099,141,96.5,3834405669,178,,3833008093,140,66.3,3833008087,56,Left,3833008109,213,1.0,,,,,,,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916739,20,45,1,2,10,ehd2iemqmschhj2ec0vayztzz,0,33,5.9,2022-10-09T18:02:36.610Z,2022-10-10T03:36:55Z,3833008301,233,29,3833008191,285,,3833008189,56,Back,,,,,,,,,,,,,,,,8mjj0wgufggpc1ai2dk21h90p,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916753,29,3,1,2,10,6eqit8ye8aomdsrrq0hk3v7gh,1,67,94.1,2022-10-09T18:02:36.610Z,2022-10-10T03:36:55Z,3833008259,233,20,3833748011,464,,3833008253,56,Left,3834405781,178,,3833008255,286,,,,,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916767,30,1,1,2,12,6eqit8ye8aomdsrrq0hk3v7gh,0,66.3,86.3,2022-10-09T18:02:38.605Z,2022-10-10T03:37:00Z,3834405831,178,,3833008311,212,6.9,3833008305,56,Center,3833008307,140,68.7,3833008309,141,76.8,3833008313,213,5.1,,,,,,,604osk9a3lxpfpkavuziqmn6x,M. Rashford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916769,21,49,1,2,12,ehd2iemqmschhj2ec0vayztzz,1,26.8,19.7,2022-10-09T18:02:39.037Z,2022-10-10T03:37:03Z,,,,,,,,,,,,,,,,,,,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916781,22,1,1,2,13,ehd2iemqmschhj2ec0vayztzz,1,26.8,19.7,2022-10-09T18:02:40.311Z,2022-10-10T03:37:09Z,3834406041,178,,3833008357,141,14.5,3833008355,140,40.0,3833008353,56,Back,3833008361,213,6.0,3833008359,212,14.3,,,,,,,ceerfv28fygp7m2euv5n5uu39,I. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469916785,23,1,1,2,14,ehd2iemqmschhj2ec0vayztzz,1,40,14.5,2022-10-09T18:02:41.287Z,2022-10-10T03:37:15Z,3833008375,141,8.2,3833008377,212,4.9,3833008371,56,Back,3834406119,178,,3833008373,140,37.7,3833008379,213,4.2,,,,,,,xu7mykgl15kaib3olilmsez9,N. Maupay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
