id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2518321477,9,1,1,0,10,e5p0ehyguld7egzhiedpdnc3w,1,19.9,33.1,2023-03-11T15:00:27.040Z,2023-03-11T23:44:26Z,4088249627,140,3.9,4088249629,141,49.7,4088249633,213,2.5,4090772889,178,,4088249625,56,Back,4088249631,212,20.2,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321591,10,1,1,0,22,e5p0ehyguld7egzhiedpdnc3w,1,12.7,52.4,2023-03-11T15:00:39.421Z,2023-03-11T23:44:39Z,4088250125,56,Back,4088250131,212,12.6,4090773627,178,,4088250127,140,14.3,4088250129,141,70.7,4088250133,213,1.4,,,,,,,31xsuz1icsj7zt1462swjpk2d,J. Steele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321773,11,1,1,0,25,e5p0ehyguld7egzhiedpdnc3w,1,14.3,70.4,2023-03-11T15:00:41.806Z,2023-03-11T23:44:41Z,4090773741,178,,4088251001,141,29.8,4088250997,56,Back,4088250999,140,14.5,4088251005,213,4.7,4088251003,212,27.6,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518804067,810,43,1,0,34,48gk2hpqtsl6p9sx9kjhaydq4,1,0,0,2023-03-11T15:00:51.075Z,2023-03-12T02:06:11Z,4090839569,399,110735,4091143495,144,83,,,,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518321969,12,1,1,0,34,e5p0ehyguld7egzhiedpdnc3w,1,23.9,40.3,2023-03-11T15:00:51.147Z,2023-03-12T00:21:20Z,4088251823,140,22.7,4090774029,178,,4088251825,141,68.1,4088251821,56,Back,4088251829,213,1.6,4088251827,212,18.9,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322045,13,1,1,0,42,e5p0ehyguld7egzhiedpdnc3w,1,21.1,55.9,2023-03-11T15:00:58.750Z,2023-03-11T23:44:51Z,4090774199,178,,4088252215,212,15.2,4088252209,141,48.7,4088252201,56,Back,4088252207,140,7.4,4088252217,213,3.5,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322075,14,1,1,0,44,e5p0ehyguld7egzhiedpdnc3w,1,7.7,47.2,2023-03-11T15:01:00.948Z,2023-03-11T23:44:56Z,4090774409,178,,4088252325,213,6.1,4088252323,212,7.2,4088252321,141,45.5,4088252317,56,Back,4088252319,140,14.5,,,,,,,31xsuz1icsj7zt1462swjpk2d,J. Steele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322185,15,1,1,0,44,e5p0ehyguld7egzhiedpdnc3w,1,14.8,44.1,2023-03-11T15:01:01.637Z,2023-03-11T23:45:01Z,4088252803,141,63.3,4088252799,56,Back,4090774639,178,,4088252805,212,13.2,4088252801,140,13.1,4088252807,213,1.7,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322217,16,1,1,0,46,e5p0ehyguld7egzhiedpdnc3w,1,12.1,65.5,2023-03-11T15:01:03.092Z,2023-03-11T23:45:05Z,4090774843,178,,4088252983,140,31.9,4088252989,213,6.0,4088252987,212,21.4,4088252981,56,Back,4088252985,141,58.1,,,,,,,jagvvzc7329tf2c64mnc251,L. Dunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322289,17,1,1,0,48,e5p0ehyguld7egzhiedpdnc3w,1,31.5,54,2023-03-11T15:01:05.485Z,2023-03-11T23:45:09Z,4088253351,56,Back,4088253359,213,5.1,4088253357,212,25.0,4088253355,141,20.4,4090775039,178,,4088253353,140,41.2,,,,,,,am6ppbdrbz4ml3xsbty53o73d,A. Mac Allister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322387,18,1,1,0,52,e5p0ehyguld7egzhiedpdnc3w,1,57.9,27.1,2023-03-11T15:01:09.561Z,2023-03-11T23:45:16Z,4088253787,140,71.5,4088253789,141,7.9,4088253793,213,5.5,4088253791,212,19.3,4090775393,178,,4088253785,56,Right,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322517,19,1,1,0,58,e5p0ehyguld7egzhiedpdnc3w,1,70.3,9.1,2023-03-11T15:01:15.041Z,2023-03-11T23:45:23Z,4088254393,213,2.2,4088254387,140,62.2,4088254389,141,25.1,4090775821,178,,4088254383,56,Center,4088254391,212,13.8,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322601,20,1,1,1,4,e5p0ehyguld7egzhiedpdnc3w,1,61.8,25.3,2023-03-11T15:01:21.520Z,2023-03-11T23:45:28Z,4090776071,178,,4088254775,141,6.2,4088254767,56,Right,4088254783,213,4.6,4088254779,212,13.1,4088254771,140,59.9,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322627,21,1,1,1,6,e5p0ehyguld7egzhiedpdnc3w,1,60.2,8,2023-03-11T15:01:22.844Z,2023-03-11T23:45:32Z,4088254939,212,12.0,4088254937,141,4.0,4088254933,56,Right,4088254941,213,6.1,4088254935,140,71.3,4090776339,178,,,,,,,,2wwo7wcxz4gfy0ubkzynvrsnp,S. March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322737,22,1,1,1,6,e5p0ehyguld7egzhiedpdnc3w,1,71.3,4,2023-03-11T15:01:23.552Z,2023-03-11T23:45:37Z,4088255449,212,17.8,4088255447,141,8.5,4090776535,178,,4088255451,213,0.2,4088255445,140,88.0,4088255443,56,Right,4088859359,168,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322753,23,1,1,1,9,e5p0ehyguld7egzhiedpdnc3w,0,87.9,6.9,2023-03-11T15:01:26.033Z,2023-03-11T23:45:43Z,4088255523,213,1.2,4088255579,286,,4089791327,20,,4088255515,56,Right,4088255575,233,3,4089791325,224,,4088255519,141,8.7,4088255517,140,88.3,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,4088255511,2,4088255573,236,4090776773,178,4088255521,212,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322685,3,12,1,1,9,48gk2hpqtsl6p9sx9kjhaydq4,1,10.9,93.3,2023-03-11T15:01:26.120Z,2023-03-11T23:45:46Z,4090776853,178,,4088255629,233,23,4088255211,185,,4088255213,56,Back,,,,,,,,,,,,,9r20sl10trs6903jz83hmt6nd,M. Wöber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518322731,4,5,1,1,11,48gk2hpqtsl6p9sx9kjhaydq4,0,14.4,101.7,2023-03-11T15:01:28.093Z,2023-03-11T23:45:53Z,4088257919,233,24,4088255429,347,,4088255427,56,Back,,,,,,,,,,,,,,,,9r20sl10trs6903jz83hmt6nd,M. Wöber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323181,24,5,1,1,11,e5p0ehyguld7egzhiedpdnc3w,1,85.6,-1.7,2023-03-11T15:01:28.093Z,2023-03-11T23:45:52Z,4088257781,347,,4088257779,56,Right,4088257861,233,4,,,,,,,,,,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323243,25,1,1,1,24,e5p0ehyguld7egzhiedpdnc3w,1,78.4,0,2023-03-11T15:01:40.876Z,2023-03-11T23:45:56Z,4088258125,212,4.8,4088258123,141,4.9,4088258117,107,,4088258119,56,Right,4088258121,140,76.4,4088258127,213,2.0,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323283,26,1,1,1,24,e5p0ehyguld7egzhiedpdnc3w,1,75.1,6.7,2023-03-11T15:01:41.631Z,2023-03-11T23:46:02Z,4088258355,56,Right,4088258361,212,5.4,4090777481,178,,4088258359,141,0.8,4088258357,140,78.6,4088258363,213,5.5,,,,,,,3k6znit6fd9mbfcnphlwyvj6d,P. Groß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323307,27,3,1,1,27,e5p0ehyguld7egzhiedpdnc3w,0,86.8,1.7,2023-03-11T15:01:44.067Z,2023-03-11T23:46:10Z,4089800781,233,5,4090777889,178,,4088258445,286,,4089801197,465,,4088258443,56,Right,,,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323269,5,7,1,1,27,48gk2hpqtsl6p9sx9kjhaydq4,1,13.2,98.3,2023-03-11T15:01:44.128Z,2023-03-11T23:46:13Z,4090777955,178,,4088258633,233,27,4088258313,285,,4088258311,56,Back,4089802325,383,,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323297,6,49,1,1,28,48gk2hpqtsl6p9sx9kjhaydq4,1,12.5,96.5,2023-03-11T15:01:45.304Z,2023-03-11T23:46:18Z,,,,,,,,,,,,,,,,,,,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323429,7,1,1,1,28,48gk2hpqtsl6p9sx9kjhaydq4,1,12.5,96.5,2023-03-11T15:01:45.347Z,2023-03-11T23:46:30Z,4088259031,56,Back,4088259043,213,5.3,4088259041,212,5.1,4090778633,178,,4088259035,141,90.2,4088259033,140,15.2,,,,,,,6kih58n0fzlod6c792xpey57t,J. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518805015,1123,83,1,1,30,e5p0ehyguld7egzhiedpdnc3w,1,85,11.6,2023-03-11T15:01:46.905Z,2023-03-12T00:25:05Z,4090843927,399,234370,,,,,,,,,,,,,,,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518804911,1112,83,1,1,30,e5p0ehyguld7egzhiedpdnc3w,1,83.8,12,2023-03-11T15:01:47.578Z,2023-03-12T00:24:36Z,4090843409,399,234370,,,,,,,,,,,,,,,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323453,8,1,1,1,31,48gk2hpqtsl6p9sx9kjhaydq4,1,15.4,88.2,2023-03-11T15:01:47.904Z,2023-03-11T23:46:33Z,4088259097,56,Back,4088259099,140,11.9,4088259101,141,83.4,4088259103,212,4.9,4090778779,178,,4088259105,213,3.9,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323491,9,1,1,1,32,48gk2hpqtsl6p9sx9kjhaydq4,1,11.8,83.4,2023-03-11T15:01:48.766Z,2023-03-11T23:46:39Z,4088259265,140,22.4,4088259263,56,Back,4090779069,178,,4088259269,212,13.2,4088259267,141,72.9,4088259271,213,5.7,,,,,,,9rfwfsz5cmckyjripqgtbc7op,Junior Firpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323541,10,1,1,1,33,48gk2hpqtsl6p9sx9kjhaydq4,1,22.4,72.9,2023-03-11T15:01:50.631Z,2023-03-11T23:46:43Z,4088259521,141,66.8,4088259517,56,Back,4088259519,140,23.3,4088259525,213,4.9,4088259523,212,4.3,4090779179,178,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323547,11,1,1,1,35,48gk2hpqtsl6p9sx9kjhaydq4,1,24.1,70.4,2023-03-11T15:01:52.014Z,2023-03-11T23:46:47Z,4088259565,56,Back,4088259573,213,0.5,4090779345,178,,4088259571,212,5.2,4088259569,141,74.1,4088259567,140,28.4,,,,,,,7sdbx7mzjxhvofvke9mp26kbu,C. Summerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323573,12,1,1,1,35,48gk2hpqtsl6p9sx9kjhaydq4,1,28.4,74.1,2023-03-11T15:01:52.676Z,2023-03-11T23:46:51Z,4088259697,213,2.7,4088259691,140,24.4,4090779557,178,,4088259695,212,4.6,4088259693,141,76.7,4088259689,56,Back,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323659,13,1,1,1,37,48gk2hpqtsl6p9sx9kjhaydq4,1,25.2,77.7,2023-03-11T15:01:53.856Z,2023-03-11T23:46:54Z,4088260143,141,95.6,4088260137,56,Back,4088260139,140,35.3,4088260145,212,16.1,4090779733,178,,4088260147,213,0.9,,,,,,,7sdbx7mzjxhvofvke9mp26kbu,C. Summerville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323669,14,1,1,1,40,48gk2hpqtsl6p9sx9kjhaydq4,0,43.9,95,2023-03-11T15:01:57.348Z,2023-03-11T23:46:57Z,4088260357,233,28,4088260193,155,,4088260355,236,,4088260201,212,3.0,4088260361,286,,4088260195,56,Back,4088260203,213,6.0,4088260199,141,93.8,6kih58n0fzlod6c792xpey57t,J. Harrison,4088260197,140,4090779799,178,,,,,,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323695,28,74,1,1,40,e5p0ehyguld7egzhiedpdnc3w,1,53.8,5.3,2023-03-11T15:01:57.424Z,2023-03-11T23:47:00Z,4088260329,56,Right,4088260405,233,14,4088260331,285,,4090779925,178,,,,,,,,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323779,15,1,1,1,43,48gk2hpqtsl6p9sx9kjhaydq4,0,27.4,89.6,2023-03-11T15:01:59.876Z,2023-03-11T23:47:10Z,4088260743,56,Back,4088260745,140,33.5,4088260755,213,0.9,4090780275,178,,4088260747,141,100.0,4088260751,212,10.2,,,,,,,9r20sl10trs6903jz83hmt6nd,M. Wöber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323795,16,5,1,1,45,48gk2hpqtsl6p9sx9kjhaydq4,0,37.5,101.6,2023-03-11T15:02:02.456Z,2023-03-11T23:47:14Z,4088260805,56,Back,4088260807,347,,4088261161,233,29,,,,,,,,,,,,,,,,9r20sl10trs6903jz83hmt6nd,M. Wöber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518323847,29,5,1,1,45,e5p0ehyguld7egzhiedpdnc3w,1,62.5,-1.6,2023-03-11T15:02:02.456Z,2023-03-11T23:47:14Z,4088261093,233,16,4088261005,56,Right,4088261007,347,,,,,,,,,,,,,,,,,b0dpz0ixcb9hiyurc87z0rotm,E. Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324473,30,1,1,2,4,e5p0ehyguld7egzhiedpdnc3w,1,60.2,0,2023-03-11T15:02:21.254Z,2023-03-11T23:47:19Z,4088264201,56,Right,4088264209,213,2.2,4088264207,212,10.1,4088264199,107,,4088264203,140,54.7,4088264205,141,10.4,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324517,31,1,1,2,6,e5p0ehyguld7egzhiedpdnc3w,1,54.9,10.9,2023-03-11T15:02:22.974Z,2023-03-11T23:47:23Z,4088264407,213,4.7,4088264393,56,Right,4090780681,178,,4088264405,212,4.4,4088264397,140,55.0,4088264403,141,4.4,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518324949,32,1,1,2,7,e5p0ehyguld7egzhiedpdnc3w,1,56.1,4.4,2023-03-11T15:02:23.873Z,2023-03-11T23:47:26Z,4088266355,141,16.6,4090780831,178,,4088266353,140,37.0,4088266359,213,2.7,4088266357,212,21.7,4088266351,56,Back,,,,,,,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518325029,33,1,1,2,19,e5p0ehyguld7egzhiedpdnc3w,1,42,41.3,2023-03-11T15:02:36.133Z,2023-03-11T23:47:29Z,4088266737,140,46.4,4088266739,141,48.4,4088266743,213,0.8,4090780965,178,,4088266741,212,6.7,4088266735,56,Back,,,,,,,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518807913,1247,67,1,2,19,e5p0ehyguld7egzhiedpdnc3w,1,46.7,46.4,2023-03-11T15:02:36.501Z,2023-03-12T00:46:28Z,4090857691,233,914,,,,,,,,,,,,,,,,,,,,,,3uc9z96xvain84leorf4ls962,M. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518807907,914,67,1,2,19,48gk2hpqtsl6p9sx9kjhaydq4,0,53.3,53.6,2023-03-11T15:02:36.502Z,2023-03-12T01:11:42Z,4090857707,233,1247,,,,,,,,,,,,,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
