id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,keyPass,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/16/value
2497702817,6,1,1,0,12,9q0arba2kbnywth8bkxlhgmdr,1,20.6,35.8,2023-01-15T14:01:18.613Z,2023-01-15T22:19:29Z,3980809795,178,,3979652819,213,5.5,3979652815,141,6.4,3979652813,140,39.8,3979652811,56,Back,3979652817,212,28.4,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702843,7,1,1,0,15,9q0arba2kbnywth8bkxlhgmdr,1,39.2,6.2,2023-01-15T14:01:21.640Z,2023-01-15T22:19:33Z,3979652961,141,5.2,3980809811,178,,3979652959,140,25.9,3979652963,212,14.0,3979652965,213,3.2,3979652957,56,Back,,,,,,,8r547g1qv706wo9iqr5unfnpx,H. Ziyech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702861,8,1,1,0,17,9q0arba2kbnywth8bkxlhgmdr,1,27.5,6.2,2023-01-15T14:01:23.658Z,2023-01-15T22:19:36Z,3979653065,140,44.5,3979653069,212,19.3,3979653071,213,0.4,3979653067,141,17.0,3979653063,56,Back,3980809895,178,,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702909,9,1,1,0,18,9q0arba2kbnywth8bkxlhgmdr,1,44.5,17.1,2023-01-15T14:01:24.701Z,2023-01-15T22:19:43Z,3979653367,212,24.2,3979653361,141,3.5,3979653357,140,65.8,3980809961,388,,3980352665,155,,3979653371,213,5.9,3979653353,56,Right,,,,5ql70wwevaoqpxabylew5f696,C. Chukwuemeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497830877,815,45,1,0,22,1c8m2ko0wxq1asfkuykurdr0y,0,26.7,94.8,2023-01-15T14:01:28.369Z,2023-01-15T22:20:13Z,3980353799,285,,3980380109,233,1052,3980353797,56,Back,,,,,,,,,,,,,,,,6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497830873,1052,3,1,0,22,9q0arba2kbnywth8bkxlhgmdr,1,73.3,5.2,2023-01-15T14:01:28.369Z,2023-01-15T22:20:12Z,3980380101,233,815,3980353791,286,,3980353789,56,Right,3980353929,465,,3980810673,178,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702979,10,1,1,0,24,9q0arba2kbnywth8bkxlhgmdr,1,89.4,5.5,2023-01-15T14:01:30.610Z,2023-01-15T22:20:16Z,3979653677,140,90.7,3980810761,178,,3979653673,56,Center,3979653685,212,13.9,3979653683,141,25.9,3979653687,213,1.5,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702985,11,1,1,0,27,9q0arba2kbnywth8bkxlhgmdr,0,98.1,25.8,2023-01-15T14:01:33.437Z,2023-01-15T22:20:25Z,3979653705,140,98.0,3979653709,212,0.7,3979653719,233,7,3979653707,141,26.8,3979653703,56,Center,3979653711,213,1.7,3979653717,236,,3979653723,286,,5ql70wwevaoqpxabylew5f696,C. Chukwuemeka,3980810939,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702981,7,74,1,0,27,1c8m2ko0wxq1asfkuykurdr0y,1,4.6,71.4,2023-01-15T14:01:33.487Z,2023-01-15T22:20:30Z,3980811069,178,,3979653695,285,,3979653727,233,11,3979653693,56,Back,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702991,8,6,1,0,27,1c8m2ko0wxq1asfkuykurdr0y,0,0.4,72.1,2023-01-15T14:01:33.813Z,2023-01-15T22:20:44Z,3979653741,56,Back,3979653919,233,12,3979653813,73,,,,,,,,,,,,,,,,,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703007,12,6,1,0,27,9q0arba2kbnywth8bkxlhgmdr,1,99.6,27.9,2023-01-15T14:01:33.813Z,2023-01-15T22:20:43Z,3979653895,75,,3979653905,233,8,3979653893,56,Center,,,,,,,,,,,,,,,,5ql70wwevaoqpxabylew5f696,C. Chukwuemeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703283,13,1,1,0,55,9q0arba2kbnywth8bkxlhgmdr,1,99.5,0.5,2023-01-15T14:02:01.726Z,2023-01-15T22:41:03Z,3979655357,6,,3979655365,212,6.6,3979655359,56,Right,3980811573,178,,3979655367,213,2.7,3979655361,140,93.9,3979655363,141,4.9,,,,8r547g1qv706wo9iqr5unfnpx,H. Ziyech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703323,14,1,1,0,57,9q0arba2kbnywth8bkxlhgmdr,1,94.3,5.8,2023-01-15T14:02:02.978Z,2023-01-15T22:21:02Z,3979655549,140,89.8,3979655555,213,1.7,3980811617,178,,3980354609,20,,3979655553,212,26.6,3979655545,155,,3979655547,56,Center,3979655551,141,44.3,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,3979655543,2,3980354525,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703641,19,61,1,0,58,9q0arba2kbnywth8bkxlhgmdr,1,86.8,45.5,2023-01-15T14:02:04.424Z,2023-01-15T22:21:09Z,3979657111,56,Center,3980811713,178,,,,,,,,,,,,,,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703329,15,43,1,0,59,9q0arba2kbnywth8bkxlhgmdr,1,0,0,2023-01-15T14:02:05.651Z,2023-01-15T14:02:18Z,3979655579,250,0,3979656259,144,39,3979655571,17,0,3979655569,22,0,3979655573,56,Center,,,,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703383,16,1,1,1,2,9q0arba2kbnywth8bkxlhgmdr,1,87.7,80.8,2023-01-15T14:02:07.940Z,2023-01-15T22:21:16Z,3979655871,141,74.7,3979655869,140,80.8,3979655873,212,8.3,3980811785,178,,3979655875,213,3.7,3979655867,56,Center,,,,,,,8nh6qf9i1d0qw7nx4wk25qzth,M. Mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703343,9,43,1,1,2,1c8m2ko0wxq1asfkuykurdr0y,1,0,0,2023-01-15T14:02:08.797Z,2023-01-15T14:02:18Z,3979655629,94,0,3979655631,56,Back,3979656335,144,10,,,,,,,,,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703387,17,1,1,1,6,9q0arba2kbnywth8bkxlhgmdr,0,95.9,74.5,2023-01-15T14:02:12.284Z,2023-01-15T22:21:23Z,3980811845,178,,3979655895,140,96.4,3979655899,212,15.2,3979655893,56,Center,3979655901,213,4.7,3979655897,141,52.1,,,,,,,8i46yzejeiwdmz0tywmy42o2y,L. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703437,10,12,1,1,7,1c8m2ko0wxq1asfkuykurdr0y,1,3.4,50.7,2023-01-15T14:02:12.920Z,2023-01-15T22:21:29Z,3979656161,212,37.8,3979656155,56,Back,3979656159,141,0.0,3979656163,213,5.0,3979656157,140,15.3,3979656231,167,,3980812039,178,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703445,11,5,1,1,10,1c8m2ko0wxq1asfkuykurdr0y,0,17.2,-1.8,2023-01-15T14:02:16.077Z,2023-01-15T22:21:32Z,3979656463,233,18,3979656195,347,,3979656193,56,Back,,,,,,,,,,,,,,,,5wkso3mls5ulkilr0xzfix1p1,J. Andersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703495,18,5,1,1,10,9q0arba2kbnywth8bkxlhgmdr,1,82.8,101.8,2023-01-15T14:02:16.077Z,2023-01-15T22:21:32Z,3979656399,347,,3979656397,56,Left,3979656423,233,11,,,,,,,,,,,,,,,,8i46yzejeiwdmz0tywmy42o2y,L. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703721,20,1,1,1,22,9q0arba2kbnywth8bkxlhgmdr,1,56.9,100,2023-01-15T14:02:28.223Z,2023-01-15T22:41:39Z,3979657581,213,3.9,3979657579,212,27.7,3979657583,1,,3980355689,189,,3979657575,140,38.0,3979657573,56,Back,3979657577,141,73.5,3979657571,107,,8i46yzejeiwdmz0tywmy42o2y,L. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703745,21,1,1,1,25,9q0arba2kbnywth8bkxlhgmdr,1,38,73.5,2023-01-15T14:02:31.772Z,2023-01-15T22:42:17Z,3979657697,212,20.3,3980812787,178,,3979657691,56,Back,3979657693,140,35.2,3979657695,141,44.0,3979657699,213,4.6,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703761,22,1,1,1,28,9q0arba2kbnywth8bkxlhgmdr,1,35.2,44,2023-01-15T14:02:34.693Z,2023-01-15T22:22:15Z,3979657769,212,16.1,3979657765,141,67.6,3979657771,213,1.5,3980812863,178,,3979657761,56,Back,3979657763,140,35.9,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703783,23,1,1,1,30,9q0arba2kbnywth8bkxlhgmdr,1,35.9,67.6,2023-01-15T14:02:36.843Z,2023-01-15T22:22:21Z,3980812989,178,,3979657871,141,88.9,3979657869,140,37.2,3979657873,212,14.5,3979657875,213,1.5,3979657867,56,Back,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703859,24,1,1,1,34,9q0arba2kbnywth8bkxlhgmdr,1,36.8,88.4,2023-01-15T14:02:39.998Z,2023-01-15T22:22:25Z,3979658287,56,Back,3979658293,212,33.3,3980813113,178,,3979658291,141,59.0,3979658297,1,,3979658289,140,11.4,3979658295,213,3.8,,,,8i46yzejeiwdmz0tywmy42o2y,L. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703883,25,1,1,1,39,9q0arba2kbnywth8bkxlhgmdr,1,8.3,42.5,2023-01-15T14:02:45.863Z,2023-01-15T22:22:29Z,3979658449,212,12.9,3980813165,178,,3979658445,140,19.9,3979658443,56,Back,3979658451,213,6.0,3979658447,141,36.4,,,,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703925,26,1,1,1,42,9q0arba2kbnywth8bkxlhgmdr,1,20.3,36.9,2023-01-15T14:02:48.201Z,2023-01-15T22:22:33Z,3979658661,56,Back,3979658667,212,10.6,3979658663,140,30.4,3980813247,178,,3979658665,141,38.3,3979658671,213,0.1,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703955,27,1,1,1,44,9q0arba2kbnywth8bkxlhgmdr,1,26.7,30,2023-01-15T14:02:50.490Z,2023-01-15T22:22:39Z,3980813327,178,,3979658845,140,29.0,3979658849,141,8.5,3979658855,213,4.9,3979658841,56,Back,3979658853,212,14.8,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703985,28,1,1,1,46,9q0arba2kbnywth8bkxlhgmdr,1,28.9,7.1,2023-01-15T14:02:52.580Z,2023-01-15T22:22:44Z,3979658999,213,6.0,3979658995,141,3.4,3980813379,178,,3979658993,140,36.5,3979658991,56,Back,3979658997,212,8.4,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704005,29,1,1,1,47,9q0arba2kbnywth8bkxlhgmdr,1,36.2,3.7,2023-01-15T14:02:53.650Z,2023-01-15T22:22:49Z,3979659077,56,Back,3980813455,178,,3979659085,213,2.5,3979659079,140,30.1,3979659083,212,8.3,3979659081,141,11.4,,,,,,,8r547g1qv706wo9iqr5unfnpx,H. Ziyech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704049,30,1,1,1,48,9q0arba2kbnywth8bkxlhgmdr,1,30.2,11,2023-01-15T14:02:54.712Z,2023-01-15T22:23:41Z,3979659293,212,8.2,3979659287,56,Back,3979659291,141,3.2,3980814265,178,,3979659289,140,24.2,3979659295,213,3.8,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704085,31,1,1,1,50,9q0arba2kbnywth8bkxlhgmdr,1,23.9,3.2,2023-01-15T14:02:56.477Z,2023-01-15T22:23:48Z,3979659491,140,9.6,3980814363,178,,3979659489,56,Back,3979659503,213,2.2,3979659495,141,36.6,3979659499,212,27.2,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704181,32,1,1,1,54,9q0arba2kbnywth8bkxlhgmdr,1,9.4,36.9,2023-01-15T14:03:00.365Z,2023-01-15T22:23:53Z,3979659987,141,73.0,3979659991,213,1.1,3979659983,56,Back,3979659985,140,22.0,3980814423,178,,3979659989,212,27.9,,,,,,,6j3wbk9xlq4om4m8ih6b3tyvp,Kepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704229,33,1,1,1,59,9q0arba2kbnywth8bkxlhgmdr,1,28.8,74.7,2023-01-15T14:03:04.920Z,2023-01-15T22:23:58Z,3979660223,141,66.1,3979660221,140,55.2,3979660227,213,6.1,3980814523,178,,3979660219,56,Center,3979660225,212,28.3,,,,,,,5g5wwp5luxo1rz1kp6chvz0x6,B. Badiashile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704233,34,61,1,2,0,9q0arba2kbnywth8bkxlhgmdr,0,54.7,65.1,2023-01-15T14:03:06.164Z,2023-01-15T22:24:31Z,3980814977,388,,3980814975,21,,3979660231,56,Center,,,,,,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704239,12,1,1,2,1,1c8m2ko0wxq1asfkuykurdr0y,1,45.5,32.5,2023-01-15T14:03:07.106Z,2023-01-15T22:24:36Z,3979660265,213,0.4,3979660257,56,Center,3979660263,212,11.8,3979660261,141,39.8,3980815115,178,,3979660259,140,55.7,,,,,,,19m0uqmf1otcekssb7tbrl1m2,C. Doucouré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497919711,852,67,1,2,2,1c8m2ko0wxq1asfkuykurdr0y,1,54.1,40.2,2023-01-15T14:03:08.012Z,2023-01-16T02:03:24Z,3980841029,233,1141,,,,,,,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497919707,1141,67,1,2,2,9q0arba2kbnywth8bkxlhgmdr,0,45.9,59.8,2023-01-15T14:03:08.013Z,2023-01-15T23:02:40Z,3980841037,233,852,,,,,,,,,,,,,,,,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704243,13,61,1,2,2,1c8m2ko0wxq1asfkuykurdr0y,0,55.7,39.8,2023-01-15T14:03:08.041Z,2023-01-16T02:03:25Z,3979660285,56,Center,3980815209,178,,,,,,,,,,,,,,,,,,,,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704291,35,61,1,2,2,9q0arba2kbnywth8bkxlhgmdr,1,51.6,59,2023-01-15T14:03:08.056Z,2023-01-15T22:25:16Z,3980815409,178,,3979660495,56,Center,,,,,,,,,,,,,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704327,36,1,1,2,5,9q0arba2kbnywth8bkxlhgmdr,1,54.7,43.6,2023-01-15T14:03:11.208Z,2023-01-15T22:25:23Z,3979660699,212,20.5,3979660695,140,45.0,3980815763,178,,3979660693,56,Back,3979660697,141,17.4,3979660701,213,4.2,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704367,37,1,1,2,8,9q0arba2kbnywth8bkxlhgmdr,1,53.7,11.9,2023-01-15T14:03:14.258Z,2023-01-15T22:25:28Z,3979660945,212,10.6,3980815891,178,,3979660943,141,2.9,3979660939,140,62.0,3979660935,56,Right,3979660947,213,5.7,,,,,,,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704385,38,1,1,2,12,9q0arba2kbnywth8bkxlhgmdr,1,74,6.8,2023-01-15T14:03:18.140Z,2023-01-15T22:25:32Z,3979661039,56,Right,3979661043,141,12.3,3980815971,178,,3979661047,213,0.7,3979661045,212,5.5,3979661041,140,77.9,,,,,,,8r547g1qv706wo9iqr5unfnpx,H. Ziyech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704389,39,1,1,2,13,9q0arba2kbnywth8bkxlhgmdr,0,81,15.5,2023-01-15T14:03:19.128Z,2023-01-15T22:25:37Z,3979661075,212,10.8,3979661069,56,Right,3979661073,141,13.8,3980816029,178,,3979661071,140,91.2,3979661077,213,6.2,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497704407,14,49,1,2,14,1c8m2ko0wxq1asfkuykurdr0y,1,9.2,87.1,2023-01-15T14:03:20.461Z,2023-01-15T22:26:08Z,,,,,,,,,,,,,,,,,,,,,,,,,6dqnwhx0eglxhelidxg0dphm2,T. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
