id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2530269559,157,43,1,23,50,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-04-08T14:24:05.879Z,2023-04-08T14:24:11Z,4172403333,213,0.8,4172403327,140,65.4,4172403329,141,76.4,4172403325,56,Center,4172403331,212,24.1,4172403733,144,1,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530303061,534,1,1,23,52,hzqh7z0mdl3v7gwete66syxp,1,29.1,67.2,2023-04-08T14:24:08.371Z,2023-04-08T20:30:12Z,4172576303,140,31.9,4172576307,212,42.1,4174060185,178,,4172576301,56,Back,4172576309,213,4.8,4172576299,196,,4172576305,141,5.5,4172576311,1,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530303155,535,1,1,23,56,hzqh7z0mdl3v7gwete66syxp,0,32.3,4.7,2023-04-08T14:24:11.921Z,2023-04-08T20:30:16Z,4172576711,56,Center,4172576719,213,0.6,4172576715,141,44.5,4172576721,1,,4172576713,140,69.8,4172576717,212,47.8,4174060389,178,,4172576709,155,,zo32khapaj950oma9gipptxx,Cédric Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530601851,778,67,1,23,58,4txjdaqveermfryvbfrr4taf7,1,25.5,69.5,2023-04-08T14:24:14.510Z,2023-04-08T21:26:04Z,4174153785,233,1642,,,,,,,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530601849,1642,67,1,23,58,hzqh7z0mdl3v7gwete66syxp,0,74.5,30.5,2023-04-08T14:24:14.511Z,2023-04-08T21:12:59Z,4174153795,233,778,,,,,,,,,,,,,,,,,,,,,,94zmvxw7yw020w43dn0qiclbd,Carlos Vinícius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530303801,301,8,1,23,58,4txjdaqveermfryvbfrr4taf7,1,24.8,68.4,2023-04-08T14:24:14.535Z,2023-04-08T21:26:04Z,4172580005,56,Back,4173418675,385,,4174060923,178,,,,,,,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530269781,158,49,1,24,0,4txjdaqveermfryvbfrr4taf7,1,38.9,63.7,2023-04-08T14:24:15.798Z,2023-04-08T20:30:33Z,,,,,,,,,,,,,,,,,,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530269805,159,1,1,24,0,4txjdaqveermfryvbfrr4taf7,0,38.9,63.7,2023-04-08T14:24:16.003Z,2023-04-08T20:30:40Z,4172404669,140,44.6,4172404673,212,14.4,4172404671,141,82.9,4172404675,213,1.1,4172404667,56,Back,4174061503,178,,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530269835,251,49,1,24,2,hzqh7z0mdl3v7gwete66syxp,1,58.9,14.1,2023-04-08T14:24:17.613Z,2023-04-08T20:30:47Z,,,,,,,,,,,,,,,,,,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530269771,250,43,1,24,3,hzqh7z0mdl3v7gwete66syxp,1,0,0,2023-04-08T14:24:19.108Z,2023-04-08T14:50:27Z,4172404529,56,Center,4172582049,144,61,,,,,,,,,,,,,,,,,,,94zmvxw7yw020w43dn0qiclbd,Carlos Vinícius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530269845,252,1,1,24,4,hzqh7z0mdl3v7gwete66syxp,1,58.9,14.9,2023-04-08T14:24:19.694Z,2023-04-08T20:30:53Z,4172404911,213,1.9,4174061815,178,,4172404905,140,56.0,4172404909,212,10.1,4172404907,141,29.1,4172404903,56,Center,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530269935,253,1,1,24,5,hzqh7z0mdl3v7gwete66syxp,1,56,29.1,2023-04-08T14:24:20.744Z,2023-04-08T20:30:59Z,4172405407,56,Back,4172405409,140,49.4,4172405413,212,11.6,4174062173,178,,4172405415,213,4.1,4172405411,141,15.5,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530269995,254,1,1,24,9,hzqh7z0mdl3v7gwete66syxp,1,53.9,18,2023-04-08T14:24:25.302Z,2023-04-08T20:31:06Z,4172405697,56,Right,4172405703,212,6.6,4172405699,140,60.1,4172405705,213,0.2,4172405701,141,19.5,4174062477,178,,,,,,,,zo32khapaj950oma9gipptxx,Cédric Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530602219,1665,67,1,24,10,hzqh7z0mdl3v7gwete66syxp,1,61.7,19.3,2023-04-08T14:24:26.107Z,2023-04-08T21:26:05Z,4174155823,233,792,,,,,,,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530602215,792,67,1,24,10,4txjdaqveermfryvbfrr4taf7,0,38.3,80.7,2023-04-08T14:24:26.108Z,2023-04-08T21:14:04Z,4174155827,233,1665,,,,,,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530312185,540,1,1,24,10,hzqh7z0mdl3v7gwete66syxp,1,62,20.4,2023-04-08T14:24:26.147Z,2023-04-08T21:26:05Z,4172622393,140,41.0,4172622397,212,24.4,4174062703,178,,4172622399,213,3.6,4172622391,56,Back,4172622395,141,5.2,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530270081,255,1,1,24,13,hzqh7z0mdl3v7gwete66syxp,1,41.7,2.9,2023-04-08T14:24:28.746Z,2023-04-08T20:31:17Z,4172406165,141,38.2,4172406169,213,2.5,4172406161,56,Back,4172406167,212,41.0,4172406171,1,,4172406163,140,10.1,4174063041,178,,,,,zo32khapaj950oma9gipptxx,Cédric Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530269961,160,43,1,24,14,4txjdaqveermfryvbfrr4taf7,1,0,0,2023-04-08T14:24:30.262Z,2023-04-08T14:58:56Z,4172621623,144,8,4172405563,56,Back,,,,,,,,,,,,,,,,,,,6jgocc12bori2wygyu07c082x,D. Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530270205,256,1,1,24,18,hzqh7z0mdl3v7gwete66syxp,1,9.6,40.9,2023-04-08T14:24:34.216Z,2023-04-08T20:31:25Z,4172406887,212,28.9,4172406883,140,25.7,4172406885,141,75.4,4172406889,213,0.9,4172406881,56,Back,4174063505,178,,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530270295,257,1,1,24,27,hzqh7z0mdl3v7gwete66syxp,1,36.8,78.4,2023-04-08T14:24:43.014Z,2023-04-08T20:31:30Z,4172407409,140,24.9,4172407415,213,4.0,4172407411,141,56.4,4172407413,212,19.5,4174063715,178,,4172407407,56,Back,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530270357,258,1,1,24,31,hzqh7z0mdl3v7gwete66syxp,1,27.2,65.4,2023-04-08T14:24:47.518Z,2023-04-08T20:31:35Z,4174063887,178,,4172407767,212,15.1,4172407763,140,36.5,4172407765,141,82.3,4172407769,213,0.9,4172407761,56,Back,,,,,,,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530270413,259,1,1,24,37,hzqh7z0mdl3v7gwete66syxp,1,40.8,91.5,2023-04-08T14:24:53.163Z,2023-04-08T20:31:40Z,4172408047,212,16.1,4172408043,140,55.4,4172408045,141,98.6,4174064099,178,,4172408049,213,0.3,4172408041,56,Left,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530270479,260,1,1,24,40,hzqh7z0mdl3v7gwete66syxp,1,46.8,93.8,2023-04-08T14:24:55.790Z,2023-04-08T20:31:45Z,4172408421,141,85.9,4172408425,213,3.6,4172408417,56,Back,4172408419,140,37.5,4172408423,212,11.1,4174064243,178,,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530270617,261,1,1,24,44,hzqh7z0mdl3v7gwete66syxp,1,40.1,81.8,2023-04-08T14:25:00.291Z,2023-04-08T20:31:50Z,4174064517,178,,4172409223,56,Back,4172409227,141,59.9,4172409229,212,19.9,4172409225,140,27.6,4172409231,213,4.0,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530270661,262,1,1,24,51,hzqh7z0mdl3v7gwete66syxp,0,31.2,55.4,2023-04-08T14:25:07.197Z,2023-04-08T20:31:56Z,4172409471,56,Center,4172409479,213,0.2,4172409475,141,68.4,4172409473,140,74.9,4172409469,155,,4174064819,178,,4172409481,1,,4172409477,212,46.7,2f79rc4i712sxstahjkq6pxp1,B. Leno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530270691,161,1,1,24,54,4txjdaqveermfryvbfrr4taf7,0,25.4,34.3,2023-04-08T14:25:10.252Z,2023-04-08T20:32:45Z,4174067107,388,,4172409669,212,18.9,4172409661,3,,4172409665,140,43.4,4172409671,213,0.1,4172409663,56,Back,4172409667,141,36.3,,,,4ryipy52oscxkv71ws0os5w5,V. Coufal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530270739,263,1,1,24,56,hzqh7z0mdl3v7gwete66syxp,1,57.6,64.6,2023-04-08T14:25:12.487Z,2023-04-08T20:33:01Z,4172409901,212,23.6,4172409905,213,1.2,4172409899,141,97.4,4172409895,56,Left,4172409893,3,,4174067673,388,,4172409897,140,64.9,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530270767,264,1,1,24,59,hzqh7z0mdl3v7gwete66syxp,1,65.8,97.2,2023-04-08T14:25:15.469Z,2023-04-08T20:33:06Z,4172410059,56,Left,4172410061,140,55.5,4172410065,212,10.8,4172410063,141,97.1,4172410067,213,3.1,4174067921,178,,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530270829,265,1,1,25,2,hzqh7z0mdl3v7gwete66syxp,1,54.2,95.6,2023-04-08T14:25:18.115Z,2023-04-08T20:33:12Z,4172410413,213,4.2,4174068179,178,,4172410411,212,20.1,4172410407,140,45.3,4172410409,141,69.4,4172410405,56,Back,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530270861,266,1,1,25,5,hzqh7z0mdl3v7gwete66syxp,1,44.9,66.9,2023-04-08T14:25:20.712Z,2023-04-08T20:33:17Z,4172410577,213,4.8,4172410573,141,29.7,4172410569,56,Back,4172410575,212,25.3,4172410571,140,46.1,4174068335,178,,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530270903,267,1,1,25,7,hzqh7z0mdl3v7gwete66syxp,1,46.5,27.7,2023-04-08T14:25:23.256Z,2023-04-08T20:33:21Z,4174068511,178,,4172410787,56,Right,4172410793,212,15.6,4172410789,140,53.6,4172410795,213,5.2,4172410791,141,7.6,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530270943,268,1,1,25,9,hzqh7z0mdl3v7gwete66syxp,1,55.6,5.3,2023-04-08T14:25:25.207Z,2023-04-08T20:33:26Z,4172411005,212,8.3,4172411001,140,63.5,4172410999,56,Right,4172411007,213,6.2,4172411003,141,4.6,4174068763,178,,,,,,,,zo32khapaj950oma9gipptxx,Cédric Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271005,269,1,1,25,11,hzqh7z0mdl3v7gwete66syxp,1,64.2,7.7,2023-04-08T14:25:27.494Z,2023-04-08T20:33:33Z,4172411357,140,67.7,4172411355,56,Center,4172411359,141,29.7,4172411361,212,15.4,4172411363,213,1.3,4174069263,178,,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271023,270,1,1,25,14,hzqh7z0mdl3v7gwete66syxp,1,65.5,31.9,2023-04-08T14:25:30.020Z,2023-04-08T20:33:45Z,4172411461,212,2.9,4172411463,213,3.1,4174069823,178,,4172411457,140,62.7,4172411455,56,Center,4172411459,141,31.9,,,,,,,94zmvxw7yw020w43dn0qiclbd,Carlos Vinícius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271043,271,1,1,25,16,hzqh7z0mdl3v7gwete66syxp,1,62.6,28.6,2023-04-08T14:25:32.399Z,2023-04-08T20:33:54Z,4174070323,178,,4172411569,140,66.1,4172411573,212,14.1,4172411567,56,Right,4172411575,213,5.0,4172411571,141,8.6,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271077,272,1,1,25,17,hzqh7z0mdl3v7gwete66syxp,1,66.1,8.6,2023-04-08T14:25:33.317Z,2023-04-08T20:33:59Z,4172411725,140,63.5,4172411729,212,10.6,4172411731,213,1.8,4172411727,141,23.6,4172411723,56,Center,4174070579,178,,,,,,,,zo32khapaj950oma9gipptxx,Cédric Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271125,273,1,1,25,20,hzqh7z0mdl3v7gwete66syxp,1,64.3,25.9,2023-04-08T14:25:35.632Z,2023-04-08T20:34:04Z,4174070829,178,,4172411979,196,,4172411987,212,47.9,4172411983,140,82.1,4172411985,141,90.8,4172411991,1,,4172411989,213,1.2,4172411977,155,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,4172411981,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271139,274,1,1,25,23,hzqh7z0mdl3v7gwete66syxp,1,82.1,90.8,2023-04-08T14:25:38.667Z,2023-04-08T20:34:16Z,4172412085,3,,4172412099,141,75.0,4172412089,56,Center,4172412095,140,87.7,4172412101,212,12.2,4172412103,213,5.2,4174071333,178,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271175,275,1,1,25,24,hzqh7z0mdl3v7gwete66syxp,1,87.6,74.2,2023-04-08T14:25:39.557Z,2023-04-08T20:34:30Z,4174071529,178,,4172412267,141,72.4,4172412263,56,Center,4172412271,213,3.3,4172412265,140,77.6,4172412269,212,10.6,,,,,,,afcwu800ox2u5zx6xaiygg1qt,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271237,276,1,1,25,25,hzqh7z0mdl3v7gwete66syxp,1,77.8,72.7,2023-04-08T14:25:41.288Z,2023-04-08T20:34:35Z,4172412623,141,95.0,4174072265,178,,4172412627,213,0.8,4172412619,56,Left,4172412621,140,91.3,4172412625,212,20.8,,,,,,,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271243,277,1,1,25,28,hzqh7z0mdl3v7gwete66syxp,0,91.4,95.1,2023-04-08T14:25:44.213Z,2023-04-08T20:34:40Z,4172412639,2,,4172412645,140,92.5,4172412649,141,87.5,4172412641,155,,4172412651,212,5.3,4173424955,224,,4173424957,72,,4174072479,178,,bgc1psqiv7vagmphfl920nbah,A. Robinson,4172412643,56,Left,4172412653,213,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271239,162,61,1,25,28,4txjdaqveermfryvbfrr4taf7,1,9.3,15.5,2023-04-08T14:25:44.370Z,2023-04-08T20:34:49Z,4174072909,21,,4174072911,388,,4172412631,56,Back,,,,,,,,,,,,,,,,d542ijpf3j9hdrtt1mfe6vwlx,J. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271309,278,15,1,25,32,hzqh7z0mdl3v7gwete66syxp,1,83.6,72.7,2023-04-08T14:25:48.026Z,2023-04-08T20:34:55Z,4172419197,146,91.0,4172419191,102,47.9,4172419199,147,61.6,4172412959,56,Center,4172417271,20,,4172417279,82,,4172419203,231,51.6,4172412957,64,,afcwu800ox2u5zx6xaiygg1qt,Willian,4172419193,103,19,4172419195,458,,4174073145,178,,4172412955,22,,4172419201,230,98.1,4172417309,233,163,4173425995,80,,4173425993,120,,,,,,,,,,
2530271333,163,10,1,25,32,4txjdaqveermfryvbfrr4taf7,1,9.4,42.1,2023-04-08T14:25:48.472Z,2023-04-08T20:35:02Z,4172417341,233,278,4172413053,94,,4172413059,56,Back,4174073431,21,,4174073429,178,,,,,,,,,,,9qdm0nxg1g046olii48z3crf9,K. Zouma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271437,164,12,1,25,34,4txjdaqveermfryvbfrr4taf7,1,15.2,34.3,2023-04-08T14:25:49.745Z,2023-04-08T20:35:07Z,4172413567,213,0.2,4172413563,141,48.5,4172413559,56,Center,4174073575,178,,4172413565,212,41.9,4172413561,140,54.0,,,,,,,6wwagkprtmcadu8p6klcu2uhh,T. Souček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271481,279,1,1,25,38,hzqh7z0mdl3v7gwete66syxp,1,46.2,55.7,2023-04-08T14:25:53.880Z,2023-04-08T20:35:13Z,4174073781,178,,4172413741,140,48.4,4172413739,56,Back,4172413745,212,14.9,4172413743,141,77.3,4172413747,213,1.4,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271593,280,1,1,25,43,hzqh7z0mdl3v7gwete66syxp,1,55,91.5,2023-04-08T14:25:58.566Z,2023-04-08T20:35:19Z,4172414433,213,0.3,4172414423,140,69.7,4172414427,141,98.1,4172414417,56,Left,4174074039,178,,4172414431,212,16.1,,,,,,,b1el7j39v2pgvl9zodd9usded,T. Ream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271659,281,1,1,25,47,hzqh7z0mdl3v7gwete66syxp,1,75.9,92.9,2023-04-08T14:26:03.016Z,2023-04-08T20:35:25Z,4172414737,141,68.7,4172414733,56,Center,4172414741,213,4.3,4172414735,140,68.3,4174074287,178,,4172414739,212,18.3,,,,,,,bgc1psqiv7vagmphfl920nbah,A. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271691,282,1,1,25,51,hzqh7z0mdl3v7gwete66syxp,1,70.2,59.9,2023-04-08T14:26:07.195Z,2023-04-08T20:35:29Z,4172414937,212,15.4,4172414933,140,67.3,4172414935,141,37.7,4174074477,178,,4172414939,213,4.5,4172414931,56,Center,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271733,283,1,1,25,53,hzqh7z0mdl3v7gwete66syxp,1,65,33.4,2023-04-08T14:26:09.098Z,2023-04-08T20:35:35Z,4174074765,178,,4172415173,56,Center,4172415185,213,6.2,4172415181,141,30.1,4172415177,140,81.6,4172415183,212,17.6,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271741,284,50,1,25,54,hzqh7z0mdl3v7gwete66syxp,1,80.9,30.2,2023-04-08T14:26:10.006Z,2023-04-08T20:35:43Z,4172415207,286,,4172415377,233,165,4172415205,56,Center,,,,,,,,,,,,,,,,a9k2946gt4hcqw8jpi6ow3jdh,H. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271765,165,7,1,25,55,4txjdaqveermfryvbfrr4taf7,1,19.1,69.8,2023-04-08T14:26:10.621Z,2023-04-08T20:35:48Z,4172415345,233,284,4173427921,383,,4172415297,285,,4174075303,178,,4172415295,56,Back,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271769,166,49,1,25,56,4txjdaqveermfryvbfrr4taf7,1,27,72.6,2023-04-08T14:26:11.596Z,2023-04-08T20:35:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271795,167,3,1,25,58,4txjdaqveermfryvbfrr4taf7,0,29.9,69.4,2023-04-08T14:26:13.684Z,2023-04-08T20:36:05Z,4173429603,465,,4174076045,178,,4172415417,285,,4172415415,56,Back,4172415605,233,285,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271815,285,7,1,25,58,hzqh7z0mdl3v7gwete66syxp,1,70.1,30.6,2023-04-08T14:26:13.803Z,2023-04-08T20:36:09Z,4172415581,233,167,4172415527,56,Center,4174076187,178,,4173428623,383,,4172415529,286,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271819,286,49,1,25,58,hzqh7z0mdl3v7gwete66syxp,1,69.4,31.9,2023-04-08T14:26:14.108Z,2023-04-08T20:36:19Z,,,,,,,,,,,,,,,,,,,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271859,287,1,1,25,59,hzqh7z0mdl3v7gwete66syxp,1,69.9,30.4,2023-04-08T14:26:15.459Z,2023-04-08T20:36:26Z,4172415793,141,10.4,4174076961,178,,4172415797,212,14.9,4172415791,140,75.7,4172415785,56,Right,4172415801,213,5.1,,,,,,,ecp0v1dxqfjbgy3urnkz5d3o5,João Palhinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271891,288,1,1,26,3,hzqh7z0mdl3v7gwete66syxp,1,77.4,14.3,2023-04-08T14:26:19.434Z,2023-04-08T20:36:33Z,4172415997,213,0.1,4172415993,141,16.5,4174077289,178,,4172415989,56,Right,4172415995,212,16.9,4172415991,140,93.4,,,,,,,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271903,289,1,1,26,5,hzqh7z0mdl3v7gwete66syxp,0,93.4,16.5,2023-04-08T14:26:21.097Z,2023-04-08T20:36:39Z,4172416069,155,,4172416073,140,93.3,4172416083,213,1.6,4172416067,2,,4172416175,233,168,4172416173,236,,4173430233,20,,4174077599,178,,zo32khapaj950oma9gipptxx,Cédric Soares,4172416077,141,21.0,4172416081,212,3.1,4172416071,56,Right,4172416179,286,,4173430229,224,,,,,,,,,,,,,,,,,,,
2530271911,168,12,1,26,5,4txjdaqveermfryvbfrr4taf7,1,8.3,78.8,2023-04-08T14:26:21.223Z,2023-04-08T20:36:44Z,4172416235,233,289,4174077851,178,,4172416119,56,Back,4172416117,185,,,,,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271935,169,6,1,26,7,4txjdaqveermfryvbfrr4taf7,0,7.5,78.9,2023-04-08T14:26:23.048Z,2023-04-08T20:36:48Z,4172416369,233,290,4172416269,73,,4172416267,56,Back,,,,,,,,,,,,,,,,9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530271937,290,6,1,26,7,hzqh7z0mdl3v7gwete66syxp,1,92.5,21.1,2023-04-08T14:26:23.048Z,2023-04-08T20:36:47Z,4172416289,56,Right,4172416291,75,,4172416341,233,169,,,,,,,,,,,,,,,,zo32khapaj950oma9gipptxx,Cédric Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272473,291,1,1,26,33,hzqh7z0mdl3v7gwete66syxp,0,99.5,0.5,2023-04-08T14:26:49.147Z,2023-04-08T20:36:56Z,4172419565,6,,4174078577,178,,4172419577,212,27.4,4172419579,213,1.9,4172419563,2,,4172419571,56,Center,4173431055,20,,4172419573,140,92.2,ah7iqgru0htz9lh1bff94cjbp,Andreas Pereira,4172419569,224,,4172419567,155,,4172419575,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,
2530272527,170,12,1,26,34,4txjdaqveermfryvbfrr4taf7,1,9.1,62.4,2023-04-08T14:26:50.181Z,2023-04-08T20:37:17Z,4172419907,213,5.2,4172419903,141,44.5,4172419905,212,13.9,4172419901,140,15.4,4174079631,21,,4172419899,56,Back,4174079629,388,,,,,ashza2qkgnak7wb3vuz5bnzyt,D. Ings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272519,292,1,1,26,35,hzqh7z0mdl3v7gwete66syxp,0,87.8,54,2023-04-08T14:26:50.874Z,2023-04-08T20:37:27Z,4172419861,212,14.5,4174080163,178,,4172419863,213,2.5,4172419857,140,77.1,4172419855,56,Center,4172419859,141,67.5,,,,,,,661b6x35l9b9uieqbcq7el1hx,T. Adarabioyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530272539,171,49,1,26,38,4txjdaqveermfryvbfrr4taf7,1,26.8,31.5,2023-04-08T14:26:54.487Z,2023-04-08T20:37:32Z,,,,,,,,,,,,,,,,,,,,,,,,,3c7vnmec038bhz5rq36ywi2fp,M. Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
