id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,assist,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2449272375,9,1,1,0,26,9q0arba2kbnywth8bkxlhgmdr,1,54.7,89.1,2022-08-21T13:00:56.351Z,2022-08-21T20:21:15Z,3723104591,141,89.7,3723104587,56,Back,3723104589,140,43.2,3724740351,178,,3723104595,212,12.1,3723104599,213,3.1,,,,,,,7c2wnewpcf1idj6ghj6gu0wyd,Marc Cucurella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272403,10,1,1,0,26,9q0arba2kbnywth8bkxlhgmdr,1,43.2,89.7,2022-08-21T13:00:56.835Z,2022-08-21T20:21:21Z,3723104737,56,Left,3723104743,212,11.3,3724740671,178,,3723104739,140,53.2,3723104745,213,5.9,3723104741,141,83.6,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272537,11,1,1,0,28,9q0arba2kbnywth8bkxlhgmdr,1,53.2,83.6,2022-08-21T13:00:58.917Z,2022-08-21T20:21:30Z,3723105619,210,13,3723105379,213,0.1,3723105375,141,85.9,3723105369,56,Left,3724741127,178,,3723105373,140,81.6,3723105377,212,29.9,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272549,12,13,1,0,34,9q0arba2kbnywth8bkxlhgmdr,1,85.1,56.9,2022-08-21T13:01:04.981Z,2022-08-21T20:21:31Z,3723105647,102,43.2,3723105651,215,,3723107859,84,,3723105641,29,,3723105431,22,,3723105435,56,Center,3723105649,103,15.3,3723105653,230,98.5,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,3723105643,55,11,3723105655,231,50.7,3723105433,17,3723105505,20,3724741515,178,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272545,7,5,1,0,35,48gk2hpqtsl6p9sx9kjhaydq4,1,-0.9,57.2,2022-08-21T13:01:05.766Z,2022-08-21T20:21:35Z,3723105413,56,Back,3723105511,233,13,3723105415,346,,,,,,,,,,,,,,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272557,13,5,1,0,35,9q0arba2kbnywth8bkxlhgmdr,0,100.9,42.8,2022-08-21T13:01:05.766Z,2022-08-21T20:21:35Z,3723105467,56,Center,3723105523,233,7,3723105469,346,,,,,,,,,,,,,,,,,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272939,8,1,1,0,59,48gk2hpqtsl6p9sx9kjhaydq4,1,4.7,45,2022-08-21T13:01:29.968Z,2022-08-21T20:21:58Z,3723107361,56,Back,3723107365,141,29.2,3723107369,213,4.6,3723107373,237,,3723107359,124,,3723107367,212,10.8,3723107363,140,4.0,,,,8szyip8c62bier901hmpqc7vt,I. Meslier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272945,9,1,1,1,1,48gk2hpqtsl6p9sx9kjhaydq4,1,4,29.2,2022-08-21T13:01:31.762Z,2022-08-21T20:21:56Z,3723107407,141,6.2,3723107403,56,Back,3724742397,178,,3723107409,212,17.8,3723107405,140,12.0,3723107411,213,5.2,,,,,,,1zumt9vkrqd8d3p3eqtwezi6t,R. Koch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272973,10,1,1,1,3,48gk2hpqtsl6p9sx9kjhaydq4,0,12,6.2,2022-08-21T13:01:33.712Z,2022-08-21T20:22:04Z,3723107539,140,29.3,3723107545,213,6.2,3723107543,212,18.2,3723107537,56,Back,3723107541,141,5.0,3724743593,178,,,,,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449272995,14,8,1,1,5,9q0arba2kbnywth8bkxlhgmdr,1,60.6,93.9,2022-08-21T13:01:35.539Z,2022-08-21T20:22:12Z,3724744209,178,,3723107631,56,Left,3723596963,385,,,,,,,,,,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273007,11,5,1,1,6,48gk2hpqtsl6p9sx9kjhaydq4,1,28.2,-1,2022-08-21T13:01:36.224Z,2022-08-21T20:22:16Z,3723107679,347,,3723107677,56,Back,3723107719,233,15,,,,,,,,,,,,,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273013,15,5,1,1,6,9q0arba2kbnywth8bkxlhgmdr,0,71.8,101,2022-08-21T13:01:36.224Z,2022-08-21T20:22:16Z,3723107765,233,11,3723107697,56,Left,3723107701,347,,,,,,,,,,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273321,12,1,1,1,22,48gk2hpqtsl6p9sx9kjhaydq4,1,26.1,0,2022-08-21T13:01:52.047Z,2022-08-21T20:22:23Z,3723109167,141,2.8,3723109163,56,Back,3723109169,212,8.1,3723109165,140,33.3,3723109171,213,0.4,3723109161,107,,,,,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273359,13,1,1,1,24,48gk2hpqtsl6p9sx9kjhaydq4,1,28.1,4.3,2022-08-21T13:01:54.766Z,2022-08-21T20:22:29Z,3723109331,141,1.1,3724745549,178,,3723109329,140,30.8,3723109333,212,3.6,3723109335,213,5.6,3723109327,56,Back,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273381,14,1,1,1,26,48gk2hpqtsl6p9sx9kjhaydq4,1,32.4,1.3,2022-08-21T13:01:56.748Z,2022-08-21T20:22:37Z,3723109423,141,1.1,3723109427,213,6.3,3723109425,212,10.7,3723109419,56,Back,3723109421,140,42.6,3724746251,178,,,,,,,,dn3llv8xjdbbndltfym5ar561,R. Kristensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273397,15,1,1,1,27,48gk2hpqtsl6p9sx9kjhaydq4,0,42.6,1.1,2022-08-21T13:01:57.733Z,2022-08-21T20:22:43Z,3723109519,56,Back,3723109535,213,1.8,3723109527,141,10.1,3723109523,140,41.2,3724746791,178,,3723109531,212,6.3,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273409,16,8,1,1,28,9q0arba2kbnywth8bkxlhgmdr,1,58.8,90.9,2022-08-21T13:01:58.409Z,2022-08-21T20:22:49Z,3723109577,56,Left,3724747103,389,,3723599007,384,,,,,,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273429,17,49,1,1,28,9q0arba2kbnywth8bkxlhgmdr,1,59.2,82.9,2022-08-21T13:01:58.953Z,2022-08-21T20:22:54Z,,,,,,,,,,,,,,,,,,,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273475,18,4,1,1,30,9q0arba2kbnywth8bkxlhgmdr,1,56,79.3,2022-08-21T13:02:00.547Z,2022-08-21T20:23:04Z,3723109933,233,16,3723109807,13,,3723109815,286,,3723109809,56,Left,3723109813,265,,3723109811,152,,,,,,,,9id859f7xnqwj0jazjzkbjzdh,Jorginho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273481,16,4,1,1,30,48gk2hpqtsl6p9sx9kjhaydq4,0,44,20.7,2022-08-21T13:02:00.548Z,2022-08-21T20:23:03Z,3723109965,233,18,3723109849,13,,3723109865,285,,3724748321,178,,3723109859,265,,3723109855,152,,3723109851,56,Back,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273637,19,1,1,1,37,9q0arba2kbnywth8bkxlhgmdr,1,57.9,79,2022-08-21T13:02:07.770Z,2022-08-21T20:23:10Z,3724748763,178,,3723110525,152,,3723110529,140,38.9,3723110533,212,23.6,3723110535,213,3.7,3723110527,56,Back,3723110523,5,,3723110531,141,60.5,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273701,20,1,1,1,40,9q0arba2kbnywth8bkxlhgmdr,1,36.4,57.2,2022-08-21T13:02:10.878Z,2022-08-21T20:23:13Z,3723110811,212,23.5,3723110805,56,Back,3723110809,141,22.8,3723110813,213,4.8,3724748945,178,,3723110807,140,38.7,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273783,21,1,1,1,43,9q0arba2kbnywth8bkxlhgmdr,1,38,21.9,2022-08-21T13:02:13.670Z,2022-08-21T20:23:17Z,3724749281,178,,3723111121,212,16.1,3723111119,141,2.8,3723111115,56,Back,3723111117,140,47.1,3723111123,213,5.3,,,,,,,dczrgxyolp7lcz413wkz7ap61,R. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273815,22,3,1,1,46,9q0arba2kbnywth8bkxlhgmdr,0,47.1,2.8,2022-08-21T13:02:16.184Z,2022-08-21T20:23:24Z,3723111253,286,,3723111251,56,Back,3723603255,465,,3724749973,178,,3723111281,211,,,,,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273855,17,1,1,1,47,48gk2hpqtsl6p9sx9kjhaydq4,0,39.4,94.8,2022-08-21T13:02:17.697Z,2022-08-21T20:23:30Z,3723111419,56,Back,3723111429,213,6.2,3724750415,178,,3723111427,212,3.3,3723111421,140,42.5,3723111423,141,94.4,,,,,,,4r6jcuotjs6rz8iwu20996z85,Marc Roca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273847,23,61,1,1,47,9q0arba2kbnywth8bkxlhgmdr,1,56.9,6.2,2022-08-21T13:02:17.781Z,2022-08-21T20:23:33Z,3724750645,178,,3723111397,56,Right,,,,,,,,,,,,,,,,,,,e6jaaazxqeczj6ziaj0qnqpxx,R. Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273867,18,49,1,1,48,48gk2hpqtsl6p9sx9kjhaydq4,1,44.9,90.8,2022-08-21T13:02:18.531Z,2022-08-21T20:23:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273889,19,3,1,1,51,48gk2hpqtsl6p9sx9kjhaydq4,0,42.6,82.9,2022-08-21T13:02:21.032Z,2022-08-21T20:23:49Z,3723111547,286,,3723111545,56,Back,3723605645,464,,3724751943,178,,3723111961,233,24,,,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273945,24,7,1,1,51,9q0arba2kbnywth8bkxlhgmdr,0,57.4,17.1,2022-08-21T13:02:21.156Z,2022-08-21T20:23:53Z,3724752223,178,,3723111901,233,19,3723111821,56,Right,3723605883,383,,3723111823,285,,,,,,,,,,,ed20ebhqi5c32vbbsze8r6yuh,K. Havertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273947,20,1,1,1,52,48gk2hpqtsl6p9sx9kjhaydq4,0,44.3,69.5,2022-08-21T13:02:22.531Z,2022-08-21T20:24:00Z,3723111825,56,Center,3723111829,141,62.4,3723111833,212,17.7,3723111837,213,6.0,3723111827,140,60.5,3724752953,178,,,,,,,,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449273995,25,49,1,1,53,9q0arba2kbnywth8bkxlhgmdr,1,39.3,39.4,2022-08-21T13:02:23.950Z,2022-08-21T20:24:07Z,,,,,,,,,,,,,,,,,,,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274017,26,1,1,1,53,9q0arba2kbnywth8bkxlhgmdr,1,41,37.3,2022-08-21T13:02:24.001Z,2022-08-21T20:24:11Z,3723112153,140,51.9,3723112157,212,12.5,3723112155,141,44.6,3723112159,213,0.4,3724753829,178,,3723112151,56,Center,,,,,,,c6pqhaqusk8s1c2m21i5wtrkl,Thiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274021,27,61,1,1,54,9q0arba2kbnywth8bkxlhgmdr,0,51.6,43.3,2022-08-21T13:02:24.817Z,2022-08-21T20:24:27Z,3723112167,56,Center,3724754981,178,,,,,,,,,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449597841,801,67,1,1,56,48gk2hpqtsl6p9sx9kjhaydq4,1,46.4,49.8,2022-08-21T13:02:26.423Z,2022-08-22T00:14:52Z,3724876877,233,977,,,,,,,,,,,,,,,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449597837,977,67,1,1,56,9q0arba2kbnywth8bkxlhgmdr,0,53.6,50.2,2022-08-21T13:02:26.424Z,2022-08-21T20:59:54Z,3724876891,233,801,,,,,,,,,,,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274095,21,1,1,1,56,48gk2hpqtsl6p9sx9kjhaydq4,1,46.2,48.2,2022-08-21T13:02:26.461Z,2022-08-22T00:14:53Z,3723133419,213,5.9,3723133415,141,37.1,3723112453,56,Center,3723133417,212,21.9,3723133413,140,65.8,3724755685,389,,,,,,,,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274103,22,49,1,1,57,48gk2hpqtsl6p9sx9kjhaydq4,1,68.9,26.9,2022-08-21T13:02:27.921Z,2022-08-21T20:24:43Z,,,,,,,,,,,,,,,,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274145,23,3,1,1,59,48gk2hpqtsl6p9sx9kjhaydq4,0,69.8,27.8,2022-08-21T13:02:29.803Z,2022-08-21T20:24:52Z,3723114631,233,28,3723112677,286,,3724756865,178,,3723607721,465,,3723112675,56,Center,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274153,28,7,1,1,59,9q0arba2kbnywth8bkxlhgmdr,0,30.2,72.2,2022-08-21T13:02:29.910Z,2022-08-21T20:24:55Z,3723607885,383,,3723112715,56,Back,3723112757,233,23,3723112717,285,,3724757149,178,,,,,,,,,,,b1srdmp4cmwl9k768h8a2ixn9,K. Koulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449274155,24,3,1,2,1,48gk2hpqtsl6p9sx9kjhaydq4,0,70.2,28.6,2022-08-21T13:02:31.405Z,2022-08-21T20:25:12Z,3723112801,233,29,3723112729,56,Center,3723608335,464,,3723112731,286,,3724758495,178,,,,,,,,,,,4hmivvhmplqof776e9tbqg251,Rodrigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
